osmid,oneway,name,highway,reversed,length,lanes,maxspeed,geometry,width,ref,bridge,access
27054009,False,Farnsworth Avenue,tertiary,True,111.985,,,"LINESTRING (-74.712555 40.1471471, -74.7119066 40.1462704)",,CR 545,,
11594320,True,East Church Street,residential,False,73.33099999999999,,,"LINESTRING (-74.712555 40.1471471, -74.7121607 40.1473373, -74.7120506 40.1473908, -74.7118246 40.1474981)",,,,
608846047,True,West Church Street,residential,False,100.86699999999999,,,"LINESTRING (-74.712555 40.1471471, -74.7130655 40.1469236, -74.7135848 40.1466963)",,,,
11594320,True,East Church Street,residential,False,80.519,,,"LINESTRING (-74.7118246 40.1474981, -74.711023 40.147884)",,,,
11615903,False,Hankins Alley,residential,True,36.512,,,"LINESTRING (-74.7118246 40.1474981, -74.711735 40.147344, -74.711704 40.147312, -74.711685 40.147285, -74.711616 40.147213)",,,,
42760281,False,2nd Street,residential,False,37.153,,,"LINESTRING (-74.711023 40.147884, -74.710797 40.147598)",,,,
42760281,False,2nd Street,residential,True,73.322,,,"LINESTRING (-74.711023 40.147884, -74.711468 40.1484489)",,,,
11597498,False,Spring Street,residential,False,44.069,,,"LINESTRING (-74.7089637 40.1496439, -74.7087099 40.1492983)",,,,
11597498,False,Spring Street,residential,False,83.648,,,"LINESTRING (-74.708201 40.148655, -74.707717 40.148)",,,,
11597498,False,Spring Street,residential,True,83.592,,,"LINESTRING (-74.708201 40.148655, -74.7087099 40.1492983)",,,,
11607406,True,Mary Street,residential,False,75.94,,,"LINESTRING (-74.708201 40.148655, -74.707433 40.149004)",,,,
11623204,False,Crosswicks Street,tertiary,True,137.44,,,"LINESTRING (-74.70637 40.146249, -74.7074296 40.1462572, -74.7079869 40.1462615)",,CR 528,,
634515894,True,Spring Street,residential,False,225.87,,,"LINESTRING (-74.70637 40.146249, -74.7072838 40.1474369, -74.7074696 40.1476784, -74.707717 40.148)",,,,
11597513,False,Leyden Avenue,residential,False,130.271,,,"LINESTRING (-74.7067572 40.1454009, -74.7065111 40.1450466, -74.7059765 40.1443935)",,,,
11602120,False,East Burlington Street,residential,False,110.34,,,"LINESTRING (-74.7067572 40.1454009, -74.7077877 40.1450507, -74.7079434 40.1449978)",,,,
11602120,False,East Burlington Street,residential,True,72.645,,,"LINESTRING (-74.7067572 40.1454009, -74.7060833 40.14564, -74.705982 40.145676)",,,,
11597513,False,Leyden Avenue,residential,True,130.271,,,"LINESTRING (-74.7059765 40.1443935, -74.7065111 40.1450466, -74.7067572 40.1454009)",,,,
11614437,False,East Union Street,residential,True,215.86999999999998,,,"LINESTRING (-74.7059765 40.1443935, -74.7065067 40.1441443, -74.7071764 40.1438335, -74.7073145 40.1437665, -74.7081462 40.1433846)",,,,
646375990,False,Willow Street,residential,False,166.44,,,"LINESTRING (-74.7131406 40.1447249, -74.7121584 40.14343)",,,,
11597852,False,Federal Street,residential,False,86.225,,,"LINESTRING (-74.7131406 40.1447249, -74.7122463 40.1447988, -74.7121321 40.1448085)",,,,
"[11597852, 11592007]",False,"['Oliver Street', 'Federal Street']",residential,"[False, True]",221.517,,,"LINESTRING (-74.7131406 40.1447249, -74.713223 40.144658, -74.713806 40.14436, -74.713828 40.144267, -74.712988 40.1431717)",,,,
"[11616675, 646375990]",False,"['Walnut Street', 'Willow Street']",residential,"[False, True]",182.958,,,"LINESTRING (-74.7131406 40.1447249, -74.713764 40.145533, -74.7129684 40.145894)",,,,
608817064,False,Prince Street,tertiary,False,142.772,,,"LINESTRING (-74.7121321 40.1448085, -74.711269 40.143707)",,CR 662,,
608846052,False,Prince Street,tertiary,True,140.079,,,"LINESTRING (-74.7121321 40.1448085, -74.7129684 40.145894)",,CR 662,,
11597852,False,Federal Street,residential,True,86.225,,,"LINESTRING (-74.7121321 40.1448085, -74.7122463 40.1447988, -74.7131406 40.1447249)",,,,
608817063,True,Federal Street,residential,False,102.236,,,"LINESTRING (-74.7110922 40.1452573, -74.711968 40.1448377, -74.7120521 40.1448167, -74.7121321 40.1448085)",,,,
"[848524940, 848524941]",False,Farnsworth Avenue,tertiary,False,132.221,,,"LINESTRING (-74.7110922 40.1452573, -74.7112063 40.1453994, -74.711816 40.146159, -74.7119066 40.1462704)",,CR 545,,
"[27054001, 848524942]",False,Farnsworth Avenue,tertiary,True,28.631999999999998,,,"LINESTRING (-74.7110922 40.1452573, -74.7110622 40.1452194, -74.7109176 40.1450371)",,CR 545,,
11598464,False,West Church Street,residential,False,49.959,,,"LINESTRING (-74.7140826 40.1464574, -74.7135848 40.1466963)",,,,
11598464,False,West Church Street,residential,True,49.959,,,"LINESTRING (-74.7135848 40.1466963, -74.7140826 40.1464574)",,,,
608846052,False,Prince Street,tertiary,False,103.459,,,"LINESTRING (-74.7135848 40.1466963, -74.7129684 40.145894)",,CR 662,,
"[42760284, 42760269, 711698519]",False,Prince Street,tertiary,True,102.07299999999998,,,"LINESTRING (-74.7135848 40.1466963, -74.7139794 40.1472087, -74.714045 40.147294, -74.7140582 40.147311, -74.714122 40.147399, -74.7141934 40.1474876)",,CR 662,yes,
11602120,False,East Burlington Street,residential,True,85.771,,,"LINESTRING (-74.7102618 40.1441537, -74.7093463 40.1444781)",,,,
27054011,False,Farnsworth Avenue,tertiary,True,164.581,,,"LINESTRING (-74.7102618 40.1441537, -74.709274 40.1428807)",,CR 545,,
34168682,False,West Burlington Street,residential,True,98.978,,,"LINESTRING (-74.7102618 40.1441537, -74.711269 40.143707)",,,,
27054001,False,Farnsworth Avenue,tertiary,False,112.958,,,"LINESTRING (-74.7102618 40.1441537, -74.7104536 40.1443977, -74.7109176 40.1450371)",,CR 545,,
11600488,False,West Burlington Street,tertiary,False,81.634,,,"LINESTRING (-74.711269 40.143707, -74.7121584 40.14343)",,CR 662,,
34168682,False,West Burlington Street,residential,False,98.978,,,"LINESTRING (-74.711269 40.143707, -74.7102618 40.1441537)",,,,
608817064,False,Prince Street,tertiary,True,142.772,,,"LINESTRING (-74.711269 40.143707, -74.7121321 40.1448085)",,CR 662,,
34168683,False,Prince Street,residential,False,166.14999999999995,,,"LINESTRING (-74.711269 40.143707, -74.711212 40.143639, -74.711124 40.143531, -74.711096 40.14349, -74.710963 40.143323, -74.710945 40.143305, -74.710926 40.143278, -74.710903 40.143251, -74.710886 40.143229, -74.710863 40.143197, -74.710775 40.143093, -74.710753 40.143066, -74.710738 40.143044, -74.710622 40.14289, -74.710561 40.142818, -74.710532 40.142782, -74.710503 40.142741, -74.710445 40.142669, -74.710416 40.142628, -74.710387 40.142592, -74.710359 40.142552, -74.710328 40.142511, -74.710298 40.142475, -74.7102611 40.1424276)",,,,
11600488,False,West Burlington Street,tertiary,False,76.142,,,"LINESTRING (-74.7121584 40.14343, -74.712988 40.1431717)",,CR 662,,
11600488,False,West Burlington Street,tertiary,True,81.634,,,"LINESTRING (-74.7121584 40.14343, -74.711269 40.143707)",,CR 662,,
11626541,True,Willow Street,residential,False,119.045,,,"LINESTRING (-74.7121584 40.14343, -74.7114477 40.1425075)",,,,
646375990,False,Willow Street,residential,True,166.44,,,"LINESTRING (-74.7121584 40.14343, -74.7131406 40.1447249)",,,,
11611377,False,Reeder Avenue,residential,True,150.20600000000002,,,"LINESTRING (-74.707242 40.142224, -74.7077898 40.1429238, -74.7081462 40.1433846)",,,,
11602120,False,East Burlington Street,residential,False,72.645,,,"LINESTRING (-74.705982 40.145676, -74.7060833 40.14564, -74.7067572 40.1454009)",,,,
11602120,False,East Burlington Street,residential,False,89.701,,,"LINESTRING (-74.7079434 40.1449978, -74.7082895 40.1448688, -74.708581 40.1447602, -74.708892 40.1446443)",,,,
11602120,False,East Burlington Street,residential,True,110.34,,,"LINESTRING (-74.7079434 40.1449978, -74.7077877 40.1450507, -74.7067572 40.1454009)",,,,
11602120,False,East Burlington Street,residential,False,42.81,,,"LINESTRING (-74.708892 40.1446443, -74.7093463 40.1444781)",,,,
608220004,True,Borden Street,residential,False,61.616,,,"LINESTRING (-74.708892 40.1446443, -74.7088994 40.1451984)",,,,
11602120,False,East Burlington Street,residential,True,89.701,,,"LINESTRING (-74.708892 40.1446443, -74.708581 40.1447602, -74.7082895 40.1448688, -74.7079434 40.1449978)",,,,
11602120,False,East Burlington Street,residential,False,85.771,,,"LINESTRING (-74.7093463 40.1444781, -74.7102618 40.1441537)",,,,
11602120,False,East Burlington Street,residential,True,42.81,,,"LINESTRING (-74.7093463 40.1444781, -74.708892 40.1446443)",,,,
11602250,False,Brooks Avenue,residential,True,115.351,,,"LINESTRING (-74.7133109 40.1419643, -74.7138197 40.142926)",,,,
11613257,True,Hopkinson Street,residential,False,29.223,,,"LINESTRING (-74.70796 40.1452603, -74.7079434 40.1449978)",,,,
11603812,True,West Street,residential,False,80.144,,,"LINESTRING (-74.7088994 40.1451984, -74.70796 40.1452603)",,,,
11623506,True,Borden Street,residential,False,118.209,,,"LINESTRING (-74.7088994 40.1451984, -74.7089161 40.1462614)",,,,
"[27054001, 848524942]",False,Farnsworth Avenue,tertiary,False,28.631999999999998,,,"LINESTRING (-74.7109176 40.1450371, -74.7110622 40.1452194, -74.7110922 40.1452573)",,CR 545,,
27054001,False,Farnsworth Avenue,tertiary,True,112.958,,,"LINESTRING (-74.7109176 40.1450371, -74.7104536 40.1443977, -74.7102618 40.1441537)",,CR 545,,
608220005,True,West Street,residential,False,172.481,,,"LINESTRING (-74.7109176 40.1450371, -74.7099159 40.1451186, -74.7088994 40.1451984)",,,,
11607406,True,Mary Street,residential,False,134.634,,,"LINESTRING (-74.71074 40.147517, -74.709374 40.14813)",,,,
42760281,False,2nd Street,residential,True,10.227,,,"LINESTRING (-74.71074 40.147517, -74.710797 40.147598)",,,,
42760281,False,2nd Street,residential,False,84.168,,,"LINESTRING (-74.71074 40.147517, -74.710365 40.14698, -74.710265 40.146853)",,,,
11607406,True,Mary Street,residential,False,115.533,,,"LINESTRING (-74.709374 40.14813, -74.708201 40.148655)",,,,
11628698,False,3rd Street,residential,True,81.916,,,"LINESTRING (-74.709374 40.14813, -74.7096938 40.1485615, -74.709849 40.148771)",,,,
11610650,False,Lafayette Street,residential,False,82.512,,,"LINESTRING (-74.707433 40.149004, -74.706953 40.148359)",,,,
11607406,True,Mary Street,residential,False,126.446,,,"LINESTRING (-74.707433 40.149004, -74.707393 40.149022, -74.706166 40.1496)",,,,
646375497,False,Mary Street,residential,False,29.708,,,"LINESTRING (-74.706166 40.1496, -74.705818 40.149625)",,,,no
11613573,False,Pine Street,residential,False,83.074,,,"LINESTRING (-74.706166 40.1496, -74.70594 40.149293, -74.705921 40.149266, -74.705881 40.149216, -74.705719 40.149009, -74.7056716 40.1489558)",,,,
646375497,False,Mary Street,residential,True,29.708,,,"LINESTRING (-74.705818 40.149625, -74.706166 40.1496)",,,,no
11607598,False,Park Street,tertiary,False,155.392,2,,"LINESTRING (-74.713753 40.148659, -74.712194 40.149389)",,CR 662,,
27053999,False,Farnsworth Avenue,residential,False,157.451,,,"LINESTRING (-74.713753 40.148659, -74.7143141 40.149404, -74.7146848 40.1498828)",,,,
34168691,False,West Park Street,tertiary,True,99.94300000000001,,,"LINESTRING (-74.713753 40.148659, -74.71384 40.148615, -74.713926 40.148579, -74.714012 40.148538, -74.714099 40.148498, -74.71475 40.1481828)",,CR 662,,
1175047339,False,Farnsworth Avenue,tertiary,True,73.59299999999999,,,"LINESTRING (-74.713753 40.148659, -74.713353 40.148158, -74.7133 40.148095)",,CR 545,,
11607598,False,Park Street,tertiary,True,155.392,2,,"LINESTRING (-74.712194 40.149389, -74.713753 40.148659)",,CR 662,,
11607598,False,Park Street,tertiary,False,69.05799999999999,2,,"LINESTRING (-74.712194 40.149389, -74.711787 40.149574, -74.7116839 40.149622, -74.7114975 40.1497088)",,CR 662,,
11610269,False,2nd Street,residential,True,155.784,,,"LINESTRING (-74.712194 40.149389, -74.7125755 40.1498785, -74.7131321 40.1505926)","25'4""",,,
11610287,False,2nd Street,residential,False,75.642,,,"LINESTRING (-74.712194 40.149389, -74.7119799 40.1491039, -74.711751 40.148799)",,,,
11607598,False,Park Street,tertiary,True,61.538,2,,"LINESTRING (-74.710881 40.149999, -74.711205 40.149845, -74.7114975 40.1497088)",,CR 662,,
11628698,False,3rd Street,residential,False,120.516,,,"LINESTRING (-74.710881 40.149999, -74.710554 40.149598, -74.710509 40.149539, -74.710466 40.14948, -74.710425 40.149426, -74.710385 40.149367, -74.7103714 40.1493503, -74.710345 40.149318, -74.7103 40.149275, -74.7101798 40.1491693, -74.710174 40.149164, -74.7101034 40.149096)",,,,
1205463770,False,Park Street,tertiary,False,49.372,,,"LINESTRING (-74.710881 40.149999, -74.710746 40.150062, -74.710576 40.150147, -74.7103949 40.1502419)",,CR 662,,
1205463770,False,Park Street,tertiary,True,49.372,,,"LINESTRING (-74.7103949 40.1502419, -74.710576 40.150147, -74.710746 40.150062, -74.710881 40.149999)",,CR 662,,
11614437,False,East Union Street,residential,False,83.354,,,"LINESTRING (-74.709274 40.1428807, -74.7084265 40.1432578)",,,,
27054011,False,Farnsworth Avenue,tertiary,False,164.581,,,"LINESTRING (-74.709274 40.1428807, -74.7102618 40.1441537)",,CR 545,,
11623335,True,West Union Street,residential,False,97.87,,,"LINESTRING (-74.709274 40.1428807, -74.7097871 40.1426452, -74.7102611 40.1424276)",,,,
27054009,False,Farnsworth Avenue,tertiary,False,111.985,,,"LINESTRING (-74.7119066 40.1462704, -74.712555 40.1471471)",,CR 545,,
11616675,False,Walnut Street,residential,True,100.427,,,"LINESTRING (-74.7119066 40.1462704, -74.7120243 40.1462645, -74.7121027 40.1462496, -74.7129684 40.145894)",,,,
11623204,False,Crosswicks Street,tertiary,False,175.403,,,"LINESTRING (-74.7119066 40.1462704, -74.7114508 40.1462685, -74.7108496 40.1462661, -74.7105398 40.1462648, -74.7104038 40.1462643, -74.709843 40.146262)",,CR 528,,
"[848524940, 848524941]",False,Farnsworth Avenue,tertiary,True,132.221,,,"LINESTRING (-74.7119066 40.1462704, -74.711816 40.146159, -74.7112063 40.1453994, -74.7110922 40.1452573)",,CR 545,,
27054009,False,Farnsworth Avenue,tertiary,True,70.562,,,"LINESTRING (-74.7129796 40.1476924, -74.712555 40.1471471)",,CR 545,,
"[27054009, 42760286, 42760287]",False,Farnsworth Avenue,tertiary,False,31.720999999999997,,,"LINESTRING (-74.7129796 40.1476924, -74.7130392 40.1477638, -74.7131186 40.1478619, -74.7131858 40.1479299)",,CR 545,yes,
363581208,False,Railroad Avenue,residential,False,48.622,,,"LINESTRING (-74.7129796 40.1476924, -74.7126565 40.1478456, -74.7124959 40.1479258)",,,,
11612017,False,Railroad Avenue,residential,True,98.75899999999999,,,"LINESTRING (-74.7131858 40.1479299, -74.7137148 40.1476977, -74.7141934 40.1474876)",,,,
"[27054009, 42760286, 42760287]",False,Farnsworth Avenue,tertiary,True,31.721,,,"LINESTRING (-74.7131858 40.1479299, -74.7131186 40.1478619, -74.7130392 40.1477638, -74.7129796 40.1476924)",,CR 545,yes,
1175047340,False,Farnsworth Avenue,tertiary,False,20.807,,,"LINESTRING (-74.7131858 40.1479299, -74.713248 40.148032, -74.7133 40.148095)",,CR 545,,
11610269,False,2nd Street,residential,False,16.575,,,"LINESTRING (-74.7132261 40.1507232, -74.7131321 40.1505926)","25'4""",,,
42760281,False,2nd Street,residential,False,73.322,,,"LINESTRING (-74.711468 40.1484489, -74.711023 40.147884)",,,,
921545354,True,Railroad Avenue,residential,False,136.49,,,"LINESTRING (-74.711468 40.1484489, -74.7101034 40.149096)",,,,
"[42760288, 1210752995, 11610287]",False,2nd Street,residential,True,45.766999999999996,,,"LINESTRING (-74.711468 40.1484489, -74.7115121 40.1485001, -74.7115749 40.1485754, -74.711751 40.148799)",,,yes,
1210752996,False,Railroad Avenue,residential,True,48.6,,,"LINESTRING (-74.711468 40.1484489, -74.7118501 40.148292, -74.7119255 40.1482036)","22'0""",,,
11623204,False,Crosswicks Street,tertiary,False,78.784,,,"LINESTRING (-74.709843 40.146262, -74.7089161 40.1462614)",,CR 528,,
11623204,False,Crosswicks Street,tertiary,True,175.403,,,"LINESTRING (-74.709843 40.146262, -74.7104038 40.1462643, -74.7105398 40.1462648, -74.7108496 40.1462661, -74.7114508 40.1462685, -74.7119066 40.1462704)",,CR 528,,
42760281,False,2nd Street,residential,True,74.868,,,"LINESTRING (-74.709843 40.146262, -74.7100554 40.1465595, -74.710265 40.146853)",,,,
11610650,False,Lafayette Street,residential,True,86.238,,,"LINESTRING (-74.706458 40.147682, -74.706953 40.148359)",,,,
11614437,False,East Union Street,residential,True,27.685,,,"LINESTRING (-74.7081462 40.1433846, -74.7084265 40.1432578)",,,,
11611377,False,Reeder Avenue,residential,False,150.20600000000002,,,"LINESTRING (-74.7081462 40.1433846, -74.7077898 40.1429238, -74.707242 40.142224)",,,,
11614437,False,East Union Street,residential,False,215.87,,,"LINESTRING (-74.7081462 40.1433846, -74.7073145 40.1437665, -74.7071764 40.1438335, -74.7065067 40.1441443, -74.7059765 40.1443935)",,,,
11612017,False,Railroad Avenue,residential,False,98.75899999999999,,,"LINESTRING (-74.7141934 40.1474876, -74.7137148 40.1476977, -74.7131858 40.1479299)",,,,
34168685,False,Prince Street,tertiary,True,90.676,,,"LINESTRING (-74.7141934 40.1474876, -74.714627 40.148049, -74.71475 40.1481828)",,CR 662,,
"[42760284, 42760269, 711698519]",False,Prince Street,tertiary,False,102.073,,,"LINESTRING (-74.7141934 40.1474876, -74.714122 40.147399, -74.7140582 40.147311, -74.714045 40.147294, -74.7139794 40.1472087, -74.7135848 40.1466963)",,CR 662,yes,
11628698,False,3rd Street,residential,False,42.113,,,"LINESTRING (-74.7101034 40.149096, -74.709849 40.148771)",,,,
11628698,False,3rd Street,residential,True,120.51599999999999,,,"LINESTRING (-74.7101034 40.149096, -74.710174 40.149164, -74.7101798 40.1491693, -74.7103 40.149275, -74.710345 40.149318, -74.7103714 40.1493503, -74.710385 40.149367, -74.710425 40.149426, -74.710466 40.14948, -74.710509 40.149539, -74.710554 40.149598, -74.710881 40.149999)",,,,
11613257,True,Hopkinson Street,residential,False,111.352,,,"LINESTRING (-74.7079869 40.1462615, -74.70796 40.1452603)",,,,
11623204,False,Crosswicks Street,tertiary,False,137.44,,,"LINESTRING (-74.7079869 40.1462615, -74.7074296 40.1462572, -74.70637 40.146249)",,CR 528,,
11623204,False,Crosswicks Street,tertiary,True,78.97999999999999,,,"LINESTRING (-74.7079869 40.1462615, -74.708766 40.1462614, -74.7089161 40.1462614)",,CR 528,,
