osmid,highway,oneway,reversed,length,lanes,name,maxspeed,geometry,ref
"[21845240, 21852710]",residential,False,False,149.02,2,East Pekin Street,30 mph,"LINESTRING (-89.576863 40.18533, -89.576842 40.185392, -89.576834 40.185873, -89.576845 40.18597, -89.576895 40.186044, -89.576966 40.186083, -89.577043 40.186099, -89.57768 40.186093)",
21848699,residential,False,True,68.616,,Bell Street,,"LINESTRING (-89.576863 40.18533, -89.576949 40.185285, -89.577453 40.185302, -89.577652 40.185302)",
21851334,residential,False,False,41.345,,West Bell Street,,"LINESTRING (-89.576863 40.18533, -89.576543 40.185309, -89.57638 40.185331)",
21847719,residential,False,True,57.609,2,West Lincoln Street,,"LINESTRING (-89.581147 40.183945, -89.581825 40.183934)",
21845323,residential,False,False,118.879,,,,"LINESTRING (-89.581147 40.183945, -89.581153 40.18413, -89.581165 40.185014)",
21847719,residential,False,False,65.593,2,West Lincoln Street,,"LINESTRING (-89.581147 40.183945, -89.5805353 40.1839537, -89.580375 40.183956)",
21845323,residential,False,False,118.573,,,,"LINESTRING (-89.581165 40.185014, -89.581179 40.1860803)",
21845323,residential,False,True,118.879,,,,"LINESTRING (-89.581165 40.185014, -89.581153 40.18413, -89.581147 40.183945)",
21851323,residential,False,False,58.298,2,West Delavan Street,30 mph,"LINESTRING (-89.581165 40.185014, -89.581527 40.185015, -89.581851 40.185005)",
21851323,residential,False,True,58.53,2,West Delavan Street,30 mph,"LINESTRING (-89.581165 40.185014, -89.5806098 40.1850148, -89.580476 40.185015)",
21845323,residential,False,True,118.573,,,,"LINESTRING (-89.581179 40.1860803, -89.581165 40.185014)",
21846675,residential,False,True,58.187,2,West Pekin Street,30 mph,"LINESTRING (-89.581179 40.1860803, -89.5818639 40.1860729)",
21846675,residential,False,False,57.939,2,West Pekin Street,30 mph,"LINESTRING (-89.581179 40.1860803, -89.5806417 40.1860753, -89.580497 40.186074)",
21849569,residential,False,True,182.644,2,West State Street,30 mph,"LINESTRING (-89.581179 40.1860803, -89.581191 40.186848, -89.581221 40.18699, -89.581206 40.187135, -89.581169 40.187194, -89.581111 40.187238, -89.581039 40.187255, -89.580892 40.187262, -89.5806346 40.1872742, -89.580517 40.187263)",
21846629,residential,False,False,59.09100000000001,2,East State Street,30 mph,"LINESTRING (-89.57841 40.1872261, -89.5784957 40.1872813, -89.57873 40.187304, -89.579077 40.187292)",
21848945,residential,False,True,54.442,,Stone Street,,"LINESTRING (-89.584728 40.18547, -89.584696 40.184981)",
21845500,residential,False,False,128.356,,,,"LINESTRING (-89.584728 40.18547, -89.584684 40.185488, -89.584547 40.18551, -89.583226 40.185521)",
21848945,residential,False,False,131.646,,Stone Street,,"LINESTRING (-89.584728 40.18547, -89.584761 40.186532, -89.584777 40.186598, -89.584824 40.186639)",
21846273,residential,False,True,60.49,,Vine Street,,"LINESTRING (-89.583226 40.185521, -89.583228 40.184977)",
21845500,residential,False,True,128.356,,,,"LINESTRING (-89.583226 40.185521, -89.584547 40.18551, -89.584684 40.185488, -89.584728 40.18547)",
"[21846273, 21846675]",residential,False,False,166.665,2,"['Vine Street', 'West Pekin Street']",30 mph,"LINESTRING (-89.583226 40.185521, -89.583225 40.185878, -89.583177 40.186004, -89.583045 40.186042, -89.582568 40.186051, -89.5818639 40.1860729)",
"[21852282, 21845758]",residential,False,"[False, True]",270.86,,Mason Street,,"LINESTRING (-89.58019 40.183179, -89.5803406 40.1833018, -89.58038 40.183334, -89.580509 40.183387, -89.58072 40.183437, -89.581156 40.183495, -89.581811 40.183531, -89.581819 40.183531, -89.582468 40.183609, -89.582871 40.183768, -89.5830095 40.1838097, -89.5830485 40.1838529, -89.5830732 40.183933)",
21853878,tertiary,False,False,33.609,2,South Peoria Street,25 mph,"LINESTRING (-89.58019 40.183179, -89.58012 40.183244, -89.580014 40.183319, -89.579908 40.18339)",CR 15
21847719,residential,False,False,12.013,2,West Lincoln Street,,"LINESTRING (-89.583214 40.183943, -89.5830732 40.183933)",
21846273,residential,False,False,114.99000000000001,,Vine Street,,"LINESTRING (-89.583214 40.183943, -89.583224 40.184192, -89.583227 40.184448, -89.583228 40.184977)",
21847719,residential,False,True,124.841,2,West Lincoln Street,,"LINESTRING (-89.583214 40.183943, -89.583398 40.183951, -89.583541 40.1839696, -89.584665 40.184116)",
21846273,residential,False,False,60.49,,Vine Street,,"LINESTRING (-89.583228 40.184977, -89.583226 40.185521)",
21851323,residential,False,False,124.706,2,West Delavan Street,30 mph,"LINESTRING (-89.583228 40.184977, -89.584696 40.184981)",
