osmid,lanes,name,highway,width,oneway,reversed,length,geometry,ref,bridge
"[45196720, 9251058, 295425820]",2,Elm Street,tertiary,15.2,False,"[False, True]",286.612,"LINESTRING (-71.2331893 42.3736477, -71.2331594 42.3735542, -71.2331486 42.3735223, -71.233136 42.3734935, -71.233123 42.3734654, -71.2331079 42.3734383, -71.2330919 42.3734149, -71.2330762 42.3733925, -71.2330536 42.3733628, -71.2330315 42.3733376, -71.2330086 42.3733149, -71.2329853 42.3732929, -71.2329643 42.3732746, -71.2329424 42.3732563, -71.2329191 42.3732384, -71.2322838 42.3727783, -71.2322622 42.3727625, -71.2322415 42.3727456, -71.2322214 42.3727272, -71.2322041 42.3727086, -71.2321881 42.3726885, -71.232171 42.3726668, -71.2321546 42.372643, -71.2321382 42.3726175, -71.2318938 42.3721943, -71.2317907 42.3720158, -71.2316506 42.3717732, -71.231528 42.3715609, -71.2315147 42.3715375, -71.2315036 42.3715148, -71.2314945 42.3714934, -71.2314874 42.3714749, -71.2314799 42.3714533)",,yes
9251474,1,River Avenue,residential,7.9,False,False,54.652,"LINESTRING (-71.2331893 42.3736477, -71.2331552 42.3736541, -71.233123 42.3736595, -71.2326218 42.3737329, -71.2325373 42.3737453)",,
130719425,1,Central Street,tertiary,10.4,True,False,35.537,"LINESTRING (-71.2311019 42.3754729, -71.2309633 42.3754895, -71.2306749 42.3755242)",,
"[9251160, 294908422, 294908423]",2,Jackson Street,residential,9.8,False,True,90.083,"LINESTRING (-71.2311019 42.3754729, -71.2310973 42.3754517, -71.2310936 42.3754295, -71.2310905 42.3754064, -71.231089 42.3753853, -71.231082 42.3751653, -71.2310807 42.3749947, -71.2310804 42.3749562, -71.2310793 42.3747864, -71.2310803 42.3746634)",,yes
9251019,1,Gormans Court,residential,3.0,False,False,101.102,"LINESTRING (-71.2381891 42.378129, -71.2381089 42.3790363)",,
9250940,2,School Street,tertiary,12.2,False,False,113.885,"LINESTRING (-71.2381891 42.378129, -71.237914 42.3781115, -71.2375047 42.3780932, -71.2368875 42.3780529, -71.2368361 42.3780497, -71.2368071 42.3780479)",,
9250940,2,School Street,tertiary,12.2,False,True,41.707,"LINESTRING (-71.2381891 42.378129, -71.2386341 42.3781593, -71.2386947 42.3781634)",,
9251017,2,Grant Street,residential,9.8,True,False,75.726,"LINESTRING (-71.2415187 42.3783415, -71.241601 42.3776632)",,
9252133,2,School Street,tertiary,10.1,False,False,152.27300000000002,"LINESTRING (-71.2415187 42.3783415, -71.240769 42.3782947, -71.2406283 42.3782859, -71.2403775 42.3782703, -71.2396715 42.3782262)",,
9250940,2,School Street,tertiary,12.2,False,True,113.885,"LINESTRING (-71.2368071 42.3780479, -71.2368361 42.3780497, -71.2368875 42.3780529, -71.2375047 42.3780932, -71.237914 42.3781115, -71.2381891 42.378129)",,
591295024,2,School Street,tertiary,12.2,False,False,89.722,"LINESTRING (-71.2368071 42.3780479, -71.2367433 42.3780446, -71.2363807 42.3780273, -71.2358233 42.3780019, -71.235717 42.377997)",,
9251167,2,Exchange Court,residential,8.8,False,True,58.533,"LINESTRING (-71.2397725 42.3775818, -71.2404811 42.3776374)",,
9251845,2,Exchange Street,residential,8.8,True,False,154.724,"LINESTRING (-71.2397725 42.3775818, -71.2397822 42.3775222, -71.2397964 42.3774352, -71.239844 42.3771432, -71.2398639 42.3770213, -71.2399255 42.3766345, -71.2399818 42.3762827, -71.2399982 42.3762004)",,
9251845,2,Exchange Street,residential,8.8,True,False,72.133,"LINESTRING (-71.2396715 42.3782262, -71.2397725 42.3775818)",,
9250940,2,School Street,tertiary,12.2,False,False,38.383,"LINESTRING (-71.2396715 42.3782262, -71.2395006 42.3782151, -71.2392405 42.3781982, -71.239206 42.378196)",,
9251533,2,Exchange Street,residential,8.8,True,False,131.517,"LINESTRING (-71.2396715 42.3782262, -71.2395948 42.3786558, -71.2394751 42.3793259, -71.2394621 42.3793988)",,
9252133,2,School Street,tertiary,10.1,False,True,152.273,"LINESTRING (-71.2396715 42.3782262, -71.2403775 42.3782703, -71.2406283 42.3782859, -71.240769 42.3782947, -71.2415187 42.3783415)",,
9251244,2,Lexington Street,secondary,13.7,True,False,17.473,"LINESTRING (-71.235717 42.377997, -71.23571 42.3779286, -71.235701 42.3778403)",,
165550298,2,Lexington Street,secondary,13.7,False,False,138.279,"LINESTRING (-71.235717 42.377997, -71.2357244 42.3780885, -71.2357514 42.3784243, -71.2357576 42.3785017, -71.2357674 42.3785938, -71.2357743 42.3786591, -71.2357902 42.3787665, -71.2357956 42.3788034, -71.2358008 42.3788403, -71.2358194 42.378971, -71.2358276 42.379018, -71.235844 42.3791125, -71.2358714 42.3792346)",,
591295024,2,School Street,tertiary,12.2,False,True,89.722,"LINESTRING (-71.235717 42.377997, -71.2358233 42.3780019, -71.2363807 42.3780273, -71.2367433 42.3780446, -71.2368071 42.3780479)",,
9251559,1,Daniels Court,residential,6.1,False,True,101.099,"LINESTRING (-71.2399982 42.3762004, -71.2400163 42.3761134, -71.2400744 42.3758211, -71.2400789 42.3757909, -71.2400823 42.3757601, -71.2400861 42.3757062, -71.2400867 42.3756976, -71.2401039 42.375503, -71.2401494 42.3752989)",,
"[421948482, 1109555973, 1109555974]","['4', '3', '2']",Main Street,primary,21.3,False,False,82.958,"LINESTRING (-71.2399982 42.3762004, -71.2395979 42.3761876, -71.239531 42.3761859, -71.2392891 42.3761799, -71.2392189 42.3761782, -71.239175 42.3761771, -71.2390249 42.3761734, -71.238989 42.3761729)",US 20,
421948482,2,Main Street,primary,21.3,False,True,145.68,"LINESTRING (-71.2399982 42.3762004, -71.240043 42.3762017, -71.2405546 42.3762071, -71.2407101 42.3762112, -71.2408645 42.3762153, -71.2410349 42.3762235, -71.2413505 42.3762386, -71.2417032 42.3762554, -71.2417695 42.3762586)",US 20,
491211286,2,McKenn Street,residential,12.2,False,False,71.134,"LINESTRING (-71.23085 42.3720444, -71.230021 42.3718596)",,
9251042,2,Whitcomb Street,residential,12.2,False,False,101.28200000000001,"LINESTRING (-71.23085 42.3720444, -71.2308331 42.3720868, -71.2307311 42.3723469, -71.2305551 42.3727946, -71.2305061 42.3729191)",,
9251042,2,Whitcomb Street,residential,12.2,False,True,73.262,"LINESTRING (-71.23085 42.3720444, -71.2308702 42.3719932, -71.2310798 42.37146, -71.2310988 42.3714117)",,
9251121,2,Middle Street,residential,9.1,False,True,70.9,"LINESTRING (-71.236935 42.3772141, -71.237497 42.3771983, -71.2377975 42.3771896)",,
9251427,1,Common Street,tertiary,9.1,True,False,93.312,"LINESTRING (-71.236935 42.3772141, -71.2368178 42.3779937, -71.2368071 42.3780479)",,
491211286,2,McKenn Street,residential,12.2,False,True,71.134,"LINESTRING (-71.230021 42.3718596, -71.23085 42.3720444)",,
165550298,2,Lexington Street,secondary,13.7,False,True,29.192999999999998,"LINESTRING (-71.2360628 42.3800479, -71.2360197 42.3798559, -71.2360088 42.3798073, -71.2360047 42.3797889)",,
130385671,1,School Street,tertiary,12.2,True,False,202.80999999999997,"LINESTRING (-71.2305316 42.3781157, -71.2305678 42.3781148, -71.2305971 42.378113, -71.2317072 42.3780179, -71.2320538 42.3779865, -71.2323555 42.3779604, -71.2324297 42.3779546, -71.2325032 42.3779495, -71.2325631 42.3779462, -71.2326264 42.3779437, -71.2326914 42.3779424, -71.2329874 42.3779438)",,
130719422,2,Lyman Street,secondary,12.2,False,False,21.594,"LINESTRING (-71.2305316 42.3781157, -71.2305342 42.3781582, -71.2305433 42.3783097)",,
130719422,2,Lyman Street,secondary,12.2,False,True,109.966,"LINESTRING (-71.2305316 42.3781157, -71.2304724 42.3772891, -71.2304696 42.3772631, -71.2304659 42.3772336, -71.2304588 42.3772052, -71.2304492 42.3771821, -71.2304346 42.377158, -71.2304197 42.3771344)",,
9250974,1,Heard Street,residential,7.9,True,False,173.786,"LINESTRING (-71.230062 42.3755955, -71.2300699 42.3756317, -71.2302234 42.3763354, -71.2302662 42.3765312, -71.2303791 42.3770485, -71.2303868 42.3770697, -71.2303959 42.3770911, -71.2304061 42.3771114, -71.2304197 42.3771344)",,
"[1204563826, 76912539, 426472284]","['3', '2']",Carter Street,secondary,17.1,False,True,138.99699999999999,"LINESTRING (-71.2344339 42.3747697, -71.2345838 42.3747456, -71.2346857 42.3747292, -71.2350002 42.3746787, -71.2351448 42.3746551, -71.2355603 42.3745861, -71.2360865 42.3745013)",,
"[9251672, 426472287]",3,Elm Street,secondary,15.2,False,True,111.04199999999999,"LINESTRING (-71.2344339 42.3747697, -71.2344023 42.3746652, -71.2343875 42.3746197, -71.2343737 42.3745785, -71.2343582 42.3745374, -71.2343389 42.3744863, -71.2343272 42.3744584, -71.2343143 42.3744329, -71.2342956 42.3744047, -71.2342764 42.3743817, -71.2342561 42.374361, -71.2342283 42.3743394, -71.234195 42.3743185, -71.2341592 42.3743004, -71.2341236 42.3742855, -71.2340794 42.3742678, -71.2339251 42.3742093, -71.2337408 42.3741389, -71.233592 42.3740831)",,
426678958,3,Elm Street,secondary,18.3,False,False,31.817999999999998,"LINESTRING (-71.2344339 42.3747697, -71.2344582 42.3748496, -71.2345187 42.3750489)",,
"[426463245, 426457023]","['4', '3']",Main Street,primary,25.9,False,False,73.017,"LINESTRING (-71.235736 42.376388, -71.2360666 42.3763346, -71.2363119 42.376295, -71.2366044 42.3762478)",US 20,
"[426457052, 426463228]","['3', '5']",Main Street,primary,25.9,False,True,66.967,"LINESTRING (-71.235736 42.376388, -71.2356575 42.3764007, -71.2354855 42.3764284, -71.2351049 42.3764899, -71.2350285 42.3765022, -71.2349395 42.3765164)",US 20,
130719425,1,Central Street,tertiary,10.4,True,False,50.967,"LINESTRING (-71.2306749 42.3755242, -71.230062 42.3755955)",,
9251160,2,Jackson Street,residential,9.8,False,False,47.184,"LINESTRING (-71.2311146 42.374147, -71.2310977 42.3741983, -71.2310899 42.3742266, -71.2310856 42.3742501, -71.2310836 42.3742728, -71.2310828 42.374569)",,
9251911,2,River Street,secondary,,False,False,82.19699999999999,"LINESTRING (-71.2311146 42.374147, -71.230762 42.3740745, -71.2307116 42.3740634, -71.2306624 42.3740522, -71.2306194 42.3740409, -71.2305572 42.3740216, -71.2304929 42.3740002, -71.2302659 42.3739224, -71.2302452 42.3739155, -71.2301778 42.373893)",,
9251911,2,River Street,secondary,,False,True,182.54299999999998,"LINESTRING (-71.2311146 42.374147, -71.231184 42.3741577, -71.2312419 42.3741653, -71.2313042 42.3741726, -71.2313756 42.3741802, -71.2314448 42.3741874, -71.2315203 42.3741936, -71.2315968 42.3741994, -71.2316735 42.3742026, -71.2317554 42.374205, -71.2318344 42.3742066, -71.2319204 42.3742069, -71.2320052 42.3742058, -71.2320866 42.374204, -71.2321671 42.3742018, -71.2322382 42.3741991, -71.2322769 42.3741974, -71.2323921 42.3741923, -71.2324815 42.3741876, -71.2325462 42.374183, -71.2325955 42.3741791, -71.2326467 42.374175, -71.2328386 42.3741562, -71.2332522 42.374091, -71.2333171 42.374081)",,
9252034,1,Greeley's Court,residential,6.1,False,True,47.926,"LINESTRING (-71.2391556 42.3786254, -71.239206 42.378196)",,
9251731,1,Charles Street,tertiary,10.7,True,False,112.263,"LINESTRING (-71.240884 42.374989, -71.2408226 42.3749968, -71.2407134 42.3750065, -71.2405936 42.3750119, -71.2404371 42.3750164, -71.2395855 42.3750265, -71.2395195 42.3750266)",,
9252188,2,Fountain Street,residential,8.2,False,True,157.13600000000002,"LINESTRING (-71.240884 42.374989, -71.2408945 42.374939, -71.2409496 42.3746918, -71.2409756 42.3745649, -71.2409901 42.3744939, -71.2410072 42.3743987, -71.2410139 42.3743615, -71.2410321 42.3742447, -71.2410376 42.3741928, -71.2410413 42.3741232, -71.2410405 42.3740273, -71.2410332 42.3739454, -71.2409874 42.373643, -71.2409757 42.3735869)",,
72658369,2,Church Street,tertiary,13.7,False,True,183.64000000000001,"LINESTRING (-71.2325006 42.3799762, -71.2325928 42.379913, -71.2326166 42.3798941, -71.2330577 42.3795454, -71.2333334 42.3793282, -71.2333976 42.3792759, -71.2334584 42.3792219, -71.2335128 42.3791665, -71.2335835 42.3790923, -71.2336645 42.379001, -71.2337129 42.3789445, -71.2337649 42.378882, -71.2338618 42.3787614, -71.2339061 42.3787016)",,
848060350,2,Summer Street,residential,12.2,False,False,156.752,"LINESTRING (-71.2325006 42.3799762, -71.2323678 42.3799578, -71.2323247 42.3799519, -71.2311954 42.3797879, -71.2307576 42.379725, -71.2306894 42.3797157, -71.2306273 42.3797072)",,
9252034,1,Greeley's Court,residential,6.1,False,False,47.926,"LINESTRING (-71.239206 42.378196, -71.2391556 42.3786254)",,
9250940,2,School Street,tertiary,12.2,False,False,40.852,"LINESTRING (-71.239206 42.378196, -71.2390262 42.3781845, -71.2387105 42.3781644)",,
9250940,2,School Street,tertiary,12.2,False,True,38.383,"LINESTRING (-71.239206 42.378196, -71.2392405 42.3781982, -71.2395006 42.3782151, -71.2396715 42.3782262)",,
9251656,1,Orchard Avenue,residential,6.1,False,False,64.922,"LINESTRING (-71.2339061 42.3787016, -71.2339269 42.3787113, -71.2339471 42.3787188, -71.2339713 42.378726, -71.2346651 42.3788599)",,
72658369,2,Church Street,tertiary,13.7,False,False,183.64,"LINESTRING (-71.2339061 42.3787016, -71.2338618 42.3787614, -71.2337649 42.378882, -71.2337129 42.3789445, -71.2336645 42.379001, -71.2335835 42.3790923, -71.2335128 42.3791665, -71.2334584 42.3792219, -71.2333976 42.3792759, -71.2333334 42.3793282, -71.2330577 42.3795454, -71.2326166 42.3798941, -71.2325928 42.379913, -71.2325006 42.3799762)",,
72658369,2,Church Street,tertiary,13.7,False,True,94.161,"LINESTRING (-71.2339061 42.3787016, -71.2339522 42.3786388, -71.2341188 42.3783924, -71.2341717 42.3783123, -71.2343463 42.378039, -71.2343633 42.3780207, -71.2344002 42.3779387)",,
9251912,1,Cross Street,residential,7.9,True,False,172.622,"LINESTRING (-71.2310055 42.3770573, -71.230988 42.3769776, -71.2306829 42.3755615, -71.2306749 42.3755242)",,
"[490780270, 426457047]","['3', '2']",Main Street,primary,25.9,False,False,48.878,"LINESTRING (-71.2310055 42.3770573, -71.2308893 42.3770722, -71.2305112 42.3771215, -71.2304197 42.3771344)",US 20,
490780270,2,Main Street,primary,25.9,False,True,73.057,"LINESTRING (-71.2310055 42.3770573, -71.2311126 42.3770449, -71.2312113 42.3770345, -71.2318068 42.3769778, -71.2318867 42.3769687)",US 20,
9251133,2,Spring Street,residential,9.1,True,False,109.976,"LINESTRING (-71.238989 42.3761729, -71.238987 42.3762677, -71.2389511 42.3765575, -71.2389252 42.3768138, -71.2389115 42.3769498, -71.2388822 42.3771585)",,
"[1109555972, 1109555973]","['4', '3']",Main Street,primary,21.3,False,False,70.86,"LINESTRING (-71.238989 42.3761729, -71.2389384 42.3761724, -71.2385126 42.3761732, -71.2383779 42.3761735, -71.2382594 42.3761747, -71.2381264 42.3761736)",US 20,
"[421948482, 1109555973, 1109555974]","['4', '3', '2']",Main Street,primary,21.3,False,True,82.958,"LINESTRING (-71.238989 42.3761729, -71.2390249 42.3761734, -71.239175 42.3761771, -71.2392189 42.3761782, -71.2392891 42.3761799, -71.239531 42.3761859, -71.2395979 42.3761876, -71.2399982 42.3762004)",US 20,
9251868,2,Pine Street,tertiary,12.2,False,False,196.449,"LINESTRING (-71.2368222 42.3717358, -71.236715 42.3717113, -71.2361742 42.3715875, -71.2353783 42.371407, -71.2349687 42.3713142, -71.2349042 42.3712996, -71.2345366 42.3712162)",,
"[490782433, 486684997, 45196717, 45196718, 9252025, 426467835]","['3', '2']",Moody Street,secondary,18.9,False,False,297.53400000000005,"LINESTRING (-71.2368222 42.3717358, -71.2368135 42.3717896, -71.2366352 42.3728036, -71.2366298 42.3728337, -71.2364978 42.373604, -71.2364924 42.3736374, -71.2364872 42.3736806, -71.2364842 42.3737094, -71.2364839 42.3737391, -71.2364853 42.3737692, -71.2364914 42.3738202, -71.2364988 42.3738669, -71.2365104 42.3739269, -71.2365218 42.3739828, -71.2365493 42.3741193, -71.2365732 42.3742395, -71.2365829 42.3742872, -71.2365926 42.3743348, -71.236603 42.3743896)",,yes
240742120,2,Crescent Street,tertiary,14.3,False,False,209.071,"LINESTRING (-71.2368222 42.3717358, -71.2368927 42.3717521, -71.2369278 42.3717586, -71.236959 42.3717617, -71.2373385 42.3717923, -71.2373799 42.3717951, -71.2374391 42.3717983, -71.2374965 42.3718009, -71.2375781 42.3718026, -71.2376544 42.371803, -71.2377112 42.3718018, -71.2377652 42.3717993, -71.2378203 42.371795, -71.2378775 42.3717899, -71.2379344 42.3717835, -71.2380034 42.3717741, -71.2380548 42.3717662, -71.2381014 42.3717575, -71.2381528 42.3717467, -71.2382032 42.3717355, -71.2382577 42.371723, -71.2383037 42.371711, -71.2383526 42.371697, -71.2384012 42.3716819, -71.2384516 42.3716657, -71.2385016 42.3716481, -71.2385297 42.3716384, -71.2385554 42.3716296, -71.2386106 42.3716094, -71.2386664 42.371587, -71.2387194 42.3715662, -71.2387709 42.3715451, -71.2388305 42.3715181, -71.2388951 42.3714892, -71.2389563 42.3714603, -71.2390282 42.3714249, -71.2390554 42.3714106, -71.239087 42.3713938, -71.239146 42.3713614, -71.2392028 42.3713287)",,
9251394,2,Water Street,residential,9.8,False,False,126.631,"LINESTRING (-71.2396112 42.3738978, -71.2396391 42.3739464, -71.2396492 42.3739836, -71.2396532 42.3740192, -71.2396495 42.3740645, -71.2396272 42.3742319, -71.2395711 42.3745981, -71.2395614 42.3746612, -71.2395407 42.3748196, -71.2395287 42.3749453, -71.2395267 42.3749633, -71.2395195 42.3750266)",,
184172053,2,Felton Street,tertiary,12.2,True,False,117.464,"LINESTRING (-71.2396112 42.3738978, -71.2399381 42.3738025, -71.2399581 42.3737967, -71.2400594 42.3737695, -71.2401616 42.3737456, -71.2402616 42.3737243, -71.2404233 42.3736926, -71.2408554 42.3736079, -71.2409757 42.3735869)",,
9251042,2,Whitcomb Street,residential,12.2,False,False,73.262,"LINESTRING (-71.2310988 42.3714117, -71.2310798 42.37146, -71.2308702 42.3719932, -71.23085 42.3720444)",,
9251896,2,Benefit Street,residential,12.2,False,True,32.232,"LINESTRING (-71.2310988 42.3714117, -71.2311697 42.3714267, -71.2313082 42.3714563, -71.2313375 42.3714613, -71.2313655 42.3714638, -71.2313947 42.371465, -71.2314239 42.3714633, -71.2314535 42.3714584, -71.2314799 42.3714533)",,
9252976,2,Liberty Street,residential,9.1,False,True,71.018,"LINESTRING (-71.2329874 42.3779438, -71.2329904 42.3778862, -71.2330207 42.3773056)",,
130385671,1,School Street,tertiary,12.2,True,False,56.589,"LINESTRING (-71.2329874 42.3779438, -71.2334401 42.3779467, -71.2336763 42.3779469)",,
9251401,2,Pond Street,residential,12.2,False,True,28.49,"LINESTRING (-71.2394621 42.3793988, -71.2398071 42.3794252)",,
9251401,2,Pond Street,residential,12.2,False,False,287.425,"LINESTRING (-71.2394621 42.3793988, -71.2393686 42.3793972, -71.2392515 42.3794057, -71.239113 42.379419, -71.238866 42.3794484, -71.2376535 42.3795927, -71.2371074 42.3796577, -71.2368154 42.3796924, -71.2367068 42.3797054, -71.2360047 42.3797889)",,
9252029,2,Appleton Street,residential,11.6,False,True,174.922,"LINESTRING (-71.2318867 42.3769687, -71.2318802 42.3769269, -71.2318744 42.3768877, -71.2316989 42.3754784, -71.2316961 42.3754602, -71.2316921 42.3754418, -71.2316877 42.3754235, -71.2316829 42.375403)",,
490780270,2,Main Street,primary,25.9,False,False,73.057,"LINESTRING (-71.2318867 42.3769687, -71.2318068 42.3769778, -71.2312113 42.3770345, -71.2311126 42.3770449, -71.2310055 42.3770573)",US 20,
490780270,2,Main Street,primary,25.9,False,True,94.94200000000001,"LINESTRING (-71.2318867 42.3769687, -71.2319798 42.3769581, -71.2323858 42.3769118, -71.2328308 42.376861, -71.2328998 42.3768524, -71.2329659 42.3768437, -71.2330281 42.3768346)",US 20,
9251019,1,Gormans Court,residential,3.0,False,True,101.102,"LINESTRING (-71.2381089 42.3790363, -71.2381891 42.378129)",,
9251474,1,River Avenue,residential,7.9,False,True,54.652,"LINESTRING (-71.2325373 42.3737453, -71.2326218 42.3737329, -71.233123 42.3736595, -71.2331552 42.3736541, -71.2331893 42.3736477)",,
9251160,2,Jackson Street,residential,9.8,False,False,10.499,"LINESTRING (-71.2310828 42.374569, -71.2310803 42.3746634)",,
9251160,2,Jackson Street,residential,9.8,False,True,47.184000000000005,"LINESTRING (-71.2310828 42.374569, -71.2310836 42.3742728, -71.2310856 42.3742501, -71.2310899 42.3742266, -71.2310977 42.3741983, -71.2311146 42.374147)",,
130720596,2,,residential,10.4,False,False,53.397000000000006,"LINESTRING (-71.2297978 42.3782902, -71.2296896 42.3783418, -71.2296637 42.3783503, -71.2296356 42.3783524, -71.2296079 42.378348, -71.2295835 42.3783375, -71.2295646 42.3783219, -71.2295532 42.3783028, -71.2295504 42.378282, -71.2295563 42.3782617, -71.2295705 42.3782436, -71.2295916 42.3782297, -71.2296174 42.3782213, -71.2296454 42.3782192, -71.229673 42.3782236, -71.2297978 42.3782902)",,
130720596,2,,residential,10.4,False,True,53.397000000000006,"LINESTRING (-71.2297978 42.3782902, -71.229673 42.3782236, -71.2296454 42.3782192, -71.2296174 42.3782213, -71.2295916 42.3782297, -71.2295705 42.3782436, -71.2295563 42.3782617, -71.2295504 42.378282, -71.2295532 42.3783028, -71.2295646 42.3783219, -71.2295835 42.3783375, -71.2296079 42.378348, -71.2296356 42.3783524, -71.2296637 42.3783503, -71.2296896 42.3783418, -71.2297978 42.3782902)",,
130720603,2,Lyman Terrace,residential,10.4,False,False,61.333,"LINESTRING (-71.2297978 42.3782902, -71.2303642 42.3783142, -71.230424 42.3783152, -71.2304813 42.3783131, -71.2305433 42.3783097)",,
9251536,2,Carter Street,secondary,17.1,True,False,44.752,"LINESTRING (-71.236603 42.3743896, -71.2365514 42.374395, -71.2365114 42.3743995, -71.2364734 42.3744048, -71.2362381 42.3744438, -71.2362054 42.3744507, -71.2361724 42.3744597, -71.2361436 42.37447, -71.2361177 42.3744824, -71.2360865 42.3745013)",,
"[490782433, 486684997, 45196717, 45196718, 9252025, 426467835]","['3', '2']",Moody Street,secondary,18.9,False,True,297.534,"LINESTRING (-71.236603 42.3743896, -71.2365926 42.3743348, -71.2365829 42.3742872, -71.2365732 42.3742395, -71.2365493 42.3741193, -71.2365218 42.3739828, -71.2365104 42.3739269, -71.2364988 42.3738669, -71.2364914 42.3738202, -71.2364853 42.3737692, -71.2364839 42.3737391, -71.2364842 42.3737094, -71.2364872 42.3736806, -71.2364924 42.3736374, -71.2364978 42.373604, -71.2366298 42.3728337, -71.2366352 42.3728036, -71.2368135 42.3717896, -71.2368222 42.3717358)",,yes
426467833,2,Moody Street,secondary,18.9,False,True,15.958,"LINESTRING (-71.236603 42.3743896, -71.2366136 42.3744456, -71.236624 42.3744888, -71.2366344 42.3745312)",,
"[9251078, 9251471]",1,Mount Pleasant Street,residential,"['7.6', '6.1']",False,False,123.81200000000001,"LINESTRING (-71.2330207 42.3773056, -71.2330606 42.3773064, -71.2336775 42.3773188, -71.2336767 42.377894, -71.2336763 42.3779469)",,
9252976,2,Liberty Street,residential,9.1,False,False,71.018,"LINESTRING (-71.2330207 42.3773056, -71.2329904 42.3778862, -71.2329874 42.3779438)",,
9252976,2,Liberty Street,residential,9.1,False,True,52.475,"LINESTRING (-71.2330207 42.3773056, -71.2330409 42.3769175, -71.2330397 42.3768962, -71.2330371 42.3768772, -71.2330335 42.3768585, -71.2330281 42.3768346)",,
9251121,2,Middle Street,residential,9.1,False,False,70.9,"LINESTRING (-71.2377975 42.3771896, -71.237497 42.3771983, -71.236935 42.3772141)",,
9251121,2,Middle Street,residential,9.1,False,True,89.167,"LINESTRING (-71.2377975 42.3771896, -71.2381267 42.3771802, -71.2388822 42.3771585)",,
9251623,2,Middle Street Court,residential,6.1,False,False,51.001999999999995,"LINESTRING (-71.2377975 42.3771896, -71.2377788 42.3775298, -71.2377726 42.3776479)",,
165550289,2,Pond Street Court,residential,4.9,False,True,50.461,"LINESTRING (-71.239732 42.3798756, -71.2398071 42.3794252)",,
9251868,2,Pine Street,tertiary,12.2,False,True,24.991,"LINESTRING (-71.2342458 42.3711502, -71.2345366 42.3712162)",,
