osmid,name,highway,oneway,reversed,length,geometry,lanes,ref
24168780,Aron Court,residential,False,False,243.91899999999998,"LINESTRING (-74.036598 41.1518826, -74.0369134 41.1517011, -74.0371366 41.151546, -74.0371527 41.1515197, -74.0372825 41.1513069, -74.0373304 41.1509444, -74.0374669 41.1499109)",,
24168780,Aron Court,residential,False,True,120.52799999999999,"LINESTRING (-74.036598 41.1518826, -74.0362268 41.1520695, -74.0360637 41.1521923, -74.0358921 41.1523474, -74.0358148 41.152509, -74.0358062 41.1527093)",,
24173298,Pulver Place,residential,False,False,161.83100000000002,"LINESTRING (-74.036598 41.1518826, -74.036161 41.1514356, -74.0359951 41.1513392, -74.0358441 41.1512751, -74.0354179 41.1511964, -74.035111 41.1510355)",,
24168780,Aron Court,residential,False,True,243.919,"LINESTRING (-74.0374669 41.1499109, -74.0373304 41.1509444, -74.0372825 41.1513069, -74.0371527 41.1515197, -74.0371366 41.151546, -74.0369134 41.1517011, -74.036598 41.1518826)",,
24172777,Rubenstein Court,residential,False,False,146.863,"LINESTRING (-74.0374669 41.1499109, -74.0375615 41.1492102, -74.0375841 41.1490558, -74.0375732 41.1488776, -74.0374693 41.1486059)",,
"[24175824, 660171044]",New Hempstead Road,tertiary,False,False,308.194,"LINESTRING (-74.0374669 41.1499109, -74.0367325 41.1498415, -74.0353468 41.1497106, -74.0350289 41.1496908, -74.0338105 41.1495942)",2,CR 80
24175824,New Hempstead Road,tertiary,False,True,113.179,"LINESTRING (-74.0374669 41.1499109, -74.0385952 41.1500004, -74.0388115 41.1500152)",2,CR 80
24169750,Wisteria Court,residential,False,False,90.826,"LINESTRING (-74.0337418 41.1485214, -74.0326947 41.1483081)",,
24174978,Old Schoolhouse Road,residential,True,False,136.571,"LINESTRING (-74.0337418 41.1485214, -74.0333556 41.149284, -74.0332612 41.1493939, -74.0331667 41.1494779, -74.0330809 41.1495102, -74.0329522 41.1495296)",,CR 43
24169750,Wisteria Court,residential,False,True,90.826,"LINESTRING (-74.0326947 41.1483081, -74.0337418 41.1485214)",,
24174978,Old Schoolhouse Road,residential,True,False,51.158,"LINESTRING (-74.0339907 41.1481013, -74.0338706 41.1482952, -74.0337418 41.1485214)",,CR 43
662319519,North Main Street,secondary,False,False,166.688,"LINESTRING (-74.0339907 41.1481013, -74.0339633 41.1483499, -74.0338105 41.1495942)",,NY 45
662319519,North Main Street,secondary,False,True,154.191,"LINESTRING (-74.0339907 41.1481013, -74.0340753 41.1473071, -74.0341062 41.1470167, -74.0341366 41.146719)",,NY 45
660171044,New Hempstead Road,tertiary,False,False,54.211,"LINESTRING (-74.0338105 41.1495942, -74.0331667 41.1495425)",,CR 80
"[24175824, 660171044]",New Hempstead Road,tertiary,False,True,308.194,"LINESTRING (-74.0338105 41.1495942, -74.0350289 41.1496908, -74.0353468 41.1497106, -74.0367325 41.1498415, -74.0374669 41.1499109)",2,CR 80
662319519,North Main Street,secondary,False,True,166.688,"LINESTRING (-74.0338105 41.1495942, -74.0339633 41.1483499, -74.0339907 41.1481013)",,NY 45
24170885,Charles Street,residential,False,False,217.035,"LINESTRING (-74.0328492 41.1540471, -74.0326174 41.1541505, -74.0321174 41.1542955, -74.0316356 41.1544827, -74.0306676 41.1544084, -74.0303959 41.154416)",,
32347305,Old Schoolhouse Road,residential,False,True,169.72,"LINESTRING (-74.0328492 41.1540471, -74.0324973 41.1536723, -74.0323771 41.1535172, -74.0322569 41.1533168, -74.0321797 41.1531294, -74.032111 41.1528903, -74.0320853 41.1526641)",,CR 43
24175824,New Hempstead Road,tertiary,False,False,15.873,"LINESTRING (-74.0419357 41.150222, -74.0417469 41.1502091)",2,CR 80
660171044,New Hempstead Road,tertiary,False,False,22.385,"LINESTRING (-74.0329522 41.1495296, -74.0326861 41.1495102)",,CR 80
660171044,New Hempstead Road,tertiary,False,True,18.017,"LINESTRING (-74.0329522 41.1495296, -74.0331667 41.1495425)",,CR 80
24175540,Stoneham Lane,residential,False,False,136.798,"LINESTRING (-74.0320853 41.1526641, -74.0309418 41.1526592, -74.0304799 41.1525352)",,
32347305,Old Schoolhouse Road,residential,False,False,169.72,"LINESTRING (-74.0320853 41.1526641, -74.032111 41.1528903, -74.0321797 41.1531294, -74.0322569 41.1533168, -74.0323771 41.1535172, -74.0324973 41.1536723, -74.0328492 41.1540471)",,CR 43
32347305,Old Schoolhouse Road,residential,False,True,321.57899999999995,"LINESTRING (-74.0320853 41.1526641, -74.0320681 41.1523474, -74.0320681 41.1519467, -74.0320853 41.1517529, -74.0321368 41.1515137, -74.0322978 41.1509316, -74.0323513 41.1507382, -74.0324372 41.1504732, -74.0325373 41.1502356, -74.0325488 41.1502082, -74.0326369 41.1500364, -74.0327376 41.1498398)",,CR 43
24175540,Stoneham Lane,residential,False,True,136.798,"LINESTRING (-74.0304799 41.1525352, -74.0309418 41.1526592, -74.0320853 41.1526641)",,
24175824,New Hempstead Road,tertiary,False,True,147.769,"LINESTRING (-74.0388115 41.1500152, -74.040571 41.1501186)",2,CR 80
24175824,New Hempstead Road,tertiary,False,False,113.179,"LINESTRING (-74.0388115 41.1500152, -74.0385952 41.1500004, -74.0374669 41.1499109)",2,CR 80
24175824,New Hempstead Road,tertiary,False,False,147.769,"LINESTRING (-74.040571 41.1501186, -74.0388115 41.1500152)",2,CR 80
24175824,New Hempstead Road,tertiary,False,True,98.969,"LINESTRING (-74.040571 41.1501186, -74.0417469 41.1502091)",2,CR 80
24176985,Sarah Drive,residential,False,False,157.734,"LINESTRING (-74.040571 41.1501186, -74.0406213 41.1497106, -74.0404754 41.1493292, -74.0404231 41.1491563, -74.0404286 41.1489104, -74.0404933 41.1487282)",,
