osmid,lanes,name,highway,oneway,reversed,length,geometry,maxspeed,ref
16664247,2,West 8th Street,tertiary,False,False,140.68,"LINESTRING (-80.8387376 35.2302562, -80.8388028 35.2303104, -80.8388284 35.2303316, -80.8393453 35.2307798, -80.8397284 35.2311119, -80.8397552 35.2311357, -80.8398009 35.2311761)",,
16688547,2,East 8th Street,tertiary,False,False,141.463,"LINESTRING (-80.8387376 35.2302562, -80.8386839 35.2302115, -80.8386599 35.2301911, -80.8382715 35.229861, -80.8382354 35.2298305, -80.8382088 35.2298084, -80.8379582 35.2295915, -80.8377282 35.2293925, -80.8377128 35.2293804, -80.8376591 35.2293385)",,
645263197,4,North Tryon Street,primary,False,False,129.27399999999997,"LINESTRING (-80.8387376 35.2302562, -80.8386874 35.2302905, -80.8386604 35.2303089, -80.8385187 35.2304112, -80.8383795 35.2305083, -80.8383126 35.2305549, -80.838228 35.230614, -80.8380891 35.230714, -80.8379629 35.2308049, -80.8378094 35.2309124, -80.8377209 35.2309736, -80.8376604 35.231016)",,
645263197,4,North Tryon Street,primary,False,True,125.84299999999999,"LINESTRING (-80.8387376 35.2302562, -80.838784 35.2302245, -80.83882 35.2301999, -80.8391272 35.2299834, -80.8393543 35.2298231, -80.8397099 35.229572, -80.8397339 35.2295547, -80.8397865 35.2295168)",,
16664247,2,West 8th Street,tertiary,False,True,140.68,"LINESTRING (-80.8398009 35.2311761, -80.8397552 35.2311357, -80.8397284 35.2311119, -80.8393453 35.2307798, -80.8388284 35.2303316, -80.8388028 35.2303104, -80.8387376 35.2302562)",,
860817165,3,North Church Street,secondary,True,False,126.493,"LINESTRING (-80.8398009 35.2311761, -80.8402315 35.2308744, -80.8404158 35.2307449, -80.8407354 35.2305205, -80.8408125 35.2304671, -80.840858 35.2304355)",,
"[1049851839, 16696015]",2,West 6th Street,tertiary,True,False,142.098,"LINESTRING (-80.8408441 35.2287743, -80.8409089 35.2288288, -80.8409194 35.2288376, -80.8410337 35.2289337, -80.8410949 35.2289863, -80.841229 35.2291015, -80.8415843 35.2294167, -80.8418293 35.2296306, -80.8418545 35.2296524, -80.8419154 35.2297055)",25 mph,
645263197,4,North Tryon Street,primary,False,False,126.667,"LINESTRING (-80.8408441 35.2287743, -80.840802 35.2288043, -80.840779 35.2288207, -80.8407377 35.2288502, -80.8404311 35.2290644, -80.8403218 35.2291403, -80.8400952 35.2292989, -80.8398936 35.2294395, -80.8398564 35.2294663, -80.8397865 35.2295168)",,
645263197,4,North Tryon Street,primary,False,True,130.925,"LINESTRING (-80.8408441 35.2287743, -80.8408983 35.2287357, -80.8409455 35.228702, -80.841249 35.2284912, -80.8413987 35.2283861, -80.8414984 35.2283143, -80.841618 35.2282307, -80.8418582 35.228062, -80.8418826 35.2280451, -80.8419374 35.228007)",,
48684070,3,North College Street,secondary,True,False,127.239,"LINESTRING (-80.8397569 35.2278402, -80.8396984 35.2278825, -80.839683 35.2278936, -80.8396524 35.2279157, -80.8395811 35.2279673, -80.8392728 35.2281905, -80.8392644 35.2281962, -80.8391608 35.2282666, -80.839115 35.2282992, -80.8389593 35.2284092, -80.8387752 35.2285392, -80.8387461 35.2285606, -80.8387021 35.2285931)",25 mph,
51062797,3,East 6th Street,tertiary,True,False,143.371,"LINESTRING (-80.8397569 35.2278402, -80.839779 35.227864, -80.8398025 35.2278882, -80.8398127 35.2278979, -80.8398335 35.2279175, -80.8398643 35.227945, -80.8401411 35.2281858, -80.8406009 35.2285664, -80.8407582 35.2287022, -80.8407726 35.2287143, -80.8408441 35.2287743)",,
51062797,3,East 6th Street,tertiary,True,False,259.238,"LINESTRING (-80.8377817 35.226158, -80.8378709 35.2262336, -80.8378861 35.2262465, -80.8380211 35.2263569, -80.8380724 35.2264019, -80.8383097 35.2265986, -80.8385729 35.2268167, -80.8386401 35.2268734, -80.8387082 35.2269308, -80.8387397 35.2269574, -80.8387884 35.2269984, -80.8388232 35.2270278, -80.8388817 35.2270792, -80.8389135 35.2271071, -80.8391962 35.2273467, -80.8392786 35.2274185, -80.8393599 35.2274876, -80.8396801 35.2277634, -80.839706 35.2277874, -80.8397313 35.2278127, -80.8397569 35.2278402)",,
896303891,3,North Brevard Street,secondary,False,False,66.74600000000001,"LINESTRING (-80.8377817 35.226158, -80.837796 35.2261418, -80.8378109 35.226127, -80.8378311 35.2261103, -80.8378565 35.2260914, -80.8381067 35.2259131, -80.8381172 35.2259054, -80.8381954 35.2258481, -80.8382248 35.2258268, -80.8382507 35.225808, -80.8383245 35.2257545)",,
"[16714405, 1183425774]","['3', '2']",South Tryon Street,primary,False,True,124.669,"LINESTRING (-80.8485209 35.2234611, -80.8484353 35.2235213, -80.8484006 35.2235456, -80.8481045 35.223748, -80.8480072 35.2238154, -80.8479233 35.2238731, -80.8477604 35.2239852, -80.8475727 35.2241132, -80.8475424 35.2241339, -80.8474707 35.2241829)",,
672780352,4,East Trade Street,primary,False,True,130.265,"LINESTRING (-80.8380234 35.2229191, -80.8381184 35.2230021, -80.8381432 35.2230238, -80.8383602 35.2232105, -80.8384462 35.2232821, -80.8385703 35.2233854, -80.838825 35.2235923, -80.8389115 35.2236656, -80.8389441 35.2236924, -80.8390241 35.2237581)",,
16668131,2,Levine Avenue of the Arts,residential,False,True,140.564,"LINESTRING (-80.848554 35.2250836, -80.8485168 35.2250569, -80.848491 35.2250369, -80.8484811 35.2250293, -80.8479749 35.2245884, -80.8477972 35.2244362, -80.8475837 35.2242556, -80.8475676 35.2242431, -80.8475418 35.2242254, -80.8475067 35.2242034, -80.8474707 35.2241829)",,
16668283,2,North Poplar Street,tertiary,False,False,137.777,"LINESTRING (-80.8451159 35.2289656, -80.8450821 35.2289856, -80.8450644 35.2289961, -80.8450175 35.2290257, -80.8450054 35.2290344, -80.8448185 35.2291675, -80.8447213 35.2292373, -80.8446832 35.2292647, -80.8444985 35.2293974, -80.8442007 35.2296079, -80.8441475 35.2296445, -80.8440469 35.2297138, -80.8440189 35.2297338, -80.843965 35.2297723)",,
16678806,,South Poplar Street,tertiary,False,False,139.133,"LINESTRING (-80.8451159 35.2289656, -80.8451499 35.2289464, -80.8451895 35.228924, -80.8452346 35.2288967, -80.8452596 35.2288815, -80.8458656 35.2284722, -80.8458935 35.2284532, -80.845958 35.2284094, -80.8459686 35.2284022, -80.8462225 35.2282295, -80.8462496 35.2282104, -80.8463014 35.2281738)",,
