osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,bridge
8928213,2,West Main Avenue,secondary,30 mph,False,False,14.446,"LINESTRING (-121.6544421 37.1303874, -121.6545649 37.130302)",
766342037,3,East Main Avenue,secondary,30 mph,False,False,109.713,"LINESTRING (-121.6544421 37.1303874, -121.6543721 37.1304422, -121.6541496 37.1306164, -121.6540052 37.1307294, -121.6539791 37.1307511, -121.6539105 37.1308072, -121.6538357 37.1308684, -121.6535698 37.1310872)",
"[1206395654, 424944583]",2,Monterey Road,secondary,"['25 mph', '30 mph']",True,False,150.58999999999997,"LINESTRING (-121.6544421 37.1303874, -121.6545157 37.1304716, -121.6551151 37.1311574, -121.6552928 37.1313623, -121.6554672 37.1314542)",
"[424944585, 614335410, 614335404]","['3', '2']",West Main Avenue,secondary,30 mph,False,False,201.633,"LINESTRING (-121.6564483 37.1292623, -121.6575048 37.1286709, -121.6576077 37.1286133, -121.6578519 37.1284766, -121.6579727 37.1284088, -121.6581995 37.1282813, -121.6583088 37.1282193)",
"[424944585, 766269839]","['3', '2']",West Main Avenue,secondary,30 mph,False,True,203.08499999999998,"LINESTRING (-121.6564483 37.1292623, -121.6557785 37.129632, -121.6554888 37.129792, -121.6552139 37.1299437, -121.6551184 37.1299964, -121.6549995 37.1300621, -121.6548591 37.1301396, -121.6548437 37.1301481, -121.6547933 37.1301759, -121.6546323 37.1302648, -121.6545649 37.130302)",
"[526220209, 314179644]",,"['Del Monte Avenue', 'Keystone Avenue']",residential,25 mph,False,"[False, True]",303.5519999999999,"LINESTRING (-121.6564483 37.1292623, -121.656647 37.1294978, -121.6570842 37.1300149, -121.6555382 37.1308801, -121.6554024 37.1309546, -121.6553067 37.131007, -121.655211 37.1310594)",
526220209,,Del Monte Avenue,residential,,False,True,102.792,"LINESTRING (-121.6564483 37.1292623, -121.6559207 37.1286815, -121.6557682 37.1285136)",
"[424944585, 614335410, 614335404]","['3', '2']",West Main Avenue,secondary,30 mph,False,True,201.63299999999998,"LINESTRING (-121.6583088 37.1282193, -121.6581995 37.1282813, -121.6579727 37.1284088, -121.6578519 37.1284766, -121.6576077 37.1286133, -121.6575048 37.1286709, -121.6564483 37.1292623)",
"[1239417525, 186398847]","['3', '2']",West Main Avenue,tertiary,30 mph,False,False,190.552,"LINESTRING (-121.6583088 37.1282193, -121.6583965 37.1281728, -121.6584134 37.1281631, -121.6585097 37.1281097, -121.6587916 37.1279532, -121.6589288 37.1278767, -121.6592409 37.1277027, -121.6597815 37.1274011, -121.6600719 37.1272392)",
"[1239417525, 186398847]","['3', '2']",West Main Avenue,tertiary,30 mph,False,True,190.552,"LINESTRING (-121.6600719 37.1272392, -121.6597815 37.1274011, -121.6592409 37.1277027, -121.6589288 37.1278767, -121.6587916 37.1279532, -121.6585097 37.1281097, -121.6584134 37.1281631, -121.6583965 37.1281728, -121.6583088 37.1282193)",
8951614,,Calle Asta,residential,,False,False,141.99,"LINESTRING (-121.6500424 37.1324774, -121.6488599 37.1333387)",
26665658,,Calle del Sol,residential,,False,False,83.88499999999999,"LINESTRING (-121.6500424 37.1324774, -121.6495994 37.1320357, -121.6494393 37.1318965)",
26665658,,Calle del Sol,residential,,False,True,73.886,"LINESTRING (-121.6500424 37.1324774, -121.6503387 37.1327604, -121.650434 37.1329266, -121.6504546 37.1330385)",
8932963,,East 1st Street,residential,,False,False,171.979,"LINESTRING (-121.6537561 37.1296122, -121.6527142 37.1301945, -121.6524342 37.130351, -121.6521676 37.1305)",
"[766269834, 766269838]","['3', '2']",Monterey Road,secondary,25 mph,True,False,105.493,"LINESTRING (-121.6537561 37.1296122, -121.6538089 37.1296721, -121.6540996 37.1300003, -121.6542439 37.1301634, -121.6543949 37.130334, -121.6544421 37.1303874)",
532974997,,Depot Street,residential,,False,True,102.87,"LINESTRING (-121.6521676 37.1305, -121.6514334 37.1297836)",
8932963,,East 1st Street,residential,,False,True,171.97899999999998,"LINESTRING (-121.6521676 37.1305, -121.6524342 37.130351, -121.6527142 37.1301945, -121.6537561 37.1296122)",
532974997,,Depot Street,residential,,False,False,134.997,"LINESTRING (-121.6521676 37.1305, -121.6523375 37.130668, -121.6525011 37.1308292, -121.6531253 37.1314439)",
526220209,,Del Monte Avenue,residential,,False,True,54.56,"LINESTRING (-121.6557682 37.1285136, -121.6554226 37.1281076)",
8933301,,West 1st Street,residential,,False,True,200.467,"LINESTRING (-121.6557682 37.1285136, -121.6544476 37.1292344, -121.6539023 37.129532)",
526220209,,Del Monte Avenue,residential,,False,False,102.792,"LINESTRING (-121.6557682 37.1285136, -121.6559207 37.1286815, -121.6564483 37.1292623)",
8934033,,West 2nd Street,residential,,False,False,14.306,"LINESTRING (-121.6530935 37.1288414, -121.6532289 37.1287714)",
8954733,,East 2nd Street,residential,,False,False,180.657,"LINESTRING (-121.6530935 37.1288414, -121.6530222 37.1288822, -121.6527075 37.129064, -121.6525901 37.12913, -121.6516985 37.1296339, -121.6514334 37.1297836)",
"[766269833, 766269835]",2,Monterey Road,secondary,25 mph,True,False,103.90700000000001,"LINESTRING (-121.6530935 37.1288414, -121.6531467 37.1289033, -121.6534555 37.1292625, -121.6537115 37.1295605, -121.6537561 37.1296122)",
526220208,,Del Monte Avenue,residential,,False,True,44.848,"LINESTRING (-121.6551322 37.1277501, -121.6548426 37.1274194)",
526220209,,Del Monte Avenue,residential,,False,False,47.361,"LINESTRING (-121.6551322 37.1277501, -121.6554226 37.1281076)",
8934033,,West 2nd Street,residential,,False,True,203.393,"LINESTRING (-121.6551322 37.1277501, -121.6537886 37.1284694, -121.6536415 37.1285478, -121.6533022 37.1287323, -121.6532289 37.1287714)",
"[8934616, 532974997]",,Depot Street,residential,,False,False,104.879,"LINESTRING (-121.6491534 37.1275588, -121.6496866 37.1280791, -121.649846 37.1282347, -121.6499019 37.1282892)",
8942121,,East 5th Street,residential,,False,True,205.94199999999998,"LINESTRING (-121.6491534 37.1275588, -121.649949 37.1271143, -121.6509795 37.1265375, -121.6510552 37.1264953)",
8934640,,East 4th Street,residential,,False,True,197.526,"LINESTRING (-121.6499019 37.1282892, -121.6510351 37.127653, -121.6512556 37.1275325, -121.6516467 37.1273065, -121.651721 37.1272636)",
532974997,,Depot Street,residential,,False,False,107.196,"LINESTRING (-121.6499019 37.1282892, -121.6505079 37.1288806, -121.6505991 37.1289717, -121.6506653 37.1290368)",
"[8934616, 532974997]",,Depot Street,residential,,False,True,104.87899999999999,"LINESTRING (-121.6499019 37.1282892, -121.649846 37.1282347, -121.6496866 37.1280791, -121.6491534 37.1275588)",
8937968,,East 3rd Street Mall,residential,,False,False,189.551,"LINESTRING (-121.6506653 37.1290368, -121.6517499 37.1284319, -121.6520059 37.1282856, -121.6524177 37.1280602)",
532974997,,Depot Street,residential,,False,False,107.395,"LINESTRING (-121.6506653 37.1290368, -121.650685 37.1290583, -121.6514334 37.1297836)",
532974997,,Depot Street,residential,,False,True,107.196,"LINESTRING (-121.6506653 37.1290368, -121.6505991 37.1289717, -121.6505079 37.1288806, -121.6499019 37.1282892)",
532974997,,Depot Street,residential,,False,False,102.87,"LINESTRING (-121.6514334 37.1297836, -121.6521676 37.1305)",
8954733,,East 2nd Street,residential,,False,True,180.657,"LINESTRING (-121.6514334 37.1297836, -121.6516985 37.1296339, -121.6525901 37.12913, -121.6527075 37.129064, -121.6530222 37.1288822, -121.6530935 37.1288414)",
532974997,,Depot Street,residential,,False,True,107.395,"LINESTRING (-121.6514334 37.1297836, -121.650685 37.1290583, -121.6506653 37.1290368)",
