osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,junction,ref,bridge
881071301,Appleton Street,residential,False,False,71.699,"LINESTRING (-88.4431565 44.2013602, -88.4431538 44.202005)",,,,,
881071301,Appleton Street,residential,False,True,71.699,"LINESTRING (-88.4431538 44.202005, -88.4431565 44.2013602)",,,,,
255225889,Broad Street,residential,False,False,105.539,"LINESTRING (-88.4431538 44.202005, -88.4427538 44.2019976, -88.44183 44.201992)",,,,,
255225889,Broad Street,residential,False,True,237.94100000000003,"LINESTRING (-88.4431538 44.202005, -88.4438119 44.2020097, -88.4451256 44.2020105, -88.4458263 44.2020244, -88.4459309 44.2020265, -88.4460725 44.2020293, -88.4461383 44.2020305)",,,,,
881071301,Appleton Street,residential,False,False,102.578,"LINESTRING (-88.4431538 44.202005, -88.4431504 44.202837, -88.44315 44.2029275)",,,,,
764639691,1st Street,residential,False,True,240.657,"LINESTRING (-88.44315 44.2029275, -88.4458633 44.2029379, -88.4460628 44.2029387, -88.446169 44.2029395)",2,,,,
881071301,Appleton Street,residential,False,False,99.131,"LINESTRING (-88.44315 44.2029275, -88.4431477 44.2034802, -88.4431463 44.203819)",,,,,
881071301,Appleton Street,residential,False,True,102.578,"LINESTRING (-88.44315 44.2029275, -88.4431504 44.202837, -88.4431538 44.202005)",,,,,
765293741,Broad Street,tertiary,False,True,236.57100000000003,"LINESTRING (-88.4462166 44.2020321, -88.4462979 44.2020322, -88.4463987 44.2020329, -88.4467612 44.2020354, -88.4473964 44.2020247, -88.4476846 44.2020272, -88.4479297 44.202028, -88.4491841 44.2020328)",,,,,
1096096654,Racine Street,secondary,True,False,65.393,"LINESTRING (-88.4462166 44.2020321, -88.4462182 44.201986, -88.4462202 44.2019274, -88.4462174 44.2018218, -88.4462215 44.2017397, -88.4462276 44.2016959, -88.4462459 44.2016022, -88.4463134 44.2014529)",2,,,,
255225889,Broad Street,residential,False,True,105.539,"LINESTRING (-88.44183 44.201992, -88.4427538 44.2019976, -88.4431538 44.202005)",,,,,
21650262,Riverway,residential,False,False,278.358,"LINESTRING (-88.4444801 44.1984042, -88.4444777 44.1984744, -88.444459 44.199789, -88.44444 44.199834, -88.444402 44.199873, -88.444349 44.199901, -88.444287 44.199916, -88.444221 44.199917, -88.444159 44.199903, -88.4432375 44.1995747, -88.443115 44.199531)",,,,,
248402458,Keyes Street,tertiary,False,False,105.816,"LINESTRING (-88.4444801 44.1984042, -88.4443892 44.1984046, -88.4443223 44.1984085, -88.4432416 44.1984025, -88.443153 44.198403)",,,,,
1268921191,Keyes Street,tertiary,True,False,25.359,"LINESTRING (-88.4444801 44.1984042, -88.444576 44.1984103, -88.444643 44.1984278, -88.4446974 44.1984505, -88.4447658 44.1984897)",1,,,,
21640293,Mill Street,residential,False,False,178.66800000000003,"LINESTRING (-88.4492446 44.2000786, -88.4490901 44.2001406, -88.4488741 44.2002304, -88.44811 44.200548, -88.4482227 44.2006932, -88.4482474 44.2007253, -88.4483498 44.2008569, -88.4484008 44.2009234, -88.4485025 44.2010561, -88.4485596 44.2011327)",,,,,
21640293,Mill Street,residential,False,True,178.668,"LINESTRING (-88.4485596 44.2011327, -88.4485025 44.2010561, -88.4484008 44.2009234, -88.4483498 44.2008569, -88.4482474 44.2007253, -88.4482227 44.2006932, -88.44811 44.200548, -88.4488741 44.2002304, -88.4490901 44.2001406, -88.4492446 44.2000786)",,,,,
21643373,Main Street,secondary,False,False,43.785,"LINESTRING (-88.4485596 44.2011327, -88.4486438 44.2011206, -88.4486966 44.2011054, -88.4487554 44.2010831, -88.449052 44.200964)",,,,,
21643373,Main Street,secondary,False,True,145.169,"LINESTRING (-88.4485596 44.2011327, -88.4479593 44.2011304, -88.446762 44.2011202, -88.4467386 44.2011201)",,,,,
21641771,2nd Street,residential,False,False,239.357,"LINESTRING (-88.446149 44.203835, -88.445683 44.2038325, -88.4451054 44.2038294, -88.4450058 44.2038289, -88.4445342 44.2038264, -88.4444598 44.203826, -88.4434987 44.2038209, -88.4431463 44.203819)",,,,,
21641771,2nd Street,residential,False,True,239.861,"LINESTRING (-88.446149 44.203835, -88.4470789 44.2038403, -88.4473385 44.2038417, -88.4480351 44.2038457, -88.4481695 44.2038465, -88.4489223 44.2038507, -88.449158 44.203852)",,,,,
255225890,Racine Street,secondary,False,False,99.588,"LINESTRING (-88.446149 44.203835, -88.4461673 44.203016, -88.446169 44.2029395)",,,,,
255225890,Racine Street,secondary,False,True,99.62,"LINESTRING (-88.446149 44.203835, -88.4461466 44.2043402, -88.4461462 44.2044356, -88.4461453 44.2046225, -88.4461448 44.2047309)",,,,,
21643373,Main Street,secondary,False,True,178.917,"LINESTRING (-88.4516476 44.1998957, -88.4515706 44.1999281, -88.4504998 44.2003796, -88.4497039 44.2007001)",,,,,
21646229,Neenah Center,residential,False,True,231.231,"LINESTRING (-88.4516476 44.1998957, -88.4515974 44.1998314, -88.4511672 44.199259, -88.4511498 44.199232, -88.4511443 44.1991917, -88.451152 44.1991505, -88.4511763 44.1991182, -88.4512252 44.1990909, -88.4519193 44.1988015, -88.4522537 44.1986663, -88.45228 44.1986576, -88.4525264 44.1986259, -88.4526796 44.1986064)",,,,,
21643373,Main Street,secondary,False,False,178.917,"LINESTRING (-88.4497039 44.2007001, -88.4504998 44.2003796, -88.4515706 44.1999281, -88.4516476 44.1998957)",,,,,
21643373,Main Street,secondary,False,True,59.681,"LINESTRING (-88.4497039 44.2007001, -88.4495764 44.2007501, -88.4491686 44.2009157, -88.449052 44.200964)",,,,,
21643373,Main Street,secondary,False,False,59.681,"LINESTRING (-88.449052 44.200964, -88.4491686 44.2009157, -88.4495764 44.2007501, -88.4497039 44.2007001)",,,,,
21643373,Main Street,secondary,False,True,43.785,"LINESTRING (-88.449052 44.200964, -88.4487554 44.2010831, -88.4486966 44.2011054, -88.4486438 44.2011206, -88.4485596 44.2011327)",,,,,
21648199,Milwaukee Street,tertiary,False,False,121.418,"LINESTRING (-88.449052 44.200964, -88.449131 44.20107, -88.4491651 44.2011133, -88.4491852 44.2011618, -88.4491902 44.2011862, -88.4491914 44.2012005, -88.4491945 44.2012375, -88.4491894 44.2015119, -88.4491871 44.2015819, -88.4491842 44.2017346, -88.4491822 44.2018393, -88.4491841 44.2020328)",,,,,
21643373,Main Street,secondary,False,False,145.16899999999998,"LINESTRING (-88.4467386 44.2011201, -88.446762 44.2011202, -88.4479593 44.2011304, -88.4485596 44.2011327)",,,,,
1096096656,Main Street,secondary,True,False,40.370000000000005,"LINESTRING (-88.4467386 44.2011201, -88.4466438 44.2010999, -88.446485 44.2011302, -88.4462484 44.2011705)",,,,,
21643793,Racine Street,secondary,True,False,60.881,"LINESTRING (-88.4461189 44.2014846, -88.4461319 44.2015633, -88.446142 44.2015984, -88.446149 44.2016495, -88.4461405 44.2019268, -88.4461396 44.2019855, -88.4461383 44.2020305)",2,,,,
823989785,,secondary,True,False,16.424999999999997,"LINESTRING (-88.4461189 44.2014846, -88.4461903 44.2014886, -88.4462599 44.2014765, -88.4463134 44.2014529)",2,15 mph,roundabout,,
823989785,,secondary,True,False,19.688000000000002,"LINESTRING (-88.4463134 44.2014529, -88.4463209 44.2014497, -88.4463713 44.2014057, -88.4463978 44.201352, -88.446397 44.2012951)",2,15 mph,roundabout,,
255225890,Racine Street,secondary,False,True,99.588,"LINESTRING (-88.446169 44.2029395, -88.4461673 44.203016, -88.446149 44.203835)",,,,,
764639691,1st Street,residential,False,False,240.657,"LINESTRING (-88.446169 44.2029395, -88.4460628 44.2029387, -88.4458633 44.2029379, -88.44315 44.2029275)",2,,,,
764639692,Racine Street,secondary,False,False,83.542,"LINESTRING (-88.446169 44.2029395, -88.4461698 44.2028618, -88.4461717 44.2026169, -88.4461732 44.2024239, -88.4461751 44.2021882)",2,,,,
765293744,1st Street,residential,False,True,239.769,"LINESTRING (-88.446169 44.2029395, -88.4462839 44.2029409, -88.4467656 44.2029468, -88.4470842 44.2029477, -88.447343 44.2029496, -88.4474619 44.2029505, -88.4475593 44.2029519, -88.4476758 44.2029515, -88.448008 44.2029545, -88.4491766 44.2029674)",,,,,
255225890,Racine Street,secondary,False,False,99.62,"LINESTRING (-88.4461448 44.2047309, -88.4461453 44.2046225, -88.4461462 44.2044356, -88.4461466 44.2043402, -88.446149 44.203835)",,,,,
439962668,3rd Street,primary,False,False,42.922,"LINESTRING (-88.4461448 44.2047309, -88.4462533 44.2047332, -88.4465217 44.2047389, -88.4466831 44.2047403)",,,,WI 114,
439962669,Racine Street,secondary,False,False,38.086,"LINESTRING (-88.4461448 44.2047309, -88.4461456 44.2048023, -88.4461482 44.2050306, -88.4461479 44.2050734)",,,,,
642647512,3rd Street,primary,False,True,46.407,"LINESTRING (-88.4461448 44.2047309, -88.4460018 44.2047282, -88.4456102 44.2047207, -88.4455628 44.2047206)",,,,WI 114,
439962799,Racine Street,secondary,False,True,165.11399999999998,"LINESTRING (-88.4461091 44.2065579, -88.4461126 44.2064169, -88.4461165 44.2062589, -88.4461166 44.2062277, -88.4461201 44.2061866, -88.4461222 44.206128, -88.4461244 44.2060656, -88.4461405 44.2057451, -88.4461414 44.2057268, -88.4461427 44.2057015, -88.4461452 44.2054642, -88.446146 44.2053863, -88.4461466 44.2052777, -88.4461479 44.2050734)",5,,,,
881071302,4th Street,residential,False,False,238.21699999999998,"LINESTRING (-88.4461091 44.2065579, -88.4455345 44.2065531, -88.4445673 44.206545, -88.4444556 44.2065412, -88.444329 44.206527, -88.4441898 44.2065125, -88.4437382 44.2064597, -88.443371 44.206419, -88.443249 44.20641, -88.4431347 44.2064091)",,,,,
21644736,Polonia Street,residential,False,False,70.387,"LINESTRING (-88.451274 44.205386, -88.45127 44.204753)",,,,,
"[21651510, 21650262]","['Riverway', 'Cleveland Street']",residential,False,False,185.46200000000002,"LINESTRING (-88.443115 44.199531, -88.4430003 44.1994922, -88.442825 44.199433, -88.4420555 44.1991976, -88.442021 44.199187, -88.441981 44.199163, -88.441941 44.199119, -88.441927 44.199075, -88.441953 44.1984696, -88.441956 44.198399)",,,,,
