osmid,highway,oneway,reversed,length,name,geometry,junction,lanes,ref,maxspeed
21821679,residential,False,False,86.24,,"LINESTRING (-87.8968302 42.3712501, -87.8978797 42.371268)",,,,
21821679,residential,False,True,86.24,,"LINESTRING (-87.8978797 42.371268, -87.8968302 42.3712501)",,,,
21831069,residential,False,False,146.46,Greenview Street,"LINESTRING (-87.8978797 42.371268, -87.897853 42.372585)",,,,
21831069,residential,False,True,45.581,Greenview Street,"LINESTRING (-87.8978797 42.371268, -87.8978838 42.3709342, -87.8978841 42.3709121, -87.8978847 42.3708581)",,,,
"[1223107688, 1223107689]",trunk,True,False,308.19100000000003,,"LINESTRING (-87.8972523 42.3739382, -87.8970615 42.3728739, -87.8968503 42.3720392, -87.8967181 42.371587, -87.8965979 42.3712111)",spui,,,
21823934,residential,False,False,14.456,Estes Street,"LINESTRING (-87.898673 42.368746, -87.898675 42.368876)",,,,
21823934,residential,False,True,14.456,Estes Street,"LINESTRING (-87.898675 42.368876, -87.898673 42.368746)",,,,
21854197,residential,False,False,102.203,Estes Street,"LINESTRING (-87.898675 42.368876, -87.898696 42.369795)",,,,
21834698,residential,False,True,149.064,University Avenue,"LINESTRING (-87.898675 42.368876, -87.898518 42.368852, -87.8968644 42.3688209)",,,,
21829278,residential,False,False,106.99,Ellis Avenue,"LINESTRING (-87.900842 42.368106, -87.902144 42.368127)",,,,
"[21854193, 21829278]",residential,False,True,279.455,"['Estes Street', 'Ellis Avenue']","LINESTRING (-87.900842 42.368106, -87.898665 42.368059, -87.898667 42.367502, -87.8986592 42.3672305, -87.898657 42.367155)",,,,
21857398,residential,False,True,100.81200000000001,Ferndale Street,"LINESTRING (-87.900842 42.368106, -87.900809 42.367965, -87.900807 42.367703, -87.900838 42.367202)",,,,
21829278,residential,False,False,46.193,Ellis Avenue,"LINESTRING (-87.902144 42.368127, -87.902706 42.36814)",,,,
21829278,residential,False,True,106.99,Ellis Avenue,"LINESTRING (-87.902144 42.368127, -87.900842 42.368106)",,,,
21860833,residential,False,False,100.424,North Greenleaf Street,"LINESTRING (-87.902144 42.368127, -87.902165 42.36903)",,,,
21860833,residential,False,True,99.54899999999999,North Greenleaf Street,"LINESTRING (-87.902144 42.368127, -87.902161 42.367825, -87.902158 42.367232)",,,,
21829278,residential,False,True,46.193,Ellis Avenue,"LINESTRING (-87.902706 42.36814, -87.902144 42.368127)",,,,
21829288,residential,False,False,78.794,Ellis Avenue,"LINESTRING (-87.907996 42.368203, -87.907037 42.368193)",,,,
21829288,residential,False,True,78.794,Ellis Avenue,"LINESTRING (-87.907037 42.368193, -87.907996 42.368203)",,,,
21877291,residential,False,True,101.521,North 1st Street,"LINESTRING (-87.907037 42.368193, -87.907038 42.36728)",,,,
21877291,residential,False,False,169.685,North 1st Street,"LINESTRING (-87.907037 42.368193, -87.907035 42.36902, -87.9070417 42.369719)",,,,
1223095358,primary,True,False,23.276,Grand Avenue,"LINESTRING (-87.8978847 42.3708581, -87.8981539 42.3707928)",,3,IL 132,
21831069,residential,False,False,45.581,Greenview Street,"LINESTRING (-87.8978847 42.3708581, -87.8978841 42.3709121, -87.8978838 42.3709342, -87.8978797 42.371268)",,,,
21831069,residential,False,True,146.46,Greenview Street,"LINESTRING (-87.897853 42.372585, -87.8978797 42.371268)",,,,
21835912,residential,False,False,93.94,Grandview Avenue,"LINESTRING (-87.897853 42.372585, -87.898996 42.372611)",,,,
21835912,residential,False,True,59.517,Grandview Avenue,"LINESTRING (-87.897853 42.372585, -87.8971285 42.3725826)",,,,
1223095359,primary,False,True,43.783,Grand Avenue,"LINESTRING (-87.8986867 42.3708023, -87.8981539 42.3707928)",,5,IL 132,
21854197,residential,False,True,112.013,Estes Street,"LINESTRING (-87.8986867 42.3708023, -87.8986846 42.3707007, -87.898685 42.3706756, -87.898696 42.369795)",,,,
"[1223095361, 1223095366]",primary,False,False,29.362000000000002,Grand Avenue,"LINESTRING (-87.8986867 42.3708023, -87.8989902 42.3708045, -87.8990441 42.3708049)",,"['4', '5']",IL 132,
21854196,residential,False,True,200.868,Estes Street,"LINESTRING (-87.8990441 42.3708049, -87.8990407 42.3709042, -87.89904 42.3709322, -87.898996 42.372611)",,,,
"[1223095373, 1223095366, 1223095367]",primary,False,False,84.398,Grand Avenue,"LINESTRING (-87.8990441 42.3708049, -87.8996425 42.3708084, -87.8999349 42.3708109, -87.9000714 42.370812)",,5,IL 132,
"[1223095361, 1223095366]",primary,False,True,29.362000000000002,Grand Avenue,"LINESTRING (-87.8990441 42.3708049, -87.8989902 42.3708045, -87.8986867 42.3708023)",,"['4', '5']",IL 132,
1223095372,primary,False,False,7.747,Grand Avenue,"LINESTRING (-87.9000714 42.370812, -87.9001657 42.3708115)",,4,IL 132,
21857395,residential,False,True,108.20700000000001,Ferndale Street,"LINESTRING (-87.9000714 42.370812, -87.9000701 42.3707073, -87.9000706 42.3706865, -87.90009 42.369839)",,,,
"[1223095373, 1223095366, 1223095367]",primary,False,True,84.398,Grand Avenue,"LINESTRING (-87.9000714 42.370812, -87.8999349 42.3708109, -87.8996425 42.3708084, -87.8990441 42.3708049)",,5,IL 132,
1223095372,primary,False,True,7.747,Grand Avenue,"LINESTRING (-87.9001657 42.3708115, -87.9000714 42.370812)",,4,IL 132,
21857390,residential,False,False,203.328,Ferndale Street,"LINESTRING (-87.9001657 42.3708115, -87.9001666 42.3709108, -87.9001661 42.3709337, -87.90016 42.371226, -87.9001591 42.3713309, -87.900148 42.37264)",,,,
"[1223095374, 723392598]",primary,False,False,126.393,Grand Avenue,"LINESTRING (-87.9001657 42.3708115, -87.9006552 42.370799, -87.9008199 42.3707884, -87.9010528 42.3707618, -87.9014479 42.3707109, -87.9016885 42.3706706)",,5,IL 132,
362252637,primary_link,True,False,57.136,,"LINESTRING (-87.9016885 42.3706706, -87.9019091 42.3707262, -87.9022268 42.3707243, -87.9023715 42.3707234)",,1,,
772065991,primary,False,False,47.925,Grand Avenue,"LINESTRING (-87.9016885 42.3706706, -87.9018413 42.3706405, -87.9019593 42.3706136, -87.9021357 42.3705706, -87.902245 42.3705419)",,5,IL 132,
"[723392598, 1223095374]",primary,False,True,126.393,Grand Avenue,"LINESTRING (-87.9016885 42.3706706, -87.9014479 42.3707109, -87.9010528 42.3707618, -87.9008199 42.3707884, -87.9006552 42.370799, -87.9001657 42.3708115)",,5,IL 132,
21860833,residential,False,True,66.911,North Greenleaf Street,"LINESTRING (-87.902245 42.3705419, -87.9022058 42.3704393, -87.902198 42.3704201, -87.90219 42.3704, -87.902175 42.369946)",,,,
21875256,residential,True,False,23.684,Grand Avenue,"LINESTRING (-87.902245 42.3705419, -87.902259 42.3706267, -87.9023375 42.3706969, -87.9023715 42.3707234)",,1,,
772065991,primary,False,True,47.925,Grand Avenue,"LINESTRING (-87.902245 42.3705419, -87.9021357 42.3705706, -87.9019593 42.3706136, -87.9018413 42.3706405, -87.9016885 42.3706706)",,5,IL 132,
"[1223095377, 1223095378, 1218582803]",primary,False,False,402.714,Grand Avenue,"LINESTRING (-87.902245 42.3705419, -87.9031006 42.3703025, -87.9035205 42.3702059, -87.9036069 42.3701881, -87.903936 42.3701289, -87.9041372 42.3700984, -87.9043546 42.3700687, -87.9046451 42.3700364, -87.9048548 42.3700172, -87.9051108 42.3700017, -87.9059034 42.369968, -87.9069537 42.3699271, -87.9070384 42.3699229)",,"['4', '5']",IL 132,
21877291,residential,False,False,27.087999999999997,North 1st Street,"LINESTRING (-87.9070384 42.3699229, -87.907037 42.3700703, -87.907036 42.3701665)",,,,
21877291,residential,False,True,22.674,North 1st Street,"LINESTRING (-87.9070384 42.3699229, -87.907041 42.3697698, -87.9070417 42.369719)",,,,
"[1223095377, 1223095378, 1218582803]",primary,False,True,402.714,Grand Avenue,"LINESTRING (-87.9070384 42.3699229, -87.9069537 42.3699271, -87.9059034 42.369968, -87.9051108 42.3700017, -87.9048548 42.3700172, -87.9046451 42.3700364, -87.9043546 42.3700687, -87.9041372 42.3700984, -87.903936 42.3701289, -87.9036069 42.3701881, -87.9035205 42.3702059, -87.9031006 42.3703025, -87.902245 42.3705419)",,"['4', '5']",IL 132,
21834681,residential,False,False,69.448,University Avenue,"LINESTRING (-87.90132 42.369012, -87.902165 42.36903)",,,,
21834681,residential,False,False,59.046,University Avenue,"LINESTRING (-87.902165 42.36903, -87.902883 42.369054)",,,,
21834681,residential,False,True,69.448,University Avenue,"LINESTRING (-87.902165 42.36903, -87.90132 42.369012)",,,,
21860833,residential,False,True,100.424,North Greenleaf Street,"LINESTRING (-87.902165 42.36903, -87.902144 42.368127)",,,,
21860833,residential,False,False,101.858,North Greenleaf Street,"LINESTRING (-87.902165 42.36903, -87.902169 42.36941, -87.902175 42.369946)",,,,
21834681,residential,False,True,59.046,University Avenue,"LINESTRING (-87.902883 42.369054, -87.902165 42.36903)",,,,
21834698,residential,False,False,32.593,University Avenue,"LINESTRING (-87.896017 42.368805, -87.8964136 42.3688125)",,,,
21835431,residential,False,False,175.781,Old Grand Avenue,"LINESTRING (-87.902578 42.370786, -87.902691 42.370828, -87.902795 42.370854, -87.902983 42.370876, -87.9031596 42.3708773, -87.904696 42.370889)",,,,
21860838,residential,False,False,212.80800000000002,North Greenleaf Street,"LINESTRING (-87.902578 42.370786, -87.902515 42.370851, -87.9025018 42.370892, -87.9024951 42.3709136, -87.902476 42.370975, -87.902459 42.371212, -87.902454 42.372194, -87.902433 42.372681)",,,,
1032002259,residential,True,False,40.306000000000004,Grand Avenue,"LINESTRING (-87.902578 42.370786, -87.9025394 42.3707401, -87.9024494 42.3706897, -87.9024174 42.370663, -87.9023996 42.3706346, -87.9023887 42.3706108, -87.9023781 42.3705876, -87.902245 42.3705419)",,1,,
21868827,residential,False,False,183.366,North Delaney Road,"LINESTRING (-87.904696 42.370889, -87.904679 42.372538)",,,,
"[860518305, 860518306, 21835431]",residential,False,False,191.922,Old Grand Avenue,"LINESTRING (-87.904696 42.370889, -87.9064698 42.3709222, -87.9066829 42.3709263, -87.9070315 42.3709318)",,,,
21835431,residential,False,True,175.781,Old Grand Avenue,"LINESTRING (-87.904696 42.370889, -87.9031596 42.3708773, -87.902983 42.370876, -87.902795 42.370854, -87.902691 42.370828, -87.902578 42.370786)",,,,
21877291,residential,False,True,85.098,North 1st Street,"LINESTRING (-87.9070315 42.3709318, -87.907036 42.3701665)",,,,
"[860518305, 860518306, 21835431]",residential,False,True,191.922,Old Grand Avenue,"LINESTRING (-87.9070315 42.3709318, -87.9066829 42.3709263, -87.9064698 42.3709222, -87.904696 42.370889)",,,,
21835904,residential,False,False,88.353,Grandview Avenue,"LINESTRING (-87.902453 42.372864, -87.903528 42.372889)",,,,
21860838,residential,False,True,20.415,North Greenleaf Street,"LINESTRING (-87.902453 42.372864, -87.902433 42.372681)",,,,
21860838,residential,False,False,180.489,North Greenleaf Street,"LINESTRING (-87.902453 42.372864, -87.90244 42.373143, -87.902433 42.374487)",,,,
21835904,residential,False,False,94.332,Grandview Avenue,"LINESTRING (-87.903528 42.372889, -87.904676 42.372909)",,,,
21835904,residential,False,True,88.353,Grandview Avenue,"LINESTRING (-87.903528 42.372889, -87.902453 42.372864)",,,,
21876867,residential,False,False,180.693,Oakwood Street,"LINESTRING (-87.903528 42.372889, -87.903522 42.374514)",,,,
21835904,residential,False,True,94.332,Grandview Avenue,"LINESTRING (-87.904676 42.372909, -87.903528 42.372889)",,,,
21868827,residential,False,True,41.254,North Delaney Road,"LINESTRING (-87.904676 42.372909, -87.904679 42.372538)",,,,
21868827,residential,False,False,101.09899999999999,North Delaney Road,"LINESTRING (-87.904676 42.372909, -87.904674 42.373113, -87.904659 42.373317, -87.9046 42.373816)",,,,
21835912,residential,False,False,94.69,Grandview Avenue,"LINESTRING (-87.898996 42.372611, -87.900148 42.37264)",,,,
21835912,residential,False,True,93.94,Grandview Avenue,"LINESTRING (-87.898996 42.372611, -87.897853 42.372585)",,,,
21854196,residential,False,True,201.708,Estes Street,"LINESTRING (-87.898996 42.372611, -87.898992 42.374425)",,,,
21854196,residential,False,False,200.868,Estes Street,"LINESTRING (-87.898996 42.372611, -87.89904 42.3709322, -87.8990407 42.3709042, -87.8990441 42.3708049)",,,,
21835912,residential,False,False,94.415,Grandview Avenue,"LINESTRING (-87.900148 42.37264, -87.901297 42.37266)",,,,
21835912,residential,False,True,94.69,Grandview Avenue,"LINESTRING (-87.900148 42.37264, -87.898996 42.372611)",,,,
21857390,residential,False,False,200.712,Ferndale Street,"LINESTRING (-87.900148 42.37264, -87.900131 42.374445)",,,,
21857390,residential,False,True,203.328,Ferndale Street,"LINESTRING (-87.900148 42.37264, -87.9001591 42.3713309, -87.90016 42.371226, -87.9001661 42.3709337, -87.9001666 42.3709108, -87.9001657 42.3708115)",,,,
21835912,residential,False,False,93.35,Grandview Avenue,"LINESTRING (-87.901297 42.37266, -87.902433 42.372681)",,,,
21835912,residential,False,True,94.415,Grandview Avenue,"LINESTRING (-87.901297 42.37266, -87.900148 42.37264)",,,,
21860693,residential,False,False,200.5,Blackburn Street,"LINESTRING (-87.901297 42.37266, -87.901267 42.374463)",,,,
21860693,residential,False,True,196.281,Blackburn Street,"LINESTRING (-87.901297 42.37266, -87.901322 42.3708949)",,,,
21835912,residential,False,True,93.35,Grandview Avenue,"LINESTRING (-87.902433 42.372681, -87.901297 42.37266)",,,,
21860838,residential,False,False,20.415,North Greenleaf Street,"LINESTRING (-87.902433 42.372681, -87.902453 42.372864)",,,,
21860838,residential,False,True,212.808,North Greenleaf Street,"LINESTRING (-87.902433 42.372681, -87.902454 42.372194, -87.902459 42.371212, -87.902476 42.370975, -87.9024951 42.3709136, -87.9025018 42.370892, -87.902515 42.370851, -87.902578 42.370786)",,,,
21849010,residential,False,False,85.146,Ralph Avenue,"LINESTRING (-87.906494 42.373809, -87.90652 42.373935, -87.906521 42.374456, -87.906532 42.374573)",,,,
21866750,residential,False,False,154.27,North Brown Circle,"LINESTRING (-87.906494 42.373809, -87.906604 42.373779, -87.906883 42.373641, -87.907488 42.37327, -87.907997 42.372985)",,,,
21866750,residential,False,True,155.653,North Brown Circle,"LINESTRING (-87.906494 42.373809, -87.90623 42.373824, -87.9046 42.373816)",,,,
21849010,residential,False,True,85.146,Ralph Avenue,"LINESTRING (-87.906532 42.374573, -87.906521 42.374456, -87.90652 42.373935, -87.906494 42.373809)",,,,
