osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,bridge,ref,tunnel
1124214122,True,4,South Florida Avenue,primary,30 mph,False,92.20100000000001,"LINESTRING (-82.455083 27.9433915, -82.4552323 27.9437072, -82.4552415 27.943727, -82.4553947 27.9440606, -82.4554308 27.9441613)",,,
10969762,False,4,Kennedy Boulevard,primary,30 mph,False,15.884,"LINESTRING (-82.4595848 27.947121, -82.4597346 27.9470672)",,FL 60,
23951381,True,2,North Ashley Drive,secondary,,False,88.29599999999999,"LINESTRING (-82.4595848 27.947121, -82.4596407 27.947212, -82.4597556 27.947492, -82.4598704 27.9477748, -82.4599058 27.9478616)",,,
203993877,True,2,West Kennedy Boulevard,primary,35 mph,False,33.61,"LINESTRING (-82.4630159 27.9459177, -82.4631801 27.9458551, -82.4633061 27.9457633)",,FL 60,
93814172,False,4,East Whiting Street,tertiary,,True,87.58500000000001,"LINESTRING (-82.455262 27.9460442, -82.4545191 27.946296, -82.4544295 27.9463263)",,,
93820740,False,4,East Whiting Street,tertiary,,True,90.815,"LINESTRING (-82.455262 27.9460442, -82.4560053 27.9457923, -82.4561252 27.9457517)",,,
635294744,False,2,North Marion Street,residential,,False,88.604,"LINESTRING (-82.455262 27.9460442, -82.4553012 27.9461294, -82.4555506 27.9466884, -82.455597 27.946784)",,,
635294744,False,2,North Marion Street,residential,,True,88.604,"LINESTRING (-82.455597 27.946784, -82.4555506 27.9466884, -82.4553012 27.9461294, -82.455262 27.9460442)",,,
910077742,False,,East Washington Street,residential,,False,88.835,"LINESTRING (-82.455597 27.946784, -82.4555026 27.9468147, -82.4550392 27.9469693, -82.4548542 27.9470311, -82.45475 27.947064)",,,
"[910295366, 910077742]",False,,East Washington Street,residential,,True,90.7,"LINESTRING (-82.455597 27.946784, -82.4556781 27.9467567, -82.4559119 27.9466781, -82.4559789 27.9466555, -82.4560299 27.9466384, -82.4563348 27.9465358, -82.4564607 27.9464956)",,,
1186648867,False,2,North Marion Street,residential,,False,88.083,"LINESTRING (-82.455597 27.946784, -82.455627 27.9468511, -82.4556968 27.9470074, -82.4558814 27.9474272, -82.4559237 27.9475217)",,,
1186648866,False,2,North Marion Street,residential,,False,88.346,"LINESTRING (-82.4559237 27.9475217, -82.4559464 27.9475766, -82.4559617 27.9476135, -82.4562066 27.948168, -82.4562493 27.9482623)",,,
1186648867,False,2,North Marion Street,residential,,True,88.08300000000001,"LINESTRING (-82.4559237 27.9475217, -82.4558814 27.9474272, -82.4556968 27.9470074, -82.455627 27.9468511, -82.455597 27.946784)",,,
1186648868,True,3,East Jackson Street,primary,30 mph,False,88.588,"LINESTRING (-82.4559237 27.9475217, -82.4558266 27.9475541, -82.4551914 27.9477738, -82.4550834 27.947811)",,US 41 Business;FL 60,
10970142,False,2,North Marion Street,residential,,False,89.09300000000002,"LINESTRING (-82.4562493 27.9482623, -82.4562919 27.948364, -82.4565412 27.9489147, -82.4565827 27.9490074)",,,
1186648866,False,2,North Marion Street,residential,,True,88.346,"LINESTRING (-82.4562493 27.9482623, -82.4562066 27.948168, -82.4559617 27.9476135, -82.4559464 27.9475766, -82.4559237 27.9475217)",,,
1186648869,True,4,East Kennedy Boulevard,primary,30 mph,False,89.342,"LINESTRING (-82.4562493 27.9482623, -82.4563382 27.9482317, -82.4569829 27.9480107, -82.4570982 27.9479739)",,US 41 Business;FL 60,
10970142,False,2,North Marion Street,residential,,False,89.33500000000001,"LINESTRING (-82.4565827 27.9490074, -82.4566299 27.9491172, -82.4568695 27.9496786, -82.456904 27.949759)",,,
10970142,False,2,North Marion Street,residential,,True,89.09299999999999,"LINESTRING (-82.4565827 27.9490074, -82.4565412 27.9489147, -82.4562919 27.948364, -82.4562493 27.9482623)",,,
932449456,False,2,East Madison Street,tertiary,,False,89.13300000000001,"LINESTRING (-82.4565827 27.9490074, -82.456479 27.9490436, -82.4559835 27.949214, -82.4558403 27.9492633, -82.4557374 27.9492989)",,,
932449456,False,2,East Madison Street,tertiary,,True,88.689,"LINESTRING (-82.4565827 27.9490074, -82.4566673 27.9489783, -82.456919 27.948892, -82.4573078 27.9487587, -82.4574238 27.9487174)",,,
10970142,False,2,North Marion Street,residential,,False,89.57900000000001,"LINESTRING (-82.456904 27.949759, -82.4569532 27.9498704, -82.4571943 27.9504162, -82.4572355 27.9505095)",,,
10970142,False,2,North Marion Street,residential,,True,89.33500000000001,"LINESTRING (-82.456904 27.949759, -82.4568695 27.9496786, -82.4566299 27.9491172, -82.4565827 27.9490074)",,,
87174879,False,4,East Twiggs Street,tertiary,30 mph,False,88.283,"LINESTRING (-82.456904 27.949759, -82.4568055 27.9497928, -82.45632 27.949959, -82.4561667 27.9500109, -82.456066 27.950046)",,,
87174879,False,4,East Twiggs Street,tertiary,30 mph,True,88.487,"LINESTRING (-82.456904 27.949759, -82.4569898 27.9497307, -82.457635 27.9495045, -82.457742 27.949467)",,,
10970142,False,2,North Marion Street,residential,,False,81.691,"LINESTRING (-82.4572355 27.9505095, -82.457274 27.950597, -82.4575148 27.9511461, -82.4575361 27.9511945)",,,
10970142,False,2,North Marion Street,residential,,True,89.57900000000001,"LINESTRING (-82.4572355 27.9505095, -82.4571943 27.9504162, -82.4569532 27.9498704, -82.456904 27.949759)",,,
11000973,False,2,East Zack Street,tertiary,,False,88.74799999999999,"LINESTRING (-82.4572355 27.9505095, -82.4571368 27.9505441, -82.456495 27.9507634, -82.4563932 27.9507983)",,,
"[909318437, 11000973]",False,2,East Zack Street,tertiary,,True,88.522,"LINESTRING (-82.4572355 27.9505095, -82.4573245 27.9504773, -82.4576558 27.9503609, -82.4579718 27.9502555, -82.4580774 27.9502261)",,,
10970142,False,2,North Marion Street,residential,,True,83.579,"LINESTRING (-82.4578988 27.9520105, -82.4578693 27.9519458, -82.4578384 27.9518782, -82.457686 27.951531, -82.4576072 27.9513552, -82.4575877 27.9513109)",,,
121039535,False,2,East Cass Street,secondary,,True,89.215,"LINESTRING (-82.4578988 27.9520105, -82.4579898 27.9519788, -82.4582159 27.9518999, -82.4586349 27.9517537, -82.4587436 27.9517158)",,,
10971621,False,3,East Whiting Street,tertiary,,False,55.348,"LINESTRING (-82.4583015 27.9449923, -82.458221 27.9450171, -82.4578873 27.945126, -82.4577762 27.9451715)",,,
10985878,False,2,South Ashley Drive,tertiary,,False,173.08300000000003,"LINESTRING (-82.4583015 27.9449923, -82.4582596 27.9449221, -82.4580904 27.9445075, -82.4580428 27.9443839, -82.4579874 27.9442206, -82.457956 27.944094, -82.4579551 27.9438332, -82.4579549 27.9435728, -82.4579514 27.9434882)",,,
203993894,False,2,North Ashley Drive,tertiary,,True,93.82799999999999,"LINESTRING (-82.4583015 27.9449923, -82.4583797 27.9450932, -82.4587648 27.9457295)",,,
10971621,False,3,East Whiting Street,tertiary,,True,55.348,"LINESTRING (-82.4577762 27.9451715, -82.4578873 27.945126, -82.458221 27.9450171, -82.4583015 27.9449923)",,,
10988696,True,3,South Tampa Street,primary,,False,48.499,"LINESTRING (-82.4577762 27.9451715, -82.4577366 27.9450762, -82.4576106 27.9447877, -82.4576002 27.944764)",,,
93814170,False,3,East Whiting Street,tertiary,,False,88.68299999999999,"LINESTRING (-82.4577762 27.9451715, -82.457675 27.9452104, -82.4570432 27.9454254, -82.4569379 27.9454671)",,,
10977346,False,2,South Franklin Street,tertiary,,False,85.69800000000001,"LINESTRING (-82.4569379 27.9454671, -82.4569062 27.9453911, -82.4567735 27.9450705, -82.4566404 27.9447426)",,,
"[25669051, 87174915, 83715525]",False,4,East Whiting Street,tertiary,,False,85.89099999999999,"LINESTRING (-82.4569379 27.9454671, -82.4568093 27.9455181, -82.4567773 27.9455297, -82.4562296 27.9457163, -82.4562126 27.945722, -82.4561252 27.9457517)",,,building_passage
93814170,False,3,East Whiting Street,tertiary,,True,88.683,"LINESTRING (-82.4569379 27.9454671, -82.4570432 27.9454254, -82.457675 27.9452104, -82.4577762 27.9451715)",,,
10994191,True,4,North Florida Avenue,primary,,False,89.042,"LINESTRING (-82.4561252 27.9457517, -82.4561656 27.9458405, -82.456258 27.946041, -82.4564607 27.9464956)",,,
"[87174915, 25669051, 83715525]",False,4,East Whiting Street,tertiary,,True,85.89099999999999,"LINESTRING (-82.4561252 27.9457517, -82.4562126 27.945722, -82.4562296 27.9457163, -82.4567773 27.9455297, -82.4568093 27.9455181, -82.4569379 27.9454671)",,,building_passage
93820740,False,4,East Whiting Street,tertiary,,False,90.815,"LINESTRING (-82.4561252 27.9457517, -82.4560053 27.9457923, -82.455262 27.9460442)",,,
10981584,False,4,North Morgan Street,tertiary,,False,87.862,"LINESTRING (-82.4544295 27.9463263, -82.454467 27.9464154, -82.454605 27.9467316, -82.4547124 27.9469775, -82.45475 27.947064)",,,
"[10989656, 1130618306]",False,4,South Morgan Street,tertiary,,False,148.627,"LINESTRING (-82.4544295 27.9463263, -82.454397 27.94625, -82.4543397 27.9461172, -82.4543065 27.9460401, -82.4542584 27.9459286, -82.4540915 27.9455407, -82.454018 27.94537, -82.453926 27.945167, -82.4538828 27.9450801)",,,
93814172,False,4,East Whiting Street,tertiary,,False,87.58500000000001,"LINESTRING (-82.4544295 27.9463263, -82.4545191 27.946296, -82.455262 27.9460442)",,,
93814173,False,4,East Whiting Street,tertiary,,True,89.69,"LINESTRING (-82.4544295 27.9463263, -82.4543168 27.9463645, -82.4536186 27.9466011, -82.453577 27.9466152)",,,
93814173,False,4,East Whiting Street,tertiary,,False,89.69,"LINESTRING (-82.453577 27.9466152, -82.4536186 27.9466011, -82.4543168 27.9463645, -82.4544295 27.9463263)",,,
"[87174929, 628910974]",False,"['3', '2']",West Cass Street,tertiary,,False,64.414,"LINESTRING (-82.463202 27.9501965, -82.4629732 27.9502614, -82.4627954 27.9503184, -82.4625961 27.9503842, -82.4625834 27.9503884)",,,
176327065,False,,Doyle Carlton Drive,residential,,False,15.956,"LINESTRING (-82.463202 27.9501965, -82.4631849 27.9501551, -82.4631691 27.9501208, -82.4631425 27.950063)",,,
"[849929689, 963461490]",False,2,West Cass Street,tertiary,,True,29.046000000000003,"LINESTRING (-82.463202 27.9501965, -82.4632761 27.9501752, -82.4633689 27.9501598, -82.4634913 27.9501462)",,,
635300453,False,2,East Madison Street,tertiary,,True,18.672,"LINESTRING (-82.4599058 27.9478616, -82.4600821 27.9477988)",,,
"[87174874, 794324839]",True,3,North Ashley Drive,secondary,,False,89.486,"LINESTRING (-82.4599058 27.9478616, -82.4599752 27.9480104, -82.4600817 27.9482472, -82.4602058 27.9485179, -82.4602464 27.948608)",,,
1125151407,False,2,East Madison Street,tertiary,,False,85.307,"LINESTRING (-82.4599058 27.9478616, -82.459833 27.9478867, -82.4592012 27.9481045, -82.4590968 27.9481406)",,,
168522075,False,4,North Morgan Street,tertiary,,False,87.94900000000001,"LINESTRING (-82.4557374 27.9492989, -82.4556953 27.9492056, -82.4556622 27.9491296, -82.4556038 27.9489992, -82.4554544 27.9486608, -82.4554104 27.9485626)",,,
168522075,False,4,North Morgan Street,tertiary,,True,89.125,"LINESTRING (-82.4557374 27.9492989, -82.4557819 27.9494039, -82.4560273 27.9499588, -82.456066 27.950046)",,,
932449456,False,2,East Madison Street,tertiary,,False,88.71900000000001,"LINESTRING (-82.4557374 27.9492989, -82.4556274 27.9493368, -82.4551298 27.9495084, -82.4550239 27.9495445, -82.454896 27.949589)",,,
932449456,False,2,East Madison Street,tertiary,,True,89.13300000000001,"LINESTRING (-82.4557374 27.9492989, -82.4558403 27.9492633, -82.4559835 27.949214, -82.456479 27.9490436, -82.4565827 27.9490074)",,,
87659447,True,4,Pierce Street,secondary,unposted,False,87.783,"LINESTRING (-82.454896 27.949589, -82.4548607 27.9495053, -82.4546172 27.9489489, -82.4545754 27.9488521)",,,
932449456,False,2,East Madison Street,tertiary,,True,88.71900000000001,"LINESTRING (-82.454896 27.949589, -82.4550239 27.9495445, -82.4551298 27.9495084, -82.4556274 27.9493368, -82.4557374 27.9492989)",,,
563727754,True,4,East Brorein Street,secondary,35 mph,False,11.165,"LINESTRING (-82.4554308 27.9441613, -82.4555302 27.9441126)",,,
"[1124214125, 1124214123, 1124214124, 47222461]",True,"['4', '3']",South Florida Avenue,primary,30 mph,False,189.583,"LINESTRING (-82.4554308 27.9441613, -82.4554643 27.9442602, -82.4556478 27.9446705, -82.4557264 27.9448461, -82.455774 27.9449526, -82.4558089 27.9450307, -82.4559928 27.9454523, -82.456096 27.9456889, -82.4561252 27.9457517)",,,
87174919,False,4,West Cass Street,secondary,,True,19.16,"LINESTRING (-82.4612447 27.9508445, -82.4614259 27.9507807)",,,
"[10976510, 628910975]",False,"['3', '2']",East Cass Street,secondary,,False,87.18699999999998,"LINESTRING (-82.4612447 27.9508445, -82.4611515 27.9508782, -82.460523 27.9511055, -82.4604228 27.9511406)",,,
"[1122665977, 147218607]",True,"['3', '2']",North Ashley Drive,secondary,,False,89.185,"LINESTRING (-82.4612447 27.9508445, -82.4612747 27.9509208, -82.4613693 27.9511603, -82.4615068 27.9515082, -82.4615441 27.9516017)",,,
"[190333856, 628912685]",False,3,East Cass Street,secondary,,False,89.254,"LINESTRING (-82.4604228 27.9511406, -82.460317 27.9511768, -82.4600437 27.9512705, -82.4599741 27.9512943, -82.4599592 27.9512994, -82.459673 27.9513974, -82.4595756 27.9514308)",,,
190333972,True,3,North Tampa Street,primary,30 mph,False,84.682,"LINESTRING (-82.4604228 27.9511406, -82.4604014 27.9510954, -82.4603783 27.9510391, -82.4603298 27.9509291, -82.4603164 27.9508988, -82.4601888 27.9506074, -82.4601844 27.9505973, -82.460176 27.950578, -82.4601362 27.950485, -82.4601125 27.9504301)",,US 41 Business,
"[10976510, 628910975]",False,"['3', '2']",East Cass Street,secondary,,True,87.18699999999998,"LINESTRING (-82.4604228 27.9511406, -82.460523 27.9511055, -82.4611515 27.9508782, -82.4612447 27.9508445)",,,
203993896,False,2,North Franklin Street,unclassified,,False,85.293,"LINESTRING (-82.4595756 27.9514308, -82.4595558 27.951385, -82.4595276 27.9513205, -82.4594458 27.951133, -82.4594329 27.9510869, -82.4594223 27.9510409, -82.4594081 27.9509933, -82.4593917 27.9509477, -82.4593108 27.9507591, -82.4592888 27.9507079)",,,
203993896,False,2,North Franklin Street,unclassified,,True,87.119,"LINESTRING (-82.4595756 27.9514308, -82.459611 27.9515101, -82.4596738 27.9516526, -82.45971 27.9517237, -82.4597528 27.9517949, -82.4598154 27.9519095, -82.4598842 27.9520562, -82.4599179 27.9521524)",,,
"[190333856, 628912685]",False,3,East Cass Street,secondary,,True,89.254,"LINESTRING (-82.4595756 27.9514308, -82.459673 27.9513974, -82.4599592 27.9512994, -82.4599741 27.9512943, -82.4600437 27.9512705, -82.460317 27.9511768, -82.4604228 27.9511406)",,,
"[1128426464, 1128426465, 628912684]",False,"['3', '2']",East Cass Street,secondary,,False,87.65100000000001,"LINESTRING (-82.4595756 27.9514308, -82.4595049 27.951455, -82.459248 27.951543, -82.4591076 27.9515911, -82.4590744 27.9516025, -82.4588402 27.9516827, -82.4587436 27.9517158)",,,
121039535,False,2,East Cass Street,secondary,,False,89.215,"LINESTRING (-82.4587436 27.9517158, -82.4586349 27.9517537, -82.4582159 27.9518999, -82.4579898 27.9519788, -82.4578988 27.9520105)",,,
"[1128426464, 1128426465, 628912684]",False,"['3', '2']",East Cass Street,secondary,,True,87.65100000000001,"LINESTRING (-82.4587436 27.9517158, -82.4588402 27.9516827, -82.4590744 27.9516025, -82.4591076 27.9515911, -82.459248 27.951543, -82.4595049 27.951455, -82.4595756 27.9514308)",,,
106952976,True,2,South Plant Avenue,tertiary,30 mph,False,58.74300000000001,"LINESTRING (-82.4627537 27.944567, -82.462749 27.9447702, -82.4627456 27.9449167, -82.4627448 27.9450202, -82.4627449 27.9450952)",,,
10977091,False,2,West Grand Central Avenue,residential,,False,174.997,"LINESTRING (-82.4609751 27.9441874, -82.4610704 27.9441883, -82.4615685 27.9441927, -82.4616336 27.9441933, -82.4617429 27.9441943, -82.4624402 27.9442006, -82.4626608 27.9442025, -82.4627565 27.9442034)",,,
27453958,False,2,South Parker Street,residential,,True,86.67999999999999,"LINESTRING (-82.4609751 27.9441874, -82.460976 27.9441294, -82.4609818 27.9437762, -82.4609872 27.9434856, -82.4609904 27.943408)",,,
"[545309942, 545309943]",False,"['3', '2']",South Parker Street,residential,,False,124.96899999999997,"LINESTRING (-82.4609751 27.9441874, -82.4609751 27.9442655, -82.4609751 27.9445257, -82.4609763 27.9445627, -82.4609769 27.9445808, -82.4609815 27.9446354, -82.4609879 27.9446853, -82.460997 27.944734, -82.4610099 27.9447823, -82.4610241 27.9448295, -82.4610651 27.9449237, -82.4611061 27.945009, -82.4611285 27.9450543, -82.461154 27.945097, -82.4611786 27.9451287, -82.4612077 27.9451577, -82.461303 27.9452272)",,,
10977091,False,2,West Grand Central Avenue,residential,,True,174.99699999999999,"LINESTRING (-82.4627565 27.9442034, -82.4626608 27.9442025, -82.4624402 27.9442006, -82.4617429 27.9441943, -82.4616336 27.9441933, -82.4615685 27.9441927, -82.4610704 27.9441883, -82.4609751 27.9441874)",,,
106952976,True,2,South Plant Avenue,tertiary,30 mph,False,40.434,"LINESTRING (-82.4627565 27.9442034, -82.4627565 27.9444695, -82.4627537 27.944567)",,,
1112470870,True,1,South Franklin Street,tertiary,,False,42.13,"LINESTRING (-82.4562429 27.9437097, -82.4562077 27.9436337, -82.4560834 27.943358)",,,
"[563727756, 563727757, 1112470871]",True,4,East Brorein Street,secondary,35 mph,False,84.21000000000001,"LINESTRING (-82.4562429 27.9437097, -82.456312 27.9436861, -82.4564689 27.9436375, -82.4565849 27.9436064, -82.4566252 27.9435991, -82.4566882 27.9435876, -82.4568182 27.9435674, -82.4569413 27.9435565, -82.457075 27.9435434)",,,
147293902,True,2,West Brorein Street,secondary,35 mph,False,146.138,"LINESTRING (-82.4595027 27.9434044, -82.4608617 27.9434075, -82.4609904 27.943408)",,,
"[1125169691, 42389677]",True,"['4', '3']",North Tampa Street,primary,,False,88.971,"LINESTRING (-82.4587699 27.9474007, -82.4587319 27.9473118, -82.4585959 27.9470006, -82.4585881 27.9469828, -82.4585828 27.9469705, -82.45852 27.9468268, -82.4584938 27.9467668, -82.4584703 27.9467105, -82.4584465 27.9466533)",,US 41 Business,
"[1131145458, 86114645]",True,"['4', '3']",Kennedy Boulevard,primary,30 mph,False,85.87799999999999,"LINESTRING (-82.4587699 27.9474007, -82.4588766 27.9473654, -82.4589714 27.9473326, -82.4595028 27.9471484, -82.4595848 27.947121)",,FL 60,
10998329,False,,North Franklin Street,unclassified,,True,93.22099999999998,"LINESTRING (-82.4579291 27.9476964, -82.4578959 27.947624, -82.4578941 27.947603, -82.4578859 27.947506, -82.4577772 27.9473966, -82.457735 27.9472973, -82.4577538 27.9472507, -82.4577079 27.9471573, -82.4577109 27.9471265, -82.4576477 27.9470492, -82.4576394 27.9470289, -82.4576275 27.9469997, -82.4576043 27.9469432)",,,
23946064,True,4,Kennedy Boulevard,primary,30 mph,False,88.90200000000002,"LINESTRING (-82.4579291 27.9476964, -82.4580213 27.9476642, -82.4586626 27.9474348, -82.4587699 27.9474007)",,FL 60,
932449457,False,2,North Franklin Street,unclassified,,True,87.84,"LINESTRING (-82.4579291 27.9476964, -82.4579704 27.9477828, -82.4579917 27.9478282, -82.4580761 27.9480311, -82.4580826 27.9480509, -82.4580881 27.9480707, -82.4580971 27.9481095, -82.4581091 27.9481464, -82.4581241 27.9481834, -82.4582015 27.9483577, -82.4582366 27.9484372)",,,
47222463,True,4,Kennedy Boulevard,primary,30 mph,False,87.25999999999999,"LINESTRING (-82.4570982 27.9479739, -82.4572276 27.9479331, -82.4578323 27.9477311, -82.4579291 27.9476964)",,FL 60,
47222465,True,4,North Florida Avenue,primary,35 mph,False,88.657,"LINESTRING (-82.4570982 27.9479739, -82.4571355 27.9480717, -82.4571951 27.9482086, -82.4571983 27.9482156, -82.4572832 27.9484053, -82.4573867 27.9486362, -82.4574238 27.9487174)",,US 41 Business,
83743886,False,4,North Morgan Street,tertiary,,False,89.533,"LINESTRING (-82.4554104 27.9485626, -82.4553689 27.9484669, -82.4553018 27.9483118, -82.455262 27.9482199, -82.4552165 27.9481156, -82.4551293 27.947917, -82.4551069 27.9478653, -82.4550834 27.947811)",,,
115040529,True,4,East Kennedy Boulevard,primary,30 mph,False,88.913,"LINESTRING (-82.4554104 27.9485626, -82.4555112 27.948528, -82.456152 27.9482985, -82.4562493 27.9482623)",,US 41 Business;FL 60,
168522075,False,4,North Morgan Street,tertiary,,True,87.94900000000001,"LINESTRING (-82.4554104 27.9485626, -82.4554544 27.9486608, -82.4556038 27.9489992, -82.4556622 27.9491296, -82.4556953 27.9492056, -82.4557374 27.9492989)",,,
115040550,False,4,South Jefferson Street,secondary,30 mph,True,89.11199999999998,"LINESTRING (-82.4537286 27.9491431, -82.4536862 27.9490471, -82.4535652 27.9487747, -82.4535372 27.9487116, -82.4534416 27.9484955, -82.4534195 27.9484487, -82.4533972 27.9483971)",,,
117012652,False,4,North Jefferson Street,secondary,30 mph,False,176.89700000000002,"LINESTRING (-82.4537286 27.9491431, -82.4537686 27.9492326, -82.4539279 27.9495938, -82.4540413 27.949851, -82.4541757 27.9501552, -82.4543405 27.9505283, -82.4543834 27.9506251)",,,
117012653,True,4,East Kennedy Boulevard,primary,30 mph,False,89.25200000000001,"LINESTRING (-82.4537286 27.9491431, -82.4538321 27.9491073, -82.4544646 27.9488884, -82.4545754 27.9488521)",,US 41 Business;FL 60,
10980919,False,,West Washington Street,unclassified,,False,36.941,"LINESTRING (-82.4591131 27.9456042, -82.4588303 27.9457057, -82.4587648 27.9457295)",,,
10980919,False,,West Washington Street,unclassified,,True,36.941,"LINESTRING (-82.4587648 27.9457295, -82.4588303 27.9457057, -82.4591131 27.9456042)",,,
"[778521320, 203993893]",True,"['1', '2']",North Ashley Drive,secondary,,False,84.184,"LINESTRING (-82.4587648 27.9457295, -82.4588339 27.9459364, -82.4588795 27.9460093, -82.4589643 27.946145, -82.4590913 27.9463442, -82.4591353 27.9464077)",,,
203993894,False,2,North Ashley Drive,tertiary,,False,93.82799999999999,"LINESTRING (-82.4587648 27.9457295, -82.4583797 27.9450932, -82.4583015 27.9449923)",,,
545309944,True,2,South Plant Avenue,tertiary,30 mph,False,89.93599999999999,"LINESTRING (-82.4627449 27.9450952, -82.4627639 27.9457122, -82.4627708 27.9457582, -82.4627884 27.9457957, -82.4628009 27.9458128, -82.4628137 27.9458305, -82.4628669 27.9458728)",,,
1196674869,False,2,Keller Street,residential,,True,123.834,"LINESTRING (-82.4627449 27.9450952, -82.4626508 27.9450942, -82.4618776 27.9450943, -82.461777 27.9451019, -82.4616764 27.9451166, -82.4615859 27.9451401, -82.461494 27.9451649)",,,
10981584,False,4,North Morgan Street,tertiary,,False,89.285,"LINESTRING (-82.45475 27.947064, -82.4547923 27.947159, -82.4550411 27.9477184, -82.4550834 27.947811)",,,
10981584,False,4,North Morgan Street,tertiary,,True,87.862,"LINESTRING (-82.45475 27.947064, -82.4547124 27.9469775, -82.454605 27.9467316, -82.454467 27.9464154, -82.4544295 27.9463263)",,,
910077742,False,,East Washington Street,residential,,False,90.021,"LINESTRING (-82.45475 27.947064, -82.454645 27.9471005, -82.4545458 27.947135, -82.4543339 27.9472087, -82.454328 27.9472108, -82.4541881 27.9472593, -82.4540098 27.9473212, -82.4538975 27.9473611)",,,
910077742,False,,East Washington Street,residential,,True,88.835,"LINESTRING (-82.45475 27.947064, -82.4548542 27.9470311, -82.4550392 27.9469693, -82.4555026 27.9468147, -82.455597 27.946784)",,,
10981584,False,4,North Morgan Street,tertiary,,True,89.285,"LINESTRING (-82.4550834 27.947811, -82.4550411 27.9477184, -82.4547923 27.947159, -82.45475 27.947064)",,,
83743886,False,4,North Morgan Street,tertiary,,True,89.533,"LINESTRING (-82.4550834 27.947811, -82.4551069 27.9478653, -82.4551293 27.947917, -82.4552165 27.9481156, -82.455262 27.9482199, -82.4553018 27.9483118, -82.4553689 27.9484669, -82.4554104 27.9485626)",,,
645485052,True,3,East Jackson Street,primary,30 mph,False,88.649,"LINESTRING (-82.4550834 27.947811, -82.45497 27.9478538, -82.4548956 27.9478794, -82.4547526 27.9479286, -82.4547161 27.9479411, -82.4545703 27.9479912, -82.4543469 27.9480681, -82.4542443 27.9481044)",,US 41 Business;FL 60,
87174879,False,4,East Twiggs Street,tertiary,30 mph,False,88.68900000000001,"LINESTRING (-82.456066 27.950046, -82.4559605 27.9500819, -82.4556937 27.9501733, -82.455333 27.9502959, -82.455224 27.950334)",,,
87174879,False,4,East Twiggs Street,tertiary,30 mph,True,88.28299999999999,"LINESTRING (-82.456066 27.950046, -82.4561667 27.9500109, -82.45632 27.949959, -82.4568055 27.9497928, -82.456904 27.949759)",,,
