osmid,ref,highway,maxspeed,oneway,reversed,length,name,geometry
497968289,BR-163,trunk,110,False,False,21.273,,"LINESTRING (-54.1601536 -24.4501463, -54.160239 -24.4499715)"
497968289,BR-163,trunk,110,False,True,17.215,,"LINESTRING (-54.1601536 -24.4501463, -54.1600841 -24.4502876)"
259061345,,residential,,False,False,121.442,Rua Esperança,"LINESTRING (-54.1630488 -24.450385, -54.1634627 -24.4493599)"
259061345,,residential,,False,True,121.508,Rua Esperança,"LINESTRING (-54.1630488 -24.450385, -54.1626348 -24.4514107)"
706822083,,secondary,,False,False,121.525,Avenida Doutor Mário Totta,"LINESTRING (-54.1630488 -24.450385, -54.1641743 -24.4507654)"
259061068,,secondary,,True,False,114.425,Avenida Doutor Mário Totta,"LINESTRING (-54.1630488 -24.450385, -54.1630369 -24.4503986, -54.1630185 -24.4504069, -54.1629813 -24.4504046, -54.1620549 -24.4500983, -54.1619886 -24.450085)"
497968289,BR-163,trunk,110,False,False,17.215,,"LINESTRING (-54.1600841 -24.4502876, -54.1601536 -24.4501463)"
497968289,BR-163,trunk,110,False,True,21.273,,"LINESTRING (-54.160239 -24.4499715, -54.1601536 -24.4501463)"
259061068,,secondary,,True,False,196.51200000000006,Avenida Doutor Mário Totta,"LINESTRING (-54.160239 -24.4499715, -54.1602587 -24.4500602, -54.1603007 -24.4501282, -54.1603941 -24.4502005, -54.1605482 -24.4502388, -54.1607817 -24.4502515, -54.1609545 -24.4502303, -54.161244 -24.450158, -54.1615849 -24.4500687, -54.161817 -24.4500237, -54.1619258 -24.450017, -54.16199 -24.450021)"
259061124,,residential,,False,True,114.523,Rua João Pessoa,"LINESTRING (-54.1691563 -24.4478891, -54.1687651 -24.4488555)"
"[259061126, 538577727]",,residential,,False,"[False, True]",237.76100000000002,"['Rua Olário Schawantes', 'Rua Monte Castelo']","LINESTRING (-54.1691563 -24.4478891, -54.1680293 -24.4475089, -54.1676339 -24.448489)"
944509512,,residential,,True,False,34.041,Avenida João XXIII,"LINESTRING (-54.1639528 -24.4544831, -54.1640361 -24.4541865)"
259061497,,residential,,False,False,117.914,Rua Doutor Osvaldo Cruz,"LINESTRING (-54.1640361 -24.4541865, -54.162945 -24.453815)"
259061497,,residential,,False,True,9.152,Rua Doutor Osvaldo Cruz,"LINESTRING (-54.1640361 -24.4541865, -54.1641208 -24.4542153)"
944509512,,residential,,True,False,120.85,Avenida João XXIII,"LINESTRING (-54.1640361 -24.4541865, -54.1644462 -24.4531658)"
259061231,,secondary,,False,False,11.73,Avenida João XXIII,"LINESTRING (-54.1668949 -24.4471817, -54.166934 -24.4470824)"
296360372,,secondary,,True,False,109.424,Avenida João XXIII,"LINESTRING (-54.1668949 -24.4471817, -54.1668514 -24.4473758, -54.1665568 -24.4481146)"
259061497,,residential,,False,False,9.152,Rua Doutor Osvaldo Cruz,"LINESTRING (-54.1641208 -24.4542153, -54.1640361 -24.4541865)"
259061497,,residential,,False,True,114.354,Rua Doutor Osvaldo Cruz,"LINESTRING (-54.1641208 -24.4542153, -54.165176 -24.4545827)"
944509513,,residential,,True,False,34.291,Avenida João XXIII,"LINESTRING (-54.1641208 -24.4542153, -54.1639528 -24.4544831)"
259061410,,residential,,False,False,110.486,Rua Roberto F. Weber,"LINESTRING (-54.1619739 -24.4499173, -54.1623535 -24.4489857)"
296360381,,residential,,False,False,11.646,Rua Afonso Zanelatto,"LINESTRING (-54.1619739 -24.4499173, -54.16199 -24.450021)"
"[296360381, 259061399]",,residential,,False,True,194.57,"['Rua Artur Finkler', 'Rua Afonso Zanelatto']","LINESTRING (-54.1619739 -24.4499173, -54.1611933 -24.4496508, -54.161594 -24.4487295)"
259061399,,residential,,False,False,117.995,Rua Artur Finkler,"LINESTRING (-54.1624702 -24.4467153, -54.162041 -24.4477019)"
259061407,,residential,,False,False,76.731,Rua Doutor Timoteo,"LINESTRING (-54.1624702 -24.4467153, -54.1631797 -24.4469582)"
259061124,,residential,,False,False,114.523,Rua João Pessoa,"LINESTRING (-54.1687651 -24.4488555, -54.1691563 -24.4478891)"
259061124,,residential,,False,True,119.587,Rua João Pessoa,"LINESTRING (-54.1687651 -24.4488555, -54.1683565 -24.4498646)"
259061407,,residential,,False,True,121.541,Rua Doutor Timoteo,"LINESTRING (-54.1687651 -24.4488555, -54.1676339 -24.448489)"
259061407,,residential,,False,True,76.731,Rua Doutor Timoteo,"LINESTRING (-54.1631797 -24.4469582, -54.1624702 -24.4467153)"
259061410,,residential,,False,True,117.984,Rua Roberto F. Weber,"LINESTRING (-54.1631797 -24.4469582, -54.1627743 -24.447953)"
259061407,,residential,,False,False,118.998,Rua Doutor Timoteo,"LINESTRING (-54.1631797 -24.4469582, -54.163701 -24.447138, -54.16428 -24.447335)"
259061124,,residential,,False,False,119.587,Rua João Pessoa,"LINESTRING (-54.1683565 -24.4498646, -54.1687651 -24.4488555)"
259061124,,residential,,False,True,119.493,Rua João Pessoa,"LINESTRING (-54.1683565 -24.4498646, -54.1679482 -24.4508729)"
259061414,,residential,,False,False,121.388,Rua Doutor Flores,"LINESTRING (-54.1683565 -24.4498646, -54.1672341 -24.4494802)"
