osmid,name,highway,oneway,reversed,length,geometry,maxspeed,lanes,ref,junction,access
8932107,Bayport Avenue,residential,False,False,76.53,"LINESTRING (-122.2573308 37.508425, -122.2567378 37.5079226)",,,,,
8932107,Bayport Avenue,residential,False,True,88.501,"LINESTRING (-122.2573308 37.508425, -122.2580031 37.5090158)",,,,,
8925330,Montgomery Street,residential,False,False,199.07999999999998,"LINESTRING (-122.2573308 37.508425, -122.2586703 37.5074356, -122.2587207 37.5073967, -122.2589246 37.5072459, -122.2589813 37.5072039)",,,,,
8925330,Montgomery Street,residential,False,True,199.07999999999998,"LINESTRING (-122.2589813 37.5072039, -122.2589246 37.5072459, -122.2587207 37.5073967, -122.2586703 37.5074356, -122.2573308 37.508425)",,,,,
262966140,Old County Road,secondary,False,False,76.89999999999999,"LINESTRING (-122.2589813 37.5072039, -122.2588806 37.5071142, -122.2584017 37.5066873)",30 mph,,,,
262966140,Old County Road,secondary,False,True,85.137,"LINESTRING (-122.2589813 37.5072039, -122.259535 37.5076782, -122.2596372 37.5077656)",30 mph,,,,
"[25796763, 394717500]",Holly Street,secondary,True,False,78.072,"LINESTRING (-122.2611681 37.5090898, -122.2612982 37.5090343, -122.2614471 37.5089258, -122.2617143 37.5087054, -122.2617939 37.5086048)",30 mph,3,,,
"[1116462072, 417080988]",Old County Road,secondary,False,False,65.441,"LINESTRING (-122.2611681 37.5090898, -122.2610692 37.5090036, -122.2609762 37.5089237, -122.260848 37.5088118, -122.2606943 37.5086803, -122.2606666 37.5086561)",30 mph,"['4', '3']",,,
708333180,Mc Cue Avenue,residential,False,True,199.98999999999998,"LINESTRING (-122.2600181 37.5080938, -122.2599678 37.5081323, -122.2583638 37.5093237)",,,,,
1116462073,Old County Road,secondary,False,True,40.876,"LINESTRING (-122.2600181 37.5080938, -122.2601543 37.5082088, -122.2603306 37.5083652)",30 mph,2,,,
"[1153634027, 706436655]",Old County Road,secondary,False,False,49.605000000000004,"LINESTRING (-122.2600181 37.5080938, -122.2598477 37.5079466, -122.2597388 37.5078533, -122.2596372 37.5077656)",30 mph,2,,,
47688464,East San Carlos Avenue,residential,False,True,200.265,"LINESTRING (-122.2596372 37.5077656, -122.2595895 37.5078036, -122.2592766 37.5080332, -122.2592428 37.5080593, -122.2587763 37.5084193, -122.2585381 37.508603, -122.2583489 37.508749, -122.2580031 37.5090158)",,,,,
262966140,Old County Road,secondary,False,False,85.137,"LINESTRING (-122.2596372 37.5077656, -122.259535 37.5076782, -122.2589813 37.5072039)",30 mph,,,,
"[1153634027, 706436655]",Old County Road,secondary,False,True,49.605000000000004,"LINESTRING (-122.2596372 37.5077656, -122.2597388 37.5078533, -122.2598477 37.5079466, -122.2600181 37.5080938)",30 mph,2,,,
262966140,Old County Road,secondary,False,False,75.567,"LINESTRING (-122.2584017 37.5066873, -122.2578335 37.5061787)",30 mph,,,,
8938318,Cherry Street,residential,False,True,201.02,"LINESTRING (-122.2584017 37.5066873, -122.2580787 37.5069265, -122.2567378 37.5079226)",,,,,
262966140,Old County Road,secondary,False,True,76.89999999999999,"LINESTRING (-122.2584017 37.5066873, -122.2588806 37.5071142, -122.2589813 37.5072039)",30 mph,,,,
262966140,Old County Road,secondary,False,True,75.567,"LINESTRING (-122.2578335 37.5061787, -122.2584017 37.5066873)",30 mph,,,,
"[721622945, 262966140]",Old County Road,secondary,False,False,60.388,"LINESTRING (-122.2578335 37.5061787, -122.2575837 37.505965, -122.2573713 37.5057781)",30 mph,,,,
"[721622945, 262966140]",Old County Road,secondary,False,True,60.388,"LINESTRING (-122.2573713 37.5057781, -122.2575837 37.505965, -122.2578335 37.5061787)",30 mph,,,,
8925600,Chestnut Street,residential,False,False,138.926,"LINESTRING (-122.2669092 37.5078974, -122.2665462 37.5072171, -122.2664172 37.5069749, -122.266465 37.5067301)",,,,,
8925600,Chestnut Street,residential,False,False,167.344,"LINESTRING (-122.266465 37.5067301, -122.2665317 37.5062684, -122.2665158 37.5061265, -122.2664338 37.5059945, -122.2662718 37.5057877, -122.2659741 37.5055857, -122.265777 37.5054669)",,,,,
8925600,Chestnut Street,residential,False,True,138.926,"LINESTRING (-122.266465 37.5067301, -122.2664172 37.5069749, -122.2665462 37.5072171, -122.2669092 37.5078974)",,,,,
"[417080992, 417080990, 417080998]",San Carlos Avenue,secondary,False,True,112.46200000000002,"LINESTRING (-122.2640111 37.5044501, -122.263766 37.5046362, -122.263524 37.5048231, -122.263395 37.5049174, -122.2630928 37.5051516)",,5,,,
"[516243195, 449848182]",Chestnut Street,residential,False,True,182.322,"LINESTRING (-122.2640111 37.5044501, -122.2643906 37.5047659, -122.2647201 37.5050391, -122.2648131 37.5051161, -122.2649613 37.5052385, -122.2653389 37.5053542, -122.265617 37.5054108)",,,,,
"[516243196, 44120278]",Chestnut Street,residential,False,False,199.297,"LINESTRING (-122.2640111 37.5044501, -122.2632494 37.5038135, -122.2631274 37.5037113, -122.2624567 37.5031494)",,,,,
1041752927,San Carlos Avenue,secondary,True,False,53.936,"LINESTRING (-122.2640111 37.5044501, -122.264134 37.5044241, -122.2643928 37.5042203, -122.2644123 37.5041267)",,2,,,
761344545,Cherry Street,residential,False,False,114.329,"LINESTRING (-122.2624567 37.5031494, -122.263385 37.5024319)",,,,,
761344545,Cherry Street,residential,False,True,114.152,"LINESTRING (-122.2624567 37.5031494, -122.2615176 37.5038557)",,,,,
44120278,Chestnut Street,residential,False,False,321.16599999999994,"LINESTRING (-122.2624567 37.5031494, -122.2616203 37.5024309, -122.2609681 37.5018712, -122.2609015 37.5018135, -122.2608794 37.5016807, -122.2607985 37.5011939, -122.2607474 37.501121, -122.2606629 37.5010932, -122.2605739 37.5010972, -122.260419 37.5011357, -122.2603381 37.5011979)",,,,,
"[516243196, 44120278]",Chestnut Street,residential,False,True,199.297,"LINESTRING (-122.2624567 37.5031494, -122.2631274 37.5037113, -122.2632494 37.5038135, -122.2640111 37.5044501)",,,,,
8935625,School Street,residential,False,True,125.833,"LINESTRING (-122.2603381 37.5011979, -122.2593296 37.5019982)",,,,,
8935136,Woodland Avenue,residential,False,False,83.145,"LINESTRING (-122.2603381 37.5011979, -122.2597497 37.5007242, -122.2596758 37.5006659)",,,,,
44120278,Chestnut Street,residential,False,True,321.166,"LINESTRING (-122.2603381 37.5011979, -122.260419 37.5011357, -122.2605739 37.5010972, -122.2606629 37.5010932, -122.2607474 37.501121, -122.2607985 37.5011939, -122.2608794 37.5016807, -122.2609015 37.5018135, -122.2609681 37.5018712, -122.2616203 37.5024309, -122.2624567 37.5031494)",,,,,
25796764,Holly Street,secondary,False,False,14.205,"LINESTRING (-122.2617939 37.5086048, -122.2619149 37.5085205)",30 mph,5,,,
531907331,Holly Street,secondary,True,False,78.389,"LINESTRING (-122.2617939 37.5086048, -122.2616508 37.5086586, -122.26124 37.5089925, -122.2611681 37.5090898)",30 mph,2,,,
59315781,,primary_link,False,False,12.424,"LINESTRING (-122.258673 37.5060123, -122.258793 37.5059538)",,,,,
"[394715936, 702540815]",El Camino Real,primary,True,False,194.051,"LINESTRING (-122.258673 37.5060123, -122.258759 37.5060856, -122.2589392 37.5062383, -122.2593984 37.5066208, -122.2601929 37.5072739)",35 mph,"['3', '2']",CA 82,,
8934269,Magnolia Avenue,residential,False,False,121.828,"LINESTRING (-122.2647885 37.5080075, -122.2649848 37.506923)",,,,,
8934269,Magnolia Avenue,residential,False,True,91.851,"LINESTRING (-122.2647885 37.5080075, -122.2647224 37.5084076, -122.2646489 37.5085809, -122.2644328 37.5087484)",,,,,
516243612,Walnut Street,residential,False,False,133.84,"LINESTRING (-122.2647885 37.5080075, -122.2641596 37.5074993, -122.2637255 37.5071486)",,,,,
47688466,Holly Street,residential,False,False,113.752,"LINESTRING (-122.2637255 37.5071486, -122.264655 37.5064395)",,,,,
47688466,Holly Street,residential,False,True,114.118,"LINESTRING (-122.2637255 37.5071486, -122.26279 37.5078575)",,,,,
"[516243611, 516243612]",Walnut Street,residential,False,False,199.52100000000002,"LINESTRING (-122.2637255 37.5071486, -122.2627048 37.5063017, -122.2626524 37.5062578, -122.2623455 37.506003, -122.2621634 37.5058509)",,,,,
516243612,Walnut Street,residential,False,True,133.84,"LINESTRING (-122.2637255 37.5071486, -122.2641596 37.5074993, -122.2647885 37.5080075)",,,,,
"[516246428, 59315636]",San Carlos Avenue,secondary,True,False,112.757,"LINESTRING (-122.2621634 37.5058509, -122.2620574 37.5058786, -122.261648 37.5061872, -122.2616035 37.5062216, -122.2612138 37.5065179)",,2,,,
"[417081000, 1041752925, 417080989]",San Carlos Avenue,secondary,False,False,112.99600000000001,"LINESTRING (-122.2621634 37.5058509, -122.2624885 37.5056087, -122.2627594 37.5054014, -122.2628265 37.5053512, -122.2630928 37.5051516)",,5,,,
"[8928224, 516243610]",Walnut Street,residential,False,False,199.511,"LINESTRING (-122.2621634 37.5058509, -122.2617951 37.5055527, -122.2611982 37.5050559, -122.2609845 37.5048781, -122.2606097 37.5045473)",,,,,
"[516243611, 516243612]",Walnut Street,residential,False,True,199.52100000000002,"LINESTRING (-122.2621634 37.5058509, -122.2623455 37.506003, -122.2626524 37.5062578, -122.2627048 37.5063017, -122.2637255 37.5071486)",,,,,
761344545,Cherry Street,residential,False,False,111.032,"LINESTRING (-122.2606097 37.5045473, -122.2615176 37.5038557)",,,,,
8928224,Walnut Street,residential,False,False,228.462,"LINESTRING (-122.2606097 37.5045473, -122.2598912 37.5039609, -122.2588226 37.5030603)",,,,,
"[8928224, 516243610]",Walnut Street,residential,False,True,199.511,"LINESTRING (-122.2606097 37.5045473, -122.2609845 37.5048781, -122.2611982 37.5050559, -122.2617951 37.5055527, -122.2621634 37.5058509)",,,,,
761344545,Cherry Street,residential,False,True,111.978,"LINESTRING (-122.2606097 37.5045473, -122.2601516 37.5048809, -122.2601294 37.5048955, -122.2597675 37.5051801, -122.2596876 37.5052391)",,,,,
8928224,Walnut Street,residential,False,False,82.285,"LINESTRING (-122.2588226 37.5030603, -122.2581737 37.5025287)",,,,,
948056031,Olive Street,residential,False,False,113.238,"LINESTRING (-122.2588226 37.5030603, -122.2597499 37.5023561)",,,,,
8928224,Walnut Street,residential,False,True,228.462,"LINESTRING (-122.2588226 37.5030603, -122.2598912 37.5039609, -122.2606097 37.5045473)",,,,,
948056031,Olive Street,residential,False,True,113.322,"LINESTRING (-122.2588226 37.5030603, -122.2583956 37.503388, -122.2582846 37.5034757, -122.2578961 37.5037662)",,,,,
8928224,Walnut Street,residential,False,True,82.285,"LINESTRING (-122.2581737 37.5025287, -122.2588226 37.5030603)",,,,,
721382285,Arroyo Avenue,residential,False,False,81.013,"LINESTRING (-122.2572839 37.5021932, -122.256521 37.5025988)",,,,,
721382285,Arroyo Avenue,residential,False,True,91.696,"LINESTRING (-122.2572839 37.5021932, -122.2581643 37.5017548)",,,,,
47688466,Holly Street,residential,False,False,114.118,"LINESTRING (-122.26279 37.5078575, -122.2637255 37.5071486)",,,,,
262966326,Holly Street,residential,False,True,106.76100000000002,"LINESTRING (-122.26279 37.5078575, -122.2626439 37.5079674, -122.2624359 37.5081287, -122.2623469 37.5081946, -122.2622599 37.508266, -122.2621499 37.5083464, -122.2620319 37.5084367, -122.2619829 37.5084726, -122.2619149 37.5085205)",,,,,
"[573816582, 573816583, 516244711, 765841243, 516246431]",Laurel Street,residential,False,False,194.344,"LINESTRING (-122.26279 37.5078575, -122.2623315 37.5074694, -122.2621756 37.5073393, -122.2618364 37.5070563, -122.2617642 37.5069961, -122.2616175 37.5068736, -122.2612837 37.5065821)",,,,,
516244712,Laurel Street,residential,False,True,112.241,"LINESTRING (-122.26279 37.5078575, -122.2629585 37.5079935, -122.2631437 37.508149, -122.2634313 37.5083905, -122.2636446 37.5086042)",,,,,
47688466,Holly Street,residential,False,True,113.752,"LINESTRING (-122.264655 37.5064395, -122.2637255 37.5071486)",,,,,
516243327,Elm Street,residential,False,True,37.96,"LINESTRING (-122.264655 37.5064395, -122.2650596 37.5065558)",,,,,
"[516243326, 516243327]",Elm Street,residential,False,False,198.74099999999999,"LINESTRING (-122.264655 37.5064395, -122.2640124 37.5059099, -122.2638708 37.5057932, -122.2635906 37.5055623, -122.2630928 37.5051516)",,,,,
8932107,Bayport Avenue,residential,False,False,88.501,"LINESTRING (-122.2580031 37.5090158, -122.2573308 37.508425)",,,,,
708333181,Bayport Avenue,residential,False,True,46.738,"LINESTRING (-122.2580031 37.5090158, -122.2583638 37.5093237)",,,,,
47688464,East San Carlos Avenue,residential,False,False,200.265,"LINESTRING (-122.2580031 37.5090158, -122.2583489 37.508749, -122.2585381 37.508603, -122.2587763 37.5084193, -122.2592428 37.5080593, -122.2592766 37.5080332, -122.2595895 37.5078036, -122.2596372 37.5077656)",,,,,
516246430,Laurel Street,residential,False,False,9.433,"LINESTRING (-122.2612837 37.5065821, -122.2612138 37.5065179)",,,,,
"[516246429, 516243614]",San Carlos Avenue,secondary,True,False,113.80099999999999,"LINESTRING (-122.2612837 37.5065821, -122.2614641 37.5064377, -122.2617144 37.5062485, -122.2621319 37.5059425, -122.2621634 37.5058509)",,2,,,
"[573816582, 516244711, 573816583, 765841243, 516246431]",Laurel Street,residential,False,True,194.344,"LINESTRING (-122.2612837 37.5065821, -122.2616175 37.5068736, -122.2617642 37.5069961, -122.2618364 37.5070563, -122.2621756 37.5073393, -122.2623315 37.5074694, -122.26279 37.5078575)",,,,,
"[417081000, 1041752925, 417080989]",San Carlos Avenue,secondary,False,True,112.99600000000001,"LINESTRING (-122.2630928 37.5051516, -122.2628265 37.5053512, -122.2627594 37.5054014, -122.2624885 37.5056087, -122.2621634 37.5058509)",,5,,,
"[417080992, 417080998, 417080990]",San Carlos Avenue,secondary,False,False,112.46199999999999,"LINESTRING (-122.2630928 37.5051516, -122.263395 37.5049174, -122.263524 37.5048231, -122.263766 37.5046362, -122.2640111 37.5044501)",,5,,,
"[8936931, 516243325]",Elm Street,residential,False,False,200.17899999999997,"LINESTRING (-122.2630928 37.5051516, -122.2617684 37.5040621, -122.2615176 37.5038557)",,,,,
"[516243326, 516243327]",Elm Street,residential,False,True,198.74099999999999,"LINESTRING (-122.2630928 37.5051516, -122.2635906 37.5055623, -122.2638708 37.5057932, -122.2640124 37.5059099, -122.264655 37.5064395)",,,,,
"[59315635, 417080997]",San Carlos Avenue,secondary,False,True,63.541,"LINESTRING (-122.2649327 37.5037316, -122.2647291 37.5038863, -122.2645685 37.5040082, -122.2644896 37.5040681, -122.2644123 37.5041267)",,"['4', '5']",,,
"[417081003, 417080995]",San Carlos Avenue,secondary,False,False,96.877,"LINESTRING (-122.2649327 37.5037316, -122.2651389 37.5035743, -122.2653163 37.5034391, -122.2654636 37.5033277, -122.2657261 37.5031292)",,4,,,
"[516242992, 516242994]",Cedar Street,residential,False,True,253.647,"LINESTRING (-122.2649327 37.5037316, -122.2653037 37.5040575, -122.2656479 37.5043601, -122.266017 37.5045644, -122.2661456 37.5046172, -122.266261 37.5046352, -122.2663689 37.5046529, -122.2664233 37.5046746, -122.2666968 37.5048948, -122.2669473 37.5051045, -122.2670752 37.5051942)",,,,,
"[516242993, 262966772]",Cedar Street,residential,False,False,198.81099999999998,"LINESTRING (-122.2649327 37.5037316, -122.2645366 37.503399, -122.2644541 37.5033297, -122.263385 37.5024319)",25 mph,,,,
417081008,San Carlos Avenue,secondary,False,False,17.28,"LINESTRING (-122.2657261 37.5031292, -122.2658741 37.5030274)",,3,,,
8942101,Prospect Street,residential,False,True,257.637,"LINESTRING (-122.2657261 37.5031292, -122.2661122 37.5034758, -122.2665663 37.5038835, -122.2668496 37.5042035, -122.2670442 37.5046289, -122.2672231 37.5050736)",,,,,
"[417080995, 417081003]",San Carlos Avenue,secondary,False,True,96.877,"LINESTRING (-122.2657261 37.5031292, -122.2654636 37.5033277, -122.2653163 37.5034391, -122.2651389 37.5035743, -122.2649327 37.5037316)",,4,,,
8939084,Cordilleras Avenue,residential,False,False,80.90899999999999,"LINESTRING (-122.2671799 37.5020825, -122.2671771 37.5020115, -122.2671835 37.5019186, -122.2674427 37.5013939)",,2,,,
"[1041752928, 417081002, 417081008]",San Carlos Avenue,secondary,False,True,108.07999999999998,"LINESTRING (-122.2671799 37.5020825, -122.2670462 37.50211, -122.2669228 37.5021473, -122.2668065 37.5021946, -122.2666875 37.502268, -122.2665269 37.5023718, -122.2665148 37.5023787, -122.2664558 37.5024364, -122.2663448 37.5025409, -122.2662414 37.5026632)",,"['3', '2']",,,
708333181,Bayport Avenue,residential,False,False,46.738,"LINESTRING (-122.2583638 37.5093237, -122.2580031 37.5090158)",,,,,
708333180,Mc Cue Avenue,residential,False,False,199.98999999999998,"LINESTRING (-122.2583638 37.5093237, -122.2599678 37.5081323, -122.2600181 37.5080938)",,,,,
8932107,Bayport Avenue,residential,False,True,76.53,"LINESTRING (-122.2567378 37.5079226, -122.2573308 37.508425)",,,,,
8938318,Cherry Street,residential,False,False,201.02,"LINESTRING (-122.2567378 37.5079226, -122.2580787 37.5069265, -122.2584017 37.5066873)",,,,,
8932286,Carmelita Drive,residential,False,True,220.846,"LINESTRING (-122.2674427 37.5013939, -122.2673852 37.5013937, -122.267143 37.501354, -122.266931 37.501326, -122.26673 37.501332, -122.26626 37.501421, -122.26608 37.501433, -122.265901 37.501425, -122.265457 37.501365, -122.265358 37.501375, -122.264989 37.5014734)",,,,,
8939084,Cordilleras Avenue,residential,False,True,80.909,"LINESTRING (-122.2674427 37.5013939, -122.2671835 37.5019186, -122.2671771 37.5020115, -122.2671799 37.5020825)",,2,,,
8934038,Bush Street,residential,False,False,72.378,"LINESTRING (-122.2636446 37.5086042, -122.263764 37.5086648, -122.2640343 37.5087178, -122.2644328 37.5087484)",,,,,
8934038,Bush Street,residential,False,True,131.189,"LINESTRING (-122.2636446 37.5086042, -122.2632486 37.5085202, -122.263156 37.5085202, -122.2630889 37.5085387, -122.2630754 37.5085424, -122.2630141 37.5085848, -122.262978 37.5086347, -122.2628006 37.5089806, -122.2627756 37.5090321, -122.2627577 37.5090691, -122.262729 37.5091258, -122.262702 37.5091841)",,,,,
516244712,Laurel Street,residential,False,False,112.24100000000001,"LINESTRING (-122.2636446 37.5086042, -122.2634313 37.5083905, -122.2631437 37.508149, -122.2629585 37.5079935, -122.26279 37.5078575)",,,,,
8934038,Bush Street,residential,False,True,72.378,"LINESTRING (-122.2644328 37.5087484, -122.2640343 37.5087178, -122.263764 37.5086648, -122.2636446 37.5086042)",,,,,
8934269,Magnolia Avenue,residential,False,False,91.851,"LINESTRING (-122.2644328 37.5087484, -122.2646489 37.5085809, -122.2647224 37.5084076, -122.2647885 37.5080075)",,,,,
