osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,ref,bridge
12219510,Analipo Street,residential,False,True,44.139,"LINESTRING (-158.185414 21.4411995, -158.1853205 21.4414782, -158.1853161 21.4415831)",,,,
685984873,Lualualei Homestead Road,tertiary,False,True,173.656,"LINESTRING (-158.1883311 21.4411018, -158.1867402 21.441598)",,,,
12206012,Midway Street,residential,False,True,134.443,"LINESTRING (-158.186351 21.442935, -158.1859739 21.441778)",,,,
504544284,Waianae Valley Road,tertiary,False,False,61.227,"LINESTRING (-158.186351 21.442935, -158.1857926 21.4431168)",,,,
504544284,Waianae Valley Road,tertiary,False,True,81.825,"LINESTRING (-158.186351 21.442935, -158.1871038 21.4427102)",,,,
12208231,Hookuikahi Street,residential,False,False,45.234,"LINESTRING (-158.1838195 21.4492286, -158.1834128 21.4493776)",2,,,
12208231,Hookuikahi Street,residential,False,True,45.234,"LINESTRING (-158.1834128 21.4493776, -158.1838195 21.4492286)",2,,,
12221575,Hoomaluhia Street,residential,False,True,46.533,"LINESTRING (-158.1834128 21.4493776, -158.183455 21.4494443, -158.1834911 21.4495139, -158.1835923 21.4497603)",2,,,
12211255,Mill Street,tertiary,False,False,177.953,"LINESTRING (-158.1853161 21.4415831, -158.1853468 21.4417678, -158.1853698 21.4419183, -158.185443 21.4421273, -158.1857926 21.4431168)",,,,
12219510,Analipo Street,residential,False,False,44.139,"LINESTRING (-158.1853161 21.4415831, -158.1853205 21.4414782, -158.185414 21.4411995)",,,,
232197813,Lualualei Homestead Road,tertiary,False,False,71.768,"LINESTRING (-158.1853161 21.4415831, -158.1857611 21.4417429, -158.1858702 21.4417665, -158.1859739 21.441778)",2,25 mph,,
12211255,Mill Street,tertiary,False,False,102.415,"LINESTRING (-158.1857926 21.4431168, -158.1861747 21.4439664)",,,,
504544284,Waianae Valley Road,tertiary,False,False,128.423,"LINESTRING (-158.1857926 21.4431168, -158.1846137 21.4434771)",,,,
504544284,Waianae Valley Road,tertiary,False,True,61.227,"LINESTRING (-158.1857926 21.4431168, -158.186351 21.442935)",,,,
12211255,Mill Street,tertiary,False,True,177.953,"LINESTRING (-158.1857926 21.4431168, -158.185443 21.4421273, -158.1853698 21.4419183, -158.1853468 21.4417678, -158.1853161 21.4415831)",,,,
12211255,Mill Street,tertiary,False,False,225.963,"LINESTRING (-158.1861747 21.4439664, -158.1870373 21.4458332)",,,,
12211255,Mill Street,tertiary,False,True,102.415,"LINESTRING (-158.1861747 21.4439664, -158.1857926 21.4431168)",,,,
12211255,Mill Street,tertiary,False,True,225.963,"LINESTRING (-158.1870373 21.4458332, -158.1861747 21.4439664)",,,,
12221789,Plantation Road,tertiary,False,True,60.817,"LINESTRING (-158.1870373 21.4458332, -158.1864994 21.4460534)",,,,
"[1176085682, 12221789]",Plantation Road,tertiary,False,False,86.375,"LINESTRING (-158.1870373 21.4458332, -158.1872194 21.4457753, -158.1872811 21.4457566, -158.1873336 21.445745, -158.1873975 21.4457395, -158.1874492 21.4457371, -158.1874892 21.4457376, -158.1875368 21.4457467, -158.187595 21.4457632, -158.1876601 21.4457939, -158.1877214 21.4458245, -158.1877809 21.4458564, -158.1878146 21.4458865)",,,,
504544284,Waianae Valley Road,tertiary,False,False,101.654,"LINESTRING (-158.1880284 21.4424018, -158.1871038 21.4427102)",,,,
12215312,Bayview Street,residential,False,True,252.35200000000003,"LINESTRING (-158.1880284 21.4424018, -158.1881411 21.4426931, -158.1881821 21.4428074, -158.1882055 21.4429259, -158.1882108 21.4430462, -158.1882502 21.4438678, -158.1882466 21.4439043, -158.1882376 21.44394, -158.1882232 21.4439742, -158.1882039 21.4440061, -158.1881799 21.4440352, -158.1881517 21.4440609, -158.18812 21.4440826, -158.1880853 21.4441, -158.1875973 21.4442632)",,,,
12219022,Niihau Street,residential,False,False,136.379,"LINESTRING (-158.1846137 21.4434771, -158.1841943 21.4423144)",,,,
504544284,Waianae Valley Road,tertiary,False,True,128.423,"LINESTRING (-158.1846137 21.4434771, -158.1857926 21.4431168)",,,,
12218358,Kaupuni Street,residential,False,False,62.698,"LINESTRING (-158.1898525 21.4479399, -158.1903569 21.4476276)",,,,
12218358,Kaupuni Street,residential,False,True,45.0,"LINESTRING (-158.1898525 21.4479399, -158.1894943 21.4481693)",,,,
12222148,Kanapua Place,residential,False,False,69.306,"LINESTRING (-158.1898525 21.4479399, -158.1901432 21.4483384, -158.190282 21.4483964)",,,,
12218358,Kaupuni Street,residential,False,True,62.698,"LINESTRING (-158.1903569 21.4476276, -158.1898525 21.4479399)",,,,
12220932,Kaupuni Place,residential,False,False,177.48399999999998,"LINESTRING (-158.1903569 21.4476276, -158.1907219 21.4479306, -158.1911668 21.4482529, -158.1912259 21.4482885, -158.1912895 21.4483169, -158.1913564 21.4483374, -158.1914256 21.4483499, -158.1914959 21.448354, -158.191802 21.4483981)",,,,
12220932,Kaupuni Place,residential,False,True,84.52600000000001,"LINESTRING (-158.1903569 21.4476276, -158.189997 21.4472943, -158.189944 21.4472337, -158.1899102 21.4471664, -158.189859 21.4470399)",,,,
12219022,Niihau Street,residential,False,True,136.379,"LINESTRING (-158.1841943 21.4423144, -158.1846137 21.4434771)",,,,
12221789,Plantation Road,tertiary,False,False,60.817,"LINESTRING (-158.1864994 21.4460534, -158.1870373 21.4458332)",,,,
12220083,Lihue Street,residential,False,False,324.33500000000004,"LINESTRING (-158.1864994 21.4460534, -158.1870393 21.4469553, -158.1870743 21.4470234, -158.1870995 21.4470951, -158.1871144 21.4471693, -158.1871187 21.4472447, -158.1871124 21.44732, -158.1870802 21.4475822, -158.1870748 21.4476244, -158.1870755 21.447667, -158.1870825 21.447709, -158.1870956 21.4477498, -158.1871145 21.4477885, -158.1875463 21.4487372)",,,,
12221789,Plantation Road,tertiary,False,True,63.38699999999999,"LINESTRING (-158.1864994 21.4460534, -158.186096 21.4462342, -158.1860478 21.4462587, -158.1860036 21.446289, -158.1859643 21.4463247)",,,,
12220083,Lihue Street,residential,False,True,324.33500000000004,"LINESTRING (-158.1875463 21.4487372, -158.1871145 21.4477885, -158.1870956 21.4477498, -158.1870825 21.447709, -158.1870755 21.447667, -158.1870748 21.4476244, -158.1870802 21.4475822, -158.1871124 21.44732, -158.1871187 21.4472447, -158.1871144 21.4471693, -158.1870995 21.4470951, -158.1870743 21.4470234, -158.1870393 21.4469553, -158.1864994 21.4460534)",,,,
12220932,Kaupuni Place,residential,False,False,84.52600000000001,"LINESTRING (-158.189859 21.4470399, -158.1899102 21.4471664, -158.189944 21.4472337, -158.189997 21.4472943, -158.1903569 21.4476276)",,,,
12220932,Kaupuni Place,residential,False,True,177.484,"LINESTRING (-158.191802 21.4483981, -158.1914959 21.448354, -158.1914256 21.4483499, -158.1913564 21.4483374, -158.1912895 21.4483169, -158.1912259 21.4482885, -158.1911668 21.4482529, -158.1907219 21.4479306, -158.1903569 21.4476276)",,,,
1176085684,Plantation Road,tertiary,False,True,87.235,"LINESTRING (-158.1843749 21.4494689, -158.1835923 21.4497603)",,,,
"[1176085684, 12221789]",Plantation Road,tertiary,False,False,398.74000000000007,"LINESTRING (-158.1843749 21.4494689, -158.1846122 21.4493803, -158.1846803 21.4493468, -158.1847092 21.4493273, -158.1847427 21.4493046, -158.1847981 21.4492547, -158.1848455 21.4491981, -158.1848838 21.4491359, -158.1849124 21.4490692, -158.1851927 21.4483166, -158.1855584 21.447336, -158.1858686 21.4465059, -158.1858823 21.4464564, -158.1859306 21.446365, -158.1859643 21.4463247)",,,,
12222148,Kanapua Place,residential,False,True,69.306,"LINESTRING (-158.190282 21.4483964, -158.1901432 21.4483384, -158.1898525 21.4479399)",,,,
1176085684,Plantation Road,tertiary,False,False,87.235,"LINESTRING (-158.1835923 21.4497603, -158.1843749 21.4494689)",,,,
12221575,Hoomaluhia Street,residential,False,False,46.533,"LINESTRING (-158.1835923 21.4497603, -158.1834911 21.4495139, -158.183455 21.4494443, -158.1834128 21.4493776)",2,,,
504544284,Waianae Valley Road,tertiary,False,False,81.825,"LINESTRING (-158.1871038 21.4427102, -158.186351 21.442935)",,,,
504544284,Waianae Valley Road,tertiary,False,True,101.654,"LINESTRING (-158.1871038 21.4427102, -158.1880284 21.4424018)",,,,
685984841,Farrington Highway,secondary,False,False,129.27,"LINESTRING (-158.1871038 21.4427102, -158.1867402 21.441598)",4,25 mph,HI 93,
685984841,Farrington Highway,secondary,False,True,180.081,"LINESTRING (-158.1871038 21.4427102, -158.1875973 21.4442632)",4,25 mph,HI 93,
685984841,Farrington Highway,secondary,False,True,129.27,"LINESTRING (-158.1867402 21.441598, -158.1871038 21.4427102)",4,25 mph,HI 93,
685984873,Lualualei Homestead Road,tertiary,False,False,173.656,"LINESTRING (-158.1867402 21.441598, -158.1883311 21.4411018)",,,,
232197813,Lualualei Homestead Road,tertiary,False,True,82.07900000000001,"LINESTRING (-158.1867402 21.441598, -158.1862037 21.4417502, -158.1860937 21.4417702, -158.1859739 21.441778)",2,25 mph,,
685984841,Farrington Highway,secondary,False,False,180.081,"LINESTRING (-158.1875973 21.4442632, -158.1871038 21.4427102)",4,25 mph,HI 93,
685984841,Farrington Highway,secondary,False,True,97.238,"LINESTRING (-158.1875973 21.4442632, -158.1878957 21.4450924)",4,25 mph,HI 93,
12215312,Bayview Street,residential,False,False,252.35199999999998,"LINESTRING (-158.1875973 21.4442632, -158.1880853 21.4441, -158.18812 21.4440826, -158.1881517 21.4440609, -158.1881799 21.4440352, -158.1882039 21.4440061, -158.1882232 21.4439742, -158.1882376 21.44394, -158.1882466 21.4439043, -158.1882502 21.4438678, -158.1882108 21.4430462, -158.1882055 21.4429259, -158.1881821 21.4428074, -158.1881411 21.4426931, -158.1880284 21.4424018)",,,,
685984841,Farrington Highway,secondary,False,False,97.238,"LINESTRING (-158.1878957 21.4450924, -158.1875973 21.4442632)",4,25 mph,HI 93,
685984841,Farrington Highway,secondary,False,True,72.032,"LINESTRING (-158.1878957 21.4450924, -158.1881481 21.4456961)",4,25 mph,HI 93,
12200815,,tertiary_link,True,False,77.92599999999999,"LINESTRING (-158.1878957 21.4450924, -158.1879117 21.4453202, -158.1879263 21.4454283, -158.1879361 21.4455621, -158.1879411 21.445637, -158.1879385 21.445721, -158.1879194 21.4457891)",1,,,
504550430,Farrington Highway,secondary,False,True,25.634,"LINESTRING (-158.1881481 21.4456961, -158.1882517 21.4459055)",4,25 mph,HI 93,
685984841,Farrington Highway,secondary,False,False,72.032,"LINESTRING (-158.1881481 21.4456961, -158.1878957 21.4450924)",4,25 mph,HI 93,
685984869,Old Government Road,tertiary,False,True,26.168,"LINESTRING (-158.1881481 21.4456961, -158.187969 21.4457511, -158.1879194 21.4457891)",,,,
504550430,Farrington Highway,secondary,False,True,39.031,"LINESTRING (-158.189285 21.4478773, -158.1894943 21.4481693)",4,25 mph,HI 93,
12200814,Old Government Road,tertiary,False,False,333.9669999999999,"LINESTRING (-158.189285 21.4478773, -158.1892093 21.4479402, -158.1888482 21.4481084, -158.188821 21.4481168, -158.1887928 21.4481215, -158.1887642 21.4481224, -158.1887357 21.4481194, -158.188708 21.4481127, -158.1886816 21.4481024, -158.1886571 21.4480886, -158.1886349 21.4480718, -158.1886156 21.4480521, -158.1885989 21.4480316, -158.1885866 21.4480019, -158.188534 21.4478851, -158.1884648 21.4477272, -158.1884269 21.4476381, -158.1883643 21.4474651, -158.1879983 21.4464116, -158.1878935 21.4460853, -158.1878499 21.4459563, -158.1878146 21.4458865)",2,,,
504550430,Farrington Highway,secondary,False,False,123.634,"LINESTRING (-158.189285 21.4478773, -158.189028 21.4474409, -158.1887204 21.4468975)",4,25 mph,HI 93,
"[504550430, 504501630, 504501631]",Farrington Highway,secondary,False,"[False, True]",142.185,"LINESTRING (-158.1903312 21.4491828, -158.1901715 21.4490065, -158.1897752 21.4485316, -158.1894943 21.4481693)",4,25 mph,HI 93,yes
12218358,Kaupuni Street,residential,False,False,45.0,"LINESTRING (-158.1894943 21.4481693, -158.1898525 21.4479399)",,,,
504550430,Farrington Highway,secondary,False,False,39.031,"LINESTRING (-158.1894943 21.4481693, -158.189285 21.4478773)",4,25 mph,HI 93,
"[504501630, 504550430, 504501631]",Farrington Highway,secondary,False,"[False, True]",142.185,"LINESTRING (-158.1894943 21.4481693, -158.1897752 21.4485316, -158.1901715 21.4490065, -158.1903312 21.4491828)",4,25 mph,HI 93,yes
12206012,Midway Street,residential,False,False,134.443,"LINESTRING (-158.1859739 21.441778, -158.186351 21.442935)",,,,
232197813,Lualualei Homestead Road,tertiary,False,False,82.07900000000001,"LINESTRING (-158.1859739 21.441778, -158.1860937 21.4417702, -158.1862037 21.4417502, -158.1867402 21.441598)",2,25 mph,,
232197813,Lualualei Homestead Road,tertiary,False,True,71.768,"LINESTRING (-158.1859739 21.441778, -158.1858702 21.4417665, -158.1857611 21.4417429, -158.1853161 21.4415831)",2,25 mph,,
12221789,Plantation Road,tertiary,False,False,63.387,"LINESTRING (-158.1859643 21.4463247, -158.1860036 21.446289, -158.1860478 21.4462587, -158.186096 21.4462342, -158.1864994 21.4460534)",,,,
"[1176085684, 12221789]",Plantation Road,tertiary,False,True,398.74,"LINESTRING (-158.1859643 21.4463247, -158.1859306 21.446365, -158.1858823 21.4464564, -158.1858686 21.4465059, -158.1855584 21.447336, -158.1851927 21.4483166, -158.1849124 21.4490692, -158.1848838 21.4491359, -158.1848455 21.4491981, -158.1847981 21.4492547, -158.1847427 21.4493046, -158.1847092 21.4493273, -158.1846803 21.4493468, -158.1846122 21.4493803, -158.1843749 21.4494689)",,,,
359368707,Waianae Elementary,residential,False,False,205.145,"LINESTRING (-158.1859643 21.4463247, -158.1855747 21.4456996, -158.1852153 21.4451095, -158.1850021 21.4447124)",,,,
12209733,Army Street,residential,False,True,85.664,"LINESTRING (-158.1895104 21.4466681, -158.1893416 21.4467234, -158.1887204 21.4468975)",,,,
12221663,Guard Street,residential,False,True,60.698,"LINESTRING (-158.1888147 21.4457526, -158.1882517 21.4459055)",,,,
12221663,Guard Street,residential,False,False,60.698,"LINESTRING (-158.1882517 21.4459055, -158.1888147 21.4457526)",,,,
504550430,Farrington Highway,secondary,False,False,25.634,"LINESTRING (-158.1882517 21.4459055, -158.1881481 21.4456961)",4,25 mph,HI 93,
504550430,Farrington Highway,secondary,False,True,120.501,"LINESTRING (-158.1882517 21.4459055, -158.1887204 21.4468975)",4,25 mph,HI 93,
504550430,Farrington Highway,secondary,False,False,120.501,"LINESTRING (-158.1887204 21.4468975, -158.1882517 21.4459055)",4,25 mph,HI 93,
12209733,Army Street,residential,False,False,85.664,"LINESTRING (-158.1887204 21.4468975, -158.1893416 21.4467234, -158.1895104 21.4466681)",,,,
504550430,Farrington Highway,secondary,False,True,123.634,"LINESTRING (-158.1887204 21.4468975, -158.189028 21.4474409, -158.189285 21.4478773)",4,25 mph,HI 93,
12200814,Old Government Road,tertiary,False,True,333.967,"LINESTRING (-158.1878146 21.4458865, -158.1878499 21.4459563, -158.1878935 21.4460853, -158.1879983 21.4464116, -158.1883643 21.4474651, -158.1884269 21.4476381, -158.1884648 21.4477272, -158.188534 21.4478851, -158.1885866 21.4480019, -158.1885989 21.4480316, -158.1886156 21.4480521, -158.1886349 21.4480718, -158.1886571 21.4480886, -158.1886816 21.4481024, -158.188708 21.4481127, -158.1887357 21.4481194, -158.1887642 21.4481224, -158.1887928 21.4481215, -158.188821 21.4481168, -158.1888482 21.4481084, -158.1892093 21.4479402, -158.189285 21.4478773)",2,,,
685984869,Old Government Road,tertiary,False,False,15.373999999999999,"LINESTRING (-158.1878146 21.4458865, -158.1878741 21.4458238, -158.1879194 21.4457891)",,,,
"[1176085682, 12221789]",Plantation Road,tertiary,False,True,86.375,"LINESTRING (-158.1878146 21.4458865, -158.1877809 21.4458564, -158.1877214 21.4458245, -158.1876601 21.4457939, -158.187595 21.4457632, -158.1875368 21.4457467, -158.1874892 21.4457376, -158.1874492 21.4457371, -158.1873975 21.4457395, -158.1873336 21.445745, -158.1872811 21.4457566, -158.1872194 21.4457753, -158.1870373 21.4458332)",,,,
685984869,Old Government Road,tertiary,False,False,26.168,"LINESTRING (-158.1879194 21.4457891, -158.187969 21.4457511, -158.1881481 21.4456961)",,,,
685984869,Old Government Road,tertiary,False,True,15.373999999999999,"LINESTRING (-158.1879194 21.4457891, -158.1878741 21.4458238, -158.1878146 21.4458865)",,,,
359368707,Waianae Elementary,residential,False,True,205.145,"LINESTRING (-158.1850021 21.4447124, -158.1852153 21.4451095, -158.1855747 21.4456996, -158.1859643 21.4463247)",,,,
