osmid,oneway,lanes,name,highway,reversed,length,ref,maxspeed,geometry
379919101,True,2,Manhattan Beach Boulevard,primary,False,12.997,,,"LINESTRING (-118.3959357 33.8874171, -118.3960765 33.8874163)"
"[397502200, 38588577, 397502194, 397504617]",True,"['4', '3']",North Sepulveda Boulevard,primary,False,171.642,CA 1,35 mph,"LINESTRING (-118.3959357 33.8874171, -118.395935 33.8875235, -118.3959371 33.8878187, -118.395938 33.8881093, -118.3959374 33.8881826, -118.3959402 33.8885667, -118.3959422 33.8889607)"
308486751,False,4,Marine Avenue,secondary,False,12.925,,,"LINESTRING (-118.395935 33.8946431, -118.396075 33.8946404)"
"[397550099, 308486750]",True,"['3', '2']",Marine Avenue,secondary,False,106.01500000000001,,,"LINESTRING (-118.395935 33.8946431, -118.3958422 33.8945984, -118.3958043 33.8945801, -118.3956685 33.8945798, -118.3954085 33.8945791, -118.3950386 33.894572, -118.394915 33.8945696, -118.394807 33.8945675)"
13405732,False,,17th Street,residential,True,79.621,,,"LINESTRING (-118.3969667 33.8903063, -118.3978293 33.8903055)"
242605299,False,,Oak Avenue,residential,True,220.871,,,"LINESTRING (-118.3969667 33.8903063, -118.3969656 33.8903615, -118.3969544 33.8921439, -118.3969533 33.8922421, -118.3969534 33.8922926)"
438261230,False,,17th Street,residential,False,80.839,,,"LINESTRING (-118.3969667 33.8903063, -118.3961735 33.890307, -118.3960909 33.8903071)"
695757470,False,,Oak Avenue,residential,True,149.482,,,"LINESTRING (-118.3969667 33.8903063, -118.3969656 33.8902601, -118.3969653 33.890179, -118.3969634 33.8897703, -118.3969624 33.8896174, -118.396958 33.888962)"
13278822,False,,Cedar Avenue,residential,False,75.841,,,"LINESTRING (-118.3947879 33.8914557, -118.394798 33.8921377)"
382877254,False,,18th Street,residential,False,208.357,,,"LINESTRING (-118.3947879 33.8914557, -118.3925306 33.8914463)"
