osmid,oneway,name,highway,reversed,length,geometry,bridge,lanes,ref,maxspeed
18415159,False,Kennedy Avenue,residential,False,28.256,"LINESTRING (-94.2244138 39.3448332, -94.2244387 39.3449556, -94.224484 39.345081)",,,,
"[18425298, 326222555, 326222556]",False,North Marietta Street,residential,True,98.346,"LINESTRING (-94.2244138 39.3448332, -94.2242791 39.344675, -94.224164 39.3445251, -94.224082 39.34442, -94.224032 39.344231, -94.224027 39.344026)",yes,,,
679495163,False,North Thompson Street,residential,True,69.865,"LINESTRING (-94.2244138 39.3448332, -94.224455 39.344698, -94.224517 39.344563, -94.224598 39.344446, -94.224676 39.344381, -94.224816 39.344319)",,,,
18415159,False,Kennedy Avenue,residential,True,28.256,"LINESTRING (-94.224484 39.345081, -94.2244387 39.3449556, -94.2244138 39.3448332)",,,,
18423180,False,Caldwell Street,residential,True,74.503,"LINESTRING (-94.224484 39.345081, -94.224921 39.344867, -94.225046 39.344808, -94.225106 39.344778, -94.225124 39.344715, -94.2251 39.344683)",,,,
18415403,True,Spring Street,residential,False,73.537,"LINESTRING (-94.224896 39.341773, -94.224041 39.341762)",,,,
18419401,False,South Thompson Avenue,residential,True,60.046,"LINESTRING (-94.224896 39.341773, -94.224894 39.341233)",,,,
18419401,False,South Thompson Avenue,residential,False,62.414,"LINESTRING (-94.224896 39.341773, -94.2248951 39.3420343, -94.224894 39.3423343)",,,,
326222595,False,South Marietta Street,tertiary,True,58.045,"LINESTRING (-94.224041 39.341762, -94.224036 39.34124)",,,,
18415403,True,Spring Street,residential,False,72.239,"LINESTRING (-94.224041 39.341762, -94.2233672 39.341758, -94.223201 39.341757)",,,,
326222595,False,South Marietta Street,tertiary,False,63.604,"LINESTRING (-94.224041 39.341762, -94.2240391 39.342028, -94.224037 39.342334)",,,,
18420100,False,South Main Street,residential,False,64.127,"LINESTRING (-94.223201 39.341757, -94.2232004 39.3418317, -94.2231988 39.3420219, -94.223196 39.3423337)",,,,
18420100,False,South Main Street,residential,True,57.171,"LINESTRING (-94.223201 39.341757, -94.2231995 39.3417076, -94.223185 39.341243)",,,,
18418840,False,North Kansas City Avenue,tertiary,False,16.489,"LINESTRING (-94.227159 39.342031, -94.227171 39.341883)",,,,
18415419,False,West Broadway Street,tertiary,False,77.793,"LINESTRING (-94.227159 39.342031, -94.226668 39.342113, -94.226281 39.342198)",,,,
18418840,False,North Kansas City Avenue,tertiary,True,264.57,"LINESTRING (-94.227159 39.342031, -94.227149 39.342197, -94.227169 39.342264, -94.227372 39.342561, -94.227403 39.342673, -94.227389 39.342792, -94.227347 39.342929, -94.227084 39.343349, -94.22705 39.343513, -94.227065 39.343624, -94.227152 39.343768, -94.227227 39.343867, -94.22738 39.343976, -94.227632 39.34414)",,,,
18415419,False,West Broadway Street,tertiary,False,120.94199999999998,"LINESTRING (-94.226281 39.342198, -94.226118 39.3422277, -94.225864 39.342274, -94.2256292 39.3423181, -94.2255221 39.3423291, -94.225402 39.3423345, -94.22522 39.3423345, -94.224894 39.3423343)",,,,
18415419,False,West Broadway Street,tertiary,True,77.793,"LINESTRING (-94.226281 39.342198, -94.226668 39.342113, -94.227159 39.342031)",,,,
"[649979809, 18427647, 18422995, 18417423]",False,"['West Excelsior Street', 'Mill', 'Excelsior Street', 'Excelsior']",residential,"[False, True]",179.60000000000002,"LINESTRING (-94.226281 39.342198, -94.226363 39.342535, -94.226306 39.342644, -94.2262225 39.3426875, -94.226187 39.342706, -94.225813 39.342871, -94.225708 39.34288, -94.2255897 39.3428905, -94.225528 39.342896, -94.225363 39.342894, -94.2252292 39.3428923, -94.225206 39.342892, -94.224896 39.342885)",,,,
18415419,False,West Broadway Street,tertiary,False,73.698,"LINESTRING (-94.224894 39.3423343, -94.224037 39.342334)",,,,
18415419,False,West Broadway Street,tertiary,True,120.942,"LINESTRING (-94.224894 39.3423343, -94.22522 39.3423345, -94.225402 39.3423345, -94.2255221 39.3423291, -94.2256292 39.3423181, -94.225864 39.342274, -94.226118 39.3422277, -94.226281 39.342198)",,,,
18418295,False,North Thompson Avenue,residential,False,61.235,"LINESTRING (-94.224894 39.3423343, -94.2248951 39.3426264, -94.224896 39.342885)",,,,
18419401,False,South Thompson Avenue,residential,True,62.414,"LINESTRING (-94.224894 39.3423343, -94.2248951 39.3420343, -94.224896 39.341773)",,,,
18415419,False,West Broadway Street,tertiary,True,73.698,"LINESTRING (-94.224037 39.342334, -94.224894 39.3423343)",,,,
18415419,False,West Broadway Street,tertiary,False,72.322,"LINESTRING (-94.224037 39.342334, -94.223606 39.3423338, -94.223196 39.3423337)",,,,
18425298,False,North Marietta Street,residential,False,61.379999999999995,"LINESTRING (-94.224037 39.342334, -94.2240367 39.3425144, -94.2240365 39.3426214, -94.224036 39.342886)",,,,
326222595,False,South Marietta Street,tertiary,True,63.604,"LINESTRING (-94.224037 39.342334, -94.2240391 39.342028, -94.224041 39.341762)",,,,
18415644,False,Kugler Lane,residential,False,21.144,"LINESTRING (-94.219879 39.343135, -94.219852 39.343324)",,,,
18419482,False,East Foley Street,residential,False,19.867,"LINESTRING (-94.219879 39.343135, -94.219648 39.343132)",,,,
18419482,False,East Foley Street,residential,True,110.384,"LINESTRING (-94.219879 39.343135, -94.219989 39.343134, -94.2206534 39.3431659, -94.2211613 39.3431699)",,,,
18415644,False,Kugler Lane,residential,True,21.144,"LINESTRING (-94.219852 39.343324, -94.219879 39.343135)",,,,
18415648,False,Cliff Drive,residential,False,109.09,"LINESTRING (-94.227135 39.344224, -94.226535 39.343985, -94.226382 39.343987, -94.226294 39.343995, -94.226217 39.344012, -94.225986 39.344123)",,,,
18421565,False,North Hazelwood Street,residential,True,43.983000000000004,"LINESTRING (-94.227135 39.344224, -94.227312 39.344214, -94.227632 39.34414)",,,,
18425835,False,Hazelwood Street,residential,True,102.637,"LINESTRING (-94.227135 39.344224, -94.227043 39.344288, -94.226928 39.344436, -94.2268806 39.3445549, -94.226855 39.344619, -94.226775 39.344946, -94.226737 39.345073)",,,,
"[18415648, 18418864]",False,"['Beverly Avenue', 'Cliff Drive']",residential,False,184.78300000000002,"LINESTRING (-94.225986 39.344123, -94.22588 39.344344, -94.225616 39.345384, -94.225598 39.345455, -94.225652 39.345499, -94.225731 39.345528, -94.225944 39.345545)",,,,
18415648,False,Cliff Drive,residential,True,109.09,"LINESTRING (-94.225986 39.344123, -94.226217 39.344012, -94.226294 39.343995, -94.226382 39.343987, -94.226535 39.343985, -94.227135 39.344224)",,,,
"[18423457, 326222557, 326222558, 18418295]",False,"['North Thompson Avenue', 'Edward']",residential,True,232.22499999999997,"LINESTRING (-94.225986 39.344123, -94.225793 39.344188, -94.225611 39.344243, -94.22542 39.344286, -94.225194 39.344293, -94.22519 39.344191, -94.225181 39.344128, -94.225177 39.343999, -94.225174 39.343745, -94.225129 39.343544, -94.225123 39.343526, -94.225 39.343341, -94.2249444 39.3432193, -94.224909 39.3431, -94.224896 39.342885)",yes,,,
18422882,False,Beverly Street,residential,False,33.365,"LINESTRING (-94.228029 39.345549, -94.227641 39.34555)",,,,
18416471,False,Concourse Avenue,residential,False,153.776,"LINESTRING (-94.225915 39.339991, -94.226007 39.340047, -94.226048 39.340147, -94.226078 39.340271, -94.226117 39.34039, -94.2261389 39.3404148, -94.226231 39.340519, -94.226388 39.340619, -94.226502 39.340672, -94.226605 39.3406937, -94.226697 39.340713, -94.226947 39.34072, -94.227165 39.340684)",,,,
18419401,False,South Thompson Avenue,residential,False,122.482,"LINESTRING (-94.225915 39.339991, -94.2258637 39.3400248, -94.22533 39.340376, -94.225193 39.340594, -94.225058 39.34078, -94.225025 39.340825)",,,,
18419401,False,South Thompson Avenue,residential,True,88.46300000000002,"LINESTRING (-94.225915 39.339991, -94.226003 39.339866, -94.2259997 39.3397011, -94.225994 39.339417, -94.226009 39.339354, -94.226062 39.33922)",,,,
18416471,False,Concourse Avenue,residential,False,148.88,"LINESTRING (-94.227165 39.340684, -94.227358 39.340499, -94.228106 39.339562)",,,,
18416471,False,Concourse Avenue,residential,True,153.77599999999998,"LINESTRING (-94.227165 39.340684, -94.226947 39.34072, -94.226697 39.340713, -94.226605 39.3406937, -94.226502 39.340672, -94.226388 39.340619, -94.226231 39.340519, -94.2261389 39.3404148, -94.226117 39.34039, -94.226078 39.340271, -94.226048 39.340147, -94.226007 39.340047, -94.225915 39.339991)",,,,
1180990913,False,Kansas City Avenue South,tertiary,False,66.541,"LINESTRING (-94.227165 39.340684, -94.227181 39.340888, -94.227189 39.341282)",,,,
1180990913,False,Kansas City Avenue South,tertiary,True,161.596,"LINESTRING (-94.227165 39.340684, -94.227176 39.340058, -94.2271758 39.3400517, -94.2271692 39.3398738, -94.227166 39.3396991, -94.227153 39.339231)",,,,
18416471,False,Concourse Avenue,residential,True,148.88,"LINESTRING (-94.228106 39.339562, -94.227358 39.340499, -94.227165 39.340684)",,,,
18416615,False,East Broadway Street,tertiary,False,74.472,"LINESTRING (-94.223196 39.3423337, -94.22233 39.3423333)",,,,
18415419,False,West Broadway Street,tertiary,True,72.322,"LINESTRING (-94.223196 39.3423337, -94.223606 39.3423338, -94.224037 39.342334)",,,,
18420100,False,South Main Street,residential,True,64.127,"LINESTRING (-94.223196 39.3423337, -94.2231988 39.3420219, -94.2232004 39.3418317, -94.223201 39.341757)",,,,
18422059,False,North Main Street,residential,False,61.205,"LINESTRING (-94.223196 39.3423337, -94.2231884 39.3426164, -94.223181 39.342884)",,,,
18416615,False,East Broadway Street,tertiary,False,156.425,"LINESTRING (-94.22233 39.3423333, -94.220511 39.3423326)",,,,
18416615,False,East Broadway Street,tertiary,True,74.472,"LINESTRING (-94.22233 39.3423333, -94.223196 39.3423337)",,,,
18418435,False,Elizabeth Street,residential,False,59.572,"LINESTRING (-94.22233 39.3423333, -94.2223326 39.3425052, -94.2223342 39.3426114, -94.222338 39.342869)",,,,
18416615,False,East Broadway Street,tertiary,True,156.425,"LINESTRING (-94.220511 39.3423326, -94.22233 39.3423333)",,,,
18416615,False,East Broadway Street,tertiary,False,74.737,"LINESTRING (-94.220511 39.3423326, -94.219985 39.342328, -94.2198023 39.3423253, -94.219642 39.342323)",,,,
18417733,False,Penn Street,residential,False,59.869,"LINESTRING (-94.220511 39.3423326, -94.2205085 39.342608, -94.220506 39.342871)",,,,
18416615,False,East Broadway Street,tertiary,False,14.105,"LINESTRING (-94.219642 39.342323, -94.219478 39.342321)",,,,
18416615,False,East Broadway Street,tertiary,True,74.737,"LINESTRING (-94.219642 39.342323, -94.2198023 39.3423253, -94.219985 39.342328, -94.220511 39.3423326)",,,,
18423348,True,Linden Avenue,residential,False,59.94,"LINESTRING (-94.219642 39.342323, -94.2196473 39.3426064, -94.219652 39.342862)",,,,
18416615,False,East Broadway Street,tertiary,True,14.105,"LINESTRING (-94.219478 39.342321, -94.219642 39.342323)",,,,
18426581,False,Saratoga Street,tertiary,True,125.98599999999999,"LINESTRING (-94.219478 39.342321, -94.2194812 39.3419608, -94.2194831 39.3417445, -94.2194843 39.3416118, -94.2194874 39.3412591, -94.219488 39.341188)",,,,
"[1180990909, 680904663]",False,"['East Broadway Street', 'Temple']",residential,"[False, True]",201.11300000000003,"LINESTRING (-94.219478 39.342321, -94.218106 39.342317, -94.218006 39.342287, -94.217942 39.342245, -94.217919 39.342204, -94.2178841 39.3421395, -94.217859 39.342093, -94.217813 39.34196, -94.217814 39.3418995, -94.217818 39.341663)",,,,
18427365,False,Kansas City Avenue South,residential,False,143.226,"LINESTRING (-94.227137 39.337943, -94.227153 39.339231)",,,,
18427365,False,Kansas City Avenue South,residential,True,57.599,"LINESTRING (-94.227137 39.337943, -94.227139 39.337425)",,,,
"[603914058, 603914059, 603914060]",False,Isley Boulevard,trunk,False,135.839,"LINESTRING (-94.2204989 39.340331, -94.2203628 39.3403342, -94.2191001 39.3403603, -94.21892 39.3403659)",yes,2,MO 10,30 mph
603914058,False,Isley Boulevard,trunk,True,307.417,"LINESTRING (-94.2204989 39.340331, -94.2211567 39.3403051, -94.2213418 39.3402864, -94.2215269 39.3402491, -94.2217334 39.3401889, -94.2218863 39.3401371, -94.2220567 39.3400572, -94.2225304 39.3397642, -94.2233318 39.3392951, -94.2234929 39.3392008, -94.2236121 39.3391477)",,2,MO 10,30 mph
603914060,False,Isley Boulevard,trunk,False,93.2,"LINESTRING (-94.21892 39.3403659, -94.217837 39.340397)",,2,MO 10,30 mph
18426581,False,Saratoga Street,tertiary,False,109.989,"LINESTRING (-94.21892 39.3403659, -94.2193745 39.3407622, -94.219489 39.340862, -94.219488 39.341188)",,,,
"[603914058, 603914059, 603914060]",False,Isley Boulevard,trunk,True,135.839,"LINESTRING (-94.21892 39.3403659, -94.2191001 39.3403603, -94.2203628 39.3403342, -94.2204989 39.340331)",yes,2,MO 10,30 mph
603914060,False,Isley Boulevard,trunk,True,93.2,"LINESTRING (-94.217837 39.340397, -94.21892 39.3403659)",,2,MO 10,30 mph
680904661,False,Isley Boulevard,trunk,False,111.767,"LINESTRING (-94.217837 39.340397, -94.216538 39.340429)",,2,MO 10,30 mph
"[18418977, 18421526]",False,"['Park Street', 'Temple']",residential,"[False, True]",201.57899999999998,"LINESTRING (-94.217837 39.340397, -94.2178486 39.3399707, -94.217834 39.3396, -94.217791 39.33955, -94.216721 39.3395734, -94.216556 39.339577)",,,,
680904661,False,Isley Boulevard,trunk,True,111.767,"LINESTRING (-94.216538 39.340429, -94.217837 39.340397)",,2,MO 10,30 mph
18420925,False,South Francis Street,residential,False,91.181,"LINESTRING (-94.216538 39.340429, -94.2165407 39.34087, -94.216543 39.341249)",,,,
18420925,False,South Francis Street,residential,True,94.839,"LINESTRING (-94.216538 39.340429, -94.2165712 39.339984, -94.216556 39.339577)",,,,
18427365,False,Kansas City Avenue South,residential,False,57.599,"LINESTRING (-94.227139 39.337425, -94.227137 39.337943)",,,,
18427365,False,Kansas City Avenue South,residential,True,13.055,"LINESTRING (-94.227139 39.337425, -94.2271377 39.3373076)",,,,
18417541,True,Regent Avenue,residential,False,76.293,"LINESTRING (-94.2262519 39.3374285, -94.227139 39.337425)",,,,
18418819,False,Elms Boulevard,residential,True,13.377,"LINESTRING (-94.2262519 39.3374285, -94.2262524 39.3373082)",,,,
18418819,False,Elms Boulevard,residential,False,165.945,"LINESTRING (-94.2262519 39.3374285, -94.2262741 39.3387198, -94.2261408 39.3388923)",,,,
18417541,True,Regent Avenue,residential,False,53.174,"LINESTRING (-94.2256343 39.33742, -94.2259326 39.3374346, -94.2262519 39.3374285)",,,,
230395555,False,Regent Avenue,residential,False,38.406,"LINESTRING (-94.2256343 39.33742, -94.2255015 39.3374717, -94.2253841 39.3375447, -94.2252889 39.3376316)",,,,
18417543,False,Regent Avenue,residential,False,128.981,"LINESTRING (-94.2252889 39.3376316, -94.2252386 39.3377997, -94.225225 39.3379604, -94.2252673 39.3387217, -94.2252709 39.338786)",,,,
"[18422089, 230395555, 326222479]",False,"['Regent Avenue', 'Garland']",residential,"[False, True]",89.62699999999998,"LINESTRING (-94.2252889 39.3376316, -94.2252037 39.3376291, -94.2248289 39.3376109, -94.224628 39.33761, -94.2243563 39.3376188, -94.2242664 39.3376658)",yes,,,
230395555,False,Regent Avenue,residential,True,38.406,"LINESTRING (-94.2252889 39.3376316, -94.2253841 39.3375447, -94.2255015 39.3374717, -94.2256343 39.33742)",,,,
18417543,False,Regent Avenue,residential,True,128.981,"LINESTRING (-94.2252709 39.338786, -94.2252673 39.3387217, -94.225225 39.3379604, -94.2252386 39.3377997, -94.2252889 39.3376316)",,,,
"[603914056, 603914057, 603914058]",False,Isley Boulevard,trunk,False,148.36,"LINESTRING (-94.2252709 39.338786, -94.2251937 39.3388017, -94.2238989 39.339065, -94.2236801 39.3391225, -94.2236121 39.3391477)",yes,2,MO 10,"['25 mph', '30 mph']"
603914056,False,Isley Boulevard,trunk,True,80.09100000000001,"LINESTRING (-94.2252709 39.338786, -94.2257213 39.3387702, -94.2258476 39.3387702, -94.2259513 39.3387771, -94.2260596 39.3388103, -94.2261408 39.3388923)",,2,MO 10,25 mph
649979814,True,East Excelsior Street,residential,False,57.042,"LINESTRING (-94.220506 39.342871, -94.2211693 39.3428746)",,,,
18417733,False,Penn Street,residential,True,59.869,"LINESTRING (-94.220506 39.342871, -94.2205085 39.342608, -94.220511 39.3423326)",,,,
"[18423457, 326222557, 326222558, 18418295]",False,"['North Thompson Avenue', 'Edward']",residential,False,232.225,"LINESTRING (-94.224896 39.342885, -94.224909 39.3431, -94.2249444 39.3432193, -94.225 39.343341, -94.225123 39.343526, -94.225129 39.343544, -94.225174 39.343745, -94.225177 39.343999, -94.225181 39.344128, -94.22519 39.344191, -94.225194 39.344293, -94.22542 39.344286, -94.225611 39.344243, -94.225793 39.344188, -94.225986 39.344123)",yes,,,
18418295,False,North Thompson Avenue,residential,True,61.235,"LINESTRING (-94.224896 39.342885, -94.2248951 39.3426264, -94.224894 39.3423343)",,,,
"[649979809, 18422995, 18417423, 18427647]",False,"['West Excelsior Street', 'Mill', 'Excelsior Street', 'Excelsior']",residential,"[False, True]",179.6,"LINESTRING (-94.224896 39.342885, -94.225206 39.342892, -94.2252292 39.3428923, -94.225363 39.342894, -94.225528 39.342896, -94.2255897 39.3428905, -94.225708 39.34288, -94.225813 39.342871, -94.226187 39.342706, -94.2262225 39.3426875, -94.226306 39.342644, -94.226363 39.342535, -94.226281 39.342198)",,,,
18421712,False,North Francis Street,residential,False,36.478,"LINESTRING (-94.216626 39.342816, -94.216634 39.343144)",,,,
18427356,False,East Excelsior Street,residential,True,307.72799999999995,"LINESTRING (-94.216626 39.342816, -94.216633 39.342499, -94.216654 39.342449, -94.216682 39.342425, -94.216755 39.342399, -94.216882 39.342384, -94.217177 39.342387, -94.217961 39.342593, -94.218094 39.342617, -94.21889 39.342743, -94.219465 39.342841, -94.219652 39.342862)",,,,
18425616,True,West Excelsior Street,residential,False,72.513,"LINESTRING (-94.222338 39.342869, -94.223181 39.342884)",,,,
18418435,False,Elizabeth Street,residential,True,59.572,"LINESTRING (-94.222338 39.342869, -94.2223342 39.3426114, -94.2223326 39.3425052, -94.22233 39.3423333)",,,,
18422583,False,West Low Bluff Street,residential,True,57.463,"LINESTRING (-94.2225029 39.3431751, -94.223171 39.343185)",,,,
18421712,False,North Francis Street,residential,True,58.325,"LINESTRING (-94.216601 39.344068, -94.2166251 39.3435438)",,,,
"[18418498, 723169149, 18419478]",False,"['Summit Street', 'Lookout Street', 'Haynes Street']",residential,False,273.302,"LINESTRING (-94.216601 39.344068, -94.217588 39.34404, -94.217926 39.344045, -94.217919 39.344723, -94.217933 39.34475, -94.218007 39.344766, -94.218672 39.344777, -94.218865 39.344804)",,,,
18421712,False,North Francis Street,residential,False,90.85499999999999,"LINESTRING (-94.216601 39.344068, -94.2165937 39.3444969, -94.216587 39.344885)",,,,
18423784,False,South Marietta Street,tertiary,True,111.935,"LINESTRING (-94.2241903 39.3386707, -94.2242321 39.3381839, -94.2242664 39.3376658)",,,MO N,
"[389292992, 1047125393, 326222594]",False,South Marietta Street,tertiary,False,225.794,"LINESTRING (-94.2241903 39.3386707, -94.2241825 39.3389033, -94.2241463 39.33914, -94.2241211 39.3393186, -94.2240987 39.3396307, -94.2240945 39.3396788, -94.224038 39.340697)",yes,,,
756927309,False,,trunk_link,False,93.239,"LINESTRING (-94.2241903 39.3386707, -94.2241187 39.3386686, -94.2239254 39.3386773, -94.2238535 39.3386909, -94.2237608 39.3387203, -94.2236779 39.3387658, -94.2236019 39.3388353, -94.2235702 39.3388928, -94.2235516 39.3389552, -94.2235516 39.339039, -94.2235807 39.3391014, -94.2236121 39.3391477)",,,,
18418819,False,Elms Boulevard,residential,True,165.945,"LINESTRING (-94.2261408 39.3388923, -94.2262741 39.3387198, -94.2262519 39.3374285)",,,,
603914054,False,Saint Louis Avenue,trunk,True,41.541,"LINESTRING (-94.2261408 39.3388923, -94.2261836 39.3389694, -94.2262107 39.3390877, -94.2262626 39.3391557, -94.22635 39.339216)",,2,MO 10,25 mph
603914056,False,Isley Boulevard,trunk,False,80.09100000000001,"LINESTRING (-94.2261408 39.3388923, -94.2260596 39.3388103, -94.2259513 39.3387771, -94.2258476 39.3387702, -94.2257213 39.3387702, -94.2252709 39.338786)",,2,MO 10,25 mph
649979790,False,South Thompson Avenue,residential,True,37.707,"LINESTRING (-94.2261408 39.3388923, -94.2260684 39.3390398, -94.2260523 39.3391373, -94.226062 39.33922)",,,,
18418840,False,North Kansas City Avenue,tertiary,False,264.56999999999994,"LINESTRING (-94.227632 39.34414, -94.22738 39.343976, -94.227227 39.343867, -94.227152 39.343768, -94.227065 39.343624, -94.22705 39.343513, -94.227084 39.343349, -94.227347 39.342929, -94.227389 39.342792, -94.227403 39.342673, -94.227372 39.342561, -94.227169 39.342264, -94.227149 39.342197, -94.227159 39.342031)",,,,
18421565,False,North Hazelwood Street,residential,False,43.983000000000004,"LINESTRING (-94.227632 39.34414, -94.227312 39.344214, -94.227135 39.344224)",,,,
"[18418864, 18415648]",False,"['Beverly Avenue', 'Cliff Drive']",residential,True,184.783,"LINESTRING (-94.225944 39.345545, -94.225731 39.345528, -94.225652 39.345499, -94.225598 39.345455, -94.225616 39.345384, -94.22588 39.344344, -94.225986 39.344123)",,,,
18422882,False,Beverly Street,residential,True,59.608,"LINESTRING (-94.225944 39.345545, -94.226116 39.345539, -94.226637 39.34554)",,,,
18423426,False,Benton Avenue,residential,True,143.346,"LINESTRING (-94.217822 39.34123, -94.219488 39.341188)",,,,
680904662,False,Benton Avenue,residential,False,110.01,"LINESTRING (-94.217822 39.34123, -94.216543 39.341249)",,,,
680904660,True,Temple,residential,False,92.634,"LINESTRING (-94.217822 39.34123, -94.2178292 39.3408293, -94.217837 39.340397)",,,,
680904663,False,Temple,residential,False,48.147999999999996,"LINESTRING (-94.217822 39.34123, -94.2178181 39.3416486, -94.217818 39.341663)",,,,
18424196,False,Cliff Street,residential,False,90.402,"LINESTRING (-94.217818 39.341663, -94.217506 39.341692, -94.217148 39.341683, -94.21677 39.341664)",,,,
"[1180990909, 680904663]",False,"['East Broadway Street', 'Temple']",residential,"[False, True]",201.113,"LINESTRING (-94.217818 39.341663, -94.217814 39.3418995, -94.217813 39.34196, -94.217859 39.342093, -94.2178841 39.3421395, -94.217919 39.342204, -94.217942 39.342245, -94.218006 39.342287, -94.218106 39.342317, -94.219478 39.342321)",,,,
680904663,False,Temple,residential,True,48.147999999999996,"LINESTRING (-94.217818 39.341663, -94.2178181 39.3416486, -94.217822 39.34123)",,,,
18419401,False,South Thompson Avenue,residential,False,24.772,"LINESTRING (-94.22635 39.339216, -94.226062 39.33922)",,,,
603914054,False,Saint Louis Avenue,trunk,False,41.541,"LINESTRING (-94.22635 39.339216, -94.2262626 39.3391557, -94.2262107 39.3390877, -94.2261836 39.3389694, -94.2261408 39.3388923)",,2,MO 10,25 mph
603914054,False,Saint Louis Avenue,trunk,True,69.305,"LINESTRING (-94.22635 39.339216, -94.2264114 39.3392307, -94.227153 39.339231)",,2,MO 10,25 mph
18419401,False,South Thompson Avenue,residential,True,24.772,"LINESTRING (-94.226062 39.33922, -94.22635 39.339216)",,,,
18419401,False,South Thompson Avenue,residential,False,88.463,"LINESTRING (-94.226062 39.33922, -94.226009 39.339354, -94.225994 39.339417, -94.2259997 39.3397011, -94.226003 39.339866, -94.225915 39.339991)",,,,
649979790,False,South Thompson Avenue,residential,False,37.707,"LINESTRING (-94.226062 39.33922, -94.2260523 39.3391373, -94.2260684 39.3390398, -94.2261408 39.3388923)",,,,
18419401,False,South Thompson Avenue,residential,False,47.48,"LINESTRING (-94.225025 39.340825, -94.224904 39.341048, -94.224894 39.341233)",,,,
18419401,False,South Thompson Avenue,residential,True,122.48200000000001,"LINESTRING (-94.225025 39.340825, -94.225058 39.34078, -94.225193 39.340594, -94.22533 39.340376, -94.2258637 39.3400248, -94.225915 39.339991)",,,,
18423491,True,River Street,residential,False,87.631,"LINESTRING (-94.225025 39.340825, -94.224639 39.340784, -94.224464 39.340704, -94.224038 39.340697)",,,,
18421712,False,North Francis Street,residential,True,36.478,"LINESTRING (-94.216634 39.343144, -94.216626 39.342816)",,,,
18419441,False,Bates Street,residential,False,112.405,"LINESTRING (-94.216634 39.343144, -94.2172933 39.3431511, -94.217941 39.343158)",,,,
18421712,False,North Francis Street,residential,False,44.466,"LINESTRING (-94.216634 39.343144, -94.216628 39.343264, -94.2166267 39.3433899, -94.2166251 39.3435438)",,,,
18419441,False,Bates Street,residential,True,112.405,"LINESTRING (-94.217941 39.343158, -94.2172933 39.3431511, -94.216634 39.343144)",,,,
"[18418498, 723169149, 18419478]",False,"['Lookout Street', 'Haynes Street', 'Summit Street']",residential,True,273.30199999999996,"LINESTRING (-94.218865 39.344804, -94.218672 39.344777, -94.218007 39.344766, -94.217933 39.34475, -94.217919 39.344723, -94.217926 39.344045, -94.217588 39.34404, -94.216601 39.344068)",,,,
