osmid,name,highway,oneway,reversed,length,maxspeed,geometry
923301576,West 92nd Street,residential,False,True,16.491,,"LINESTRING (-94.615989 38.963178, -94.6159046 38.963045)"
13101472,Manor Road,residential,False,False,18.317,25 mph,"LINESTRING (-94.615989 38.963178, -94.616058 38.963072, -94.6160841 38.9630308)"
"[13101472, 13123446]","['Manor Road', 'West 92nd Street']",residential,False,"[False, True]",169.848,25 mph,"LINESTRING (-94.615989 38.963178, -94.615979 38.963284, -94.615984 38.963401, -94.616008 38.963485, -94.616065 38.963629, -94.616076 38.963645, -94.616128 38.963706, -94.616212 38.963746, -94.616306 38.963764, -94.617366 38.963756)"
13114507,High Drive,residential,False,True,194.37,,"LINESTRING (-94.612857 38.966075, -94.612865 38.967823)"
504501895,Sagamore Road,residential,False,False,150.442,,"LINESTRING (-94.612857 38.966075, -94.613032 38.966004, -94.613356 38.965889, -94.614183 38.965617, -94.614458 38.965549)"
504501895,Sagamore Road,residential,False,True,88.78399999999999,,"LINESTRING (-94.612857 38.966075, -94.612311 38.966322, -94.6120161 38.9665266)"
13116972,Lee Boulevard,tertiary,False,False,39.064,35 mph,"LINESTRING (-94.614458 38.965549, -94.614497 38.965199)"
13116972,Lee Boulevard,tertiary,False,True,139.064,35 mph,"LINESTRING (-94.614458 38.965549, -94.614441 38.965739, -94.614377 38.966798)"
504501895,Sagamore Road,residential,False,True,150.442,,"LINESTRING (-94.614458 38.965549, -94.614183 38.965617, -94.613356 38.965889, -94.613032 38.966004, -94.612857 38.966075)"
13124516,Norwood Drive,residential,False,False,312.806,,"LINESTRING (-94.617882 38.970774, -94.617847 38.970618, -94.617816 38.97056, -94.617703 38.970274, -94.617677 38.970164, -94.617644 38.969973, -94.617642 38.969827, -94.617667 38.969523, -94.617763 38.968559, -94.617768 38.968401, -94.61776 38.968325, -94.617745 38.968266, -94.617696 38.968152, -94.617635 38.968066, -94.6175942 38.9680176)"
13137800,West 87th Terrace,residential,False,False,113.719,,"LINESTRING (-94.617882 38.970774, -94.618152 38.970858, -94.618251 38.970897, -94.618367 38.970935, -94.618489 38.970953, -94.618676 38.970949, -94.618973 38.970922, -94.619148 38.970899)"
13123446,West 92nd Street,residential,False,False,145.684,,"LINESTRING (-94.617366 38.963756, -94.619051 38.963754)"
13108700,West 91st Terrace,residential,False,False,322.05799999999994,,"LINESTRING (-94.617366 38.963756, -94.617358 38.963858, -94.617357 38.964274, -94.617372 38.964362, -94.6174 38.964437, -94.617436 38.964501, -94.617491 38.964563, -94.617543 38.96461, -94.617618 38.964661, -94.61771 38.964703, -94.617808 38.964737, -94.617922 38.964759, -94.618409 38.964759, -94.618533 38.964752, -94.618641 38.964729, -94.618768 38.964676, -94.61885 38.96462, -94.618942 38.964537, -94.618999 38.96446, -94.619043 38.964348, -94.619048 38.964245, -94.619051 38.963754)"
"[13101472, 13123446]","['Manor Road', 'West 92nd Street']",residential,False,"[False, True]",169.848,25 mph,"LINESTRING (-94.617366 38.963756, -94.616306 38.963764, -94.616212 38.963746, -94.616128 38.963706, -94.616076 38.963645, -94.616065 38.963629, -94.616008 38.963485, -94.615984 38.963401, -94.615979 38.963284, -94.615989 38.963178)"
13125887,Belinder Road,residential,False,False,192.267,,"LINESTRING (-94.617366 38.963756, -94.61738 38.963572, -94.617418 38.963488, -94.617457 38.963432, -94.617522 38.963368, -94.617694 38.963262, -94.617891 38.963149, -94.617991 38.963079, -94.618107 38.962981, -94.618198 38.96287, -94.618286 38.962736, -94.618512 38.962344)"
13123446,West 92nd Street,residential,False,True,145.684,,"LINESTRING (-94.619051 38.963754, -94.617366 38.963756)"
13108700,West 91st Terrace,residential,False,True,322.058,,"LINESTRING (-94.619051 38.963754, -94.619048 38.964245, -94.619043 38.964348, -94.618999 38.96446, -94.618942 38.964537, -94.61885 38.96462, -94.618768 38.964676, -94.618641 38.964729, -94.618533 38.964752, -94.618409 38.964759, -94.617922 38.964759, -94.617808 38.964737, -94.61771 38.964703, -94.617618 38.964661, -94.617543 38.96461, -94.617491 38.964563, -94.617436 38.964501, -94.6174 38.964437, -94.617372 38.964362, -94.617357 38.964274, -94.617358 38.963858, -94.617366 38.963756)"
13123446,West 92nd Street,residential,False,False,172.71500000000003,,"LINESTRING (-94.619051 38.963754, -94.619926 38.963753, -94.620041 38.963757, -94.620151 38.963774, -94.620235 38.963804, -94.620317 38.963861, -94.620364 38.96391, -94.620405 38.963983, -94.620424 38.964094, -94.62043 38.96438)"
13111379,Cherokee Lane,residential,False,False,22.497,,"LINESTRING (-94.622383 38.970782, -94.622528 38.97095)"
"[13116245, 13111341]","['Ensley Lane', 'Cherokee Lane']",residential,False,"[False, True]",199.458,,"LINESTRING (-94.622383 38.970782, -94.622109 38.97092, -94.622017 38.970958, -94.621934 38.97097, -94.621838 38.970965, -94.621807 38.970956, -94.621735 38.970936, -94.621665 38.970895, -94.621595 38.970821, -94.621564 38.970754, -94.621557 38.97069, -94.621552 38.970417, -94.621563 38.970263, -94.621604 38.970118, -94.621688 38.969903, -94.621714 38.969767)"
13111379,Cherokee Lane,residential,False,True,22.497,,"LINESTRING (-94.622528 38.97095, -94.622383 38.970782)"
715523068,West 89th Street,tertiary,False,False,113.947,,"LINESTRING (-94.620286 38.967793, -94.621604 38.967793)"
715523068,West 89th Street,tertiary,False,True,123.459,,"LINESTRING (-94.620286 38.967793, -94.618858 38.9678)"
"[13137800, 13111734]","['West 87th Terrace', 'Aberdeen Drive']",residential,False,True,406.1990000000001,,"LINESTRING (-94.620286 38.967793, -94.6202847 38.9678557, -94.620282 38.967979, -94.620274 38.970166, -94.620251 38.970294, -94.620227 38.970373, -94.6202 38.970438, -94.620165 38.970496, -94.620124 38.970552, -94.620042 38.970634, -94.619984 38.970681, -94.619927 38.970722, -94.61977 38.970802, -94.619651 38.970844, -94.619526 38.970869, -94.619439 38.970879, -94.619148 38.970899)"
13114485,High Drive,residential,False,False,389.116,,"LINESTRING (-94.614376 38.970558, -94.6139 38.970531, -94.613794 38.970516, -94.613721 38.970497, -94.613608 38.970452, -94.613376 38.970339, -94.613301 38.970297, -94.613221 38.970236, -94.613168 38.97017, -94.613118 38.97008, -94.612506 38.968561, -94.612472 38.968468, -94.612435 38.968384, -94.612423 38.9678683, -94.612422 38.967823)"
13116972,Lee Boulevard,tertiary,False,False,192.81400000000002,35 mph,"LINESTRING (-94.614376 38.970558, -94.6143759 38.970535, -94.6143735 38.970026, -94.614368 38.968824)"
13128489,West 89th Street,residential,False,False,38.299,,"LINESTRING (-94.612422 38.967823, -94.612865 38.967823)"
13114485,High Drive,residential,False,True,389.11600000000004,,"LINESTRING (-94.612422 38.967823, -94.612423 38.9678683, -94.612435 38.968384, -94.612472 38.968468, -94.612506 38.968561, -94.613118 38.97008, -94.613168 38.97017, -94.613221 38.970236, -94.613301 38.970297, -94.613376 38.970339, -94.613608 38.970452, -94.613721 38.970497, -94.613794 38.970516, -94.6139 38.970531, -94.614376 38.970558)"
13128489,West 89th Street,residential,False,True,88.18100000000001,,"LINESTRING (-94.612422 38.967823, -94.6120426 38.9678208, -94.6118497 38.9677803, -94.6117162 38.9676863, -94.6115761 38.9675533, -94.6115572 38.9675263)"
13114507,High Drive,residential,False,False,194.37,,"LINESTRING (-94.612865 38.967823, -94.612857 38.966075)"
13128489,West 89th Street,residential,False,True,38.299,,"LINESTRING (-94.612865 38.967823, -94.612422 38.967823)"
13128489,West 89th Street,residential,False,False,129.445,,"LINESTRING (-94.612865 38.967823, -94.613439 38.967818, -94.614362 38.967802)"
13131980,West 91st Street,residential,False,True,104.251,,"LINESTRING (-94.62162 38.964252, -94.621444 38.964253, -94.621284 38.964259, -94.621052 38.964276, -94.62078 38.964313, -94.62043 38.96438)"
"[715523050, 715523051]",West 91st Street,residential,False,False,50.429,,"LINESTRING (-94.62162 38.964252, -94.621974 38.96425, -94.622082 38.9642442, -94.622203 38.9642435)"
13116245,Ensley Lane,residential,False,False,222.34400000000002,,"LINESTRING (-94.621714 38.969767, -94.621717 38.969592, -94.621683 38.969444, -94.621531 38.968939, -94.621508 38.968843, -94.621495 38.968677, -94.621512 38.968533, -94.621579 38.96831, -94.6216 38.968177, -94.6216034 38.967852, -94.621604 38.967793)"
"[13111341, 13116245]","['Ensley Lane', 'Cherokee Lane']",residential,False,"[False, True]",199.45800000000003,,"LINESTRING (-94.621714 38.969767, -94.621688 38.969903, -94.621604 38.970118, -94.621563 38.970263, -94.621552 38.970417, -94.621557 38.97069, -94.621564 38.970754, -94.621595 38.970821, -94.621665 38.970895, -94.621735 38.970936, -94.621807 38.970956, -94.621838 38.970965, -94.621934 38.97097, -94.622017 38.970958, -94.622109 38.97092, -94.622383 38.970782)"
715523068,West 89th Street,tertiary,False,True,113.947,,"LINESTRING (-94.621604 38.967793, -94.620286 38.967793)"
13116245,Ensley Lane,residential,False,True,222.344,,"LINESTRING (-94.621604 38.967793, -94.6216034 38.967852, -94.6216 38.968177, -94.621579 38.96831, -94.621512 38.968533, -94.621495 38.968677, -94.621508 38.968843, -94.621531 38.968939, -94.621683 38.969444, -94.621717 38.969592, -94.621714 38.969767)"
13116972,Lee Boulevard,tertiary,False,False,113.646,35 mph,"LINESTRING (-94.614368 38.968824, -94.614359 38.96801, -94.6143611 38.9678636, -94.614362 38.967802)"
13116972,Lee Boulevard,tertiary,False,True,192.814,35 mph,"LINESTRING (-94.614368 38.968824, -94.6143735 38.970026, -94.6143759 38.970535, -94.614376 38.970558)"
"[13141435, 13123958]","['Meadow Lane', 'West 88th Street']",residential,False,"[False, True]",391.188,,"LINESTRING (-94.614368 38.968824, -94.6144916 38.9688238, -94.616381 38.968821, -94.616484 38.968841, -94.616517 38.968918, -94.616509 38.969352, -94.616457 38.969959, -94.616337 38.9707)"
13116972,Lee Boulevard,tertiary,False,False,111.656,35 mph,"LINESTRING (-94.614362 38.967802, -94.614365 38.967109, -94.614377 38.966798)"
13116972,Lee Boulevard,tertiary,False,True,113.64600000000002,35 mph,"LINESTRING (-94.614362 38.967802, -94.6143611 38.9678636, -94.614359 38.96801, -94.614368 38.968824)"
13128489,West 89th Street,residential,False,True,129.445,,"LINESTRING (-94.614362 38.967802, -94.613439 38.967818, -94.612865 38.967823)"
1151606576,West 89th Street,tertiary,False,False,266.019,,"LINESTRING (-94.614362 38.967802, -94.6145114 38.9678004, -94.614733 38.967798, -94.61585 38.967807, -94.616539 38.967805, -94.6174389 38.9678077)"
13116972,Lee Boulevard,tertiary,False,False,139.064,35 mph,"LINESTRING (-94.614377 38.966798, -94.614441 38.965739, -94.614458 38.965549)"
13116972,Lee Boulevard,tertiary,False,True,111.656,35 mph,"LINESTRING (-94.614377 38.966798, -94.614365 38.967109, -94.614362 38.967802)"
13118747,West 90th Street,residential,False,False,385.855,,"LINESTRING (-94.614377 38.966798, -94.6144764 38.9667976, -94.61884 38.966782)"
13116972,Lee Boulevard,tertiary,False,True,39.064,35 mph,"LINESTRING (-94.614497 38.965199, -94.614458 38.965549)"
13116972,Lee Boulevard,tertiary,False,False,265.636,35 mph,"LINESTRING (-94.614497 38.965199, -94.614513 38.964983, -94.614515 38.964792, -94.614527 38.96463, -94.6145537 38.9642594, -94.614556 38.9642277, -94.614557 38.964214, -94.6145681 38.9641121, -94.6145765 38.9640345, -94.6146213 38.9636237, -94.614622 38.963617, -94.614662 38.963386, -94.6146633 38.9633716, -94.614708 38.963193, -94.614824 38.96283)"
13131976,West 91st Street,residential,False,False,361.0690000000001,,"LINESTRING (-94.614497 38.965199, -94.6146159 38.9651963, -94.614943 38.965189, -94.61526 38.96519, -94.615473 38.965209, -94.615655 38.965241, -94.615875 38.965303, -94.616027 38.965365, -94.616722 38.965701, -94.616908 38.965785, -94.617053 38.965837, -94.617262 38.965889, -94.617421 38.965917, -94.617601 38.965934, -94.618282 38.965934, -94.6184501 38.9659429)"
13116972,Lee Boulevard,tertiary,False,True,265.636,35 mph,"LINESTRING (-94.614824 38.96283, -94.614708 38.963193, -94.6146633 38.9633716, -94.614662 38.963386, -94.614622 38.963617, -94.6146213 38.9636237, -94.6145765 38.9640345, -94.6145681 38.9641121, -94.614557 38.964214, -94.614556 38.9642277, -94.6145537 38.9642594, -94.614527 38.96463, -94.614515 38.964792, -94.614513 38.964983, -94.614497 38.965199)"
13123452,West 92nd Street,residential,False,False,96.43900000000001,,"LINESTRING (-94.614824 38.96283, -94.6149601 38.9628571, -94.6159046 38.963045)"
13118747,West 90th Street,residential,False,False,136.739,,"LINESTRING (-94.61884 38.966782, -94.619138 38.966782, -94.619523 38.966776, -94.619694 38.966766, -94.619942 38.966736, -94.620189 38.966692, -94.620404 38.966647)"
13118747,West 90th Street,residential,False,True,385.855,,"LINESTRING (-94.61884 38.966782, -94.6144764 38.9667976, -94.614377 38.966798)"
13123966,Meadow Lane,residential,False,False,79.45700000000001,,"LINESTRING (-94.61884 38.966782, -94.618836 38.966618, -94.618768 38.966418, -94.618688 38.966211, -94.6186476 38.9660874)"
13123966,Meadow Lane,residential,False,True,113.212,,"LINESTRING (-94.61884 38.966782, -94.618849 38.967562, -94.618858 38.9678)"
13118747,West 90th Street,residential,False,True,136.739,,"LINESTRING (-94.620404 38.966647, -94.620189 38.966692, -94.619942 38.966736, -94.619694 38.966766, -94.619523 38.966776, -94.619138 38.966782, -94.61884 38.966782)"
13123446,West 92nd Street,residential,False,True,172.71500000000003,,"LINESTRING (-94.62043 38.96438, -94.620424 38.964094, -94.620405 38.963983, -94.620364 38.96391, -94.620317 38.963861, -94.620235 38.963804, -94.620151 38.963774, -94.620041 38.963757, -94.619926 38.963753, -94.619051 38.963754)"
13131980,West 91st Street,residential,False,False,104.251,,"LINESTRING (-94.62043 38.96438, -94.62078 38.964313, -94.621052 38.964276, -94.621284 38.964259, -94.621444 38.964253, -94.62162 38.964252)"
