osmid,highway,oneway,reversed,length,name,geometry,lanes,maxspeed
18060320,residential,False,False,39.855,,"LINESTRING (-93.2768424 44.7711673, -93.2768371 44.7708089)",,
18069444,residential,False,False,199.74099999999999,East 129th Street,"LINESTRING (-93.2768424 44.7711673, -93.2758122 44.7711668, -93.2755022 44.7711185, -93.2752389 44.7710082, -93.2745732 44.7706029)",,
18069444,residential,False,True,63.833,East 129th Street,"LINESTRING (-93.2768424 44.7711673, -93.2775537 44.771176, -93.2776509 44.7711776)",,
18060320,residential,False,True,39.855,,"LINESTRING (-93.2768371 44.7708089, -93.2768424 44.7711673)",,
18063090,residential,False,False,38.185,Donegal Drive,"LINESTRING (-93.282458 44.765358, -93.2820079 44.7654837)",,
18074426,residential,False,False,173.075,Arbor Lane,"LINESTRING (-93.282458 44.765358, -93.282252 44.764661, -93.282181 44.76458, -93.282058 44.764549, -93.281307 44.764537, -93.281136 44.764556)",,
18074426,residential,False,True,115.348,Arbor Lane,"LINESTRING (-93.282458 44.765358, -93.282548 44.765646, -93.282684 44.76579, -93.2829189 44.7658848, -93.283446 44.7659314)",,
18063090,residential,False,True,38.185,Donegal Drive,"LINESTRING (-93.2820079 44.7654837, -93.282458 44.765358)",,
18078495,tertiary,False,True,96.39399999999999,East 130th Street,"LINESTRING (-93.272996 44.76792, -93.2731973 44.767921, -93.274217 44.767926)",2,
18066527,residential,False,False,52.215,Nordic Circle,"LINESTRING (-93.2752142 44.7699614, -93.2755781 44.7700854, -93.2757041 44.7701045, -93.2758302 44.7700854)",,
18078525,residential,False,False,229.71499999999997,1st Avenue South,"LINESTRING (-93.2752142 44.7699614, -93.275376 44.769661, -93.275482 44.769291, -93.2755211 44.7679246)",,
18078525,residential,False,True,87.776,1st Avenue South,"LINESTRING (-93.2752142 44.7699614, -93.274933 44.770301, -93.2745732 44.7706029)",,
18066792,residential,False,False,73.28,Mayo Drive,"LINESTRING (-93.2802568 44.7655329, -93.280347 44.764877)",,
18066792,residential,False,True,73.28,Mayo Drive,"LINESTRING (-93.280347 44.764877, -93.2802568 44.7655329)",,
18074426,residential,False,False,197.642,Arbor Lane,"LINESTRING (-93.280347 44.764877, -93.278857 44.7648496, -93.2778443 44.7648347)",,
18074426,residential,False,True,71.953,Arbor Lane,"LINESTRING (-93.280347 44.764877, -93.280989 44.764597, -93.281136 44.764556)",,
18066796,residential,False,False,84.259,Pleasant Place,"LINESTRING (-93.283387 44.766688, -93.283446 44.7659314)",,
18071568,residential,False,True,295.22400000000005,Heritage Circle South,"LINESTRING (-93.283387 44.766688, -93.2797858 44.7665898, -93.2796501 44.7665901)",,
18066796,residential,False,True,84.259,Pleasant Place,"LINESTRING (-93.283446 44.7659314, -93.283387 44.766688)",,
18074426,residential,False,False,115.348,Arbor Lane,"LINESTRING (-93.283446 44.7659314, -93.2829189 44.7658848, -93.282684 44.76579, -93.282548 44.765646, -93.282458 44.765358)",,
18067388,residential,False,False,60.045,Northern Drive,"LINESTRING (-93.281136 44.764556, -93.281137 44.764016)",,
18074426,residential,False,False,71.953,Arbor Lane,"LINESTRING (-93.281136 44.764556, -93.280989 44.764597, -93.280347 44.764877)",,
18074426,residential,False,True,173.075,Arbor Lane,"LINESTRING (-93.281136 44.764556, -93.281307 44.764537, -93.282058 44.764549, -93.282181 44.76458, -93.282252 44.764661, -93.282458 44.765358)",,
18067388,residential,False,True,60.045,Northern Drive,"LINESTRING (-93.281137 44.764016, -93.281136 44.764556)",,
18073458,residential,False,False,30.399,Harold Drive,"LINESTRING (-93.281137 44.764016, -93.280752 44.764012)",,
18073458,residential,False,True,147.996,Harold Drive,"LINESTRING (-93.281137 44.764016, -93.2813072 44.7640171, -93.2814854 44.7640183, -93.2817043 44.7640224, -93.283011 44.764047)",,
18073458,residential,False,False,230.164,Harold Drive,"LINESTRING (-93.280752 44.764012, -93.2778377 44.7639575)",,
18073458,residential,False,True,30.399,Harold Drive,"LINESTRING (-93.280752 44.764012, -93.281137 44.764016)",,
18067392,residential,False,False,118.74799999999999,Northern Drive,"LINESTRING (-93.280752 44.764012, -93.280761 44.763697, -93.280684 44.763508, -93.280552 44.763369, -93.2801483 44.7631068)",,
18067392,residential,False,True,118.74799999999999,Northern Drive,"LINESTRING (-93.2801483 44.7631068, -93.280552 44.763369, -93.280684 44.763508, -93.280761 44.763697, -93.280752 44.764012)",,
18073006,residential,False,False,183.61399999999998,Mary Ann Lane,"LINESTRING (-93.2801483 44.7631068, -93.279047 44.763102, -93.2778231 44.7630788)",,
18079034,residential,False,False,441.7990000000001,2nd Avenue South,"LINESTRING (-93.271391 44.770818, -93.273294 44.770174, -93.273627 44.769993, -93.273878 44.769786, -93.274075 44.769524, -93.274189 44.769218, -93.274217 44.767926)",,
18069444,residential,False,False,14.032,East 129th Street,"LINESTRING (-93.2778286 44.7711806, -93.2776509 44.7711776)",,
640423070,secondary,True,False,360.484,Nicollet Avenue South,"LINESTRING (-93.2778286 44.7711806, -93.2778303 44.7704079, -93.2778333 44.7689887, -93.2778335 44.7689051, -93.2778378 44.7679387)",2,35 mph
18069444,residential,False,True,199.74099999999999,East 129th Street,"LINESTRING (-93.2745732 44.7706029, -93.2752389 44.7710082, -93.2755022 44.7711185, -93.2758122 44.7711668, -93.2768424 44.7711673)",,
18078525,residential,False,False,87.776,1st Avenue South,"LINESTRING (-93.2745732 44.7706029, -93.274933 44.770301, -93.2752142 44.7699614)",,
18071460,residential,False,False,135.35,Heritage Circle North,"LINESTRING (-93.279551 44.767116, -93.2778375 44.7670751)",,
18071567,residential,False,False,60.94,Heritage Circle South,"LINESTRING (-93.279551 44.767116, -93.2795648 44.7666623, -93.2796501 44.7665901)",,
18071460,residential,False,False,13.81,Heritage Circle North,"LINESTRING (-93.2778375 44.7670751, -93.2776626 44.7670729)",,
18071460,residential,False,True,135.35,Heritage Circle North,"LINESTRING (-93.2778375 44.7670751, -93.279551 44.767116)",,
"[925408987, 640423070]",secondary,True,False,100.342,Nicollet Avenue South,"LINESTRING (-93.2778375 44.7670751, -93.2778395 44.7666532, -93.2778412 44.7662967, -93.2778418 44.7661727)","['3', '2']",35 mph
18076972,residential,False,False,24.517,South Heritage Circle,"LINESTRING (-93.2796501 44.7665901, -93.2795731 44.7663765)",,
18071567,residential,False,True,60.94,Heritage Circle South,"LINESTRING (-93.2796501 44.7665901, -93.2795648 44.7666623, -93.279551 44.767116)",,
18071568,residential,False,False,295.22400000000005,Heritage Circle South,"LINESTRING (-93.2796501 44.7665901, -93.2797858 44.7665898, -93.283387 44.766688)",,
18078339,residential,False,True,106.698,Birchwood Lane,"LINESTRING (-93.283057 44.763088, -93.283011 44.764047)",,
18073006,residential,False,False,13.583,Mary Ann Lane,"LINESTRING (-93.2778231 44.7630788, -93.2776511 44.7630759)",,
18073006,residential,False,True,183.61399999999998,Mary Ann Lane,"LINESTRING (-93.2778231 44.7630788, -93.279047 44.763102, -93.2801483 44.7631068)",,
925410312,unclassified,True,False,15.891,Civic Center Parkway,"LINESTRING (-93.2778418 44.7661727, -93.2776584 44.7661138)",1,
925408997,secondary,True,False,148.779,Nicollet Avenue South,"LINESTRING (-93.2778418 44.7661727, -93.277842 44.7660453, -93.2778443 44.7648347)",2,35 mph
18078339,residential,False,False,106.698,Birchwood Lane,"LINESTRING (-93.283011 44.764047, -93.283057 44.763088)",,
18073458,residential,False,False,147.99599999999998,Harold Drive,"LINESTRING (-93.283011 44.764047, -93.2817043 44.7640224, -93.2814854 44.7640183, -93.2813072 44.7640171, -93.281137 44.764016)",,
18073458,residential,False,False,13.865,Harold Drive,"LINESTRING (-93.2778377 44.7639575, -93.2776621 44.7639555)",,
18073458,residential,False,True,230.164,Harold Drive,"LINESTRING (-93.2778377 44.7639575, -93.280752 44.764012)",,
925408997,secondary,True,False,97.714,Nicollet Avenue South,"LINESTRING (-93.2778377 44.7639575, -93.2778231 44.7630788)",2,35 mph
18074426,residential,False,False,13.96,Arbor Lane,"LINESTRING (-93.2778443 44.7648347, -93.2776676 44.7648299)",,
925408997,secondary,True,False,97.542,Nicollet Avenue South,"LINESTRING (-93.2778443 44.7648347, -93.2778377 44.7639575)",2,35 mph
18074426,residential,False,True,197.642,Arbor Lane,"LINESTRING (-93.2778443 44.7648347, -93.278857 44.7648496, -93.280347 44.764877)",,
18078495,tertiary,False,False,13.729,East 130th Street,"LINESTRING (-93.2778378 44.7679387, -93.2776639 44.7679375)",2,
640423070,secondary,True,False,96.028,Nicollet Avenue South,"LINESTRING (-93.2778378 44.7679387, -93.2778376 44.7674176, -93.2778375 44.7670751)",2,35 mph
18076972,residential,False,True,24.517,South Heritage Circle,"LINESTRING (-93.2795731 44.7663765, -93.2796501 44.7665901)",,
18078495,tertiary,False,False,102.952,East 130th Street,"LINESTRING (-93.2755211 44.7679246, -93.274217 44.767926)",2,
18078495,tertiary,False,True,169.17000000000002,East 130th Street,"LINESTRING (-93.2755211 44.7679246, -93.2767224 44.7679348, -93.2775664 44.7679368, -93.2776639 44.7679375)",2,
18078525,residential,False,True,229.71499999999997,1st Avenue South,"LINESTRING (-93.2755211 44.7679246, -93.275482 44.769291, -93.275376 44.769661, -93.2752142 44.7699614)",,
18078495,tertiary,False,True,102.952,East 130th Street,"LINESTRING (-93.274217 44.767926, -93.2755211 44.7679246)",2,
18078495,tertiary,False,False,96.39399999999999,East 130th Street,"LINESTRING (-93.274217 44.767926, -93.2731973 44.767921, -93.272996 44.76792)",2,
18079034,residential,False,True,441.799,2nd Avenue South,"LINESTRING (-93.274217 44.767926, -93.274189 44.769218, -93.274075 44.769524, -93.273878 44.769786, -93.273627 44.769993, -93.273294 44.770174, -93.271391 44.770818)",,
18066527,residential,False,True,52.215,Nordic Circle,"LINESTRING (-93.2758302 44.7700854, -93.2757041 44.7701045, -93.2755781 44.7700854, -93.2752142 44.7699614)",,
18073006,residential,False,True,13.583,Mary Ann Lane,"LINESTRING (-93.2776511 44.7630759, -93.2778231 44.7630788)",,
