osmid,oneway,lanes,ref,highway,maxspeed,reversed,length,geometry,name,bridge
575164903,True,4,I 35,motorway,60 mph,False,502.98,"LINESTRING (-94.6932365 39.012638, -94.6931429 39.013535, -94.6930651 39.0143874, -94.6930088 39.0150668, -94.6928857 39.0168173, -94.6928507 39.0171512)",,
"[689573530, 689573531, 547208484, 547208486]",True,"['1', '3', '2']",US 56;US 69;US 169,motorway_link,,False,247.995,"LINESTRING (-94.6932365 39.012638, -94.6929493 39.0131808, -94.6928157 39.0133777, -94.6926802 39.0135319, -94.6924093 39.0138503, -94.6921589 39.0141213, -94.6917729 39.0145446)",,
575164933,True,4,I 35,motorway,60 mph,False,477.16300000000007,"LINESTRING (-94.6931471 39.017106, -94.6931134 39.0165777, -94.6932435 39.0146172, -94.6933253 39.0137143, -94.6934247 39.0128236)",,
"[547208480, 690095281, 547208479]",True,"['1', '3']",,motorway_link,,False,237.36699999999996,"LINESTRING (-94.6931471 39.017106, -94.6934002 39.0164994, -94.6935226 39.0163222, -94.6938846 39.0159098, -94.6941413 39.0156306, -94.694481 39.0152617)",,
13134186,False,,,residential,,True,130.52100000000002,"LINESTRING (-94.689602 39.0142398, -94.6896008 39.0139912, -94.6896029 39.0132067, -94.689603 39.013066)",Eby Avenue,
"[689791017, 634489303]",False,"['3', '2']",,tertiary,25 mph,False,69.50800000000001,"LINESTRING (-94.689602 39.0142398, -94.689592 39.0144874, -94.6895821 39.0147335, -94.6895769 39.0148646)",Eby Avenue,
13109877,False,,,residential,,True,400.464,"LINESTRING (-94.6851296 39.0150104, -94.6851252 39.0151322, -94.6851251 39.0151533, -94.6851248 39.0152474, -94.6851242 39.0154231, -94.6851236 39.0156016, -94.685123 39.015782, -94.685106 39.015908, -94.685025 39.016181, -94.685004 39.016327, -94.685 39.016448, -94.684989 39.018603)",Terrydale Street,
"[697662282, 697662279]",True,"['4', '5']",US 56;US 69;US 169,trunk,45 mph,False,106.774,"LINESTRING (-94.6851296 39.0150104, -94.6855885 39.0150106, -94.6862155 39.0150088, -94.6863654 39.0150122)",Shawnee Mission Parkway,
589198226,True,4,US 56;US 69;US 169,trunk,45 mph,False,14.378,"LINESTRING (-94.6863654 39.0150122, -94.6865318 39.0150104)",Shawnee Mission Parkway,
526088017,True,,,secondary,,False,89.918,"LINESTRING (-94.6863654 39.0150122, -94.6863705 39.015133, -94.6863701 39.0156456, -94.6863749 39.0157174, -94.6864226 39.0158138)",Antioch Road,
13120818,False,,,residential,,True,129.67,"LINESTRING (-94.6880212 39.0150069, -94.6880229 39.0151316, -94.6880267 39.0154829, -94.688028 39.0155899, -94.6880284 39.0156221, -94.688029 39.0156683, -94.6880313 39.0158611, -94.6880321 39.0159312, -94.6880327 39.0159792, -94.6880331 39.0160865, -94.688035 39.016173)",Slater Street,
"[697656219, 697656220]",True,"['4', '3']",US 56;US 69;US 169,trunk,45 mph,False,134.621,"LINESTRING (-94.6880212 39.0150069, -94.688251 39.0150029, -94.6884591 39.0149977, -94.6888647 39.0149915, -94.689295 39.0149849, -94.689579 39.0149805)",Shawnee Mission Parkway,
634489303,False,3,,tertiary,25 mph,False,12.889,"LINESTRING (-94.6895769 39.0148646, -94.689579 39.0149805)",Eby Avenue,
"[689791017, 634489303]",False,"['3', '2']",,tertiary,25 mph,True,69.50800000000001,"LINESTRING (-94.6895769 39.0148646, -94.6895821 39.0147335, -94.689592 39.0144874, -94.689602 39.0142398)",Eby Avenue,
697656222,True,3,US 56;US 69;US 169,trunk,45 mph,False,91.416,"LINESTRING (-94.6895769 39.0148646, -94.6890949 39.0148624, -94.6887705 39.0148648, -94.6885189 39.0148697)",Shawnee Mission Parkway,
634489303,False,3,,tertiary,25 mph,True,12.889,"LINESTRING (-94.689579 39.0149805, -94.6895769 39.0148646)",Eby Avenue,
689573527,True,3,US 56;US 69;US 169,trunk,45 mph,False,125.30799999999999,"LINESTRING (-94.689579 39.0149805, -94.6897287 39.0149783, -94.6910293 39.0149692)",Shawnee Mission Parkway,
"[689791014, 689791015]",False,"['3', '2']",,tertiary,,False,131.94899999999998,"LINESTRING (-94.689579 39.0149805, -94.6895749 39.0151363, -94.6895728 39.0152445, -94.6895702 39.015383, -94.6895684 39.0154751, -94.6895661 39.0157087, -94.6895652 39.0159032, -94.6895616 39.0161056, -94.6895586 39.016167)",IKEA Way,
102927234,False,,,secondary,,False,216.175,"LINESTRING (-94.6864113 39.0161869, -94.6864371 39.0181309)",Antioch Road,
102927234,False,,,secondary,,True,41.498,"LINESTRING (-94.6864113 39.0161869, -94.6864226 39.0158138)",Antioch Road,
13107374,False,,,residential,,False,140.29000000000002,"LINESTRING (-94.6864113 39.0161869, -94.6865481 39.0161857, -94.6865756 39.0161855, -94.6871935 39.0161802, -94.6874666 39.0161779, -94.6878998 39.0161732, -94.688035 39.016173)",West 62nd Terrace,
13107374,False,,,residential,,False,131.636,"LINESTRING (-94.688035 39.016173, -94.6880891 39.0161727, -94.6881219 39.0161723, -94.688812 39.0161685, -94.6889018 39.016168, -94.6891452 39.0161688, -94.6894694 39.0161659, -94.6895586 39.016167)",West 62nd Terrace,
13107374,False,,,residential,,True,140.29,"LINESTRING (-94.688035 39.016173, -94.6878998 39.0161732, -94.6874666 39.0161779, -94.6871935 39.0161802, -94.6865756 39.0161855, -94.6865481 39.0161857, -94.6864113 39.0161869)",West 62nd Terrace,
13120818,False,,,residential,,False,129.67,"LINESTRING (-94.688035 39.016173, -94.6880331 39.0160865, -94.6880327 39.0159792, -94.6880321 39.0159312, -94.6880313 39.0158611, -94.688029 39.0156683, -94.6880284 39.0156221, -94.688028 39.0155899, -94.6880267 39.0154829, -94.6880229 39.0151316, -94.6880212 39.0150069)",Slater Street,
13120818,False,,,residential,,True,412.3130000000001,"LINESTRING (-94.688035 39.016173, -94.6880347 39.0162533, -94.6880349 39.0162716, -94.6880325 39.0167544, -94.6880322 39.0168314, -94.688029 39.017563, -94.6880277 39.0178628, -94.6880265 39.0181642, -94.688026 39.0182509, -94.6880242 39.0186733, -94.688024 39.0187175, -94.6880225 39.0190696, -94.6880223 39.0191163, -94.6880205 39.0195367, -94.6880193 39.0198181, -94.688019 39.019881)",Slater Street,
13107374,False,,,residential,,False,248.386,"LINESTRING (-94.6895586 39.016167, -94.68963 39.0161678, -94.6900076 39.0161689, -94.690952 39.016154, -94.691051 39.016177, -94.691114 39.016221, -94.6911524 39.0163467, -94.6911516 39.0165654, -94.6911514 39.0166339, -94.6911492 39.0172224)",West 62nd Terrace,
13107374,False,,,residential,,True,131.636,"LINESTRING (-94.6895586 39.016167, -94.6894694 39.0161659, -94.6891452 39.0161688, -94.6889018 39.016168, -94.688812 39.0161685, -94.6881219 39.0161723, -94.6880891 39.0161727, -94.688035 39.016173)",West 62nd Terrace,
689791013,False,2,,tertiary,,False,139.40800000000002,"LINESTRING (-94.6895586 39.016167, -94.6895511 39.0163532, -94.68955 39.016709, -94.6895519 39.016893, -94.6895609 39.0171225, -94.689564 39.017337, -94.6895652 39.0174205)",IKEA Way,
"[689791014, 689791015]",False,"['3', '2']",,tertiary,,True,131.949,"LINESTRING (-94.6895586 39.016167, -94.6895616 39.0161056, -94.6895652 39.0159032, -94.6895661 39.0157087, -94.6895684 39.0154751, -94.6895702 39.015383, -94.6895728 39.0152445, -94.6895749 39.0151363, -94.689579 39.0149805)",IKEA Way,
13109877,False,,,residential,,False,400.464,"LINESTRING (-94.684989 39.018603, -94.685 39.016448, -94.685004 39.016327, -94.685025 39.016181, -94.685106 39.015908, -94.685123 39.015782, -94.6851236 39.0156016, -94.6851242 39.0154231, -94.6851248 39.0152474, -94.6851251 39.0151533, -94.6851252 39.0151322, -94.6851296 39.0150104)",Terrydale Street,
751757150,False,,,residential,,False,125.64999999999999,"LINESTRING (-94.684989 39.018603, -94.6851366 39.0186036, -94.6862825 39.0186083, -94.6863423 39.0186086, -94.6864434 39.018609)",West 61st Street,
102927234,False,,,secondary,,True,35.907,"LINESTRING (-94.6864434 39.018609, -94.6864391 39.0182861)",Antioch Road,
102927234,False,,,secondary,,False,141.741,"LINESTRING (-94.6864434 39.018609, -94.6864454 39.0189401, -94.6864453 39.0195282, -94.686446 39.0198837)",Antioch Road,
751757150,False,,,residential,,True,125.65,"LINESTRING (-94.6864434 39.018609, -94.6863423 39.0186086, -94.6862825 39.0186083, -94.6851366 39.0186036, -94.684989 39.018603)",West 61st Street,
102927234,False,,,secondary,,False,35.907,"LINESTRING (-94.6864391 39.0182861, -94.6864434 39.018609)",Antioch Road,
102927234,False,,,secondary,,True,17.258,"LINESTRING (-94.6864391 39.0182861, -94.6864371 39.0181309)",Antioch Road,
13111133,True,,,residential,,False,39.616,"LINESTRING (-94.6864391 39.0182861, -94.6865582 39.0182867, -94.6868976 39.0182911)",West 61st Terrace,
858359496,False,,,residential,,True,18.404,"LINESTRING (-94.6868976 39.0182911, -94.6868954 39.0181256)",,
886937984,False,,,residential,,False,16.513,"LINESTRING (-94.6868976 39.0182911, -94.6868959 39.0184396)",,
499187408,True,,,secondary,,False,12.818,"LINESTRING (-94.6863599 39.014897, -94.6863654 39.0150122)",Antioch Road,
589198228,True,3,US 56;US 69;US 169,trunk,45 mph,False,97.97,"LINESTRING (-94.6863599 39.014897, -94.6862215 39.0148939, -94.685226 39.0148923)",Shawnee Mission Parkway,
13112901,False,,,residential,,False,25.862000000000002,"LINESTRING (-94.684393 39.01318, -94.6844455 39.013002, -94.6844599 39.0129533)",Woodward Street,
624787955,False,,,residential,,False,23.491,"LINESTRING (-94.684393 39.01318, -94.6844259 39.0131668, -94.6846348 39.0130834)",Mackey Street,
13112901,False,,,residential,,True,25.862000000000002,"LINESTRING (-94.6844599 39.0129533, -94.6844455 39.013002, -94.684393 39.01318)",Woodward Street,
13123795,False,,,residential,,True,20.92,"LINESTRING (-94.6844599 39.0129533, -94.6844952 39.0129795, -94.6846348 39.0130834)",Mackey Street,
102927234,False,,,secondary,,False,59.201,"LINESTRING (-94.686446 39.0198837, -94.6864425 39.0204161)",Antioch Road,
13115240,False,,,residential,,False,135.893,"LINESTRING (-94.686446 39.0198837, -94.6865588 39.0198835, -94.6866132 39.0198834, -94.6879007 39.0198812, -94.688019 39.019881)",West 60th Terrace,
102927234,False,,,secondary,,True,141.741,"LINESTRING (-94.686446 39.0198837, -94.6864453 39.0195282, -94.6864454 39.0189401, -94.6864434 39.018609)",Antioch Road,
13115240,False,,,residential,,True,135.893,"LINESTRING (-94.688019 39.019881, -94.6879007 39.0198812, -94.6866132 39.0198834, -94.6865588 39.0198835, -94.686446 39.0198837)",West 60th Terrace,
13120818,False,,,residential,,False,412.313,"LINESTRING (-94.688019 39.019881, -94.6880193 39.0198181, -94.6880205 39.0195367, -94.6880223 39.0191163, -94.6880225 39.0190696, -94.688024 39.0187175, -94.6880242 39.0186733, -94.688026 39.0182509, -94.6880265 39.0181642, -94.6880277 39.0178628, -94.688029 39.017563, -94.6880322 39.0168314, -94.6880325 39.0167544, -94.6880349 39.0162716, -94.6880347 39.0162533, -94.688035 39.016173)",Slater Street,
13120818,False,,,residential,,True,114.199,"LINESTRING (-94.688019 39.019881, -94.6880152 39.0204381, -94.6880125 39.0208409, -94.688012 39.020908)",Slater Street,
"[13134186, 13118539]",False,,,residential,,False,278.78000000000003,"LINESTRING (-94.687 39.01234, -94.687204 39.012439, -94.687398 39.012473, -94.6879841 39.0124747, -94.6886735 39.0124767, -94.689138 39.012478, -94.689282 39.01249, -94.6893751 39.0125045, -94.6894677 39.0125585, -94.6895714 39.0126581, -94.6895836 39.0127251, -94.6895968 39.012798, -94.689603 39.013066)","['Eby Avenue', 'West 64th Terrace']",
13119703,False,,,residential,,True,651.4770000000002,"LINESTRING (-94.687 39.01234, -94.6870416 39.0122789, -94.6870572 39.012256, -94.6872357 39.0120041, -94.6873014 39.0119106, -94.687337 39.011863, -94.687355 39.0118384, -94.687506 39.0116323, -94.6875621 39.0115557, -94.6876 39.011504, -94.6876781 39.0114202, -94.687682 39.011416, -94.687767 39.011374, -94.6878703 39.0113708, -94.687895 39.01137, -94.6880891 39.0113688, -94.6883307 39.0113674, -94.6885725 39.011366, -94.6887913 39.0113647, -94.6890336 39.0113633, -94.689257 39.011362, -94.6892832 39.0113628, -94.689394 39.011366, -94.689477 39.011392, -94.6896623 39.0114629, -94.6897534 39.0114978, -94.6899528 39.0115741, -94.6903525 39.0117271, -94.6904684 39.0117714, -94.6905594 39.0118062, -94.690747 39.011878, -94.6908316 39.0119124, -94.690897 39.011939, -94.690987 39.012009, -94.691041 39.012101, -94.691054 39.012166, -94.6910587 39.0123632, -94.691065 39.0126255, -94.691068 39.012749, -94.691035 39.012841, -94.691 39.012898, -94.69093 39.012969, -94.690834 39.013021, -94.690761 39.013041, -94.690685 39.013053, -94.6904117 39.0130563, -94.6901984 39.0130589, -94.6899254 39.0130622, -94.689689 39.013065, -94.689603 39.013066)",West 64th Place,
13119703,False,,,residential,,False,651.477,"LINESTRING (-94.689603 39.013066, -94.689689 39.013065, -94.6899254 39.0130622, -94.6901984 39.0130589, -94.6904117 39.0130563, -94.690685 39.013053, -94.690761 39.013041, -94.690834 39.013021, -94.69093 39.012969, -94.691 39.012898, -94.691035 39.012841, -94.691068 39.012749, -94.691065 39.0126255, -94.6910587 39.0123632, -94.691054 39.012166, -94.691041 39.012101, -94.690987 39.012009, -94.690897 39.011939, -94.6908316 39.0119124, -94.690747 39.011878, -94.6905594 39.0118062, -94.6904684 39.0117714, -94.6903525 39.0117271, -94.6899528 39.0115741, -94.6897534 39.0114978, -94.6896623 39.0114629, -94.689477 39.011392, -94.689394 39.011366, -94.6892832 39.0113628, -94.689257 39.011362, -94.6890336 39.0113633, -94.6887913 39.0113647, -94.6885725 39.011366, -94.6883307 39.0113674, -94.6880891 39.0113688, -94.687895 39.01137, -94.6878703 39.0113708, -94.687767 39.011374, -94.687682 39.011416, -94.6876781 39.0114202, -94.6876 39.011504, -94.6875621 39.0115557, -94.687506 39.0116323, -94.687355 39.0118384, -94.687337 39.011863, -94.6873014 39.0119106, -94.6872357 39.0120041, -94.6870572 39.012256, -94.6870416 39.0122789, -94.687 39.01234)",West 64th Place,
"[13134186, 13118539]",False,,,residential,,True,278.78000000000003,"LINESTRING (-94.689603 39.013066, -94.6895968 39.012798, -94.6895836 39.0127251, -94.6895714 39.0126581, -94.6894677 39.0125585, -94.6893751 39.0125045, -94.689282 39.01249, -94.689138 39.012478, -94.6886735 39.0124767, -94.6879841 39.0124747, -94.687398 39.012473, -94.687204 39.012439, -94.687 39.01234)","['Eby Avenue', 'West 64th Terrace']",
13134186,False,,,residential,,False,130.52100000000002,"LINESTRING (-94.689603 39.013066, -94.6896029 39.0132067, -94.6896008 39.0139912, -94.689602 39.0142398)",Eby Avenue,
13120818,False,,,residential,,False,114.199,"LINESTRING (-94.688012 39.020908, -94.6880125 39.0208409, -94.6880152 39.0204381, -94.688019 39.019881)",Slater Street,
13135781,False,,,residential,,True,134.346,"LINESTRING (-94.688012 39.020908, -94.6865629 39.0208941, -94.686457 39.0208929)",West 60th Street,
102927234,False,,,secondary,,False,41.498,"LINESTRING (-94.6864226 39.0158138, -94.6864113 39.0161869)",Antioch Road,
102927257,True,,,secondary,,False,90.83,"LINESTRING (-94.6864226 39.0158138, -94.6865081 39.0156511, -94.6865157 39.0152877, -94.6865292 39.0151304, -94.6865318 39.0150104)",Antioch Road,
102927234,False,,,secondary,,False,53.033,"LINESTRING (-94.6864425 39.0204161, -94.686457 39.0208929)",Antioch Road,
102927234,False,,,secondary,,True,59.201,"LINESTRING (-94.6864425 39.0204161, -94.686446 39.0198837)",Antioch Road,
102927234,False,,,secondary,,False,32.813,"LINESTRING (-94.686457 39.0208929, -94.6864668 39.0211879)",Antioch Road,
102927234,False,,,secondary,,True,53.033,"LINESTRING (-94.686457 39.0208929, -94.6864425 39.0204161)",Antioch Road,
13135781,False,,,residential,,False,134.346,"LINESTRING (-94.686457 39.0208929, -94.6865629 39.0208941, -94.688012 39.020908)",West 60th Street,
13123795,False,,,residential,,False,239.44899999999998,"LINESTRING (-94.685226 39.0148923, -94.6852265 39.014791, -94.6852266 39.0147751, -94.685235 39.013365, -94.685222 39.013286, -94.6852 39.013229, -94.68513 39.013158, -94.685059 39.013126, -94.684986 39.013107, -94.6846348 39.0130834)",Mackey Street,
13123795,False,,,residential,,False,20.92,"LINESTRING (-94.6846348 39.0130834, -94.6844952 39.0129795, -94.6844599 39.0129533)",Mackey Street,
