osmid,name,highway,oneway,reversed,length,lanes,ref,maxspeed,geometry,bridge
24066597,McKinley Avenue,residential,False,False,225.828,,,,"LINESTRING (-87.6302498 41.5079806, -87.6314328 41.5061531)",
24066597,McKinley Avenue,residential,False,True,225.828,,,,"LINESTRING (-87.6314328 41.5061531, -87.6302498 41.5079806)",
1250497580,Lincoln Highway,primary,False,False,59.525,4,US 30,35 mph,"LINESTRING (-87.6314328 41.5061531, -87.630718 41.5061579)",
1250497580,Lincoln Highway,primary,False,True,40.388,4,US 30,35 mph,"LINESTRING (-87.6314328 41.5061531, -87.6319178 41.5061512)",
24074501,West End Avenue,residential,False,False,225.163,,,,"LINESTRING (-87.6322437 41.5097841, -87.6324783 41.5094151, -87.6334027 41.5079546)",
24118032,East 12th Street,residential,False,True,74.16,,,,"LINESTRING (-87.6322437 41.5097841, -87.6329218 41.5097807, -87.6331343 41.5097797)",
24074501,West End Avenue,residential,False,True,225.163,,,,"LINESTRING (-87.6334027 41.5079546, -87.6324783 41.5094151, -87.6322437 41.5097841)",
24103654,East 13th Street,residential,False,True,78.744,,,,"LINESTRING (-87.6334027 41.5079546, -87.6340906 41.5079592, -87.6343483 41.5079609)",
581926229,West End Avenue,residential,False,False,53.758,,,,"LINESTRING (-87.6343249 41.5066478, -87.6343889 41.5065183, -87.634549 41.5061944)",
581926230,West End Avenue,residential,True,False,164.353,,,,"LINESTRING (-87.6343249 41.5066478, -87.6338671 41.5072965, -87.6335698 41.5077178, -87.6334434 41.5078969, -87.6334027 41.5079546)",
24085843,Emerald Avenue,residential,False,False,212.492,,,,"LINESTRING (-87.6345802 41.5061016, -87.6346037 41.5060564, -87.634774 41.5057293, -87.6354517 41.5043864, -87.635519 41.5043298)",
366195719,Lincoln Highway,primary,True,False,154.147,2,US 30,35 mph,"LINESTRING (-87.6345802 41.5061016, -87.6329597 41.5060967, -87.6327395 41.506148)",
24076884,East McEldowney Street,residential,True,False,203.116,,,,"LINESTRING (-87.6406862 41.5033747, -87.6400786 41.503382, -87.6396977 41.5033865, -87.6395293 41.5033885, -87.6390084 41.5033947, -87.6385477 41.5034003, -87.6382475 41.5034062)",
366775997,Chicago Road,primary,False,False,101.932,5,IL 1,30 mph,"LINESTRING (-87.6406862 41.5033747, -87.6406907 41.503406, -87.6408175 41.5042861)",
366775997,Chicago Road,primary,False,True,30.237,5,IL 1,30 mph,"LINESTRING (-87.6406862 41.5033747, -87.6406777 41.5033147, -87.6406478 41.5031043)",
