osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,ref,bridge,junction
19690636,West Center Street,tertiary,True,False,59.334,"LINESTRING (-73.1882414 44.4910038, -73.1882992 44.4910297, -73.1888124 44.4912529, -73.1888803 44.4912813)",1,,,,
19690998,West Allen Street,tertiary,True,False,57.771,"LINESTRING (-73.1879864 44.4914175, -73.1872583 44.4914051)",1,,,,
19690465,Weaver Street,residential,False,True,51.648999999999994,"LINESTRING (-73.1879864 44.4914175, -73.1879827 44.4913449, -73.1879818 44.4913325, -73.1879811 44.4913184, -73.188113 44.4911582, -73.1882099 44.4910411, -73.1882414 44.4910038)",,,,,
896482119,Weaver Street,residential,False,False,92.60499999999999,"LINESTRING (-73.1879864 44.4914175, -73.1879885 44.4914884, -73.1879896 44.4915179, -73.1880001 44.4917976, -73.1880071 44.4919818, -73.1880116 44.4921431, -73.188018 44.49225)",,,,,
19701607,Railroad Lane,residential,True,False,133.545,"LINESTRING (-73.188018 44.49225, -73.1880976 44.4922437, -73.188145 44.49224, -73.1895854 44.4921082, -73.189608 44.4921066, -73.1896872 44.4920947)",,,,,
896482119,Weaver Street,residential,False,False,60.196,"LINESTRING (-73.188018 44.49225, -73.188029 44.492572, -73.188044 44.492791)",,,,,
896482119,Weaver Street,residential,False,True,92.605,"LINESTRING (-73.188018 44.49225, -73.1880116 44.4921431, -73.1880071 44.4919818, -73.1880001 44.4917976, -73.1879896 44.4915179, -73.1879885 44.4914884, -73.1879864 44.4914175)",,,,,
19691709,Maple Street,residential,False,False,182.22299999999998,"LINESTRING (-73.188044 44.492791, -73.188116 44.4927977, -73.1888429 44.4927926, -73.1901988 44.4927744, -73.1902561 44.4927714, -73.1903361 44.4927527)",,,,,
19691709,Maple Street,residential,False,True,120.893,"LINESTRING (-73.188044 44.492791, -73.1879477 44.4927841, -73.1879159 44.4927822, -73.1871714 44.4927974, -73.1870462 44.4928, -73.1867352 44.4928063, -73.1866924 44.4928072, -73.1866251 44.4928102, -73.1865211 44.4928106)",,,,,
896482119,Weaver Street,residential,False,False,92.879,"LINESTRING (-73.188044 44.492791, -73.1880489 44.4933638, -73.1880514 44.4935619, -73.1880552 44.4936262)",,,,,
896482119,Weaver Street,residential,False,True,60.196,"LINESTRING (-73.188044 44.492791, -73.188029 44.492572, -73.188018 44.49225)",,,,,
19691795,Union Street,residential,False,False,137.63,"LINESTRING (-73.1880552 44.4936262, -73.1881479 44.493625, -73.1885909 44.4936195, -73.1896285 44.4936067, -73.1897901 44.4936047)",,,,,
19691795,Union Street,residential,False,True,120.23400000000001,"LINESTRING (-73.1880552 44.4936262, -73.1879681 44.4936272, -73.1871748 44.4936371, -73.1867055 44.4936428, -73.1866571 44.4936434, -73.1865396 44.4936449)",,,,,
896482119,Weaver Street,residential,False,False,171.87800000000001,"LINESTRING (-73.1880552 44.4936262, -73.1880567 44.4936714, -73.1880593 44.4938723, -73.1880478 44.4940785, -73.1880026 44.4942839, -73.1879164 44.4945097, -73.187688 44.494968, -73.1876406 44.4950635, -73.1876118 44.4951237)",,,,,
896482119,Weaver Street,residential,False,True,92.879,"LINESTRING (-73.1880552 44.4936262, -73.1880514 44.4935619, -73.1880489 44.4933638, -73.188044 44.492791)",,,,,
579966029,West Spring Street,tertiary,False,False,171.30499999999998,"LINESTRING (-73.1876118 44.4951237, -73.1877041 44.4951396, -73.1878012 44.4951511, -73.1879635 44.4951562, -73.1896784 44.4951626, -73.1897674 44.4951629)",2,,,,
896482119,Weaver Street,residential,False,True,171.878,"LINESTRING (-73.1876118 44.4951237, -73.1876406 44.4950635, -73.187688 44.494968, -73.1879164 44.4945097, -73.1880026 44.4942839, -73.1880478 44.4940785, -73.1880593 44.4938723, -73.1880567 44.4936714, -73.1880552 44.4936262)",,,,,
"[896482120, 19691558]",West Spring Street,tertiary,False,True,120.11399999999999,"LINESTRING (-73.1876118 44.4951237, -73.1875097 44.4950972, -73.1868345 44.4949334, -73.1862898 44.4947999, -73.1861796 44.4947728)","['3', '2']",,,,
"[19690468, 574903279]",Cascade Way,residential,False,True,111.07300000000001,"LINESTRING (-73.184173 44.4912412, -73.1841734 44.4910563, -73.1841749 44.4903208, -73.1841751 44.4902423)",2,25 mph,,,
574903284,Cascade Way,residential,True,False,21.862000000000002,"LINESTRING (-73.184173 44.4912412, -73.1840915 44.491307, -73.183959 44.4913609)",1,25 mph,,,
574903282,East Allen Street,primary,False,False,12.009,"LINESTRING (-73.1841727 44.4913611, -73.1843241 44.4913612)",2,25 mph,VT 15,,
574903282,East Allen Street,primary,False,True,16.951,"LINESTRING (-73.1841727 44.4913611, -73.183959 44.4913609)",2,25 mph,VT 15,,
114220423,Barlow Street,residential,False,False,172.54600000000002,"LINESTRING (-73.1841727 44.4913611, -73.1841722 44.4914188, -73.184172 44.4914428, -73.1841679 44.4919353, -73.184165 44.4921105, -73.1841538 44.4922181, -73.184144 44.4923126, -73.1841084 44.4925355, -73.1840847 44.4926838, -73.1840515 44.4929086)",,,,,
19699654,Mansion Street,residential,False,True,196.077,"LINESTRING (-73.1840515 44.4929086, -73.1841697 44.4929122, -73.1841973 44.4929127, -73.1863767 44.4929492, -73.1863973 44.4929497, -73.1864371 44.4929505, -73.1865227 44.4929524)",,,,,
114220423,Barlow Street,residential,False,False,60.949,"LINESTRING (-73.1840515 44.4929086, -73.1840448 44.4929534, -73.1839723 44.4934356, -73.1839696 44.4934536)",,,,,
114220423,Barlow Street,residential,False,True,172.54600000000002,"LINESTRING (-73.1840515 44.4929086, -73.1840847 44.4926838, -73.1841084 44.4925355, -73.184144 44.4923126, -73.1841538 44.4922181, -73.184165 44.4921105, -73.1841679 44.4919353, -73.184172 44.4914428, -73.1841722 44.4914188, -73.1841727 44.4913611)",,,,,
19701307,Platt Street,residential,False,True,207.10100000000003,"LINESTRING (-73.1839696 44.4934536, -73.1840351 44.4934612, -73.184063 44.4934645, -73.1840911 44.4934683, -73.1862713 44.4937592, -73.1863839 44.4937742, -73.1864496 44.4937802, -73.1865379 44.4937878)",,,,,
114220423,Barlow Street,residential,False,False,96.297,"LINESTRING (-73.1839696 44.4934536, -73.1839362 44.4936298, -73.1838898 44.4938744, -73.1838194 44.4942457, -73.1838069 44.4943118)",,,,,
114220423,Barlow Street,residential,False,True,60.949,"LINESTRING (-73.1839696 44.4934536, -73.1839723 44.4934356, -73.1840448 44.4929534, -73.1840515 44.4929086)",,,,,
574903282,East Allen Street,primary,False,True,12.009,"LINESTRING (-73.1843241 44.4913612, -73.1841727 44.4913611)",2,25 mph,VT 15,,
574903281,East Allen Street,primary,False,False,94.88499999999999,"LINESTRING (-73.1843241 44.4913612, -73.1845744 44.4913614, -73.1849611 44.4913618, -73.1852374 44.491362, -73.1855203 44.4913622)",2,25 mph,VT 15,,
574903285,Cascade Way,residential,True,False,18.143,"LINESTRING (-73.1843241 44.4913612, -73.1842165 44.4912935, -73.184173 44.4912412)",1,25 mph,,,
"[32333994, 32334028]","['Winooski Falls Way', 'Abenaki Way']","['residential', 'unclassified']",False,True,330.053,"LINESTRING (-73.1819124 44.4916209, -73.1819129 44.4915924, -73.1819135 44.4915635, -73.1819138 44.4915465, -73.1819153 44.4914699, -73.1819264 44.490894, -73.1819374 44.4903215, -73.1819388 44.4902481, -73.1820261 44.4902479, -73.1830568 44.4902452, -73.1840969 44.4902425, -73.1841751 44.4902423)",2,25 mph,,,
114220422,East Street,residential,False,False,83.607,"LINESTRING (-73.1819124 44.4916209, -73.181919 44.4916753, -73.1819305 44.4916937, -73.1820171 44.4918356, -73.1820752 44.4919308, -73.182162 44.4920731, -73.1823093 44.4923146)",,,,,
"[552903082, 574903283]",East Allen Street,primary,False,False,167.90800000000002,"LINESTRING (-73.1819124 44.4916209, -73.182448 44.491449, -73.182676 44.4913968, -73.1829163 44.4913601, -73.1831368 44.4913435, -73.183959 44.4913609)",3,25 mph,VT 15,,
19690636,West Center Street,tertiary,True,False,82.82000000000001,"LINESTRING (-73.1872785 44.4907394, -73.1874445 44.4907559, -73.1875264 44.4907671, -73.1876112 44.4907818, -73.1876909 44.4907985, -73.1877713 44.4908196, -73.1878478 44.4908424, -73.1879297 44.4908721, -73.1880214 44.4909089, -73.1881871 44.4909809, -73.1882414 44.4910038)",1,,,,
19692789,Follett Street,residential,True,False,74.04,"LINESTRING (-73.1872785 44.4907394, -73.187277 44.490788, -73.1872613 44.4913061, -73.1872607 44.4913259, -73.1872583 44.4914051)",,,,,
896482121,Malletts Bay Avenue,tertiary,False,True,77.653,"LINESTRING (-73.1891284 44.4915213, -73.1894885 44.4918927, -73.1895533 44.4919586, -73.1896872 44.4920947)",2,,,,
1226067278,Malletts Bay Avenue,tertiary,True,False,21.427999999999997,"LINESTRING (-73.1891284 44.4915213, -73.1891149 44.4914657, -73.1890687 44.491428, -73.189045 44.4914098, -73.1889865 44.4913648)",1,,,,
19690657,Russell Street,residential,False,True,248.77200000000002,"LINESTRING (-73.1798189 44.4954237, -73.1798882 44.4953329, -73.1813184 44.4934587)",,,,,
19690998,West Allen Street,tertiary,True,False,59.23,"LINESTRING (-73.1872583 44.4914051, -73.187113 44.4914026, -73.1866626 44.491395, -73.1866223 44.4913943, -73.1866015 44.4913939, -73.1865118 44.4913924)",1,,,,
19691424,Leclair Avenue,residential,False,False,56.284000000000006,"LINESTRING (-73.1904909 44.4940665, -73.1898849 44.4940679, -73.1898499 44.4940679, -73.1897813 44.4940681)",,,,,
19691424,Leclair Avenue,residential,False,True,56.284,"LINESTRING (-73.1897813 44.4940681, -73.1898499 44.4940679, -73.1898849 44.4940679, -73.1904909 44.4940665)",,,,,
19699145,North Street,residential,False,False,121.74099999999999,"LINESTRING (-73.1897813 44.4940681, -73.1897684 44.4950925, -73.1897682 44.4951062, -73.1897674 44.4951629)",,,,,
19699145,North Street,residential,False,True,51.532999999999994,"LINESTRING (-73.1897813 44.4940681, -73.1897885 44.4936809, -73.189789 44.4936524, -73.1897901 44.4936047)",,,,,
19699145,North Street,residential,False,True,121.741,"LINESTRING (-73.1897674 44.4951629, -73.1897682 44.4951062, -73.1897684 44.4950925, -73.1897813 44.4940681)",,,,,
579966029,West Spring Street,tertiary,False,True,171.30499999999998,"LINESTRING (-73.1897674 44.4951629, -73.1896784 44.4951626, -73.1879635 44.4951562, -73.1878012 44.4951511, -73.1877041 44.4951396, -73.1876118 44.4951237)",2,,,,
574915990,Barrett Street,tertiary,False,False,26.036,"LINESTRING (-73.1870342 44.4880135, -73.186728 44.4879292)",2,25 mph,,,
574915989,Riverside Avenue,primary,False,True,56.659,"LINESTRING (-73.1870342 44.4880135, -73.1868819 44.4882158, -73.1867777 44.488332, -73.1866591 44.488446)",3,25 mph,US 2;US 7,,
111348018,Main Street,primary,False,False,15.768,"LINESTRING (-73.1865211 44.4928106, -73.1865227 44.4929524)",2,,US 2;US 7,,
19691709,Maple Street,residential,False,False,120.893,"LINESTRING (-73.1865211 44.4928106, -73.1866251 44.4928102, -73.1866924 44.4928072, -73.1867352 44.4928063, -73.1870462 44.4928, -73.1871714 44.4927974, -73.1879159 44.4927822, -73.1879477 44.4927841, -73.188044 44.492791)",,,,,
"[111348017, 111348018, 19693646]",Main Street,primary,False,True,116.27799999999999,"LINESTRING (-73.1865211 44.4928106, -73.186508 44.492288, -73.1865082 44.4920402, -73.1865136 44.4917876, -73.1865141 44.491765)",2,,US 2;US 7,yes,
19691709,Maple Street,residential,False,True,182.223,"LINESTRING (-73.1903361 44.4927527, -73.1902561 44.4927714, -73.1901988 44.4927744, -73.1888429 44.4927926, -73.188116 44.4927977, -73.188044 44.492791)",,,,,
896482121,Malletts Bay Avenue,tertiary,False,False,89.457,"LINESTRING (-73.1903361 44.4927527, -73.1897522 44.4921608, -73.1896872 44.4920947)",2,,,,
896482121,Malletts Bay Avenue,tertiary,False,True,111.18799999999999,"LINESTRING (-73.1903361 44.4927527, -73.1903615 44.4927787, -73.1905921 44.4930156, -73.1911357 44.493574)",2,,,,
19691762,Chase Street,residential,False,False,54.045,"LINESTRING (-73.1860208 44.4869137, -73.1854186 44.487141)",,,,,
19691762,Chase Street,residential,False,True,84.681,"LINESTRING (-73.1860208 44.4869137, -73.1868461 44.4866137, -73.186885 44.4866078, -73.1869861 44.4866018)",,,,,
19691762,Chase Street,residential,False,True,54.045,"LINESTRING (-73.1854186 44.487141, -73.1860208 44.4869137)",,,,,
19691762,Chase Street,residential,False,False,120.511,"LINESTRING (-73.1854186 44.487141, -73.1841514 44.4876308, -73.1840857 44.4876607)",,,,,
19691762,Chase Street,residential,False,True,120.511,"LINESTRING (-73.1840857 44.4876607, -73.1841514 44.4876308, -73.1854186 44.487141)",,,,,
19700153,Barrett Street,tertiary,False,False,52.533,"LINESTRING (-73.1840857 44.4876607, -73.1839891 44.4876393, -73.1838683 44.4876189, -73.1837691 44.487608, -73.1834362 44.4875726)",,,,,
19700153,Barrett Street,tertiary,False,True,213.046,"LINESTRING (-73.1840857 44.4876607, -73.1844794 44.4877736, -73.1845982 44.4877964, -73.1847187 44.4878105, -73.1866091 44.4879198, -73.186728 44.4879292)",,,,,
19700153,Barrett Street,tertiary,False,True,52.533,"LINESTRING (-73.1834362 44.4875726, -73.1837691 44.487608, -73.1838683 44.4876189, -73.1839891 44.4876393, -73.1840857 44.4876607)",,,,,
1228054077,Chase Street,residential,False,False,97.63,"LINESTRING (-73.1834362 44.4875726, -73.1833631 44.4875649, -73.1832835 44.4875557, -73.1832176 44.4875454, -73.1831468 44.4875314, -73.1830966 44.4875207, -73.1830498 44.4875072, -73.1830109 44.4874911, -73.1829793 44.4874706, -73.18295 44.4874474, -73.1829256 44.4874225, -73.1829106 44.487402, -73.1828953 44.4873739, -73.1828248 44.4872201, -73.182714 44.4869781)",,,,,
111348018,Main Street,primary,False,False,15.89,"LINESTRING (-73.1865396 44.4936449, -73.1865379 44.4937878)",2,,US 2;US 7,,
111348018,Main Street,primary,False,True,77.014,"LINESTRING (-73.1865396 44.4936449, -73.1865227 44.4929524)",2,,US 2;US 7,,
19691795,Union Street,residential,False,False,120.234,"LINESTRING (-73.1865396 44.4936449, -73.1866571 44.4936434, -73.1867055 44.4936428, -73.1871748 44.4936371, -73.1879681 44.4936272, -73.1880552 44.4936262)",,,,,
19691795,Union Street,residential,False,False,106.864,"LINESTRING (-73.1897901 44.4936047, -73.1908644 44.4935915, -73.190957 44.4935905, -73.1910401 44.4935826, -73.1911357 44.493574)",,,,,
19691795,Union Street,residential,False,True,137.63000000000002,"LINESTRING (-73.1897901 44.4936047, -73.1896285 44.4936067, -73.1885909 44.4936195, -73.1881479 44.493625, -73.1880552 44.4936262)",,,,,
19699145,North Street,residential,False,False,51.533,"LINESTRING (-73.1897901 44.4936047, -73.189789 44.4936524, -73.1897885 44.4936809, -73.1897813 44.4940681)",,,,,
19691795,Union Street,residential,False,True,106.86399999999999,"LINESTRING (-73.1911357 44.493574, -73.1910401 44.4935826, -73.190957 44.4935905, -73.1908644 44.4935915, -73.1897901 44.4936047)",,,,,
19701481,West Lane,residential,False,False,119.917,"LINESTRING (-73.1911357 44.493574, -73.1912255 44.4935307, -73.1923183 44.493003, -73.1923877 44.4929695)",,,,,
896482121,Malletts Bay Avenue,tertiary,False,False,111.18799999999999,"LINESTRING (-73.1911357 44.493574, -73.1905921 44.4930156, -73.1903615 44.4927787, -73.1903361 44.4927527)",2,,,,
19692138,Weavers Lane,residential,True,False,46.47899999999999,"LINESTRING (-73.1855329 44.4917801, -73.1855284 44.4916314, -73.1855235 44.4914674, -73.1855224 44.4914312, -73.1855203 44.4913622)",1,,,,
19701203,Newell Lane,residential,False,True,77.848,"LINESTRING (-73.1855329 44.4917801, -73.1860895 44.4917716, -73.1865141 44.491765)",,,,,
28435677,West Canal Street,residential,False,False,111.948,"LINESTRING (-73.1872806 44.4902323, -73.1873717 44.4902371, -73.1874135 44.4902417, -73.1874564 44.4902502, -73.1876253 44.4902937, -73.1879351 44.4903736, -73.1885022 44.4905198, -73.1885583 44.4905352, -73.188614 44.490553)",,25 mph,,,
585789517,Follett Street,residential,True,False,56.391000000000005,"LINESTRING (-73.1872806 44.4902323, -73.1872821 44.4903013, -73.1872835 44.4903403, -73.1872789 44.4906909, -73.1872785 44.4907394)",,,,,
111348018,Main Street,primary,False,False,77.014,"LINESTRING (-73.1865227 44.4929524, -73.1865396 44.4936449)",2,,US 2;US 7,,
111348018,Main Street,primary,False,True,15.768,"LINESTRING (-73.1865227 44.4929524, -73.1865211 44.4928106)",2,,US 2;US 7,,
19699654,Mansion Street,residential,False,False,196.077,"LINESTRING (-73.1865227 44.4929524, -73.1864371 44.4929505, -73.1863973 44.4929497, -73.1863767 44.4929492, -73.1841973 44.4929127, -73.1841697 44.4929122, -73.1840515 44.4929086)",,,,,
111348018,Main Street,primary,False,True,15.89,"LINESTRING (-73.1865379 44.4937878, -73.1865396 44.4936449)",2,,US 2;US 7,,
19701307,Platt Street,residential,False,False,207.10100000000003,"LINESTRING (-73.1865379 44.4937878, -73.1864496 44.4937802, -73.1863839 44.4937742, -73.1862713 44.4937592, -73.1840911 44.4934683, -73.184063 44.4934645, -73.1840351 44.4934612, -73.1839696 44.4934536)",,,,,
"[111348018, 579966028]",Main Street,primary,False,False,113.752,"LINESTRING (-73.1865379 44.4937878, -73.1865285 44.4939366, -73.1864791 44.4941314, -73.1863927 44.4943273, -73.186211 44.4947071, -73.1861796 44.4947728)","['3', '2']",,US 2;US 7,,
896482126,Hickok Street,residential,False,False,89.74000000000001,"LINESTRING (-73.1917414 44.4923071, -73.1917771 44.4923444, -73.1923877 44.4929695)",,,,,
19701481,West Lane,residential,False,True,119.917,"LINESTRING (-73.1923877 44.4929695, -73.1923183 44.493003, -73.1912255 44.4935307, -73.1911357 44.493574)",,,,,
896482126,Hickok Street,residential,False,True,89.74000000000001,"LINESTRING (-73.1923877 44.4929695, -73.1917771 44.4923444, -73.1917414 44.4923071)",,,,,
896482121,Malletts Bay Avenue,tertiary,False,False,77.653,"LINESTRING (-73.1896872 44.4920947, -73.1895533 44.4919586, -73.1894885 44.4918927, -73.1891284 44.4915213)",2,,,,
896482121,Malletts Bay Avenue,tertiary,False,True,89.457,"LINESTRING (-73.1896872 44.4920947, -73.1897522 44.4921608, -73.1903361 44.4927527)",2,,,,
114220422,East Street,residential,False,True,83.607,"LINESTRING (-73.1823093 44.4923146, -73.182162 44.4920731, -73.1820752 44.4919308, -73.1820171 44.4918356, -73.1819305 44.4916937, -73.181919 44.4916753, -73.1819124 44.4916209)",,,,,
19700776,Mill Street,residential,False,False,98.419,"LINESTRING (-73.1854238 44.4883645, -73.1864933 44.4884309, -73.1866591 44.488446)",2,,,,
"[19690468, 574903279]",Cascade Way,residential,False,False,111.07300000000001,"LINESTRING (-73.1841751 44.4902423, -73.1841749 44.4903208, -73.1841734 44.4910563, -73.184173 44.4912412)",2,25 mph,,,
19690468,Cascade Way,residential,False,True,57.477000000000004,"LINESTRING (-73.1841751 44.4902423, -73.1841753 44.4901682, -73.184176 44.4898122, -73.1841762 44.4897254)",2,25 mph,,,
"[32333994, 32334028]","['Winooski Falls Way', 'Abenaki Way']","['unclassified', 'residential']",False,False,330.05299999999994,"LINESTRING (-73.1841751 44.4902423, -73.1840969 44.4902425, -73.1830568 44.4902452, -73.1820261 44.4902479, -73.1819388 44.4902481, -73.1819374 44.4903215, -73.1819264 44.490894, -73.1819153 44.4914699, -73.1819138 44.4915465, -73.1819135 44.4915635, -73.1819129 44.4915924, -73.1819124 44.4916209)",2,25 mph,,,
32334028,Winooski Falls Way,unclassified,False,True,100.02000000000001,"LINESTRING (-73.1841751 44.4902423, -73.1842689 44.490242, -73.1849019 44.4902404, -73.185436 44.490239)",2,25 mph,,,
32333933,Winooski Falls Way,unclassified,True,False,39.217,"LINESTRING (-73.185436 44.490239, -73.1855954 44.4902668, -73.1856533 44.490291, -73.1856886 44.4903248, -73.1857167 44.4903677, -73.185744 44.490464)",1,,,,
32334028,Winooski Falls Way,unclassified,False,False,100.02000000000001,"LINESTRING (-73.185436 44.490239, -73.1849019 44.4902404, -73.1842689 44.490242, -73.1841751 44.4902423)",2,25 mph,,,
32333931,East Allen Street,primary,True,False,37.858000000000004,"LINESTRING (-73.1855203 44.4913622, -73.1855888 44.491361, -73.1856908 44.4913406, -73.185737 44.4913193, -73.185772 44.491309, -73.185857 44.491291, -73.185978 44.491285)",1,,VT 15,,
574903281,East Allen Street,primary,False,True,94.885,"LINESTRING (-73.1855203 44.4913622, -73.1852374 44.491362, -73.1849611 44.4913618, -73.1845744 44.4913614, -73.1843241 44.4913612)",2,25 mph,VT 15,,
51772566,Main Street,primary,True,False,38.231,"LINESTRING (-73.186388 44.491091, -73.1863927 44.4907472)",2,,US 2;US 7,,circular
32333939,Main Street,primary,True,False,52.135999999999996,"LINESTRING (-73.186496 44.489879, -73.186416 44.490025, -73.186365 44.490122, -73.1863224 44.4901702, -73.186244 44.490228, -73.186155 44.49026)",2,25 mph,US 2;US 7,,
"[32334025, 1049651674, 24391007, 121796657]","['Colchester Avenue', 'Main Street']",primary,False,"[False, True]",159.948,"LINESTRING (-73.186496 44.489879, -73.1865137 44.489693, -73.1865665 44.4891399, -73.1866061 44.4887047, -73.1866197 44.4886181, -73.1866324 44.4885599, -73.1866591 44.488446)",4,,US 2;US 7,yes,
32333940,Main Street,primary,True,False,27.726000000000003,"LINESTRING (-73.1863969 44.490451, -73.1864259 44.4902253, -73.1864288 44.4902027)",2,,US 2;US 7,,
51772568,Main Street,primary,True,False,29.625,"LINESTRING (-73.1863969 44.490451, -73.1863438 44.4903713, -73.1862877 44.4903162, -73.186155 44.49026)",1,,,,circular
19693646,Main Street,primary,False,False,20.573,"LINESTRING (-73.186518 44.49158, -73.1865156 44.4916947, -73.1865141 44.491765)",2,,US 2;US 7,,
