osmid,oneway,lanes,ref,highway,reversed,length,geometry,maxspeed,junction,name,bridge,tunnel,access
365197301,False,,D 10,primary,False,171.696,"LINESTRING (-0.3217435 44.6367977, -0.3225352 44.6380431, -0.3225771 44.6381302, -0.3226032 44.6382133)",30,,Allée De Lattre de Tassigny,,,
27473482,False,,D 11,secondary,False,45.267,"LINESTRING (-0.3171832 44.6373013, -0.3171269 44.6373823, -0.3168007 44.6375978)",30,,Route de Branne,,,
32788821,False,,D 230,secondary,False,45.561,"LINESTRING (-0.3171832 44.6373013, -0.3170854 44.6372669, -0.3167322 44.6370498)",50,,Route de Sauveterre,,,
124621340,False,,,secondary,True,55.579,"LINESTRING (-0.3171832 44.6373013, -0.317338 44.6371532, -0.317447 44.6370248, -0.3174915 44.6369698, -0.3175629 44.6368816)",50,,Route de Branne,,,
32788821,False,,D 230,secondary,True,260.448,"LINESTRING (-0.3132109 44.6346638, -0.3133421 44.6346958, -0.3141427 44.6352511, -0.3155999 44.6362618)",50,,Route de Sauveterre,,,
384039441,False,,D 230E1,unclassified,True,120.83600000000001,"LINESTRING (-0.3132109 44.6346638, -0.3132013 44.6345804, -0.3132288 44.6345133, -0.313653 44.633953, -0.3136815 44.6338765, -0.313652 44.6337824, -0.3136167 44.6337244, -0.3135602 44.6336827)",,,Route de Saint-Macaire,,,
27473485,False,,,residential,True,53.513000000000005,"LINESTRING (-0.314874 44.6388119, -0.3148543 44.6387591, -0.3147853 44.6386932, -0.3144594 44.6384385)",,,Chemin de Toinette,,,
364745270,False,,D 11,secondary,False,22.884,"LINESTRING (-0.314874 44.6388119, -0.3148392 44.6388826, -0.3147936 44.6390094)",50,,Route de Branne,,,
"[27473482, 364745270]",False,,D 11,secondary,True,119.23400000000001,"LINESTRING (-0.314874 44.6388119, -0.3149549 44.6388031, -0.3154581 44.6384539, -0.3159924 44.6381081)","['50', '30']",,Route de Branne,,,
124236284,False,,,unclassified,True,30.287999999999997,"LINESTRING (-0.3135602 44.6336827, -0.3134712 44.633625, -0.3132772 44.6334993)",,,Route de Saint-Macaire,,,
384039441,False,,D 230E1,unclassified,False,120.83600000000001,"LINESTRING (-0.3135602 44.6336827, -0.3136167 44.6337244, -0.313652 44.6337824, -0.3136815 44.6338765, -0.313653 44.633953, -0.3132288 44.6345133, -0.3132013 44.6345804, -0.3132109 44.6346638)",,,Route de Saint-Macaire,,,
201263721,False,,,residential,True,267.875,"LINESTRING (-0.3235373 44.6354616, -0.3217929 44.6345661, -0.3212717 44.6348047, -0.3209647 44.6349331, -0.3208539 44.634981, -0.3207754 44.6350016, -0.3207329 44.6350128)",,,Rue du Port,,,
38631758,True,,,unclassified,False,194.53099999999998,"LINESTRING (-0.3214095 44.6363367, -0.3214591 44.636311, -0.3218306 44.6361535, -0.3220572 44.6360564, -0.3225134 44.6358655, -0.3229275 44.6356921, -0.3235373 44.6354616)",,,Rue du Jardin Public,,,
52280334,False,,D 10,primary,False,57.68599999999999,"LINESTRING (-0.3214095 44.6363367, -0.3215582 44.6365304, -0.321672 44.6366917, -0.3216974 44.6367294, -0.3217435 44.6367977)",30,,Allée De Lattre de Tassigny,,,
52280334,False,,D 10,primary,True,105.74900000000001,"LINESTRING (-0.3214095 44.6363367, -0.3213394 44.636247, -0.3212695 44.6361849, -0.3210077 44.6359524, -0.3209565 44.6359073, -0.3206466 44.6356369, -0.3205919 44.6355861)",30,,Allée De Lattre de Tassigny,,,
"[228106931, 124234285, 675232655]",False,,,residential,False,35.617,"LINESTRING (-0.3214095 44.6363367, -0.3213556 44.636362, -0.3211571 44.6364524, -0.3211465 44.6364569, -0.321125 44.6364661, -0.321072 44.6364886, -0.3210565 44.6364953, -0.3210489 44.6364985, -0.321027 44.6365051)",,,Rue Porte de la Mer,,building_passage,
124083580,True,,,residential,False,6.267,"LINESTRING (-0.3208227 44.6371412, -0.320752 44.6371158)",,,Place de la République,,,
38631957,True,,,residential,False,49.958,"LINESTRING (-0.3214713 44.6379238, -0.3212281 44.6375976, -0.3211677 44.6375301)",,,Rue de l'Œuille,,,
38632637,False,,,residential,False,95.35499999999999,"LINESTRING (-0.3214713 44.6379238, -0.3217366 44.6381871, -0.3220998 44.6386539)",,,Rue de l'Œuille,,,
124083585,False,,,residential,True,3.472,"LINESTRING (-0.3199303 44.6370629, -0.319904 44.6370379)",,,Rue Cazeaux-Cazalet,,,
124083587,True,,,residential,False,40.45099999999999,"LINESTRING (-0.3199303 44.6370629, -0.320075 44.6371921, -0.3202729 44.6373321)",,,Rue Cazeaux-Cazalet,,,
39393132,True,,,residential,False,169.99,"LINESTRING (-0.3188847 44.6359088, -0.3188139 44.6358271, -0.3183633 44.6353194, -0.3183216 44.6352715, -0.3181249 44.6350853, -0.3179297 44.6349441, -0.3178051 44.6348656, -0.3175759 44.6347084)",,,Rue Cazeaux-Cazalet,,,
124621340,False,,,secondary,False,150.941,"LINESTRING (-0.3188847 44.6359088, -0.3187024 44.636008, -0.3183968 44.6362004, -0.318006 44.6365019, -0.3176397 44.6368106, -0.3175629 44.6368816)",50,,Route de Branne,,,
124621340,False,,,secondary,True,54.513000000000005,"LINESTRING (-0.3188847 44.6359088, -0.3189749 44.6358645, -0.3194773 44.6356592)",50,,Route de Branne,,,
"[228153933, 228153932, 383295157]",True,,,residential,False,65.124,"LINESTRING (-0.3188847 44.6359088, -0.3189543 44.6359955, -0.3190127 44.6360606, -0.3190606 44.6361135, -0.319326 44.636403)",,,Rue Cazeaux-Cazalet,,building_passage,
124083580,True,,,residential,False,41.114,"LINESTRING (-0.320752 44.6371158, -0.3204864 44.636798)",,,Place de la République,,,
124083574,True,,,residential,False,6.858,"LINESTRING (-0.3204864 44.636798, -0.3204992 44.636737)",,,Place de la République,,,
38631971,True,,,residential,False,52.949,"LINESTRING (-0.3204864 44.636798, -0.3199821 44.6370379, -0.3199303 44.6370629)",,,Place de la République,,,
124083583,True,,,residential,False,79.753,"LINESTRING (-0.3204992 44.636737, -0.3204861 44.636723, -0.3202262 44.6364475, -0.3199644 44.6361568, -0.3199437 44.6361387)",,,Rue du Cros,,,
228106931,False,,,residential,True,49.098,"LINESTRING (-0.3204992 44.636737, -0.3205356 44.6367184, -0.3205591 44.6367064, -0.320961 44.6365338, -0.321027 44.6365051)",,,Rue Porte de la Mer,,,
124621340,False,,,secondary,False,54.513000000000005,"LINESTRING (-0.3194773 44.6356592, -0.3189749 44.6358645, -0.3188847 44.6359088)",50,,Route de Branne,,,
"[996451377, 124621340]",False,,,secondary,True,38.866,"LINESTRING (-0.3194773 44.6356592, -0.3197029 44.6355518, -0.3198363 44.6354763, -0.3198746 44.6354542)",50,,Route de Branne,,,
38631968,True,,,residential,False,44.895,"LINESTRING (-0.3202729 44.6373321, -0.3203283 44.6373071, -0.320752 44.6371158)",,,Place de la République,,,
124083582,True,,,residential,False,116.23500000000001,"LINESTRING (-0.3202729 44.6373321, -0.320468 44.637461, -0.3206015 44.637521, -0.3208952 44.6376235, -0.3210984 44.6376997, -0.3214713 44.6379238)",,,Rue Cazeaux-Cazalet,,,
38631995,True,,,residential,False,50.344,"LINESTRING (-0.319904 44.6370379, -0.3193836 44.6372984)",,,Rue du Général de Gaulle,,,
124083585,False,,,residential,False,3.472,"LINESTRING (-0.319904 44.6370379, -0.3199303 44.6370629)",,,Rue Cazeaux-Cazalet,,,
124083570,False,,,residential,False,46.026,"LINESTRING (-0.3193836 44.6372984, -0.3190023 44.6369858)",,,Rue Sarrazine,,,
38631995,True,,,residential,False,34.083999999999996,"LINESTRING (-0.3193836 44.6372984, -0.3191434 44.6374283, -0.3190469 44.6374893)",,,Rue du Général de Gaulle,,,
"[39393133, 124083038]",False,,,residential,False,75.229,"LINESTRING (-0.3190469 44.6374893, -0.3186438 44.6377429, -0.3185948 44.6377335, -0.3183521 44.6375424)",,,"['Rue Porte de Benauges', 'Rue du Général de Gaulle']",,,
39393139,False,,,residential,False,46.379000000000005,"LINESTRING (-0.3190469 44.6374893, -0.3190396 44.6374822, -0.3187021 44.637152)",,,Rue de la Chapelle d'Épernon,,,
124083039,False,,,residential,False,84.036,"LINESTRING (-0.3175629 44.6368816, -0.3167977 44.6363575)",,,Impasse des Capucins,,,
38632093,False,,,residential,True,34.635,"LINESTRING (-0.3175629 44.6368816, -0.3176939 44.636983, -0.3177925 44.6370595, -0.317859 44.637111)",,,Rue Porte de Benauges,,,
124621340,False,,,secondary,False,55.579,"LINESTRING (-0.3175629 44.6368816, -0.3174915 44.6369698, -0.317447 44.6370248, -0.317338 44.6371532, -0.3171832 44.6373013)",50,,Route de Branne,,,
124621340,False,,,secondary,True,150.94099999999997,"LINESTRING (-0.3175629 44.6368816, -0.3176397 44.6368106, -0.318006 44.6365019, -0.3183968 44.6362004, -0.3187024 44.636008, -0.3188847 44.6359088)",50,,Route de Branne,,,
124083039,False,,,residential,True,84.036,"LINESTRING (-0.3167977 44.6363575, -0.3175629 44.6368816)",,,Impasse des Capucins,,,
38632011,False,,,residential,False,25.715,"LINESTRING (-0.317859 44.637111, -0.3181132 44.6369669)",,,Rue de la Tour,,,
38632093,False,,,residential,False,34.635,"LINESTRING (-0.317859 44.637111, -0.3177925 44.6370595, -0.3176939 44.636983, -0.3175629 44.6368816)",,,Rue Porte de Benauges,,,
124083038,False,,,residential,True,61.835,"LINESTRING (-0.317859 44.637111, -0.3179489 44.637187, -0.3182021 44.6374106, -0.3183521 44.6375424)",,,Rue Porte de Benauges,,,
39393140,True,,,residential,False,57.033,"LINESTRING (-0.319326 44.636403, -0.3198837 44.6361662, -0.3199437 44.6361387)",,,Rue de la Tour,,,
228153933,True,,,residential,False,84.122,"LINESTRING (-0.319326 44.636403, -0.3197004 44.6368066, -0.319904 44.6370379)",,,Rue Cazeaux-Cazalet,,,
124083583,True,,,residential,False,64.844,"LINESTRING (-0.3199437 44.6361387, -0.3194773 44.6356592)",,,Rue du Cros,,,
996481047,False,,D 10e7,secondary,False,53.254000000000005,"LINESTRING (-0.3222261 44.6390776, -0.3223141 44.6393758, -0.3223902 44.6395414)",50,,Avenue de la Libération,,,
"[996481048, 222046417, 222046419]",False,,D 10e7,secondary,True,48.448,"LINESTRING (-0.3222261 44.6390776, -0.3222119 44.6389969, -0.3221946 44.638899, -0.3221041 44.638707, -0.3220998 44.6386539)",50,,Avenue de la Libération,yes,,
383333523,False,,D 10,primary,False,197.19400000000002,"LINESTRING (-0.3181701 44.6332885, -0.3192892 44.6343539, -0.319654 44.6347132)",,,,,,
124234308,True,,,residential,False,85.079,"LINESTRING (-0.3174665 44.6381085, -0.3166682 44.6386211)",,,Allée du Parc,,,
39393137,False,,,residential,True,94.225,"LINESTRING (-0.3174665 44.6381085, -0.3180775 44.6377081, -0.3181827 44.6376391, -0.3183521 44.6375424)",,,Allée du Parc,,,
27473482,False,,D 11,secondary,False,72.04,"LINESTRING (-0.3168007 44.6375978, -0.3161183 44.6380267)",30,,Route de Branne,,,
39393128,True,,,residential,False,77.459,"LINESTRING (-0.3168007 44.6375978, -0.3174665 44.6381085)",,,Rue du 19 Mars 1962,,,
27473482,False,,D 11,secondary,True,45.267,"LINESTRING (-0.3168007 44.6375978, -0.3171269 44.6373823, -0.3171832 44.6373013)",30,,Route de Branne,,,
124234304,False,,D 11,secondary,False,97.416,"LINESTRING (-0.3147936 44.6390094, -0.3147659 44.6390667, -0.3146889 44.6391503, -0.3141384 44.6397491)",50,,,,,
364745270,False,,D 11,secondary,True,22.884,"LINESTRING (-0.3147936 44.6390094, -0.3148392 44.6388826, -0.314874 44.6388119)",50,,Route de Branne,,,
383295613,False,,,residential,False,66.784,"LINESTRING (-0.3147936 44.6390094, -0.31485 44.6390284, -0.3154183 44.6394103)",,,Chemin Le Vergey,,,
383295613,False,,,residential,True,66.784,"LINESTRING (-0.3154183 44.6394103, -0.31485 44.6390284, -0.3147936 44.6390094)",,,Chemin Le Vergey,,,
383297972,True,,,unclassified,False,315.984,"LINESTRING (-0.3115349 44.6403543, -0.3118499 44.6401333, -0.312214 44.6398657, -0.3124405 44.639677, -0.3125285 44.6395592, -0.3127254 44.6393767, -0.312933 44.6392509, -0.3143318 44.6383406)",,,Chemin de Belis,,,
27473485,False,,,residential,False,14.847,"LINESTRING (-0.3143318 44.6383406, -0.3144594 44.6384385)",,,Chemin de Toinette,,,
27473485,False,,,residential,True,85.859,"LINESTRING (-0.3143318 44.6383406, -0.3135984 44.6377715)",,,Chemin de Toinette,,,
39393137,False,,,residential,False,94.225,"LINESTRING (-0.3183521 44.6375424, -0.3181827 44.6376391, -0.3180775 44.6377081, -0.3174665 44.6381085)",,,Allée du Parc,,,
124083038,False,,,residential,False,61.835,"LINESTRING (-0.3183521 44.6375424, -0.3182021 44.6374106, -0.3179489 44.637187, -0.317859 44.637111)",,,Rue Porte de Benauges,,,
"[39393133, 124083038]",False,,,residential,True,75.229,"LINESTRING (-0.3183521 44.6375424, -0.3185948 44.6377335, -0.3186438 44.6377429, -0.3190469 44.6374893)",,,"['Rue Porte de Benauges', 'Rue du Général de Gaulle']",,,
27473485,False,,,residential,True,14.847,"LINESTRING (-0.3144594 44.6384385, -0.3143318 44.6383406)",,,Chemin de Toinette,,,
39393134,True,,,residential,False,128.155,"LINESTRING (-0.3144594 44.6384385, -0.3156896 44.6376888)",,,Rue Gambetta,,,
27473485,False,,,residential,False,53.513,"LINESTRING (-0.3144594 44.6384385, -0.3147853 44.6386932, -0.3148543 44.6387591, -0.314874 44.6388119)",,,Chemin de Toinette,,,
39393134,True,,,residential,False,1.586,"LINESTRING (-0.3156896 44.6376888, -0.3157048 44.6376795)",,,Rue Gambetta,,,
32788821,False,,D 230,secondary,False,125.317,"LINESTRING (-0.3167322 44.6370498, -0.3155999 44.6362618)",50,,Route de Sauveterre,,,
32788821,False,,D 230,secondary,True,45.561,"LINESTRING (-0.3167322 44.6370498, -0.3170854 44.6372669, -0.3171832 44.6373013)",50,,Route de Sauveterre,,,
27473482,False,,D 11,secondary,False,13.459,"LINESTRING (-0.3161183 44.6380267, -0.3159924 44.6381081)",30,,Route de Branne,,,
27473482,False,,D 11,secondary,True,72.04,"LINESTRING (-0.3161183 44.6380267, -0.3168007 44.6375978)",30,,Route de Branne,,,
39393135,True,,,residential,False,50.619,"LINESTRING (-0.3161183 44.6380267, -0.3156896 44.6376888)",,,Passage Gambetta,,,
27473485,False,,,residential,False,85.859,"LINESTRING (-0.3135984 44.6377715, -0.3143318 44.6383406)",,,Chemin de Toinette,,,
32788821,False,,D 230,secondary,True,125.317,"LINESTRING (-0.3155999 44.6362618, -0.3167322 44.6370498)",50,,Route de Sauveterre,,,
32788821,False,,D 230,secondary,False,260.448,"LINESTRING (-0.3155999 44.6362618, -0.3141427 44.6352511, -0.3133421 44.6346958, -0.3132109 44.6346638)",50,,Route de Sauveterre,,,
39393136,True,,,residential,False,230.782,"LINESTRING (-0.3155999 44.6362618, -0.3146115 44.6370113, -0.3136325 44.6377459, -0.3135984 44.6377715)",,,Rue Adolphe Homeau,,,
124083578,False,,,residential,True,30.095,"LINESTRING (-0.3187021 44.637152, -0.3190023 44.6369858)",,,Passage de la Chapelle,,,
"[39393139, 383295155]",False,,,residential,False,59.252,"LINESTRING (-0.3187021 44.637152, -0.3186571 44.6371342, -0.3186214 44.6371284, -0.3185767 44.6371306, -0.3184945 44.6371564, -0.318414 44.637189, -0.3181132 44.6369669)",,,"[""Rue de la Chapelle d'Épernon"", ""Place Jacques d'Welles""]",,,
39393139,False,,,residential,True,46.379000000000005,"LINESTRING (-0.3187021 44.637152, -0.3190396 44.6374822, -0.3190469 44.6374893)",,,Rue de la Chapelle d'Épernon,,,
38632011,False,,,residential,True,25.715,"LINESTRING (-0.3181132 44.6369669, -0.317859 44.637111)",,,Rue de la Tour,,,
39393140,True,,,residential,False,56.116,"LINESTRING (-0.3181132 44.6369669, -0.3184362 44.6367819, -0.3186812 44.6366655)",,,Rue de la Tour,,,
"[383295155, 39393139]",False,,,residential,True,59.252,"LINESTRING (-0.3181132 44.6369669, -0.318414 44.637189, -0.3184945 44.6371564, -0.3185767 44.6371306, -0.3186214 44.6371284, -0.3186571 44.6371342, -0.3187021 44.637152)",,,"[""Rue de la Chapelle d'Épernon"", ""Place Jacques d'Welles""]",,,
996451376,True,1,,secondary,False,7.684,"LINESTRING (-0.3198941 44.6353865, -0.3198746 44.6354542)",50,,Route de Branne,,,
"[52280259, 383342334]",True,,,residential,False,187.231,"LINESTRING (-0.3198941 44.6353865, -0.3197985 44.6353822, -0.3193219 44.6353037, -0.3191271 44.6352747, -0.3189223 44.6350325, -0.3188335 44.6349321, -0.3185297 44.6346565, -0.318282 44.6344745, -0.3181474 44.6344006)",,,Rue du Pourret,,,
52280333,True,1,D 10,primary,False,39.788,"LINESTRING (-0.3205919 44.6355861, -0.3204958 44.6354419, -0.3204308 44.6353444, -0.3203883 44.6352593)",50,,,,,
52280334,False,,D 10,primary,False,105.749,"LINESTRING (-0.3205919 44.6355861, -0.3206466 44.6356369, -0.3209565 44.6359073, -0.3210077 44.6359524, -0.3212695 44.6361849, -0.3213394 44.636247, -0.3214095 44.6363367)",30,,Allée De Lattre de Tassigny,,,
"[52280906, 222046415]",True,1,D 10,primary,False,30.817,"LINESTRING (-0.3230088 44.638528, -0.3228577 44.6384384, -0.3227719 44.6383871, -0.3227105 44.6383498)",50,,,yes,,
52280904,True,,,primary,False,8.581,"LINESTRING (-0.3226183 44.638386, -0.3226549 44.6383804, -0.3226787 44.6383717, -0.3227105 44.6383498)",50,roundabout,,,,
"[222046416, 52280907]",True,1,D 10,primary,False,34.741,"LINESTRING (-0.3226183 44.638386, -0.322726 44.6384217, -0.3228002 44.6384556, -0.3230088 44.638528)",50,,,yes,,
52280904,True,,,primary,False,21.616000000000003,"LINESTRING (-0.3227105 44.6383498, -0.3227262 44.6383281, -0.3227326 44.6383068, -0.3227314 44.6382854, -0.3227196 44.6382655, -0.3227094 44.6382483, -0.3226822 44.6382291, -0.3226445 44.6382163, -0.3226032 44.6382133)",50,roundabout,,,,
52280904,True,,,primary,False,18.227,"LINESTRING (-0.3226032 44.6382133, -0.3225716 44.638218, -0.3225409 44.6382295, -0.3225089 44.6382539, -0.3224948 44.6382773, -0.3224908 44.6383027, -0.3225006 44.6383338)",50,roundabout,,,,
365197301,False,,D 10,primary,True,171.69600000000003,"LINESTRING (-0.3226032 44.6382133, -0.3225771 44.6381302, -0.3225352 44.6380431, -0.3217435 44.6367977)",30,,Allée De Lattre de Tassigny,,,
52280904,True,,,primary,False,8.097,"LINESTRING (-0.3225006 44.6383338, -0.3225172 44.6383536, -0.3225422 44.6383704, -0.322574 44.6383817)",50,roundabout,,,,
52280905,True,1,D 10e7,secondary,False,22.320999999999998,"LINESTRING (-0.3225006 44.6383338, -0.3224421 44.6384113, -0.3223565 44.6385062)",50,,,,,
52280904,True,,,primary,False,3.538,"LINESTRING (-0.322574 44.6383817, -0.3226183 44.638386)",50,roundabout,,,,
222046420,True,1,D 10e7,secondary,False,22.284,"LINESTRING (-0.3223565 44.6385062, -0.3224539 44.6384669, -0.3225138 44.6384217, -0.322574 44.6383817)",50,,,,,
"[222046419, 996481046]",False,,D 10e7,secondary,False,26.786,"LINESTRING (-0.3223565 44.6385062, -0.3221978 44.6385717, -0.3221209 44.6386189, -0.3220998 44.6386539)",50,,,,,
39393140,True,,,residential,False,58.779,"LINESTRING (-0.3186812 44.6366655, -0.319326 44.636403)",,,Rue de la Tour,,,
124083570,False,,,residential,True,43.749,"LINESTRING (-0.3186812 44.6366655, -0.3190023 44.6369858)",,,Rue Sarrazine,,,
124236284,False,,,unclassified,False,30.287999999999997,"LINESTRING (-0.3132772 44.6334993, -0.3134712 44.633625, -0.3135602 44.6336827)",,,Route de Saint-Macaire,,,
124083570,False,,,residential,False,43.749,"LINESTRING (-0.3190023 44.6369858, -0.3186812 44.6366655)",,,Rue Sarrazine,,,
124083570,False,,,residential,True,46.026,"LINESTRING (-0.3190023 44.6369858, -0.3193836 44.6372984)",,,Rue Sarrazine,,,
124083578,False,,,residential,False,30.095,"LINESTRING (-0.3190023 44.6369858, -0.3187021 44.637152)",,,Passage de la Chapelle,,,
124083590,False,,,residential,True,78.186,"LINESTRING (-0.3166682 44.6386211, -0.3159924 44.6381081)",,,Rue Claude Bouchet,,,no
124234308,True,,,residential,False,132.214,"LINESTRING (-0.3166682 44.6386211, -0.3164432 44.6387638, -0.3163138 44.6388459, -0.3161347 44.6389595, -0.3154183 44.6394103)",,,Allée du Parc,,,
27473482,False,,D 11,secondary,True,13.459,"LINESTRING (-0.3159924 44.6381081, -0.3161183 44.6380267)",30,,Route de Branne,,,
124083590,False,,,residential,False,78.186,"LINESTRING (-0.3159924 44.6381081, -0.3166682 44.6386211)",,,Rue Claude Bouchet,,,no
"[27473482, 364745270]",False,,D 11,secondary,False,119.234,"LINESTRING (-0.3159924 44.6381081, -0.3154581 44.6384539, -0.3149549 44.6388031, -0.314874 44.6388119)","['50', '30']",,Route de Branne,,,
124085301,True,,,residential,False,51.14,"LINESTRING (-0.321742 44.6373191, -0.3217078 44.6373316, -0.3211677 44.6375301)",,,Rue Saint-Laurent,,,
38631957,True,,,residential,False,51.141999999999996,"LINESTRING (-0.3211677 44.6375301, -0.3208604 44.6371866, -0.3208227 44.6371412)",,,Rue de l'Œuille,,,
124460394,False,,,residential,False,56.713,"LINESTRING (-0.3175759 44.6347084, -0.3181474 44.6344006)",,,Rue du Pourret,,,
39393132,True,,,residential,False,399.2180000000001,"LINESTRING (-0.3175759 44.6347084, -0.3172834 44.6345191, -0.3170617 44.6343899, -0.3167635 44.6342201, -0.3163828 44.6339993, -0.3163089 44.6339544, -0.3152061 44.633266, -0.3151647 44.6332454, -0.3150783 44.6331952, -0.315037 44.6331723, -0.3148877 44.6331399, -0.3147405 44.6331442, -0.3146558 44.6331598, -0.3145865 44.6331813, -0.3144426 44.633244, -0.3137662 44.6335774, -0.313734 44.6335941, -0.3136456 44.6336398, -0.3135602 44.6336827)",,,Rue Cazeaux-Cazalet,,,
124460394,False,,,residential,True,56.713,"LINESTRING (-0.3181474 44.6344006, -0.3175759 44.6347084)",,,Rue du Pourret,,,
"[52372763, 52280259]",True,,,"['residential', 'unclassified']",False,171.899,"LINESTRING (-0.3181474 44.6344006, -0.3180107 44.634328, -0.3177275 44.6341558, -0.3176014 44.6337103, -0.3175344 44.6335269, -0.3175564 44.633502, -0.3181701 44.6332885)",,,Rue du Pourret,,,
124621338,True,1,,secondary,False,19.462,"LINESTRING (-0.3198746 44.6354542, -0.3200314 44.6353876, -0.3200867 44.6353656)",50,,Route de Branne,,,
"[996451377, 124621340]",False,,,secondary,False,38.866,"LINESTRING (-0.3198746 44.6354542, -0.3198363 44.6354763, -0.3197029 44.6355518, -0.3194773 44.6356592)",50,,Route de Branne,,,
26479020,True,,,primary,False,24.080000000000002,"LINESTRING (-0.3201475 44.6353715, -0.3202229 44.6353642, -0.320292 44.6353416, -0.3203488 44.6353056, -0.3203883 44.6352593)",50,roundabout,,,,
26479106,True,1,D 10,primary,False,42.89,"LINESTRING (-0.3201475 44.6353715, -0.3203286 44.6354322, -0.320409 44.6354852, -0.3204913 44.6355395, -0.3205919 44.6355861)",50,,,,,
26479020,True,,,primary,False,13.657,"LINESTRING (-0.3203237 44.6350527, -0.3202508 44.6350198, -0.3201668 44.6350058)",50,roundabout,,,,
197842839,True,1,,unclassified,False,32.681,"LINESTRING (-0.3207329 44.6350128, -0.3203237 44.6350527)",,,Rue du Port,,,
201263721,False,,,residential,False,267.875,"LINESTRING (-0.3207329 44.6350128, -0.3207754 44.6350016, -0.3208539 44.634981, -0.3209647 44.6349331, -0.3212717 44.6348047, -0.3217929 44.6345661, -0.3235373 44.6354616)",,,Rue du Port,,,
124234304,False,,D 11,secondary,True,97.416,"LINESTRING (-0.3141384 44.6397491, -0.3146889 44.6391503, -0.3147659 44.6390667, -0.3147936 44.6390094)",50,,,,,
228106931,False,,,residential,False,49.098,"LINESTRING (-0.321027 44.6365051, -0.320961 44.6365338, -0.3205591 44.6367064, -0.3205356 44.6367184, -0.3204992 44.636737)",,,Rue Porte de la Mer,,,
"[228106931, 124234285, 675232655]",False,,,residential,True,35.617,"LINESTRING (-0.321027 44.6365051, -0.3210489 44.6364985, -0.3210565 44.6364953, -0.321072 44.6364886, -0.321125 44.6364661, -0.3211465 44.6364569, -0.3211571 44.6364524, -0.3213556 44.636362, -0.3214095 44.6363367)",,,Rue Porte de la Mer,,building_passage,
