osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,bridge,width,tunnel
80262119,False,4,B 3,Brückenstraße,primary,30,False,8.977,"LINESTRING (8.692218 49.4138488, 8.6922215 49.4137681)",,,
166514524,True,1,L 534,Neuenheimer Landstraße,secondary,30,False,50.400000000000006,"LINESTRING (8.6961338 49.4135765, 8.6961015 49.4135879, 8.6960631 49.4135969, 8.6960408 49.4135991, 8.6960038 49.4135999, 8.6956254 49.4136003, 8.6955307 49.4135989, 8.6954944 49.4135968, 8.6954467 49.4135871)",,3,
167014594,False,2,,Uferstraße,secondary,30,True,22.634,"LINESTRING (8.6961338 49.4135765, 8.6960312 49.4135604, 8.6958331 49.4135206)",,,
"[1080751266, 155203300, 387641151]",True,"['1', '2']",,Bergheimer Straße,tertiary,30,False,335.631,"LINESTRING (8.6879072 49.4082779, 8.6881559 49.4083245, 8.688243 49.4083376, 8.6883281 49.4083406, 8.6883818 49.4083476, 8.6884294 49.4083611, 8.6884814 49.408376, 8.6885374 49.4083869, 8.6901395 49.4086575, 8.6904872 49.4087162, 8.6914736 49.4088809, 8.6919516 49.4089516, 8.6921251 49.4089706, 8.6921809 49.4089723, 8.6922342 49.4089705, 8.6922912 49.4089679, 8.6923343 49.4089605, 8.6923652 49.4089491, 8.6923951 49.4089336)",,,
155203313,False,1,,Thibautstraße,residential,30,False,12.462,"LINESTRING (8.6879072 49.4082779, 8.6878835 49.4083359, 8.6878623 49.4083861)",,,
26332270,True,,,Hospitalstraße,residential,30,False,111.68199999999999,"LINESTRING (8.689527 49.4097118, 8.6897969 49.4090765, 8.6899348 49.4087431)",,,
61513843,True,2,B 3,Bismarckstraße,primary,50,False,33.963,"LINESTRING (8.6924095 49.411311, 8.6921987 49.4112284, 8.6921325 49.4111976, 8.6920949 49.411174, 8.6920461 49.411125)",,,
"[253983074, 1080751263]",True,1,,,primary_link,50,False,46.741,"LINESTRING (8.6924095 49.411311, 8.6922349 49.4113052, 8.6921295 49.4112965, 8.69199 49.4112703, 8.6917882 49.4112136)",,,
22978251,False,,,Luisenstraße,residential,,False,55.623,"LINESTRING (8.6924502 49.4102478, 8.6923878 49.410235, 8.6923214 49.4102195, 8.6917217 49.410088)",,,
"[28910578, 199512395, 38886300]",True,3,B 3,Bismarckstraße,primary,50,False,123.58300000000001,"LINESTRING (8.6924502 49.4102478, 8.6927056 49.4098102, 8.692728 49.409761, 8.6927648 49.4096665, 8.6927753 49.4096107, 8.692776 49.409553, 8.6927617 49.4094903, 8.692744 49.4094376, 8.6927171 49.4093891, 8.6926799 49.4093453, 8.6926211 49.4092821, 8.6925549 49.4092056)",,,
"[38886301, 597192343]",True,4,B 3,Rohrbacher Straße,primary,50,False,95.37100000000001,"LINESTRING (8.6924775 49.4082086, 8.6924983 49.4080263, 8.6925025 49.4079891, 8.6925079 49.4079418, 8.6925512 49.4075611, 8.6925551 49.4075262, 8.6926107 49.4073566)",,,
"[32825224, 349289015]",True,2,B 3,"['Bismarckstraße', 'Rohrbacher Straße']",primary,50,False,32.580999999999996,"LINESTRING (8.6925549 49.4092056, 8.6924831 49.4091235, 8.6924536 49.4090699, 8.6924225 49.4089881, 8.6923951 49.4089336)",,,
155204300,True,,,Bergheimer Straße,tertiary,50,False,40.985,"LINESTRING (8.6925549 49.4092056, 8.6924911 49.4091902, 8.6924258 49.409176, 8.6922631 49.4091424, 8.6920761 49.4091129, 8.6920108 49.4091048)",,7,
"[32825225, 1119200039]",True,2,B 3,Rohrbacher Straße,primary,50,False,54.768,"LINESTRING (8.6923951 49.4089336, 8.6923992 49.4088969, 8.6924098 49.4088043, 8.69242 49.4087147, 8.6924313 49.4086146, 8.6924402 49.4085366, 8.6924509 49.4084424)",,,
62003993,True,3,,Neckarstaden,primary_link,50,False,21.804000000000002,"LINESTRING (8.6931712 49.4114402, 8.6930382 49.4114133, 8.692998 49.4114052, 8.6928834 49.411382)",,,
"[79569936, 79509566, 199510759]",False,"['4', '3']",,Neckarstaden,primary_link,50,"[False, True]",101.977,"LINESTRING (8.6931712 49.4114402, 8.6932516 49.4114564, 8.6934013 49.4114883, 8.6939022 49.4115656, 8.6945425 49.4116493)",,,
25040137,False,,,Landhausstraße,residential,20,True,5.795,"LINESTRING (8.6891281 49.4057792, 8.6891607 49.4058268)",,,
244287984,False,2,,Bahnhofstraße,residential,20,False,89.305,"LINESTRING (8.6891281 49.4057792, 8.6882221 49.4056214, 8.6881849 49.4056149, 8.6879349 49.4055738)",,,
244287986,True,2,,Bahnhofstraße,residential,20,False,69.649,"LINESTRING (8.6891281 49.4057792, 8.6892357 49.4057518, 8.6894305 49.4057826, 8.6900566 49.4058877)",,,
"[62293930, 254010814]",False,"['3', '2']",,Neckarstaden,primary_link,50,False,155.575,"LINESTRING (8.6945425 49.4116493, 8.6947865 49.4116653, 8.6951914 49.4117233, 8.6952405 49.4117295, 8.6956382 49.4117883, 8.6959363 49.4118302, 8.6961903 49.4118659, 8.6964185 49.4118979, 8.6966477 49.4119301)",,,
"[84908658, 155204820, 84908671]",False,,,Fahrtgasse,residential,,True,121.92999999999999,"LINESTRING (8.6945425 49.4116493, 8.694558 49.4115725, 8.6945761 49.411483, 8.6946463 49.4110351, 8.6946618 49.4109091, 8.6946721 49.4108271, 8.6946745 49.4108057, 8.6946852 49.4107088, 8.6946966 49.4105911, 8.6946999 49.4105578)",,"['5', '4.4']",
"[79569936, 79509566, 199510759]",False,"['4', '3']",,Neckarstaden,primary_link,50,"[False, True]",101.977,"LINESTRING (8.6945425 49.4116493, 8.6939022 49.4115656, 8.6934013 49.4114883, 8.6932516 49.4114564, 8.6931712 49.4114402)",,,
254010814,False,2,,Neckarstaden,primary_link,50,False,67.007,"LINESTRING (8.6966477 49.4119301, 8.6972211 49.4120108, 8.6972997 49.4120218, 8.6975551 49.4120504)",,,
"[62293930, 254010814]",False,"['3', '2']",,Neckarstaden,primary_link,50,True,155.575,"LINESTRING (8.6966477 49.4119301, 8.6964185 49.4118979, 8.6961903 49.4118659, 8.6959363 49.4118302, 8.6956382 49.4117883, 8.6952405 49.4117295, 8.6951914 49.4117233, 8.6947865 49.4116653, 8.6945425 49.4116493)",,,
"[1187528264, 14194533]",False,,,Untere Neckarstraße,residential,,False,27.249999999999996,"LINESTRING (8.6966477 49.4119301, 8.69666 49.4118918, 8.6966982 49.4117724, 8.6967041 49.4117596, 8.6967127 49.4117507, 8.696722 49.4117442, 8.6967334 49.4117403, 8.6967512 49.4117375, 8.6967725 49.4117377, 8.6967985 49.41174)",,,
"[1187528264, 14194533]",False,,,Untere Neckarstraße,residential,,True,27.25,"LINESTRING (8.6967985 49.41174, 8.6967725 49.4117377, 8.6967512 49.4117375, 8.6967334 49.4117403, 8.696722 49.4117442, 8.6967127 49.4117507, 8.6967041 49.4117596, 8.6966982 49.4117724, 8.69666 49.4118918, 8.6966477 49.4119301)",,,
"[202162593, 38886298, 133433682, 132613359]",True,"['3', '2']",B 3,Sofienstraße,primary,30,False,276.08799999999997,"LINESTRING (8.6938647 49.4087655, 8.6938358 49.4088432, 8.6937769 49.409005, 8.6936506 49.4093617, 8.6935587 49.4096042, 8.6933902 49.4100238, 8.6933586 49.4101083, 8.6933194 49.4102132, 8.6931207 49.4107098, 8.6929885 49.4110133, 8.6929367 49.4111334, 8.6929205 49.4111709)",,,
"[83188874, 42440422]",True,1,,Plöck,residential,15,False,115.82000000000001,"LINESTRING (8.6938647 49.4087655, 8.6939341 49.4087745, 8.6940482 49.4087857, 8.6941685 49.4087937, 8.6946448 49.4088205, 8.6948063 49.4088296, 8.6948732 49.408833, 8.695086 49.4088492, 8.6954569 49.4088695)",,4.5,
14193661,False,,,Akademiestraße,living_street,,False,156.589,"LINESTRING (8.6976116 49.4104421, 8.6976281 49.4103954, 8.6977751 49.4099981, 8.6978985 49.409663, 8.6979612 49.4094927, 8.6980987 49.4091192, 8.6981158 49.4090726)",,2.9,
14193663,True,,,Friedrich-Ebert-Platz,residential,,False,87.421,"LINESTRING (8.6984374 49.408315, 8.6984287 49.4083493, 8.6984173 49.408379, 8.6982487 49.4087668, 8.6981158 49.4090726)",,,
"[411268912, 411268908, 406169573, 133616222]",True,1,K 9708,Friedrich-Ebert-Anlage,secondary,"['50', '30']",False,196.75,"LINESTRING (8.6984374 49.408315, 8.6981827 49.4082713, 8.6980091 49.4082415, 8.6969585 49.4080612, 8.6968363 49.4080403, 8.6963631 49.4079525, 8.695821 49.4078348)",,,
133616223,True,2,K 9708,Friedrich-Ebert-Anlage,secondary,30,False,32.138000000000005,"LINESTRING (8.6988662 49.4083904, 8.6986631 49.4083556, 8.6985798 49.4083413, 8.6984374 49.408315)",,,
"[1080555817, 133616223]",True,2,K 9708,Friedrich-Ebert-Anlage,secondary,30,False,118.785,"LINESTRING (8.7004521 49.4086668, 8.6999439 49.4085783, 8.6995872 49.4085161, 8.6989632 49.4084078, 8.6988662 49.4083904)",,,
"[14195513, 14194535]",True,,,"['Montepellierplatz', 'Untere Neckarstraße']",residential,30,False,182.72999999999996,"LINESTRING (8.7013347 49.4126656, 8.7014637 49.4122881, 8.7009419 49.4121963, 8.7009061 49.412189, 8.7003111 49.412065, 8.700264 49.4120558, 8.7002208 49.4120508, 8.6997618 49.4120192, 8.6997421 49.4120179, 8.6995888 49.4120073)",,,
"[218816889, 254010815]",False,2,B 37,Neckarstaden,primary,50,True,137.07299999999998,"LINESTRING (8.7013347 49.4126656, 8.7007712 49.4126023, 8.7006858 49.412593, 8.7000374 49.4124991, 8.6994818 49.4124105)",,,
1185407754,True,2,B 3,Bismarckstraße,primary,50,False,6.946,"LINESTRING (8.6924957 49.4113385, 8.6924095 49.411311)",,,
1214480804,True,,,Bunsenstraße,living_street,,False,129.774,"LINESTRING (8.6924438 49.4049766, 8.6906935 49.4052314)",,,
286823147,False,2,B 3,Rohrbacher Straße,primary,50,False,140.317,"LINESTRING (8.6924438 49.4049766, 8.6924784 49.4051101, 8.6925736 49.405452, 8.6926049 49.405572, 8.6927683 49.4062007, 8.6927736 49.4062201)",,,
69607432,False,3,B 3,Rohrbacher Straße,primary,50,True,38.572,"LINESTRING (8.6927964 49.4065666, 8.6927929 49.406451, 8.6927853 49.4063355, 8.6927736 49.4062201)",,,
124068020,True,2,B 3,Rohrbacher Straße,primary,50,False,54.733000000000004,"LINESTRING (8.6927964 49.4065666, 8.6928327 49.4066442, 8.6928362 49.4067528, 8.6928448 49.4068109, 8.6928534 49.4068398, 8.6928669 49.4068645, 8.6928817 49.4068839, 8.6929052 49.406904, 8.6929225 49.4069181, 8.6929547 49.4069358, 8.6930674 49.4069979)",,,
69607432,False,3,B 3,Rohrbacher Straße,primary,50,False,38.572,"LINESTRING (8.6927736 49.4062201, 8.6927853 49.4063355, 8.6927929 49.406451, 8.6927964 49.4065666)",,,
286823147,False,2,B 3,Rohrbacher Straße,primary,50,True,140.317,"LINESTRING (8.6927736 49.4062201, 8.6927683 49.4062007, 8.6926049 49.405572, 8.6925736 49.405452, 8.6924784 49.4051101, 8.6924438 49.4049766)",,,
"[24048872, 381757190, 37813567]",False,1,,"['Gaisbergstraße', 'Adenauerplatz']",residential,30,True,146.035,"LINESTRING (8.6948789 49.4067845, 8.6942648 49.4068122, 8.6942343 49.4068112, 8.6942057 49.4068051, 8.6941784 49.4066154, 8.6940901 49.406002, 8.6940754 49.405936)",,,
39500198,True,1,,,primary_link,50,False,6.491,"LINESTRING (8.6914891 49.4111147, 8.6915354 49.4111647)",,,
48163929,False,,,Schneidmühlstraße,residential,,True,9.567,"LINESTRING (8.6914891 49.4111147, 8.6914989 49.4110289)",,,
67367839,False,2,,,primary_link,50,True,19.08,"LINESTRING (8.6915354 49.4111647, 8.6917882 49.4112136)",,,
39500199,True,1,,,primary_link,50,False,23.021,"LINESTRING (8.6915354 49.4111647, 8.6914436 49.4111368, 8.6914299 49.4111309, 8.6914144 49.4111225, 8.6913739 49.4110952, 8.6913166 49.4110669, 8.6912962 49.4110601, 8.6912704 49.4110547)",,,
30810231,False,2,B 37,Schurmanstraße,primary,50,False,22.64,"LINESTRING (8.6909149 49.4111485, 8.6910358 49.4111862, 8.6910756 49.4111985, 8.6911974 49.4112361)",,,
52040565,False,2,B 37,Schurmanstraße,primary,50,True,57.88,"LINESTRING (8.6909149 49.4111485, 8.690777 49.4111056, 8.6901963 49.4109197)",,,
106467299,False,,,Luisenstraße,residential,,True,2.847,"LINESTRING (8.6917217 49.410088, 8.6916836 49.4100816)",,,
22978251,False,,,Luisenstraße,residential,,True,55.623,"LINESTRING (8.6917217 49.410088, 8.6923214 49.4102195, 8.6923878 49.410235, 8.6924502 49.4102478)",,,
106467293,True,,,Schneidmühlstraße,residential,,False,105.865,"LINESTRING (8.6917217 49.410088, 8.6915862 49.4106397, 8.6915643 49.4107293, 8.6915325 49.4108587, 8.6914989 49.4110289)",,,
277455037,True,,,Bergheimer Straße,tertiary,30,False,155.523,"LINESTRING (8.6899348 49.4087431, 8.6887964 49.4085411, 8.6886499 49.4085186, 8.688489 49.4084925, 8.6883992 49.4084785, 8.6883321 49.4084798, 8.6882792 49.4084737, 8.6882128 49.4084493, 8.68811 49.4084282, 8.6878623 49.4083861)",,,
188439354,False,2,L 534,Neuenheimer Landstraße,secondary,30,False,92.618,"LINESTRING (8.6941915 49.4137459, 8.6942681 49.413736, 8.6951168 49.4136128, 8.6952171 49.4136012, 8.6953193 49.4135927, 8.6954467 49.4135871)",,,
783931397,False,2,L 534,Neuenheimer Landstraße,secondary,30,True,53.512,"LINESTRING (8.6941915 49.4137459, 8.6936326 49.4138274, 8.6934689 49.4138487)",,,
28171939,True,,,Landhausstraße,living_street,,False,37.956,"LINESTRING (8.6890736 49.4054397, 8.6891281 49.4057792)",,,
"[25974113, 1083321801]",True,,,Poststraße,residential,30,False,21.637999999999998,"LINESTRING (8.6921975 49.4082581, 8.6922507 49.4082546, 8.6922794 49.408257, 8.692303 49.408255, 8.692334 49.4082476, 8.692379 49.408231, 8.6924082 49.4082151, 8.6924775 49.4082086)",,,
27120516,False,,,Poststraße,residential,30,True,76.334,"LINESTRING (8.6921975 49.4082581, 8.6920648 49.4082357, 8.6913897 49.4081171, 8.691179 49.408079)",,,
42811785,False,,,Uferstraße,tertiary,30,False,90.704,"LINESTRING (8.6881723 49.4131638, 8.6885382 49.4132143, 8.6888656 49.4132595, 8.6894095 49.4132826)",,,
166514518,False,,,Bergstraße,residential,50,True,6.511,"LINESTRING (8.6934511 49.4137913, 8.6934689 49.4138487)",,,
"[28891706, 188439356]",True,,,Uferstraße,residential,50,False,76.22,"LINESTRING (8.6934511 49.4137913, 8.6934122 49.4137343, 8.6933724 49.4136939, 8.6933135 49.4136562, 8.6932847 49.4136425, 8.6932098 49.4136069, 8.6930983 49.4135709, 8.6928288 49.4135044, 8.6925994 49.4134245)",,,
"[24635976, 24635977]",True,"['3', '2']",B 3,Adenauerplatz,primary,50,False,90.526,"LINESTRING (8.6938767 49.4069056, 8.6940837 49.4069715, 8.6941974 49.4070259, 8.6942524 49.4070941, 8.6942785 49.4071667, 8.6942965 49.4072477, 8.6943212 49.4074815, 8.6943269 49.407586)",,,
"[411574098, 24635973, 155055414, 24635975]",True,2,K 9708,"['Friedrich-Ebert-Anlage', 'Adenauerplatz']",secondary,50,False,594.4419999999999,"LINESTRING (8.6938767 49.4069056, 8.6940505 49.4068955, 8.6943017 49.406887, 8.6953088 49.4068867, 8.6953306 49.4068867, 8.6954142 49.4068912, 8.6957681 49.4069254, 8.6994053 49.407945, 8.6997059 49.4080448, 8.6998904 49.4081082, 8.6999271 49.4081208, 8.7001133 49.4081842, 8.7002334 49.4082237, 8.7003276 49.4082501, 8.7005792 49.4083144, 8.7007477 49.4083525, 8.7009435 49.408391, 8.701106 49.4084182, 8.7012529 49.4084405, 8.7015973 49.4084886)",,,yes
42811785,False,,,Uferstraße,tertiary,30,False,86.443,"LINESTRING (8.690203 49.4133239, 8.690372 49.4133273, 8.6907282 49.41334, 8.6909717 49.4133481, 8.691248 49.4133521, 8.6913327 49.4133509, 8.6913967 49.4133478)",,,
42811785,False,,,Uferstraße,tertiary,30,True,57.591,"LINESTRING (8.690203 49.4133239, 8.6898698 49.413309, 8.6894095 49.4132826)",,,
24644351,True,,,Schulzengasse,residential,30,False,54.11,"LINESTRING (8.6913967 49.4133478, 8.6913699 49.4134343, 8.6912842 49.4137583, 8.6912776 49.4137733, 8.6912546 49.4138252)",,,
"[42811785, 1267370451]",False,,,Uferstraße,tertiary,30,False,83.717,"LINESTRING (8.6913967 49.4133478, 8.6914682 49.4133422, 8.6915174 49.4133396, 8.691579 49.4133385, 8.6919259 49.4133461, 8.692061 49.4133495, 8.6923026 49.4133557, 8.6925526 49.4133609)",,,
42811785,False,,,Uferstraße,tertiary,30,True,86.443,"LINESTRING (8.6913967 49.4133478, 8.6913327 49.4133509, 8.691248 49.4133521, 8.6909717 49.4133481, 8.6907282 49.41334, 8.690372 49.4133273, 8.690203 49.4133239)",,,
"[28890961, 1083321806]",True,1,,Neckarstaden,primary_link,50,False,35.354,"LINESTRING (8.6929205 49.4111709, 8.6929801 49.4112709, 8.693025 49.4113231, 8.6931061 49.4113874, 8.6931712 49.4114402)",,,
28899573,True,2,B 3,Sofienstraße,primary,30,False,23.659,"LINESTRING (8.6929205 49.4111709, 8.6929033 49.4112276, 8.6928897 49.4113129, 8.6928834 49.411382)",,,
"[1185407755, 39500196, 1030916967]",True,1,,,primary_link,50,False,41.683,"LINESTRING (8.6929205 49.4111709, 8.692801 49.411243, 8.6927453 49.4112706, 8.6927204 49.4112784, 8.6926957 49.411284, 8.6926652 49.4112887, 8.6926261 49.4112931, 8.6925544 49.4112995, 8.6924844 49.411305, 8.6924095 49.411311)",,,
25040137,False,,,Landhausstraße,residential,20,False,5.795,"LINESTRING (8.6891607 49.4058268, 8.6891281 49.4057792)",,,
"[8604376, 165747011]",False,,,Landhausstraße,residential,20,False,78.70200000000001,"LINESTRING (8.6891607 49.4058268, 8.6891512 49.4058499, 8.689014 49.4061838, 8.6889629 49.4063081, 8.6889211 49.4064045, 8.6889154 49.4064479, 8.6889217 49.4064681, 8.6889358 49.4065124)",,,
28171937,True,,,Goethestraße,living_street,,False,62.689,"LINESTRING (8.6900566 49.4058877, 8.6898683 49.4053374)",,,
244287986,True,2,,Bahnhofstraße,residential,20,False,69.394,"LINESTRING (8.6900566 49.4058877, 8.6909781 49.4060607)",,,
244769710,False,,,Bahnhofstraße,residential,,True,10.815,"LINESTRING (8.6900566 49.4058877, 8.6900815 49.4059836)",,,
244769711,False,,,Bahnhofstraße,residential,,False,8.654,"LINESTRING (8.6909752 49.4061385, 8.6909781 49.4060607)",,,
175904319,True,1,,Bahnhofstraße,residential,20,False,66.917,"LINESTRING (8.6909752 49.4061385, 8.6902554 49.4060137, 8.6900815 49.4059836)",,,
25040133,False,2,,Bahnhofstraße,residential,20,True,52.63,"LINESTRING (8.6924249 49.406351, 8.691724 49.4062244)",,,
"[41216624, 1071958003]",True,2,B 3,Rohrbacher Straße,primary,50,False,26.067999999999998,"LINESTRING (8.6924509 49.4084424, 8.6924672 49.4082997, 8.6924727 49.4082508, 8.6924775 49.4082086)",,,
"[688861928, 25974115]",True,,,Poststraße,residential,30,False,28.161,"LINESTRING (8.6924509 49.4084424, 8.6924216 49.4084017, 8.6923957 49.4083709, 8.6923629 49.4083421, 8.692328 49.4083191, 8.6922891 49.4082995, 8.6922445 49.4082842, 8.6921975 49.4082581)",,,
277455037,True,,,Bergheimer Straße,tertiary,30,False,44.539,"LINESTRING (8.6920108 49.4091048, 8.6914166 49.4090001)",,,
"[22978252, 1080554589]",True,,,Schneidmühlstraße,residential,,False,111.313,"LINESTRING (8.6920108 49.4091048, 8.6919303 49.4093617, 8.6918441 49.4096666, 8.6917217 49.410088)",,,
"[229773122, 26332691]",True,,,Luisenstraße,residential,30,False,147.821,"LINESTRING (8.6914166 49.4090001, 8.6913374 49.4093694, 8.6912079 49.4100003, 8.6916836 49.4100816)",,,
277455037,True,,,Bergheimer Straße,tertiary,30,False,110.952,"LINESTRING (8.6914166 49.4090001, 8.6906156 49.4088626, 8.6899348 49.4087431)",,,
26816187,True,1,,Nadlerstraße,residential,,False,118.246,"LINESTRING (8.6954569 49.4088695, 8.6955175 49.408638, 8.6958127 49.4079187, 8.695821 49.4078348)",,,
"[83188867, 83188869, 83188871, 83188872, 1059038255]",True,1,,Plöck,residential,15,False,194.10900000000004,"LINESTRING (8.6954569 49.4088695, 8.6955811 49.4088755, 8.6959995 49.4088971, 8.6961981 49.4089064, 8.6962989 49.4089104, 8.696457 49.4089129, 8.6965968 49.4089175, 8.6969965 49.4089373, 8.6970299 49.4089396, 8.6970992 49.4089445, 8.6972032 49.4089538, 8.6972158 49.408955, 8.6973526 49.4089674, 8.6974624 49.4089793, 8.6975579 49.4089899, 8.6975972 49.4089948, 8.6978793 49.4090342, 8.698038 49.4090598, 8.6980606 49.4090635, 8.6981158 49.4090726)",,4.5,
"[1012259106, 124068013]",True,4,K 9708,Friedrich-Ebert-Anlage,secondary,50,False,111.588,"LINESTRING (8.695821 49.4078348, 8.6957291 49.407818, 8.6953276 49.4077518, 8.6952067 49.4077312, 8.6949155 49.4076823, 8.6944375 49.4076031, 8.6943269 49.407586)",,,
26840684,False,3,,Poststraße,residential,30,False,43.42400000000001,"LINESTRING (8.6892985 49.4077288, 8.6893628 49.407586, 8.6893895 49.4075156, 8.6894517 49.4073513)",,,
199518462,False,,,Poststraße,residential,30,True,62.466,"LINESTRING (8.689655 49.4068054, 8.6896286 49.4068716, 8.6896101 49.4069261, 8.6895691 49.4070248, 8.6894697 49.4073039, 8.6894517 49.4073513)",,,
27120516,False,,,Poststraße,residential,30,False,76.334,"LINESTRING (8.691179 49.408079, 8.6913897 49.4081171, 8.6920648 49.4082357, 8.6921975 49.4082581)",,,
27120517,True,,,Poststraße,residential,30,False,141.685,"LINESTRING (8.691179 49.408079, 8.6909198 49.408034, 8.6907632 49.4080079, 8.6905707 49.4079758, 8.6905638 49.4079733, 8.6903023 49.4079264, 8.6899765 49.4078661, 8.6898543 49.4078446, 8.6897239 49.4078194, 8.6895237 49.4077882, 8.6894023 49.4077605, 8.6892985 49.4077288)",,,
28891705,False,2,,Uferstraße,residential,50,True,8.001,"LINESTRING (8.6925526 49.4133609, 8.692561 49.4133858, 8.6925739 49.4134043, 8.6925994 49.4134245)",,,
"[1267370451, 39595007]",False,2,,Uferstraße,tertiary,30,False,68.487,"LINESTRING (8.6925526 49.4133609, 8.6928656 49.4133677, 8.6933126 49.4133808, 8.6933539 49.4133817, 8.6934986 49.4133844)",,,
"[42811785, 1267370451]",False,,,Uferstraße,tertiary,30,True,83.717,"LINESTRING (8.6925526 49.4133609, 8.6923026 49.4133557, 8.692061 49.4133495, 8.6919259 49.4133461, 8.691579 49.4133385, 8.6915174 49.4133396, 8.6914682 49.4133422, 8.6913967 49.4133478)",,,
28891705,False,2,,Uferstraße,residential,50,False,8.001000000000001,"LINESTRING (8.6925994 49.4134245, 8.6925739 49.4134043, 8.692561 49.4133858, 8.6925526 49.4133609)",,,
28891707,True,,,Bergstraße,residential,,False,45.376999999999995,"LINESTRING (8.6934986 49.4133844, 8.6934838 49.413493, 8.693466 49.4136649, 8.6934586 49.4137331, 8.6934511 49.4137913)",,,
"[1267370451, 39595007]",False,2,,Uferstraße,tertiary,30,True,68.487,"LINESTRING (8.6934986 49.4133844, 8.6933539 49.4133817, 8.6933126 49.4133808, 8.6928656 49.4133677, 8.6925526 49.4133609)",,,
"[712541459, 680785375]",False,2,,Uferstraße,tertiary,30,False,169.744,"LINESTRING (8.6934986 49.4133844, 8.6941625 49.4134123, 8.6954095 49.41348, 8.6955737 49.4134886, 8.6956267 49.4134914, 8.6956934 49.4134966, 8.6957806 49.4135092, 8.6958331 49.4135206)",,,
67367839,False,2,,,primary_link,50,False,19.08,"LINESTRING (8.6917882 49.4112136, 8.6915354 49.4111647)",,,
67367831,True,1,,,primary_link,50,False,22.003,"LINESTRING (8.6917882 49.4112136, 8.6918934 49.4112018, 8.6919546 49.4111858, 8.6919909 49.4111674, 8.6920461 49.411125)",,,
"[1030916968, 199512401, 597192344]",True,"['3', '2']",B 3,Bismarckstraße,primary,50,False,103.198,"LINESTRING (8.6920461 49.411125, 8.6920321 49.4110759, 8.6920269 49.4110047, 8.692037 49.4109651, 8.6920441 49.4109374, 8.6920889 49.4108582, 8.6921474 49.4107723, 8.6924003 49.4103329, 8.6924502 49.4102478)",,,
30810231,False,2,B 37,Schurmanstraße,primary,50,True,22.64,"LINESTRING (8.6911974 49.4112361, 8.6910756 49.4111985, 8.6910358 49.4111862, 8.6909149 49.4111485)",,,
