osmid,lanes,name,highway,oneway,reversed,length,geometry,maxspeed,ref,bridge
17613148,2,Bow Street,tertiary,False,False,111.83900000000001,"LINESTRING (-75.8308348 39.6074612, -75.8305972 39.6070411, -75.8305297 39.6069218, -75.8303562 39.6066286, -75.8303396 39.6066006, -75.830305 39.606542)",,,
849974375,,West Main Street,secondary,True,False,96.144,"LINESTRING (-75.8308348 39.6074612, -75.8303424 39.607603, -75.830082 39.607678, -75.8298725 39.6077544, -75.829794 39.607783)",25 mph,,
982238298,2,Bow Street,tertiary,False,False,62.42099999999999,"LINESTRING (-75.8308348 39.6074612, -75.8309059 39.607603, -75.8309814 39.6078085, -75.8310395 39.6079991)",,,
17613148,2,Bow Street,tertiary,False,True,111.839,"LINESTRING (-75.830305 39.606542, -75.8303396 39.6066006, -75.8303562 39.6066286, -75.8305297 39.6069218, -75.8305972 39.6070411, -75.8308348 39.6074612)",,,
849974376,2,Howard Street,secondary,False,False,200.88800000000003,"LINESTRING (-75.830305 39.606542, -75.8304029 39.6065073, -75.8304469 39.6064917, -75.8312522 39.6061942, -75.8314279 39.6061276, -75.8316009 39.6060507, -75.8322418 39.6057245, -75.8323558 39.6056733)",,,
17635242,,Mackall Street,residential,False,False,114.713,"LINESTRING (-75.834499 39.6048641, -75.8350113 39.6048644, -75.835838 39.604865)",,,
791975924,2,Railroad Avenue,tertiary,False,False,23.463,"LINESTRING (-75.8314871 39.6107771, -75.8317453 39.6107067)",,,
"[982238296, 982238297]",2,Bow Street,tertiary,False,True,174.54200000000003,"LINESTRING (-75.8314871 39.6107771, -75.831458 39.6106969, -75.8314173 39.6106041, -75.8313166 39.6103743, -75.83129 39.6102679, -75.8312614 39.6101231, -75.8311595 39.6093185, -75.8311575 39.6093026, -75.8311491 39.6092362)",,,
791975924,2,Railroad Avenue,tertiary,False,True,23.463,"LINESTRING (-75.8317453 39.6107067, -75.8314871 39.6107771)",,,
"[791974826, 17621927]","['3', '2']",Railroad Avenue,tertiary,False,False,129.124,"LINESTRING (-75.8317453 39.6107067, -75.8321703 39.6105893, -75.8330116 39.6103639, -75.8331707 39.6103299)",,,
17621927,2,Railroad Avenue,tertiary,False,False,91.65,"LINESTRING (-75.8331707 39.6103299, -75.8335966 39.6102209, -75.8339164 39.6101359, -75.8339815 39.6101186, -75.8341813 39.6100597)",,,
"[791974826, 17621927]","['3', '2']",Railroad Avenue,tertiary,False,True,129.124,"LINESTRING (-75.8331707 39.6103299, -75.8330116 39.6103639, -75.8321703 39.6105893, -75.8317453 39.6107067)",,,
17622732,,Singerly Avenue,residential,False,False,104.73799999999999,"LINESTRING (-75.8331707 39.6103299, -75.8331449 39.6102348, -75.8331193 39.6101021, -75.8330577 39.6097825, -75.8330187 39.6096253, -75.8329863 39.6094848, -75.8329653 39.6094016)",,,
"[791974824, 17621927]","['3', '2']",Railroad Avenue,tertiary,False,False,94.02600000000001,"LINESTRING (-75.8341813 39.6100597, -75.8343114 39.6099998, -75.8344147 39.609942, -75.8344857 39.6098944, -75.8345487 39.6098408, -75.8346664 39.6097156, -75.834815 39.6095894, -75.8349658 39.6094784)",,,
17621927,2,Railroad Avenue,tertiary,False,True,91.65,"LINESTRING (-75.8341813 39.6100597, -75.8339815 39.6101186, -75.8339164 39.6101359, -75.8335966 39.6102209, -75.8331707 39.6103299)",,,
68306871,2,North Bridge Street,primary,False,False,62.435,"LINESTRING (-75.8349658 39.6094784, -75.834848 39.609282, -75.8346403 39.6089762)",25 mph,MD 213,
"[791974824, 17621927]","['3', '2']",Railroad Avenue,tertiary,False,True,94.026,"LINESTRING (-75.8349658 39.6094784, -75.834815 39.6095894, -75.8346664 39.6097156, -75.8345487 39.6098408, -75.8344857 39.6098944, -75.8344147 39.609942, -75.8343114 39.6099998, -75.8341813 39.6100597)",,,
17622732,,Singerly Avenue,residential,False,False,117.949,"LINESTRING (-75.832814 39.6089361, -75.8326759 39.6085136, -75.8325003 39.6079764, -75.8324886 39.6079059)",,,
17622732,,Singerly Avenue,residential,False,True,53.36099999999999,"LINESTRING (-75.832814 39.6089361, -75.8328542 39.6090591, -75.8329395 39.6093276, -75.8329653 39.6094016)",,,
17632700,,West High Street,tertiary,False,True,146.84,"LINESTRING (-75.832814 39.6089361, -75.8325074 39.6090126, -75.8321024 39.6091096, -75.8320446 39.6091221, -75.8317507 39.6091595, -75.8316612 39.6091709, -75.8315552 39.6091844, -75.8312315 39.6092257, -75.8311491 39.6092362)",,,
"[791976737, 791976739]","['3', '2']",West High Street,tertiary,False,False,139.312,"LINESTRING (-75.832814 39.6089361, -75.8338215 39.6086652, -75.8340382 39.6086021, -75.8343445 39.6085129)",,,
17622732,,Singerly Avenue,residential,False,True,117.949,"LINESTRING (-75.8324886 39.6079059, -75.8325003 39.6079764, -75.8326759 39.6085136, -75.832814 39.6089361)",,,
17633066,,Cathedral Street,residential,False,False,124.57300000000001,"LINESTRING (-75.8324886 39.6079059, -75.8319054 39.6079434, -75.8316431 39.6079603, -75.8310395 39.6079991)",,,
