osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref
1115229256,2,Yucca Trail,tertiary,45 mph,False,False,22.416,"LINESTRING (-116.4130317 34.1205656, -116.4132752 34.1205672)",
"[1009774913, 1115229250]",2,Yucca Trail,tertiary,45 mph,False,True,203.507,"LINESTRING (-116.4130317 34.1205656, -116.4113003 34.1205566, -116.410821 34.1205541)",
7206509,2,Aviation Drive,residential,,False,False,436.678,"LINESTRING (-116.409401 34.1274253, -116.4140055 34.1274298, -116.4141451 34.1274299)",
997821321,,Airway Avenue,residential,,False,True,136.83800000000002,"LINESTRING (-116.409401 34.1274253, -116.409377 34.127176, -116.4093698 34.1270714, -116.4094527 34.126818, -116.4096069 34.1265861, -116.4099278 34.1263605)",
7206509,2,Aviation Drive,residential,,False,True,436.678,"LINESTRING (-116.4141451 34.1274299, -116.4140055 34.1274298, -116.409401 34.1274253)",
"[1007840752, 1007840753]",3,Old Woman Springs Road,primary,55 mph,False,True,101.096,"LINESTRING (-116.4141451 34.1274299, -116.4142723 34.1268403, -116.4143383 34.1265349)",CA 247
202054768,,Yucca Trail,tertiary,40 mph,False,True,64.539,"LINESTRING (-116.4185158 34.1205914, -116.4178147 34.1205934)",
7213086,,Chia Avenue,residential,,False,False,101.155,"LINESTRING (-116.4115398 34.125627, -116.4115431 34.1265367)",
7213086,,Chia Avenue,residential,,False,True,101.155,"LINESTRING (-116.4115431 34.1265367, -116.4115398 34.125627)",
7383456,2,Encelia Drive,residential,,False,False,257.291,"LINESTRING (-116.4115431 34.1265367, -116.4142066 34.126535, -116.4143383 34.1265349)",
7383456,2,Encelia Drive,residential,,False,True,153.2,"LINESTRING (-116.4115431 34.1265367, -116.4104486 34.1265448, -116.4102144 34.1264897, -116.4099278 34.1263605)",
"[1115229253, 483879031]","['4', '2']",Joshua Lane,secondary,40 mph,False,False,104.93799999999999,"LINESTRING (-116.4153934 34.1197149, -116.4151657 34.1199643, -116.4151415 34.1200219, -116.4151193 34.1200749, -116.415071 34.1201775, -116.4150317 34.1203584, -116.41504 34.1205784)",
"[1115229252, 483875765, 1115229255]","['4', '5']",Yucca Trail,tertiary,45 mph,False,True,162.468,"LINESTRING (-116.41504 34.1205784, -116.4143167 34.1205794, -116.4138306 34.1205715, -116.4132752 34.1205672)",
"[1115229253, 483879031]","['4', '2']",Joshua Lane,secondary,40 mph,False,True,104.938,"LINESTRING (-116.41504 34.1205784, -116.4150317 34.1203584, -116.415071 34.1201775, -116.4151193 34.1200749, -116.4151415 34.1200219, -116.4151657 34.1199643, -116.4153934 34.1197149)",
"[483879025, 1115229254]",5,Joshua Lane,secondary,35 mph,False,False,235.16700000000003,"LINESTRING (-116.41504 34.1205784, -116.4150364 34.1210693, -116.415014 34.1211454, -116.4149812 34.1212275, -116.4149445 34.1213194, -116.4148116 34.1215244, -116.4146089 34.1217263, -116.4142258 34.1219865, -116.4140869 34.1221415, -116.4139973 34.1222687, -116.41393 34.1223713)",
"[202054768, 1115229257, 1223279650]",4,Yucca Trail,tertiary,40 mph,False,False,205.24200000000002,"LINESTRING (-116.41504 34.1205784, -116.4157979 34.1205872, -116.4171463 34.1205937, -116.4172695 34.1205946)",
"[483879025, 1115229254]",5,Joshua Lane,secondary,35 mph,False,True,235.16700000000003,"LINESTRING (-116.41393 34.1223713, -116.4139973 34.1222687, -116.4140869 34.1221415, -116.4142258 34.1219865, -116.4146089 34.1217263, -116.4148116 34.1215244, -116.4149445 34.1213194, -116.4149812 34.1212275, -116.415014 34.1211454, -116.4150364 34.1210693, -116.41504 34.1205784)",
"[481289485, 821249269]","['3', '2']",Joshua Lane,secondary,,True,False,96.969,"LINESTRING (-116.41393 34.1223713, -116.4138284 34.122493, -116.4138016 34.1226766, -116.4137934 34.1227395, -116.4138362 34.1230205, -116.4138791 34.1231493, -116.4138829 34.1231627, -116.413897 34.1232065)",
7213828,,Joshua Lane,residential,,False,False,84.043,"LINESTRING (-116.4159901 34.1229305, -116.4160426 34.1230373, -116.4160467 34.1232183, -116.4160572 34.1236777)",
"[821249256, 821249257]","['3', '2']",29 Palms Highway,primary,40 mph,True,False,165.108,"LINESTRING (-116.4159901 34.1229305, -116.4167812 34.1226808, -116.4169838 34.122619, -116.417539 34.1224417, -116.4176659 34.1224012)",CA 62
7366046,2,Airway Avenue,residential,,False,False,118.12299999999999,"LINESTRING (-116.4093829 34.1205438, -116.4093822 34.1207036, -116.409378 34.1216061)",
"[1009774912, 1115229251, 1009774911]","['3', '2']",Yucca Trail,tertiary,45 mph,False,False,132.389,"LINESTRING (-116.4093829 34.1205438, -116.409966 34.120548, -116.410323 34.1205526, -116.410821 34.1205541)",
"[1009774912, 1115229251, 1009774911]","['3', '2']",Yucca Trail,tertiary,45 mph,False,True,132.389,"LINESTRING (-116.410821 34.1205541, -116.410323 34.1205526, -116.409966 34.120548, -116.4093829 34.1205438)",
"[1009774913, 1115229250]",2,Yucca Trail,tertiary,45 mph,False,False,203.507,"LINESTRING (-116.410821 34.1205541, -116.4113003 34.1205566, -116.4130317 34.1205656)",
1115229256,2,Yucca Trail,tertiary,45 mph,False,True,22.416,"LINESTRING (-116.4132752 34.1205672, -116.4130317 34.1205656)",
7373661,2,Lupine Drive,residential,,False,True,230.324,"LINESTRING (-116.4132752 34.1205672, -116.413275 34.1206825, -116.4132742 34.1210361, -116.4132471 34.1212011, -116.4131542 34.121371, -116.4130174 34.1214924, -116.4128317 34.1215692, -116.4125435 34.1216178, -116.4117365 34.1216163)",
"[1115229252, 483875765, 1115229255]","['4', '5']",Yucca Trail,tertiary,45 mph,False,False,162.468,"LINESTRING (-116.4132752 34.1205672, -116.4138306 34.1205715, -116.4143167 34.1205794, -116.41504 34.1205784)",
202054768,,Yucca Trail,tertiary,40 mph,False,False,50.188,"LINESTRING (-116.4172695 34.1205946, -116.4178147 34.1205934)",
"[202054768, 1115229257, 1223279650]",4,Yucca Trail,tertiary,40 mph,False,True,205.242,"LINESTRING (-116.4172695 34.1205946, -116.4171463 34.1205937, -116.4157979 34.1205872, -116.41504 34.1205784)",
202054768,,Yucca Trail,tertiary,40 mph,False,False,64.539,"LINESTRING (-116.4178147 34.1205934, -116.4185158 34.1205914)",
202054768,,Yucca Trail,tertiary,40 mph,False,True,50.188,"LINESTRING (-116.4178147 34.1205934, -116.4172695 34.1205946)",
7486980,2,Dumosa Avenue,residential,,False,False,121.799,"LINESTRING (-116.4178147 34.1205934, -116.4177968 34.1207043, -116.4177703 34.1208692, -116.4177598 34.1209641, -116.4177228 34.1210585, -116.4176771 34.1211411, -116.417607 34.1212146, -116.417514 34.1213335, -116.4174932 34.1213602, -116.4174547 34.1214494, -116.4174394 34.1214849, -116.417428 34.1216168)",
7518143,,Twentynine Palms Outerhighway North,residential,,False,False,379.671,"LINESTRING (-116.414142 34.1237633, -116.4140546 34.1237892, -116.4139791 34.1238111, -116.4137793 34.1238191, -116.4135752 34.1238477, -116.4134199 34.1238964, -116.4127809 34.1240972, -116.4122246 34.1242718, -116.4120333 34.1243319, -116.4118177 34.1243996, -116.4116279 34.1244592, -116.4110748 34.1246329, -116.4108939 34.1246897, -116.4107045 34.1247492, -116.4106893 34.1247543, -116.4105317 34.1248068, -116.4105079 34.1248156, -116.410379 34.1248631, -116.4102712 34.1249086)",
481289486,2,Old Woman Springs Road,primary,,True,False,94.36000000000001,"LINESTRING (-116.414142 34.1237633, -116.4141852 34.1238689, -116.4142168 34.1239825, -116.4142413 34.1240728, -116.414283 34.1242214, -116.4142951 34.1242641, -116.4143568 34.1245194, -116.4143671 34.1245901)",CA 247
7383456,2,Encelia Drive,residential,,False,True,257.291,"LINESTRING (-116.4143383 34.1265349, -116.4142066 34.126535, -116.4115431 34.1265367)",
"[119616672, 481289473]",4,Old Woman Springs Road,primary,,False,True,126.83100000000002,"LINESTRING (-116.4143383 34.1265349, -116.4144262 34.1261628, -116.4144744 34.1258486, -116.4144824 34.1257967, -116.4144946 34.1254044)",CA 247
"[1007840752, 1007840753]",3,Old Woman Springs Road,primary,55 mph,False,False,101.096,"LINESTRING (-116.4143383 34.1265349, -116.4142723 34.1268403, -116.4141451 34.1274299)",CA 247
7486963,2,Dumosa Avenue,residential,,False,False,175.757,"LINESTRING (-116.4174623 34.1236468, -116.4174601 34.1237012, -116.4173697 34.1241037, -116.4172892 34.1245491, -116.4174185 34.1245887, -116.4178638 34.1248102, -116.4179173 34.1248622, -116.4179695 34.1248945)",
7486963,2,Dumosa Avenue,residential,,False,True,144.449,"LINESTRING (-116.4174623 34.1236468, -116.4174655 34.1235713, -116.4175412 34.1232064, -116.4175659 34.1230874, -116.4175808 34.1229462, -116.41765 34.1228387, -116.4177112 34.1227659, -116.4177339 34.1227308, -116.4177437 34.1225945, -116.4177132 34.122505, -116.4176659 34.1224012)",
481289476,2,Theatre Road,residential,,False,True,357.21,"LINESTRING (-116.415903 34.1266715, -116.4158885 34.1246218, -116.4144845 34.1245888)",
