osmid,name,highway,oneway,reversed,length,geometry,lanes,access
11693231,Poplar Street,residential,False,False,34.582,"LINESTRING (-79.7926351 40.4205536, -79.7922279 40.4205785)",,
816372609,Monroeville Road,secondary,False,False,494.42900000000003,"LINESTRING (-79.7926351 40.4205536, -79.7925655 40.4207072, -79.7921307 40.4220482, -79.7920042 40.4224427, -79.7918997 40.4227226, -79.7916248 40.4232118, -79.7914643 40.4234977, -79.7911896 40.423897, -79.7908702 40.4241652, -79.7903681 40.4245606)",,
11693231,Poplar Street,residential,False,True,34.582,"LINESTRING (-79.7922279 40.4205785, -79.7926351 40.4205536)",,
11693231,Poplar Street,residential,False,False,82.989,"LINESTRING (-79.7922279 40.4205785, -79.7917092 40.4206232, -79.7912569 40.4205668)",,
11755453,Maple Drive,residential,False,False,50.055,"LINESTRING (-79.7922279 40.4205785, -79.7921968 40.4205017, -79.7921419 40.4203627, -79.7921061 40.4202232, -79.7921053 40.4201407)",,
11710849,Willow Drive,residential,False,False,63.815,"LINESTRING (-79.7912569 40.4205668, -79.7915451 40.4200365)",,
11693231,Poplar Street,residential,False,False,196.769,"LINESTRING (-79.7912569 40.4205668, -79.789885 40.4201619, -79.789655 40.4200876, -79.7891245 40.4198691)",,
11693231,Poplar Street,residential,False,True,82.989,"LINESTRING (-79.7912569 40.4205668, -79.7917092 40.4206232, -79.7922279 40.4205785)",,
11710849,Willow Drive,residential,False,True,185.27100000000002,"LINESTRING (-79.7912569 40.4205668, -79.7908597 40.4214606, -79.7905181 40.4221348)",,
11829026,North Park Street,residential,False,True,168.344,"LINESTRING (-79.7891245 40.4198691, -79.7882005 40.4212097)",,
11693231,Poplar Street,residential,False,False,390.214,"LINESTRING (-79.7891245 40.4198691, -79.7882958 40.4195212, -79.7876345 40.4192523, -79.7873122 40.4191213, -79.787157 40.4190554, -79.7868387 40.418926, -79.7858444 40.4185197, -79.7850501 40.4182295)",,
11693231,Poplar Street,residential,False,True,196.769,"LINESTRING (-79.7891245 40.4198691, -79.789655 40.4200876, -79.789885 40.4201619, -79.7912569 40.4205668)",,
11824199,Poplar Street,residential,False,False,138.257,"LINESTRING (-79.7850501 40.4182295, -79.7835344 40.4177665)",,
11693231,Poplar Street,residential,False,True,390.21400000000006,"LINESTRING (-79.7850501 40.4182295, -79.7858444 40.4185197, -79.7868387 40.418926, -79.787157 40.4190554, -79.7873122 40.4191213, -79.7876345 40.4192523, -79.7882958 40.4195212, -79.7891245 40.4198691)",,
11697423,Rosecrest Drive,tertiary,False,True,157.351,"LINESTRING (-79.7850501 40.4182295, -79.7850459 40.418311, -79.7850947 40.4184854, -79.7853781 40.4190464, -79.7855989 40.4194822, -79.785603 40.4195692)",,
11697423,Rosecrest Drive,tertiary,False,False,99.745,"LINESTRING (-79.7905181 40.4221348, -79.7894904 40.421696)",,
11697415,Rosecrest Drive,tertiary,False,True,310.10400000000004,"LINESTRING (-79.7905181 40.4221348, -79.7897901 40.42363, -79.7896756 40.4239053, -79.7897207 40.4239476, -79.7901215 40.4241132, -79.7902561 40.4242125, -79.7903083 40.4243536, -79.7903146 40.4244525, -79.7903681 40.4245606)",,
11710849,Willow Drive,residential,False,False,185.27100000000002,"LINESTRING (-79.7905181 40.4221348, -79.7908597 40.4214606, -79.7912569 40.4205668)",,
11697423,Rosecrest Drive,tertiary,False,False,121.849,"LINESTRING (-79.7894904 40.421696, -79.7882005 40.4212097)",,
