osmid,oneway,lanes,ref,highway,reversed,length,geometry,name
156120890,True,3,CA 183,primary,False,76.553,"LINESTRING (-121.6519238 36.6771103, -121.6517245 36.6770854, -121.6515072 36.6770755, -121.6513049 36.6770869, -121.6511714 36.6771024, -121.651075 36.6771275)",
156120907,True,,,primary_link,False,128.735,"LINESTRING (-121.6519238 36.6771103, -121.6517422 36.6770218, -121.6512693 36.6767887, -121.6506808 36.676522)",
118836070,True,2,,primary,False,62.659,"LINESTRING (-121.6501733 36.6778067, -121.6500646 36.6779503, -121.6499972 36.6780882, -121.6499622 36.6782232, -121.6499684 36.6783326)",East Front Street
156120895,True,4,CA 183,primary,False,42.443,"LINESTRING (-121.6499684 36.6783326, -121.6501415 36.6782394, -121.6502378 36.6780393)",East Front Street
512203957,True,,,residential,False,72.51599999999999,"LINESTRING (-121.6499684 36.6783326, -121.650159 36.6783566, -121.6502443 36.6783454, -121.6505648 36.6783034, -121.6507476 36.6782221)",East Market Street
118836241,True,3,CA 183,primary,False,93.96100000000001,"LINESTRING (-121.6508652 36.6771851, -121.6507772 36.6772086, -121.6505862 36.6773698, -121.6503947 36.6775673, -121.6501733 36.6778067)",East Front Street
10462458,True,,,secondary,False,35.89,"LINESTRING (-121.6559648 36.6775732, -121.6560199 36.6774881, -121.6561553 36.6772889)",Salinas Street
10465598,False,4,CA 183,primary,False,130.727,"LINESTRING (-121.6559648 36.6775732, -121.6557872 36.6775721, -121.655565 36.6775665, -121.6553407 36.6775726, -121.6551036 36.6776, -121.6545102 36.6776813)",East Market Street
502177136,True,4,CA 183,primary,False,35.809,"LINESTRING (-121.6559648 36.6775732, -121.6559801 36.6776501, -121.6562579 36.67775)",West Market Street
201739508,True,,,unclassified,False,53.117,"LINESTRING (-121.6555377 36.6768552, -121.6549511 36.676938)",Central Avenue
10471488,False,,,unclassified,False,83.238,"LINESTRING (-121.6555377 36.6768552, -121.6556978 36.6768038, -121.6559799 36.6767661, -121.6560284 36.6767642, -121.6561142 36.6767646, -121.6562788 36.6767836, -121.6563222 36.6767907, -121.6564518 36.6767987)",Central Avenue
10476175,False,,,unclassified,False,137.775,"LINESTRING (-121.6555377 36.6768552, -121.6555147 36.6767509, -121.6555132 36.6767431, -121.655284 36.675633)",Main Street
10459602,True,,,secondary,False,53.716,"LINESTRING (-121.6545055 36.6720017, -121.6539124 36.6720858)",East San Luis Street
27214310,False,,,secondary,False,104.82900000000001,"LINESTRING (-121.6545055 36.6720017, -121.654586 36.6717541, -121.6545953 36.6717261, -121.6546423 36.6715922, -121.6548088 36.6710909)",South Main Street
38214751,False,,,unclassified,False,204.01899999999998,"LINESTRING (-121.6545055 36.6720017, -121.6548767 36.6736719, -121.654907 36.673808)",Main Street
531875697,False,,,tertiary,False,106.54100000000001,"LINESTRING (-121.6545055 36.6720017, -121.6550991 36.6719093, -121.6554754 36.671857, -121.655681 36.6718317)",West San Luis Street
10459602,True,,,secondary,False,48.941,"LINESTRING (-121.6539124 36.6720858, -121.6533724 36.6721641)",East San Luis Street
10467144,True,,,secondary,False,204.71900000000002,"LINESTRING (-121.6533724 36.6721641, -121.6534823 36.6728228, -121.6535471 36.6731534, -121.6535657 36.6732585, -121.6535766 36.6733041, -121.6536814 36.6738397, -121.65371 36.673985)",Monterey Street
27214290,False,,,secondary,False,99.786,"LINESTRING (-121.6533724 36.6721641, -121.6533605 36.6721073, -121.6533061 36.6718133, -121.6532648 36.671545, -121.6532392 36.6713785, -121.6532353 36.6713534, -121.6532305 36.6712743)",Monterey Street
27214315,False,,,tertiary,False,103.779,"LINESTRING (-121.6533724 36.6721641, -121.6528127 36.6722425, -121.6526905 36.6722607, -121.6524863 36.6722912, -121.6522273 36.6723299)",East San Luis Street
10472675,False,,,tertiary,False,205.734,"LINESTRING (-121.6522273 36.6723299, -121.6520798 36.6716096, -121.652015 36.6712934, -121.6520152 36.6712695, -121.6520199 36.6712418, -121.6520326 36.6712022, -121.6521519 36.6708557, -121.6522086 36.6706928, -121.6522352 36.6706158, -121.6522684 36.6705209)",Pajaro Street
10472675,False,,,tertiary,True,204.052,"LINESTRING (-121.6522273 36.6723299, -121.6524385 36.6732996, -121.6524707 36.6734472, -121.6525199 36.6736717, -121.6525543 36.6738289, -121.6525862 36.6739647, -121.6525931 36.6739946, -121.6526272 36.6741367)",Pajaro Street
27214315,False,,,tertiary,False,102.16600000000001,"LINESTRING (-121.6522273 36.6723299, -121.6519798 36.6723666, -121.6517492 36.6724008, -121.6516449 36.6724164, -121.6512689 36.6724665, -121.6510996 36.6724913)",East San Luis Street
27214315,False,,,tertiary,True,103.779,"LINESTRING (-121.6522273 36.6723299, -121.6524863 36.6722912, -121.6526905 36.6722607, -121.6528127 36.6722425, -121.6533724 36.6721641)",East San Luis Street
27214315,False,,,tertiary,False,102.963,"LINESTRING (-121.6510996 36.6724913, -121.6505537 36.6725702, -121.6500929 36.6726338, -121.6499626 36.6726518)",East San Luis Street
27214315,False,,,tertiary,True,102.166,"LINESTRING (-121.6510996 36.6724913, -121.6512689 36.6724665, -121.6516449 36.6724164, -121.6517492 36.6724008, -121.6519798 36.6723666, -121.6522273 36.6723299)",East San Luis Street
156120917,False,,,residential,False,254.043,"LINESTRING (-121.6510996 36.6724913, -121.6510827 36.6724121, -121.6510214 36.6721258, -121.6508668 36.671404, -121.6508207 36.6711741, -121.6508227 36.671153, -121.6509794 36.6706975, -121.6510928 36.6703764, -121.6510996 36.6703572, -121.6511348 36.67026)",Soledad Street
156120917,False,,,residential,True,204.09199999999998,"LINESTRING (-121.6510996 36.6724913, -121.651116 36.6725701, -121.6513874 36.6738701, -121.6514361 36.6741036, -121.651451 36.6741748, -121.6514778 36.6743015)",Soledad Street
"[10467737, 729271212]",False,,,tertiary,False,301.263,"LINESTRING (-121.6499626 36.6726518, -121.649696 36.6714035, -121.6496543 36.6712083, -121.6496354 36.6711199, -121.6496338 36.6710951, -121.649639 36.6710684, -121.6496874 36.6709302, -121.6498015 36.6706039, -121.6498453 36.6704795, -121.6498912 36.6703494, -121.6500093 36.6700059)",California Street
10467737,False,,,tertiary,True,202.913,"LINESTRING (-121.6499626 36.6726518, -121.6500992 36.6733221, -121.6501591 36.6736141, -121.6503004 36.6742796, -121.6503129 36.6743341, -121.650338 36.6744516)",California Street
27214315,False,,,tertiary,True,102.963,"LINESTRING (-121.6499626 36.6726518, -121.6500929 36.6726338, -121.6505537 36.6725702, -121.6510996 36.6724913)",East San Luis Street
10462458,True,,,secondary,False,27.143,"LINESTRING (-121.6564518 36.6767987, -121.6565176 36.676685, -121.6565582 36.6765708)",Salinas Street
10471488,False,,,unclassified,True,83.238,"LINESTRING (-121.6564518 36.6767987, -121.6563222 36.6767907, -121.6562788 36.6767836, -121.6561142 36.6767646, -121.6560284 36.6767642, -121.6559799 36.6767661, -121.6556978 36.6768038, -121.6555377 36.6768552)",Central Avenue
331111648,False,,,tertiary,False,34.286,"LINESTRING (-121.6564518 36.6767987, -121.6565471 36.6768093, -121.656783 36.6767749, -121.6568157 36.6767462)",Central Avenue
10462458,True,,,secondary,False,204.496,"LINESTRING (-121.6560584 36.6736451, -121.655948 36.6732302, -121.6558338 36.6726379, -121.6557823 36.672371, -121.6557569 36.6722394, -121.6557403 36.6721532, -121.6557077 36.6719847, -121.655681 36.6718317)",Salinas Street
1211353106,False,,,secondary,False,79.71,"LINESTRING (-121.6560584 36.6736451, -121.6561854 36.6736278, -121.6567287 36.6735543, -121.6568341 36.6735407, -121.6569397 36.6735258)",West Alisal Street
1211353106,False,,,secondary,True,104.27499999999999,"LINESTRING (-121.6560584 36.6736451, -121.6559382 36.6736612, -121.6554724 36.6737239, -121.6550386 36.6737884, -121.654907 36.673808)",West Alisal Street
10462458,True,,,secondary,False,65.001,"LINESTRING (-121.655681 36.6718317, -121.6555798 36.6712528)",Salinas Street
10467156,False,,,residential,False,77.56199999999998,"LINESTRING (-121.655681 36.6718317, -121.6557934 36.6718156, -121.6561434 36.6717656, -121.656452 36.6717232, -121.6565377 36.6717117)",West San Luis Street
531875697,False,,,tertiary,True,106.541,"LINESTRING (-121.655681 36.6718317, -121.6554754 36.671857, -121.6550991 36.6719093, -121.6545055 36.6720017)",West San Luis Street
"[10464656, 762501371]",True,4,,secondary,False,71.767,"LINESTRING (-121.6555798 36.6712528, -121.65538 36.6711839, -121.6549567 36.6710897, -121.6548088 36.6710909)",John Street
27214221,False,,,residential,False,88.79400000000001,"LINESTRING (-121.6555798 36.6712528, -121.6556211 36.6711392, -121.6557196 36.6708657, -121.6557785 36.6706942, -121.6558507 36.6704844)",Salinas Street
10466309,False,,,tertiary,False,39.489,"LINESTRING (-121.6558507 36.6704844, -121.655947 36.6705061, -121.6560322 36.6705209, -121.6560998 36.6705287, -121.6561783 36.6705315, -121.6562037 36.6705315, -121.656287 36.6705315)",Clay Street
10466309,False,,,tertiary,True,71.068,"LINESTRING (-121.6558507 36.6704844, -121.6552217 36.6703364, -121.6550868 36.6703026)",Clay Street
27214221,False,,,residential,True,88.794,"LINESTRING (-121.6558507 36.6704844, -121.6557785 36.6706942, -121.6557196 36.6708657, -121.6556211 36.6711392, -121.6555798 36.6712528)",Salinas Street
331111648,False,,,tertiary,False,33.387,"LINESTRING (-121.6586425 36.676498, -121.6590116 36.6764478)",Central Avenue
331111648,False,,,tertiary,True,94.935,"LINESTRING (-121.6586425 36.676498, -121.6582678 36.6765504, -121.6580033 36.676586, -121.6576649 36.6766328, -121.6575934 36.6766428)",Central Avenue
1211353108,False,,,residential,False,145.512,"LINESTRING (-121.6586425 36.676498, -121.6586261 36.6764162, -121.658568 36.6761261, -121.6585155 36.6758728, -121.658375 36.6752071)",Church Street
38214757,False,,,tertiary,False,95.87,"LINESTRING (-121.658375 36.6752071, -121.6584567 36.6751957, -121.6588445 36.6751415, -121.6591348 36.6751008, -121.6594034 36.6750632, -121.659434 36.675059)",West Gabilan Street
1211353108,False,,,residential,True,145.51199999999997,"LINESTRING (-121.658375 36.6752071, -121.6585155 36.6758728, -121.658568 36.6761261, -121.6586261 36.6764162, -121.6586425 36.676498)",Church Street
1211353109,False,,,tertiary,True,95.72800000000001,"LINESTRING (-121.658375 36.6752071, -121.6583018 36.6752174, -121.6579386 36.6752685, -121.6577299 36.6752957, -121.6575113 36.6753256, -121.65744 36.6753344, -121.657317 36.6753522)",West Gabilan Street
10462547,True,,,residential,False,139.214,"LINESTRING (-121.658118 36.6739722, -121.6581288 36.6740241, -121.658215 36.6744382, -121.658375 36.6752071)",Church Street
876361630,False,,,residential,False,97.59700000000001,"LINESTRING (-121.657865 36.6727917, -121.6579809 36.6727755, -121.6588336 36.6726568, -121.6589432 36.6726416)",Auburn Street
"[875324475, 875324474, 1211353107]",False,,,residential,False,136.119,"LINESTRING (-121.657865 36.6727917, -121.6578232 36.6725817, -121.6577665 36.6722968, -121.6577522 36.6722339, -121.6577323 36.6721267, -121.657619 36.6715836)",Church Street
1211353107,False,,,residential,True,63.743,"LINESTRING (-121.657865 36.6727917, -121.6578698 36.67282, -121.6579709 36.6732753, -121.6579685 36.6733575)",Church Street
10467156,False,,,residential,False,96.95700000000001,"LINESTRING (-121.657619 36.6715836, -121.6577278 36.6715699, -121.6586929 36.671448)",West San Luis Street
10467156,False,,,residential,True,97.93599999999999,"LINESTRING (-121.657619 36.6715836, -121.6575054 36.6715712, -121.656623 36.6717008, -121.6565377 36.6717117)",West San Luis Street
875324474,False,,,residential,False,137.22199999999998,"LINESTRING (-121.657619 36.6715836, -121.6573841 36.6704587, -121.6573648 36.6703665)",Church Street
"[1211353107, 875324474, 875324475]",False,,,residential,True,136.119,"LINESTRING (-121.657619 36.6715836, -121.6577323 36.6721267, -121.6577522 36.6722339, -121.6577665 36.6722968, -121.6578232 36.6725817, -121.657865 36.6727917)",Church Street
10466309,False,,,tertiary,False,97.441,"LINESTRING (-121.6573648 36.6703665, -121.6574532 36.6703544, -121.6584437 36.6702285)",Clay Street
10466309,False,,,tertiary,True,97.87700000000001,"LINESTRING (-121.6573648 36.6703665, -121.6569757 36.67042, -121.6568008 36.6704455, -121.656757 36.6704519, -121.6563886 36.6705143, -121.656287 36.6705315)",Clay Street
875324474,False,,,residential,True,137.22199999999998,"LINESTRING (-121.6573648 36.6703665, -121.6573841 36.6704587, -121.657619 36.6715836)",Church Street
331111648,False,,,tertiary,False,31.604,"LINESTRING (-121.6597184 36.6763502, -121.660068 36.6763037)",Central Avenue
10463095,False,,,residential,False,145.799,"LINESTRING (-121.6597184 36.6763502, -121.6596957 36.676248, -121.65964 36.675993, -121.6596007 36.6758148, -121.6595703 36.6756771, -121.659434 36.675059)",Cayuga Street
331111648,False,,,tertiary,True,63.961999999999996,"LINESTRING (-121.6597184 36.6763502, -121.6592067 36.6764231, -121.6591718 36.6764274, -121.6590868 36.676438, -121.6590116 36.6764478)",Central Avenue
10463095,False,,,residential,True,145.799,"LINESTRING (-121.659434 36.675059, -121.6595703 36.6756771, -121.6596007 36.6758148, -121.65964 36.675993, -121.6596957 36.676248, -121.6597184 36.6763502)",Cayuga Street
38214757,False,,,tertiary,False,99.061,"LINESTRING (-121.659434 36.675059, -121.6604384 36.6749282, -121.6605304 36.6749162)",West Gabilan Street
38214757,False,,,tertiary,True,95.86999999999999,"LINESTRING (-121.659434 36.675059, -121.6594034 36.6750632, -121.6591348 36.6751008, -121.6588445 36.6751415, -121.6584567 36.6751957, -121.658375 36.6752071)",West Gabilan Street
10463098,False,,,residential,False,67.3,"LINESTRING (-121.6590577 36.6732398, -121.6590365 36.6731355, -121.6590133 36.6730178, -121.6589751 36.6727989, -121.6589432 36.6726416)",Cayuga Street
10473205,False,,,secondary,False,98.363,"LINESTRING (-121.6590577 36.6732398, -121.6591506 36.6732272, -121.6600486 36.6731002, -121.6601444 36.6730888)",West Alisal Street
10473205,False,,,secondary,True,98.46300000000001,"LINESTRING (-121.6590577 36.6732398, -121.6580865 36.6733709, -121.6579685 36.6733575)",West Alisal Street
10463098,False,,,residential,False,134.587,"LINESTRING (-121.6589432 36.6726416, -121.6587121 36.6715434, -121.6586929 36.671448)",Cayuga Street
10463098,False,,,residential,True,67.3,"LINESTRING (-121.6589432 36.6726416, -121.6589751 36.6727989, -121.6590133 36.6730178, -121.6590365 36.6731355, -121.6590577 36.6732398)",Cayuga Street
"[10468995, 876361630, 876361631]",False,,,residential,False,97.196,"LINESTRING (-121.6589432 36.6726416, -121.659026 36.6726301, -121.6590791 36.6726228, -121.6594457 36.6725709, -121.6599438 36.6725106, -121.660019 36.6725023)",Auburn Street
876361630,False,,,residential,True,97.59700000000001,"LINESTRING (-121.6589432 36.6726416, -121.6588336 36.6726568, -121.6579809 36.6727755, -121.657865 36.6727917)",Auburn Street
10463098,False,,,residential,False,137.412,"LINESTRING (-121.6586929 36.671448, -121.6586749 36.6713602, -121.6584601 36.6703131, -121.6584437 36.6702285)",Cayuga Street
10463098,False,,,residential,True,134.587,"LINESTRING (-121.6586929 36.671448, -121.6587121 36.6715434, -121.6589432 36.6726416)",Cayuga Street
10467156,False,,,residential,False,97.457,"LINESTRING (-121.6586929 36.671448, -121.6592281 36.6713795, -121.659772 36.67131)",West San Luis Street
10467156,False,,,residential,True,96.95700000000001,"LINESTRING (-121.6586929 36.671448, -121.6577278 36.6715699, -121.657619 36.6715836)",West San Luis Street
10463098,False,,,residential,True,137.412,"LINESTRING (-121.6584437 36.6702285, -121.6584601 36.6703131, -121.6586749 36.6713602, -121.6586929 36.671448)",Cayuga Street
10466309,False,,,tertiary,False,97.47999999999999,"LINESTRING (-121.6584437 36.6702285, -121.6589848 36.6701561, -121.6595202 36.6700771)",Clay Street
10466309,False,,,tertiary,True,97.441,"LINESTRING (-121.6584437 36.6702285, -121.6574532 36.6703544, -121.6573648 36.6703665)",Clay Street
10463287,True,,,residential,False,125.41300000000001,"LINESTRING (-121.6522976 36.6780727, -121.6524538 36.6781035, -121.652885 36.6782581, -121.653299 36.678407, -121.653445 36.678481, -121.653528 36.678578)",Bridge Street
10465605,False,,,residential,False,104.94999999999999,"LINESTRING (-121.6522976 36.6780727, -121.6522069 36.678065, -121.6517121 36.6780865, -121.6511312 36.6781698)",East Market Street
1149031429,False,4,CA 183,primary,True,16.952,"LINESTRING (-121.6586117 36.6785533, -121.6584381 36.6784912)",West Market Street
27213878,False,4,CA 68,secondary,False,91.095,"LINESTRING (-121.6548088 36.6710909, -121.6548491 36.6709718, -121.6549426 36.6707077, -121.6549546 36.670674, -121.6550868 36.6703026)",South Main Street
27214120,False,4,CA 68,secondary,False,136.461,"LINESTRING (-121.6548088 36.6710909, -121.6546866 36.6710638, -121.6542735 36.6709719, -121.6542135 36.6709586, -121.6540338 36.6709192, -121.6539837 36.670908, -121.6537822 36.6708631, -121.6536682 36.6708375, -121.6535448 36.6708097, -121.6534015 36.6707777, -121.6533345 36.6707627)",John Street
27214310,False,,,secondary,True,104.829,"LINESTRING (-121.6548088 36.6710909, -121.6546423 36.6715922, -121.6545953 36.6717261, -121.654586 36.6717541, -121.6545055 36.6720017)",South Main Street
10472675,False,,,tertiary,True,205.73399999999998,"LINESTRING (-121.6522684 36.6705209, -121.6522352 36.6706158, -121.6522086 36.6706928, -121.6521519 36.6708557, -121.6520326 36.6712022, -121.6520199 36.6712418, -121.6520152 36.6712695, -121.652015 36.6712934, -121.6520798 36.6716096, -121.6522273 36.6723299)",Pajaro Street
27214120,False,4,CA 68,secondary,False,105.185,"LINESTRING (-121.6522684 36.6705209, -121.6521645 36.6704969, -121.6520009 36.6704587, -121.6515976 36.6703674, -121.6514217 36.6703273, -121.6511348 36.67026)",John Street
27214120,False,4,CA 68,secondary,True,77.511,"LINESTRING (-121.6522684 36.6705209, -121.6523738 36.6705444, -121.6526506 36.6706062, -121.6527046 36.6706187, -121.6528212 36.6706452, -121.6529858 36.6706826, -121.6531048 36.6707102)",John Street
27214120,False,4,CA 68,secondary,False,104.282,"LINESTRING (-121.6511348 36.67026, -121.6511193 36.6702564, -121.6509709 36.6702222, -121.6509283 36.6702128, -121.6505492 36.6701275, -121.6500093 36.6700059)",John Street
27214120,False,4,CA 68,secondary,True,105.185,"LINESTRING (-121.6511348 36.67026, -121.6514217 36.6703273, -121.6515976 36.6703674, -121.6520009 36.6704587, -121.6521645 36.6704969, -121.6522684 36.6705209)",John Street
156120917,False,,,residential,True,254.043,"LINESTRING (-121.6511348 36.67026, -121.6510996 36.6703572, -121.6510928 36.6703764, -121.6509794 36.6706975, -121.6508227 36.671153, -121.6508207 36.6711741, -121.6508668 36.671404, -121.6510214 36.6721258, -121.6510827 36.6724121, -121.6510996 36.6724913)",Soledad Street
27214120,False,4,CA 68,secondary,True,104.28200000000001,"LINESTRING (-121.6500093 36.6700059, -121.6505492 36.6701275, -121.6509283 36.6702128, -121.6509709 36.6702222, -121.6511193 36.6702564, -121.6511348 36.67026)",John Street
"[10467737, 729271212]",False,,,tertiary,True,301.26300000000003,"LINESTRING (-121.6500093 36.6700059, -121.6498912 36.6703494, -121.6498453 36.6704795, -121.6498015 36.6706039, -121.6496874 36.6709302, -121.649639 36.6710684, -121.6496338 36.6710951, -121.6496354 36.6711199, -121.6496543 36.6712083, -121.649696 36.6714035, -121.6499626 36.6726518)",California Street
"[877708391, 10464839]",False,,,residential,False,174.844,"LINESTRING (-121.6575442 36.6781623, -121.6576214 36.6780586, -121.6577246 36.6778757, -121.6577633 36.6777842, -121.6577769 36.677716, -121.6577811 36.6776577, -121.6577803 36.6776, -121.6577739 36.6775427, -121.6577549 36.6774604, -121.6576958 36.677191, -121.6576091 36.6767295, -121.6575934 36.6766428)",Lincoln Avenue
502177138,True,4,CA 183,primary,False,90.04700000000001,"LINESTRING (-121.6575442 36.6781623, -121.6576761 36.6782625, -121.6582946 36.6784974, -121.6584381 36.6784912)",West Market Street
502177139,False,4,CA 183,primary,True,107.865,"LINESTRING (-121.6575442 36.6781623, -121.6573974 36.6781067, -121.6570804 36.6779863, -121.6568547 36.677907, -121.6567353 36.6778644, -121.6565203 36.6777821, -121.6564468 36.6777546)",West Market Street
331111648,False,,,tertiary,False,94.935,"LINESTRING (-121.6575934 36.6766428, -121.6576649 36.6766328, -121.6580033 36.676586, -121.6582678 36.6765504, -121.6586425 36.676498)",Central Avenue
331111648,False,,,tertiary,True,70.303,"LINESTRING (-121.6575934 36.6766428, -121.6574946 36.6766559, -121.6573534 36.6766747, -121.6570623 36.6767138, -121.657037 36.6767171, -121.6569981 36.6767221, -121.6568157 36.6767462)",Central Avenue
877708391,False,,,residential,False,145.613,"LINESTRING (-121.6575934 36.6766428, -121.6575757 36.6765587, -121.6575107 36.676238, -121.6574887 36.6761371, -121.6574821 36.676107, -121.6574724 36.6760625, -121.6574244 36.6758424, -121.6573946 36.6757055, -121.6573348 36.675439, -121.657317 36.6753522)",Lincoln Avenue
"[10464839, 877708391]",False,,,residential,True,174.84400000000002,"LINESTRING (-121.6575934 36.6766428, -121.6576091 36.6767295, -121.6576958 36.677191, -121.6577549 36.6774604, -121.6577739 36.6775427, -121.6577803 36.6776, -121.6577811 36.6776577, -121.6577769 36.677716, -121.6577633 36.6777842, -121.6577246 36.6778757, -121.6576214 36.6780586, -121.6575442 36.6781623)",Lincoln Avenue
10469755,False,,,tertiary,True,79.044,"LINESTRING (-121.657317 36.6753522, -121.6572197 36.6753654, -121.6565468 36.6754578, -121.6564431 36.6754707)",West Gabilan Street
877708391,False,,,residential,False,139.288,"LINESTRING (-121.657317 36.6753522, -121.6573017 36.6752717, -121.6572773 36.6751673, -121.6572498 36.675041, -121.6571775 36.6746622, -121.6570824 36.6741588, -121.6570747 36.6741148)",Lincoln Avenue
877708391,False,,,residential,True,145.613,"LINESTRING (-121.657317 36.6753522, -121.6573348 36.675439, -121.6573946 36.6757055, -121.6574244 36.6758424, -121.6574724 36.6760625, -121.6574821 36.676107, -121.6574887 36.6761371, -121.6575107 36.676238, -121.6575757 36.6765587, -121.6575934 36.6766428)",Lincoln Avenue
1211353109,False,,,tertiary,False,95.72800000000001,"LINESTRING (-121.657317 36.6753522, -121.65744 36.6753344, -121.6575113 36.6753256, -121.6577299 36.6752957, -121.6579386 36.6752685, -121.6583018 36.6752174, -121.658375 36.6752071)",West Gabilan Street
10467156,False,,,residential,False,97.93599999999999,"LINESTRING (-121.6565377 36.6717117, -121.656623 36.6717008, -121.6575054 36.6715712, -121.657619 36.6715836)",West San Luis Street
10467156,False,,,residential,True,77.56200000000001,"LINESTRING (-121.6565377 36.6717117, -121.656452 36.6717232, -121.6561434 36.6717656, -121.6557934 36.6718156, -121.655681 36.6718317)",West San Luis Street
