osmid,name,highway,oneway,reversed,length,geometry,ref,bridge,lanes
10178294,Lafayette Square,tertiary,False,True,52.528,"LINESTRING (-73.1939029 41.1793848, -73.1938325 41.1792842, -73.1936105 41.1789668)",,,
10181430,Golden Hill Street,tertiary,False,False,144.299,"LINESTRING (-73.1939029 41.1793848, -73.1938135 41.1794117, -73.1929166 41.1796817, -73.1924133 41.1798332, -73.192302 41.1798667)",,,
659169000,Fairfield Avenue,secondary,True,False,9.344,"LINESTRING (-73.1940767 41.1775595, -73.1941674 41.1775105)",CT 130,,
23335111,,motorway_link,True,False,368.05600000000004,"LINESTRING (-73.1940767 41.1775595, -73.1941488 41.1775652, -73.194204 41.1775784, -73.194254 41.1775979, -73.1943047 41.1776271, -73.1943447 41.1776623, -73.1943736 41.1777062, -73.1943945 41.1777571, -73.1944101 41.1778128, -73.1944578 41.1780139, -73.194519 41.1782814, -73.1945611 41.1784715, -73.1945794 41.1785687, -73.1945884 41.1786624, -73.1945897 41.1787508, -73.1945831 41.1788551, -73.1945586 41.1790327, -73.1945277 41.1792316, -73.1944876 41.1794622, -73.1944454 41.179676, -73.1943787 41.1799837, -73.194302 41.180284, -73.1942644 41.1804572, -73.1942279 41.1806976)",,,
1036690831,Arch Street,residential,False,True,27.806,"LINESTRING (-73.1933245 41.1820049, -73.1930143 41.1820945)",,,
10176724,Lyon Terrace,residential,False,False,107.321,"LINESTRING (-73.1933245 41.1820049, -73.1933579 41.1822871, -73.193243 41.1829016, -73.1932317 41.1829623)",,,
10176724,Lyon Terrace,residential,False,True,49.967,"LINESTRING (-73.1933245 41.1820049, -73.1932105 41.181657, -73.1931816 41.1815686)",,,
1036690831,Arch Street,residential,False,False,27.806,"LINESTRING (-73.1930143 41.1820945, -73.1933245 41.1820049)",,,
10167769,Chapel Street,residential,False,True,199.18200000000002,"LINESTRING (-73.1921155 41.1815561, -73.1920859 41.1815108, -73.191927 41.1812673, -73.1918948 41.181218, -73.191447 41.181341, -73.1902078 41.1816815, -73.1901281 41.1817006)",,,
10181490,James Street,tertiary,False,False,22.617,"LINESTRING (-73.1921155 41.1815561, -73.1923268 41.1814863, -73.1923644 41.1814772)",,,
