osmid,lanes,name,highway,width,oneway,reversed,length,geometry,maxspeed,ref,bridge
"[8657846, 8657975]",2,Power Court,residential,,False,False,259.623,"LINESTRING (-72.6047253 42.5838142, -72.6048474 42.5838759, -72.6050334 42.583969, -72.6053421 42.5841399, -72.6053917 42.584169, -72.605432 42.5841966, -72.6054665 42.5842292, -72.605502 42.5842677, -72.6055198 42.5842956, -72.6055369 42.5843282, -72.605549 42.5843597, -72.6055604 42.5843973, -72.6055706 42.5844369, -72.6055788 42.5844813, -72.6055803 42.5845281, -72.6055792 42.5846817, -72.6054859 42.5846896, -72.6054028 42.5847041, -72.605198 42.584746, -72.6048123 42.5848465, -72.604344 42.584971, -72.604059 42.585043)",,,
307818372,2,Mill Street,secondary,,False,False,55.82599999999999,"LINESTRING (-72.6047253 42.5838142, -72.6045368 42.5839973, -72.6043118 42.5842134)",25 mph,,
"[8657528, 307818372, 307818373]",2,Mill Street,secondary,16.2,False,True,79.077,"LINESTRING (-72.6047253 42.5838142, -72.6048055 42.5837348, -72.6048678 42.5836504, -72.604964 42.5835595, -72.6051705 42.583388, -72.605223 42.58335, -72.6053322 42.5832643)",25 mph,,yes
8657847,2,Power Square,residential,,False,False,48.445,"LINESTRING (-72.6038623 42.5846321, -72.6039016 42.5847142, -72.604059 42.585043)",,,
307818372,2,Mill Street,secondary,,False,False,37.862,"LINESTRING (-72.6038623 42.5846321, -72.6038436 42.5846494, -72.6038176 42.5846718, -72.603765 42.5847116, -72.603672 42.58477, -72.6035987 42.5848133, -72.6035159 42.5848556)",25 mph,,
307818372,2,Mill Street,secondary,,False,True,59.35600000000001,"LINESTRING (-72.6038623 42.5846321, -72.6039936 42.5845161, -72.6041245 42.5843951, -72.6043118 42.5842134)",25 mph,,
8657680,2,Chevalier Avenue,residential,8.5,False,False,72.629,"LINESTRING (-72.599936 42.590408, -72.599661 42.591029)",,,
8657851,2,Wilson Avenue,residential,7.3,False,False,77.908,"LINESTRING (-72.599936 42.590408, -72.599048 42.590156)",,,
8657851,2,Wilson Avenue,residential,7.3,False,True,21.31,"LINESTRING (-72.599936 42.590408, -72.600006 42.590427, -72.600184 42.590466)",,,
8657628,2,Pleasant Street,tertiary,11.6,False,False,98.93,"LINESTRING (-72.6021872 42.5916157, -72.6017563 42.5915176, -72.6013872 42.5914335, -72.601152 42.59138, -72.601033 42.591352)",,,
8657628,2,Pleasant Street,tertiary,11.6,False,True,115.566,"LINESTRING (-72.6021872 42.5916157, -72.602852 42.5917936, -72.6028847 42.5918024, -72.6029981 42.5918327, -72.603525 42.591946)",,,
328374145,,Davis Street,tertiary,13.4,False,True,313.72600000000006,"LINESTRING (-72.6021872 42.5916157, -72.6022911 42.591325, -72.6019994 42.5899345, -72.60199 42.5898898, -72.6018599 42.5892696, -72.6018297 42.5890828, -72.601761 42.588835)",,,
8657890,2,Federal Street,primary,22.0,False,True,18.032,"LINESTRING (-72.598979 42.59031, -72.599048 42.590156)",,US 5;MA 10,
8657778,2,Church Street,tertiary,14.6,False,False,101.231,"LINESTRING (-72.598979 42.59031, -72.598366 42.59018, -72.598205 42.590149, -72.597905 42.590091, -72.5978875 42.5900876, -72.597787 42.590068)",,,
"[8657890, 8657532]",2,Federal Street,primary,"['22.0', '20.4']",False,False,60.096,"LINESTRING (-72.598979 42.59031, -72.59893 42.590392, -72.598847 42.590558, -72.598845 42.590562, -72.5987466 42.590758, -72.598718 42.590815)",,US 5;MA 10,
8657801,2,Armory Street,residential,12.2,False,False,147.966,"LINESTRING (-72.599235 42.584989, -72.599071 42.58497, -72.59871 42.584933, -72.598597 42.584922, -72.598516 42.584876, -72.598464 42.584836, -72.598424 42.584792, -72.598347 42.584749, -72.59814 42.584721, -72.597539 42.584662)",,,
8657865,2,Hope Street,residential,14.9,False,False,51.980000000000004,"LINESTRING (-72.599235 42.584989, -72.599234 42.585164, -72.5991905 42.58537, -72.599173 42.585453)",,,
8657598,2,Bank Row,secondary,21.3,False,True,173.182,"LINESTRING (-72.600241 42.587839, -72.6003261 42.5877019, -72.6003376 42.5876834, -72.600468 42.5874321, -72.6005666 42.5872067, -72.6006094 42.5870439, -72.6006614 42.5868465, -72.600685 42.586765, -72.600736 42.586588, -72.6007723 42.5864614, -72.600806 42.586344)",30 mph,US 5;MA 10,
8657874,2,Federal Street,primary,22.0,False,False,104.70400000000001,"LINESTRING (-72.600241 42.587839, -72.6001458 42.5880168, -72.599985 42.588317, -72.59979 42.58872)",,US 5;MA 10,
94011247,2,Main Street,primary,30.2,False,False,132.335,"LINESTRING (-72.600241 42.587839, -72.6000707 42.5878162, -72.599912 42.587795, -72.599908 42.587795, -72.5993967 42.5877264, -72.598962 42.587668, -72.5987986 42.5876432, -72.5986938 42.5876273, -72.598652 42.587621)",20 mph,MA 2A,
765870135,2,Main Street,primary,30.2,False,True,40.955,"LINESTRING (-72.600241 42.587839, -72.6003981 42.5878667, -72.600689 42.587918, -72.600728 42.587923)",20 mph,MA 2A,
8657630,1,Spencer Court,residential,5.8,False,False,42.769,"LINESTRING (-72.597562 42.584488, -72.5970412 42.5844579)",,,
8657740,2,Prospect Avenue,residential,9.8,False,False,19.439,"LINESTRING (-72.597562 42.584488, -72.597539 42.584662)",,,
8657740,2,Prospect Avenue,residential,9.8,False,True,92.669,"LINESTRING (-72.597562 42.584488, -72.597584 42.584324, -72.5976403 42.5836567)",,,
8657252,2,Grinnell Street,residential,15.2,False,False,114.833,"LINESTRING (-72.5945552 42.5846972, -72.5942815 42.5856484, -72.5942645 42.5857075)",,,
8657587,2,Prospect Street,residential,13.7,False,True,112.64,"LINESTRING (-72.5945552 42.5846972, -72.595263 42.584834, -72.5956661 42.5849149, -72.5958832 42.5849618)",,,
8657841,1,Wright Avenue,residential,7.9,False,True,75.702,"LINESTRING (-72.595765 42.590585, -72.596651 42.59078)",,,
8657578,2,Union Street,residential,14.6,False,True,97.499,"LINESTRING (-72.595765 42.590585, -72.595782 42.590535, -72.5958006 42.5904842, -72.5958608 42.5903193, -72.596073 42.589738)",,,
8657615,2,Legion Avenue,residential,21.3,False,True,49.053,"LINESTRING (-72.604175 42.588792, -72.6044121 42.5887594, -72.604764 42.588711)",,,
8657724,1,Tyler Place,residential,,True,False,82.504,"LINESTRING (-72.599493 42.589289, -72.5993768 42.5892686, -72.599031 42.589208, -72.5988551 42.5891778, -72.598512 42.589119)",,,
8657890,2,Federal Street,primary,22.0,False,False,45.347,"LINESTRING (-72.599493 42.589289, -72.5994336 42.5894005, -72.5994039 42.5894562, -72.599314 42.589625, -72.599292 42.589669)",,US 5;MA 10,
8657890,2,Federal Street,primary,22.0,False,True,67.781,"LINESTRING (-72.599493 42.589289, -72.5996071 42.5890694, -72.599612 42.58906, -72.59979 42.58872)",,US 5;MA 10,
8657851,2,Wilson Avenue,residential,7.3,False,False,21.31,"LINESTRING (-72.600184 42.590466, -72.600006 42.590427, -72.599936 42.590408)",,,
8657813,2,Conway Street,secondary,15.2,False,True,111.74300000000001,"LINESTRING (-72.605899 42.587508, -72.6060573 42.5879629, -72.606119 42.588145, -72.6061578 42.588244, -72.6062155 42.5883949, -72.60625 42.588479)",,,
765870135,2,Main Street,primary,30.2,False,False,114.065,"LINESTRING (-72.605899 42.587508, -72.605848 42.587513, -72.6054271 42.5875633, -72.604978 42.587617, -72.604747 42.5876434, -72.604523 42.587669)",20 mph,MA 2A,
8657642,2,Congress Street,residential,15.2,False,True,49.58,"LINESTRING (-72.595437 42.586416, -72.59557 42.585981)",,,
8657244,2,Crescent Street,residential,15.2,False,False,91.235,"LINESTRING (-72.595437 42.586416, -72.595497 42.586521, -72.595621 42.586851, -72.595672 42.586997, -72.5957041 42.5870457, -72.595757 42.587126, -72.5958161 42.5871809)",,,
8657244,2,Crescent Street,residential,15.2,False,True,126.663,"LINESTRING (-72.595437 42.586416, -72.595341 42.58629, -72.595215 42.586166, -72.594636 42.585845, -72.5942645 42.5857075)",,,
8657628,2,Pleasant Street,tertiary,11.6,False,False,117.922,"LINESTRING (-72.601033 42.591352, -72.600998 42.591343, -72.600222 42.591157, -72.599661 42.591029)",,,
8657628,2,Pleasant Street,tertiary,11.6,False,True,98.93,"LINESTRING (-72.601033 42.591352, -72.601152 42.59138, -72.6013872 42.5914335, -72.6017563 42.5915176, -72.6021872 42.5916157)",,,
8657968,2,School Street,residential,13.1,False,True,150.52399999999997,"LINESTRING (-72.601033 42.591352, -72.600984 42.590694, -72.6009832 42.5906863, -72.600965 42.590499, -72.6009643 42.5904914, -72.6009268 42.5900944, -72.600918 42.590001)",,,
8657587,2,Prospect Street,residential,13.7,False,False,132.839,"LINESTRING (-72.597459 42.585233, -72.597298 42.585211, -72.596637 42.585133, -72.596361 42.585081, -72.5958832 42.5849618)",,,
8657587,2,Prospect Street,residential,13.7,False,True,142.5,"LINESTRING (-72.597459 42.585233, -72.5975984 42.5852525, -72.5977647 42.5852757, -72.59786 42.585289, -72.59822 42.585339, -72.5984758 42.5853633, -72.5986696 42.5853817, -72.598725 42.585387, -72.5989394 42.5854186, -72.599173 42.585453)",,,
8657740,2,Prospect Avenue,residential,9.8,False,True,63.830000000000005,"LINESTRING (-72.597459 42.585233, -72.597533 42.584708, -72.597539 42.584662)",,,
"[8657492, 8657452]",2,Carpenters Lane,residential,,False,False,181.572,"LINESTRING (-72.6035159 42.5848556, -72.6034565 42.5848032, -72.603353 42.584721, -72.6032 42.584607, -72.60308 42.584551, -72.603009 42.584538, -72.602892 42.584543, -72.602691 42.584559, -72.6024929 42.5845789, -72.6022411 42.5846001, -72.6022627 42.5847949, -72.6023014 42.5850809, -72.6023125 42.5851625)",,,
307818372,2,Mill Street,secondary,,False,False,44.825,"LINESTRING (-72.6035159 42.5848556, -72.6034642 42.5848828, -72.6033911 42.5849165, -72.6032972 42.5849549, -72.6031389 42.5850139, -72.6030367 42.5850492)",25 mph,,
307818372,2,Mill Street,secondary,,False,True,37.861999999999995,"LINESTRING (-72.6035159 42.5848556, -72.6035987 42.5848133, -72.603672 42.58477, -72.603765 42.5847116, -72.6038176 42.5846718, -72.6038436 42.5846494, -72.6038623 42.5846321)",25 mph,,
8657581,2,Wells Street,tertiary,15.2,False,True,184.644,"LINESTRING (-72.605286 42.590326, -72.6051124 42.5898445, -72.605083 42.589763, -72.6050534 42.589669, -72.604996 42.589487, -72.604839 42.588994, -72.6048063 42.5888708, -72.604764 42.588711)",,,
8657581,2,Wells Street,tertiary,15.2,False,False,117.535,"LINESTRING (-72.604523 42.587669, -72.604631 42.588153, -72.6046812 42.5883675, -72.604764 42.588711)",,,
765870135,2,Main Street,primary,30.2,False,False,113.34300000000002,"LINESTRING (-72.604523 42.587669, -72.60406 42.587721, -72.603725 42.587762, -72.6031566 42.587833)",20 mph,MA 2A,
765870135,2,Main Street,primary,30.2,False,True,114.06499999999998,"LINESTRING (-72.604523 42.587669, -72.604747 42.5876434, -72.604978 42.587617, -72.6054271 42.5875633, -72.605848 42.587513, -72.605899 42.587508)",20 mph,MA 2A,
"[368326257, 368326254]",2,Miles Street,residential,18.6,False,False,138.638,"LINESTRING (-72.6026216 42.5866905, -72.6027391 42.5867858, -72.6027585 42.5868016, -72.602826 42.586863, -72.602871 42.5869047, -72.602936 42.586965, -72.60299 42.587045, -72.602993 42.58705, -72.603026 42.587145, -72.6030778 42.5874261, -72.6031566 42.587833)",,,
8657890,2,Federal Street,primary,22.0,False,False,57.719,"LINESTRING (-72.599292 42.589669, -72.599048 42.590156)",,US 5;MA 10,
8657824,2,Osgood Street,residential,9.8,True,False,140.645,"LINESTRING (-72.599292 42.589669, -72.600016 42.58988, -72.600537 42.590025, -72.600918 42.590001)",,,
8657890,2,Federal Street,primary,22.0,False,True,45.346999999999994,"LINESTRING (-72.599292 42.589669, -72.599314 42.589625, -72.5994039 42.5894562, -72.5994336 42.5894005, -72.599493 42.589289)",,US 5;MA 10,
8657532,2,Federal Street,primary,20.4,False,False,103.039,"LINESTRING (-72.598718 42.590815, -72.5986573 42.5909355, -72.598645 42.59096, -72.5985812 42.5911084, -72.598531 42.591225, -72.598461 42.591465, -72.598404 42.59171)",,US 5;MA 10,
"[8657890, 8657532]",2,Federal Street,primary,"['22.0', '20.4']",False,True,60.096,"LINESTRING (-72.598718 42.590815, -72.5987466 42.590758, -72.598845 42.590562, -72.598847 42.590558, -72.59893 42.590392, -72.598979 42.59031)",,US 5;MA 10,
8657628,2,Pleasant Street,tertiary,11.6,False,True,80.78,"LINESTRING (-72.598718 42.590815, -72.5992586 42.5909377, -72.5995128 42.5909954, -72.599661 42.591029)",,,
8657504,2,Franklin Street,residential,15.2,False,False,117.945,"LINESTRING (-72.597198 42.588866, -72.597094 42.5892298, -72.5969357 42.5898531, -72.596922 42.589907)",,,
8657504,2,Franklin Street,residential,15.2,False,True,160.053,"LINESTRING (-72.597198 42.588866, -72.5972202 42.5887856, -72.597268 42.588613, -72.5973499 42.5883167, -72.5974191 42.5880663, -72.5974233 42.5880511, -72.597438 42.587998, -72.597591 42.587456)",,,
8657851,2,Wilson Avenue,residential,7.3,False,True,77.908,"LINESTRING (-72.599048 42.590156, -72.599936 42.590408)",,,
8657890,2,Federal Street,primary,22.0,False,False,18.032,"LINESTRING (-72.599048 42.590156, -72.598979 42.59031)",,US 5;MA 10,
8657890,2,Federal Street,primary,22.0,False,True,57.719,"LINESTRING (-72.599048 42.590156, -72.599292 42.589669)",,US 5;MA 10,
1100997482,1,High Street,primary,14.6,True,False,6.207,"LINESTRING (-72.5959538 42.5872444, -72.5959037 42.5872863)",,MA 2A,
1100997483,1,Crescent Street,residential,15.2,True,False,14.209,"LINESTRING (-72.5959538 42.5872444, -72.595868 42.5871809, -72.5958161 42.5871809)",,,
8657868,2,Ames Street,residential,10.4,True,False,80.94699999999999,"LINESTRING (-72.59979 42.58872, -72.599967 42.588765, -72.600321 42.588834, -72.6003544 42.5888387, -72.6005088 42.5888605, -72.600597 42.588873, -72.600751 42.58888)",,,
8657874,2,Federal Street,primary,22.0,False,True,104.70400000000001,"LINESTRING (-72.59979 42.58872, -72.599985 42.588317, -72.6001458 42.5880168, -72.600241 42.587839)",,US 5;MA 10,
8657890,2,Federal Street,primary,22.0,False,False,67.781,"LINESTRING (-72.59979 42.58872, -72.599612 42.58906, -72.5996071 42.5890694, -72.599493 42.589289)",,US 5;MA 10,
8657245,2,Ames Street,residential,10.4,False,True,82.83500000000001,"LINESTRING (-72.600751 42.58888, -72.601013 42.588867, -72.6011858 42.5888596, -72.601761 42.588835)",,,
8657968,2,School Street,residential,13.1,False,False,125.39899999999999,"LINESTRING (-72.600751 42.58888, -72.6008148 42.5892882, -72.600836 42.589424, -72.6008464 42.5894968, -72.6008773 42.5897143, -72.6008829 42.5897539, -72.6009014 42.5898838, -72.600918 42.590001)",,,
8657587,2,Prospect Street,residential,13.7,False,False,112.64,"LINESTRING (-72.5958832 42.5849618, -72.5956661 42.5849149, -72.595263 42.584834, -72.5945552 42.5846972)",,,
8657587,2,Prospect Street,residential,13.7,False,True,132.839,"LINESTRING (-72.5958832 42.5849618, -72.596361 42.585081, -72.596637 42.585133, -72.597298 42.585211, -72.597459 42.585233)",,,
8657642,2,Congress Street,residential,15.2,False,False,116.195,"LINESTRING (-72.5958832 42.5849618, -72.595655 42.585701, -72.59557 42.585981)",,,
749234730,2,Carpenters Lane,residential,7.0,False,False,63.717,"LINESTRING (-72.6015606 42.5846369, -72.601589 42.5848193, -72.6016243 42.5848483, -72.6016561 42.585198)",,,
36837978,1,Mill Street,secondary,16.2,True,False,43.498,"LINESTRING (-72.6011322 42.5852595, -72.6012705 42.5852527, -72.6016561 42.585198)",,,
664542518,2,Bank Row,secondary,21.3,False,True,10.746,"LINESTRING (-72.6011322 42.5852595, -72.6011278 42.5851984, -72.6011252 42.585163)",30 mph,US 5;MA 10,
664542546,2,Bank Row,secondary,21.3,False,False,123.51700000000001,"LINESTRING (-72.6011322 42.5852595, -72.6011187 42.585303, -72.6010633 42.5854814, -72.601005 42.585669, -72.601003 42.585676, -72.600984 42.585747, -72.600844 42.586209, -72.600806 42.586344)",30 mph,US 5;MA 10,
94011247,2,Main Street,primary,30.2,False,False,8.137,"LINESTRING (-72.596284 42.587262, -72.5961849 42.5872564)",20 mph,MA 2A,
"[8657450, 8657451]",,,residential,,False,"[False, True]",221.099,"LINESTRING (-72.596284 42.587262, -72.596334 42.58708, -72.596497 42.586527, -72.596626 42.58633, -72.5966327 42.5862994, -72.596668 42.586138, -72.596286 42.586091, -72.59557 42.585981)",,,
94011247,2,Main Street,primary,30.2,False,True,109.155,"LINESTRING (-72.596284 42.587262, -72.596623 42.58731, -72.5972721 42.5874079, -72.597591 42.587456)",20 mph,MA 2A,
8657945,2,Hope Street,residential,20.7,False,True,171.97799999999998,"LINESTRING (-72.598652 42.587621, -72.5986792 42.5875052, -72.5989046 42.5865458, -72.5989288 42.5864427, -72.59901 42.586097)",,,
94011247,2,Main Street,primary,30.2,False,False,88.77699999999999,"LINESTRING (-72.598652 42.587621, -72.59843 42.587586, -72.5981981 42.5875501, -72.5978131 42.5874905, -72.597635 42.587463, -72.597591 42.587456)",20 mph,MA 2A,
94011247,2,Main Street,primary,30.2,False,True,132.33499999999998,"LINESTRING (-72.598652 42.587621, -72.5986938 42.5876273, -72.5987986 42.5876432, -72.598962 42.587668, -72.5993967 42.5877264, -72.599908 42.587795, -72.599912 42.587795, -72.6000707 42.5878162, -72.600241 42.587839)",20 mph,MA 2A,
8657496,2,School Street,residential,11.0,True,False,106.921,"LINESTRING (-72.600728 42.587923, -72.6007092 42.5880727, -72.600695 42.588186, -72.600677 42.588385, -72.6006842 42.5884303, -72.6006944 42.5884939, -72.600751 42.58888)",,,
765870135,2,Main Street,primary,30.2,False,False,40.955,"LINESTRING (-72.600728 42.587923, -72.600689 42.587918, -72.6003981 42.5878667, -72.600241 42.587839)",20 mph,MA 2A,
765870135,2,Main Street,primary,30.2,False,True,71.048,"LINESTRING (-72.600728 42.587923, -72.6009412 42.58795, -72.60108 42.587966, -72.601351 42.587996, -72.601588 42.587996)",20 mph,MA 2A,
8657727,2,Newell Court,residential,9.1,False,False,67.374,"LINESTRING (-72.597787 42.590068, -72.597687 42.590409, -72.597705 42.590517, -72.597679 42.590664)",,,
8657778,2,Church Street,tertiary,14.6,False,False,73.04,"LINESTRING (-72.597787 42.590068, -72.597749 42.590061, -72.5969995 42.5899214, -72.596922 42.589907)",,,
8657778,2,Church Street,tertiary,14.6,False,True,101.231,"LINESTRING (-72.597787 42.590068, -72.5978875 42.5900876, -72.597905 42.590091, -72.598205 42.590149, -72.598366 42.59018, -72.598979 42.59031)",,,
"[8657528, 307818372, 307818373]",2,Mill Street,secondary,16.2,False,False,79.077,"LINESTRING (-72.6053322 42.5832643, -72.605223 42.58335, -72.6051705 42.583388, -72.604964 42.5835595, -72.6048678 42.5836504, -72.6048055 42.5837348, -72.6047253 42.5838142)",25 mph,,yes
8657841,1,Wright Avenue,residential,7.9,False,False,75.702,"LINESTRING (-72.596651 42.59078, -72.595765 42.590585)",,,
8657504,2,Franklin Street,residential,15.2,False,True,99.578,"LINESTRING (-72.596651 42.59078, -72.59669 42.590646, -72.5969026 42.589969, -72.596922 42.589907)",,,
8657578,2,Union Street,residential,14.6,False,False,97.49899999999998,"LINESTRING (-72.596073 42.589738, -72.5958608 42.5903193, -72.5958006 42.5904842, -72.595782 42.590535, -72.595765 42.590585)",,,
8657778,2,Church Street,tertiary,14.6,False,False,108.92399999999999,"LINESTRING (-72.596073 42.589738, -72.595883 42.589705, -72.5951765 42.5895741, -72.594782 42.589501)",,,
8657778,2,Church Street,tertiary,14.6,False,True,71.998,"LINESTRING (-72.596073 42.589738, -72.596849 42.5898924, -72.596922 42.589907)",,,
8657968,2,School Street,residential,13.1,False,False,150.524,"LINESTRING (-72.600918 42.590001, -72.6009268 42.5900944, -72.6009643 42.5904914, -72.600965 42.590499, -72.6009832 42.5906863, -72.600984 42.590694, -72.601033 42.591352)",,,
8657968,2,School Street,residential,13.1,False,True,125.399,"LINESTRING (-72.600918 42.590001, -72.6009014 42.5898838, -72.6008829 42.5897539, -72.6008773 42.5897143, -72.6008464 42.5894968, -72.600836 42.589424, -72.6008148 42.5892882, -72.600751 42.58888)",,,
8657504,2,Franklin Street,residential,15.2,False,False,99.578,"LINESTRING (-72.596922 42.589907, -72.5969026 42.589969, -72.59669 42.590646, -72.596651 42.59078)",,,
8657504,2,Franklin Street,residential,15.2,False,True,117.945,"LINESTRING (-72.596922 42.589907, -72.5969357 42.5898531, -72.597094 42.5892298, -72.597198 42.588866)",,,
8657778,2,Church Street,tertiary,14.6,False,False,71.998,"LINESTRING (-72.596922 42.589907, -72.596849 42.5898924, -72.596073 42.589738)",,,
8657778,2,Church Street,tertiary,14.6,False,True,73.03999999999999,"LINESTRING (-72.596922 42.589907, -72.5969995 42.5899214, -72.597749 42.590061, -72.597787 42.590068)",,,
8657680,2,Chevalier Avenue,residential,8.5,False,True,72.629,"LINESTRING (-72.599661 42.591029, -72.599936 42.590408)",,,
8657628,2,Pleasant Street,tertiary,11.6,False,False,80.78,"LINESTRING (-72.599661 42.591029, -72.5995128 42.5909954, -72.5992586 42.5909377, -72.598718 42.590815)",,,
8657628,2,Pleasant Street,tertiary,11.6,False,True,117.922,"LINESTRING (-72.599661 42.591029, -72.600222 42.591157, -72.600998 42.591343, -72.601033 42.591352)",,,
307818372,2,Mill Street,secondary,,False,True,53.889,"LINESTRING (-72.6016561 42.585198, -72.6021893 42.5851716, -72.6023125 42.5851625)",25 mph,,
664542566,1,Mill Street,secondary,16.2,True,False,43.665,"LINESTRING (-72.6016561 42.585198, -72.6012957 42.5851678, -72.6011252 42.585163)",,,
749234730,2,Carpenters Lane,residential,7.0,False,True,63.717,"LINESTRING (-72.6016561 42.585198, -72.6016243 42.5848483, -72.601589 42.5848193, -72.6015606 42.5846369)",,,
664542518,2,Bank Row,secondary,21.3,False,False,10.746,"LINESTRING (-72.6011252 42.585163, -72.6011278 42.5851984, -72.6011322 42.5852595)",30 mph,US 5;MA 10,
