osmid,oneway,lanes,name,highway,width,reversed,length,maxspeed,geometry,bridge,ref,tunnel
9099613,True,2,Pearl Street,residential,9.8,False,150.374,,"LINESTRING (-71.1576416 41.7008252, -71.1576738 41.700771, -71.157747 41.700648, -71.1579065 41.7003821, -71.1580256 41.7001837, -71.1580544 41.7001356, -71.158065 41.700118, -71.1581573 41.699973, -71.158263 41.699807, -71.158402 41.699598)",,,
620289036,False,2,Anawan Street,residential,10.7,True,54.917,,"LINESTRING (-71.1576416 41.7008252, -71.1578105 41.7008856, -71.1582356 41.7010425)",,,
1257994667,True,2,Pleasant Street,secondary,18.3,False,44.266999999999996,,"LINESTRING (-71.152097 41.699828, -71.1519648 41.69981, -71.1515778 41.6997381)",,,
9102313,True,2,Rock Street,residential,12.2,False,104.27600000000001,,"LINESTRING (-71.1523921 41.7051916, -71.152524 41.704764, -71.152657 41.704275)",,,
576695028,True,2,Cherry Street,residential,10.7,False,83.28800000000001,,"LINESTRING (-71.1523921 41.7051916, -71.1521174 41.7051425, -71.1516398 41.7050571, -71.1514164 41.7050172)",,,
9101053,False,2,Locust Street,tertiary,15.2,True,84.352,25 mph,"LINESTRING (-71.15113 41.705929, -71.1513386 41.7059616, -71.151572 41.705998, -71.151575 41.705998, -71.151811 41.7060431, -71.152119 41.706102)",,,
9102824,False,2,Locust Street,tertiary,15.2,False,105.774,25 mph,"LINESTRING (-71.15113 41.705929, -71.150359 41.705788, -71.149892 41.705704)",,,
9101562,True,2,Pleasant Street,secondary,18.3,False,24.765,,"LINESTRING (-71.1511239 41.6996534, -71.1510649 41.6996429, -71.150835 41.699598)",,,
9099639,False,2,Bank Street,residential,12.2,False,66.281,,"LINESTRING (-71.150824 41.702118, -71.150047 41.701981)",,,
9099639,False,2,Bank Street,residential,12.2,True,43.451,,"LINESTRING (-71.150824 41.702118, -71.1513296 41.702219)",,,
9100864,True,2,Oak Street,residential,9.1,False,69.581,,"LINESTRING (-71.150824 41.702118, -71.1506342 41.7027275)",,,
9101278,True,2,Harbor Street,residential,12.2,False,162.155,,"LINESTRING (-71.1593129 41.7038097, -71.159342 41.7038498, -71.1593544 41.7038752, -71.1593612 41.7038979, -71.1593654 41.7039202, -71.159363 41.7039412, -71.1593522 41.7039709, -71.1592999 41.7040584, -71.1591113 41.704312, -71.158839 41.704617, -71.158634 41.704867, -71.158571 41.70489, -71.15847 41.70491, -71.15832 41.704905)",,,
"[498336922, 498336923, 665219692]",True,2,Central Street,secondary,12.2,False,48.70400000000001,35 mph,"LINESTRING (-71.1593129 41.7038097, -71.159375 41.703841, -71.159434 41.7038689, -71.1594917 41.7038944, -71.1595477 41.7039165, -71.1596039 41.7039367, -71.1596497 41.7039521, -71.1596578 41.7039547, -71.1596772 41.7039609, -71.1597179 41.7039722, -71.1597765 41.703987, -71.1598377 41.7040002)",yes,,
71608377,True,2,Hartwell Street,secondary,12.2,False,105.837,,"LINESTRING (-71.153572 41.698637, -71.153587 41.698683, -71.153702 41.699009, -71.153787 41.699231, -71.153841 41.699403, -71.15385 41.6994575, -71.1538379 41.6995206, -71.1538138 41.6995576)",,,
"[665219664, 9102451]",True,2,Fifth Street,residential,12.2,False,144.936,,"LINESTRING (-71.153572 41.698637, -71.153703 41.698556, -71.153748 41.698499, -71.1539111 41.6982992, -71.154055 41.698123, -71.1542639 41.6978542, -71.15432 41.697782, -71.1543443 41.6977524, -71.154431 41.6976468, -71.154513 41.697547)",,,
665219665,False,2,Borden Street,secondary,18.3,True,76.65,,"LINESTRING (-71.153572 41.698637, -71.153744 41.698751, -71.1538119 41.698796, -71.153836 41.698812, -71.1540295 41.6988919, -71.154335 41.699018)",,,
665703651,False,2,Hartwell Street,secondary,12.2,True,122.096,,"LINESTRING (-71.153572 41.698637, -71.1535324 41.6985441, -71.1534118 41.6982631, -71.153398 41.698231, -71.1531926 41.697934, -71.153115 41.6978073, -71.1530178 41.6976229)",,,
9100458,True,2,High Street,tertiary,12.2,False,110.626,30 mph,"LINESTRING (-71.152392 41.701399, -71.15225 41.702014, -71.152179 41.702381)",,,
665219658,True,2,Bedford Street,secondary,15.2,False,94.1,25 mph,"LINESTRING (-71.152392 41.701399, -71.1528158 41.7014799, -71.1529853 41.7015123, -71.1532849 41.7015695, -71.153429 41.701597, -71.15349 41.701609)",,,
9101761,True,2,Durfee Street,secondary,15.2,False,86.61799999999998,,"LINESTRING (-71.156369 41.703938, -71.156384 41.7038824, -71.156427 41.703671, -71.1564391 41.7036199, -71.1564765 41.7034691, -71.1565227 41.7032722, -71.1565355 41.7032228, -71.1565515 41.7031712)",,,
9102448,True,2,Elm Street,residential,12.2,False,108.156,,"LINESTRING (-71.156369 41.703938, -71.155819 41.703835, -71.155101 41.703715)",,,
9101542,True,2,Spring Street,residential,12.2,False,77.403,,"LINESTRING (-71.157727 41.699119, -71.157852 41.699216, -71.158044 41.699367, -71.158402 41.699598)",,,
9102437,False,2,South Main Street,secondary,18.3,False,190.48,,"LINESTRING (-71.157727 41.699119, -71.157139 41.69959, -71.1564618 41.7001373, -71.156164 41.700373)",,,
9102437,False,2,South Main Street,secondary,18.3,True,120.002,,"LINESTRING (-71.157727 41.699119, -71.158216 41.698719, -71.158703 41.698323)",,,
9101053,False,2,Locust Street,tertiary,15.2,True,52.042,25 mph,"LINESTRING (-71.152119 41.706102, -71.152732 41.7062)",,,
9101053,False,2,Locust Street,tertiary,15.2,False,84.352,25 mph,"LINESTRING (-71.152119 41.706102, -71.151811 41.7060431, -71.151575 41.705998, -71.151572 41.705998, -71.1513386 41.7059616, -71.15113 41.705929)",,,
9102313,True,2,Rock Street,residential,12.2,False,103.74,,"LINESTRING (-71.152119 41.706102, -71.152248 41.705664, -71.1523921 41.7051916)",,,
9101895,True,2,Troy Street,secondary,15.2,False,166.664,,"LINESTRING (-71.15302 41.699997, -71.1528967 41.700077, -71.1528243 41.700186, -71.152757 41.7003747, -71.1527251 41.7004643, -71.1526621 41.7006412, -71.152392 41.701399)",,,
1257994667,True,2,Pleasant Street,secondary,18.3,False,78.906,,"LINESTRING (-71.15302 41.699997, -71.152743 41.69995, -71.1526319 41.699929, -71.1524333 41.6998913, -71.152299 41.6998659, -71.152231 41.699853, -71.152097 41.699828)",,,
9101542,True,2,Spring Street,residential,12.2,False,72.792,,"LINESTRING (-71.154513 41.697547, -71.154945 41.697745, -71.155252 41.697899)",,,
9102782,False,2,Borden Street,tertiary,18.3,False,71.726,,"LINESTRING (-71.154335 41.699018, -71.154596 41.699142, -71.154925 41.699297, -71.1550663 41.6993614)",,,
665219665,False,2,Borden Street,secondary,18.3,False,76.65,,"LINESTRING (-71.154335 41.699018, -71.1540295 41.6988919, -71.153836 41.698812, -71.1538119 41.698796, -71.153744 41.698751, -71.153572 41.698637)",,,
665219666,False,2,Fourth Street,secondary,12.2,True,62.304,,"LINESTRING (-71.154335 41.699018, -71.154151 41.699247, -71.154028 41.699405, -71.1539452 41.6994966)",,,
"[665219625, 665219667]",False,2,Fourth Street,residential,12.2,True,145.927,,"LINESTRING (-71.154335 41.699018, -71.1544706 41.6988597, -71.1548102 41.6984632, -71.155075 41.698108, -71.155252 41.697899)",,,
9099430,True,2,North Main Street,secondary,16.8,False,63.77,25 mph,"LINESTRING (-71.155199 41.702941, -71.155103 41.70351)",,,
9100371,True,1,Bank Street,residential,12.2,False,95.68299999999999,,"LINESTRING (-71.155199 41.702941, -71.1546936 41.7028467, -71.1545942 41.7028282, -71.154545 41.702819, -71.1544603 41.7028025, -71.154082 41.702729)",,,
665219669,False,2,Rodman Street,secondary,18.3,True,68.65700000000001,30 mph,"LINESTRING (-71.156597 41.697506, -71.1567722 41.697581, -71.156978 41.697669, -71.157316 41.697811)",,,
9102735,False,2,Purchase Street,residential,18.3,True,50.925,,"LINESTRING (-71.154082 41.702729, -71.1542554 41.7022897)",,,
9100371,True,1,Bank Street,residential,12.2,False,76.543,,"LINESTRING (-71.154082 41.702729, -71.1537417 41.7026699, -71.153184 41.702573)",,,
9101503,True,2,Purchase Street,residential,12.2,False,65.21300000000001,30 mph,"LINESTRING (-71.154082 41.702729, -71.154076 41.702742, -71.154032 41.70285, -71.1539839 41.7029682, -71.1539024 41.7031686, -71.153853 41.70329)",,,
"[70948931, 9101283, 70948930]",True,1,,motorway_link,15.2,False,349.76,,"LINESTRING (-71.1594141 41.7011573, -71.1592672 41.701186, -71.1591852 41.7012054, -71.1591115 41.7012275, -71.1590417 41.7012517, -71.158973 41.7012795, -71.1589094 41.7013095, -71.1588506 41.70134, -71.1587922 41.701372, -71.1586784 41.7014406, -71.1586408 41.7014641, -71.1584425 41.7015924, -71.1582361 41.7017233, -71.1581655 41.7017674, -71.1580946 41.7018069, -71.1580237 41.7018395, -71.1579458 41.7018688, -71.1578647 41.7018941, -71.157779 41.7019134, -71.1576853 41.7019276, -71.1575864 41.7019369, -71.1574822 41.70194, -71.1573901 41.7019349, -71.1572953 41.701925, -71.1572022 41.7019083, -71.1571132 41.7018858, -71.1570298 41.7018603, -71.156944 41.7018312, -71.1563888 41.7016393, -71.1561737 41.7015682, -71.1556646 41.7014021)",yes,,
"[665219672, 665219673, 665219674, 9101358]",True,1,,motorway_link,15.2,False,481.01200000000006,,"LINESTRING (-71.1594141 41.7011573, -71.1592818 41.701209, -71.1592176 41.7012364, -71.1591533 41.7012662, -71.1590952 41.7012962, -71.1590316 41.7013314, -71.1589724 41.7013661, -71.1589108 41.7014057, -71.1588016 41.701484, -71.1586192 41.701616, -71.1582879 41.7018572, -71.1582191 41.7019071, -71.1581695 41.7019456, -71.1581227 41.7019867, -71.1580818 41.7020292, -71.1580458 41.7020712, -71.1580169 41.7021149, -71.1579939 41.702156, -71.1579711 41.7022085, -71.1579531 41.7022613, -71.157939 41.7023198, -71.1579326 41.7023742, -71.1579307 41.7024307, -71.1579352 41.7024829, -71.1579463 41.7025396, -71.1579626 41.7025952, -71.1579822 41.7026441, -71.15801 41.7026984, -71.1580443 41.7027525, -71.1580846 41.7028052, -71.158127 41.7028518, -71.1581746 41.7028979, -71.1582292 41.7029402, -71.1582884 41.7029805, -71.158357 41.7030193, -71.1584277 41.7030513, -71.1585036 41.7030782, -71.1585723 41.7030987, -71.1586419 41.7031172, -71.158933 41.7031927, -71.1590521 41.703226, -71.1591784 41.7032631, -71.159299 41.7033022, -71.1594062 41.7033388, -71.1595159 41.7033799, -71.1597038 41.7034524, -71.1606226 41.7038247)",yes,,
9101562,True,2,Pleasant Street,secondary,18.3,False,9.04,,"LINESTRING (-71.149995 41.699438, -71.1498923 41.699411)",,,
9099678,False,1,Wrightington Place,residential,6.1,False,108.84,,"LINESTRING (-71.1515148 41.70125, -71.1513296 41.702219)",,,
9101291,True,2,Bedford Street,secondary,15.2,False,10.663,25 mph,"LINESTRING (-71.1515148 41.70125, -71.1516412 41.701267)",,,
9099639,False,2,Bank Street,residential,12.2,False,43.451,,"LINESTRING (-71.1513296 41.702219, -71.150824 41.702118)",,,
9099678,False,1,Wrightington Place,residential,6.1,True,108.84,,"LINESTRING (-71.1513296 41.702219, -71.1515148 41.70125)",,,
9099639,False,2,Bank Street,residential,12.2,True,72.78200000000001,,"LINESTRING (-71.1513296 41.702219, -71.151592 41.70227, -71.151673 41.702286, -71.152179 41.702381)",,,
9102735,False,2,Purchase Street,residential,18.3,False,50.925,,"LINESTRING (-71.1542554 41.7022897, -71.154082 41.702729)",,,
9102735,False,2,Purchase Street,residential,18.3,True,59.241,,"LINESTRING (-71.1542554 41.7022897, -71.1542727 41.702213, -71.1542898 41.7021001, -71.154294 41.702039, -71.1543175 41.7019788, -71.154399 41.70177)",,,
9101053,False,2,Locust Street,tertiary,15.2,False,52.042,25 mph,"LINESTRING (-71.152732 41.7062, -71.152119 41.706102)",,,
9101053,False,2,Locust Street,tertiary,15.2,True,55.107,25 mph,"LINESTRING (-71.152732 41.7062, -71.152844 41.706218, -71.153377 41.706317)",,,
9099430,True,2,North Main Street,secondary,16.8,False,75.168,25 mph,"LINESTRING (-71.155268 41.7022671, -71.155254 41.702465, -71.155224 41.702766, -71.155199 41.702941)",,,
9102677,True,2,Granite Street,residential,7.6,False,84.10300000000001,,"LINESTRING (-71.155268 41.7022671, -71.1546094 41.7022818, -71.1542554 41.7022897)",,,
"[623404089, 9102754]",True,1,,motorway_link,15.2,False,235.505,,"LINESTRING (-71.1557572 41.7016262, -71.1560837 41.7018316, -71.1562112 41.7019092, -71.1563523 41.7019875, -71.15689 41.702264, -71.1570505 41.7023483, -71.1572112 41.7024335, -71.1573635 41.7025154, -71.1574912 41.7025951, -71.157613 41.7026827, -71.1577112 41.7027568, -71.1577892 41.7028155, -71.1578731 41.7028739, -71.1579753 41.7029397)",,,
"[9100672, 70948921, 70948975]",True,3,Charles M. Braga Jr. Memorial Bridge,motorway,"['36.6', '91.5']",False,472.443,55 mph,"LINESTRING (-71.1557572 41.7016262, -71.1560034 41.7017436, -71.1562581 41.7018564, -71.1565129 41.7019632, -71.1567673 41.7020704, -71.1575318 41.7023924, -71.1577879 41.7025002, -71.158125 41.702642, -71.158295 41.7027112, -71.1585464 41.7028175, -71.1588015 41.7029277, -71.1589233 41.7029828, -71.1591725 41.7030984, -71.1594167 41.7032148, -71.1596621 41.7033333, -71.1599054 41.703454, -71.1601429 41.7035736, -71.1603843 41.7036985, -71.1606226 41.7038247)",yes,I 195,
"[1257994665, 70948915, 70948921]",True,3,,motorway,91.5,False,231.136,55 mph,"LINESTRING (-71.1536855 41.7002476, -71.1537801 41.7003296, -71.153876 41.7004102, -71.1539521 41.7004731, -71.1541049 41.7005944, -71.1542511 41.7007055, -71.1544063 41.7008184, -71.1545727 41.7009327, -71.1547438 41.7010456, -71.1549307 41.7011662, -71.1551293 41.701286, -71.1553185 41.7013962, -71.155512 41.701501, -71.1557572 41.7016262)",,I 195,yes
619493225,True,2,Pine Street,residential,9.1,False,73.646,,"LINESTRING (-71.152657 41.704275, -71.153522 41.704422)",,,
9102313,True,2,Rock Street,residential,12.2,False,127.556,,"LINESTRING (-71.152657 41.704275, -71.152712 41.704101, -71.152839 41.703699, -71.1528602 41.7036281, -71.1528894 41.7035305, -71.1529388 41.703365, -71.152948 41.7033344, -71.153001 41.703157)",,,
9102288,False,2,Durfee Street,secondary,15.2,True,72.866,,"LINESTRING (-71.1569216 41.702582, -71.1568989 41.7025979, -71.1568773 41.7026174, -71.1568537 41.7026438, -71.1567873 41.7027365, -71.1567491 41.7027919, -71.1567123 41.7028485, -71.1566783 41.7029063, -71.1566466 41.7029628, -71.1566176 41.7030199, -71.1565925 41.7030722, -71.156568 41.7031271, -71.1565515 41.7031712)",,,
9102613,False,2,Bedford Street,secondary,16.8,True,157.917,25 mph,"LINESTRING (-71.1569216 41.702582, -71.1568251 41.7025157, -71.1568053 41.7025026, -71.1566719 41.7024171, -71.1565931 41.7023703, -71.1565209 41.7023289, -71.1564421 41.7022879, -71.1563258 41.702227, -71.1560737 41.7020961, -71.1560334 41.7020761, -71.1559931 41.7020581, -71.1559472 41.7020399, -71.1558987 41.7020253, -71.1558473 41.7020137, -71.1557906 41.7020025, -71.1554498 41.7019417, -71.155288 41.701904)",,,
"[665219694, 70948932, 9102630]",False,2,Milliken Boulevard,secondary,19.8,False,254.174,30 mph,"LINESTRING (-71.1569216 41.702582, -71.1569901 41.7025411, -71.1570173 41.7025226, -71.1570248 41.7025167, -71.1570487 41.7024977, -71.1571073 41.7024405, -71.1583473 41.7012382, -71.1587477 41.7008512, -71.1588128 41.7007874)",yes,,
665219692,True,2,Central Street,secondary,12.2,False,78.586,35 mph,"LINESTRING (-71.1569216 41.702582, -71.1570192 41.7026485, -71.1571139 41.702714, -71.1571656 41.7027476, -71.1572216 41.7027802, -71.1572741 41.7028095, -71.1576098 41.7029762, -71.1576724 41.7030098)",,,
9099454,True,2,Purchase Street,residential,10.7,False,128.85,,"LINESTRING (-71.153853 41.70329, -71.153851 41.703294, -71.1537911 41.7034891, -71.1537377 41.7036632, -71.153673 41.703874, -71.153522 41.704422)",,,
9102676,True,2,Franklin Street,residential,9.1,False,106.61800000000001,,"LINESTRING (-71.153853 41.70329, -71.1542391 41.7033579, -71.1545569 41.7034139, -71.1546774 41.7034351, -71.1548834 41.7034713, -71.155103 41.70351)",,,
9099462,True,2,Hope Street,residential,12.2,False,47.098,,"LINESTRING (-71.160438 41.697867, -71.1609937 41.6979521)",,,
9102302,True,2,Union Street,residential,12.2,False,97.96000000000001,,"LINESTRING (-71.160438 41.697867, -71.160239 41.698156, -71.160079 41.698384, -71.15992 41.698658)",,,
9101611,False,2,June Street,residential,12.2,False,102.824,,"LINESTRING (-71.1536451 41.7054142, -71.153377 41.706317)",,,
9101068,True,2,Cherry Street,residential,10.7,False,103.351,,"LINESTRING (-71.1536451 41.7054142, -71.1546019 41.7055822, -71.154857 41.705627)",,,
9100794,True,1,,motorway_link,15.2,False,106.122,,"LINESTRING (-71.160837 41.7011072, -71.1599818 41.7010884, -71.1598551 41.7010913, -71.1597102 41.7011038, -71.1595632 41.7011263)",,,
"[623404088, 1002405887]",True,,,motorway_link,,False,187.83900000000003,,"LINESTRING (-71.160837 41.7011072, -71.160491 41.7010314, -71.1604512 41.7010209, -71.1604112 41.7010066, -71.1603778 41.7009902, -71.1603483 41.7009708, -71.1603205 41.7009465, -71.1602982 41.7009199, -71.1602805 41.7008893, -71.1602709 41.7008624, -71.160264 41.7008255, -71.160263 41.7007966, -71.1602611 41.7005641, -71.1602593 41.7004593, -71.160257 41.7003993, -71.1602495 41.7003404, -71.1602375 41.7002819, -71.1602212 41.7002226, -71.1601983 41.7001634, -71.1601704 41.7001087, -71.1601391 41.7000551, -71.160099 41.699999, -71.1600624 41.6999549, -71.1600192 41.6999101, -71.1599795 41.6998753, -71.1599543 41.6998561, -71.1599123 41.6998271, -71.1598468 41.6997847)",,,
9099464,False,2,Cherry Street,residential,15.2,False,54.004999999999995,,"LINESTRING (-71.1555048 41.7056716, -71.1553277 41.7056594, -71.1552912 41.7056569, -71.154857 41.705627)",,,
9099464,False,2,Cherry Street,residential,15.2,True,52.454,,"LINESTRING (-71.1555048 41.7056716, -71.1555764 41.7056765, -71.1556532 41.7056818, -71.1558723 41.7056968, -71.156134 41.7057148)",,,
"[9099715, 9100693]",False,1,May Street,residential,6.1,True,105.347,,"LINESTRING (-71.1555048 41.7056716, -71.155534 41.705221, -71.155534 41.705217, -71.155544 41.70512, -71.155619 41.704729)",,,
9102804,False,2,Winter Street,residential,15.2,False,103.732,,"LINESTRING (-71.150167 41.704794, -71.1500422 41.7052071, -71.1499831 41.7054025, -71.1499296 41.7055794, -71.149892 41.705704)",,,
9102804,False,2,Winter Street,residential,15.2,True,103.74,,"LINESTRING (-71.150167 41.704794, -71.150178 41.704755, -71.15046 41.703906, -71.150465 41.703888)",,,
9101562,True,2,Pleasant Street,secondary,18.3,False,38.843,,"LINESTRING (-71.1515778 41.6997381, -71.1511239 41.6996534)",,,
9100785,True,1,,motorway_link,15.2,False,189.37199999999999,,"LINESTRING (-71.1515778 41.6997381, -71.1515555 41.6997205, -71.1515337 41.6996999, -71.1515044 41.6996652, -71.1514811 41.699632, -71.151467 41.6996025, -71.1514629 41.6995753, -71.1514643 41.6995429, -71.1514719 41.6995067, -71.1514857 41.6994631, -71.1515038 41.6994151, -71.1515207 41.6993746, -71.1515354 41.6993461, -71.1515533 41.69932, -71.1515762 41.6992935, -71.1516037 41.6992686, -71.1516339 41.699246, -71.151669 41.6992238, -71.1517082 41.6992039, -71.1517514 41.6991869, -71.1517946 41.6991747, -71.1518456 41.6991649, -71.1518949 41.6991587, -71.1519483 41.6991549, -71.1520025 41.6991542, -71.1520586 41.699159, -71.1521141 41.6991682, -71.1521691 41.6991811, -71.1522205 41.699196, -71.15227 41.699214, -71.1523166 41.6992339, -71.1523508 41.6992516, -71.1523869 41.6992718, -71.1524209 41.6992939, -71.1524605 41.6993221, -71.1525185 41.6993666, -71.1525733 41.6994104, -71.1528856 41.6996639)",,,
9102429,False,2,Corneau Street,residential,7.9,False,101.44399999999999,,"LINESTRING (-71.1515778 41.6997381, -71.1515367 41.6998589, -71.1515157 41.6999019, -71.1514791 41.7000019, -71.151294 41.700625)",,,
"[9099715, 9100693]",False,1,May Street,residential,6.1,False,105.347,,"LINESTRING (-71.155619 41.704729, -71.155544 41.70512, -71.155534 41.705217, -71.155534 41.705221, -71.1555048 41.7056716)",,,
9102128,True,2,Pine Street,residential,13.7,False,51.542,,"LINESTRING (-71.155619 41.704729, -71.1556645 41.7047316, -71.1560544 41.7047543, -71.156238 41.704765)",,,
9099613,True,2,Pearl Street,residential,9.8,False,131.881,,"LINESTRING (-71.158402 41.699598, -71.1584829 41.6994652, -71.1585481 41.6993582, -71.158651 41.699196, -71.158919 41.698813, -71.159103 41.698534)",,,
9100195,False,,Spring Street,residential,,True,111.90200000000002,,"LINESTRING (-71.158402 41.699598, -71.158512 41.699652, -71.158606 41.699687, -71.1587286 41.699697, -71.158789 41.699702, -71.158934 41.699726, -71.15905 41.69976, -71.15918 41.699818, -71.1592278 41.6998475, -71.1593032 41.6999102, -71.1594367 41.6999944, -71.159469 41.7000148, -71.1595534 41.7000681)",,,
9102405,True,2,Sullivan Drive,secondary,15.2,False,50.24,,"LINESTRING (-71.1543287 41.7002816, -71.153947 41.699931)",,,
619493224,False,2,Third Street North,tertiary,15.2,True,119.24600000000001,,"LINESTRING (-71.1543287 41.7002816, -71.1545142 41.7000503, -71.15456 41.6999932, -71.1545964 41.6999477, -71.154697 41.6998222, -71.1547092 41.699807, -71.1550663 41.6993614)",,,
9101291,True,2,Bedford Street,secondary,15.2,False,71.787,25 mph,"LINESTRING (-71.149514 41.700875, -71.1500756 41.7009975, -71.150344 41.701056)",,,
9101987,True,2,Eighth Street,residential,12.2,False,164.702,,"LINESTRING (-71.149514 41.700875, -71.1495638 41.7007262, -71.1496193 41.7005603, -71.1496747 41.7003949, -71.1497159 41.7002719, -71.1498181 41.6999666, -71.149995 41.699438)",,,
9100371,True,1,Bank Street,residential,12.2,False,115.236,,"LINESTRING (-71.1565515 41.7031712, -71.156388 41.703131, -71.1560734 41.7030804, -71.155729 41.703025, -71.1553397 41.7029633, -71.155199 41.702941)",,,
