osmid,oneway,lanes,name,highway,reversed,length,geometry,maxspeed,ref,bridge
45277232,True,1,Washington Street,unclassified,False,119.4,"LINESTRING (-89.6295164 44.9590685, -89.6282124 44.9589934, -89.6281723 44.9589919, -89.6281494 44.9589917, -89.6281367 44.9589918, -89.6281264 44.958992, -89.6281156 44.9589934, -89.6281025 44.9589959, -89.6280939 44.9589986, -89.6280843 44.9590028, -89.6280749 44.9590077, -89.6280645 44.9590137, -89.6280545 44.9590203, -89.6280456 44.9590285, -89.6280394 44.9590352, -89.6280332 44.9590434)",,,
"[1208535964, 521362805]",False,"['3', '2']",Washington Street,unclassified,True,45.619,"LINESTRING (-89.6295164 44.9590685, -89.6296433 44.9590742, -89.6296709 44.9590752, -89.6296955 44.9590761, -89.6297745 44.9590789, -89.6298445 44.9590813, -89.629878 44.9590823, -89.6299177 44.9590834, -89.6299554 44.9590842, -89.6300037 44.9590843, -89.6300954 44.9590887)",,,
645781904,False,2,East Jefferson Street,unclassified,False,94.005,"LINESTRING (-89.6290911 44.9598765, -89.6289551 44.9598675, -89.6289183 44.959865, -89.628872 44.9598619, -89.6286623 44.959848, -89.6284659 44.9598349, -89.628036 44.9598063, -89.6279991 44.9598039, -89.6279016 44.9597974)",,,
"[1137451785, 1137451786, 330701412]",True,"['3', '2']",North 2nd Street,unclassified,False,93.423,"LINESTRING (-89.6290911 44.9598765, -89.6290818 44.9599473, -89.6290648 44.960077, -89.6290545 44.9601557, -89.6290334 44.9603616, -89.6290302 44.9603892, -89.629025 44.9604325, -89.6290023 44.9606233, -89.6289916 44.9607137)",,,
"[14887638, 1208408582]",False,3,East Jefferson Street,unclassified,True,92.983,"LINESTRING (-89.6290911 44.9598765, -89.629234 44.9598855, -89.629258 44.959887, -89.6296597 44.9599093, -89.6300838 44.9599335, -89.6301228 44.9599357, -89.630269 44.959944)",,,
14885609,False,2,McClellan Street,unclassified,False,93.03099999999999,"LINESTRING (-89.6288839 44.9615572, -89.6287796 44.9615509, -89.6287475 44.961549, -89.6283374 44.9615244, -89.6280263 44.9615058, -89.627906 44.9614986, -89.6278195 44.9614939, -89.6277057 44.9614866)",,,
14885609,False,2,McClellan Street,unclassified,True,92.154,"LINESTRING (-89.6288839 44.9615572, -89.6290037 44.9615642, -89.6290352 44.9615662, -89.6299203 44.9616192, -89.6299538 44.9616212, -89.630051 44.961627)",,,
"[1208408592, 359844508, 1208408591]",False,2,North 2nd Street,tertiary,False,94.45400000000001,"LINESTRING (-89.6288839 44.9615572, -89.6288594 44.961638, -89.6288533 44.9616887, -89.6288283 44.9618988, -89.6288172 44.9619915, -89.6288036 44.9621062, -89.6287831 44.9622782, -89.6287813 44.9622936, -89.6287785 44.9623178, -89.6287684 44.9624021)",,,
359844508,False,2,North 2nd Street,tertiary,True,94.17900000000002,"LINESTRING (-89.6288839 44.9615572, -89.6288976 44.9614758, -89.6289551 44.9610002, -89.6289814 44.9607943, -89.6289916 44.9607137)",,,
14883007,False,2,North 4th Street,tertiary,False,92.31200000000001,"LINESTRING (-89.6268546 44.958903, -89.6268484 44.9589592, -89.6268132 44.9592457, -89.6268031 44.9593221, -89.6267862 44.9594567, -89.6267627 44.9596433, -89.626752 44.95973)",,,
45277223,True,1,Washington Street,unclassified,False,95.72999999999998,"LINESTRING (-89.6268546 44.958903, -89.6269017 44.9589056, -89.6269227 44.9589078, -89.6269431 44.9589105, -89.6269635 44.9589139, -89.6269839 44.9589174, -89.626999 44.9589195, -89.6270247 44.9589222, -89.6270509 44.9589241, -89.6274815 44.958951, -89.6277535 44.9589647, -89.6279011 44.9589757, -89.6279155 44.9589793, -89.6279234 44.9589826, -89.6279303 44.9589857, -89.6279391 44.9589897, -89.627949 44.9589946, -89.627961 44.9590007, -89.6279797 44.9590101, -89.62799 44.9590153, -89.6279999 44.9590208, -89.6280118 44.9590277, -89.6280225 44.9590347, -89.6280332 44.9590434)",,,
"[45277233, 1137451782]",False,"['3', '2']",Washington Street,tertiary,False,91.88,"LINESTRING (-89.6268546 44.958903, -89.6267496 44.9588967, -89.6263972 44.9588735, -89.6262007 44.9588607, -89.6257939 44.9588321, -89.6256922 44.9588244)",,,
14885609,False,2,McClellan Street,unclassified,False,91.31099999999999,"LINESTRING (-89.6265454 44.9614172, -89.6264439 44.9614112, -89.6258504 44.9613756, -89.6256035 44.9613608, -89.6255317 44.9613565, -89.625493 44.9613542, -89.625389 44.961348)",,,
14885609,False,2,McClellan Street,unclassified,True,91.61800000000001,"LINESTRING (-89.6265454 44.9614172, -89.6266524 44.9614236, -89.6267383 44.9614287, -89.6271571 44.9614538, -89.6272351 44.9614585, -89.6273926 44.9614679, -89.6274812 44.9614732, -89.6275676 44.9614784, -89.6276104 44.9614804, -89.6277057 44.9614866)",,,
398974515,False,2,North 4th Street,tertiary,False,94.004,"LINESTRING (-89.6265454 44.9614172, -89.6265372 44.9614949, -89.6264923 44.9618968, -89.6264771 44.9620334, -89.626462 44.9621711, -89.626452 44.96226)",,,
1227065326,False,2,North 4th Street,tertiary,True,94.481,"LINESTRING (-89.6265454 44.9614172, -89.6265556 44.9613355, -89.6266015 44.9609897, -89.6266078 44.9609303, -89.6266404 44.9606773, -89.6266437 44.9606518, -89.626654 44.960571)",,,
398974515,False,2,North 4th Street,tertiary,False,94.077,"LINESTRING (-89.626452 44.96226, -89.6264439 44.962335, -89.62642 44.962571, -89.6263946 44.9627546, -89.6263733 44.9629085, -89.6263583 44.9630172, -89.6263466 44.9631027)",,,
398974515,False,2,North 4th Street,tertiary,True,94.004,"LINESTRING (-89.626452 44.96226, -89.626462 44.9621711, -89.6264771 44.9620334, -89.6264923 44.9618968, -89.6265372 44.9614949, -89.6265454 44.9614172)",,,
399057757,False,2,Grant Street,tertiary,False,92.171,"LINESTRING (-89.626452 44.96226, -89.6263494 44.9622544, -89.626116 44.9622416, -89.625848 44.9622269, -89.6254263 44.9622038, -89.6253896 44.9622018, -89.625284 44.962196)",,,
399057757,False,2,Grant Street,tertiary,True,91.60300000000001,"LINESTRING (-89.626452 44.96226, -89.626555 44.9622666, -89.6269261 44.9622904, -89.6270577 44.9622988, -89.6271446 44.9623044, -89.6273689 44.9623187, -89.6274745 44.9623255, -89.6275082 44.9623275, -89.6276115 44.9623345)",,,
14889220,False,2,Franklin Street,unclassified,False,84.40500000000002,"LINESTRING (-89.6263466 44.9631027, -89.6262477 44.9630968, -89.6257511 44.9630673, -89.6255215 44.963053, -89.6254986 44.9630518, -89.6254738 44.9630506, -89.6254391 44.9630495, -89.6254122 44.963049, -89.6254006 44.9630484, -89.6253711 44.9630484, -89.6253264 44.9630484, -89.625277 44.963049)",25 mph,,
398974515,False,2,North 4th Street,tertiary,False,93.795,"LINESTRING (-89.6263466 44.9631027, -89.6263382 44.9631797, -89.6263079 44.9634762, -89.6263051 44.9635035, -89.6262948 44.9636038, -89.6262793 44.9637561, -89.6262711 44.9638366, -89.6262682 44.9638649, -89.62626 44.963944)",,,
398974515,False,2,North 4th Street,tertiary,True,94.077,"LINESTRING (-89.6263466 44.9631027, -89.6263583 44.9630172, -89.6263733 44.9629085, -89.6263946 44.9627546, -89.62642 44.962571, -89.6264439 44.962335, -89.626452 44.96226)",,,
