osmid,oneway,name,highway,reversed,length,geometry,ref,maxspeed
19308644,True,West North Street,tertiary,False,70.089,"LINESTRING (-81.9426531 40.7989954, -81.9418384 40.7991256)",,
19289605,False,,residential,False,135.877,"LINESTRING (-81.9426531 40.7989954, -81.9424856 40.7984072, -81.9423569 40.7978755, -81.9423379 40.7977971)",,
19303422,False,West Liberty Street,secondary,True,69.872,"LINESTRING (-81.9423379 40.7977971, -81.9415221 40.7979131)",SR 302,
19289605,False,,residential,True,135.877,"LINESTRING (-81.9423379 40.7977971, -81.9423569 40.7978755, -81.9424856 40.7984072, -81.9426531 40.7989954)",,
220547113,False,West Liberty Street,secondary,False,63.474000000000004,"LINESTRING (-81.9423379 40.7977971, -81.942852 40.7977171, -81.9430765 40.7976821)",SR 302,
220547115,False,,residential,False,46.287,"LINESTRING (-81.941815 40.7960244, -81.941704 40.7956167)",,
220547115,False,,residential,True,64.465,"LINESTRING (-81.941815 40.7960244, -81.9419753 40.7965913)",,
1265811174,True,,unclassified,False,63.992,"LINESTRING (-81.941815 40.7960244, -81.9410674 40.7961287)",,
1247825933,False,South Grant Street,tertiary,False,61.117,"LINESTRING (-81.9426308 40.7959233, -81.9427474 40.7964658)",,
1247825933,False,South Grant Street,tertiary,True,70.309,"LINESTRING (-81.9426308 40.7959233, -81.9424715 40.7953026)",,
1265811174,True,,unclassified,False,69.587,"LINESTRING (-81.9426308 40.7959233, -81.9419714 40.796005, -81.941815 40.7960244)",,
19289620,False,,residential,False,70.599,"LINESTRING (-81.9410674 40.7961287, -81.9402496 40.7962695)",,
19305140,False,South Walnut Street,residential,True,64.005,"LINESTRING (-81.9410674 40.7961287, -81.9409174 40.7955644)",,
1265811173,False,South Walnut Street,residential,False,64.648,"LINESTRING (-81.9410674 40.7961287, -81.9412012 40.7967012)",,
19289620,False,,residential,False,66.944,"LINESTRING (-81.9402496 40.7962695, -81.9394681 40.796381)",,
19289620,False,,residential,True,70.599,"LINESTRING (-81.9402496 40.7962695, -81.9410674 40.7961287)",,
220547539,False,,residential,False,65.531,"LINESTRING (-81.9402496 40.7962695, -81.9401432 40.7956857)",,
220547539,False,,residential,True,63.014,"LINESTRING (-81.9402496 40.7962695, -81.9403983 40.7968249)",,
19289620,False,,residential,False,70.259,"LINESTRING (-81.9394681 40.796381, -81.9386476 40.7964968)",,
19289620,False,,residential,True,66.944,"LINESTRING (-81.9394681 40.796381, -81.9402496 40.7962695)",,
19309366,False,South Market Street,primary,False,64.453,"LINESTRING (-81.9394681 40.796381, -81.9396155 40.7969498)",,
19309366,False,South Market Street,primary,True,66.029,"LINESTRING (-81.9394681 40.796381, -81.9392969 40.7958015)",,
19289620,False,,residential,True,70.259,"LINESTRING (-81.9386476 40.7964968, -81.9394681 40.796381)",,
19293675,False,,residential,False,66.139,"LINESTRING (-81.9386476 40.7964968, -81.9384992 40.7959127)",,
19293675,False,,residential,True,64.84,"LINESTRING (-81.9386476 40.7964968, -81.9387448 40.7969251, -81.938778 40.7970715)",,
19289628,False,,residential,False,64.015,"LINESTRING (-81.9407311 40.7980346, -81.940576 40.797471)",,
19303422,False,West Liberty Street,secondary,False,67.941,"LINESTRING (-81.9407311 40.7980346, -81.9415221 40.7979131)",SR 302,
19303422,False,West Liberty Street,secondary,True,68.559,"LINESTRING (-81.9407311 40.7980346, -81.9399418 40.7981867)",SR 302,
