osmid,oneway,ref,name,highway,reversed,length,lanes,geometry,tunnel
940642879,True,US 77 Business,East Washington Street,primary,False,15.655,,"LINESTRING (-97.4954209 25.8995184, -97.4954706 25.8996519)",
144965015,True,TX 4,International Boulevard,primary,False,120.37899999999999,3,"LINESTRING (-97.4954209 25.8995184, -97.495269 25.8995915, -97.4950759 25.8996675, -97.4949625 25.8997109, -97.4946561 25.8998364, -97.494327 25.8999688)",
31276846,True,,West University Boulevard,secondary,False,89.118,2,"LINESTRING (-97.4953718 25.8987187, -97.495389 25.898858, -97.495393 25.8990788, -97.4954024 25.8993273, -97.4954144 25.8994508, -97.4954209 25.8995184)",
36864154,False,,West University Boulevard,secondary,False,30.119,5,"LINESTRING (-97.4951852 25.8983221, -97.4949866 25.8981185)",
31276846,True,,West University Boulevard,secondary,False,47.943,2,"LINESTRING (-97.4951852 25.8983221, -97.4952904 25.898519, -97.4953718 25.8987187)",
122738577,True,,East 7th Street,secondary,False,100.558,,"LINESTRING (-97.502461 25.903858, -97.5017188 25.904468)",
20762195,True,,East Levee Street,tertiary,False,100.563,,"LINESTRING (-97.502461 25.903858, -97.5025837 25.9039773, -97.5030375 25.9044188, -97.5031436 25.904522)",
20762195,True,,East Levee Street,tertiary,False,107.145,,"LINESTRING (-97.5017188 25.9031632, -97.5018892 25.9033227, -97.5020224 25.9034474, -97.502461 25.903858)",
20778345,True,,East 8th Street,residential,False,97.06200000000001,,"LINESTRING (-97.5017188 25.9031632, -97.5020115 25.9029039, -97.5020689 25.9028531, -97.5024103 25.9025508)",
20762195,True,,East Levee Street,tertiary,False,102.049,,"LINESTRING (-97.5010236 25.9024915, -97.5017188 25.9031632)",
20778633,True,,East 9th Street,residential,False,97.825,,"LINESTRING (-97.5010236 25.9024915, -97.5006634 25.9027992, -97.5003144 25.9030973)",
20762195,True,,East Levee Street,tertiary,False,105.211,,"LINESTRING (-97.500277 25.901825, -97.5010236 25.9024915)",
140641819,True,,East 10th Street,tertiary,False,99.319,,"LINESTRING (-97.500277 25.901825, -97.5006419 25.9015092, -97.5009925 25.9012057)",
20762195,True,,East Levee Street,tertiary,False,103.119,,"LINESTRING (-97.4995817 25.9011403, -97.500277 25.901825)",
69069089,True,,East 11th Street,residential,False,97.257,,"LINESTRING (-97.4995817 25.9011403, -97.4992311 25.9014307, -97.4988741 25.9017401)",
20762195,True,,East Levee Street,tertiary,False,104.443,,"LINESTRING (-97.4988607 25.9004609, -97.4995817 25.9011403)",
940890281,True,,East 12th Street,secondary,False,96.115,,"LINESTRING (-97.4988607 25.9004609, -97.4995684 25.8998762)",
378602753,False,,East Levee Street,tertiary,False,116.68700000000001,,"LINESTRING (-97.4988607 25.9004609, -97.4982609 25.8998931, -97.4980571 25.8997002)",
378602753,False,,East Levee Street,tertiary,True,116.68700000000001,,"LINESTRING (-97.4980571 25.8997002, -97.4982609 25.8998931, -97.4988607 25.9004609)",
627027233,False,,East Levee Street,residential,False,71.981,,"LINESTRING (-97.4980571 25.8997002, -97.4975802 25.8993076, -97.4975262 25.8992632)",
940638917,True,,East 13th Street,secondary,False,98.536,,"LINESTRING (-97.4980571 25.8997002, -97.4977036 25.8999944, -97.497334 25.900302)",
627027233,False,,East Levee Street,residential,True,71.981,,"LINESTRING (-97.4975262 25.8992632, -97.4975802 25.8993076, -97.4980571 25.8997002)",
20762769,True,,East Saint Francis Street,tertiary,False,101.338,,"LINESTRING (-97.5024361 25.9012846, -97.5031179 25.9019587)",
20778633,True,,East 9th Street,residential,False,99.042,,"LINESTRING (-97.5024361 25.9012846, -97.5020666 25.9015881, -97.5017049 25.9018852)",
20762769,True,,East Saint Francis Street,tertiary,False,107.713,,"LINESTRING (-97.5016877 25.9005881, -97.5024361 25.9012846)",
140641819,True,,East 10th Street,tertiary,False,98.42,,"LINESTRING (-97.5016877 25.9005881, -97.5024087 25.8999858)",
20762769,True,,East Saint Francis Street,tertiary,False,101.398,,"LINESTRING (-97.5009839 25.8999318, -97.5016877 25.9005881)",
20765966,False,,East 11th Street,residential,True,98.196,,"LINESTRING (-97.5009839 25.8999318, -97.5016928 25.8993209)",
20765966,False,,East 11th Street,residential,False,97.705,,"LINESTRING (-97.5009839 25.8999318, -97.5006202 25.9002437, -97.5002769 25.9005381)",
20762769,True,,East Saint Francis Street,tertiary,False,103.239,,"LINESTRING (-97.5002715 25.8992601, -97.5006577 25.8996152, -97.5009839 25.8999318)",
29372518,True,,Sam Perl Boulevard,secondary,False,97.759,,"LINESTRING (-97.5002715 25.8992601, -97.50071 25.89888, -97.5009753 25.8986501)",
69332620,True,,East 6th Street,secondary,False,97.73,,"LINESTRING (-97.5010371 25.9063416, -97.5017323 25.905724)",
69332621,True,,East Adams Street,tertiary,False,102.152,,"LINESTRING (-97.5010371 25.9063416, -97.5003284 25.9056801)",
69332337,True,,East 7th Street,secondary,False,98.351,2,"LINESTRING (-97.5003284 25.9056801, -97.5002611 25.9057392, -97.4999932 25.9059743, -97.4996396 25.9062846, -97.4996246 25.9062978)",
69332621,True,,East Adams Street,tertiary,False,103.33500000000001,,"LINESTRING (-97.5003284 25.9056801, -97.4996431 25.9050449, -97.4996089 25.9050132)",
69332621,True,,East Adams Street,tertiary,False,102.837,,"LINESTRING (-97.4996089 25.9050132, -97.4989056 25.9043386)",
378602751,True,,East 8th Street,residential,False,99.22200000000001,,"LINESTRING (-97.4996089 25.9050132, -97.4999654 25.9046932, -97.5003112 25.904383)",
69332621,True,,East Adams Street,tertiary,False,106.18,,"LINESTRING (-97.4989056 25.9043386, -97.498161 25.903658)",
