osmid,oneway,highway,reversed,length,geometry,name,lanes,ref,maxspeed
16888793,False,residential,True,69.999,"LINESTRING (-114.5629528 35.1514503, -114.5637226 35.1514389)",6th Street,,,
16884026,False,residential,True,98.953,"LINESTRING (-114.5729088 35.1444637, -114.5723597 35.1444239, -114.5718241 35.1443917)",2nd Street,,,
16885917,False,residential,True,214.131,"LINESTRING (-114.5658231 35.1514534, -114.5660736 35.1495386)",Palm Avenue,,,
16888793,False,residential,False,96.43,"LINESTRING (-114.5658231 35.1514534, -114.5647625 35.151461)",6th Street,,,
16888793,False,residential,True,82.969,"LINESTRING (-114.5658231 35.1514534, -114.5667356 35.1514634)",6th Street,,,
16887226,False,residential,False,200.741,"LINESTRING (-114.5693542 35.1478455, -114.569072 35.149636)",Long Avenue,,,
16887226,False,residential,True,207.105,"LINESTRING (-114.5693542 35.1478455, -114.5697004 35.1460046)",Long Avenue,,,
16888141,False,residential,False,85.82,"LINESTRING (-114.5693542 35.1478455, -114.5698417 35.14791, -114.570286 35.1479687)",4th Street,,,
16888141,False,residential,True,90.069,"LINESTRING (-114.5693542 35.1478455, -114.5689089 35.1477958, -114.5685284 35.1477532, -114.5683729 35.1477346)",4th Street,,,
16887226,False,residential,True,200.741,"LINESTRING (-114.569072 35.149636, -114.5693542 35.1478455)",Long Avenue,,,
16887226,False,residential,False,203.137,"LINESTRING (-114.569072 35.149636, -114.5688581 35.1511449, -114.5688148 35.1514507)",Long Avenue,,,
16888572,False,residential,False,90.27999999999999,"LINESTRING (-114.569072 35.149636, -114.568598 35.1495837, -114.5685162 35.1495747, -114.5683442 35.1495556, -114.5682496 35.1495452, -114.5680879 35.1495277)",5th Street,,,
16888572,False,residential,True,86.303,"LINESTRING (-114.569072 35.149636, -114.5695538 35.149694, -114.5700111 35.1497491)",5th Street,,,
16887226,False,residential,True,203.137,"LINESTRING (-114.5688148 35.1514507, -114.5688581 35.1511449, -114.569072 35.149636)",Long Avenue,,,
16888804,False,residential,False,94.629,"LINESTRING (-114.5688148 35.1514507, -114.5683162 35.151396, -114.5677831 35.1513382)",6th Street,,,
"[16885498, 16888804]",False,residential,True,282.77,"LINESTRING (-114.5688148 35.1514507, -114.5692467 35.1514908, -114.569716 35.1515343, -114.5700111 35.1497491)","['6th Street', 'Moser Avenue']",,,
16887891,False,residential,False,87.16,"LINESTRING (-114.5647625 35.151461, -114.5648833 35.1506834)",Hacienda Loop,,,
16888793,False,residential,False,81.259,"LINESTRING (-114.5647625 35.151461, -114.5638693 35.1514349)",6th Street,,,
16888793,False,residential,True,96.43,"LINESTRING (-114.5647625 35.151461, -114.5658231 35.1514534)",6th Street,,,
16887891,False,residential,True,87.16,"LINESTRING (-114.5648833 35.1506834, -114.5647625 35.151461)",Hacienda Loop,,,
16896342,False,residential,False,49.285,"LINESTRING (-114.5673272 35.1476165, -114.5672754 35.1480577)",Lee Avenue,,,
16896342,False,residential,True,30.354,"LINESTRING (-114.5673272 35.1476165, -114.5673712 35.1473459)",Lee Avenue,,,
16888141,False,residential,False,95.98600000000002,"LINESTRING (-114.5673272 35.1476165, -114.5678224 35.1476703, -114.5682053 35.1477118, -114.5683729 35.1477346)",4th Street,,,
16896342,False,residential,False,196.111,"LINESTRING (-114.5670239 35.1494799, -114.5667762 35.1512319)",Lee Avenue,,,
16896342,False,residential,True,73.733,"LINESTRING (-114.5670239 35.1494799, -114.5671414 35.1488238)",Lee Avenue,,,
16888572,False,residential,False,88.089,"LINESTRING (-114.5670239 35.1494799, -114.5668206 35.1495522, -114.5660736 35.1495386)",5th Street,,,
16888572,False,residential,True,98.11699999999999,"LINESTRING (-114.5670239 35.1494799, -114.5672336 35.1494337, -114.5675273 35.1494662, -114.567913 35.1495087, -114.5680879 35.1495277)",5th Street,,,
16888793,False,residential,False,82.969,"LINESTRING (-114.5667356 35.1514634, -114.5658231 35.1514534)",6th Street,,,
16896342,False,residential,True,26.005,"LINESTRING (-114.5667356 35.1514634, -114.5667762 35.1512319)",Lee Avenue,,,
16888793,False,residential,False,13.345,"LINESTRING (-114.5638693 35.1514349, -114.5637226 35.1514389)",6th Street,,,
16888793,False,residential,True,81.259,"LINESTRING (-114.5638693 35.1514349, -114.5647625 35.151461)",6th Street,,,
16894611,False,residential,False,90.093,"LINESTRING (-114.5638693 35.1514349, -114.5639238 35.1506259)",Tedford Avenue,,,
16888793,False,residential,False,69.999,"LINESTRING (-114.5637226 35.1514389, -114.5629528 35.1514503)",6th Street,,,
16888793,False,residential,True,13.345,"LINESTRING (-114.5637226 35.1514389, -114.5638693 35.1514349)",6th Street,,,
16892453,False,residential,False,82.453,"LINESTRING (-114.565368 35.150292, -114.565388 35.150265, -114.5654352 35.1495561)",Fancher Drive,,,
16892622,False,residential,False,334.82399999999996,"LINESTRING (-114.5639682 35.1463342, -114.5645559 35.1463359, -114.5654406 35.1463576, -114.5659318 35.1463539, -114.5665257 35.1463662, -114.566741 35.1462349, -114.5669624 35.1460011, -114.5672935 35.1457011)",Decker Drive,,,
16893302,False,residential,False,43.973,"LINESTRING (-114.5629379 35.148095, -114.5634215 35.14809)",Rio Drive,,,
16893302,False,residential,False,350.417,"LINESTRING (-114.5634215 35.14809, -114.5672754 35.1480577)",Rio Drive,,,
16893302,False,residential,True,43.973,"LINESTRING (-114.5634215 35.14809, -114.5629379 35.148095)",Rio Drive,,,
16894713,False,residential,False,403.48400000000004,"LINESTRING (-114.5634215 35.14809, -114.5634073 35.1485467, -114.5634459 35.1486528, -114.5635805 35.1487452, -114.563755 35.1487852, -114.5671414 35.1488238)",Ripple Drive,,,
16893302,False,residential,True,350.417,"LINESTRING (-114.5672754 35.1480577, -114.5634215 35.14809)",Rio Drive,,,
16896342,False,residential,False,86.053,"LINESTRING (-114.5672754 35.1480577, -114.5671414 35.1488238)",Lee Avenue,,,
16896342,False,residential,True,49.285,"LINESTRING (-114.5672754 35.1480577, -114.5673272 35.1476165)",Lee Avenue,,,
16894611,False,residential,True,90.093,"LINESTRING (-114.5639238 35.1506259, -114.5638693 35.1514349)",Tedford Avenue,,,
16896342,False,residential,False,73.733,"LINESTRING (-114.5671414 35.1488238, -114.5670239 35.1494799)",Lee Avenue,,,
16896342,False,residential,True,86.053,"LINESTRING (-114.5671414 35.1488238, -114.5672754 35.1480577)",Lee Avenue,,,
16894713,False,residential,True,403.484,"LINESTRING (-114.5671414 35.1488238, -114.563755 35.1487852, -114.5635805 35.1487452, -114.5634459 35.1486528, -114.5634073 35.1485467, -114.5634215 35.14809)",Ripple Drive,,,
16885917,False,residential,False,214.131,"LINESTRING (-114.5660736 35.1495386, -114.5658231 35.1514534)",Palm Avenue,,,
16888572,False,residential,False,58.075,"LINESTRING (-114.5660736 35.1495386, -114.5654352 35.1495561)",5th Street,,,
16888572,False,residential,True,88.089,"LINESTRING (-114.5660736 35.1495386, -114.5668206 35.1495522, -114.5670239 35.1494799)",5th Street,,,
16884026,False,residential,False,92.883,"LINESTRING (-114.5679525 35.1439727, -114.5680885 35.143985, -114.5684231 35.1440249, -114.5688004 35.14407, -114.5689643 35.1440873)",2nd Street,,,
1013985383,False,residential,False,202.53300000000002,"LINESTRING (-114.5679525 35.1439727, -114.5676627 35.1457017, -114.5676515 35.1457774)",Lee Avenue,,,
16888572,False,residential,True,58.075,"LINESTRING (-114.5654352 35.1495561, -114.5660736 35.1495386)",5th Street,,,
16888572,False,residential,False,152.99099999999999,"LINESTRING (-114.5654352 35.1495561, -114.5653055 35.1495767, -114.5646627 35.1496789, -114.5642081 35.1497232, -114.5639399 35.1497232, -114.5638137 35.1497394, -114.5637722 35.1497447)",5th Street,,,
16892453,False,residential,True,82.453,"LINESTRING (-114.5654352 35.1495561, -114.565388 35.150265, -114.565368 35.150292)",Fancher Drive,,,
16884026,False,residential,False,93.447,"LINESTRING (-114.5689643 35.1440873, -114.569131 35.1441041, -114.5695248 35.1441539, -114.5699804 35.144213)",2nd Street,,,
16884026,False,residential,True,92.88300000000001,"LINESTRING (-114.5689643 35.1440873, -114.5688004 35.14407, -114.5684231 35.1440249, -114.5680885 35.143985, -114.5679525 35.1439727)",2nd Street,,,
1013985375,False,primary,False,204.387,"LINESTRING (-114.5689643 35.1440873, -114.5689145 35.1443978, -114.5688756 35.1446403, -114.5688333 35.1449042, -114.5688046 35.1450833, -114.5686875 35.1458132, -114.568668 35.1459093)",Mohave Valley Highway,4,AZ 95,45 mph
16888141,False,residential,False,90.069,"LINESTRING (-114.5683729 35.1477346, -114.5685284 35.1477532, -114.5689089 35.1477958, -114.5693542 35.1478455)",4th Street,,,
16888141,False,residential,True,95.986,"LINESTRING (-114.5683729 35.1477346, -114.5682053 35.1477118, -114.5678224 35.1476703, -114.5673272 35.1476165)",4th Street,,,
1013985386,False,primary,False,201.061,"LINESTRING (-114.5683729 35.1477346, -114.5681701 35.1490106, -114.5680879 35.1495277)",Mohave Valley Highway,4,AZ 95,45 mph
1013985386,False,primary,True,204.739,"LINESTRING (-114.5683729 35.1477346, -114.5685327 35.1467538, -114.5686015 35.1463379, -114.5686312 35.1461208, -114.5686488 35.1460081, -114.568668 35.1459093)",Mohave Valley Highway,4,AZ 95,45 mph
16885498,False,residential,True,206.204,"LINESTRING (-114.570286 35.1479687, -114.5706226 35.1461348)",Moser Avenue,,,
16885498,False,residential,False,199.543,"LINESTRING (-114.570286 35.1479687, -114.5701112 35.1491009, -114.5700111 35.1497491)",Moser Avenue,,,
16888141,False,residential,False,86.238,"LINESTRING (-114.570286 35.1479687, -114.5707674 35.1480067, -114.5712301 35.1480433)",4th Street,,,
16888141,False,residential,True,85.82,"LINESTRING (-114.570286 35.1479687, -114.5698417 35.14791, -114.5693542 35.1478455)",4th Street,,,
16887226,False,residential,False,200.837,"LINESTRING (-114.5699804 35.144213, -114.5697004 35.1460046)",Long Avenue,,,
16884026,False,residential,False,83.794,"LINESTRING (-114.5699804 35.144213, -114.5704386 35.1442617, -114.5708943 35.1443101)",2nd Street,,,
16884026,False,residential,True,93.447,"LINESTRING (-114.5699804 35.144213, -114.5695248 35.1441539, -114.569131 35.1441041, -114.5689643 35.1440873)",2nd Street,,,
16880684,False,residential,False,94.468,"LINESTRING (-114.568668 35.1459093, -114.5688189 35.1459255, -114.5691991 35.1459591, -114.5697004 35.1460046)",3rd Street,,,
1013985375,False,primary,True,204.387,"LINESTRING (-114.568668 35.1459093, -114.5686875 35.1458132, -114.5688046 35.1450833, -114.5688333 35.1449042, -114.5688756 35.1446403, -114.5689145 35.1443978, -114.5689643 35.1440873)",Mohave Valley Highway,4,AZ 95,45 mph
1013985384,False,residential,True,93.69000000000001,"LINESTRING (-114.568668 35.1459093, -114.5685262 35.145894, -114.5683731 35.1458756, -114.5681282 35.1458461, -114.5677217 35.1457971, -114.5676515 35.1457774)",3rd Street,,,
1013985386,False,primary,False,204.739,"LINESTRING (-114.568668 35.1459093, -114.5686488 35.1460081, -114.5686312 35.1461208, -114.5686015 35.1463379, -114.5685327 35.1467538, -114.5683729 35.1477346)",Mohave Valley Highway,4,AZ 95,45 mph
16896342,False,residential,False,96.468,"LINESTRING (-114.5676515 35.1457774, -114.5676387 35.145864, -114.5674948 35.1466354)",Lee Avenue,,,
1013985376,False,residential,True,33.653,"LINESTRING (-114.5676515 35.1457774, -114.5675766 35.1457576, -114.5672935 35.1457011)",3rd Street,,,
1013985383,False,residential,True,202.53300000000002,"LINESTRING (-114.5676515 35.1457774, -114.5676627 35.1457017, -114.5679525 35.1439727)",Lee Avenue,,,
1013985384,False,residential,False,93.69,"LINESTRING (-114.5676515 35.1457774, -114.5677217 35.1457971, -114.5681282 35.1458461, -114.5683731 35.1458756, -114.5685262 35.145894, -114.568668 35.1459093)",3rd Street,,,
16885498,False,residential,False,204.396,"LINESTRING (-114.5708943 35.1443101, -114.5706226 35.1461348)",Moser Avenue,,,
16884026,False,residential,False,85.02699999999999,"LINESTRING (-114.5708943 35.1443101, -114.5713708 35.1443519, -114.571643 35.1443758, -114.5718241 35.1443917)",2nd Street,,,
16884026,False,residential,True,83.794,"LINESTRING (-114.5708943 35.1443101, -114.5704386 35.1442617, -114.5699804 35.144213)",2nd Street,,,
263216945,False,residential,True,105.793,"LINESTRING (-114.5708943 35.1443101, -114.571013 35.1436597, -114.571066 35.1433691)",,,,
16888572,False,residential,True,152.991,"LINESTRING (-114.5637722 35.1497447, -114.5638137 35.1497394, -114.5639399 35.1497232, -114.5642081 35.1497232, -114.5646627 35.1496789, -114.5653055 35.1495767, -114.5654352 35.1495561)",5th Street,,,
16882103,False,residential,False,193.124,"LINESTRING (-114.5715185 35.1462269, -114.5712493 35.1479497)",River Glen Drive,,,
"[16880684, 16880415]",False,residential,False,302.004,"LINESTRING (-114.5715185 35.1462269, -114.5717757 35.146256, -114.5723481 35.1463208, -114.5722856 35.1468015, -114.5721367 35.147302, -114.5719583 35.147556, -114.5718015 35.1476686, -114.5717078 35.1476839, -114.5715449 35.147739, -114.5714393 35.1478854, -114.5713361 35.1479494, -114.5712493 35.1479497)","['Krueger Lane', '3rd Street']",,,
16880684,False,residential,True,82.09899999999999,"LINESTRING (-114.5715185 35.1462269, -114.5710707 35.1461809, -114.5706226 35.1461348)",3rd Street,,,
16882103,False,residential,True,205.94799999999998,"LINESTRING (-114.5715185 35.1462269, -114.5715822 35.1458428, -114.5716287 35.1455622, -114.5716736 35.1452913, -114.5717221 35.1450015, -114.5718241 35.1443917)",River Glen Drive,,,
"[16885498, 16888804]",False,residential,False,282.77,"LINESTRING (-114.5700111 35.1497491, -114.569716 35.1515343, -114.5692467 35.1514908, -114.5688148 35.1514507)","['6th Street', 'Moser Avenue']",,,
16885498,False,residential,True,199.543,"LINESTRING (-114.5700111 35.1497491, -114.5701112 35.1491009, -114.570286 35.1479687)",Moser Avenue,,,
16888572,False,residential,False,86.303,"LINESTRING (-114.5700111 35.1497491, -114.5695538 35.149694, -114.569072 35.149636)",5th Street,,,
16882103,False,residential,False,205.94799999999998,"LINESTRING (-114.5718241 35.1443917, -114.5717221 35.1450015, -114.5716736 35.1452913, -114.5716287 35.1455622, -114.5715822 35.1458428, -114.5715185 35.1462269)",River Glen Drive,,,
16884026,False,residential,False,98.953,"LINESTRING (-114.5718241 35.1443917, -114.5723597 35.1444239, -114.5729088 35.1444637)",2nd Street,,,
16884026,False,residential,True,85.027,"LINESTRING (-114.5718241 35.1443917, -114.571643 35.1443758, -114.5713708 35.1443519, -114.5708943 35.1443101)",2nd Street,,,
16882103,False,residential,True,10.553,"LINESTRING (-114.5712301 35.1480433, -114.5712493 35.1479497)",River Glen Drive,,,
16888141,False,residential,False,76.13,"LINESTRING (-114.5712301 35.1480433, -114.5720549 35.1481613)",4th Street,,,
16888141,False,residential,True,86.238,"LINESTRING (-114.5712301 35.1480433, -114.5707674 35.1480067, -114.570286 35.1479687)",4th Street,,,
16885498,False,residential,False,206.204,"LINESTRING (-114.5706226 35.1461348, -114.570286 35.1479687)",Moser Avenue,,,
16885498,False,residential,True,204.396,"LINESTRING (-114.5706226 35.1461348, -114.5708943 35.1443101)",Moser Avenue,,,
16880684,False,residential,False,82.09899999999999,"LINESTRING (-114.5706226 35.1461348, -114.5710707 35.1461809, -114.5715185 35.1462269)",3rd Street,,,
16880684,False,residential,True,85.089,"LINESTRING (-114.5706226 35.1461348, -114.5701404 35.1460668, -114.5697004 35.1460046)",3rd Street,,,
16888572,False,residential,False,98.11699999999999,"LINESTRING (-114.5680879 35.1495277, -114.567913 35.1495087, -114.5675273 35.1494662, -114.5672336 35.1494337, -114.5670239 35.1494799)",5th Street,,,
16888572,False,residential,True,90.28,"LINESTRING (-114.5680879 35.1495277, -114.5682496 35.1495452, -114.5683442 35.1495556, -114.5685162 35.1495747, -114.568598 35.1495837, -114.569072 35.149636)",5th Street,,,
1013985386,False,primary,False,203.21699999999998,"LINESTRING (-114.5680879 35.1495277, -114.5680235 35.1499104, -114.567951 35.1503409, -114.5678962 35.1506664, -114.567878 35.1507745, -114.5678508 35.1509362, -114.5678322 35.1510467, -114.5677831 35.1513382)",Mohave Valley Highway,4,AZ 95,45 mph
1013985386,False,primary,True,201.061,"LINESTRING (-114.5680879 35.1495277, -114.5681701 35.1490106, -114.5683729 35.1477346)",Mohave Valley Highway,4,AZ 95,45 mph
16882103,False,residential,False,10.553,"LINESTRING (-114.5712493 35.1479497, -114.5712301 35.1480433)",River Glen Drive,,,
16882103,False,residential,True,193.124,"LINESTRING (-114.5712493 35.1479497, -114.5715185 35.1462269)",River Glen Drive,,,
"[16880684, 16880415]",False,residential,True,302.004,"LINESTRING (-114.5712493 35.1479497, -114.5713361 35.1479494, -114.5714393 35.1478854, -114.5715449 35.147739, -114.5717078 35.1476839, -114.5718015 35.1476686, -114.5719583 35.147556, -114.5721367 35.147302, -114.5722856 35.1468015, -114.5723481 35.1463208, -114.5717757 35.146256, -114.5715185 35.1462269)","['Krueger Lane', '3rd Street']",,,
16888804,False,residential,True,94.629,"LINESTRING (-114.5677831 35.1513382, -114.5683162 35.151396, -114.5688148 35.1514507)",6th Street,,,
1013985386,False,primary,True,203.21699999999998,"LINESTRING (-114.5677831 35.1513382, -114.5678322 35.1510467, -114.5678508 35.1509362, -114.567878 35.1507745, -114.5678962 35.1506664, -114.567951 35.1503409, -114.5680235 35.1499104, -114.5680879 35.1495277)",Mohave Valley Highway,4,AZ 95,45 mph
1014239248,False,residential,False,92.304,"LINESTRING (-114.5677831 35.1513382, -114.5672587 35.1512829, -114.5667762 35.1512319)",6th Street,,,
16888141,False,residential,True,76.13,"LINESTRING (-114.5720549 35.1481613, -114.5712301 35.1480433)",4th Street,,,
16896342,False,residential,False,26.005,"LINESTRING (-114.5667762 35.1512319, -114.5667356 35.1514634)",Lee Avenue,,,
16896342,False,residential,True,196.111,"LINESTRING (-114.5667762 35.1512319, -114.5670239 35.1494799)",Lee Avenue,,,
1014239248,False,residential,True,92.304,"LINESTRING (-114.5667762 35.1512319, -114.5672587 35.1512829, -114.5677831 35.1513382)",6th Street,,,
16896342,False,residential,False,79.799,"LINESTRING (-114.5674948 35.1466354, -114.5673712 35.1473459)",Lee Avenue,,,
16880520,False,residential,False,421.004,"LINESTRING (-114.5674948 35.1466354, -114.5669895 35.1465974, -114.5628668 35.146634)",Carefree Drive,,,
16896342,False,residential,True,96.468,"LINESTRING (-114.5674948 35.1466354, -114.5676387 35.145864, -114.5676515 35.1457774)",Lee Avenue,,,
16896342,False,residential,False,30.354,"LINESTRING (-114.5673712 35.1473459, -114.5673272 35.1476165)",Lee Avenue,,,
16896342,False,residential,True,79.799,"LINESTRING (-114.5673712 35.1473459, -114.5674948 35.1466354)",Lee Avenue,,,
1221832093,False,residential,True,198.358,"LINESTRING (-114.5673712 35.1473459, -114.5672592 35.14734, -114.566474 35.1472983, -114.5651915 35.1473087)",,,,
1013985376,False,residential,False,180.301,"LINESTRING (-114.5653868 35.1452746, -114.5659209 35.1453794, -114.566978 35.14558, -114.5672935 35.1457011)",3rd Street,,,
16861213,False,residential,True,120.255,"LINESTRING (-114.572372 35.1435397, -114.5719347 35.143483, -114.571066 35.1433691)",,,,
