osmid,name,highway,oneway,reversed,length,maxspeed,geometry,ref,lanes
"[18063000, 637665532]","['Marie Avenue', '2nd Avenue South']",residential,False,False,297.754,30 mph,"LINESTRING (-93.0372721 44.8906755, -93.0366745 44.8906614, -93.0366503 44.8906615, -93.0360802 44.8906641, -93.0360383 44.8906643, -93.036036 44.8903358, -93.0360257 44.8888609)",,
18065424,3rd Avenue North,tertiary,False,True,152.543,,"LINESTRING (-93.0372721 44.8906755, -93.0372297 44.8908343, -93.0372074 44.8909473, -93.0371952 44.8910515, -93.0371896 44.8911629, -93.0371891 44.8912838, -93.0371884 44.8914492, -93.037188 44.8915469, -93.037186 44.892043)",CH 14,
18065533,3rd Avenue South,tertiary,False,False,202.518,,"LINESTRING (-93.0372721 44.8906755, -93.0373122 44.8905097, -93.0373312 44.8903739, -93.0373323 44.8902396, -93.0373344 44.8888573)",CH 14,
637665536,Marie Avenue,tertiary,False,True,88.04899999999999,,"LINESTRING (-93.0372721 44.8906755, -93.0375462 44.8906749, -93.0378225 44.8906742, -93.0379667 44.8906739, -93.0383898 44.8906741)",,
637665536,Marie Avenue,tertiary,False,True,17.425,,"LINESTRING (-93.0383898 44.8906741, -93.038611 44.8906736)",,
18069089,4th Avenue North,residential,False,False,151.107,,"LINESTRING (-93.0383898 44.8906741, -93.038394 44.890962, -93.0383992 44.8917643, -93.0384 44.8918821, -93.038401 44.892033)",,
637665536,Marie Avenue,tertiary,False,False,88.04899999999999,,"LINESTRING (-93.0383898 44.8906741, -93.0379667 44.8906739, -93.0378225 44.8906742, -93.0375462 44.8906749, -93.0372721 44.8906755)",,
637665535,5th Avenue North,residential,False,False,152.507,,"LINESTRING (-93.0396286 44.8906655, -93.0396273 44.8908099, -93.0396256 44.8909906, -93.039616 44.892037)",,
637665536,Marie Avenue,tertiary,False,False,80.16900000000001,,"LINESTRING (-93.0396286 44.8906655, -93.0392407 44.8906689, -93.0390181 44.8906694, -93.038611 44.8906736)",,
637665537,Marie Avenue,tertiary,False,True,19.903000000000002,,"LINESTRING (-93.0396286 44.8906655, -93.0398519 44.8906686, -93.0398812 44.890669)",,
183803787,Marie Avenue,tertiary,False,True,77.17500000000001,,"LINESTRING (-93.0398812 44.890669, -93.0400846 44.8906718, -93.04024 44.890674, -93.0404741 44.8906743, -93.0408608 44.8906749)",,
637665537,Marie Avenue,tertiary,False,False,19.903000000000002,,"LINESTRING (-93.0398812 44.890669, -93.0398519 44.8906686, -93.0396286 44.8906655)",,
637665538,5th Avenue South,tertiary,False,True,202.64300000000003,30 mph,"LINESTRING (-93.0398812 44.890669, -93.0398799 44.8902804, -93.0398791 44.8900432, -93.0398811 44.8888466)",,
183803787,Marie Avenue,tertiary,False,True,25.623,,"LINESTRING (-93.0408608 44.8906749, -93.041186 44.8906793)",,
18068043,6th Avenue North,residential,False,False,151.462,,"LINESTRING (-93.0408608 44.8906749, -93.0408483 44.8920004, -93.040848 44.892037)",,
183803787,Marie Avenue,tertiary,False,False,77.175,,"LINESTRING (-93.0408608 44.8906749, -93.0404741 44.8906743, -93.04024 44.890674, -93.0400846 44.8906718, -93.0398812 44.890669)",,
183803787,Marie Avenue,tertiary,False,False,25.623,,"LINESTRING (-93.041186 44.8906793, -93.0408608 44.8906749)",,
1050961795,6th Avenue South,residential,False,False,48.239,,"LINESTRING (-93.041186 44.8906793, -93.0411713 44.8902456)",,
183803787,Marie Avenue,tertiary,False,True,68.467,,"LINESTRING (-93.041186 44.8906793, -93.0417773 44.8906827, -93.0418796 44.8906807, -93.0419583 44.8906791, -93.042055 44.8906772)",,
183803787,Marie Avenue,tertiary,False,True,29.922,,"LINESTRING (-93.042055 44.8906772, -93.0424342 44.8906617)",,
"[18078657, 18078570]","['7th Avenue North', '2nd Street North']",residential,False,False,228.08399999999997,,"LINESTRING (-93.042055 44.8906772, -93.0420511 44.8916878, -93.042051 44.891717, -93.0420806 44.8917622, -93.042159 44.8918818, -93.042439 44.892005, -93.0426613 44.8920061, -93.0432256 44.8920117, -93.0432805 44.8920123)",,
183803787,Marie Avenue,tertiary,False,False,68.467,,"LINESTRING (-93.042055 44.8906772, -93.0419583 44.8906791, -93.0418796 44.8906807, -93.0417773 44.8906827, -93.041186 44.8906793)",,
183803787,Marie Avenue,tertiary,False,False,29.922,,"LINESTRING (-93.0424342 44.8906617, -93.042055 44.8906772)",,
18078673,7th Avenue South,tertiary,False,False,202.655,,"LINESTRING (-93.0424342 44.8906617, -93.0424286 44.8902724, -93.0424305 44.8888392)",,
183803787,Marie Avenue,tertiary,False,True,67.363,,"LINESTRING (-93.0424342 44.8906617, -93.0426861 44.8906549, -93.0430424 44.890648, -93.043289 44.8906477)",,
18069512,8th Avenue North,residential,False,False,151.738,,"LINESTRING (-93.043289 44.8906477, -93.0432852 44.891072, -93.0432805 44.8920123)",,
183803787,Marie Avenue,tertiary,False,False,67.363,,"LINESTRING (-93.043289 44.8906477, -93.0430424 44.890648, -93.0426861 44.8906549, -93.0424342 44.8906617)",,
18062228,Bridgepoint Drive,unclassified,False,True,186.139,,"LINESTRING (-93.0313974 44.8923215, -93.0315407 44.8925286, -93.0317917 44.8928911, -93.0319533 44.8931246, -93.0323287 44.8936669, -93.0323708 44.8937277, -93.0324378 44.8938245)",,2
18063368,Stockyards Road,unclassified,False,False,152.91899999999995,,"LINESTRING (-93.0313974 44.8923215, -93.0316175 44.8922429, -93.0320657 44.8920829, -93.0323009 44.8919989, -93.032931 44.891774, -93.032996 44.891751, -93.033054 44.891715, -93.033102 44.891675)",,
18063368,Stockyards Road,unclassified,False,True,152.919,,"LINESTRING (-93.033102 44.891675, -93.033054 44.891715, -93.032996 44.891751, -93.032931 44.891774, -93.0323009 44.8919989, -93.0320657 44.8920829, -93.0316175 44.8922429, -93.0313974 44.8923215)",,
18078655,2nd Street North,residential,False,False,95.718,,"LINESTRING (-93.037186 44.892043, -93.038401 44.892033)",,
640047337,3rd Avenue North,tertiary,False,True,18.28,,"LINESTRING (-93.037186 44.892043, -93.0371862 44.8922074)",CH 14,
18065424,3rd Avenue North,tertiary,False,False,152.543,,"LINESTRING (-93.037186 44.892043, -93.037188 44.8915469, -93.0371884 44.8914492, -93.0371891 44.8912838, -93.0371896 44.8911629, -93.0371952 44.8910515, -93.0372074 44.8909473, -93.0372297 44.8908343, -93.0372721 44.8906755)",CH 14,
113499808,3rd Avenue South,tertiary,False,False,197.963,,"LINESTRING (-93.0373344 44.8888573, -93.0373456 44.887077)",,
18065533,3rd Avenue South,tertiary,False,True,202.51800000000003,,"LINESTRING (-93.0373344 44.8888573, -93.0373323 44.8902396, -93.0373312 44.8903739, -93.0373122 44.8905097, -93.0372721 44.8906755)",CH 14,
