osmid,highway,oneway,reversed,length,name,geometry,ref,maxspeed
21909453,residential,False,False,34.322,,"LINESTRING (-97.4114343 31.4393176, -97.4117491 31.4391655)",,
21923765,residential,False,True,60.793,South Jackson Avenue,"LINESTRING (-97.4114343 31.4393176, -97.4111166 31.4388428)",,
"[21926060, 21923765]",residential,False,False,65.24900000000001,"['South Jackson Avenue', 'North Jackson Avenue']","LINESTRING (-97.4114343 31.4393176, -97.4116871 31.4396161, -97.4118114 31.4397077, -97.4118977 31.4397346)",,
21909453,residential,False,True,34.322,,"LINESTRING (-97.4117491 31.4391655, -97.4114343 31.4393176)",,
21926752,residential,False,True,55.877,West 2nd Street,"LINESTRING (-97.4119858 31.4385584, -97.412508 31.438326)",,
21911934,residential,False,False,68.75200000000001,South 1st Street,"LINESTRING (-97.4119858 31.4385584, -97.412261 31.438931, -97.412385 31.439074)",,
21926752,residential,False,False,88.318,West 2nd Street,"LINESTRING (-97.4119858 31.4385584, -97.4117488 31.4386357, -97.4111166 31.4388428)",,
21911934,residential,False,True,68.75200000000001,South 1st Street,"LINESTRING (-97.412385 31.439074, -97.412261 31.438931, -97.4119858 31.4385584)",,
586439817,primary,False,False,104.823,South Main Street,"LINESTRING (-97.4030699 31.4340585, -97.4035405 31.4349114)",TX 317,60 mph
21913481,residential,False,True,101.16499999999999,West 9th Street,"LINESTRING (-97.4030699 31.4340585, -97.4031962 31.4340472, -97.4040332 31.4336835)",,
586439817,primary,False,True,104.823,South Main Street,"LINESTRING (-97.4035405 31.4349114, -97.4030699 31.4340585)",TX 317,60 mph
586439817,primary,False,False,122.612,South Main Street,"LINESTRING (-97.4035405 31.4349114, -97.4037132 31.4352187, -97.4040992 31.4359057)",TX 317,60 mph
21913059,tertiary,False,False,104.53,West 7th Street,"LINESTRING (-97.4040992 31.4359057, -97.4035968 31.4361139, -97.4031082 31.4363165)",FM 2416,
586439817,primary,False,False,117.56800000000001,South Main Street,"LINESTRING (-97.4040992 31.4359057, -97.4042157 31.4361154, -97.40463 31.4368611)",TX 317,60 mph
586439817,primary,False,True,122.612,South Main Street,"LINESTRING (-97.4040992 31.4359057, -97.4037132 31.4352187, -97.4035405 31.4349114)",TX 317,60 mph
21912840,tertiary,False,True,103.094,West 6th Street,"LINESTRING (-97.40463 31.4368611, -97.4056132 31.4364663)",,
586439817,primary,False,False,115.40899999999999,South Main Street,"LINESTRING (-97.40463 31.4368611, -97.4049758 31.4374699, -97.4051605 31.4377951)",TX 317,60 mph
586439817,primary,False,True,117.56800000000001,South Main Street,"LINESTRING (-97.40463 31.4368611, -97.4042157 31.4361154, -97.4040992 31.4359057)",TX 317,60 mph
633456294,residential,False,False,102.537,West 6th Street,"LINESTRING (-97.40463 31.4368611, -97.4041304 31.4370589, -97.4036496 31.4372492)",,
21912594,residential,False,False,105.599,West 5th Street,"LINESTRING (-97.4051605 31.4377951, -97.4046505 31.4380083, -97.404161 31.438213)",,
21912594,residential,False,True,101.95700000000001,West 5th Street,"LINESTRING (-97.4051605 31.4377951, -97.4056325 31.4375983, -97.4058103 31.4375242, -97.4061261 31.4373926)",,
586439817,primary,False,False,117.101,South Main Street,"LINESTRING (-97.4051605 31.4377951, -97.4053039 31.4380576, -97.4054323 31.4382926, -97.405451 31.4383268, -97.405682 31.4387496)",TX 317,60 mph
586439817,primary,False,True,115.40899999999999,South Main Street,"LINESTRING (-97.4051605 31.4377951, -97.4049758 31.4374699, -97.40463 31.4368611)",TX 317,60 mph
586439817,primary,False,False,115.63,South Main Street,"LINESTRING (-97.405682 31.4387496, -97.4062147 31.4396849)",TX 317,60 mph
21912901,residential,False,False,102.894,West 4th Street,"LINESTRING (-97.405682 31.4387496, -97.4052005 31.4389396, -97.4046976 31.439138)",,
21912901,residential,False,True,103.57,West 4th Street,"LINESTRING (-97.405682 31.4387496, -97.4061812 31.4385381, -97.4062821 31.4384954, -97.4066598 31.4383354)",,
586439817,primary,False,True,117.101,South Main Street,"LINESTRING (-97.405682 31.4387496, -97.405451 31.4383268, -97.4054323 31.4382926, -97.4053039 31.4380576, -97.4051605 31.4377951)",TX 317,60 mph
586439817,primary,False,False,115.031,South Main Street,"LINESTRING (-97.4062147 31.4396849, -97.4067409 31.4406169)",TX 317,60 mph
586439817,primary,False,True,115.63,South Main Street,"LINESTRING (-97.4062147 31.4396849, -97.405682 31.4387496)",TX 317,60 mph
21921263,residential,False,False,102.566,West 3rd Street,"LINESTRING (-97.4062147 31.4396849, -97.405731 31.439885, -97.4052424 31.4400882)",,
21921263,residential,False,True,104.225,West 3rd Street,"LINESTRING (-97.4062147 31.4396849, -97.4067208 31.4394697, -97.407198 31.4392669)",,
586439817,primary,False,True,115.031,South Main Street,"LINESTRING (-97.4067409 31.4406169, -97.4062147 31.4396849)",TX 317,60 mph
"[21926752, 21912600]",residential,False,"[False, True]",219.428,"['West 2nd Street', 'South Jefferson Avenue']","LINESTRING (-97.4067409 31.4406169, -97.4062456 31.4408193, -97.4057429 31.4410247, -97.4052424 31.4400882)",,
21926752,residential,False,True,102.924,West 2nd Street,"LINESTRING (-97.4067409 31.4406169, -97.4072525 31.4404097, -97.407721 31.44022)",,
21912592,residential,False,False,103.16,West 5th Street,"LINESTRING (-97.4127991 31.4341284, -97.41186 31.434596)",,
21922645,residential,False,True,119.086,South Tyler Avenue,"LINESTRING (-97.4127991 31.4341284, -97.4124904 31.433686, -97.4122522 31.4333409, -97.412157 31.4332082)",,
21912592,residential,False,True,103.16,West 5th Street,"LINESTRING (-97.41186 31.434596, -97.4127991 31.4341284)",,
21927567,residential,False,False,135.529,South Harrison Avenue,"LINESTRING (-97.41186 31.434596, -97.412585 31.4356462)",,
21927567,residential,False,True,117.682,South Harrison Avenue,"LINESTRING (-97.41186 31.434596, -97.4112273 31.4336857)",,
21912592,residential,False,False,152.245,West 5th Street,"LINESTRING (-97.41186 31.434596, -97.410844 31.435109, -97.4104829 31.4352988)",,
