osmid,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,access,width,ref
"[539065168, 653685081]",Französische Straße,residential,50,False,True,198.61899999999997,,"LINESTRING (13.0626694 52.3985898, 13.0626719 52.39879, 13.0626726 52.3988558, 13.0627064 52.3996453, 13.0627376 52.4003755)",,8.4,
"[4778097, 140097991]","['Joliot-Curie-Straße', 'Französische Straße']",residential,50,False,"[False, True]",9.763,2,"LINESTRING (13.0626564 52.3980603, 13.0626558 52.3980306, 13.062656 52.3980164, 13.062656 52.398001, 13.062656 52.3979725)",,,
4778097,Französische Straße,residential,50,False,True,58.885,2,"LINESTRING (13.0626564 52.3980603, 13.0626573 52.3981042, 13.0626694 52.3985898)",,,
39668475,Am Kanal,tertiary,50,True,False,122.33900000000001,,"LINESTRING (13.0626564 52.3980603, 13.0617899 52.3979194, 13.061045 52.3977971, 13.0609146 52.3977758)",,,
"[4778097, 140097991]","['Joliot-Curie-Straße', 'Französische Straße']",residential,50,False,"[False, True]",9.763,2,"LINESTRING (13.062656 52.3979725, 13.062656 52.398001, 13.062656 52.3980164, 13.0626558 52.3980306, 13.0626564 52.3980603)",,,
"[435931937, 1030996535]",Am Kanal,tertiary,50,True,False,208.56199999999998,1,"LINESTRING (13.062656 52.3979725, 13.0627415 52.3979853, 13.0638418 52.3981498, 13.0642159 52.3982, 13.0647186 52.3982541, 13.0653797 52.398361, 13.0656436 52.3984096)",,,
485509859,Am Kanal,tertiary,50,True,False,120.015,1,"LINESTRING (13.060952 52.3976829, 13.062656 52.3979725)",,,
9659397,Am Alten Markt,residential,30,False,True,10.638,,"LINESTRING (13.060952 52.3976829, 13.0609364 52.397719, 13.0609313 52.3977307, 13.0609275 52.3977411, 13.0609146 52.3977758)",,6,
13219534,Friedrich-Ebert-Straße,residential,,True,False,18.727,1,"LINESTRING (13.0582021 52.3974241, 13.0582414 52.3972574)",,,
562833214,Yorckstraße,tertiary,30,True,False,33.730000000000004,1,"LINESTRING (13.0582021 52.3974241, 13.0581007 52.3973979, 13.0579262 52.3973887, 13.0577158 52.3974039)",,,
143769174,Yorckstraße,tertiary,30,True,False,10.081,2,"LINESTRING (13.0582414 52.3972574, 13.0583212 52.397273, 13.0583608 52.3972805, 13.0583831 52.3972847)",,,
350645633,Charlottenstraße,residential,50,False,False,17.41,2,"LINESTRING (13.0563387 52.3995754, 13.0565901 52.3996068)",,,
4778138,Jägerstraße,residential,50,False,False,97.936,,"LINESTRING (13.0563387 52.3995754, 13.056334 52.3995908, 13.0563002 52.3997021, 13.0560756 52.4004414)",,,
350645633,Charlottenstraße,residential,50,False,True,109.062,2,"LINESTRING (13.0563387 52.3995754, 13.0561165 52.3995481, 13.0551403 52.3994285, 13.0549416 52.3994041, 13.0547627 52.3993822)",,,
350645633,Charlottenstraße,residential,50,False,True,17.41,2,"LINESTRING (13.0565901 52.3996068, 13.0563387 52.3995754)",,,
4778106,Wilhelm-Staab-Straße,residential,30,True,False,109.923,,"LINESTRING (13.0565901 52.3996068, 13.0565853 52.3995926, 13.056566 52.3995355, 13.056259 52.3986391)",,,
"[24612928, 350645633]",Charlottenstraße,residential,50,False,False,78.59300000000002,2,"LINESTRING (13.0565901 52.3996068, 13.0572173 52.3996851, 13.057359 52.3997028, 13.0575069 52.39972, 13.0577062 52.3997462, 13.057725 52.3997484)",,,
4778111,Ebräerstraße,residential,30,False,False,114.14500000000001,,"LINESTRING (13.056259 52.3986391, 13.0563592 52.3986276, 13.0575394 52.3984918, 13.0578166 52.3984624, 13.0578436 52.3984595, 13.0579132 52.3984521)",,9,
"[678820338, 678813331, 678818818, 16303218]",Wilhelm-Staab-Straße,residential,30,False,False,114.25099999999999,,"LINESTRING (13.056259 52.3986391, 13.0561601 52.3983329, 13.0561241 52.3982215, 13.0561039 52.3981589, 13.0560495 52.3979906, 13.0559541 52.397695, 13.0559335 52.397631)",,,
672446550,Dortustraße,tertiary,30,False,False,8.388,2,"LINESTRING (13.0527947 52.3967427, 13.052808 52.3968177)",,,
4778108,Yorckstraße,tertiary,30,True,False,119.086,1,"LINESTRING (13.0546319 52.3975469, 13.0558523 52.3973963, 13.0563523 52.3973348)",,8,
4778110,Kleine Gasse,residential,30,True,False,52.885,,"LINESTRING (13.05177 52.3985531, 13.0517917 52.3985987, 13.0519876 52.3990098)",,3,
4778170,Dortustraße,residential,50,False,False,86.186,2,"LINESTRING (13.0533192 52.3992459, 13.0533319 52.3993093, 13.0533561 52.3994304, 13.0534026 52.3996635, 13.0534523 52.3999119, 13.0534729 52.4000153)",,,
673911305,Dortustraße,residential,50,False,True,8.144,2,"LINESTRING (13.0533192 52.3992459, 13.0533144 52.3992221, 13.0533082 52.3991913, 13.0533046 52.3991732)",,,
4778151,Gutenbergstraße,residential,20,False,False,107.245,,"LINESTRING (13.0521637 52.4010069, 13.0523244 52.4010276, 13.0525791 52.4010604, 13.0527519 52.4010826, 13.0532964 52.4011528, 13.0535466 52.401185, 13.0537104 52.4012061)",,,
10274254,Lindenstraße,residential,20,False,False,148.405,,"LINESTRING (13.0521637 52.4010069, 13.0522393 52.4012239, 13.0522716 52.4013169, 13.0523278 52.401479, 13.0523582 52.4015668, 13.0524183 52.40174, 13.0525391 52.4020886, 13.0526168 52.4023126)",,,
10274254,Lindenstraße,residential,20,False,True,96.31700000000001,,"LINESTRING (13.0521637 52.4010069, 13.052007 52.4005538, 13.0518703 52.4001594)",,,
10274254,Lindenstraße,residential,20,False,True,148.405,,"LINESTRING (13.0526168 52.4023126, 13.0525391 52.4020886, 13.0524183 52.40174, 13.0523582 52.4015668, 13.0523278 52.401479, 13.0522716 52.4013169, 13.0522393 52.4012239, 13.0521637 52.4010069)",,,
"[667800277, 4778167]","['Lindenstraße', 'Hegelallee']",residential,20,False,False,108.129,,"LINESTRING (13.0526168 52.4023126, 13.0526536 52.4024186, 13.0527942 52.4024436, 13.0538474 52.4026478, 13.0540044 52.4026782)",,,
4778167,Hegelallee,residential,20,False,False,88.525,,"LINESTRING (13.0540044 52.4026782, 13.0541465 52.4027056, 13.0552488 52.4029178)",,,
"[667800277, 4778167]","['Lindenstraße', 'Hegelallee']",residential,20,False,True,108.129,,"LINESTRING (13.0540044 52.4026782, 13.0538474 52.4026478, 13.0527942 52.4024436, 13.0526536 52.4024186, 13.0526168 52.4023126)",,,
10274257,Dortustraße,living_street,,False,True,164.901,,"LINESTRING (13.0540044 52.4026782, 13.0539631 52.4024714, 13.0538551 52.4019312, 13.0537104 52.4012061)",,,
616143597,Dortustraße,residential,30,False,False,27.506999999999998,,"LINESTRING (13.0540044 52.4026782, 13.0539831 52.402801, 13.0539255 52.4029198)",,,
"[801338791, 4778151, 801338793, 10274260, 794940661]","['Jägerstraße', 'Gutenbergstraße']",residential,"['20', '30']",False,"[False, True]",301.56800000000004,,"LINESTRING (13.0537104 52.4012061, 13.0538558 52.4012248, 13.0544615 52.4013029, 13.0549 52.4013594, 13.0554278 52.4014274, 13.0556475 52.4014557, 13.0557175 52.4015188, 13.0555563 52.402, 13.0555084 52.4021429, 13.055464 52.4022755, 13.0554159 52.4024189, 13.0552488 52.4029178)",,,
4778151,Gutenbergstraße,residential,20,False,True,107.245,,"LINESTRING (13.0537104 52.4012061, 13.0535466 52.401185, 13.0532964 52.4011528, 13.0527519 52.4010826, 13.0525791 52.4010604, 13.0523244 52.4010276, 13.0521637 52.4010069)",,,
10274257,Dortustraße,living_street,,False,False,164.90099999999998,,"LINESTRING (13.0537104 52.4012061, 13.0538551 52.4019312, 13.0539631 52.4024714, 13.0540044 52.4026782)",,,
10274257,Dortustraße,living_street,,False,True,83.442,,"LINESTRING (13.0537104 52.4012061, 13.0536331 52.4008201, 13.0535954 52.4006312, 13.0535846 52.4005774, 13.0535617 52.4004612)",,,
38935159,Friedrich-Ebert-Straße,residential,30,False,True,101.161,,"LINESTRING (13.057867 52.402644, 13.0578579 52.402458, 13.0578434 52.4022181, 13.057835 52.4020829, 13.0578143 52.4017348)",,,
"[323783168, 28766206, 217126774]",Friedrich-Ebert-Straße,residential,30,False,False,103.24199999999999,,"LINESTRING (13.057867 52.402644, 13.057878 52.4028232, 13.0578902 52.403001, 13.057901 52.4031627, 13.0579089 52.4033227, 13.0579198 52.4035719)",,,
4778184,Am Bassin,residential,30,False,False,111.99699999999999,,"LINESTRING (13.0589765 52.4009409, 13.0590734 52.4006771, 13.0591104 52.4005767, 13.0593008 52.4000586, 13.0593377 52.3999581)",,8,
4778184,Am Bassin,residential,30,False,True,102.172,,"LINESTRING (13.0589765 52.4009409, 13.0588643 52.4012711, 13.0586838 52.4017369, 13.0586469 52.4018374)",,8,
23018950,Mittelstraße,living_street,30,False,False,145.527,,"LINESTRING (13.0605772 52.4030118, 13.0626762 52.4032818)",,,
88794535,Benkertstraße,living_street,,True,False,100.996,,"LINESTRING (13.0605772 52.4030118, 13.0608703 52.4021213)",,,
4778180,Mittelstraße,living_street,30,True,False,188.359,,"LINESTRING (13.0605772 52.4030118, 13.0582251 52.4026907, 13.0579995 52.4026598, 13.0578941 52.4026472, 13.057867 52.402644)",,,
4778192,Benkertstraße,living_street,,True,False,97.071,,"LINESTRING (13.0605772 52.4030118, 13.0604465 52.4034245, 13.0603232 52.4038056, 13.060303 52.4038686)",,,
"[451863851, 417260755]",Kurfürstenstraße,secondary,50,False,False,149.41299999999998,"['3', '2']","LINESTRING (13.060303 52.4038686, 13.0605768 52.4039197, 13.0613001 52.4040547, 13.0615255 52.4040968, 13.061907 52.4041671, 13.062144 52.4042122, 13.0622068 52.4042245, 13.0624087 52.4042625)",,,
"[4593096, 659326899, 451863853]",Kurfürstenstraße,secondary,50,False,True,163.21800000000002,"['3', '2']","LINESTRING (13.060303 52.4038686, 13.0594809 52.403707, 13.0589528 52.4035989, 13.0588469 52.4035918, 13.0587137 52.4035828, 13.0585054 52.4035872, 13.0583292 52.4035998, 13.0582831 52.4036036, 13.0579742 52.4036317)",,,
23018950,Mittelstraße,living_street,30,False,True,145.527,,"LINESTRING (13.0626762 52.4032818, 13.0605772 52.4030118)",,,
"[217126772, 675584743]",Hebbelstraße,residential,50,False,False,101.28,2,"LINESTRING (13.0626762 52.4032818, 13.0627233 52.403109, 13.0627677 52.4029464, 13.0628165 52.4027677, 13.0628315 52.4027129, 13.0628717 52.4025794, 13.062906 52.4024652, 13.0629304 52.4023843)",,,
"[675598056, 944864469, 23007367, 442179983]",Hebbelstraße,residential,50,False,True,110.55099999999999,"['3', '2']","LINESTRING (13.0626762 52.4032818, 13.0626056 52.4035427, 13.0625612 52.4037067, 13.0625414 52.4037788, 13.062452 52.4041044, 13.0624412 52.4041416, 13.0624256 52.4041946, 13.0624087 52.4042625)",,,
"[14373680, 103639247]",Platz der Einheit,residential,50,True,False,215.68900000000002,1,"LINESTRING (13.0600325 52.3976826, 13.0601066 52.3977568, 13.0601166 52.3978503, 13.0600813 52.3979399, 13.0600235 52.3980969, 13.0600011 52.3981579, 13.0597828 52.3987459, 13.0595827 52.399285, 13.0595644 52.3993342, 13.0594784 52.3995658)",,,
"[103639241, 1173768593, 100833932, 103683846]",Am Kanal,tertiary,50,True,False,117.263,1,"LINESTRING (13.0600325 52.3976826, 13.0598851 52.3976867, 13.0596767 52.3976861, 13.0595508 52.3976689, 13.0587203 52.3975411, 13.0585614 52.397509, 13.0584823 52.3974907, 13.0584431 52.3974805, 13.0584181 52.3974758, 13.0583558 52.3974624)",,,
42978178,Gregor-Mendel-Straße,residential,30,False,False,60.539,,"LINESTRING (13.0525437 52.4049418, 13.0525697 52.4049407, 13.0530497 52.4049205, 13.053434 52.4049043)",,,
42978178,Gregor-Mendel-Straße,residential,30,False,True,60.539,,"LINESTRING (13.053434 52.4049043, 13.0530497 52.4049205, 13.0525697 52.4049407, 13.0525437 52.4049418)",,,
"[329578513, 1182251479]",Jägerallee,primary,50,False,False,196.189,"['3', '2']","LINESTRING (13.053434 52.4049043, 13.053399 52.4047982, 13.0533633 52.4046895, 13.0532895 52.4044656, 13.0530657 52.4037857, 13.0530502 52.4037385, 13.0530209 52.4036495, 13.0529251 52.4033545, 13.0528796 52.4032073, 13.0528693 52.4031739)",,,B 2
"[39668528, 223247367]",Am Kanal,residential,30,False,True,23.086,,"LINESTRING (13.0665057 52.3986454, 13.0663306 52.3986183, 13.0661817 52.3986534)",,,
"[539065169, 8662331]",Joliot-Curie-Straße,residential,30,True,False,157.38,,"LINESTRING (13.0631587 52.3965945, 13.063086 52.3967481, 13.0628685 52.3973019, 13.0628262 52.3973975, 13.0627056 52.3976688, 13.0626921 52.3977024, 13.062662 52.3978533, 13.062656 52.3979725)",,,
"[22911470, 8662342]",Burgstraße,residential,30,False,False,366.83899999999994,,"LINESTRING (13.0631587 52.3965945, 13.0632634 52.3966106, 13.0637558 52.3966861, 13.0643375 52.3967753, 13.0646036 52.3968161, 13.0649423 52.396868, 13.0650057 52.3968777, 13.0657857 52.3969984, 13.0661178 52.3970504, 13.0661915 52.3970595, 13.066023 52.3974674, 13.065932 52.3976875, 13.0657417 52.3981562, 13.0656909 52.3982875, 13.0656436 52.3984096)",,6,
"[8662342, 22911470]",Burgstraße,residential,30,False,True,366.83900000000006,,"LINESTRING (13.0656436 52.3984096, 13.0656909 52.3982875, 13.0657417 52.3981562, 13.065932 52.3976875, 13.066023 52.3974674, 13.0661915 52.3970595, 13.0661178 52.3970504, 13.0657857 52.3969984, 13.0650057 52.3968777, 13.0649423 52.396868, 13.0646036 52.3968161, 13.0643375 52.3967753, 13.0637558 52.3966861, 13.0632634 52.3966106, 13.0631587 52.3965945)",,6,
25259163,Am Kanal,tertiary,50,True,False,45.548,1,"LINESTRING (13.0656436 52.3984096, 13.0659234 52.3985217, 13.0661817 52.3986534)",,,
48230553,Burgstraße,residential,50,False,True,16.454,,"LINESTRING (13.0656436 52.3984096, 13.0655858 52.3984647, 13.0655739 52.3984776, 13.0655599 52.3984904, 13.0655174 52.3985359)",,,
"[562833211, 28332763, 562833206]",Siefertstraße,"['residential', 'living_street']",30,False,True,123.105,,"LINESTRING (13.0572874 52.3964919, 13.0572199 52.3965123, 13.057017 52.3965737, 13.0564734 52.3969883, 13.0562851 52.3971267, 13.0563373 52.3972884, 13.0563523 52.3973348)",,"['4', '6']",
9659140,Yorckstraße,tertiary,,False,False,24.52,,"LINESTRING (13.0577158 52.3974039, 13.0576636 52.3971857)",,,
"[1031013089, 4778124]",Yorckstraße,tertiary,30,True,False,123.53599999999999,1,"LINESTRING (13.0577158 52.3974039, 13.0576645 52.3974104, 13.0567593 52.3975258, 13.0564994 52.3975589, 13.0559891 52.3976239, 13.0559335 52.397631)",,8,
9659140,Yorckstraße,tertiary,,False,True,24.52,,"LINESTRING (13.0576636 52.3971857, 13.0577158 52.3974039)",,,
307918985,Yorckstraße,tertiary,30,True,False,40.217,3,"LINESTRING (13.0576636 52.3971857, 13.0578592 52.3971924, 13.0581382 52.3972378, 13.0582414 52.3972574)",,,
10274254,Lindenstraße,residential,20,False,False,96.31700000000001,,"LINESTRING (13.0518703 52.4001594, 13.052007 52.4005538, 13.0521637 52.4010069)",,,
4778170,Dortustraße,residential,50,False,True,86.186,2,"LINESTRING (13.0534729 52.4000153, 13.0534523 52.3999119, 13.0534026 52.3996635, 13.0533561 52.3994304, 13.0533319 52.3993093, 13.0533192 52.3992459)",,,
10274257,Dortustraße,living_street,,False,False,83.44200000000001,,"LINESTRING (13.0535617 52.4004612, 13.0535846 52.4005774, 13.0535954 52.4006312, 13.0536331 52.4008201, 13.0537104 52.4012061)",,,
4778138,Jägerstraße,residential,50,False,True,97.936,,"LINESTRING (13.0560756 52.4004414, 13.0563002 52.3997021, 13.056334 52.3995908, 13.0563387 52.3995754)",,,
"[801338792, 791317810, 794940662]","['Jägerstraße', 'Gutenbergstraße']",residential,"['20', '30']",False,"[False, True]",233.611,,"LINESTRING (13.0560091 52.4006482, 13.0558365 52.4011634, 13.0557527 52.4014137, 13.055821 52.401478, 13.0560449 52.4015069, 13.0565531 52.4015723, 13.0567276 52.4015948, 13.0576722 52.4017165, 13.0577871 52.4017313, 13.0578143 52.4017348)",,,
4778134,Hegelallee,secondary,50,False,True,80.295,3,"LINESTRING (13.0539255 52.4029198, 13.0538958 52.4029144, 13.0529993 52.4027516, 13.0527911 52.4027138)",,,
616143597,Dortustraße,residential,30,False,True,27.506999999999998,,"LINESTRING (13.0539255 52.4029198, 13.0539831 52.402801, 13.0540044 52.4026782)",,,
"[1061158025, 451863854, 1061158030, 1061158031, 223164760]",Hegelallee,secondary,50,False,False,277.87,3,"LINESTRING (13.0539255 52.4029198, 13.0546061 52.4030434, 13.055305 52.4031704, 13.05548 52.4032021, 13.0563253 52.4033556, 13.0567424 52.4034314, 13.0572262 52.4035503, 13.0574993 52.4036018, 13.0576249 52.4036162, 13.0577685 52.4036325, 13.0578439 52.4036359)",,,
"[329578513, 1182251479]",Jägerallee,primary,50,False,True,196.189,"['3', '2']","LINESTRING (13.0528693 52.4031739, 13.0528796 52.4032073, 13.0529251 52.4033545, 13.0530209 52.4036495, 13.0530502 52.4037385, 13.0530657 52.4037857, 13.0532895 52.4044656, 13.0533633 52.4046895, 13.053399 52.4047982, 13.053434 52.4049043)",,,B 2
"[1181163384, 494980123]",Jägerallee,primary,50,False,False,51.989999999999995,3,"LINESTRING (13.0528693 52.4031739, 13.0527625 52.4027908, 13.0527911 52.4027138)",,,B 2
4778176,Gutenbergstraße,residential,30,False,True,57.62499999999999,,"LINESTRING (13.0586469 52.4018374, 13.0579607 52.4017528, 13.0578412 52.4017381, 13.0578143 52.4017348)",,,
4778184,Am Bassin,residential,30,False,False,102.172,,"LINESTRING (13.0586469 52.4018374, 13.0586838 52.4017369, 13.0588643 52.4012711, 13.0589765 52.4009409)",,8,
143769172,Gutenbergstraße,residential,30,False,False,154.109,,"LINESTRING (13.0586469 52.4018374, 13.058834 52.4018613, 13.0589461 52.4018756, 13.0593704 52.4019298, 13.0600872 52.4020213, 13.0608703 52.4021213)",,,
"[143769172, 793858429]",Gutenbergstraße,residential,30,False,False,142.788,,"LINESTRING (13.0608703 52.4021213, 13.0614627 52.402197, 13.0618703 52.402249, 13.0623267 52.4023072, 13.0629304 52.4023843)",,,
143769172,Gutenbergstraße,residential,30,False,True,154.109,,"LINESTRING (13.0608703 52.4021213, 13.0600872 52.4020213, 13.0593704 52.4019298, 13.0589461 52.4018756, 13.058834 52.4018613, 13.0586469 52.4018374)",,,
4778176,Gutenbergstraße,residential,30,False,False,57.625,,"LINESTRING (13.0578143 52.4017348, 13.0578412 52.4017381, 13.0579607 52.4017528, 13.0586469 52.4018374)",,,
38935159,Friedrich-Ebert-Straße,residential,30,False,False,101.161,,"LINESTRING (13.0578143 52.4017348, 13.057835 52.4020829, 13.0578434 52.4022181, 13.0578579 52.402458, 13.057867 52.402644)",,,
661513878,Friedrich-Ebert-Straße,residential,30,False,True,105.85,,"LINESTRING (13.0578143 52.4017348, 13.0577776 52.4011187, 13.0577662 52.4009274, 13.0577578 52.4007835)",,,
"[801338792, 791317810, 794940662]","['Jägerstraße', 'Gutenbergstraße']",residential,"['20', '30']",False,"[False, True]",233.61100000000002,,"LINESTRING (13.0578143 52.4017348, 13.0577871 52.4017313, 13.0576722 52.4017165, 13.0567276 52.4015948, 13.0565531 52.4015723, 13.0560449 52.4015069, 13.055821 52.401478, 13.0557527 52.4014137, 13.0558365 52.4011634, 13.0560091 52.4006482)",,,
39668475,Am Kanal,tertiary,50,True,False,201.24,,"LINESTRING (13.0655174 52.3985359, 13.0653188 52.398506, 13.0652023 52.3984859, 13.0645771 52.3983824, 13.0643275 52.3983412, 13.0640244 52.3982784, 13.0638689 52.3982518, 13.0627395 52.3980734, 13.0626564 52.3980603)",,,
48230553,Burgstraße,residential,50,False,False,16.454,,"LINESTRING (13.0655174 52.3985359, 13.0655599 52.3984904, 13.0655739 52.3984776, 13.0655858 52.3984647, 13.0656436 52.3984096)",,,
9659397,Am Alten Markt,residential,30,False,False,10.638,,"LINESTRING (13.0609146 52.3977758, 13.0609275 52.3977411, 13.0609313 52.3977307, 13.0609364 52.397719, 13.060952 52.3976829)",,6,
"[39668475, 100833932, 103639246]",Am Kanal,tertiary,50,True,False,61.108000000000004,1,"LINESTRING (13.0609146 52.3977758, 13.0607949 52.3977574, 13.0603249 52.3976849, 13.0600325 52.3976826)",,,
"[1061158025, 1061158030, 451863854, 1061158031, 223164760]",Hegelallee,secondary,50,False,True,277.87,3,"LINESTRING (13.0578439 52.4036359, 13.0577685 52.4036325, 13.0576249 52.4036162, 13.0574993 52.4036018, 13.0572262 52.4035503, 13.0567424 52.4034314, 13.0563253 52.4033556, 13.05548 52.4032021, 13.055305 52.4031704, 13.0546061 52.4030434, 13.0539255 52.4029198)",,,
406951774,Friedrich-Ebert-Straße,residential,30,True,False,8.784,1,"LINESTRING (13.0578439 52.4036359, 13.057912 52.4035784, 13.0579198 52.4035719)",,,
"[406951780, 406973199]","['Hegelallee', 'Kurfürstenstraße']",secondary,50,False,False,8.865,3,"LINESTRING (13.0578439 52.4036359, 13.0579069 52.4036356, 13.0579231 52.4036355, 13.0579742 52.4036317)",,,
"[4593096, 659326899, 451863853]",Kurfürstenstraße,secondary,50,False,False,163.218,"['3', '2']","LINESTRING (13.0579742 52.4036317, 13.0582831 52.4036036, 13.0583292 52.4035998, 13.0585054 52.4035872, 13.0587137 52.4035828, 13.0588469 52.4035918, 13.0589528 52.4035989, 13.0594809 52.403707, 13.060303 52.4038686)",,,
"[406951780, 406973199]","['Hegelallee', 'Kurfürstenstraße']",secondary,50,False,True,8.865,3,"LINESTRING (13.0579742 52.4036317, 13.0579231 52.4036355, 13.0579069 52.4036356, 13.0578439 52.4036359)",,,
85852894,Spornstraße,residential,30,False,False,29.129,,"LINESTRING (13.0523868 52.3968684, 13.0526959 52.3968312, 13.052808 52.3968177)",,,
"[103683856, 146822676]",Friedrich-Ebert-Straße,residential,50,True,False,105.54599999999999,1,"LINESTRING (13.0580929 52.3988308, 13.0580615 52.3989367, 13.0580221 52.3990639, 13.0578961 52.3992471, 13.0578592 52.3993304, 13.0577941 52.3996122, 13.0577779 52.3996442, 13.057759 52.3996815, 13.057725 52.3997484)",,3,
153650120,Brandenburger Straße,residential,30,True,False,1.635,,"LINESTRING (13.0577342 52.4007805, 13.0577578 52.4007835)",,,
103537074,Am Kanal,tertiary,50,True,False,34.984,1,"LINESTRING (13.0596234 52.3974965, 13.0599021 52.3975978, 13.0599549 52.3976254, 13.0600325 52.3976826)",,,
"[143769170, 76214579]",Am Kanal,tertiary,50,True,False,92.50399999999999,1,"LINESTRING (13.0596234 52.3974965, 13.0597321 52.3975132, 13.0598475 52.397531, 13.0599654 52.3975493, 13.0599962 52.3975534, 13.0602271 52.3975838, 13.0608348 52.3976661, 13.060952 52.3976829)",,,
404945785,Friedrich-Ebert-Straße,residential,,True,False,19.846,1,"LINESTRING (13.0583831 52.3972847, 13.0583558 52.3974624)",,,
"[76214576, 146822699, 103683836, 4593099]","['Yorckstraße', 'Am Kanal']",tertiary,"['50', '30']",True,False,87.453,2,"LINESTRING (13.0583831 52.3972847, 13.058413 52.3972906, 13.0584783 52.3973033, 13.0584933 52.397306, 13.0587323 52.3973572, 13.0587861 52.3973682, 13.0591264 52.3974202, 13.0595517 52.3974854, 13.0596234 52.3974965)",,,
4778167,Hegelallee,residential,20,False,True,88.525,,"LINESTRING (13.0552488 52.4029178, 13.0541465 52.4027056, 13.0540044 52.4026782)",,,
"[4778151, 801338791, 801338793, 10274260, 794940661]","['Jägerstraße', 'Gutenbergstraße']",residential,"['20', '30']",False,"[False, True]",301.56800000000004,,"LINESTRING (13.0552488 52.4029178, 13.0554159 52.4024189, 13.055464 52.4022755, 13.0555084 52.4021429, 13.0555563 52.402, 13.0557175 52.4015188, 13.0556475 52.4014557, 13.0554278 52.4014274, 13.0549 52.4013594, 13.0544615 52.4013029, 13.0538558 52.4012248, 13.0537104 52.4012061)",,,
"[645891322, 645923239]",Hegelallee,residential,20,False,False,156.74800000000002,,"LINESTRING (13.0552488 52.4029178, 13.0564939 52.4031475, 13.0571412 52.4032669, 13.0574336 52.4033208, 13.0574599 52.4033268)",,6,
"[645891322, 645923239]",Hegelallee,residential,20,False,True,156.748,,"LINESTRING (13.0574599 52.4033268, 13.0574336 52.4033208, 13.0571412 52.4032669, 13.0564939 52.4031475, 13.0552488 52.4029178)",,6,
4778134,Hegelallee,secondary,50,False,False,80.295,3,"LINESTRING (13.0527911 52.4027138, 13.0529993 52.4027516, 13.0538958 52.4029144, 13.0539255 52.4029198)",,,
"[1181163384, 494980123]",Jägerallee,primary,50,False,True,51.989999999999995,3,"LINESTRING (13.0527911 52.4027138, 13.0527625 52.4027908, 13.0528693 52.4031739)",,,B 2
