osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,bridge,access
257674721,True,4,US 12,Michigan Avenue,primary,40 mph,False,190.206,"LINESTRING (-83.3123113 42.2935422, -83.3120299 42.293594, -83.3102711 42.2939386, -83.3100748 42.293977)",,
"[257674717, 502033558, 422072895]",True,"['4', '5']",US 12,Michigan Avenue,primary,40 mph,False,182.586,"LINESTRING (-83.307945 42.294709, -83.3085877 42.2945905, -83.3091478 42.2944897, -83.3094733 42.2944289, -83.3098845 42.2943521, -83.310099 42.294312)",,
8733161,False,2,,Huck Court,residential,,False,135.508,"LINESTRING (-83.311777 42.293957, -83.3117834 42.2940919, -83.3118102 42.2946542, -83.3118264 42.2949937, -83.311835 42.2951749)",,
257674711,True,4,US 12,Michigan Avenue,primary,40 mph,False,130.006,"LINESTRING (-83.311777 42.293957, -83.312392 42.293831, -83.3130226 42.2936903, -83.313172 42.293657, -83.3132021 42.2936495, -83.313293 42.2936267)",,
8733161,False,2,,Huck Court,residential,,False,30.942,"LINESTRING (-83.311835 42.2951749, -83.3118286 42.2953963, -83.3118219 42.2954529)",,
8733161,False,2,,Huck Court,residential,,True,135.50799999999998,"LINESTRING (-83.311835 42.2951749, -83.3118264 42.2949937, -83.3118102 42.2946542, -83.3117834 42.2940919, -83.311777 42.293957)",,
8740545,False,2,,Kurtsell Street,residential,,True,140.077,"LINESTRING (-83.311835 42.2951749, -83.3116343 42.2951823, -83.310739 42.2952152, -83.3103346 42.2952301, -83.310319 42.2952307, -83.310142 42.295271)",,
8733161,False,2,,Huck Court,residential,,True,30.942,"LINESTRING (-83.3118219 42.2954529, -83.3118286 42.2953963, -83.311835 42.2951749)",,
8770953,True,1,,Hamlin Drive,residential,,False,131.092,"LINESTRING (-83.313251 42.293323, -83.3132727 42.2931977, -83.313277 42.293173, -83.3131871 42.2928678, -83.3131244 42.292662, -83.3130583 42.2924329, -83.313015 42.292283, -83.3129816 42.2921688)",,
502033560,True,4,US 12,Michigan Avenue,primary,40 mph,False,81.04599999999999,"LINESTRING (-83.313251 42.293323, -83.3127944 42.2934275, -83.3123113 42.2935422)",,
8740545,False,2,,Kurtsell Street,residential,,False,140.077,"LINESTRING (-83.310142 42.295271, -83.310319 42.2952307, -83.3103346 42.2952301, -83.310739 42.2952152, -83.3116343 42.2951823, -83.311835 42.2951749)",,
8755612,False,2,,South River Park Drive,residential,,True,330.58,"LINESTRING (-83.310142 42.295271, -83.3099245 42.2952943, -83.309406 42.29535, -83.308623 42.29549, -83.307476 42.295715, -83.307071 42.295789, -83.306217 42.295896)",,
"[396539801, 441570316]",False,5,,Inkster Road,secondary,40 mph,False,106.69399999999999,"LINESTRING (-83.310142 42.295271, -83.3101185 42.294748, -83.3101169 42.2947156, -83.3101158 42.2946921, -83.3101042 42.2944286, -83.310099 42.294312)",,
"[396539800, 396539801, 513642593]",False,5,,Inkster Road,secondary,40 mph,True,361.126,"LINESTRING (-83.310142 42.295271, -83.3101763 42.2960763, -83.3101978 42.2965789, -83.3102141 42.2969616, -83.3102367 42.2974113, -83.310283 42.298517)",yes,
8745115,False,2,,Wiethoff Court,residential,,False,243.779,"LINESTRING (-83.3070327 42.2945494, -83.3069985 42.2944635, -83.3069061 42.2923618)",,
257674723,True,4,US 12,Michigan Avenue,primary,40 mph,False,157.03199999999998,"LINESTRING (-83.3070327 42.2945494, -83.3062222 42.2946582, -83.3051542 42.2948016)",,
8745115,False,2,,Wiethoff Court,residential,,True,243.779,"LINESTRING (-83.3069061 42.2923618, -83.3069985 42.2944635, -83.3070327 42.2945494)",,
8771966,False,2,,South River Park Highway,residential,,True,89.97,"LINESTRING (-83.303964 42.296167, -83.303983 42.296976)",,
8755612,False,2,,South River Park Drive,residential,,False,187.74800000000002,"LINESTRING (-83.303964 42.296167, -83.304177 42.296146, -83.306217 42.295896)",,
8749412,False,2,,West Street,residential,,False,103.14999999999999,"LINESTRING (-83.306217 42.295896, -83.3062137 42.2958307, -83.306197 42.2955016, -83.3061924 42.2954112, -83.3061765 42.2950977, -83.30617 42.294969)",,
8755612,False,2,,South River Park Drive,residential,,False,330.58,"LINESTRING (-83.306217 42.295896, -83.307071 42.295789, -83.307476 42.295715, -83.308623 42.29549, -83.309406 42.29535, -83.3099245 42.2952943, -83.310142 42.295271)",,
8755612,False,2,,South River Park Drive,residential,,True,187.74800000000002,"LINESTRING (-83.306217 42.295896, -83.304177 42.296146, -83.303964 42.296167)",,
8749412,False,2,,West Street,residential,,True,103.14999999999999,"LINESTRING (-83.30617 42.294969, -83.3061765 42.2950977, -83.3061924 42.2954112, -83.306197 42.2955016, -83.3062137 42.2958307, -83.306217 42.295896)",,
257675389,True,4,US 12,Michigan Avenue,primary,40 mph,False,148.829,"LINESTRING (-83.30617 42.294969, -83.306596 42.2949066, -83.307945 42.294709)",,
8750217,False,2,,Phipps Street,residential,,False,200.803,"LINESTRING (-83.307596 42.293318, -83.3094726 42.2932456, -83.3098318 42.2932318, -83.310034 42.293224)",,
8750217,False,2,,Phipps Street,residential,,True,200.803,"LINESTRING (-83.310034 42.293224, -83.3098318 42.2932318, -83.3094726 42.2932456, -83.307596 42.293318)",,
"[421880922, 421880923]",False,"['4', '5']",,Inkster Road,secondary,40 mph,False,82.993,"LINESTRING (-83.310034 42.293224, -83.3100261 42.2930446, -83.310022 42.29295, -83.310002 42.292478)",,
"[653938731, 421880922, 421879867]",False,"['4', '5']",,Inkster Road,secondary,40 mph,True,83.797,"LINESTRING (-83.310034 42.293224, -83.3100411 42.2933547, -83.3100472 42.2934679, -83.3100494 42.2935079, -83.3100563 42.2936349, -83.3100599 42.2937008, -83.3100693 42.2938751, -83.3100748 42.293977)",,
8771966,False,2,,South River Park Highway,residential,,False,89.97,"LINESTRING (-83.303983 42.296976, -83.303964 42.296167)",,
8766052,False,2,,Lower Rouge Parkway Drive,unclassified,,False,339.707,"LINESTRING (-83.310283 42.298517, -83.3100743 42.2985147, -83.309912 42.298513, -83.309712 42.29849, -83.309492 42.298422, -83.309322 42.298298, -83.3091827 42.2980998, -83.309013 42.297925, -83.308895 42.297884, -83.3086007 42.2978744, -83.308309 42.297921, -83.30821 42.297938, -83.3080479 42.2979659, -83.3077996 42.2980085, -83.307756 42.298016, -83.3076735 42.2980372, -83.3074467 42.2980955, -83.3073933 42.2981092, -83.3070359 42.2982685, -83.3068706 42.2983495, -83.3067262 42.2984477)",,
"[396539800, 513642593, 396539801]",False,5,,Inkster Road,secondary,40 mph,False,361.126,"LINESTRING (-83.310283 42.298517, -83.3102367 42.2974113, -83.3102141 42.2969616, -83.3101978 42.2965789, -83.3101763 42.2960763, -83.310142 42.295271)",yes,
257674702,False,4,,Inkster Road,secondary,40 mph,False,37.303,"LINESTRING (-83.310099 42.294312, -83.3100748 42.293977)",,
257674714,True,4,US 12,Michigan Avenue,primary,40 mph,False,95.51400000000001,"LINESTRING (-83.310099 42.294312, -83.3102953 42.2942704, -83.3104514 42.2942374, -83.3112155 42.2940758)",,
"[396539801, 441570316]",False,5,,Inkster Road,secondary,40 mph,True,106.69399999999999,"LINESTRING (-83.310099 42.294312, -83.3101042 42.2944286, -83.3101158 42.2946921, -83.3101169 42.2947156, -83.3101185 42.294748, -83.310142 42.295271)",,
257674702,False,4,,Inkster Road,secondary,40 mph,True,37.303,"LINESTRING (-83.3100748 42.293977, -83.310099 42.294312)",,
257674718,True,4,US 12,Michigan Avenue,primary,40 mph,False,106.53999999999999,"LINESTRING (-83.3100748 42.293977, -83.3098641 42.2940196, -83.3094115 42.2941112, -83.3091996 42.2941541, -83.3088254 42.2942298)",,
"[421879867, 421880922, 653938731]",False,"['4', '5']",,Inkster Road,secondary,40 mph,False,83.797,"LINESTRING (-83.3100748 42.293977, -83.3100693 42.2938751, -83.3100599 42.2937008, -83.3100563 42.2936349, -83.3100494 42.2935079, -83.3100472 42.2934679, -83.3100411 42.2933547, -83.310034 42.293224)",,
8770952,True,1,,Hamlin Drive,residential,,False,115.03699999999999,"LINESTRING (-83.310002 42.292478, -83.310194 42.292521, -83.310311 42.292516, -83.310374 42.292507, -83.31046 42.292488, -83.310576 42.292438, -83.310638 42.292404, -83.31071 42.292343, -83.310779 42.292255, -83.31083 42.292156, -83.310866 42.292104, -83.310939 42.292065, -83.311009 42.292049, -83.3110897 42.292035)",,
"[421880922, 421880923]",False,"['4', '5']",,Inkster Road,secondary,40 mph,True,82.993,"LINESTRING (-83.310002 42.292478, -83.310022 42.29295, -83.3100261 42.2930446, -83.310034 42.293224)",,
8766052,False,2,,Lower Rouge Parkway Drive,unclassified,,True,339.7070000000001,"LINESTRING (-83.3067262 42.2984477, -83.3068706 42.2983495, -83.3070359 42.2982685, -83.3073933 42.2981092, -83.3074467 42.2980955, -83.3076735 42.2980372, -83.307756 42.298016, -83.3077996 42.2980085, -83.3080479 42.2979659, -83.30821 42.297938, -83.308309 42.297921, -83.3086007 42.2978744, -83.308895 42.297884, -83.309013 42.297925, -83.3091827 42.2980998, -83.309322 42.298298, -83.309492 42.298422, -83.309712 42.29849, -83.309912 42.298513, -83.3100743 42.2985147, -83.310283 42.298517)",,
