osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,access,geometry
"[588223216, 588225465]",True,"['4', '3']",GA 141,Peachtree Parkway Northwest,trunk,45 mph,False,267.813,,"LINESTRING (-84.2205853 33.9721736, -84.220998 33.9712342, -84.2215276 33.9700274, -84.2215457 33.9699856, -84.2215784 33.9699103)"
331322920,False,,,Spalding Drive,secondary,,False,20.852,,"LINESTRING (-84.2215784 33.9699103, -84.2213552 33.9698803)"
331322921,True,2,GA 141,Peachtree Parkway Northwest,trunk,45 mph,False,28.313000000000002,,"LINESTRING (-84.2215784 33.9699103, -84.2216251 33.9698026, -84.2216823 33.9696707)"
630696974,False,4,,Spalding Drive,secondary,,True,31.011,,"LINESTRING (-84.2215784 33.9699103, -84.2216854 33.9699232, -84.2219112 33.9699503)"
588217916,True,3,GA 141,Peachtree Parkway Northwest,trunk,45 mph,False,76.926,,"LINESTRING (-84.2231572 33.966418, -84.223223 33.966299, -84.2233424 33.9660818, -84.2234055 33.9659737, -84.2235129 33.9657923)"
588207309,True,3,GA 141,Peachtree Parkway Northwest,trunk,45 mph,False,79.342,,"LINESTRING (-84.2232689 33.9657884, -84.2230796 33.96611, -84.2229006 33.9664332)"
331322920,False,,,Spalding Drive,secondary,,True,20.852,,"LINESTRING (-84.2213552 33.9698803, -84.2215784 33.9699103)"
331322922,False,,,Spalding Drive,secondary,40 mph,False,30.595,,"LINESTRING (-84.2213552 33.9698803, -84.221219 33.9698602, -84.2210281 33.9698343)"
331322923,True,2,GA 141,Peachtree Parkway Northwest,trunk,45 mph,False,26.298000000000002,,"LINESTRING (-84.2213552 33.9698803, -84.2213186 33.9699632, -84.2212572 33.9701024)"
331156143,True,1,,,trunk_link,,False,43.38699999999999,,"LINESTRING (-84.2207798 33.9725064, -84.2207095 33.9724619, -84.2206595 33.9724178, -84.2206395 33.9723941, -84.2206236 33.9723704, -84.2206016 33.9723068, -84.2205894 33.9722444, -84.2205853 33.9721736)"
540658847,True,1,,Triangle Drive Northwest,unclassified,,False,29.690999999999995,,"LINESTRING (-84.2207798 33.9725064, -84.2207014 33.9724823, -84.220621 33.9724616, -84.2205762 33.9724513, -84.2204726 33.9724269)"
280810257,False,,,Data Drive Northwest,unclassified,,True,194.83699999999996,,"LINESTRING (-84.2264596 33.9701842, -84.2264925 33.9702644, -84.2265472 33.9704024, -84.226629 33.9705757, -84.226699 33.9707529, -84.226723 33.9708247, -84.2267457 33.9708926, -84.2267667 33.9709552, -84.2268029 33.9710966, -84.2267971 33.971237, -84.2267335 33.9713812, -84.226657 33.9715129, -84.2265274 33.9716185, -84.2264387 33.9716708, -84.2263067 33.9717027)"
"[1247777107, 631281837]",False,"['4', '3']",,Spalding Drive,secondary,,False,92.652,,"LINESTRING (-84.2264596 33.9701842, -84.2263733 33.9702028, -84.2261187 33.9702554, -84.225767 33.9703156, -84.225474 33.9703363)"
630696972,False,4,,Spalding Drive,secondary,,False,11.951,,"LINESTRING (-84.2251351 33.9703376, -84.2250056 33.9703335)"
1247777106,False,3,,Spalding Drive,secondary,,True,31.253,,"LINESTRING (-84.2251351 33.9703376, -84.225474 33.9703363)"
9296982,False,,,Scientific Drive Northwest,unclassified,,True,117.13000000000001,,"LINESTRING (-84.2191396 33.965801, -84.218699 33.966017, -84.218464 33.966127, -84.218263 33.966189, -84.218157 33.966192, -84.2180916 33.9662003, -84.217991 33.966213)"
"[540986776, 158811204]",False,2,,,unclassified,,True,355.65299999999996,,"LINESTRING (-84.2191396 33.965801, -84.2191885 33.9658717, -84.2193432 33.9660956, -84.2195191 33.9663006, -84.2195716 33.9663619, -84.2198478 33.9668969, -84.2200259 33.9671061, -84.2202452 33.9672491, -84.2203629 33.9673252, -84.220596 33.9673615, -84.2207289 33.9673745, -84.2208946 33.9674116, -84.2217992 33.9676837, -84.2218994 33.9677203)"
588207264,True,2,GA 141,Peachtree Parkway Northwest,trunk,45 mph,False,57.563,,"LINESTRING (-84.2223466 33.9676096, -84.2221326 33.9680959)"
158811200,True,1,,,trunk_link,,False,45.068999999999996,,"LINESTRING (-84.2223466 33.9676096, -84.2222894 33.967653, -84.2222427 33.9676792, -84.2221924 33.967701, -84.2221302 33.9677194, -84.2220698 33.9677271, -84.2220112 33.9677288, -84.2218994 33.9677203)"
"[540986776, 158811204]",False,2,,,unclassified,,False,355.65299999999996,,"LINESTRING (-84.2218994 33.9677203, -84.2217992 33.9676837, -84.2208946 33.9674116, -84.2207289 33.9673745, -84.220596 33.9673615, -84.2203629 33.9673252, -84.2202452 33.9672491, -84.2200259 33.9671061, -84.2198478 33.9668969, -84.2195716 33.9663619, -84.2195191 33.9663006, -84.2193432 33.9660956, -84.2191885 33.9658717, -84.2191396 33.965801)"
158811205,True,1,,,trunk_link,,False,49.201,,"LINESTRING (-84.2218994 33.9677203, -84.2220227 33.9678176, -84.2220537 33.9678465, -84.2220774 33.9678754, -84.2220995 33.9679121, -84.2221173 33.9679615, -84.222127 33.9680176, -84.2221326 33.9680959)"
"[588210595, 588207327]",True,"['4', '3']",GA 141,Peachtree Parkway Northwest,trunk,45 mph,False,210.975,,"LINESTRING (-84.2221326 33.9680959, -84.2219389 33.9685426, -84.2216881 33.9691308, -84.2216575 33.969199, -84.2213999 33.9697796, -84.2213552 33.9698803)"
588223205,True,2,GA 141,Peachtree Parkway Northwest,trunk,45 mph,False,59.115,,"LINESTRING (-84.219761 33.9734868, -84.2195366 33.9739848)"
264353355,True,,,Zach Young Parkway,unclassified,,False,136.524,,"LINESTRING (-84.219761 33.9734868, -84.2196535 33.9735667, -84.219597 33.9735988, -84.2195487 33.9736138, -84.2194977 33.9736133, -84.2193582 33.9735732, -84.219255 33.9735232, -84.2191839 33.9734754, -84.2189183 33.9732707, -84.2186018 33.9730127)"
"[588223202, 331322923]",True,"['3', '2']",GA 141,Peachtree Parkway Northwest,trunk,45 mph,False,93.669,,"LINESTRING (-84.2212572 33.9701024, -84.2211654 33.9703131, -84.2209082 33.9708935)"
264654302,True,1,,,trunk_link,,False,37.541,,"LINESTRING (-84.2210281 33.9698343, -84.2211445 33.9699194, -84.2211872 33.9699605, -84.2212202 33.9700048, -84.2212409 33.9700468, -84.2212572 33.9701024)"
331322922,False,,,Spalding Drive,secondary,40 mph,False,398.89,,"LINESTRING (-84.2210281 33.9698343, -84.2205358 33.9697583, -84.2202601 33.9697028, -84.2201602 33.9696827, -84.2198813 33.969616, -84.2196345 33.9695448, -84.2194071 33.9694724, -84.2193127 33.969438, -84.2190641 33.9693389, -84.2188996 33.9692734, -84.2184597 33.9690954, -84.2182883 33.9689776, -84.2182661 33.9689623, -84.2180085 33.9687853, -84.2179889 33.9687719, -84.217976 33.968763, -84.21736 33.9682662, -84.2172849 33.9682056)"
331322922,False,,,Spalding Drive,secondary,40 mph,True,30.595,,"LINESTRING (-84.2210281 33.9698343, -84.221219 33.9698602, -84.2213552 33.9698803)"
264654303,True,1,,,trunk_link,,False,38.543,,"LINESTRING (-84.2219112 33.9699503, -84.2218336 33.9698952, -84.2217833 33.9698513, -84.2217397 33.9698017, -84.2217155 33.9697623, -84.2216968 33.9697182, -84.2216823 33.9696707)"
630696974,False,4,,Spalding Drive,secondary,,False,31.011,,"LINESTRING (-84.2219112 33.9699503, -84.2216854 33.9699232, -84.2215784 33.9699103)"
"[1247777105, 1049529170, 630696972]",False,"['4', '5']",,Spalding Drive,secondary,,True,288.539,,"LINESTRING (-84.2219112 33.9699503, -84.2223708 33.9700105, -84.222805 33.9700662, -84.223205 33.9701175, -84.223285 33.9701277, -84.2235694 33.9701642, -84.2239087 33.9702077, -84.2243299 33.9702617, -84.2250056 33.9703335)"
"[975958692, 975958693, 975958694, 588217895, 975958695, 630696977, 588217909, 588217914]",True,"['3', '2']",GA 141,Peachtree Parkway Northwest,trunk,45 mph,False,386.482,,"LINESTRING (-84.2216823 33.9696707, -84.2217183 33.9695893, -84.2217951 33.9694142, -84.2219031 33.969168, -84.2221306 33.968649, -84.2223018 33.9682615, -84.2224957 33.9678134, -84.2226365 33.9674962, -84.2228047 33.9671236, -84.2229853 33.96675, -84.2231252 33.9664797, -84.2231572 33.966418)"
588223203,True,3,GA 141,Peachtree Parkway Northwest,trunk,45 mph,False,8.317,,"LINESTRING (-84.2207078 33.9713511, -84.220677 33.9714214)"
588223201,True,2,GA 141,Peachtree Parkway Northwest,trunk,45 mph,False,54.135,,"LINESTRING (-84.2209082 33.9708935, -84.2207078 33.9713511)"
"[279589776, 279589778]",True,1,,,primary_link,,False,74.03,,"LINESTRING (-84.2209082 33.9708935, -84.2208364 33.9709465, -84.2207788 33.9709757, -84.220713 33.970995, -84.2206482 33.9709991, -84.2205927 33.9709974, -84.2206503 33.9710801, -84.220675 33.9711378, -84.2206894 33.9711876, -84.2206991 33.9712471, -84.2207078 33.9713511)"
331322926,True,2,GA 141,Peachtree Parkway Northwest,trunk,45 mph,False,32.331,,"LINESTRING (-84.2202557 33.9723831, -84.2201357 33.9726563)"
588224012,True,,,Triangle Drive Northwest,unclassified,,False,9.549,,"LINESTRING (-84.2202557 33.9723831, -84.2203485 33.9724212)"
9304376,False,,,Triangle Parkway Northwest,unclassified,,True,375.03400000000005,,"LINESTRING (-84.2247374 33.9712581, -84.2245503 33.971333, -84.224182 33.971361, -84.223833 33.971353, -84.223329 33.971354, -84.222971 33.97142, -84.2227683 33.9715261, -84.222654 33.971586, -84.222472 33.971742, -84.222301 33.971985, -84.2222798 33.9721224, -84.222263 33.972231, -84.2222818 33.9726933, -84.2222829 33.9728701, -84.222288 33.9730554)"
280810254,False,,,Data Drive Northwest,unclassified,,False,40.538000000000004,,"LINESTRING (-84.2247374 33.9712581, -84.2248228 33.9713435, -84.2249711 33.9714945, -84.2250201 33.9715371)"
631281838,False,,,Triangle Parkway Northwest,unclassified,,False,32.069,,"LINESTRING (-84.2247374 33.9712581, -84.224896 33.971109, -84.2249429 33.9710283)"
787815683,True,,,,residential,,False,48.644999999999996,,"LINESTRING (-84.2247374 33.9712581, -84.2246465 33.9711295, -84.2245793 33.9710928, -84.2245221 33.9710552, -84.2244753 33.971036, -84.2243392 33.9710021)"
280810254,False,,,Data Drive Northwest,unclassified,,True,40.538,,"LINESTRING (-84.2250201 33.9715371, -84.2249711 33.9714945, -84.2248228 33.9713435, -84.2247374 33.9712581)"
280810255,True,,,Data Drive Northwest,unclassified,,False,143.911,,"LINESTRING (-84.2250201 33.9715371, -84.2250995 33.9716369, -84.2252023 33.9717066, -84.2253716 33.9717918, -84.22557 33.9718818, -84.225786 33.9719603, -84.2258713 33.9719603, -84.2259366 33.9719409, -84.2260265 33.9718925, -84.2261666 33.9717976, -84.2263067 33.9717027)"
280810256,True,,,Data Drive Northwest,unclassified,,False,121.578,,"LINESTRING (-84.2263067 33.9717027, -84.2260627 33.9717037, -84.2258502 33.971695, -84.2256144 33.9716891, -84.2254043 33.971662, -84.2252466 33.9716175, -84.2251019 33.9715701, -84.2250201 33.9715371)"
280810257,False,,,Data Drive Northwest,unclassified,,False,194.83699999999993,,"LINESTRING (-84.2263067 33.9717027, -84.2264387 33.9716708, -84.2265274 33.9716185, -84.226657 33.9715129, -84.2267335 33.9713812, -84.2267971 33.971237, -84.2268029 33.9710966, -84.2267667 33.9709552, -84.2267457 33.9708926, -84.226723 33.9708247, -84.226699 33.9707529, -84.226629 33.9705757, -84.2265472 33.9704024, -84.2264925 33.9702644, -84.2264596 33.9701842)"
331322927,True,1,,,trunk_link,,False,43.535,,"LINESTRING (-84.2199696 33.9722978, -84.2200083 33.9723333, -84.2200443 33.9723805, -84.2200633 33.9724191, -84.2201031 33.9724999, -84.2201181 33.9725536, -84.2201357 33.9726563)"
588207321,True,3,GA 141,Peachtree Parkway Northwest,trunk,45 mph,False,101.273,,"LINESTRING (-84.2227388 33.9667589, -84.2223466 33.9676096)"
588207316,True,2,GA 141,Peachtree Parkway Northwest,trunk,45 mph,False,39.17,,"LINESTRING (-84.2229006 33.9664332, -84.2227388 33.9667589)"
"[331141288, 331141287]",True,1,,,trunk_link,,False,59.361999999999995,,"LINESTRING (-84.2229006 33.9664332, -84.2228567 33.9664587, -84.2228092 33.9664796, -84.2227603 33.9664937, -84.2227089 33.9665039, -84.2226674 33.9665072, -84.2226168 33.9665074, -84.2226589 33.9665381, -84.2226848 33.966568, -84.2227039 33.9666032, -84.2227232 33.9666473, -84.2227346 33.9666926, -84.2227388 33.9667589)"
588223204,True,3,GA 141,Peachtree Parkway Northwest,trunk,45 mph,False,98.6,,"LINESTRING (-84.2201357 33.9726563, -84.2197768 33.9734517, -84.219761 33.9734868)"
588223214,True,2,GA 141,Peachtree Parkway Northwest,trunk,45 mph,False,27.586,,"LINESTRING (-84.2203518 33.9726978, -84.2204555 33.9724651)"
331322928,True,1,,,trunk_link,,False,36.592999999999996,,"LINESTRING (-84.2203518 33.9726978, -84.2204339 33.9726246, -84.2204841 33.9725957, -84.22053 33.9725805, -84.220588 33.9725702, -84.2206308 33.9725693, -84.2206944 33.9725704)"
588217886,True,2,GA 141,Peachtree Parkway Northwest,trunk,45 mph,False,22.314,,"LINESTRING (-84.2235129 33.9657923, -84.2236201 33.9656124)"
557997687,True,1,,,trunk_link,,False,26.439999999999998,,"LINESTRING (-84.2235129 33.9657923, -84.2235794 33.9657408, -84.2236458 33.9657053, -84.2237117 33.9656803, -84.2237533 33.9656678)"
9304376,False,,,Triangle Parkway Northwest,unclassified,,True,16.137,,"LINESTRING (-84.222288 33.9730554, -84.2223066 33.9731997)"
9294539,True,2,,Triangle Drive Northwest,unclassified,,False,156.786,,"LINESTRING (-84.222288 33.9730554, -84.222199 33.9730575, -84.2220989 33.9730603, -84.221982 33.9730587, -84.2218951 33.9730486, -84.2218062 33.9730309, -84.2217092 33.9730054, -84.22162 33.9729725, -84.221543 33.972937, -84.2214485 33.9728838, -84.2213478 33.9728189, -84.2211828 33.9727007, -84.2210687 33.9726322, -84.2210046 33.9725978, -84.2209303 33.9725651, -84.2208581 33.9725349, -84.2207798 33.9725064)"
9304376,False,,,Triangle Parkway Northwest,unclassified,,False,375.034,,"LINESTRING (-84.222288 33.9730554, -84.2222829 33.9728701, -84.2222818 33.9726933, -84.222263 33.972231, -84.2222798 33.9721224, -84.222301 33.971985, -84.222472 33.971742, -84.222654 33.971586, -84.2227683 33.9715261, -84.222971 33.97142, -84.223329 33.971354, -84.223833 33.971353, -84.224182 33.971361, -84.2245503 33.971333, -84.2247374 33.9712581)"
9304376,False,,,Triangle Parkway Northwest,unclassified,,False,16.137,,"LINESTRING (-84.2223066 33.9731997, -84.222288 33.9730554)"
1063312286,False,,,Technology Parkway Northwest,tertiary,,True,27.764,,"LINESTRING (-84.2176542 33.9676899, -84.2177618 33.9674567)"
565370856,True,,,Technology Parkway Northwest,tertiary,,False,70.491,,"LINESTRING (-84.2176542 33.9676899, -84.2175429 33.9677389, -84.2174081 33.9678762, -84.2173022 33.9680375, -84.2172973 33.9680852, -84.2172849 33.9682056)"
"[631281844, 1063312287]",False,,,Technology Parkway Northwest,tertiary,,False,47.125,,"LINESTRING (-84.2179196 33.9670554, -84.2179106 33.967116, -84.2178457 33.9672886, -84.217783 33.9674108, -84.2177618 33.9674567)"
1063312285,True,1,,,tertiary_link,,False,65.986,permit,"LINESTRING (-84.2179196 33.9670554, -84.2178094 33.9672535, -84.2177271 33.9672577, -84.2176763 33.9672763, -84.2176376 33.9673252, -84.2176275 33.9673656, -84.2176275 33.9673985, -84.2176549 33.9674213, -84.2176834 33.9674356, -84.2177618 33.9674567)"
631281844,False,,,Technology Parkway Northwest,tertiary,,True,94.11,,"LINESTRING (-84.2179196 33.9670554, -84.2179587 33.9668983, -84.2179714 33.9667527, -84.217976 33.966678, -84.217991 33.966213)"
588225470,True,,,Triangle Drive Northwest,unclassified,,False,170.76199999999997,,"LINESTRING (-84.2206944 33.9725704, -84.2207646 33.9726074, -84.2208733 33.9726723, -84.22098 33.9727456, -84.2212435 33.9729314, -84.2213805 33.9730238, -84.2214455 33.9730592, -84.2215248 33.9730946, -84.2216005 33.9731237, -84.2216762 33.9731477, -84.2218145 33.9731831, -84.2219014 33.9731991, -84.2220005 33.9732118, -84.2221082 33.973216, -84.2222161 33.9732102, -84.2222332 33.9732084, -84.2223066 33.9731997)"
588225471,True,2,GA 141,Peachtree Parkway Northwest,primary,45 mph,False,4.531,,"LINESTRING (-84.2204555 33.9724651, -84.2204726 33.9724269)"
631281840,True,,,Triangle Drive Northwest,unclassified,,False,24.956,,"LINESTRING (-84.2204555 33.9724651, -84.2205999 33.9725257, -84.2206944 33.9725704)"
588225473,True,3,GA 141,Peachtree Parkway Northwest,trunk,45 mph,False,113.775,,"LINESTRING (-84.220677 33.9714214, -84.2202557 33.9723831)"
588225466,True,1,,,trunk_link,,False,113.76200000000001,,"LINESTRING (-84.220677 33.9714214, -84.2206764 33.9714882, -84.2206682 33.9715656, -84.2206496 33.9716634, -84.2206122 33.9718125, -84.2205889 33.971888, -84.2205608 33.9719578, -84.2204336 33.9722444, -84.2203675 33.9724057)"
588225467,True,1,,,primary_link,,False,2.345,,"LINESTRING (-84.2203675 33.9724057, -84.2203598 33.9724258)"
588225468,True,1,,Triangle Drive Northwest,unclassified,,False,1.34,,"LINESTRING (-84.2203675 33.9724057, -84.2203534 33.9724028)"
588225472,True,,,Triangle Drive Northwest,unclassified,,False,9.848,,"LINESTRING (-84.2203598 33.9724258, -84.2204555 33.9724651)"
588225474,True,1,,,trunk_link,,False,141.738,,"LINESTRING (-84.2199295 33.9736431, -84.2199386 33.9735611, -84.2199502 33.9734711, -84.2199701 33.9733752, -84.2200495 33.9731506, -84.2200985 33.9730209, -84.2201674 33.9728553, -84.2202771 33.9725919, -84.2203485 33.9724212)"
"[588225475, 588223215]",True,"['3', '2']",GA 141,Peachtree Parkway Northwest,trunk,45 mph,False,112.095,,"LINESTRING (-84.2199295 33.9736431, -84.2201036 33.973253, -84.2203518 33.9726978)"
588224012,True,,,Triangle Drive Northwest,unclassified,,False,1.161,,"LINESTRING (-84.2203485 33.9724212, -84.2203598 33.9724258)"
588225474,True,1,,,trunk_link,,False,2.095,,"LINESTRING (-84.2203485 33.9724212, -84.2203534 33.9724028)"
588225468,True,1,,Triangle Drive Northwest,unclassified,,False,9.272,,"LINESTRING (-84.2203534 33.9724028, -84.2202557 33.9723831)"
589328156,True,,,,residential,,False,46.816,,"LINESTRING (-84.2243392 33.9710021, -84.2244795 33.9710955, -84.2245222 33.9711354, -84.2245729 33.9711799, -84.2247374 33.9712581)"
787815682,False,,,,residential,,False,328.066,,"LINESTRING (-84.2243392 33.9710021, -84.2243029 33.9711315, -84.2242376 33.971178, -84.2240093 33.971172, -84.2237438 33.9711764, -84.2235292 33.9711764, -84.2234648 33.9711497, -84.2234192 33.9710785, -84.2235534 33.9703422, -84.224417 33.9704579, -84.2243392 33.9710021)"
787815682,False,,,,residential,,True,328.0660000000001,,"LINESTRING (-84.2243392 33.9710021, -84.224417 33.9704579, -84.2235534 33.9703422, -84.2234192 33.9710785, -84.2234648 33.9711497, -84.2235292 33.9711764, -84.2237438 33.9711764, -84.2240093 33.971172, -84.2242376 33.971178, -84.2243029 33.9711315, -84.2243392 33.9710021)"
264353354,False,,,Zach Young Parkway,unclassified,25 mph,True,730.052,destination,"LINESTRING (-84.216737 33.968567, -84.216499 33.968724, -84.2159175 33.9690588, -84.2158261 33.9691222, -84.2154073 33.9694158, -84.2153632 33.9694787, -84.2153404 33.969509, -84.2152732 33.9695916, -84.2151632 33.969754, -84.215115 33.969863, -84.2150547 33.9701479, -84.2150425 33.9702055, -84.2150491 33.9702818, -84.2150667 33.9704858, -84.2152169 33.9709018, -84.2152664 33.9709627, -84.2153778 33.9710997, -84.215461 33.9711798, -84.215587 33.9712599, -84.2158016 33.9713667, -84.2160859 33.971469, -84.2166787 33.971638, -84.216915 33.9717151, -84.2169934 33.9717407, -84.2170059 33.9717448, -84.2172849 33.9718894, -84.217647 33.9721074, -84.2179259 33.9723921, -84.2179773 33.9724393, -84.218041 33.9724978, -84.2185688 33.9729824, -84.2186018 33.9730127)"
771228081,True,,,Zach Young Parkway,unclassified,25 mph,False,66.205,destination,"LINESTRING (-84.216737 33.968567, -84.2169763 33.968485, -84.217224 33.9682839, -84.2172849 33.9682056)"
631281838,False,,,Triangle Parkway Northwest,unclassified,,True,32.069,,"LINESTRING (-84.2249429 33.9710283, -84.224896 33.971109, -84.2247374 33.9712581)"
787815686,True,2,,Triangle Parkway Northwest,unclassified,,False,41.793,,"LINESTRING (-84.2249429 33.9710283, -84.225066 33.9709004, -84.2251298 33.9706949)"
630696972,False,4,,Spalding Drive,secondary,,True,11.951,,"LINESTRING (-84.2250056 33.9703335, -84.2251351 33.9703376)"
"[1247777105, 1049529170, 630696972]",False,"['4', '5']",,Spalding Drive,secondary,,False,288.539,,"LINESTRING (-84.2250056 33.9703335, -84.2243299 33.9702617, -84.2239087 33.9702077, -84.2235694 33.9701642, -84.223285 33.9701277, -84.223205 33.9701175, -84.222805 33.9700662, -84.2223708 33.9700105, -84.2219112 33.9699503)"
787815687,True,,,Triangle Parkway Northwest,unclassified,,False,77.911,,"LINESTRING (-84.2250056 33.9703335, -84.2250112 33.9704148, -84.2250147 33.9704381, -84.2250248 33.9705957, -84.2249628 33.9709057, -84.2249429 33.9710283)"
787815688,True,1,,Triangle Parkway Northwest,unclassified,,False,52.917,,"LINESTRING (-84.2251298 33.9706949, -84.2252053 33.9705792, -84.2252991 33.9704208, -84.225474 33.9703363)"
1071578155,True,1,,Triangle Parkway Northwest,unclassified,,False,39.918,,"LINESTRING (-84.2251298 33.9706949, -84.2251495 33.9705657, -84.2251474 33.9704177, -84.2251351 33.9703376)"
1247777106,False,3,,Spalding Drive,secondary,,False,31.253,,"LINESTRING (-84.225474 33.9703363, -84.2251351 33.9703376)"
"[1247777107, 631281837]",False,"['4', '3']",,Spalding Drive,secondary,,True,92.652,,"LINESTRING (-84.225474 33.9703363, -84.225767 33.9703156, -84.2261187 33.9702554, -84.2263733 33.9702028, -84.2264596 33.9701842)"
1063312286,False,,,Technology Parkway Northwest,tertiary,,False,27.764,,"LINESTRING (-84.2177618 33.9674567, -84.2176542 33.9676899)"
"[631281844, 1063312287]",False,,,Technology Parkway Northwest,tertiary,,True,47.125,,"LINESTRING (-84.2177618 33.9674567, -84.217783 33.9674108, -84.2178457 33.9672886, -84.2179106 33.967116, -84.2179196 33.9670554)"
