osmid,highway,oneway,reversed,length,geometry,name,maxspeed,ref
175162785,residential,False,False,46.638999999999996,"LINESTRING (-74.6730808 40.5062627, -74.672907 40.506234, -74.672827 40.506218, -74.6726512 40.5062099, -74.672537 40.5062)",,,
62051392,residential,False,False,60.32300000000001,"LINESTRING (-74.675355 40.502085, -74.675526 40.502067, -74.675705 40.502065, -74.675849 40.502074, -74.6759736 40.5021, -74.6760588 40.5021171)",Beekman Lane,,
62051392,residential,False,True,148.545,"LINESTRING (-74.675355 40.502085, -74.675173 40.50212, -74.675042 40.502164, -74.6749666 40.5021956, -74.674894 40.502226, -74.6748518 40.5022492, -74.674781 40.502288, -74.674605 40.502431, -74.674494 40.502558, -74.674438 40.50263, -74.6742994 40.502831, -74.6742708 40.5028745, -74.6742265 40.5029413, -74.6741866 40.5030015)",Beekman Lane,,
11763253,residential,False,False,188.505,"LINESTRING (-74.6685483 40.5051533, -74.6685845 40.5051894, -74.6688513 40.5054553, -74.6690753 40.5056643, -74.6691763 40.5057863, -74.6694063 40.5061963, -74.6694773 40.5062293, -74.6699168 40.5062541, -74.6699923 40.5062583)",,,
11772803,residential,False,False,47.475,"LINESTRING (-74.6685483 40.5051533, -74.668615 40.505101, -74.668717 40.505021, -74.6688649 40.5048868, -74.668922 40.504835)",Capricorn Drive,,
11772803,residential,False,True,30.287999999999997,"LINESTRING (-74.6685483 40.5051533, -74.668478 40.505178, -74.668221 40.505264)",Capricorn Drive,,
11763253,residential,False,False,130.485,"LINESTRING (-74.6699923 40.5062583, -74.6700795 40.5062633, -74.6705961 40.5062925, -74.6708753 40.5063083, -74.6709413 40.5062923, -74.6709963 40.5062543, -74.6712993 40.5059383)",,,
11763253,residential,False,True,188.50499999999997,"LINESTRING (-74.6699923 40.5062583, -74.6699168 40.5062541, -74.6694773 40.5062293, -74.6694063 40.5061963, -74.6691763 40.5057863, -74.6690753 40.5056643, -74.6688513 40.5054553, -74.6685845 40.5051894, -74.6685483 40.5051533)",,,
11774519,tertiary,False,False,156.126,"LINESTRING (-74.6699923 40.5062583, -74.669986 40.506084, -74.669953 40.505921, -74.6699 40.505766, -74.669759 40.505504, -74.669635 40.505347, -74.669474 40.505184, -74.669246 40.505026)",Gemini Drive,,
11774519,tertiary,False,True,107.86,"LINESTRING (-74.6699923 40.5062583, -74.669991 40.506385, -74.6699144 40.507168, -74.669909 40.507226)",Gemini Drive,,
11763253,residential,False,True,130.48499999999999,"LINESTRING (-74.6712993 40.5059383, -74.6709963 40.5062543, -74.6709413 40.5062923, -74.6708753 40.5063083, -74.6705961 40.5062925, -74.6700795 40.5062633, -74.6699923 40.5062583)",,,
11774519,tertiary,False,True,49.23,"LINESTRING (-74.668446 40.50458, -74.668922 40.504835)",Gemini Drive,,
"[11767104, 1213381149]",tertiary,False,False,185.607,"LINESTRING (-74.672537 40.5062, -74.672732 40.5053538, -74.6727846 40.505121, -74.672861 40.504783, -74.6728977 40.5046975, -74.67291 40.504669, -74.672981 40.504572)",Beekman Lane,40 mph,
11767104,tertiary,False,True,132.092,"LINESTRING (-74.672537 40.5062, -74.6722903 40.5073339, -74.672282 40.507372)",Beekman Lane,40 mph,
175162785,residential,False,True,46.639,"LINESTRING (-74.672537 40.5062, -74.6726512 40.5062099, -74.672827 40.506218, -74.672907 40.506234, -74.6730808 40.5062627)",,,
11764393,residential,False,False,131.62900000000002,"LINESTRING (-74.668221 40.505264, -74.6682363 40.5053136, -74.668272 40.505429, -74.668247 40.505732, -74.6682155 40.5060555, -74.6677086 40.5060295)",,,
11772803,residential,False,False,30.287999999999997,"LINESTRING (-74.668221 40.505264, -74.668478 40.505178, -74.6685483 40.5051533)",Capricorn Drive,,
11764799,residential,False,False,25.31,"LINESTRING (-74.6698 40.504575, -74.6695973 40.5044075)",Dorchester Court,,
11766032,residential,False,False,55.230999999999995,"LINESTRING (-74.6698 40.504575, -74.6698228 40.5045575, -74.669912 40.504489, -74.669999 40.5044273, -74.6700778 40.5043485, -74.6701208 40.5042673, -74.6701409 40.5041698)",Aquarius Court,,
"[11766032, 11774520]",residential,False,"[False, True]",68.625,"LINESTRING (-74.6698 40.504575, -74.669753 40.5046114, -74.669693 40.504658, -74.669397 40.504902, -74.669246 40.505026)","['Aquarius Court', 'Gemini Drive']",,
11764799,residential,False,True,67.707,"LINESTRING (-74.669082 40.503942, -74.669362 40.504213, -74.6695973 40.5044075)",Dorchester Court,,
11764802,residential,False,False,19.404,"LINESTRING (-74.669082 40.503942, -74.669004 40.503981, -74.668964 40.503989, -74.668931 40.503986, -74.668876 40.503965)",Dorchester Court,,
11764802,residential,False,True,77.359,"LINESTRING (-74.669082 40.503942, -74.669201 40.503855, -74.669212 40.503834, -74.669212 40.503775, -74.669191 40.50373, -74.669145 40.503705, -74.669074 40.503708, -74.668982 40.503756, -74.668854 40.503846, -74.668838 40.503898, -74.668876 40.503965)",Dorchester Court,,
11764802,residential,False,False,77.359,"LINESTRING (-74.668876 40.503965, -74.668838 40.503898, -74.668854 40.503846, -74.668982 40.503756, -74.669074 40.503708, -74.669145 40.503705, -74.669191 40.50373, -74.669212 40.503775, -74.669212 40.503834, -74.669201 40.503855, -74.669082 40.503942)",Dorchester Court,,
11764802,residential,False,True,19.404,"LINESTRING (-74.668876 40.503965, -74.668931 40.503986, -74.668964 40.503989, -74.669004 40.503981, -74.669082 40.503942)",Dorchester Court,,
175162792,residential,False,False,85.012,"LINESTRING (-74.668876 40.503965, -74.6688918 40.5040698, -74.6689359 40.5041415, -74.6690207 40.5042155, -74.6692749 40.5043289, -74.6694886 40.5043862, -74.6695973 40.5044075)",Dorchester Court,,
11771799,residential,False,True,50.013,"LINESTRING (-74.6705546 40.5077155, -74.6705826 40.5074046, -74.6705849 40.5073789, -74.6705986 40.507267)",Snowbourn Place,,
62051375,tertiary,False,False,116.716,"LINESTRING (-74.668532 40.507151, -74.669909 40.507226)",New Amwell Road,35 mph,
11765137,residential,False,False,262.425,"LINESTRING (-74.668532 40.507151, -74.6685254 40.5072559, -74.6685234 40.5072794, -74.6685 40.507548, -74.668471 40.507693, -74.668447 40.507749, -74.668411 40.507799, -74.668341 40.507866, -74.668049 40.508078, -74.667879 40.508221, -74.667841 40.508267, -74.667779 40.50838, -74.667762 40.508499, -74.667768 40.508643, -74.667863 40.509313)",Lorien Place,,
11765137,residential,False,True,262.425,"LINESTRING (-74.667863 40.509313, -74.667768 40.508643, -74.667762 40.508499, -74.667779 40.50838, -74.667841 40.508267, -74.667879 40.508221, -74.668049 40.508078, -74.668341 40.507866, -74.668411 40.507799, -74.668447 40.507749, -74.668471 40.507693, -74.6685 40.507548, -74.6685234 40.5072794, -74.6685254 40.5072559, -74.668532 40.507151)",Lorien Place,,
"[11766032, 11765422]",residential,False,True,260.791,"LINESTRING (-74.6701409 40.5041698, -74.670148 40.504034, -74.670177 40.503709, -74.670164 40.503612, -74.669921 40.503336, -74.669936 40.503286, -74.67 40.503248, -74.670058 40.50325, -74.670157 40.503308, -74.670462 40.50363, -74.670564 40.503773, -74.670599 40.503846, -74.67061 40.503941, -74.67059 40.503992, -74.670568 40.504016, -74.6703517 40.5041716, -74.6702377 40.5041735, -74.6701409 40.5041698)","['Aquarius Court', 'Devonshire Court']",,
"[11766032, 11765422]",residential,False,False,260.791,"LINESTRING (-74.6701409 40.5041698, -74.6702377 40.5041735, -74.6703517 40.5041716, -74.670568 40.504016, -74.67059 40.503992, -74.67061 40.503941, -74.670599 40.503846, -74.670564 40.503773, -74.670462 40.50363, -74.670157 40.503308, -74.670058 40.50325, -74.67 40.503248, -74.669936 40.503286, -74.669921 40.503336, -74.670164 40.503612, -74.670177 40.503709, -74.670148 40.504034, -74.6701409 40.5041698)","['Aquarius Court', 'Devonshire Court']",,
11766032,residential,False,True,55.230999999999995,"LINESTRING (-74.6701409 40.5041698, -74.6701208 40.5042673, -74.6700778 40.5043485, -74.669999 40.5044273, -74.669912 40.504489, -74.6698228 40.5045575, -74.6698 40.504575)",Aquarius Court,,
11776254,secondary,False,False,419.94300000000004,"LINESTRING (-74.6741866 40.5030015, -74.6740838 40.5029555, -74.673448 40.502677, -74.672913 40.502452, -74.672574 40.502287, -74.672118 40.502038, -74.671342 40.501564, -74.670719 40.501196, -74.6701715 40.5009298, -74.6700823 40.5008887)",Amwell Road,45 mph,CR 514
11776254,secondary,False,True,464.75499999999994,"LINESTRING (-74.6741866 40.5030015, -74.674354 40.5030718, -74.676961 40.504055, -74.678179 40.504523, -74.678654 40.504687, -74.678767 40.50473, -74.6790418 40.5048227, -74.679117 40.504848)",Amwell Road,45 mph,CR 514
62051392,residential,False,False,148.545,"LINESTRING (-74.6741866 40.5030015, -74.6742265 40.5029413, -74.6742708 40.5028745, -74.6742994 40.502831, -74.674438 40.50263, -74.674494 40.502558, -74.674605 40.502431, -74.674781 40.502288, -74.6748518 40.5022492, -74.674894 40.502226, -74.6749666 40.5021956, -74.675042 40.502164, -74.675173 40.50212, -74.675355 40.502085)",Beekman Lane,,
772177000,tertiary,False,True,203.03800000000004,"LINESTRING (-74.6741866 40.5030015, -74.6741385 40.5030716, -74.6736426 40.5038114, -74.673493 40.504041, -74.673314 40.504268, -74.6730254 40.5045314, -74.672981 40.504572)",Beekman Lane,25 mph,
11776254,secondary,False,True,419.943,"LINESTRING (-74.6700823 40.5008887, -74.6701715 40.5009298, -74.670719 40.501196, -74.671342 40.501564, -74.672118 40.502038, -74.672574 40.502287, -74.672913 40.502452, -74.673448 40.502677, -74.6740838 40.5029555, -74.6741866 40.5030015)",Amwell Road,45 mph,CR 514
31327576,tertiary,False,False,92.238,"LINESTRING (-74.6700823 40.5008887, -74.6700161 40.5009573, -74.6697215 40.5012723, -74.6693763 40.5015156)",Marshall Road,,
11766146,residential,False,False,364.557,"LINESTRING (-74.6763846 40.5091683, -74.676426 40.5091212, -74.6764524 40.5090926, -74.676657 40.508871, -74.676697 40.508781, -74.676703 40.508683, -74.676688 40.508593, -74.67667 40.508547, -74.676639 40.508472, -74.67658 40.508383, -74.676536 40.508337, -74.676482 40.508302, -74.676317 40.508233, -74.675243 40.50784, -74.67509 40.507803, -74.674896 40.507796, -74.674807 40.507809, -74.674664 40.507862, -74.674473 40.507999, -74.674389 40.508083, -74.674361 40.508193, -74.6743546 40.5084569, -74.6743536 40.5084976, -74.674352 40.508562)",Oak Terrace,,
11779286,residential,False,False,185.929,"LINESTRING (-74.6763846 40.5091683, -74.67629 40.509126, -74.675258 40.508773, -74.674678 40.508589, -74.674581 40.50857, -74.674352 40.508562)",Van Bolton Road,,
