osmid,oneway,lanes,name,highway,maxspeed,reversed,length,bridge,geometry
183632667,False,5,West Road,secondary,40 mph,True,237.345,,"LINESTRING (-83.246395 42.138402, -83.246802 42.138394, -83.2469529 42.138392, -83.2470955 42.1383901, -83.2476381 42.138383, -83.2477837 42.1383846, -83.248002 42.138387, -83.2484079 42.1383832, -83.248627 42.1383812, -83.2486944 42.1383805, -83.2487061 42.1383804, -83.2488114 42.1383794, -83.248964 42.138378, -83.249273 42.138372)"
505520516,False,5,West Road,secondary,40 mph,True,10.987,,"LINESTRING (-83.246262 42.138408, -83.246395 42.138402)"
168079156,True,,Hall Road,residential,,False,71.037,,"LINESTRING (-83.246262 42.138408, -83.2462719 42.1385646, -83.24628 42.138692, -83.2462838 42.1388554, -83.2462844 42.1388808, -83.246285 42.138907, -83.246301 42.139046)"
"[505520514, 505520515, 509746212]",False,"['4', '5']",West Road,secondary,40 mph,False,164.853,,"LINESTRING (-83.246262 42.138408, -83.2461207 42.138414, -83.2456438 42.1384344, -83.2453501 42.1384463, -83.2451317 42.1384665, -83.244273 42.138549)"
8754290,False,,Kings Court,residential,,False,80.72999999999999,,"LINESTRING (-83.248377 42.133369, -83.2492564 42.1333726, -83.249356 42.133373)"
8754924,False,,Silver Creek Drive,residential,,False,39.166,,"LINESTRING (-83.248319 42.141172, -83.2479865 42.1411741, -83.247844 42.141175)"
8754926,False,,Silver Creek Drive,residential,,False,225.639,,"LINESTRING (-83.248319 42.141172, -83.24838 42.14116, -83.248406 42.141145, -83.248426 42.141126, -83.248459 42.141051, -83.248474 42.140976, -83.248473 42.140899, -83.248435 42.140635, -83.248421 42.140488, -83.248414 42.140291, -83.248428 42.140045, -83.248424 42.14002, -83.248411 42.139997, -83.24839 42.139977, -83.248363 42.139962, -83.248311 42.13995, -83.247929 42.139961, -83.247769 42.139973, -83.247674 42.13999, -83.247563 42.140027, -83.2475217 42.1400471, -83.247417 42.140115)"
242248553,False,,,residential,,False,9.482,,"LINESTRING (-83.247844 42.141175, -83.247729 42.141176)"
8754924,False,,Silver Creek Drive,residential,,True,39.166,,"LINESTRING (-83.247844 42.141175, -83.2479865 42.1411741, -83.248319 42.141172)"
8760297,True,,Hall Road,residential,,False,127.146,,"LINESTRING (-83.247844 42.141175, -83.247847 42.141086, -83.247831 42.140766, -83.247815 42.140665, -83.247784 42.140565, -83.247737 42.140469, -83.24766 42.140355, -83.247583 42.140271, -83.247417 42.140115)"
8754926,False,,Silver Creek Drive,residential,,False,9.439,,"LINESTRING (-83.247417 42.140115, -83.247329 42.1401693)"
8754926,False,,Silver Creek Drive,residential,,True,225.639,,"LINESTRING (-83.247417 42.140115, -83.2475217 42.1400471, -83.247563 42.140027, -83.247674 42.13999, -83.247769 42.139973, -83.247929 42.139961, -83.248311 42.13995, -83.248363 42.139962, -83.24839 42.139977, -83.248411 42.139997, -83.248424 42.14002, -83.248428 42.140045, -83.248414 42.140291, -83.248421 42.140488, -83.248435 42.140635, -83.248473 42.140899, -83.248474 42.140976, -83.248459 42.141051, -83.248426 42.141126, -83.248406 42.141145, -83.24838 42.14116, -83.248319 42.141172)"
8760297,True,,Hall Road,residential,,False,93.54399999999998,,"LINESTRING (-83.247417 42.140115, -83.247336 42.140036, -83.2469475 42.1396838, -83.2467273 42.1394841, -83.2467025 42.1394616)"
168079156,True,,Hall Road,residential,,False,4.248,,"LINESTRING (-83.247729 42.141176, -83.2477283 42.1412142)"
242248553,False,,,residential,,True,9.482,,"LINESTRING (-83.247729 42.141176, -83.247844 42.141175)"
242248570,False,,,residential,,True,9.648,,"LINESTRING (-83.246301 42.139046, -83.246416 42.13903)"
168079156,True,,Hall Road,residential,,False,58.955999999999996,,"LINESTRING (-83.246301 42.139046, -83.246316 42.139112, -83.246341 42.139179, -83.246374 42.139244, -83.246414 42.139306, -83.246496 42.139399, -83.2465828 42.1394793, -83.2466179 42.1395117)"
242248570,False,,,residential,,False,9.648,,"LINESTRING (-83.246416 42.13903, -83.246301 42.139046)"
8760297,True,,Hall Road,residential,,False,69.916,,"LINESTRING (-83.246416 42.13903, -83.246403 42.138958, -83.246396 42.13886, -83.2463954 42.1385634, -83.246395 42.138402)"
242248629,False,,,tertiary_link,,False,11.28,,"LINESTRING (-83.2463793 42.1376621, -83.2462426 42.1376661)"
509746213,True,,Hall Road,tertiary,25 mph,False,97.544,,"LINESTRING (-83.2463793 42.1376621, -83.2463687 42.1367849)"
8769739,False,,Old Forge Court,residential,,False,70.907,,"LINESTRING (-83.248435 42.135222, -83.248773 42.135237, -83.2491645 42.1352787, -83.2491923 42.1352817, -83.249289 42.135292)"
8731764,True,1,,motorway_link,,False,437.6909999999999,,"LINESTRING (-83.2420469 42.1415439, -83.2420886 42.1410279, -83.2420993 42.1403855, -83.242102 42.1400613, -83.2421047 42.1398863, -83.2421316 42.139728, -83.242166 42.1396231, -83.24221 42.1395221, -83.2422696 42.139414, -83.2423256 42.139335, -83.2423961 42.1392472, -83.2424628 42.1391822, -83.2425623 42.139098, -83.2426639 42.1390281, -83.2427711 42.1389625, -83.2428691 42.1389117, -83.242963 42.1388715, -83.2429736 42.138867, -83.2431628 42.1388053, -83.2433331 42.1387655, -83.2434993 42.1387367, -83.2439098 42.1386651, -83.244273 42.138549)"
"[8727330, 473093246]",True,1,,motorway_link,,False,807.2600000000001,,"LINESTRING (-83.2420469 42.1415439, -83.2419866 42.1407961, -83.2419257 42.13893, -83.2419254 42.1389198, -83.2419114 42.1380675, -83.2419222 42.1378705, -83.2419451 42.1377462, -83.2419973 42.1376279, -83.242115 42.137488, -83.242215 42.137409, -83.242267 42.13738, -83.242332 42.137344, -83.242408 42.137312, -83.242489 42.137285, -83.242629 42.137255, -83.242774 42.137243, -83.242919 42.137248, -83.243062 42.137271, -83.243197 42.137312, -83.243274 42.137344, -83.243345 42.137381, -83.243412 42.137424, -83.243472 42.137471, -83.243526 42.137523, -83.243572 42.137578, -83.243611 42.137636, -83.243642 42.137697, -83.243665 42.13776, -83.243679 42.137825, -83.243685 42.13789, -83.243682 42.137955, -83.243657 42.138062, -83.243631 42.138124, -83.243597 42.138185, -83.243523 42.138278, -83.243429 42.138361, -83.243342 42.138419, -83.243309 42.138434, -83.2431436 42.1385023, -83.242866 42.1385769, -83.242705 42.1385988, -83.2425709 42.1386197, -83.2423318 42.1386553, -83.2421471 42.1387476)"
"[473873190, 8728142]",True,"['1', '2']",,motorway_link,,False,505.02299999999997,,"LINESTRING (-83.2411767 42.1345225, -83.2411283 42.1346533, -83.2411122 42.1349815, -83.2410751 42.1357055, -83.2410397 42.1363589, -83.2410335 42.13658, -83.240985 42.137459, -83.240962 42.137644, -83.240914 42.137826, -83.240874 42.137933, -83.2406866 42.1382809, -83.2405666 42.1384975, -83.2403067 42.1389668)"
"[492707398, 8727799]",True,1,,motorway_link,,False,964.8090000000001,,"LINESTRING (-83.2411767 42.1345225, -83.2412624 42.1372401, -83.2412889 42.1386859, -83.2412964 42.1390161, -83.2413106 42.1396447, -83.2412892 42.1398296, -83.2412219 42.1399751, -83.2411605 42.1400802, -83.2410672 42.1401803, -83.24085 42.14031, -83.240633 42.140376, -83.240504 42.140391, -83.240466 42.140396, -83.2403 42.140388, -83.2400844 42.1403461, -83.2398903 42.1402578, -83.2397012 42.1401216, -83.2396008 42.1399736, -83.2395569 42.139872, -83.2395403 42.139766, -83.2395408 42.139629, -83.2395916 42.1394799, -83.239749 42.13929, -83.2398814 42.1392075, -83.2399254 42.13918, -83.2401903 42.1390888, -83.2405687 42.1390264, -83.2408644 42.138904)"
8754926,False,,Silver Creek Drive,residential,,True,9.439,,"LINESTRING (-83.247329 42.1401693, -83.247417 42.140115)"
168079156,True,,Hall Road,residential,,False,117.481,,"LINESTRING (-83.247329 42.1401693, -83.247466 42.140296, -83.247553 42.14039, -83.247629 42.140499, -83.247675 42.140591, -83.247705 42.140687, -83.247721 42.140784, -83.2477284 42.141147)"
242248560,False,,,residential,,False,8.927,,"LINESTRING (-83.2467025 42.1394616, -83.2466179 42.1395117)"
8760297,True,,Hall Road,residential,,False,54.165,,"LINESTRING (-83.2467025 42.1394616, -83.246628 42.139394, -83.246538 42.13929, -83.246494 42.139222, -83.246458 42.139152, -83.246416 42.13903)"
242248560,False,,,residential,,True,8.927,,"LINESTRING (-83.2466179 42.1395117, -83.2467025 42.1394616)"
168079156,True,,Hall Road,residential,,False,93.725,,"LINESTRING (-83.2466179 42.1395117, -83.2468599 42.1397355, -83.247329 42.1401693)"
242248628,False,,,tertiary_link,,False,11.125,,"LINESTRING (-83.2463888 42.1379723, -83.2462539 42.1379743)"
509746213,True,,Hall Road,tertiary,25 mph,False,34.502,,"LINESTRING (-83.2463888 42.1379723, -83.2463793 42.1376621)"
242248628,False,,,tertiary_link,,True,11.125,,"LINESTRING (-83.2462539 42.1379743, -83.2463888 42.1379723)"
509746215,True,3,Hall Road,tertiary,25 mph,False,48.23,,"LINESTRING (-83.2462539 42.1379743, -83.246262 42.138408)"
242248629,False,,,tertiary_link,,True,11.28,,"LINESTRING (-83.2462426 42.1376661, -83.2463793 42.1376621)"
509746216,True,2,Hall Road,tertiary,25 mph,False,34.283,,"LINESTRING (-83.2462426 42.1376661, -83.2462539 42.1379743)"
242248761,False,,,tertiary_link,,False,11.288,,"LINESTRING (-83.2463687 42.1367849, -83.2462318 42.1367849)"
509746213,True,,Hall Road,tertiary,25 mph,False,154.386,,"LINESTRING (-83.2463687 42.1367849, -83.246357 42.1361502, -83.2463431 42.1353966)"
242248761,False,,,tertiary_link,,True,11.288,,"LINESTRING (-83.2462318 42.1367849, -83.2463687 42.1367849)"
509746217,True,,Hall Road,tertiary,25 mph,False,97.989,,"LINESTRING (-83.2462318 42.1367849, -83.2462426 42.1376661)"
242248784,False,,,tertiary_link,,False,11.305,,"LINESTRING (-83.2463431 42.1353966, -83.246206 42.1353966)"
509746213,True,,Hall Road,tertiary,25 mph,False,138.918,,"LINESTRING (-83.2463431 42.1353966, -83.246343 42.1353919, -83.2463347 42.1349442, -83.2463316 42.1347747, -83.24633 42.1346857, -83.2463272 42.1345365, -83.24632 42.1341474)"
242248784,False,,,tertiary_link,,True,11.305,,"LINESTRING (-83.246206 42.1353966, -83.2463431 42.1353966)"
509746217,True,,Hall Road,tertiary,25 mph,False,154.387,,"LINESTRING (-83.246206 42.1353966, -83.24622 42.1361489, -83.2462318 42.1367849)"
242248790,False,,,tertiary_link,,False,11.316,,"LINESTRING (-83.24632 42.1341474, -83.2461828 42.1341494)"
242248790,False,,,tertiary_link,,True,11.316,,"LINESTRING (-83.2461828 42.1341494, -83.24632 42.1341474)"
509746217,True,,Hall Road,tertiary,25 mph,False,138.696,,"LINESTRING (-83.2461828 42.1341494, -83.246206 42.1353966)"
168079156,True,,Hall Road,residential,,False,3.225,,"LINESTRING (-83.2477284 42.141147, -83.247729 42.141176)"
351666467,True,,Fairlane Boulevard,residential,,False,105.27199999999999,,"LINESTRING (-83.2477284 42.141147, -83.2475708 42.1411475, -83.2467316 42.1411501, -83.2464611 42.1412037)"
351666469,False,,Fairlane Boulevard,residential,,True,174.59300000000002,,"LINESTRING (-83.2443476 42.1412025, -83.2444093 42.1412023, -83.2448687 42.1412011, -83.2448919 42.1412006, -83.245062 42.1411966, -83.2452065 42.141212, -83.2453478 42.141227, -83.2453679 42.1412271, -83.245692 42.141228, -83.2457838 42.1412283, -83.246184 42.1412199, -83.2463615 42.1412101, -83.2464036 42.1412075, -83.2464611 42.1412037)"
351666468,True,,Fairlane Boulevard,residential,,False,104.64500000000001,,"LINESTRING (-83.2464611 42.1412037, -83.2466745 42.1412238, -83.2467419 42.1412268, -83.2471274 42.1412223, -83.2473937 42.1412182, -83.2475713 42.1412153, -83.2477283 42.1412142)"
351666469,False,,Fairlane Boulevard,residential,,False,174.59299999999996,,"LINESTRING (-83.2464611 42.1412037, -83.2464036 42.1412075, -83.2463615 42.1412101, -83.246184 42.1412199, -83.2457838 42.1412283, -83.245692 42.141228, -83.2453679 42.1412271, -83.2453478 42.141227, -83.2452065 42.141212, -83.245062 42.1411966, -83.2448919 42.1412006, -83.2448687 42.1412011, -83.2444093 42.1412023, -83.2443476 42.1412025)"
