osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,ref
626394109,West Queens Way,residential,False,True,195.139,"LINESTRING (-76.3442049 37.0257435, -76.3463964 37.0256071)",,,
20577882,Kings Way North,residential,False,True,234.61499999999998,"LINESTRING (-76.3442049 37.0257435, -76.3447904 37.027701, -76.3447983 37.0277275, -76.3448028 37.0277678, -76.3448024 37.0277975)",,,
20582646,Old Town Lane,residential,False,False,104.96,"LINESTRING (-76.3442564 37.0262051, -76.3440162 37.0262409, -76.3437784 37.0262635, -76.3436618 37.0262786, -76.3431391 37.0263729, -76.3430956 37.0263804)",,,
691548484,North King Street,tertiary,True,False,9.784,"LINESTRING (-76.3448499 37.0278769, -76.3448024 37.0277975)",,,
51104956,Lincoln Street,tertiary,True,False,57.701,"LINESTRING (-76.3448499 37.0278769, -76.3449024 37.0278697, -76.3452047 37.0278368, -76.345495 37.0278146)",1,25 mph,
626394109,West Queens Way,residential,False,False,195.139,"LINESTRING (-76.3463964 37.0256071, -76.3442049 37.0257435)",,,
20582622,West Queens Court,residential,False,False,105.013,"LINESTRING (-76.3463964 37.0256071, -76.3463642 37.0256917, -76.3463065 37.0257699, -76.3462327 37.0258427, -76.3461442 37.0259198, -76.3459927 37.025968, -76.3458975 37.025986, -76.3457523 37.0260134, -76.3455581 37.0260501, -76.3454603 37.0260686)",,,
48871403,West Queen Street,residential,False,False,15.427,"LINESTRING (-76.3497561 37.0257038, -76.3495824 37.0256996)",,,
521683789,Franklin Street,residential,False,True,11.078,"LINESTRING (-76.347757 37.0276904, -76.3477543 37.0275908)",,,
51104956,Lincoln Street,tertiary,True,False,171.715,"LINESTRING (-76.347757 37.0276904, -76.3496074 37.027609, -76.3496871 37.0275969)",1,25 mph,
521683789,Franklin Street,residential,False,False,232.635,"LINESTRING (-76.347757 37.0276904, -76.3477615 37.0277335, -76.3477847 37.0279772, -76.3479034 37.0295463, -76.3479264 37.0297025, -76.3479378 37.0297772)",,,
20579176,High Court Lane,residential,False,True,9.715,"LINESTRING (-76.345495 37.0278146, -76.3454719 37.0277292)",,,
51104956,Lincoln Street,tertiary,True,False,201.27599999999998,"LINESTRING (-76.345495 37.0278146, -76.3459728 37.0277884, -76.3462285 37.0277743, -76.34644 37.0277627, -76.3469094 37.0277369, -76.347089 37.027727, -76.3476621 37.0276956, -76.347757 37.0276904)",1,25 mph,
20582458,Wine Street,tertiary,False,False,9.243,"LINESTRING (-76.3435314 37.0280088, -76.3435548 37.0280898)",,,
51104952,Lincoln Street,tertiary,True,False,109.11,"LINESTRING (-76.3435314 37.0280088, -76.3423309 37.0282193)",1,25 mph,
20582458,Wine Street,tertiary,False,True,185.17000000000002,"LINESTRING (-76.3435314 37.0280088, -76.3433644 37.0274275, -76.343336 37.0273258, -76.3432981 37.0271765, -76.3432488 37.0269829, -76.3432355 37.0269305, -76.3431874 37.0267413, -76.3431684 37.0266666, -76.3431261 37.0265004, -76.3430956 37.0263804)",,,
100843002,Washington Street,residential,False,True,80.94500000000001,"LINESTRING (-76.3413678 37.0286943, -76.3413842 37.0287526, -76.3415819 37.0294019)",,,
20578953,Colbert Avenue,residential,False,False,54.766,"LINESTRING (-76.3442596 37.0326451, -76.3436602 37.0327618)",,,
20578953,Colbert Avenue,residential,False,True,54.766,"LINESTRING (-76.3436602 37.0327618, -76.3442596 37.0326451)",,,
20579783,Eaton Street,residential,False,False,76.757,"LINESTRING (-76.3436602 37.0327618, -76.3434646 37.0320894)",,,
20579783,Eaton Street,residential,False,True,64.663,"LINESTRING (-76.3436602 37.0327618, -76.3438367 37.033326)",,,
"[20578953, 100843002]","['Washington Street', 'Colbert Avenue']",residential,False,False,176.886,"LINESTRING (-76.3436602 37.0327618, -76.3425901 37.0329779, -76.3423989 37.0322849)",,,
"[51104953, 329357202, 226505540]",North King Street,secondary,False,False,494.83200000000005,"LINESTRING (-76.3468764 37.0345851, -76.3466877 37.0339374, -76.346655 37.0338553, -76.3464901 37.0334409, -76.3463624 37.0330844, -76.3462475 37.0327457, -76.3459169 37.0315913, -76.3458902 37.0314925, -76.345873 37.0314234, -76.3457514 37.0309929, -76.3457319 37.0309257, -76.3455748 37.0303727, -76.3455616 37.0303312, -76.3455415 37.0302665)","['4', '2']","['35 mph', '30 mph']",
20579049,Union Street,residential,False,True,15.913,"LINESTRING (-76.3503547 37.0288268, -76.350176 37.0288381)",,,
691846280,North Armistead Avenue,primary,True,False,147.359,"LINESTRING (-76.3503547 37.0288268, -76.3503218 37.0287361, -76.3499054 37.027684, -76.349886 37.0276329, -76.349861 37.0275616)",2,35 mph,VA 134
691846283,West Pembroke Avenue,secondary,False,False,50.252,"LINESTRING (-76.3473846 37.0298731, -76.3479378 37.0297772)",4,35 mph,VA 351
228172359,West Pembroke Avenue,secondary,True,False,167.93900000000002,"LINESTRING (-76.3473846 37.0298731, -76.3469976 37.0299229, -76.346895 37.0299392, -76.3461306 37.0300506, -76.3456724 37.0301384, -76.3456236 37.0301467, -76.3455297 37.0301665)",2,35 mph,VA 351
20580624,Reed Street,residential,False,False,116.64,"LINESTRING (-76.3486618 37.0296635, -76.3489518 37.0306866)",,,
691846283,West Pembroke Avenue,secondary,False,False,147.394,"LINESTRING (-76.3486618 37.0296635, -76.3489805 37.0296231, -76.3492752 37.0295975, -76.3495208 37.0295804, -76.3497043 37.0295701, -76.349783 37.0295657, -76.3501836 37.0295496, -76.3502234 37.0295488, -76.3503142 37.0295441)",4,35 mph,VA 351
691846283,West Pembroke Avenue,secondary,False,True,65.517,"LINESTRING (-76.3486618 37.0296635, -76.3482544 37.0297209, -76.3479378 37.0297772)",4,35 mph,VA 351
20579103,Marshall Street,residential,False,False,79.36,"LINESTRING (-76.3403655 37.0312266, -76.3405704 37.0319213)",,,
20579103,Marshall Street,residential,False,True,10.245,"LINESTRING (-76.3403655 37.0312266, -76.3403397 37.0311368)",,,
1197115404,East Pembroke Avenue,secondary,True,False,70.369,"LINESTRING (-76.3403655 37.0312266, -76.3411389 37.0310877)",1,35 mph,VA 351
20579103,Marshall Street,residential,False,True,79.36,"LINESTRING (-76.3405704 37.0319213, -76.3403655 37.0312266)",,,
20580655,Elm Avenue,residential,False,True,148.641,"LINESTRING (-76.3405704 37.0319213, -76.3421991 37.0316108)",,,
"[20582425, 20579103]","['Poplar Avenue', 'Marshall Street']",residential,False,"[False, True]",212.938,"LINESTRING (-76.3405704 37.0319213, -76.3407206 37.0324487, -76.3408667 37.0324813, -76.3410579 37.032519, -76.3423989 37.0322849)",,,
20579176,High Court Lane,residential,False,False,199.818,"LINESTRING (-76.3454603 37.0260686, -76.3454979 37.0262144, -76.3455431 37.02639, -76.3456038 37.0266258, -76.3456129 37.0266857, -76.3455988 37.0267169, -76.3455891 37.0267382, -76.3455595 37.0267654, -76.3453869 37.0268652, -76.3453211 37.0269168, -76.3453122 37.0269356, -76.3452904 37.0269821, -76.3452938 37.0270728, -76.3453438 37.0272523, -76.345392 37.0274213, -76.3454117 37.0274921, -76.3454209 37.0275252, -76.3454332 37.0275693, -76.3454555 37.0276616, -76.3454719 37.0277292)",,,
20582622,West Queens Court,residential,False,False,54.36,"LINESTRING (-76.3454603 37.0260686, -76.345048 37.0261392, -76.3448616 37.0261712)",,,
20582622,West Queens Court,residential,False,True,105.013,"LINESTRING (-76.3454603 37.0260686, -76.3455581 37.0260501, -76.3457523 37.0260134, -76.3458975 37.025986, -76.3459927 37.025968, -76.3461442 37.0259198, -76.3462327 37.0258427, -76.3463065 37.0257699, -76.3463642 37.0256917, -76.3463964 37.0256071)",,,
20579230,Harrison Street,residential,False,True,119.659,"LINESTRING (-76.3482169 37.03083, -76.3479378 37.0297772)",,,
302356685,Syms Street,residential,False,False,79.173,"LINESTRING (-76.3424513 37.029243, -76.3415819 37.0294019)",,,
1075952963,Syms Street,residential,False,True,13.323,"LINESTRING (-76.3424513 37.029243, -76.3425972 37.0292149)",,,
"[691846041, 1075952964]",Eaton Street,secondary,True,False,161.25400000000002,"LINESTRING (-76.3424513 37.029243, -76.3425079 37.0294318, -76.3427381 37.0301993, -76.3427963 37.0303932, -76.3428523 37.0305799, -76.3428754 37.0306531)","['1', '2']",25 mph,
100843002,Washington Street,residential,False,True,161.713,"LINESTRING (-76.3415819 37.0294019, -76.3419815 37.0308208)",,,
302356685,Syms Street,residential,False,True,79.173,"LINESTRING (-76.3415819 37.0294019, -76.3424513 37.029243)",,,
100843002,Washington Street,residential,False,False,80.94500000000001,"LINESTRING (-76.3415819 37.0294019, -76.3413842 37.0287526, -76.3413678 37.0286943)",,,
302356685,Syms Street,residential,False,False,81.498,"LINESTRING (-76.3415819 37.0294019, -76.3414996 37.0294407, -76.3407009 37.0295975)",,,
20582287,Center Street,residential,False,False,158.824,"LINESTRING (-76.3407009 37.0295975, -76.34111 37.030988)",,,
"[302356685, 20579103]","['Syms Street', 'Marshall Street']",residential,False,False,228.897,"LINESTRING (-76.3407009 37.0295975, -76.339934 37.0297453, -76.3403397 37.0311368)",,,
302356685,Syms Street,residential,False,True,81.498,"LINESTRING (-76.3407009 37.0295975, -76.3414996 37.0294407, -76.3415819 37.0294019)",,,
20582287,Center Street,residential,False,True,11.379,"LINESTRING (-76.3411389 37.0310877, -76.34111 37.030988)",,,
1197115404,East Pembroke Avenue,secondary,True,False,79.269,"LINESTRING (-76.3411389 37.0310877, -76.3420096 37.0309294)",1,35 mph,VA 351
100843002,Washington Street,residential,False,False,12.331,"LINESTRING (-76.3420096 37.0309294, -76.3419815 37.0308208)",,,
100843002,Washington Street,residential,False,True,77.613,"LINESTRING (-76.3420096 37.0309294, -76.3421991 37.0316108)",,,
1197115404,East Pembroke Avenue,secondary,True,False,97.802,"LINESTRING (-76.3420096 37.0309294, -76.3430842 37.0307353)",1,35 mph,VA 351
20579783,Eaton Street,residential,False,False,154.309,"LINESTRING (-76.3434646 37.0320894, -76.3430842 37.0307353)",,,
20579783,Eaton Street,residential,False,True,76.757,"LINESTRING (-76.3434646 37.0320894, -76.3436602 37.0327618)",,,
"[20582426, 227609698]","['Wine Street', 'Poplar Avenue']",residential,False,True,257.244,"LINESTRING (-76.3434646 37.0320894, -76.3446056 37.0318647, -76.3442157 37.0305251)",,,
20579783,Eaton Street,residential,False,False,64.663,"LINESTRING (-76.3438367 37.033326, -76.3436602 37.0327618)",,,
20580624,Reed Street,residential,False,True,116.64,"LINESTRING (-76.3489518 37.0306866, -76.3486618 37.0296635)",,,
20580655,Elm Avenue,residential,False,False,148.641,"LINESTRING (-76.3421991 37.0316108, -76.3405704 37.0319213)",,,
100843002,Washington Street,residential,False,False,77.613,"LINESTRING (-76.3421991 37.0316108, -76.3420096 37.0309294)",,,
100843002,Washington Street,residential,False,True,77.026,"LINESTRING (-76.3421991 37.0316108, -76.3423989 37.0322849)",,,
1075953861,East Queens Way,residential,False,True,93.48400000000001,"LINESTRING (-76.3405425 37.026023, -76.3414048 37.0259585, -76.3415102 37.0259503, -76.3415909 37.025944)",,,
