osmid,oneway,lanes,highway,reversed,length,geometry,bridge,name,tunnel,maxspeed,junction
599521296,True,3,secondary,False,105.738,"LINESTRING (-96.7986803 32.7772531, -96.798662 32.7771953, -96.7986522 32.7771641, -96.7983906 32.7763339)",,South Akard Street,,,
599521315,True,3,secondary,False,26.994999999999997,"LINESTRING (-96.7986803 32.7772531, -96.7985946 32.7772734, -96.7984024 32.777319)",,Young Street,,,
599521310,False,,unclassified,True,16.473,"LINESTRING (-96.7983906 32.7763339, -96.7982216 32.7763758)",,Marilla Street,,,
"[9972377, 1065434169]",True,3,secondary,False,258.27500000000003,"LINESTRING (-96.7983906 32.7763339, -96.798368 32.776255, -96.7982843 32.7759627, -96.7982448 32.7758479, -96.7981908 32.7757338, -96.7981261 32.7756276, -96.7980121 32.775486, -96.797905 32.775385, -96.7976027 32.7751139, -96.797005 32.774578, -96.796965 32.774563, -96.796824 32.77451)",,South Akard Street,,,
9976872,False,4,unclassified,False,126.99799999999999,"LINESTRING (-96.7983906 32.7763339, -96.79848 32.776315, -96.7985117 32.7763083, -96.7985534 32.7762995, -96.798703 32.776294, -96.798938 32.776328, -96.7991793 32.776395, -96.799338 32.776439, -96.7996747 32.7765891)",,Marilla Street,,,
870418173,True,3,secondary,False,12.109,"LINESTRING (-96.796824 32.77451, -96.7969219 32.7744387)",,Canton Street,,,
"[90961552, 1137894676, 1137894677]",False,"['4', '5']",secondary,False,98.57799999999999,"LINESTRING (-96.796824 32.77451, -96.7967747 32.7744612, -96.7967215 32.7744085, -96.796586 32.7742743, -96.7964111 32.7741011, -96.7963672 32.7740576, -96.7962085 32.7739004, -96.7961416 32.7738342)",,South Akard Street,,,
90961553,True,2,secondary,False,249.78999999999996,"LINESTRING (-96.796824 32.77451, -96.7968854 32.774629, -96.7968998 32.774657, -96.7975773 32.7752978, -96.797717 32.775427, -96.797866 32.775582, -96.7979396 32.77567, -96.7980184 32.7757937, -96.7981325 32.776085, -96.7981991 32.7763024, -96.7982216 32.7763758)",,South Akard Street,,,
10011403,True,,secondary,False,107.486,"LINESTRING (-96.7961416 32.7738342, -96.7960604 32.7738989, -96.795307 32.774499)",,Cadiz Street,,,
"[90961552, 1137894676, 1137894677]",False,"['4', '5']",secondary,True,98.578,"LINESTRING (-96.7961416 32.7738342, -96.7962085 32.7739004, -96.7963672 32.7740576, -96.7964111 32.7741011, -96.796586 32.7742743, -96.7967215 32.7744085, -96.7967747 32.7744612, -96.796824 32.77451)",,South Akard Street,,,
"[25848038, 419042082, 1137894678]",False,,secondary,False,197.90399999999997,"LINESTRING (-96.7961416 32.7738342, -96.7960833 32.7737804, -96.7959471 32.7736549, -96.795475 32.7731869, -96.7950376 32.7727782, -96.7948135 32.772568, -96.794741 32.7725)",yes,South Akard Street,,,
9972379,False,,residential,True,85.331,"LINESTRING (-96.7993189 32.7798371, -96.7993438 32.7799269, -96.7995104 32.7804996, -96.7995349 32.7805827)",,South Akard Street,,,
"[922382960, 1029555379, 1029555380, 90990726]",True,"['4', '3', '5']",secondary,False,156.06199999999998,"LINESTRING (-96.7993189 32.7798371, -96.7992656 32.779848, -96.7986624 32.779978, -96.7986222 32.7799866, -96.7985397 32.7800045, -96.7984138 32.7800294, -96.7978702 32.780137, -96.7977489 32.780161, -96.7976976 32.7801711)",,Commerce Street,,,
10007075,False,,residential,False,95.24799999999999,"LINESTRING (-96.7991085 32.778453, -96.799031 32.7784684, -96.798117 32.77865)",,Wood Street,,,
"[825853690, 10007075]",False,,residential,True,123.462,"LINESTRING (-96.7991085 32.778453, -96.799193 32.7784347, -96.7996553 32.7783346, -96.8003149 32.7781918, -96.8003875 32.7781765)",,Wood Street,,,
834532390,False,,residential,True,120.957,"LINESTRING (-96.7991085 32.778453, -96.7990887 32.7783969, -96.7989576 32.7780429, -96.798758 32.777499, -96.7987285 32.7774132)",,South Akard Street,,,
599521315,True,3,secondary,False,129.917,"LINESTRING (-96.7984024 32.777319, -96.7975742 32.7775001, -96.7970585 32.7776162)",,Young Street,,,
599521310,False,,unclassified,False,16.473,"LINESTRING (-96.7982216 32.7763758, -96.7983906 32.7763339)",,Marilla Street,,,
599521303,True,,secondary,False,110.28999999999999,"LINESTRING (-96.7982216 32.7763758, -96.7984749 32.7771692, -96.7984737 32.7772322, -96.7984711 32.7772372, -96.7984496 32.7772791, -96.7984024 32.777319)",,South Akard Street,,,
9972994,False,,unclassified,False,79.83500000000001,"LINESTRING (-96.796115 32.7805047, -96.7960952 32.780435, -96.7959325 32.7798744, -96.795913 32.7798071)",,Prather Street,,,
934281980,True,4,secondary,False,62.361000000000004,"LINESTRING (-96.796115 32.7805047, -96.7960305 32.7805244, -96.7955541 32.7806297, -96.7954702 32.7806483)",,Commerce Street,,,
9972994,False,,unclassified,True,79.83500000000001,"LINESTRING (-96.795913 32.7798071, -96.7959325 32.7798744, -96.7960952 32.780435, -96.796115 32.7805047)",,Prather Street,,,
736871389,True,,residential,False,77.349,"LINESTRING (-96.795913 32.7798071, -96.7962985 32.7797313, -96.79664 32.7796641, -96.7967165 32.7796424)",,Jackson Street,,,
1029529621,True,3,secondary,False,18.476,"LINESTRING (-96.799202 32.7727314, -96.7993615 32.7726333)",,Canton Street,,,
"[1029529624, 9988992]",True,4,secondary,False,165.98,"LINESTRING (-96.799202 32.7727314, -96.7993039 32.7727667, -96.7996834 32.7728983, -96.8001664 32.7730294, -96.8005009 32.7731295, -96.800708 32.7732083, -96.8007712 32.7732453, -96.8008421 32.7732886)",,South Griffin Street,,,
9973792,True,4,secondary,False,99.58099999999999,"LINESTRING (-96.796074 32.7751459, -96.7964307 32.7748435, -96.7967401 32.7745811, -96.796824 32.77451)",,Canton Street,,,
10008379,False,,unclassified,False,101.571,"LINESTRING (-96.796074 32.7751459, -96.7960135 32.7750949, -96.7959188 32.775015, -96.7957702 32.7748897, -96.795307 32.774499)",,Browder Street,,,
9973792,True,4,secondary,False,60.034,"LINESTRING (-96.7956219 32.7755293, -96.79602 32.7751918, -96.796074 32.7751459)",,Canton Street,,,
9973792,True,4,secondary,False,81.101,"LINESTRING (-96.7950111 32.7760472, -96.7950829 32.7759863, -96.7954917 32.7756398, -96.7956219 32.7755293)",,Canton Street,,,
9984089,True,4,secondary,False,129.493,"LINESTRING (-96.7950111 32.7760472, -96.7950816 32.7761027, -96.795289 32.776266, -96.795382 32.776348, -96.795662 32.776587, -96.795715 32.776654, -96.7957655 32.7767103, -96.7957803 32.7767348, -96.7958051 32.7767757, -96.7958549 32.7768816, -96.79588 32.776935)",,South Ervay Street,,,
1029620474,True,3,secondary,False,53.794,"LINESTRING (-96.801628 32.7750746, -96.801746 32.7755481)",,South Griffin Street,,,
567732393,True,,secondary_link,False,82.40599999999999,"LINESTRING (-96.8004862 32.7768641, -96.8002863 32.7768258, -96.800187 32.7768055, -96.8001165 32.7767774, -96.8000342 32.7767447, -96.7998276 32.7766432, -96.7996747 32.7765891)",,,,,
613143293,True,4,secondary,False,47.311,"LINESTRING (-96.8004862 32.7768641, -96.8000779 32.7769378, -96.7999914 32.7769533)",,Young Street,,,
9976872,False,4,unclassified,True,126.99799999999999,"LINESTRING (-96.7996747 32.7765891, -96.799338 32.776439, -96.7991793 32.776395, -96.798938 32.776328, -96.798703 32.776294, -96.7985534 32.7762995, -96.7985117 32.7763083, -96.79848 32.776315, -96.7983906 32.7763339)",,Marilla Street,,,
9976873,False,,unclassified,False,50.82900000000001,"LINESTRING (-96.7996747 32.7765891, -96.799827 32.7767191, -96.7998993 32.7767921, -96.7999417 32.7768473, -96.7999588 32.7768838, -96.7999914 32.7769533)",,Marilla Street,,,
282182381,False,,unclassified,False,17.553,"LINESTRING (-96.7999914 32.7769533, -96.800039 32.777106)",,South Field Street,,,
9976873,False,,unclassified,True,50.829,"LINESTRING (-96.7999914 32.7769533, -96.7999588 32.7768838, -96.7999417 32.7768473, -96.7998993 32.7767921, -96.799827 32.7767191, -96.7996747 32.7765891)",,Marilla Street,,,
1065417809,True,3,secondary,False,127.07000000000001,"LINESTRING (-96.7999914 32.7769533, -96.7998629 32.7769763, -96.7997576 32.7769952, -96.7987846 32.7772281, -96.7986803 32.7772531)",,Young Street,,,
681854637,True,3,motorway_link,False,379.43899999999996,"LINESTRING (-96.7952229 32.7737846, -96.7962891 32.7735184, -96.7975175 32.773223, -96.7977925 32.7731452, -96.798058 32.7730539, -96.7983959 32.7729231, -96.7990223 32.7726254)",,,,,
9983588,False,,unclassified,False,138.494,"LINESTRING (-96.793487 32.774721, -96.7934139 32.7747815, -96.7928814 32.7752351, -96.7927421 32.7753538, -96.7924976 32.7755621, -96.7924454 32.7756066)",,Corsicana Street,,,
"[10008379, 9983588]",False,,unclassified,True,212.94500000000002,"LINESTRING (-96.793487 32.774721, -96.7935494 32.7746704, -96.7938735 32.7744074, -96.7940444 32.7742687, -96.7941004 32.7742308, -96.7941414 32.7742121, -96.7944389 32.7741439, -96.794648 32.774096, -96.794801 32.774091, -96.794891 32.774129, -96.794976 32.7742046, -96.795307 32.774499)",,"['Corsicana Street', 'Browder Street']",,,
9984089,True,4,secondary,False,102.222,"LINESTRING (-96.793487 32.774721, -96.7935738 32.7747956, -96.7941931 32.7753255, -96.7942531 32.7753769)",,South Ervay Street,,,
599937571,True,4,secondary,False,74.803,"LINESTRING (-96.7968916 32.7803427, -96.7968196 32.7803578, -96.7961875 32.7804903, -96.796115 32.7805047)",,Commerce Street,,,
10007075,False,,residential,False,150.00300000000001,"LINESTRING (-96.796591 32.7789912, -96.7965066 32.7790093, -96.7959829 32.7791224, -96.7958674 32.7791473, -96.795684 32.7791869, -96.7954951 32.7792276, -96.7953597 32.7792568, -96.7952106 32.779289, -96.7951189 32.7793093, -96.7950371 32.7793273)",,Wood Street,,,
10007075,False,,residential,True,147.623,"LINESTRING (-96.796591 32.7789912, -96.7966707 32.7789733, -96.7968219 32.7789394, -96.7970543 32.7788872, -96.7976036 32.7787639, -96.7976471 32.7787542, -96.7978567 32.7787071, -96.798043 32.7786662, -96.798117 32.77865)",,Wood Street,,,
90307315,True,3,secondary,False,73.389,"LINESTRING (-96.796591 32.7789912, -96.7966134 32.7790683, -96.7966148 32.7790731, -96.7966882 32.7794784, -96.7967073 32.7795892, -96.7967165 32.7796424)",,South Ervay Street,,,
90307315,True,3,secondary,False,118.09299999999999,"LINESTRING (-96.796239 32.777972, -96.7962851 32.7780867, -96.7963334 32.7782071, -96.796345 32.7782361, -96.79638 32.778323, -96.7964253 32.7784467, -96.796447 32.778506, -96.7965759 32.7789404, -96.796591 32.7789912)",,South Ervay Street,,,
444157295,False,,secondary,False,149.069,"LINESTRING (-96.796239 32.777972, -96.7961464 32.7779938, -96.7959087 32.7780498, -96.7957961 32.7780764, -96.795438 32.7781608, -96.7952494 32.7782053, -96.7949932 32.7782657, -96.7947788 32.7783162, -96.7947037 32.7783339)",,Young Street,,,
"[1029983016, 1029983017, 10001717]",True,"['4', '3', '2']",secondary,False,241.244,"LINESTRING (-96.796239 32.777972, -96.7963394 32.777971, -96.796434 32.777955, -96.7966541 32.7779013, -96.7968622 32.7778505, -96.7972402 32.7777583, -96.7974426 32.7777042, -96.7978934 32.7776031, -96.7980154 32.7775757, -96.7982231 32.7775292, -96.7986475 32.7774318, -96.7987285 32.7774132)",,Young Street,,,
928273048,False,,secondary,False,19.527,"LINESTRING (-96.79588 32.776935, -96.7960799 32.7768841)",,Marilla Street,,,
90990658,False,,secondary,True,150.285,"LINESTRING (-96.79588 32.776935, -96.7957675 32.7769611, -96.7946144 32.7772284, -96.7943328 32.7773013)",,Marilla Street,,,
"[928273049, 419042085]",True,4,secondary,False,120.09599999999999,"LINESTRING (-96.79588 32.776935, -96.7959074 32.7770125, -96.796065 32.777459, -96.796113 32.7776013, -96.7961962 32.7778458, -96.796239 32.777972)",,South Ervay Street,,,
9984089,True,4,secondary,False,102.854,"LINESTRING (-96.7942531 32.7753769, -96.7943293 32.7754436, -96.7947293 32.7757936, -96.7948681 32.7759144, -96.7949459 32.7759866, -96.7950111 32.7760472)",,South Ervay Street,,,
