osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,ref,tunnel,junction
788721161,False,2,Southwest 38th Avenue,residential,25 mph,True,204.476,"LINESTRING (-80.256031 25.7350225, -80.25605 25.7351182, -80.2560492 25.7351569, -80.256053 25.7354709, -80.2561159 25.7368587)",,,
11162316,False,,Southwest 38th Court,residential,,False,207.187,"LINESTRING (-80.2570483 25.7349945, -80.2570421 25.7349058, -80.2569968 25.7342109, -80.2569757 25.7338367, -80.2569619 25.7335922, -80.2569548 25.7334664, -80.2569441 25.733277, -80.256936 25.733134)",,,
11162316,False,,Southwest 38th Court,residential,,True,202.57299999999998,"LINESTRING (-80.2570483 25.7349945, -80.2570549 25.735088, -80.2570554 25.7351157, -80.2570611 25.7354556, -80.2570708 25.73568, -80.25712 25.736815)",,,
683417044,False,5,Southwest 40th Street,primary,35 mph,False,101.947,"LINESTRING (-80.2570483 25.7349945, -80.2562113 25.7350177, -80.2561737 25.7350187, -80.256031 25.7350225)",FL 976,,
683417044,False,5,Southwest 40th Street,primary,35 mph,True,99.557,"LINESTRING (-80.2570483 25.7349945, -80.2577502 25.7349749, -80.2578749 25.7349714, -80.258041 25.7349565)",FL 976,,
813012040,True,2,Ponce de Leon Boulevard,tertiary,30 mph,False,13.879,"LINESTRING (-80.2585696 25.7347571, -80.2585025 25.7348663)",,,
134650666,False,4,Ponce de Leon Boulevard,tertiary,30 mph,False,173.506,"LINESTRING (-80.2585696 25.7347571, -80.258567 25.7347135, -80.2585251 25.7340121, -80.2585244 25.7340019, -80.2584783 25.7332379, -80.258476 25.733199)",,,
190557308,False,4,Southwest 42nd Avenue,primary,40 mph,False,12.561,"LINESTRING (-80.2620966 25.7348483, -80.2620899 25.7347355)",FL 953,,
535419293,False,4,Southwest 42nd Avenue,primary,40 mph,True,77.12,"LINESTRING (-80.2620966 25.7348483, -80.2621003 25.7349294, -80.262101 25.7349588, -80.2621298 25.7355412)",FL 953,,
45577578,False,4,Southwest 37th Avenue,secondary,,False,62.131,"LINESTRING (-80.2538041 25.7309693, -80.253779 25.730411)",,,
45577578,False,4,Southwest 37th Avenue,secondary,,True,45.227,"LINESTRING (-80.2538041 25.7309693, -80.2538103 25.731376)",,,
11138839,False,2,Day Avenue,residential,,False,206.39999999999998,"LINESTRING (-80.2538041 25.7309693, -80.2539697 25.7309648, -80.2540247 25.7309634, -80.2541466 25.7309587, -80.2548665 25.7309439, -80.2550156 25.7309414, -80.2557657 25.7309093, -80.2558633 25.7309072)",,,
45577578,False,4,Southwest 37th Avenue,secondary,,False,45.227,"LINESTRING (-80.2538103 25.731376, -80.2538041 25.7309693)",,,
"[45577578, 814805030]",False,4,Southwest 37th Avenue,secondary,,True,137.783,"LINESTRING (-80.2538103 25.731376, -80.2538148 25.7314458, -80.2538289 25.7316656, -80.2538493 25.7319838, -80.2538501 25.7319956, -80.2538611 25.7321679, -80.2538771 25.7324168, -80.2538822 25.7324637, -80.2538897 25.732613)",,,
11138992,False,2,Velarde Avenue,residential,25 mph,True,12.551,"LINESTRING (-80.2587312 25.73571, -80.2586063 25.735719)",,,
11138992,False,2,Velarde Avenue,residential,25 mph,False,134.036,"LINESTRING (-80.2587312 25.73571, -80.2588053 25.7357053, -80.2591535 25.7356833, -80.2600162 25.7356358, -80.2600667 25.7356359)",,,
956949883,True,2,Ponce de Leon Boulevard,tertiary,30 mph,False,81.885,"LINESTRING (-80.2587312 25.73571, -80.2587123 25.7355726, -80.2586738 25.7352307, -80.2586574 25.7350845, -80.2586509 25.7350268, -80.2586453 25.7349777)",,,
535419293,False,4,Southwest 42nd Avenue,primary,40 mph,False,77.11999999999999,"LINESTRING (-80.2621298 25.7355412, -80.262101 25.7349588, -80.2621003 25.7349294, -80.2620966 25.7348483)",FL 953,,
535419293,False,4,Southwest 42nd Avenue,primary,40 mph,True,10.607,"LINESTRING (-80.2621298 25.7355412, -80.2621323 25.7355913, -80.2621345 25.7356365)",FL 953,,
787842433,False,2,Velarde Avenue,residential,25 mph,True,196.779,"LINESTRING (-80.2621298 25.7355412, -80.2620004 25.7355455, -80.2602188 25.735625, -80.2601677 25.7356288)",,,
534582280,False,5,Southwest 37th Avenue,secondary,40 mph,False,10.826,"LINESTRING (-80.25409 25.7370302, -80.2540862 25.7369329)",,,
11146236,False,,Southwest 37th Court,residential,,False,205.78800000000004,"LINESTRING (-80.2550988 25.7368942, -80.2550932 25.7367935, -80.2550224 25.735513, -80.2550088 25.7351643, -80.2550045 25.7350455)",,,
788721171,False,,Southwest 29th Street,residential,,False,101.95400000000001,"LINESTRING (-80.2550988 25.7368942, -80.2551777 25.7368915, -80.2561159 25.7368587)",,,
788721171,False,,Southwest 29th Street,residential,,True,101.518,"LINESTRING (-80.2550988 25.7368942, -80.25504 25.7368962, -80.2549975 25.7368978, -80.2542243 25.7369275, -80.2541851 25.736929, -80.2540862 25.7369329)",,,
788721171,False,,Southwest 29th Street,residential,,False,100.692,"LINESTRING (-80.2561159 25.7368587, -80.25712 25.736815)",,,
788721161,False,2,Southwest 38th Avenue,residential,25 mph,False,204.476,"LINESTRING (-80.2561159 25.7368587, -80.256053 25.7354709, -80.2560492 25.7351569, -80.25605 25.7351182, -80.256031 25.7350225)",,,
788721171,False,,Southwest 29th Street,residential,,True,101.95400000000001,"LINESTRING (-80.2561159 25.7368587, -80.2551777 25.7368915, -80.2550988 25.7368942)",,,
788721171,False,,Southwest 29th Street,residential,,False,98.052,"LINESTRING (-80.25712 25.736815, -80.2580986 25.7367927)",,,
788721171,False,,Southwest 29th Street,residential,,True,100.692,"LINESTRING (-80.25712 25.736815, -80.2561159 25.7368587)",,,
11162316,False,,Southwest 38th Court,residential,,False,202.573,"LINESTRING (-80.25712 25.736815, -80.2570708 25.73568, -80.2570611 25.7354556, -80.2570554 25.7351157, -80.2570549 25.735088, -80.2570483 25.7349945)",,,
11144629,False,,San Lorenzo Avenue,residential,,False,90.97,"LINESTRING (-80.2584255 25.7322245, -80.2585679 25.7322201, -80.2589219 25.7322051, -80.259333 25.7321936)",,,
134650666,False,4,Ponce de Leon Boulevard,tertiary,30 mph,True,108.477,"LINESTRING (-80.2584255 25.7322245, -80.2584724 25.7331305, -80.258476 25.733199)",,,
398531369,True,2,Ponce de Leon Boulevard,tertiary,30 mph,False,169.853,"LINESTRING (-80.2584255 25.7322245, -80.2584677 25.7321126, -80.258483 25.7320744, -80.2584691 25.7318859, -80.2583983 25.7309233, -80.2583915 25.730845, -80.2583984 25.7307873, -80.2584228 25.7307119)",,,
11160743,True,2,Ruiz Avenue,tertiary,,False,31.533,"LINESTRING (-80.2565015 25.7317752, -80.2567355 25.7315855)",,,
417504724,True,,San Lorenzo Avenue,residential,,False,37.247,"LINESTRING (-80.2565015 25.7317752, -80.256609 25.7317737, -80.2568733 25.7317701)",,,
11144631,False,,San Lorenzo Avenue,residential,,True,42.01,"LINESTRING (-80.2583438 25.7317376, -80.2582622 25.7317398, -80.2579246 25.7317492)",,,
398531368,True,2,Ponce de Leon Boulevard,tertiary,30 mph,False,55.441,"LINESTRING (-80.2583438 25.7317376, -80.2583613 25.7320825, -80.2583781 25.7321186, -80.2584255 25.7322245)",,,
45577578,False,4,Southwest 37th Avenue,secondary,,True,30.491,"LINESTRING (-80.253712 25.729474, -80.2537306 25.7297477)",,,
11148580,False,,Oak Avenue,residential,,False,207.53,"LINESTRING (-80.253712 25.729474, -80.2540964 25.7294646, -80.255783 25.7294234)",,,
45577578,False,4,Southwest 37th Avenue,secondary,,False,48.583,"LINESTRING (-80.253712 25.729474, -80.2536948 25.7292204, -80.2536824 25.7290379)",,,
"[199354378, 11148580]",False,,Oak Avenue,residential,,"[False, True]",76.861,"LINESTRING (-80.2569128 25.7293981, -80.2574403 25.7293851, -80.2575178 25.7293907, -80.2575867 25.7294063, -80.2576257 25.7294198, -80.2576689 25.7294407)",,,
11148580,False,,Oak Avenue,residential,,True,113.21000000000001,"LINESTRING (-80.2569128 25.7293981, -80.256333 25.729414, -80.255783 25.7294234)",,,
11168281,False,2,George Allen Avenue,residential,,True,170.44899999999998,"LINESTRING (-80.2569128 25.7293981, -80.2569149 25.7294832, -80.2569111 25.7295118, -80.2568986 25.7295444, -80.2568772 25.7295794, -80.2560123 25.7304562, -80.25595 25.7304933, -80.2559112 25.7305072, -80.2558407 25.7305274)",,,
45577578,False,4,Southwest 37th Avenue,secondary,,False,30.491,"LINESTRING (-80.2537306 25.7297477, -80.253712 25.729474)",,,
45577578,False,4,Southwest 37th Avenue,secondary,,True,44.817,"LINESTRING (-80.2537306 25.7297477, -80.2537418 25.7299127, -80.2537492 25.7300212, -80.253758 25.73015)",,,
535419293,False,4,Southwest 42nd Avenue,primary,40 mph,False,31.166,"LINESTRING (-80.262211 25.7371953, -80.262191 25.7369156)",FL 953,,
535419293,False,4,Southwest 42nd Avenue,primary,40 mph,True,44.821,"LINESTRING (-80.262211 25.7371953, -80.2622172 25.737323, -80.262225 25.7374842, -80.2622305 25.737598)",FL 953,,
11150920,False,2,Fluvia Avenue,residential,25 mph,True,13.346,"LINESTRING (-80.2588049 25.7370757, -80.2586717 25.7370786)",,,
11150920,False,2,Fluvia Avenue,residential,25 mph,False,137.035,"LINESTRING (-80.2588049 25.7370757, -80.2588713 25.7370735, -80.2589145 25.7370711, -80.259226 25.7370536, -80.2601712 25.737013)",,,
956949883,True,2,Ponce de Leon Boulevard,tertiary,30 mph,False,76.865,"LINESTRING (-80.2588049 25.7370757, -80.2587843 25.73649, -80.2587803 25.7363848)",,,
535419293,False,4,Southwest 42nd Avenue,primary,40 mph,False,55.281,"LINESTRING (-80.262191 25.7369156, -80.2621733 25.7364187)",FL 953,,
535419293,False,4,Southwest 42nd Avenue,primary,40 mph,True,31.166,"LINESTRING (-80.262191 25.7369156, -80.262211 25.7371953)",FL 953,,
11150920,False,2,Fluvia Avenue,residential,25 mph,True,202.601,"LINESTRING (-80.262191 25.7369156, -80.2620575 25.7369221, -80.2602848 25.7370081, -80.2601712 25.737013)",,,
535419293,False,4,Southwest 42nd Avenue,primary,40 mph,False,44.821,"LINESTRING (-80.2622305 25.737598, -80.262225 25.7374842, -80.2622172 25.737323, -80.262211 25.7371953)",FL 953,,
585308915,False,4,Southwest 37th Avenue,secondary,40 mph,False,19.321,"LINESTRING (-80.2538979 25.7327866, -80.2538897 25.732613)",,,
"[1123333283, 190545391]",False,5,Southwest 37th Avenue,secondary,40 mph,True,48.877,"LINESTRING (-80.2538979 25.7327866, -80.2539041 25.7328824, -80.2539046 25.7329195, -80.2539125 25.7330825, -80.2539194 25.7332257)",,,
"[814804337, 814800529, 1025720090]",True,"['4', '3']",South Dixie Highway,trunk,45 mph,False,210.602,"LINESTRING (-80.2538979 25.7327866, -80.2540396 25.7326626, -80.254158 25.7325516, -80.254377 25.7323521, -80.2544554 25.7322864, -80.2545424 25.7322134, -80.2547258 25.7320694, -80.2549099 25.7319366, -80.2550422 25.7318492, -80.2551122 25.7318041, -80.2553133 25.731682, -80.2554999 25.731569)",US 1,,
11156556,False,2,Candia Avenue,residential,25 mph,True,12.045,"LINESTRING (-80.2587803 25.7363848, -80.2586609 25.7363977)",,,
956949883,True,2,Ponce de Leon Boulevard,tertiary,30 mph,False,75.195,"LINESTRING (-80.2587803 25.7363848, -80.2587312 25.73571)",,,
11156556,False,2,Candia Avenue,residential,25 mph,False,132.216,"LINESTRING (-80.2587803 25.7363848, -80.2588533 25.7363819, -80.2591903 25.7363684, -80.2600986 25.7363249)",,,
11167844,False,,Altara Avenue,residential,,False,91.195,"LINESTRING (-80.258476 25.733199, -80.2586209 25.7331946, -80.2589711 25.7331854, -80.259386 25.733174)",,,
134650666,False,4,Ponce de Leon Boulevard,tertiary,30 mph,False,108.477,"LINESTRING (-80.258476 25.733199, -80.2584724 25.7331305, -80.2584255 25.7322245)",,,
134650666,False,4,Ponce de Leon Boulevard,tertiary,30 mph,True,173.506,"LINESTRING (-80.258476 25.733199, -80.2584783 25.7332379, -80.2585244 25.7340019, -80.2585251 25.7340121, -80.258567 25.7347135, -80.2585696 25.7347571)",,,
11153587,False,2,Brooker Street,residential,,False,46.287,"LINESTRING (-80.2558407 25.7305274, -80.2558188 25.7301116)",,,
11153587,False,2,Brooker Street,residential,,True,42.293,"LINESTRING (-80.2558407 25.7305274, -80.2558633 25.7309072)",,,
11168281,False,2,George Allen Avenue,residential,,False,170.449,"LINESTRING (-80.2558407 25.7305274, -80.2559112 25.7305072, -80.25595 25.7304933, -80.2560123 25.7304562, -80.2568772 25.7295794, -80.2568986 25.7295444, -80.2569111 25.7295118, -80.2569149 25.7294832, -80.2569128 25.7293981)",,,
11153587,False,2,Brooker Street,residential,,False,76.608,"LINESTRING (-80.2558188 25.7301116, -80.255783 25.7294234)",,,
11153587,False,2,Brooker Street,residential,,True,46.287,"LINESTRING (-80.2558188 25.7301116, -80.2558407 25.7305274)",,,
11159525,False,,Percival Avenue,residential,,True,206.474,"LINESTRING (-80.2558188 25.7301116, -80.2554926 25.7301177, -80.2551243 25.7301245, -80.2546242 25.7301339, -80.253758 25.73015)",,,
11153587,False,2,Brooker Street,residential,,True,68.716,"LINESTRING (-80.2557425 25.7288065, -80.255783 25.7294234)",,,
11170007,False,,Frow Avenue,residential,,False,197.607,"LINESTRING (-80.2557425 25.7288065, -80.2577133 25.7287287)",,,
11170007,False,,Frow Avenue,residential,,True,207.476,"LINESTRING (-80.2557425 25.7288065, -80.2540655 25.7288644, -80.2536728 25.7288779)",,,
11162559,False,,Shipping Avenue,residential,,False,103.901,"LINESTRING (-80.2558993 25.7331651, -80.2559776 25.7331629, -80.256936 25.733134)",,,
"[1207123569, 1207123570, 1207123571, 190545364]",False,2,Southwest 38th Avenue,tertiary,,False,99.768,"LINESTRING (-80.2558993 25.7331651, -80.2559084 25.7333164, -80.2559157 25.733445, -80.2559264 25.7336307, -80.2559306 25.7337034, -80.2559445 25.7339414, -80.2559515 25.7340611)",,,
190545364,False,2,Southwest 38th Avenue,tertiary,,True,63.364,"LINESTRING (-80.2558993 25.7331651, -80.2558968 25.7331266, -80.2558795 25.7327202, -80.2558721 25.7325958)",,,
45577578,False,4,Southwest 37th Avenue,secondary,,False,29.098,"LINESTRING (-80.253779 25.730411, -80.253758 25.73015)",,,
45577578,False,4,Southwest 37th Avenue,secondary,,True,62.131,"LINESTRING (-80.253779 25.730411, -80.2538041 25.7309693)",,,
45577578,False,4,Southwest 37th Avenue,secondary,,True,29.098,"LINESTRING (-80.253758 25.73015, -80.253779 25.730411)",,,
11159525,False,,Percival Avenue,residential,,False,206.474,"LINESTRING (-80.253758 25.73015, -80.2546242 25.7301339, -80.2551243 25.7301245, -80.2554926 25.7301177, -80.2558188 25.7301116)",,,
45577578,False,4,Southwest 37th Avenue,secondary,,False,44.817,"LINESTRING (-80.253758 25.73015, -80.2537492 25.7300212, -80.2537418 25.7299127, -80.2537306 25.7297477)",,,
45577578,False,4,Southwest 37th Avenue,secondary,,False,17.817,"LINESTRING (-80.2536824 25.7290379, -80.2536728 25.7288779)",,,
45577578,False,4,Southwest 37th Avenue,secondary,,True,48.583,"LINESTRING (-80.2536824 25.7290379, -80.2536948 25.7292204, -80.253712 25.729474)",,,
45577578,False,4,Southwest 37th Avenue,secondary,,True,17.817,"LINESTRING (-80.2536728 25.7288779, -80.2536824 25.7290379)",,,
11170007,False,,Frow Avenue,residential,,False,207.476,"LINESTRING (-80.2536728 25.7288779, -80.2540655 25.7288644, -80.2557425 25.7288065)",,,
535419293,False,4,Southwest 42nd Avenue,primary,40 mph,True,21.648,"LINESTRING (-80.2621639 25.7362242, -80.2621733 25.7364187)",FL 953,,
535419293,False,4,Southwest 42nd Avenue,primary,40 mph,False,65.41499999999999,"LINESTRING (-80.2621639 25.7362242, -80.2621469 25.7358835, -80.2621411 25.7357689, -80.2621345 25.7356365)",FL 953,,
787842446,False,2,Candia Avenue,residential,25 mph,True,197.029,"LINESTRING (-80.2621639 25.7362242, -80.2607981 25.7362895, -80.2601996 25.7363178)",,,
535419293,False,4,Southwest 42nd Avenue,primary,40 mph,False,21.648,"LINESTRING (-80.2621733 25.7364187, -80.2621639 25.7362242)",FL 953,,
535419293,False,4,Southwest 42nd Avenue,primary,40 mph,True,55.281,"LINESTRING (-80.2621733 25.7364187, -80.262191 25.7369156)",FL 953,,
11167011,False,2,Granello Avenue,residential,,True,224.94,"LINESTRING (-80.2618005 25.7287687, -80.2616786 25.728772, -80.261543 25.728832, -80.2613809 25.7289664, -80.2613519 25.7289904, -80.2604731 25.7297188, -80.2600868 25.7300306)",,,
190819754,False,4,Southwest 42nd Avenue,primary,40 mph,True,83.662,"LINESTRING (-80.2618005 25.7287687, -80.2618027 25.7288065, -80.2618109 25.7289566, -80.2618236 25.729185, -80.2618353 25.7295204)",FL 953,,
11162316,False,,Southwest 38th Court,residential,,False,103.0,"LINESTRING (-80.256936 25.733134, -80.2569199 25.7327311, -80.2569184 25.7326935, -80.2569076 25.7324216, -80.2568991 25.7322083)",,,
11162316,False,,Southwest 38th Court,residential,,True,207.187,"LINESTRING (-80.256936 25.733134, -80.2569441 25.733277, -80.2569548 25.7334664, -80.2569619 25.7335922, -80.2569757 25.7338367, -80.2569968 25.7342109, -80.2570421 25.7349058, -80.2570483 25.7349945)",,,
11162559,False,,Shipping Avenue,residential,,False,101.964,"LINESTRING (-80.256936 25.733134, -80.257345 25.733121, -80.2578817 25.7331039, -80.2579533 25.7331016)",,,
11162559,False,,Shipping Avenue,residential,,True,103.901,"LINESTRING (-80.256936 25.733134, -80.2559776 25.7331629, -80.2558993 25.7331651)",,,
