osmid,name,highway,oneway,reversed,length,geometry,lanes
1269115765,107th Street,residential,False,False,48.872,"LINESTRING (-87.7803176 41.6976567, -87.7809059 41.6976419)",
1269115765,107th Street,residential,False,True,100.57000000000001,"LINESTRING (-87.7803176 41.6976567, -87.7797906 41.6976694, -87.7794261 41.6976781, -87.7792861 41.6976814, -87.7791069 41.6976858)",
"[377930069, 435560127]",South Ridgeland Avenue,secondary,False,True,102.062,"LINESTRING (-87.7794354 41.7059105, -87.7794198 41.7054264, -87.7794096 41.7051142, -87.7794056 41.7049929)",5
24078202,West 103rd Street,residential,False,True,62.421,"LINESTRING (-87.7794056 41.7049929, -87.7792431 41.7049937, -87.7786537 41.7049968)",
24107060,Virginia L Siegel Memorial Drive,residential,False,False,154.562,"LINESTRING (-87.7794056 41.7049929, -87.7795795 41.7049895, -87.7801301 41.7049787, -87.7805618 41.7049703, -87.781267 41.704964)",
"[377930069, 435560127]",South Ridgeland Avenue,secondary,False,False,102.062,"LINESTRING (-87.7794056 41.7049929, -87.7794096 41.7051142, -87.7794198 41.7054264, -87.7794354 41.7059105)",5
"[435560129, 1072960029]",South Ridgeland Avenue,secondary,False,True,100.479,"LINESTRING (-87.7794056 41.7049929, -87.7794017 41.7048741, -87.7793965 41.7047189, -87.7793711 41.7042617, -87.7793681 41.704209, -87.7793615 41.7040899)",5
24087130,Washington Street,residential,False,True,137.338,"LINESTRING (-87.7793233 41.7033009, -87.7786373 41.7029174, -87.7782815 41.7027186, -87.7779984 41.7025613)",
"[435560138, 435560141]",South Ridgeland Avenue,secondary,False,False,87.791,"LINESTRING (-87.7793233 41.7033009, -87.779337 41.7036431, -87.7793448 41.7037891, -87.7793487 41.703859, -87.7793615 41.7040899)",5
"[435560139, 435560132]",South Ridgeland Avenue,secondary,False,True,201.15300000000002,"LINESTRING (-87.7793233 41.7033009, -87.7793068 41.7028292, -87.779304 41.7027477, -87.7793002 41.7026398, -87.7792951 41.7024926, -87.7792823 41.7021436, -87.7792771 41.7019768, -87.7792764 41.7019558, -87.7792757 41.7019346, -87.7792602 41.7014925)",5
24076244,105th Street,residential,False,True,101.219,"LINESTRING (-87.7792602 41.7014925, -87.778942 41.7014999, -87.7786565 41.7015066, -87.7780416 41.7015213)",
"[435560139, 435560132]",South Ridgeland Avenue,secondary,False,False,201.153,"LINESTRING (-87.7792602 41.7014925, -87.7792757 41.7019346, -87.7792764 41.7019558, -87.7792771 41.7019768, -87.7792823 41.7021436, -87.7792951 41.7024926, -87.7793002 41.7026398, -87.779304 41.7027477, -87.7793068 41.7028292, -87.7793233 41.7033009)",5
435560140,South Ridgeland Avenue,secondary,False,True,142.04399999999998,"LINESTRING (-87.7792602 41.7014925, -87.7792294 41.7008164, -87.7792166 41.7005359, -87.7792043 41.700267, -87.779202 41.7002158)",
435560140,South Ridgeland Avenue,secondary,False,True,26.231,"LINESTRING (-87.779202 41.7002158, -87.7791891 41.6999801)",
24096219,Pamela Lane,residential,False,False,149.984,"LINESTRING (-87.779202 41.7002158, -87.7793871 41.700212, -87.7796914 41.7002058, -87.7798028 41.700205, -87.7801298 41.7001988, -87.780903 41.7001822, -87.7810079 41.7001797)",
435560140,South Ridgeland Avenue,secondary,False,False,142.04399999999998,"LINESTRING (-87.779202 41.7002158, -87.7792043 41.700267, -87.7792166 41.7005359, -87.7792294 41.7008164, -87.7792602 41.7014925)",
435560140,South Ridgeland Avenue,secondary,False,False,26.231,"LINESTRING (-87.7791891 41.6999801, -87.779202 41.7002158)",
24109746,106th Street,residential,False,True,101.78,"LINESTRING (-87.7791891 41.6999801, -87.7789995 41.699985, -87.7785888 41.699982, -87.7779633 41.6999793)",
"[435560131, 435560140]",South Ridgeland Avenue,secondary,False,True,255.208,"LINESTRING (-87.7791891 41.6999801, -87.7791809 41.69983, -87.7791467 41.6988386, -87.7791294 41.6983576, -87.7791258 41.6982349, -87.7791215 41.6981107, -87.7791207 41.6980866, -87.7791152 41.6979253, -87.7791123 41.6978422, -87.7791105 41.6977904, -87.7791069 41.6976858)",5
24095336,107th Street,residential,False,True,102.74700000000001,"LINESTRING (-87.7791069 41.6976858, -87.7789468 41.6976881, -87.7786522 41.6976925, -87.7784913 41.6976949, -87.7778696 41.6977041)",
