osmid,name,highway,oneway,reversed,length,lanes,maxspeed,geometry,ref,width,junction,bridge
"[35765897, 314152519]",Grimpenwall,tertiary,True,False,232.81,"['1', '3']",50,"LINESTRING (8.9161075 52.2923059, 8.916205 52.2922836, 8.9163045 52.2922736, 8.9167155 52.2922981, 8.917027 52.2923036, 8.9172146 52.2923022, 8.9173857 52.2922945, 8.9175395 52.292282, 8.9178174 52.2922479, 8.9181042 52.2922075, 8.9192132 52.2920484, 8.9192615 52.2920414, 8.9194687 52.2920117)",,,,
"[40988089, 17751276]",Immanuelstraße,unclassified,False,True,139.278,"['3', '2']",50,"LINESTRING (8.9161075 52.2923059, 8.91598 52.2922921, 8.9153931 52.2922385, 8.9140817 52.2921227)",,,,
17910964,Hahler Straße,residential,True,False,122.06,,30,"LINESTRING (8.9146306 52.2906065, 8.9143286 52.290614, 8.914074 52.2906368, 8.9139917 52.2906519, 8.9137584 52.2906774, 8.9135317 52.2907462, 8.9134018 52.2907912, 8.9132528 52.2908427, 8.9129583 52.290945)",,,,
"[17912693, 380961895]",Stiftstraße,residential,False,False,76.643,"['3', '2']",50,"LINESTRING (8.9146306 52.2906065, 8.9146308 52.2906851, 8.9146268 52.2907552, 8.9146087 52.2908439, 8.9145531 52.2909701, 8.9143521 52.291266)",,,,
17912862,Kampstraße,residential,False,False,110.77799999999999,,30,"LINESTRING (8.9146306 52.2906065, 8.9146359 52.2904853, 8.9146603 52.2903832, 8.9146878 52.2902901, 8.9148467 52.2898489, 8.9148972 52.2896256)",,,,
18797200,Hahler Straße,unclassified,False,False,93.908,,30,"LINESTRING (8.9129583 52.290945, 8.9124695 52.2911815, 8.9123093 52.29126, 8.9120498 52.2913864, 8.9118827 52.2914744)",,6,,
47660302,Königswall,unclassified,False,False,99.92699999999999,2,30,"LINESTRING (8.9129583 52.290945, 8.9128119 52.2907857, 8.9126725 52.2906074, 8.9125057 52.2903669, 8.9123388 52.290131)",,,,
"[35786332, 366805359]",Königswall,unclassified,False,True,110.033,"['3', '2']",30,"LINESTRING (8.9129583 52.290945, 8.9131603 52.2911206, 8.9131908 52.2911484, 8.9132623 52.2911882, 8.9133907 52.2912278, 8.9135108 52.2912541, 8.9136157 52.2912678, 8.913739 52.2912727, 8.9143521 52.291266)",,,,
18797200,Hahler Straße,unclassified,False,False,4.494,,30,"LINESTRING (8.9107925 52.2919954, 8.9107426 52.2920219)",,6,,
18797200,Hahler Straße,unclassified,False,True,94.10300000000001,,30,"LINESTRING (8.9107925 52.2919954, 8.9108979 52.2919487, 8.9113468 52.2917357, 8.9118827 52.2914744)",,6,,
18797200,Hahler Straße,unclassified,False,True,86.016,,30,"LINESTRING (8.9097918 52.292532, 8.9107426 52.2920219)",,6,,
"[35786332, 366805359]",Königswall,unclassified,False,False,110.033,"['3', '2']",30,"LINESTRING (8.9143521 52.291266, 8.913739 52.2912727, 8.9136157 52.2912678, 8.9135108 52.2912541, 8.9133907 52.2912278, 8.9132623 52.2911882, 8.9131908 52.2911484, 8.9131603 52.2911206, 8.9129583 52.290945)",,,,
"[366805322, 41178301]",Stiftstraße,unclassified,False,False,97.033,"['3', '2']",50,"LINESTRING (8.9143521 52.291266, 8.914296 52.2914303, 8.9142177 52.2917126, 8.9141838 52.2918199, 8.9140817 52.2921227)",,,,
"[17912693, 380961895]",Stiftstraße,residential,False,True,76.643,"['3', '2']",50,"LINESTRING (8.9143521 52.291266, 8.9145531 52.2909701, 8.9146087 52.2908439, 8.9146268 52.2907552, 8.9146308 52.2906851, 8.9146306 52.2906065)",,,,
"[40988089, 17751276]",Immanuelstraße,unclassified,False,False,139.27800000000002,"['3', '2']",50,"LINESTRING (8.9140817 52.2921227, 8.9153931 52.2922385, 8.91598 52.2922921, 8.9161075 52.2923059)",,,,
18683281,Immanuelstraße,residential,False,True,176.251,,50,"LINESTRING (8.9140817 52.2921227, 8.9134615 52.2920711, 8.9127977 52.2920221, 8.9125801 52.2919525, 8.9123931 52.2918589, 8.9121289 52.2916627, 8.9118827 52.2914744)",,6.5,,
"[366805322, 41178301]",Stiftstraße,unclassified,False,True,97.033,"['3', '2']",50,"LINESTRING (8.9140817 52.2921227, 8.9141838 52.2918199, 8.9142177 52.2917126, 8.914296 52.2914303, 8.9143521 52.291266)",,,,
17912862,Kampstraße,residential,False,False,28.495,,30,"LINESTRING (8.9148972 52.2896256, 8.914937 52.2893705)",,,,
17912862,Kampstraße,residential,False,True,110.77799999999999,,30,"LINESTRING (8.9148972 52.2896256, 8.9148467 52.2898489, 8.9146878 52.2902901, 8.9146603 52.2903832, 8.9146359 52.2904853, 8.9146306 52.2906065)",,,,
18641278,Greisenbruchstraße,living_street,False,True,103.387,,,"LINESTRING (8.9148972 52.2896256, 8.9148058 52.2896268, 8.9144987 52.289631, 8.9138752 52.2896553, 8.9133809 52.2896851)",,,,
109813687,Kampstraße,residential,False,True,17.302,,30,"LINESTRING (8.9147487 52.2889295, 8.9146594 52.2887838)",,,,
223477314,Kampstraße,residential,True,False,37.718,,30,"LINESTRING (8.9147487 52.2889295, 8.9147682 52.2889034, 8.9148071 52.2888762, 8.9148495 52.2888617, 8.9148972 52.2888576, 8.9149506 52.2888696, 8.9149773 52.2888876, 8.9149897 52.2889108, 8.9149989 52.2889443, 8.9149986 52.2889894, 8.9149929 52.2890419)",,,,
18675574,Hufschmiede,living_street,True,False,45.475,,,"LINESTRING (8.916361 52.2904008, 8.916181 52.2905829, 8.9161364 52.290606, 8.9160861 52.290632, 8.9159022 52.2906742)",,,,
211549925,Marienstraße,living_street,False,True,98.93099999999998,,7,"LINESTRING (8.916361 52.2904008, 8.9163502 52.2906111, 8.9163476 52.290709, 8.916347 52.2908911, 8.916336 52.2911748, 8.9163123 52.2912894)",,,,
144832877,Großer Domhof,residential,False,True,9.56,,,"LINESTRING (8.919069 52.2897263, 8.9190273 52.2898084)",,,,
"[18641130, 898555388]",Am Rathaus,residential,False,True,131.43099999999998,,,"LINESTRING (8.919069 52.2897263, 8.9185747 52.2895948, 8.9182607 52.2895095, 8.9181598 52.289488, 8.9180229 52.2894641, 8.9178165 52.2894338, 8.9177437 52.2894096, 8.9177107 52.2893796, 8.9176953 52.2893425, 8.9176007 52.289115)",,,,
"[18073131, 917494796, 144832877]","['Großer Domhof', 'Vinckestraße']",residential,False,False,228.58999999999997,,,"LINESTRING (8.919069 52.2897263, 8.919095 52.2896623, 8.9191269 52.2895068, 8.919148 52.2893225, 8.9191642 52.2892203, 8.9191842 52.2891704, 8.9192141 52.2891258, 8.9192524 52.2890961, 8.9192959 52.2890901, 8.9193361 52.2890912, 8.9197269 52.2891885, 8.9201224 52.2892709, 8.9201701 52.2892786, 8.9206778 52.2893361, 8.9209421 52.2893661, 8.921298 52.2894061, 8.921479 52.2894135)",,,,
40921935,Vinckestraße,residential,True,False,4.661,1,50,"LINESTRING (8.9217774 52.2893919, 8.9217152 52.2894095)",,,,
17749436,Klausenwall,secondary,True,False,14.135,2,50,"LINESTRING (8.9217774 52.2893919, 8.9216957 52.2893041, 8.9216741 52.2892816)",L 534,,,
"[18074085, 203029599]",Schlagde,residential,False,False,44.870999999999995,2,,"LINESTRING (8.923155 52.2910293, 8.9230921 52.291045, 8.9230098 52.2910721, 8.9229407 52.2911084, 8.9228631 52.2911952, 8.9228353 52.2912531, 8.922806 52.2913103, 8.9227744 52.2913331)",,,,
"[18074085, 203029599]",Schlagde,residential,False,True,44.871,2,,"LINESTRING (8.9227744 52.2913331, 8.922806 52.2913103, 8.9228353 52.2912531, 8.9228631 52.2911952, 8.9229407 52.2911084, 8.9230098 52.2910721, 8.9230921 52.291045, 8.923155 52.2910293)",,,,
"[1180394070, 235460974]",Fischertor,residential,False,False,29.055999999999997,2,,"LINESTRING (8.9227744 52.2913331, 8.922504 52.2914066, 8.9224424 52.2914233, 8.922379 52.2914283)",,,,
"[23067072, 895675242, 210867171]",Weserstraße,"['residential', 'living_street']",False,True,41.769,,,"LINESTRING (8.9227744 52.2913331, 8.9228645 52.2913297, 8.9229924 52.2913248, 8.9230341 52.2913274, 8.9232577 52.2914951)",,4,,
210107627,Hermannstraße,unclassified,False,False,79.71100000000001,2,50,"LINESTRING (8.9227067 52.2925459, 8.9225994 52.2924083, 8.9225202 52.2922675, 8.922467 52.2920623, 8.9224604 52.2920249, 8.9224221 52.2918564)",,,,
18640470,Simeonstraße,living_street,True,False,53.571,,7,"LINESTRING (8.9127811 52.2850704, 8.912736 52.2848592, 8.9126985 52.2845914)",,,,
211549930,Rodenbecker Straße,living_street,False,True,118.925,,7,"LINESTRING (8.9127811 52.2850704, 8.911199 52.285081, 8.9110357 52.2850997)",,,,
18640542,Simeonstraße,living_street,True,False,20.018,,7,"LINESTRING (8.9128721 52.2852416, 8.9127811 52.2850704)",,2.9,,
18640923,Weingarten,living_street,False,True,34.248000000000005,,,"LINESTRING (8.9128721 52.2852416, 8.9127925 52.2853428, 8.9126701 52.2855236)",,,,
18640495,Königstraße,residential,True,False,34.82,,30,"LINESTRING (8.911435 52.2865038, 8.9116892 52.2864174, 8.9118904 52.2863613)",,4,,
18677007,Umradstraße,residential,False,True,77.227,,30,"LINESTRING (8.911435 52.2865038, 8.9114758 52.2865957, 8.9115014 52.2866944, 8.9115181 52.2868928, 8.9115189 52.2871935)",,,,
35826353,Pauline-von-Mallinckrodt-Platz,living_street,False,False,73.182,,7,"LINESTRING (8.9118904 52.2863613, 8.9118261 52.2862411, 8.9118224 52.2862171, 8.9118315 52.2861942, 8.912028 52.286054, 8.91205 52.2860311, 8.9120668 52.2860012, 8.9121065 52.2857613)",,,,
109815595,Königstraße,living_street,True,False,74.244,,,"LINESTRING (8.9118904 52.2863613, 8.9121108 52.2863191, 8.9122364 52.2863083, 8.9123313 52.286307, 8.9129667 52.2863473)",,,,
18970136,Simeonskirchhof,living_street,False,True,103.27999999999999,,,"LINESTRING (8.9130317 52.286348, 8.91307 52.2862413, 8.9131653 52.2860602, 8.9132525 52.2859158, 8.9132804 52.2858673, 8.9133166 52.2858234, 8.9133266 52.2857947, 8.9133239 52.2857822, 8.9133131 52.2857688, 8.9132884 52.2857529, 8.913224 52.2857234, 8.9131027 52.2856765, 8.9128613 52.2856176)",,,,
"[109815595, 18640542]","['Königstraße', 'Simeonstraße']",living_street,True,False,206.889,,7,"LINESTRING (8.9130317 52.286348, 8.9134995 52.2863283, 8.9139965 52.2862917, 8.9139515 52.2861667, 8.9138648 52.2860498, 8.9135492 52.2857796, 8.9133004 52.2855719, 8.912887 52.2852524, 8.9128721 52.2852416)",,2.9,,
447836849,Klausenwall,secondary,False,True,62.737,4,50,"LINESTRING (8.918863 52.2872354, 8.9194319 52.2876795)",L 534,,,
35837462,Tonhallenstraße,residential,False,True,85.273,,,"LINESTRING (8.918863 52.2872354, 8.9197483 52.2868345, 8.9198706 52.2867791)",,,,
"[404256372, 1198470510]",Klausenwall,secondary,False,False,63.83800000000001,4,50,"LINESTRING (8.918863 52.2872354, 8.9187822 52.2871756, 8.9184591 52.2869457, 8.9182504 52.2868005)",L 534,,,
18640707,Domstraße,residential,False,True,32.663,,,"LINESTRING (8.9187324 52.2880112, 8.9186546 52.2880385, 8.9185538 52.2880604, 8.918432 52.288068, 8.9182715 52.2880594)",,,,
200188617,Domstraße,residential,False,False,79.11500000000001,,,"LINESTRING (8.9187324 52.2880112, 8.918829 52.2880705, 8.9189448 52.2881197, 8.9190757 52.2881558, 8.9197897 52.2882787)",,,,
473976754,Domstraße,residential,False,False,60.201,3,,"LINESTRING (8.9187324 52.2880112, 8.9193779 52.2877039, 8.9194319 52.2876795)",,,,
447836849,Klausenwall,secondary,False,False,62.737,4,50,"LINESTRING (8.9194319 52.2876795, 8.918863 52.2872354)",L 534,,,
"[464376810, 209770676]",Klausenwall,secondary,False,True,78.117,"['4', '5']",50,"LINESTRING (8.9194319 52.2876795, 8.9199531 52.2880736, 8.9201706 52.288217)",L 534,,,
473976754,Domstraße,residential,False,True,60.201,3,,"LINESTRING (8.9194319 52.2876795, 8.9193779 52.2877039, 8.9187324 52.2880112)",,,,
18640758,Domstraße,residential,False,False,30.565,,,"LINESTRING (8.918141 52.2883505, 8.9181304 52.2881644, 8.9181517 52.2881189, 8.9181843 52.2880827)",,,,
18640736,,residential,True,False,19.785,,,"LINESTRING (8.9181843 52.2880827, 8.9181646 52.2880741, 8.9181516 52.2880615, 8.9181472 52.288047, 8.9181521 52.2880324, 8.9181654 52.2880201, 8.9181854 52.2880116, 8.918209 52.2880084, 8.918233 52.2880108, 8.9182537 52.2880185, 8.9182682 52.2880303, 8.9182744 52.2880447, 8.9182715 52.2880594)",,,roundabout,
18640758,Domstraße,residential,False,True,30.564999999999998,,,"LINESTRING (8.9181843 52.2880827, 8.9181517 52.2881189, 8.9181304 52.2881644, 8.918141 52.2883505)",,,,
52331048,Lindenstraße,residential,True,False,12.73,2,50,"LINESTRING (8.916999 52.2859167, 8.9171544 52.2858529)",,,,
43139424,Klausenwall,secondary,True,False,313.21000000000004,2,50,"LINESTRING (8.916999 52.2859167, 8.9163876 52.2854233, 8.9159192 52.2850464, 8.9156722 52.2849138, 8.9155175 52.2848405, 8.9150727 52.2846506, 8.9150258 52.2846264, 8.9145342 52.2844088, 8.9140915 52.2842014, 8.9139616 52.2841256, 8.9137013 52.2839857)",L 534,,,
18641202,Pöttcherstraße,living_street,False,False,32.066,,,"LINESTRING (8.9118167 52.2893643, 8.9122595 52.2892653)",,,,
47660302,Königswall,unclassified,False,False,63.968,2,30,"LINESTRING (8.9118167 52.2893643, 8.9117755 52.2893037, 8.911446 52.2888356)",,,,
47660302,Königswall,unclassified,False,True,60.123000000000005,2,30,"LINESTRING (8.9118167 52.2893643, 8.9120926 52.2897503, 8.9121642 52.2898614)",,,,
109813687,Kampstraße,residential,False,False,17.302,,30,"LINESTRING (8.9146594 52.2887838, 8.9147487 52.2889295)",,,,
18641202,Pöttcherstraße,living_street,False,True,172.377,,,"LINESTRING (8.9146594 52.2887838, 8.9144843 52.2888109, 8.914331 52.2888558, 8.9140869 52.2889369, 8.9138898 52.2889854, 8.9136709 52.2890292, 8.9135843 52.2890437, 8.9122595 52.2892653)",,,,
"[32260973, 211549926]","['Martinikirchhof', 'Kampstraße']",living_street,False,"[False, True]",129.918,,,"LINESTRING (8.9146594 52.2887838, 8.9145578 52.2884943, 8.9145016 52.2883722, 8.9144868 52.2883384, 8.9145993 52.2883374, 8.9147261 52.2883398, 8.9147516 52.2883405, 8.9149258 52.2883412, 8.9156479 52.2883525)",,,,
101429984,Brüderstraße,living_street,False,True,54.373,,,"LINESTRING (8.911446 52.2888356, 8.9122206 52.2887147)",,,,
47660302,Königswall,unclassified,False,False,110.92,2,30,"LINESTRING (8.911446 52.2888356, 8.9111601 52.2884707, 8.911016 52.2883436, 8.9109467 52.2882833, 8.9106874 52.2880588, 8.9106531 52.2880292, 8.9106006 52.2879866)",,,,
47660302,Königswall,unclassified,False,True,63.968,2,30,"LINESTRING (8.911446 52.2888356, 8.9117755 52.2893037, 8.9118167 52.2893643)",,,,
47660302,Königswall,unclassified,False,True,13.503,2,30,"LINESTRING (8.9121642 52.2898614, 8.9122317 52.2899756)",,,,
18641278,Greisenbruchstraße,living_street,False,False,85.295,,,"LINESTRING (8.9121642 52.2898614, 8.9127051 52.2897549, 8.912859 52.2897346, 8.9130786 52.2897086, 8.9133809 52.2896851)",,,,
47660302,Königswall,unclassified,False,False,60.123000000000005,2,30,"LINESTRING (8.9121642 52.2898614, 8.9120926 52.2897503, 8.9118167 52.2893643)",,,,
18641359,Ritterstraße,living_street,False,False,35.297,,7,"LINESTRING (8.9136102 52.2871949, 8.9137601 52.2874988)",,,,
18641359,Ritterstraße,living_street,False,True,56.586,,7,"LINESTRING (8.9136102 52.2871949, 8.9134741 52.2870134, 8.9133802 52.2869124, 8.9132529 52.2867992, 8.9132096 52.2867503)",,,,
211542542,Trockenhof,living_street,False,True,54.942,,7,"LINESTRING (8.9136102 52.2871949, 8.9141794 52.2870509, 8.9143463 52.2869931)",,,,
212769491,Hohe Straße,living_street,False,True,58.503,,7,"LINESTRING (8.9144716 52.2881648, 8.9145355 52.2881642, 8.9145954 52.2881603, 8.9146365 52.2881469, 8.914668 52.2881273, 8.9147075 52.2880994, 8.914733 52.2880607, 8.9147605 52.2880099, 8.9148282 52.2878764, 8.9148624 52.2877559)",,,,
18675551,Marienstraße,residential,False,False,95.866,,30,"LINESTRING (8.9161146 52.2921427, 8.9161983 52.2916987, 8.9163123 52.2912894)",,,,
18675661,Marienwall,residential,False,False,81.549,,30,"LINESTRING (8.9163123 52.2912894, 8.9174974 52.2914009)",,,,
18675551,Marienstraße,residential,False,True,95.866,,30,"LINESTRING (8.9163123 52.2912894, 8.9161983 52.2916987, 8.9161146 52.2921427)",,,,
211549925,Marienstraße,living_street,False,False,98.931,,7,"LINESTRING (8.9163123 52.2912894, 8.916336 52.2911748, 8.916347 52.2908911, 8.9163476 52.290709, 8.9163502 52.2906111, 8.916361 52.2904008)",,,,
18675629,Hellingstraße,residential,False,True,51.395,,30,"LINESTRING (8.9194202 52.2914636, 8.9194174 52.2910014)",,,,
18675661,Marienwall,residential,False,False,216.72199999999998,,30,"LINESTRING (8.9194202 52.2914636, 8.920174 52.2914329, 8.92032 52.291427, 8.9204404 52.2914192, 8.92085 52.2913929, 8.9211833 52.2913714, 8.9214188 52.2913528, 8.9216175 52.2913289, 8.9217219 52.2913003, 8.9218422 52.2912507, 8.9219585 52.2911728, 8.9220968 52.2910706, 8.9221563 52.2909978, 8.9221807 52.2909435, 8.922201 52.2908819)",,,,
18675661,Marienwall,residential,False,True,131.451,,30,"LINESTRING (8.9194202 52.2914636, 8.9183583 52.2914734, 8.918188 52.2914696, 8.9180203 52.2914603, 8.9178475 52.2914438, 8.9174974 52.2914009)",,,,
18795631,Goebenstraße,residential,False,False,61.066,,30,"LINESTRING (8.9194202 52.2914636, 8.9194369 52.2918075, 8.9194491 52.291886, 8.9194687 52.2920117)",,,,
"[22890257, 236365156]","['Hellingstraße', 'Poststraße']",living_street,False,False,105.403,,7,"LINESTRING (8.9189109 52.2903835, 8.9187536 52.2909054, 8.9194174 52.2910014)",,,,
18675629,Hellingstraße,residential,False,False,51.395,,30,"LINESTRING (8.9194174 52.2910014, 8.9194202 52.2914636)",,,,
22985056,Hellingstraße,residential,False,False,88.56400000000001,,30,"LINESTRING (8.9194174 52.2910014, 8.9194752 52.2907111, 8.9194876 52.2906753, 8.919541 52.2906504, 8.9196361 52.2906363, 8.9201562 52.2906161, 8.9202342 52.2906141)",,,,
"[22890257, 236365156]","['Hellingstraße', 'Poststraße']",living_street,False,True,105.403,,7,"LINESTRING (8.9194174 52.2910014, 8.9187536 52.2909054, 8.9189109 52.2903835)",,,,
18675661,Marienwall,residential,False,True,81.549,,30,"LINESTRING (8.9174974 52.2914009, 8.9163123 52.2912894)",,,,
18675661,Marienwall,residential,False,False,131.45100000000002,,30,"LINESTRING (8.9174974 52.2914009, 8.9178475 52.2914438, 8.9180203 52.2914603, 8.918188 52.2914696, 8.9183583 52.2914734, 8.9194202 52.2914636)",,,,
"[18675795, 621519421]",Deichhof,living_street,True,False,169.525,,,"LINESTRING (8.9174974 52.2914009, 8.917622 52.291049, 8.9177081 52.2907199, 8.9180366 52.2906532, 8.9182338 52.2905972, 8.9184157 52.2905278, 8.9186637 52.2904339, 8.918745 52.2903773, 8.9189109 52.2903835)",,,,
19749598,Petersilienstraße,living_street,False,False,59.176,,7,"LINESTRING (8.9146468 52.2855489, 8.9155032 52.2854553)",,,,
19749615,Petersilienstraße,living_street,False,False,129.215,,7,"LINESTRING (8.9146468 52.2855489, 8.9140338 52.2855893, 8.9137319 52.2853979, 8.9133492 52.2851311, 8.913207 52.2849921)",,,,
79305249,Priggenhagen,living_street,False,True,97.09299999999999,,7,"LINESTRING (8.9146468 52.2855489, 8.9147048 52.2858286, 8.914405 52.2859307, 8.914364 52.2859945, 8.9144531 52.2863025)",,,,
19749598,Petersilienstraße,living_street,False,True,59.176,,7,"LINESTRING (8.9155032 52.2854553, 8.9146468 52.2855489)",,,,
203026816,Lindenstraße,residential,False,False,237.518,,50,"LINESTRING (8.9155032 52.2854553, 8.9154143 52.2852349, 8.9153118 52.2850239, 8.9152207 52.2849546, 8.9149183 52.2848697, 8.9142674 52.2847472, 8.9137507 52.2846586, 8.9136844 52.2846473, 8.913509 52.2846172, 8.9130001 52.284582, 8.9126985 52.2845914)",,,,
203026816,Lindenstraße,residential,False,True,82.731,,50,"LINESTRING (8.9155032 52.2854553, 8.9155359 52.2855271, 8.9157479 52.2858217, 8.9160252 52.2861251)",,,,
18676970,Videbullenstraße,residential,False,False,56.165,,30,"LINESTRING (8.9106006 52.2879866, 8.9107544 52.287944, 8.9109201 52.2879053, 8.9113821 52.2878267)",,,,
42678299,Königswall,unclassified,False,False,71.53999999999999,2,30,"LINESTRING (8.9106006 52.2879866, 8.9105015 52.287906, 8.9101497 52.2876101, 8.9099923 52.287462)",,,,
47660302,Königswall,unclassified,False,True,110.92,2,30,"LINESTRING (8.9106006 52.2879866, 8.9106531 52.2880292, 8.9106874 52.2880588, 8.9109467 52.2882833, 8.911016 52.2883436, 8.9111601 52.2884707, 8.911446 52.2888356)",,,,
18676970,Videbullenstraße,residential,False,False,165.915,,30,"LINESTRING (8.9113821 52.2878267, 8.9123676 52.287681, 8.9130884 52.2876065, 8.9137173 52.2875057, 8.9137601 52.2874988)",,,,
18676970,Videbullenstraße,residential,False,True,56.165,,30,"LINESTRING (8.9113821 52.2878267, 8.9109201 52.2879053, 8.9107544 52.287944, 8.9106006 52.2879866)",,,,
18677007,Umradstraße,residential,False,False,71.095,,30,"LINESTRING (8.9113821 52.2878267, 8.9114678 52.2875354, 8.9115105 52.2872828, 8.9115189 52.2871935)",,,,
18683281,Immanuelstraße,residential,False,False,176.25100000000003,,50,"LINESTRING (8.9118827 52.2914744, 8.9121289 52.2916627, 8.9123931 52.2918589, 8.9125801 52.2919525, 8.9127977 52.2920221, 8.9134615 52.2920711, 8.9140817 52.2921227)",,6.5,,
18797200,Hahler Straße,unclassified,False,False,94.10300000000001,,30,"LINESTRING (8.9118827 52.2914744, 8.9113468 52.2917357, 8.9108979 52.2919487, 8.9107925 52.2919954)",,6,,
18797200,Hahler Straße,unclassified,False,True,93.90799999999999,,30,"LINESTRING (8.9118827 52.2914744, 8.9120498 52.2913864, 8.9123093 52.29126, 8.9124695 52.2911815, 8.9129583 52.290945)",,6,,
"[18797885, 896700301]",Rampenloch,residential,False,False,79.49000000000001,,,"LINESTRING (8.9134846 52.2899911, 8.9131308 52.2900305, 8.9130234 52.2900424, 8.9127426 52.2900735, 8.9123388 52.290131)",,,,
47660302,Königswall,unclassified,False,False,18.752,2,30,"LINESTRING (8.9123388 52.290131, 8.9122317 52.2899756)",,,,
47660302,Königswall,unclassified,False,True,99.92699999999999,2,30,"LINESTRING (8.9123388 52.290131, 8.9125057 52.2903669, 8.9126725 52.2906074, 8.9128119 52.2907857, 8.9129583 52.290945)",,,,
"[18797885, 896700301]",Rampenloch,residential,False,True,79.49,,,"LINESTRING (8.9123388 52.290131, 8.9127426 52.2900735, 8.9130234 52.2900424, 8.9131308 52.2900305, 8.9134846 52.2899911)",,,,
47660302,Königswall,unclassified,False,False,13.503,2,30,"LINESTRING (8.9122317 52.2899756, 8.9121642 52.2898614)",,,,
47660302,Königswall,unclassified,False,True,18.752,2,30,"LINESTRING (8.9122317 52.2899756, 8.9123388 52.290131)",,,,
670167042,Gustav-Radbruch-Straße,residential,False,True,134.332,,30,"LINESTRING (8.9122317 52.2899756, 8.9114697 52.2901632, 8.9112515 52.2902156, 8.9109949 52.290281, 8.9107445 52.2899199)",,,,
18798291,Wolfskuhle,living_street,False,False,22.796,,7,"LINESTRING (8.912373 52.2894582, 8.9122595 52.2892653)",,,,
18641202,Pöttcherstraße,living_street,False,True,32.066,,,"LINESTRING (8.9122595 52.2892653, 8.9118167 52.2893643)",,,,
18798291,Wolfskuhle,living_street,False,True,22.796,,7,"LINESTRING (8.9122595 52.2892653, 8.912373 52.2894582)",,,,
18641202,Pöttcherstraße,living_street,False,False,172.377,,,"LINESTRING (8.9122595 52.2892653, 8.9135843 52.2890437, 8.9136709 52.2890292, 8.9138898 52.2889854, 8.9140869 52.2889369, 8.914331 52.2888558, 8.9144843 52.2888109, 8.9146594 52.2887838)",,,,
101429984,Brüderstraße,living_street,False,False,54.373,,,"LINESTRING (8.9122206 52.2887147, 8.911446 52.2888356)",,,,
18798677,Brüderhof,living_street,False,True,56.85399999999999,,7,"LINESTRING (8.9122206 52.2887147, 8.9121438 52.2885635, 8.9120979 52.2884331, 8.9120707 52.2883513, 8.912064 52.2882865, 8.912076 52.2882157)",,,,
42678300,Ritterstraße,living_street,False,False,11.609,,7,"LINESTRING (8.9138852 52.2877056, 8.913956 52.2878006)",,,,
18799131,Papenmarkt,living_street,False,True,67.429,,7,"LINESTRING (8.9138852 52.2877056, 8.9139971 52.2876893, 8.9141336 52.2876811, 8.9142888 52.287694, 8.9146164 52.2877322, 8.9146576 52.2877365, 8.9148624 52.2877559)",,,,
