osmid,oneway,name,highway,reversed,length,maxspeed,geometry,lanes,ref
16953781,False,West 21st Street,residential,True,87.697,,"LINESTRING (-114.6289476 32.689426, -114.6284861 32.6894246, -114.6280105 32.6894231)",,
477215046,False,South 8th Avenue,tertiary,True,105.56,,"LINESTRING (-114.6289476 32.689426, -114.6289515 32.6899547, -114.6289546 32.6903753)",2,
477215046,False,South 8th Avenue,tertiary,True,126.462,,"LINESTRING (-114.6289457 32.6882887, -114.6289476 32.689426)",2,
16953782,False,West 21st Street,residential,False,101.587,,"LINESTRING (-114.6289457 32.6882887, -114.6294801 32.688291, -114.6300312 32.6882933)",,
16953782,False,West 21st Street,residential,False,100.286,,"LINESTRING (-114.6300312 32.6882933, -114.6305708 32.688291, -114.6311028 32.6882888)",,
16953782,False,West 21st Street,residential,True,101.587,,"LINESTRING (-114.6300312 32.6882933, -114.6294801 32.688291, -114.6289457 32.6882887)",,
16953992,False,South 9th Avenue,residential,True,253.77700000000002,,"LINESTRING (-114.6300312 32.6882933, -114.6300336 32.6899317, -114.6300253 32.6900757, -114.6300015 32.6901084, -114.6299433 32.6901884, -114.6296549 32.6904644)",,
16953782,False,West 21st Street,residential,True,100.286,,"LINESTRING (-114.6311028 32.6882888, -114.6305708 32.688291, -114.6300312 32.6882933)",,
550347187,False,South 10th Avenue,residential,True,329.12,,"LINESTRING (-114.6311028 32.6882888, -114.6311183 32.690804, -114.631121 32.6912486)",,
16954729,False,South 3rd Avenue,residential,False,29.879,,"LINESTRING (-114.6232511 32.6897742, -114.6232536 32.6895055)",,
16953783,False,West 21st Street,residential,False,129.243,,"LINESTRING (-114.6232511 32.6897742, -114.6236641 32.6897772, -114.6244133 32.6897827, -114.6246321 32.6897843)",,
16954729,False,South 3rd Avenue,residential,True,44.479,,"LINESTRING (-114.6232511 32.6897742, -114.6232499 32.6898419, -114.6232494 32.6901742)",,
16953783,False,West 21st Street,residential,True,129.243,,"LINESTRING (-114.6246321 32.6897843, -114.6244133 32.6897827, -114.6236641 32.6897772, -114.6232511 32.6897742)",,
452955290,False,South 4th Avenue,primary,False,40.4,,"LINESTRING (-114.6246321 32.6897843, -114.6246328 32.6897301, -114.6246367 32.6894476, -114.6246369 32.689421)",5,I 8 Bus;US 80 Hist
452955290,False,South 4th Avenue,primary,True,66.718,,"LINESTRING (-114.6246321 32.6897843, -114.6246302 32.6901812, -114.6246295 32.6903453, -114.6246293 32.6903843)",5,I 8 Bus;US 80 Hist
16954729,False,South 3rd Avenue,residential,True,29.879,,"LINESTRING (-114.6232536 32.6895055, -114.6232511 32.6897742)",,
16954729,False,South 3rd Avenue,residential,False,76.27000000000001,,"LINESTRING (-114.6232536 32.6895055, -114.6232513 32.689167, -114.6232489 32.6888196)",,
16953990,False,South 9th Avenue,residential,False,203.479,,"LINESTRING (-114.6300544 32.6967053, -114.6300427 32.6948754)",,
16956799,False,West 17th Street,residential,False,101.268,25 mph,"LINESTRING (-114.6300544 32.6967053, -114.6305929 32.6967039, -114.6311366 32.6967025)",,
16956799,False,West 17th Street,residential,True,101.83,25 mph,"LINESTRING (-114.6300544 32.6967053, -114.6300313 32.6967054, -114.6295035 32.6967076, -114.6289662 32.6967069)",,
16953990,False,South 9th Avenue,residential,False,200.653,,"LINESTRING (-114.6300427 32.6948754, -114.6300358 32.6930709)",,
16953990,False,South 9th Avenue,residential,True,203.479,,"LINESTRING (-114.6300427 32.6948754, -114.6300544 32.6967053)",,
16955089,False,West 18th Street,residential,False,101.737,,"LINESTRING (-114.6300427 32.6948754, -114.6305873 32.6948743, -114.6311299 32.6948732)",,
16955089,False,West 18th Street,residential,True,101.214,,"LINESTRING (-114.6300427 32.6948754, -114.6295093 32.6948764, -114.6289611 32.6948785)",,
16953990,False,South 9th Avenue,residential,True,200.653,,"LINESTRING (-114.6300358 32.6930709, -114.6300427 32.6948754)",,
16953990,False,South 9th Avenue,residential,False,104.64699999999999,,"LINESTRING (-114.6300358 32.6930709, -114.6300336 32.6926003, -114.6300314 32.6921298)",,
16958828,False,West 19th Street,residential,False,100.512,,"LINESTRING (-114.6300358 32.6930709, -114.6295152 32.6930438, -114.6289639 32.6930132)",,
16958828,False,West 19th Street,residential,True,101.356,,"LINESTRING (-114.6300358 32.6930709, -114.6305903 32.6930686, -114.6311189 32.6930665)",,
16953990,False,South 9th Avenue,residential,False,98.013,,"LINESTRING (-114.6300314 32.6921298, -114.6300371 32.6916742, -114.6300425 32.6912484)",,
16953990,False,South 9th Avenue,residential,True,104.64699999999999,,"LINESTRING (-114.6300314 32.6921298, -114.6300336 32.6926003, -114.6300358 32.6930709)",,
16955792,False,West 19th Place,residential,True,103.067,,"LINESTRING (-114.6300314 32.6921298, -114.629754 32.6921596, -114.629226 32.6922949, -114.6289579 32.6923203)",,
16953990,False,South 9th Avenue,residential,False,98.475,,"LINESTRING (-114.6300425 32.6912484, -114.6300221 32.6909466, -114.6299424 32.6907554, -114.6298228 32.6906021, -114.6296549 32.6904644)",,
16953990,False,South 9th Avenue,residential,True,98.013,,"LINESTRING (-114.6300425 32.6912484, -114.6300371 32.6916742, -114.6300314 32.6921298)",,
550347188,False,West 20th Street,residential,False,111.844,,"LINESTRING (-114.6300425 32.6912484, -114.6297139 32.6913028, -114.6295345 32.6914021, -114.6293521 32.691515, -114.629159 32.6915963, -114.6289582 32.6916225)",,
550347188,False,West 20th Street,residential,True,100.92699999999999,,"LINESTRING (-114.6300425 32.6912484, -114.6305836 32.6912485, -114.631121 32.6912486)",,
16953990,False,South 9th Avenue,residential,True,98.475,,"LINESTRING (-114.6296549 32.6904644, -114.6298228 32.6906021, -114.6299424 32.6907554, -114.6300221 32.6909466, -114.6300425 32.6912484)",,
16953992,False,South 9th Avenue,residential,False,253.777,,"LINESTRING (-114.6296549 32.6904644, -114.6299433 32.6901884, -114.6300015 32.6901084, -114.6300253 32.6900757, -114.6300336 32.6899317, -114.6300312 32.6882933)",,
550349176,False,West 20th Place,residential,True,68.51400000000001,,"LINESTRING (-114.6296549 32.6904644, -114.6294366 32.6903762, -114.6291976 32.6903387, -114.6289546 32.6903753)",,
16954164,False,South 6th Avenue,residential,False,203.255,25 mph,"LINESTRING (-114.6268029 32.6967097, -114.6267942 32.6948818)",,
16956799,False,West 17th Street,residential,False,101.596,25 mph,"LINESTRING (-114.6268029 32.6967097, -114.6273526 32.6967114, -114.6278886 32.696713)",,
16956799,False,West 17th Street,residential,True,90.932,25 mph,"LINESTRING (-114.6268029 32.6967097, -114.6263303 32.696706, -114.6258312 32.696702)",,
16954164,False,South 6th Avenue,residential,True,203.255,25 mph,"LINESTRING (-114.6267942 32.6948818, -114.6268029 32.6967097)",,
16954164,False,South 6th Avenue,residential,False,208.14999999999998,25 mph,"LINESTRING (-114.6267942 32.6948818, -114.6267983 32.6934033, -114.6267991 32.6931189, -114.6268056 32.69301)",,
16955089,False,West 18th Street,residential,False,102.075,,"LINESTRING (-114.6267942 32.6948818, -114.6273428 32.6948807, -114.627885 32.6948796)",,
16955089,False,West 18th Street,residential,True,90.864,,"LINESTRING (-114.6267942 32.6948818, -114.6263235 32.6948827, -114.6258232 32.6948837)",,
16954168,False,South 6th Avenue,residential,False,154.105,,"LINESTRING (-114.6270239 32.6930108, -114.6270226 32.6916249)",,
16958828,False,West 19th Street,residential,False,20.429,,"LINESTRING (-114.6270239 32.6930108, -114.6268056 32.69301)",,
16958828,False,West 19th Street,residential,True,117.107,,"LINESTRING (-114.6270239 32.6930108, -114.6276199 32.6930082, -114.6282753 32.6930053)",,
16954168,False,South 6th Avenue,residential,False,136.615,,"LINESTRING (-114.6270226 32.6916249, -114.6270277 32.6903963)",,
16954168,False,South 6th Avenue,residential,True,154.105,,"LINESTRING (-114.6270226 32.6916249, -114.6270239 32.6930108)",,
550347188,False,West 20th Street,residential,False,112.287,,"LINESTRING (-114.6270226 32.6916249, -114.6264094 32.6916248, -114.6258228 32.6916333)",,
550347188,False,West 20th Street,residential,True,116.934,,"LINESTRING (-114.6270226 32.6916249, -114.6276077 32.6916305, -114.628272 32.6916204)",,
16954168,False,South 6th Avenue,residential,False,107.762,,"LINESTRING (-114.6270277 32.6903963, -114.627036 32.6894272)",,
16954168,False,South 6th Avenue,residential,True,136.615,,"LINESTRING (-114.6270277 32.6903963, -114.6270226 32.6916249)",,
550349176,False,West 20th Place,residential,False,91.265,,"LINESTRING (-114.6270277 32.6903963, -114.6275169 32.6903925, -114.6275969 32.6903919, -114.6280029 32.6903888)",,
550349176,False,West 20th Place,residential,True,87.855,,"LINESTRING (-114.6270277 32.6903963, -114.6265521 32.6903969, -114.6264018 32.6903971, -114.6260889 32.6903975)",,
16954381,False,West 20th Place,residential,False,111.626,,"LINESTRING (-114.6246293 32.6903843, -114.6249786 32.6903883, -114.6256466 32.6903964, -114.625822 32.6903985)",,
452955290,False,South 4th Avenue,primary,False,66.718,,"LINESTRING (-114.6246293 32.6903843, -114.6246295 32.6903453, -114.6246302 32.6901812, -114.6246321 32.6897843)",5,I 8 Bus;US 80 Hist
452955290,False,South 4th Avenue,primary,True,97.17399999999999,,"LINESTRING (-114.6246293 32.6903843, -114.6246298 32.6906149, -114.6246305 32.690989, -114.6246308 32.6912048, -114.6246309 32.6912582)",5,I 8 Bus;US 80 Hist
550349177,False,West 20th Place,residential,False,24.977,,"LINESTRING (-114.625822 32.6903985, -114.6260889 32.6903975)",,
622440332,False,South 5th Avenue,residential,True,137.304,,"LINESTRING (-114.625822 32.6903985, -114.6258228 32.6916333)",,
16954381,False,West 20th Place,residential,True,111.626,,"LINESTRING (-114.625822 32.6903985, -114.6256466 32.6903964, -114.6249786 32.6903883, -114.6246293 32.6903843)",,
16958984,False,South 5th Avenue,residential,False,107.895,,"LINESTRING (-114.6260889 32.6903975, -114.6260811 32.6894272)",,
550349177,False,West 20th Place,residential,True,24.977,,"LINESTRING (-114.6260889 32.6903975, -114.625822 32.6903985)",,
550349176,False,West 20th Place,residential,False,87.855,,"LINESTRING (-114.6260889 32.6903975, -114.6264018 32.6903971, -114.6265521 32.6903969, -114.6270277 32.6903963)",,
16958165,False,South 7th Avenue,residential,False,107.383,,"LINESTRING (-114.6280029 32.6903888, -114.6280105 32.6894231)",,
550349176,False,West 20th Place,residential,False,24.205,,"LINESTRING (-114.6280029 32.6903888, -114.6282615 32.6903933)",,
550349176,False,West 20th Place,residential,True,91.265,,"LINESTRING (-114.6280029 32.6903888, -114.6275969 32.6903919, -114.6275169 32.6903925, -114.6270277 32.6903963)",,
16958162,False,South 7th Avenue,residential,True,136.451,,"LINESTRING (-114.6282615 32.6903933, -114.628272 32.6916204)",,
550349176,False,West 20th Place,residential,True,24.205,,"LINESTRING (-114.6282615 32.6903933, -114.6280029 32.6903888)",,
550349176,False,West 20th Place,residential,False,64.893,,"LINESTRING (-114.6282615 32.6903933, -114.628489 32.6903874, -114.6289546 32.6903753)",,
477215046,False,South 8th Avenue,tertiary,False,105.56,,"LINESTRING (-114.6289546 32.6903753, -114.6289515 32.6899547, -114.6289476 32.689426)",2,
477215046,False,South 8th Avenue,tertiary,True,138.683,,"LINESTRING (-114.6289546 32.6903753, -114.6289548 32.6907795, -114.6289582 32.6916225)",2,
550349176,False,West 20th Place,residential,False,68.51400000000001,,"LINESTRING (-114.6289546 32.6903753, -114.6291976 32.6903387, -114.6294366 32.6903762, -114.6296549 32.6904644)",,
550349176,False,West 20th Place,residential,True,64.893,,"LINESTRING (-114.6289546 32.6903753, -114.628489 32.6903874, -114.6282615 32.6903933)",,
16954729,False,South 3rd Avenue,residential,True,44.456,,"LINESTRING (-114.6232487 32.6908625, -114.6232482 32.6912623)",,
16954729,False,South 3rd Avenue,residential,False,76.536,,"LINESTRING (-114.6232487 32.6908625, -114.6232488 32.6907449, -114.623249 32.6905314, -114.6232494 32.6901742)",,
452955291,False,South 3rd Avenue,residential,False,98.739,,"LINESTRING (-114.622465 32.6966993, -114.6224684 32.6963157, -114.6224677 32.6962947, -114.6224666 32.6962374, -114.6224586 32.6958114)",,
16955089,False,West 18th Street,residential,False,202.904,,"LINESTRING (-114.6224644 32.6948903, -114.6228739 32.6948895, -114.6231768 32.6948889, -114.6235846 32.6948881, -114.6241501 32.6948869, -114.6246327 32.694886)",,
452955291,False,South 3rd Avenue,residential,False,202.16500000000002,,"LINESTRING (-114.6224644 32.6948903, -114.6224671 32.6940792, -114.6224699 32.6932723, -114.6224706 32.6930722)",,
452955291,False,South 3rd Avenue,residential,True,50.363,,"LINESTRING (-114.6224644 32.6948903, -114.6224671 32.6951091, -114.6224701 32.6953432)",,
452955291,False,South 3rd Avenue,residential,False,201.67399999999998,,"LINESTRING (-114.6224706 32.6930722, -114.6224709 32.6928135, -114.6224712 32.6925212, -114.6224714 32.6923158, -114.6224726 32.6912585)",,
452955291,False,South 3rd Avenue,residential,True,202.16500000000002,,"LINESTRING (-114.6224706 32.6930722, -114.6224699 32.6932723, -114.6224671 32.6940792, -114.6224644 32.6948903)",,
452956623,False,West 19th Street,residential,False,203.3,,"LINESTRING (-114.6224706 32.6930722, -114.6228726 32.6930717, -114.6230247 32.6930716, -114.6230918 32.6930715, -114.6233467 32.6930712, -114.6239676 32.6930706, -114.6241003 32.6930705, -114.6246431 32.6930699)",,
550347190,False,West 20th Street,residential,False,72.583,,"LINESTRING (-114.6224726 32.6912585, -114.6232482 32.6912623)",,
452955291,False,South 3rd Avenue,residential,True,201.674,,"LINESTRING (-114.6224726 32.6912585, -114.6224714 32.6923158, -114.6224712 32.6925212, -114.6224709 32.6928135, -114.6224706 32.6930722)",,
16954729,False,South 3rd Avenue,residential,False,44.456,,"LINESTRING (-114.6232482 32.6912623, -114.6232487 32.6908625)",,
550347190,False,West 20th Street,residential,True,72.583,,"LINESTRING (-114.6232482 32.6912623, -114.6224726 32.6912585)",,
550347191,False,West 20th Street,residential,False,129.39300000000003,,"LINESTRING (-114.6232482 32.6912623, -114.6234943 32.6912616, -114.6239072 32.6912603, -114.6239313 32.6912603, -114.6241023 32.6912598, -114.6242847 32.6912592, -114.6244222 32.6912588, -114.6246309 32.6912582)",,
16954729,False,South 3rd Avenue,residential,True,76.27000000000001,,"LINESTRING (-114.6232489 32.6888196, -114.6232513 32.689167, -114.6232536 32.6895055)",,
452955290,False,South 4th Avenue,primary,True,50.46,,"LINESTRING (-114.6246327 32.694886, -114.6246317 32.6953398)",5,I 8 Bus;US 80 Hist
16955089,False,West 18th Street,residential,False,111.404,,"LINESTRING (-114.6246327 32.694886, -114.6253204 32.6948847, -114.6258232 32.6948837)",,
16955089,False,West 18th Street,residential,True,202.904,,"LINESTRING (-114.6246327 32.694886, -114.6241501 32.6948869, -114.6235846 32.6948881, -114.6231768 32.6948889, -114.6228739 32.6948895, -114.6224644 32.6948903)",,
452955290,False,South 4th Avenue,primary,False,201.94299999999998,,"LINESTRING (-114.6246327 32.694886, -114.6246339 32.6946776, -114.624636 32.6943062, -114.6246371 32.6941256, -114.6246374 32.6940718, -114.6246382 32.6939299, -114.6246384 32.6938897, -114.6246431 32.6930699)",5,I 8 Bus;US 80 Hist
622440332,False,South 5th Avenue,residential,False,208.435,,"LINESTRING (-114.6258232 32.6948837, -114.6258195 32.6930092)",,
622440332,False,South 5th Avenue,residential,True,202.187,,"LINESTRING (-114.6258232 32.6948837, -114.6258312 32.696702)",,
16955089,False,West 18th Street,residential,False,90.864,,"LINESTRING (-114.6258232 32.6948837, -114.6263235 32.6948827, -114.6267942 32.6948818)",,
16955089,False,West 18th Street,residential,True,111.404,,"LINESTRING (-114.6258232 32.6948837, -114.6253204 32.6948847, -114.6246327 32.694886)",,
16958168,False,South 7th Avenue,residential,True,203.865,,"LINESTRING (-114.627885 32.6948796, -114.6278886 32.696713)",,
16955089,False,West 18th Street,residential,False,100.699,,"LINESTRING (-114.627885 32.6948796, -114.6280331 32.6948793, -114.628441 32.6948785, -114.6287546 32.6948785, -114.6289611 32.6948785)",,
16955089,False,West 18th Street,residential,True,102.075,,"LINESTRING (-114.627885 32.6948796, -114.6273428 32.6948807, -114.6267942 32.6948818)",,
477215046,False,South 8th Avenue,tertiary,False,207.412,,"LINESTRING (-114.6289611 32.6948785, -114.6289639 32.6930132)",2,
477215046,False,South 8th Avenue,tertiary,True,203.31,,"LINESTRING (-114.6289611 32.6948785, -114.6289662 32.6967069)",2,
16955089,False,West 18th Street,residential,False,101.214,,"LINESTRING (-114.6289611 32.6948785, -114.6295093 32.6948764, -114.6300427 32.6948754)",,
16955089,False,West 18th Street,residential,True,100.699,,"LINESTRING (-114.6289611 32.6948785, -114.6287546 32.6948785, -114.628441 32.6948785, -114.6280331 32.6948793, -114.627885 32.6948796)",,
16957999,False,South 10th Avenue,residential,False,200.899,,"LINESTRING (-114.6311299 32.6948732, -114.6311189 32.6930665)",,
16957999,False,South 10th Avenue,residential,True,203.41,,"LINESTRING (-114.6311299 32.6948732, -114.6311366 32.6967025)",,
16955089,False,West 18th Street,residential,False,100.06700000000001,,"LINESTRING (-114.6311299 32.6948732, -114.631666 32.6948832, -114.6321991 32.6948797)",,
16955089,False,West 18th Street,residential,True,101.737,,"LINESTRING (-114.6311299 32.6948732, -114.6305873 32.6948743, -114.6300427 32.6948754)",,
16958444,False,South 11th Avenue,residential,False,201.719,,"LINESTRING (-114.6321991 32.6948797, -114.6322023 32.6930656)",,
16958444,False,South 11th Avenue,residential,True,202.169,,"LINESTRING (-114.6321991 32.6948797, -114.6322149 32.6966978)",,
16955089,False,West 18th Street,residential,True,100.06700000000001,,"LINESTRING (-114.6321991 32.6948797, -114.631666 32.6948832, -114.6311299 32.6948732)",,
16955792,False,West 19th Place,residential,False,103.067,,"LINESTRING (-114.6289579 32.6923203, -114.629226 32.6922949, -114.629754 32.6921596, -114.6300314 32.6921298)",,
477215046,False,South 8th Avenue,tertiary,False,77.59299999999999,,"LINESTRING (-114.6289579 32.6923203, -114.6289601 32.6919861, -114.6289582 32.6916225)",2,
477215046,False,South 8th Avenue,tertiary,True,77.049,,"LINESTRING (-114.6289579 32.6923203, -114.6289619 32.6926832, -114.6289639 32.6930132)",2,
16956799,False,West 17th Street,residential,False,111.77799999999999,25 mph,"LINESTRING (-114.6246367 32.696705, -114.6253137 32.6967056, -114.6258312 32.696702)",,
452955290,False,South 4th Avenue,primary,False,151.80599999999998,,"LINESTRING (-114.6246367 32.696705, -114.6246367 32.6959313, -114.6246317 32.6953398)",5,I 8 Bus;US 80 Hist
622440332,False,South 5th Avenue,residential,False,202.187,,"LINESTRING (-114.6258312 32.696702, -114.6258232 32.6948837)",,
16956799,False,West 17th Street,residential,False,90.932,25 mph,"LINESTRING (-114.6258312 32.696702, -114.6263303 32.696706, -114.6268029 32.6967097)",,
16956799,False,West 17th Street,residential,True,111.77799999999999,25 mph,"LINESTRING (-114.6258312 32.696702, -114.6253137 32.6967056, -114.6246367 32.696705)",,
16958168,False,South 7th Avenue,residential,False,203.865,,"LINESTRING (-114.6278886 32.696713, -114.627885 32.6948796)",,
16956799,False,West 17th Street,residential,False,100.839,25 mph,"LINESTRING (-114.6278886 32.696713, -114.6284292 32.6967099, -114.6289662 32.6967069)",,
16956799,False,West 17th Street,residential,True,101.596,25 mph,"LINESTRING (-114.6278886 32.696713, -114.6273526 32.6967114, -114.6268029 32.6967097)",,
477215046,False,South 8th Avenue,tertiary,False,203.31,,"LINESTRING (-114.6289662 32.6967069, -114.6289611 32.6948785)",2,
16956799,False,West 17th Street,residential,False,101.83000000000001,25 mph,"LINESTRING (-114.6289662 32.6967069, -114.6295035 32.6967076, -114.6300313 32.6967054, -114.6300544 32.6967053)",,
16956799,False,West 17th Street,residential,True,100.839,25 mph,"LINESTRING (-114.6289662 32.6967069, -114.6284292 32.6967099, -114.6278886 32.696713)",,
16957999,False,South 10th Avenue,residential,False,203.41,,"LINESTRING (-114.6311366 32.6967025, -114.6311299 32.6948732)",,
16956799,False,West 17th Street,residential,False,100.904,25 mph,"LINESTRING (-114.6311366 32.6967025, -114.6316685 32.696701, -114.6322149 32.6966978)",,
16956799,False,West 17th Street,residential,True,101.268,25 mph,"LINESTRING (-114.6311366 32.6967025, -114.6305929 32.6967039, -114.6300544 32.6967053)",,
16958444,False,South 11th Avenue,residential,False,202.169,,"LINESTRING (-114.6322149 32.6966978, -114.6321991 32.6948797)",,
16956799,False,West 17th Street,residential,True,100.904,25 mph,"LINESTRING (-114.6322149 32.6966978, -114.6316685 32.696701, -114.6311366 32.6967025)",,
452955290,False,South 4th Avenue,primary,False,40.278,,"LINESTRING (-114.6246362 32.6916204, -114.6246309 32.6912582)",5,I 8 Bus;US 80 Hist
452955290,False,South 4th Avenue,primary,True,153.918,,"LINESTRING (-114.6246362 32.6916204, -114.6246369 32.6917927, -114.6246387 32.6922001, -114.6246397 32.6924473, -114.6246403 32.6925884, -114.6246421 32.6930046)",5,I 8 Bus;US 80 Hist
550347188,False,West 20th Street,residential,True,111.05199999999999,,"LINESTRING (-114.6246362 32.6916204, -114.625171 32.6916262, -114.6258228 32.6916333)",,
622440332,False,South 5th Avenue,residential,False,137.304,,"LINESTRING (-114.6258228 32.6916333, -114.625822 32.6903985)",,
622440332,False,South 5th Avenue,residential,True,152.994,,"LINESTRING (-114.6258228 32.6916333, -114.6258195 32.6930092)",,
550347188,False,West 20th Street,residential,False,111.05199999999999,,"LINESTRING (-114.6258228 32.6916333, -114.625171 32.6916262, -114.6246362 32.6916204)",,
550347188,False,West 20th Street,residential,True,112.287,,"LINESTRING (-114.6258228 32.6916333, -114.6264094 32.6916248, -114.6270226 32.6916249)",,
16958162,False,South 7th Avenue,residential,False,136.451,,"LINESTRING (-114.628272 32.6916204, -114.6282615 32.6903933)",,
16958162,False,South 7th Avenue,residential,True,153.994,,"LINESTRING (-114.628272 32.6916204, -114.6282753 32.6930053)",,
550347188,False,West 20th Street,residential,True,64.215,,"LINESTRING (-114.628272 32.6916204, -114.6289582 32.6916225)",,
550347188,False,West 20th Street,residential,False,116.934,,"LINESTRING (-114.628272 32.6916204, -114.6276077 32.6916305, -114.6270226 32.6916249)",,
550347188,False,West 20th Street,residential,False,64.215,,"LINESTRING (-114.6289582 32.6916225, -114.628272 32.6916204)",,
477215046,False,South 8th Avenue,tertiary,False,138.683,,"LINESTRING (-114.6289582 32.6916225, -114.6289548 32.6907795, -114.6289546 32.6903753)",2,
477215046,False,South 8th Avenue,tertiary,True,77.59299999999999,,"LINESTRING (-114.6289582 32.6916225, -114.6289601 32.6919861, -114.6289579 32.6923203)",2,
550347188,False,West 20th Street,residential,True,111.84400000000001,,"LINESTRING (-114.6289582 32.6916225, -114.629159 32.6915963, -114.6293521 32.691515, -114.6295345 32.6914021, -114.6297139 32.6913028, -114.6300425 32.6912484)",,
16957999,False,South 10th Avenue,residential,True,202.142,,"LINESTRING (-114.631121 32.6912486, -114.6311189 32.6930665)",,
179348138,False,West 20th Street,residential,True,101.83600000000001,,"LINESTRING (-114.631121 32.6912486, -114.6316615 32.6912507, -114.6322092 32.6912529)",,
550347187,False,South 10th Avenue,residential,False,329.12,,"LINESTRING (-114.631121 32.6912486, -114.6311183 32.690804, -114.6311028 32.6882888)",,
550347188,False,West 20th Street,residential,False,100.92699999999999,,"LINESTRING (-114.631121 32.6912486, -114.6305836 32.6912485, -114.6300425 32.6912484)",,
16958444,False,South 11th Avenue,residential,True,201.564,,"LINESTRING (-114.6322092 32.6912529, -114.6322023 32.6930656)",,
179348138,False,West 20th Street,residential,False,101.83600000000001,,"LINESTRING (-114.6322092 32.6912529, -114.6316615 32.6912507, -114.631121 32.6912486)",,
452955290,False,South 4th Avenue,primary,True,40.278,,"LINESTRING (-114.6246309 32.6912582, -114.6246362 32.6916204)",5,I 8 Bus;US 80 Hist
