osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,width,access
"[344294854, 769451718, 769451719, 23058283, 161571150, 28425010]","['Postplatz', 'Wilsdruffer Straße']",tertiary,20,True,False,281.774,"LINESTRING (13.7372643 51.0504944, 13.7370923 51.0505169, 13.7360219 51.0506523, 13.7358217 51.0506761, 13.7357509 51.0506798, 13.7356152 51.0506753, 13.7355028 51.0506815, 13.7353834 51.0506967, 13.7348988 51.0507585, 13.7345376 51.0508101, 13.7343288 51.0508389, 13.7340477 51.0508778, 13.7339812 51.050887, 13.7338819 51.0508999, 13.7337707 51.0509153, 13.7336561 51.0509313, 13.7335957 51.0509486, 13.7334748 51.0509966, 13.7334251 51.0510044, 13.7333899 51.0510063, 13.7333786 51.0510059, 13.7333601 51.0510051, 13.733335 51.0510042)",1,,4,
176192997,Schloßstraße,living_street,,False,True,109.779,"LINESTRING (13.7372643 51.0504944, 13.7372894 51.0505953, 13.7373083 51.0506755, 13.7373832 51.0510341, 13.7374713 51.051473)",,,8,
"[312932619, 344083310, 9824079]","['Altmarkt', 'Seestraße']",residential,20,False,False,337.11199999999997,"LINESTRING (13.7372088 51.0502917, 13.7371906 51.0502261, 13.7371767 51.0501759, 13.7369946 51.0491563, 13.7369119 51.0486717, 13.7368816 51.0484578, 13.7368361 51.0481416, 13.7368034 51.0478236, 13.7367948 51.0476391, 13.7368014 51.0475851, 13.7368153 51.0474714, 13.7368209 51.0473887, 13.7368223 51.0473517, 13.7368294 51.0472745)",,,"['5.5', '5.3']",
"[1226680710, 1135455334, 119287720, 313559084, 413178527, 216071217, 53725621, 205991583]","['Pirnaischer Platz', 'Wilsdruffer Straße']",tertiary,"['50', '20']",True,False,545.0999999999999,"LINESTRING (13.7372088 51.0502917, 13.7381626 51.0501646, 13.7384366 51.0501279, 13.7389847 51.0500579, 13.7391197 51.0500407, 13.7397288 51.0499594, 13.7400923 51.0499235, 13.7406426 51.0498694, 13.7408573 51.049848, 13.7417973 51.0497208, 13.7421935 51.0496518, 13.7423036 51.0496374, 13.7433555 51.0494831, 13.743606 51.049433, 13.7437265 51.0494123, 13.743865 51.0493886, 13.7439698 51.0493664, 13.7440517 51.0493462, 13.7440764 51.0493394, 13.7441013 51.0493332, 13.7441647 51.0493173, 13.7444657 51.0492347, 13.7445838 51.0491985, 13.7446214 51.049187, 13.744767 51.0491423)","['1', '3', '2']",,"['3.25', '4.8']",
"[205991584, 216071213]",Wilsdruffer Straße,tertiary,50,True,False,238.08800000000002,"LINESTRING (13.7438797 51.0496265, 13.7438018 51.0496342, 13.743755 51.0496393, 13.7428895 51.0497308, 13.7422455 51.0498184, 13.7407397 51.0500076, 13.7406963 51.0500135, 13.740537 51.0500356)",1,,,
9718537,Landhausstraße,residential,30,True,False,22.168,"LINESTRING (13.7439978 51.0497931, 13.7440039 51.049736, 13.7439877 51.049688, 13.7439465 51.0496535, 13.7438797 51.0496265)",,,,
56070079,Landhausstraße,residential,30,False,True,29.993000000000002,"LINESTRING (13.7439978 51.0497931, 13.7439629 51.0498125, 13.7439124 51.0498405, 13.7438299 51.0498937, 13.7437091 51.0499915)",,,,
56070079,Landhausstraße,residential,30,False,False,29.993000000000002,"LINESTRING (13.7437091 51.0499915, 13.7438299 51.0498937, 13.7439124 51.0498405, 13.7439629 51.0498125, 13.7439978 51.0497931)",,,,
"[247177361, 9718574]",Landhausstraße,"['residential', 'living_street']",30,False,True,190.84,"LINESTRING (13.7437091 51.0499915, 13.7435181 51.0500725, 13.7425384 51.0504875, 13.7424849 51.0505102, 13.7421926 51.050633, 13.7417995 51.0508558, 13.741657 51.0509419, 13.7415291 51.0510173)",,,,
"[913446177, 255598297, 508306574]",Schießgasse,residential,30,False,True,152.397,"LINESTRING (13.7437091 51.0499915, 13.743796 51.0501009, 13.7438184 51.0501291, 13.7438723 51.0501991, 13.744147 51.0505559, 13.7443857 51.0508635, 13.7444653 51.0509846, 13.7445001 51.0510376, 13.7445523 51.051117, 13.7446288 51.0512335)",,,,
4432017,Schießgasse,residential,30,False,False,12.8,"LINESTRING (13.7446979 51.0513401, 13.7446288 51.0512335)",,,,
4432019,Salzgasse,living_street,,False,False,118.887,"LINESTRING (13.7446979 51.0513401, 13.7446135 51.0513957, 13.744434 51.0515147, 13.7441401 51.051709, 13.7437274 51.051982, 13.7435262 51.0521151)",,,,
23399919,Taschenberg,residential,,False,False,58.991,"LINESTRING (13.7350613 51.052369, 13.7350838 51.0523584, 13.7351369 51.0523361, 13.7354411 51.0522844, 13.7358628 51.0522127)",,,,
28099012,Sophienstraße,unclassified,30,False,False,76.237,"LINESTRING (13.7350613 51.052369, 13.7349438 51.0522784, 13.734675 51.0520659, 13.734634 51.0520335, 13.7346058 51.0520137, 13.7345274 51.0519601, 13.7344349 51.0519091, 13.7343349 51.0518611)",2,,,
1098459392,Sophienstraße,unclassified,30,False,True,59.113,"LINESTRING (13.7350613 51.052369, 13.7352948 51.0525487, 13.7355936 51.0527821)",2,,,
23058277,Schloßstraße,living_street,,False,True,84.614,"LINESTRING (13.7375454 51.0518867, 13.7376037 51.0521979, 13.7376741 51.0525061, 13.7377325 51.0526373)",,,,
150792360,Sporergasse,living_street,,False,True,60.535,"LINESTRING (13.7375454 51.0518867, 13.7376133 51.0518748, 13.7383987 51.0517952)",,,3,
683659073,Schloßstraße,living_street,,False,False,46.292,"LINESTRING (13.7375454 51.0518867, 13.7375382 51.0518488, 13.7374713 51.051473)",,,,
"[784853276, 1105063902]",Taschenberg,"['residential', 'living_street']",,False,True,58.465999999999994,"LINESTRING (13.7375454 51.0518867, 13.7374451 51.0519042, 13.7367396 51.0520277)",,,,
"[23071305, 53725618, 312932617, 324758207]",Kreuzstraße,residential,50,False,False,65.665,"LINESTRING (13.7434537 51.0475795, 13.7434036 51.0475986, 13.7433763 51.047609, 13.7432818 51.047645, 13.7431459 51.0476968, 13.7429476 51.0477724, 13.7429126 51.0477857, 13.7428469 51.0478109, 13.742821 51.0478206, 13.7427938 51.0478312, 13.7427269 51.0478569, 13.7426504 51.0478856)",,,,
53725619,St. Petersburger Straße,primary,50,True,False,32.158,"LINESTRING (13.7434537 51.0475795, 13.7433809 51.0474942, 13.7432361 51.0473247)",3,B 170,,
4621442,Moritzgasse,living_street,,False,False,22.048,"LINESTRING (13.7408278 51.0507158, 13.7409822 51.0505429)",,,,
4811411,Salzgasse,living_street,,False,True,40.373,"LINESTRING (13.7428442 51.051987, 13.7428087 51.0523494)",,,,
67521774,Salzgasse,living_street,,False,False,35.51,"LINESTRING (13.7428442 51.051987, 13.7427194 51.0519814, 13.7423376 51.0519632)",,,,
67521774,Salzgasse,living_street,,False,True,35.727,"LINESTRING (13.7428442 51.051987, 13.7433213 51.0520139, 13.7433426 51.0519988)",,,,
4432017,Schießgasse,residential,30,False,True,12.8,"LINESTRING (13.7446288 51.0512335, 13.7446979 51.0513401)",,,,
109201729,Rampische Straße,residential,30,False,True,36.782000000000004,"LINESTRING (13.7446288 51.0512335, 13.7444804 51.0512615, 13.7441248 51.0513286)",,,,
"[255598297, 508306574, 913446177]",Schießgasse,residential,30,False,False,152.397,"LINESTRING (13.7446288 51.0512335, 13.7445523 51.051117, 13.7445001 51.0510376, 13.7444653 51.0509846, 13.7443857 51.0508635, 13.744147 51.0505559, 13.7438723 51.0501991, 13.7438184 51.0501291, 13.743796 51.0501009, 13.7437091 51.0499915)",,,,
4811411,Salzgasse,living_street,,False,False,40.373,"LINESTRING (13.7428087 51.0523494, 13.7428442 51.051987)",,,,
684023309,Georg-Treu-Platz,living_street,,False,True,8.869,"LINESTRING (13.7428087 51.0523494, 13.7429355 51.0523465)",,,,
246999227,An der Frauenkirche,living_street,,False,False,43.12,"LINESTRING (13.7428087 51.0523494, 13.7426095 51.052345, 13.7423425 51.052339, 13.7421922 51.0523356)",,,,
4432019,Salzgasse,living_street,,False,True,118.887,"LINESTRING (13.7435262 51.0521151, 13.7437274 51.051982, 13.7441401 51.051709, 13.744434 51.0515147, 13.7446135 51.0513957, 13.7446979 51.0513401)",,,,
"[163468488, 684023309]",Georg-Treu-Platz,living_street,,False,False,50.129,"LINESTRING (13.7435262 51.0521151, 13.743448 51.0521695, 13.7433509 51.0522293, 13.7432316 51.0522841, 13.7430781 51.0523341, 13.7429355 51.0523465)",,,,
738495780,Salzgasse,living_street,,False,False,7.618,"LINESTRING (13.7435262 51.0521151, 13.7434809 51.0520864, 13.7434494 51.0520665)",,,,
76620058,Rathausplatz,residential,20,False,False,89.725,"LINESTRING (13.7413315 51.0474421, 13.7419683 51.0481427)",,,,
4496260,Dr.-Külz-Ring,residential,20,True,False,146.70999999999998,"LINESTRING (13.7413315 51.0474421, 13.7411038 51.0474505, 13.7392377 51.047532)",,,,
65597418,Kreuzstraße,residential,20,False,False,55.596,"LINESTRING (13.7426504 51.0478856, 13.7419683 51.0481427)",,,,
4431873,Dr.-Külz-Ring,residential,20,True,False,116.612,"LINESTRING (13.7426504 51.0478856, 13.7425076 51.0477189, 13.7424203 51.0476135, 13.7423343 51.047552, 13.7422142 51.0475019, 13.7421152 51.0474715, 13.7420428 51.047451, 13.7419315 51.0474371, 13.7417904 51.0474321, 13.7413315 51.0474421)",,,,
"[23071305, 312932617, 53725618, 324758207]",Kreuzstraße,residential,50,False,True,65.665,"LINESTRING (13.7426504 51.0478856, 13.7427269 51.0478569, 13.7427938 51.0478312, 13.742821 51.0478206, 13.7428469 51.0478109, 13.7429126 51.0477857, 13.7429476 51.0477724, 13.7431459 51.0476968, 13.7432818 51.047645, 13.7433763 51.047609, 13.7434036 51.0475986, 13.7434537 51.0475795)",,,,
65597418,Kreuzstraße,residential,20,False,False,52.583,"LINESTRING (13.7419683 51.0481427, 13.741333 51.0483959)",,,,
65597418,Kreuzstraße,residential,20,False,True,55.596,"LINESTRING (13.7419683 51.0481427, 13.7426504 51.0478856)",,,,
"[99478176, 4431874, 116089684, 200606286]",Ringstraße,residential,20,True,False,184.48000000000002,"LINESTRING (13.7419683 51.0481427, 13.7420535 51.048246, 13.7421947 51.0484172, 13.7422242 51.048453, 13.7423875 51.0486396, 13.7429438 51.0484555, 13.7431001 51.0484038, 13.7430352 51.0483285, 13.7430321 51.0483249, 13.7427564 51.0480046, 13.7427336 51.0479782, 13.7426504 51.0478856)",,,,
76620058,Rathausplatz,residential,20,False,True,89.725,"LINESTRING (13.7419683 51.0481427, 13.7413315 51.0474421)",,,,
4431875,Gewandhausstraße,residential,20,False,True,36.427,"LINESTRING (13.7415908 51.0486806, 13.741333 51.0483959)",,,,
4431875,Gewandhausstraße,residential,20,False,False,36.427,"LINESTRING (13.741333 51.0483959, 13.7415908 51.0486806)",,,,
65597418,Kreuzstraße,residential,20,False,True,52.583,"LINESTRING (13.741333 51.0483959, 13.7419683 51.0481427)",,,,
"[683435832, 65597418]",Kreuzstraße,residential,20,False,False,110.961,"LINESTRING (13.741333 51.0483959, 13.7405951 51.0486203, 13.7400327 51.0487529, 13.7398798 51.0487951)",,,,
"[1000324011, 25672469, 83811439]","['An der Kreuzkirche', 'Schulgasse']",residential,20,False,True,152.21,"LINESTRING (13.7398798 51.0487951, 13.7398359 51.0486992, 13.7396303 51.048432, 13.7394307 51.0483389, 13.7394023 51.048213, 13.7393114 51.0478499, 13.7392538 51.0476039, 13.7392377 51.047532)",,,,
683435832,Kreuzstraße,residential,20,False,False,21.23,"LINESTRING (13.7398798 51.0487951, 13.7397562 51.0488561, 13.7396596 51.0489254)",,,,
"[683435832, 65597418]",Kreuzstraße,residential,20,False,True,110.961,"LINESTRING (13.7398798 51.0487951, 13.7400327 51.0487529, 13.7405951 51.0486203, 13.741333 51.0483959)",,,,
25672469,Schulgasse,residential,20,False,False,23.022,"LINESTRING (13.7392151 51.0473255, 13.739225 51.0474499, 13.7392377 51.047532)",,,,
"[27690698, 414855892, 683443093]",Dr.-Külz-Ring,secondary,50,True,False,167.153,"LINESTRING (13.7392151 51.0473255, 13.7390879 51.0473298, 13.7386604 51.0473445, 13.7385461 51.0473487, 13.7383989 51.0473483, 13.7370758 51.0472876, 13.7369997 51.047284, 13.7368294 51.0472745)",2,,,
"[761695064, 4604943]",Dippoldiswalder Platz,secondary_link,50,True,False,72.62899999999999,"LINESTRING (13.7342447 51.0465869, 13.7344421 51.0466761, 13.7346597 51.0467122, 13.7347265 51.0467333, 13.7347542 51.0467551, 13.7347707 51.0467817, 13.7347738 51.046814, 13.7347558 51.0468982, 13.7347383 51.0469459, 13.7346795 51.047027)",1,,,
"[31956328, 33535020, 313559640, 761695067, 761695068, 761695069, 761695070]","['Waisenhausstraße', 'Dippoldiswalder Platz']",secondary,50,True,False,313.744,"LINESTRING (13.7342447 51.0465869, 13.7346753 51.0466424, 13.734767 51.0466539, 13.7350204 51.0466877, 13.7351553 51.0467057, 13.7356677 51.046774, 13.735821 51.0467945, 13.7366756 51.0469105, 13.7368577 51.0469327, 13.7375516 51.0470081, 13.7380203 51.0470389, 13.7380976 51.0470426, 13.738196 51.0470441, 13.7382766 51.0470435, 13.7383654 51.0470428, 13.7385846 51.0470353, 13.7386619 51.0470328)","['3', '2']",,,
150835955,Marienstraße,tertiary,50,False,False,114.977,"LINESTRING (13.7332298 51.0481379, 13.7332639 51.0480414, 13.7333182 51.0478882, 13.7333319 51.0478496, 13.7335185 51.0473833, 13.7336187 51.0471333)",,,,
759555081,Marienstraße,tertiary,30,False,True,41.275999999999996,"LINESTRING (13.7332298 51.0481379, 13.7331083 51.0484273, 13.7330803 51.048497)",,,,
"[761695074, 85945076]",Wallstraße,residential,50,False,True,79.015,"LINESTRING (13.7332298 51.0481379, 13.7334047 51.0481626, 13.7335998 51.0481902, 13.7340481 51.0482536, 13.7340906 51.0482596, 13.7341742 51.0482714, 13.7342158 51.0482773, 13.734308 51.0482903, 13.7343326 51.0482938)",,,,
216071215,Wilsdruffer Straße,tertiary,20,True,False,108.905,"LINESTRING (13.740537 51.0500356, 13.7404383 51.0500489, 13.7401355 51.0500897, 13.7398723 51.0501365, 13.739186 51.0502375, 13.7390208 51.0502598)",1,,4.8,
"[175926248, 972460259]",Kleine Kirchgasse,living_street,,False,False,68.791,"LINESTRING (13.740537 51.0500356, 13.7405507 51.0500707, 13.7405609 51.0500933, 13.7405708 51.0501172, 13.7405801 51.0501396, 13.7406933 51.0504262, 13.7408079 51.0504725, 13.7409822 51.0505429)",,,4,
"[910860368, 290581567]",Marienstraße,residential,30,False,True,84.265,"LINESTRING (13.7339214 51.0494981, 13.7338946 51.049494, 13.7338701 51.0494903, 13.7337956 51.0494791, 13.7337338 51.0494698, 13.7336184 51.0494524, 13.7335564 51.0494431, 13.7333312 51.0494103, 13.733209 51.0493925, 13.7330917 51.0493754, 13.7330323 51.0493668, 13.7328409 51.0493389, 13.7328182 51.0493356, 13.7327477 51.0493253)",2,,,
25684057,Pirnaischer Platz,primary_link,50,True,False,30.621000000000002,"LINESTRING (13.7448983 51.0493158, 13.7449128 51.0492832, 13.7449375 51.0492023, 13.7449731 51.0491339, 13.7450459 51.0490597)",2,,,
119053553,Pirnaischer Platz,primary,50,True,False,21.364,"LINESTRING (13.7448983 51.0493158, 13.7448805 51.0492919, 13.744767 51.0491423)",2,B 170,,
9718570,Landhausstraße,residential,30,True,False,33.087,"LINESTRING (13.7443213 51.0495776, 13.7442866 51.049611, 13.7442713 51.0496222, 13.7441726 51.0496943, 13.7439978 51.0497931)",,,,
24209215,Wilsdruffer Straße,tertiary,50,True,False,31.349,"LINESTRING (13.7443213 51.0495776, 13.7442296 51.0495897, 13.7438797 51.0496265)",,,,
"[28092852, 192338703]","['Sophienstraße', 'Ostra-Allee']",residential,50,False,"[False, True]",169.32,"LINESTRING (13.7336411 51.0517024, 13.7335826 51.0516935, 13.7334766 51.0516756, 13.7334076 51.05167, 13.7333136 51.0516665, 13.7332495 51.0516675, 13.7331053 51.0516832, 13.7330235 51.0517017, 13.7329328 51.0517318, 13.7328434 51.0517687, 13.732824 51.051782, 13.7327557 51.0518286, 13.7327343 51.051851, 13.732635 51.0519547, 13.7325567 51.0520367, 13.732499 51.0521011, 13.7322398 51.0523897, 13.7320317 51.0526199)",,,,
"[28099012, 374096749]",Sophienstraße,unclassified,30,False,"[False, True]",51.887,"LINESTRING (13.7336411 51.0517024, 13.7337957 51.0517295, 13.7339507 51.0517527, 13.734056 51.0517745, 13.7341472 51.051797, 13.7342397 51.0518269, 13.7343349 51.0518611)",2,,,
23058277,Schloßstraße,living_street,,False,False,29.278,"LINESTRING (13.7378682 51.0528864, 13.7377325 51.0526373)",,,,
738495780,Salzgasse,living_street,,False,True,10.602,"LINESTRING (13.7433426 51.0519988, 13.7434494 51.0520665)",,,,
67521774,Salzgasse,living_street,,False,False,35.727,"LINESTRING (13.7433426 51.0519988, 13.7433213 51.0520139, 13.7428442 51.051987)",,,,
1203505653,Salzgasse,living_street,,False,True,50.557,"LINESTRING (13.7433426 51.0519988, 13.7435985 51.0518232, 13.7438083 51.051682, 13.7438168 51.0516593)",,,,
23058277,Schloßstraße,living_street,,False,True,29.278,"LINESTRING (13.7377325 51.0526373, 13.7378682 51.0528864)",,,,
23058277,Schloßstraße,living_street,,False,False,84.614,"LINESTRING (13.7377325 51.0526373, 13.7376741 51.0525061, 13.7376037 51.0521979, 13.7375454 51.0518867)",,,,
"[23399920, 175926246]","['Schössergasse', 'Kanzleigäßchen']",living_street,,False,False,128.703,"LINESTRING (13.7377325 51.0526373, 13.7384235 51.0524657, 13.7384681 51.0524441, 13.7384844 51.0524156, 13.7384937 51.0523214, 13.7384982 51.0522738, 13.7383987 51.0517952)",,,"['4', '3']",
738495781,Kleine Brüdergasse,residential,50,False,True,17.937,"LINESTRING (13.736484 51.0514889, 13.7367338 51.051452)",,,,yes
23399921,Kleine Brüdergasse,residential,50,False,False,157.44299999999998,"LINESTRING (13.736484 51.0514889, 13.7363445 51.0515095, 13.7361035 51.0515451, 13.7358769 51.0515786, 13.7351316 51.0516887, 13.7348142 51.0517356, 13.7344521 51.0517893, 13.7344134 51.0518045, 13.73435 51.0518503, 13.7343349 51.0518611)",,,,yes
33778552,Taschenberg,residential,,True,False,62.519999999999996,"LINESTRING (13.736484 51.0514889, 13.7364985 51.0515206, 13.7365725 51.0516769, 13.7365817 51.0516964, 13.736717 51.0519822, 13.7367396 51.0520277)",,,,
"[784853276, 1105063902]",Taschenberg,"['residential', 'living_street']",,False,False,58.465999999999994,"LINESTRING (13.7367396 51.0520277, 13.7374451 51.0519042, 13.7375454 51.0518867)",,,,
"[683659074, 1197049653, 1197049654]",Taschenberg,residential,,False,True,65.04,"LINESTRING (13.7367396 51.0520277, 13.736581 51.0520555, 13.7364059 51.0521203, 13.7358628 51.0522127)",,,,
61320006,Wilsdruffer Straße,tertiary,20,True,False,125.522,"LINESTRING (13.7390208 51.0502598, 13.7382166 51.0503688, 13.7372643 51.0504944)",1,,3.25,
252945090,Galeriestraße,living_street,,False,False,70.08,"LINESTRING (13.7390208 51.0502598, 13.7390273 51.0502814, 13.7390537 51.050369, 13.7390768 51.0504456, 13.7391457 51.0506747, 13.7392125 51.0508784)",,,,
25672110,Frauenstraße,living_street,,False,False,73.403,"LINESTRING (13.7402552 51.0509504, 13.739957 51.0509158, 13.7392125 51.0508784)",,,,
25672110,Frauenstraße,living_street,,False,True,73.403,"LINESTRING (13.7392125 51.0508784, 13.739957 51.0509158, 13.7402552 51.0509504)",,,,
252945090,Galeriestraße,living_street,,False,True,70.08,"LINESTRING (13.7392125 51.0508784, 13.7391457 51.0506747, 13.7390768 51.0504456, 13.7390537 51.050369, 13.7390273 51.0502814, 13.7390208 51.0502598)",,,,
684023302,Galeriestraße,living_street,,False,False,50.358000000000004,"LINESTRING (13.7392125 51.0508784, 13.7392614 51.0511482, 13.7392497 51.0511893, 13.7391986 51.0512283, 13.7390669 51.0512611)",,,,
683435832,Kreuzstraße,residential,20,False,True,21.23,"LINESTRING (13.7396596 51.0489254, 13.7397562 51.0488561, 13.7398798 51.0487951)",,,,
67521774,Salzgasse,living_street,,False,True,35.51,"LINESTRING (13.7423376 51.0519632, 13.7427194 51.0519814, 13.7428442 51.051987)",,,,
"[328595416, 31956330]",Marienstraße,tertiary,50,True,False,58.474,"LINESTRING (13.7342636 51.0469133, 13.7338923 51.04692, 13.7337851 51.0469442, 13.7337561 51.0469565, 13.7336761 51.0470279, 13.7336643 51.0470495, 13.7336187 51.0471333)",1,,,
150835956,Dippoldiswalder Platz,secondary,50,True,False,60.21,"LINESTRING (13.7342636 51.0469133, 13.7339923 51.0468646, 13.7336706 51.046815, 13.7336135 51.0468084, 13.7334286 51.0467813)",3,,,
175926246,Schössergasse,living_street,,False,False,48.574,"LINESTRING (13.7383987 51.0517952, 13.7383045 51.0513624)",,,4,
150792360,Sporergasse,living_street,,False,False,60.535,"LINESTRING (13.7383987 51.0517952, 13.7376133 51.0518748, 13.7375454 51.0518867)",,,3,
"[23399920, 175926246]","['Schössergasse', 'Kanzleigäßchen']",living_street,,False,True,128.703,"LINESTRING (13.7383987 51.0517952, 13.7384982 51.0522738, 13.7384937 51.0523214, 13.7384844 51.0524156, 13.7384681 51.0524441, 13.7384235 51.0524657, 13.7377325 51.0526373)",,,"['4', '3']",
175926247,Sporergasse,living_street,,False,True,51.894999999999996,"LINESTRING (13.7383987 51.0517952, 13.738756 51.0517569, 13.7391347 51.0517373)",,,,
