osmid,lanes,name,highway,oneway,reversed,length,geometry,ref,junction
1080026895,2,Franklin Trail Southeast,tertiary,False,False,133.346,"LINESTRING (-93.4232325 44.7088974, -93.4229054 44.7089202, -93.4215532 44.7090147)",,
18234693,,Bluff Heights Trail Southeast,residential,False,False,155.761,"LINESTRING (-93.4215532 44.7090147, -93.4217295 44.7095903, -93.4218153 44.709888, -93.4219064 44.7102039, -93.4219834 44.710381)",,
1080026895,2,Franklin Trail Southeast,tertiary,False,False,133.491,"LINESTRING (-93.4215532 44.7090147, -93.4209838 44.7090754, -93.4204898 44.7091281, -93.4203245 44.7091585, -93.4201896 44.7091879, -93.4201384 44.7091991, -93.4199094 44.7092677)",,
1080026895,2,Franklin Trail Southeast,tertiary,False,True,133.346,"LINESTRING (-93.4215532 44.7090147, -93.4229054 44.7089202, -93.4232325 44.7088974)",,
1080026895,2,Franklin Trail Southeast,tertiary,False,False,225.313,"LINESTRING (-93.4199094 44.7092677, -93.4195987 44.7093771, -93.4195743 44.7093857, -93.4192422 44.7095229, -93.4188811 44.7096722, -93.418176 44.7099727, -93.4174443 44.7102845)",,
1080026895,2,Franklin Trail Southeast,tertiary,False,True,133.49099999999999,"LINESTRING (-93.4199094 44.7092677, -93.4201384 44.7091991, -93.4201896 44.7091879, -93.4203245 44.7091585, -93.4204898 44.7091281, -93.4209838 44.7090754, -93.4215532 44.7090147)",,
18234693,,Bluff Heights Trail Southeast,residential,False,True,123.06299999999999,"LINESTRING (-93.4174443 44.7102845, -93.4176469 44.71054, -93.417696 44.7106938, -93.4177584 44.7108362, -93.4179045 44.7109712, -93.4182723 44.7111828)",,
1080026895,2,Franklin Trail Southeast,tertiary,False,False,87.069,"LINESTRING (-93.4174443 44.7102845, -93.4166537 44.7106235, -93.416495 44.7106815)",,
1080026895,2,Franklin Trail Southeast,tertiary,False,True,225.313,"LINESTRING (-93.4174443 44.7102845, -93.418176 44.7099727, -93.4188811 44.7096722, -93.4192422 44.7095229, -93.4195743 44.7093857, -93.4195987 44.7093771, -93.4199094 44.7092677)",,
103495218,,Jordan Avenue Southeast,residential,False,False,128.10999999999999,"LINESTRING (-93.4175929 44.7173347, -93.4175935 44.7172601, -93.4176024 44.7161826)",,
576720363,4,160th Street Southeast,tertiary,False,True,112.191,"LINESTRING (-93.4175929 44.7173347, -93.4184799 44.717334, -93.4190128 44.7173336)",CR 44,
"[103495218, 18235638]",,"['Minnesota Street Southeast', 'Jordan Avenue Southeast']",residential,False,"[False, True]",243.77899999999997,"LINESTRING (-93.4176024 44.7161826, -93.4176249 44.7152291, -93.4176325 44.7151012, -93.4176342 44.7150726, -93.4176605 44.7150033, -93.4177495 44.7149688, -93.4179137 44.714975, -93.4181187 44.7149738, -93.4183167 44.7149645, -93.418437 44.7149427, -93.418627 44.7149054, -93.4188155 44.7148623, -93.4190413 44.7148209)",,
103495218,,Jordan Avenue Southeast,residential,False,True,128.10999999999999,"LINESTRING (-93.4176024 44.7161826, -93.4175935 44.7172601, -93.4175929 44.7173347)",,
576720294,,Dakota Street Southeast,residential,False,False,83.743,"LINESTRING (-93.4222726 44.7144357, -93.4212525 44.7142315)",,
"[1079722840, 1079722841]","['1', '3']",Highway 13 South,primary,True,False,387.50299999999993,"LINESTRING (-93.4222726 44.7144357, -93.4218965 44.7153231, -93.4217088 44.7156767, -93.4214768 44.7160083, -93.4212273 44.71632, -93.4210382 44.7165239, -93.4209176 44.7166477, -93.4207187 44.7168518, -93.4203888 44.7171289, -93.4201603 44.7173107, -93.4200457 44.717391, -93.4199583 44.7174522)",MN 13,
1079722843,,Highway 13 South,primary,True,False,13.357,"LINESTRING (-93.4199583 44.7174522, -93.419844 44.7175407)",MN 13,
576720351,,160th Street Southeast,tertiary,True,False,78.82900000000001,"LINESTRING (-93.4199583 44.7174522, -93.4197997 44.7173938, -93.4196311 44.7173318, -93.4195852 44.7173149, -93.4192331 44.7173015, -93.4190128 44.7173336)",CR 44,
18232821,,Erie Avenue Southeast,residential,False,False,187.92100000000002,"LINESTRING (-93.4253711 44.7150851, -93.4253966 44.7150267, -93.4255069 44.7147716, -93.4255815 44.7145876, -93.4256026 44.7145196, -93.4255819 44.7144631, -93.4255077 44.7143693, -93.4254107 44.7143163, -93.4250929 44.7142232, -93.4250802 44.7142201, -93.4247548 44.7141406, -93.4244008 44.7140673, -93.4242922 44.7140259)",,
18234857,2,Dakota Street Southeast,residential,False,False,116.056,"LINESTRING (-93.4253711 44.7150851, -93.4247607 44.714966, -93.4247076 44.7149559, -93.4244362 44.7149052, -93.4240954 44.7148395, -93.4239535 44.7148121)",,
18234857,2,Dakota Street Southeast,residential,False,True,112.06,"LINESTRING (-93.4253711 44.7150851, -93.4254269 44.7150968, -93.4258853 44.7152031, -93.4261615 44.7152679, -93.4267188 44.7153988)",,
18237421,,Saint Paul Avenue,residential,False,True,116.645,"LINESTRING (-93.4190052 44.7158696, -93.4190413 44.7148209)",,
"[18235996, 18233559]",,"['Oak Street Southeast', 'Evanston Avenue Southeast']",residential,False,False,221.222,"LINESTRING (-93.4190052 44.7158696, -93.4192284 44.7158745, -93.4203165 44.7161007, -93.420406 44.7160855, -93.420467 44.7160426, -93.4206211 44.715667, -93.420821 44.7151797)",,
18237421,,Saint Paul Avenue,residential,False,False,162.791,"LINESTRING (-93.4190052 44.7158696, -93.4190124 44.7172582, -93.4190128 44.7173336)",,
18234857,2,Dakota Street Southeast,residential,False,False,112.05999999999999,"LINESTRING (-93.4267188 44.7153988, -93.4261615 44.7152679, -93.4258853 44.7152031, -93.4254269 44.7150968, -93.4253711 44.7150851)",,
18237603,,Arcadia Avenue Southeast,residential,False,False,69.693,"LINESTRING (-93.4267188 44.7153988, -93.4267478 44.7153268, -93.4269618 44.7147963)",,
18234857,2,Dakota Street Southeast,residential,False,False,64.288,"LINESTRING (-93.4239535 44.7148121, -93.4238122 44.7147808, -93.4232839 44.7146639, -93.4231767 44.7146402)",,
18234857,2,Dakota Street Southeast,residential,False,True,116.05600000000001,"LINESTRING (-93.4239535 44.7148121, -93.4240954 44.7148395, -93.4244362 44.7149052, -93.4247076 44.7149559, -93.4247607 44.714966, -93.4253711 44.7150851)",,
18235097,,Main Avenue Southeast,residential,False,False,91.42699999999999,"LINESTRING (-93.4239535 44.7148121, -93.4239919 44.714723, -93.4242922 44.7140259)",,
18235097,,Main Avenue Southeast,residential,False,True,215.30100000000002,"LINESTRING (-93.4239535 44.7148121, -93.4239222 44.7148887, -93.4237954 44.7151989, -93.4237544 44.7152823, -93.4237251 44.715342, -93.4236916 44.7153946, -93.4236473 44.7154641, -93.4235903 44.7155376, -93.4235516 44.7155875, -93.4234592 44.7156879, -93.4233628 44.7157798, -93.4232632 44.715867, -93.4231965 44.7159147, -93.4231181 44.7159707, -93.4229601 44.7160708, -93.4225963 44.7162531, -93.422433 44.7163435)",,
18234857,2,Dakota Street Southeast,residential,False,False,64.304,"LINESTRING (-93.4231767 44.7146402, -93.422817 44.7145564, -93.4223989 44.7144704)",,
18234857,2,Dakota Street Southeast,residential,False,True,64.28800000000001,"LINESTRING (-93.4231767 44.7146402, -93.4232839 44.7146639, -93.4238122 44.7147808, -93.4239535 44.7148121)",,
18234961,,Hastings Avenue Southeast,residential,False,False,147.185,"LINESTRING (-93.4231767 44.7146402, -93.4232274 44.7145795, -93.4233275 44.7144597, -93.4234623 44.7141222, -93.4235355 44.7139391, -93.4235402 44.7139273, -93.4235975 44.7138978, -93.4242922 44.7140259)",,
18235996,,Evanston Avenue Southeast,residential,False,True,110.811,"LINESTRING (-93.4212525 44.7142315, -93.420821 44.7151797)",,
576720294,,Dakota Street Southeast,residential,False,False,95.921,"LINESTRING (-93.4212525 44.7142315, -93.4200906 44.7139817)",,
576720294,,Dakota Street Southeast,residential,False,True,83.743,"LINESTRING (-93.4212525 44.7142315, -93.4222726 44.7144357)",,
576720294,,Dakota Street Southeast,residential,False,True,95.921,"LINESTRING (-93.4200906 44.7139817, -93.4212525 44.7142315)",,
1080026895,2,Franklin Trail Southeast,tertiary,False,True,87.069,"LINESTRING (-93.416495 44.7106815, -93.4166537 44.7106235, -93.4174443 44.7102845)",,
18235424,2,Colorado Street Southeast,residential,False,True,223.351,"LINESTRING (-93.4245845 44.71334, -93.4252866 44.713461, -93.4254042 44.7134813, -93.4255214 44.7135015, -93.425799 44.7135493, -93.4262923 44.7136344, -93.4263719 44.713636, -93.4264814 44.7136382, -93.4273611 44.7136561)",,
954716349,,Main Avenue Southeast,residential,False,False,86.85000000000001,"LINESTRING (-93.4245845 44.71334, -93.4248595 44.7126724, -93.4248933 44.7125904)",,
954716349,,Main Avenue Southeast,residential,False,True,40.588,"LINESTRING (-93.4245845 44.71334, -93.4245159 44.7134918, -93.424472 44.7135992, -93.4244351 44.7136892)",,
18236727,,Pleasant Street Southeast,residential,False,False,129.13799999999998,"LINESTRING (-93.4248933 44.7125904, -93.4247481 44.7125889, -93.4241978 44.7125831, -93.4241403 44.7125759, -93.4238645 44.7125414, -93.4235755 44.7124725, -93.4235472 44.7124645, -93.4233012 44.7123946)",,
954716349,,Main Avenue Southeast,residential,False,True,86.85000000000001,"LINESTRING (-93.4248933 44.7125904, -93.4248595 44.7126724, -93.4245845 44.71334)",,
18235424,2,Colorado Street Southeast,residential,False,False,223.351,"LINESTRING (-93.4273611 44.7136561, -93.4264814 44.7136382, -93.4263719 44.713636, -93.4262923 44.7136344, -93.425799 44.7135493, -93.4255214 44.7135015, -93.4254042 44.7134813, -93.4252866 44.713461, -93.4245845 44.71334)",,
864520906,,Arcadia Avenue,residential,True,False,56.635,"LINESTRING (-93.4273611 44.7136561, -93.4273288 44.7137499, -93.4273188 44.7138709, -93.4272565 44.7140157, -93.4271628 44.714139)",,
18235996,,Evanston Avenue Southeast,residential,False,False,110.811,"LINESTRING (-93.420821 44.7151797, -93.4212525 44.7142315)",,
18235638,,Minnesota Street Southeast,residential,False,False,146.433,"LINESTRING (-93.420821 44.7151797, -93.4192113 44.7148318, -93.4190413 44.7148209)",,
