osmid,oneway,name,highway,reversed,length,geometry,lanes,maxspeed,access,tunnel,bridge
848862751,True,Liberty Street,residential,False,56.483,"LINESTRING (-76.8869707 40.2638568, -76.8863875 40.2641017)",,,,,
9062363,False,Church Street,residential,True,72.297,"LINESTRING (-76.8869707 40.2638568, -76.8866174 40.2633669, -76.8865613 40.2632866)",,,,,
848862752,False,Church Street,residential,False,66.036,"LINESTRING (-76.8869707 40.2638568, -76.8873001 40.2643136, -76.8873459 40.2643771)",,,,,
9073040,False,North 4th Street,secondary,False,81.358,"LINESTRING (-76.8804864 40.2623615, -76.8811493 40.2627055, -76.8812793 40.2627729)",2,,,,
9068142,True,South Street,residential,False,19.39,"LINESTRING (-76.8848228 40.263066, -76.8850253 40.2629852)",,,,,
9062960,False,Willis Street,residential,False,84.48700000000001,"LINESTRING (-76.8848228 40.263066, -76.8850872 40.263433, -76.8852302 40.263645, -76.8852917 40.2637362)",,,,,
9073040,False,North 4th Street,secondary,True,81.358,"LINESTRING (-76.8812793 40.2627729, -76.8811493 40.2627055, -76.8804864 40.2623615)",2,,,,
43134801,True,Walnut Street,primary,False,119.518,"LINESTRING (-76.8812793 40.2627729, -76.8813253 40.2627257, -76.8813281 40.2627232, -76.8813928 40.2626508, -76.8816439 40.2623718, -76.8820569 40.261877)",3,25 mph,,,
9071321,True,Verbeke Street,residential,False,48.651,"LINESTRING (-76.888078 40.2701738, -76.888266 40.2700898, -76.8885729 40.2699528)",1,25 mph,,,
9064256,True,Liberty Street,residential,False,32.572,"LINESTRING (-76.888614 40.2631753, -76.8882756 40.2633136)",,,,,
9069106,False,Buttonwood Street,residential,True,71.185,"LINESTRING (-76.888614 40.2631753, -76.888226 40.2626077)",,,,,
9069106,False,Buttonwood Street,residential,False,67.316,"LINESTRING (-76.888614 40.2631753, -76.8886334 40.2632029, -76.8889474 40.2636493, -76.8889892 40.2637087)",,,,,
9064256,True,Liberty Street,residential,False,64.264,"LINESTRING (-76.8882756 40.2633136, -76.8880358 40.2634096, -76.8877374 40.2635349, -76.8876095 40.2635886)",,,,,
9067701,False,Cedar Street,residential,False,67.244,"LINESTRING (-76.8882756 40.2633136, -76.8882951 40.2633413, -76.8886093 40.263787, -76.888651 40.2638462)",,,,,
848862753,True,Liberty Street,residential,False,61.865,"LINESTRING (-76.8876095 40.2635886, -76.8875175 40.2636272, -76.8869707 40.2638568)",,,,,
848862754,True,North 2nd Street,primary,False,70.765,"LINESTRING (-76.8876095 40.2635886, -76.8881361 40.2639579, -76.8882236 40.2640192)",3,25 mph,,,
848862751,True,Liberty Street,residential,False,42.202,"LINESTRING (-76.8863875 40.2641017, -76.8859389 40.2642656)",,,,,
9067384,False,Willow Street,residential,False,65.251,"LINESTRING (-76.8863875 40.2641017, -76.8867132 40.2645532, -76.8867583 40.2646158)",,,,,
9067384,False,Willow Street,residential,True,72.197,"LINESTRING (-76.8863875 40.2641017, -76.8860443 40.2636023, -76.8859923 40.2635267)",,,,,
25856384,True,Susquehanna Street,residential,False,66.63,"LINESTRING (-76.8859389 40.2642656, -76.8862687 40.2647346, -76.8863102 40.2647936)",,,,,
848862751,True,Liberty Street,residential,False,61.443,"LINESTRING (-76.8859389 40.2642656, -76.8854134 40.2644785, -76.8852993 40.2645247)",,,,,
9066342,False,North 3rd Street,secondary,False,67.182,"LINESTRING (-76.8852993 40.2645247, -76.8855928 40.26496, -76.8856629 40.2650614)",2,25 mph,,,
9066342,False,North 3rd Street,secondary,True,69.329,"LINESTRING (-76.8852993 40.2645247, -76.8850844 40.2642392, -76.8849493 40.2640519, -76.8848985 40.2639814)",2,25 mph,,,
877735593,True,North 2nd Street,primary,False,73.245,"LINESTRING (-76.8898931 40.2663251, -76.8899215 40.2663639, -76.8903147 40.2668999)",3,25 mph,,,
906436562,True,Boas Street,residential,False,113.691,"LINESTRING (-76.8898931 40.2663251, -76.8904301 40.2660996, -76.890495 40.2660723, -76.890993 40.2658635, -76.8910672 40.2658324)",,,,,
906436562,True,Boas Street,residential,False,63.902,"LINESTRING (-76.8892346 40.266604, -76.8897755 40.2663745, -76.8897952 40.2663662, -76.8898931 40.2663251)",,,,,
1040354775,True,Penn Street,residential,False,123.03999999999999,"LINESTRING (-76.8892346 40.266604, -76.8891923 40.2665452, -76.8888975 40.2661352, -76.8885918 40.2656987, -76.8885461 40.2656302)",1,,yes,,
906436562,True,Boas Street,residential,False,62.403,"LINESTRING (-76.8885889 40.2668727, -76.8892346 40.266604)",,,,,
9064945,True,Green Street,residential,False,123.642,"LINESTRING (-76.8885889 40.2668727, -76.8885501 40.2668188, -76.8882502 40.266402, -76.8879598 40.2659983, -76.8879433 40.2659754, -76.8879362 40.2659655, -76.8878876 40.265898)",,,,,
877735597,False,North 3rd Street,secondary,False,73.24499999999999,"LINESTRING (-76.887325 40.2674034, -76.8873511 40.2674396, -76.8875232 40.2676783, -76.8877159 40.2679454, -76.8877412 40.2679805)",,25 mph,,,
877735597,False,North 3rd Street,secondary,True,125.271,"LINESTRING (-76.887325 40.2674034, -76.887286 40.267349, -76.8869767 40.2669176, -76.886775 40.2666337, -76.8866973 40.2665243, -76.8866728 40.26649, -76.8866112 40.2664175)",,25 mph,,,
906436562,True,Boas Street,residential,False,122.40200000000002,"LINESTRING (-76.887325 40.2674034, -76.8873854 40.2673778, -76.8879266 40.2671483, -76.8885159 40.2669031, -76.8885302 40.2668972, -76.8885889 40.2668727)",,,,,
906436561,True,James Street,residential,False,72.312,"LINESTRING (-76.8867944 40.2676267, -76.8868208 40.2676665, -76.8869696 40.2679085, -76.8869839 40.2679318, -76.8871446 40.268179, -76.8871526 40.2681913, -76.887166 40.2682119)",,,,,
906436562,True,Boas Street,residential,False,51.413000000000004,"LINESTRING (-76.8867944 40.2676267, -76.887217 40.2674487, -76.8872457 40.2674367, -76.887325 40.2674034)",,,,,
9066405,False,Capitol Street,residential,True,80.913,"LINESTRING (-76.8862536 40.2678533, -76.8857938 40.2672158)",,,,,
9066405,False,Capitol Street,residential,False,73.24799999999999,"LINESTRING (-76.8862536 40.2678533, -76.8862843 40.2678966, -76.8862964 40.2679137, -76.8864798 40.2681725, -76.8866488 40.2684019, -76.8866698 40.2684304)",,,,,
764852744,True,Boas Street,residential,False,52.348,"LINESTRING (-76.8862536 40.2678533, -76.8865396 40.2677332, -76.8867944 40.2676267)",,,,,
9064704,False,Commonwealth Avenue,tertiary,False,121.34899999999999,"LINESTRING (-76.8816837 40.2646421, -76.8820127 40.2651171, -76.8823521 40.2656069)",,25 mph,,,
9064704,False,Commonwealth Avenue,tertiary,True,165.77200000000002,"LINESTRING (-76.8816837 40.2646421, -76.8815943 40.264513, -76.8814449 40.2642973, -76.8813977 40.2642292, -76.881174 40.2639058, -76.8808249 40.2634033, -76.8807508 40.2633341)",,25 mph,,,
9064704,False,Commonwealth Avenue,tertiary,False,85.09400000000001,"LINESTRING (-76.8823521 40.2656069, -76.8824528 40.2657524, -76.8827677 40.266207, -76.8828207 40.2662835)",,25 mph,,,
9064704,False,Commonwealth Avenue,tertiary,True,121.34899999999999,"LINESTRING (-76.8823521 40.2656069, -76.8820127 40.2651171, -76.8816837 40.2646421)",,25 mph,,,
9069235,True,North Drive,residential,False,180.37,"LINESTRING (-76.8823521 40.2656069, -76.882237 40.265656, -76.8814373 40.265996, -76.8813276 40.2660436, -76.8806095 40.2663373, -76.8804882 40.2663868)",,,,,
487024818,False,Commonwealth Avenue,secondary,True,14.559,"LINESTRING (-76.8837064 40.2675975, -76.8836399 40.2674768)",,,,,
27413976,False,Commonwealth Avenue,secondary,False,132.94500000000002,"LINESTRING (-76.8837064 40.2675975, -76.8837552 40.2676886, -76.8837741 40.2677138, -76.8839643 40.26798, -76.8841213 40.2681575, -76.8845044 40.2684441, -76.8845269 40.2684609, -76.8846368 40.2685431)",,25 mph,,,
475123022,True,Forster Street,primary,False,175.665,"LINESTRING (-76.8837064 40.2675975, -76.8838549 40.2675372, -76.885534 40.2668552)",3,35 mph,,,
9071321,True,Verbeke Street,residential,False,46.33,"LINESTRING (-76.8871333 40.2705815, -76.887609 40.2703769)",1,25 mph,,,
121268695,True,Briggs Street,residential,False,61.562,"LINESTRING (-76.8874295 40.2652613, -76.8867939 40.2655283)",,,,,
9064945,True,Green Street,residential,False,90.134,"LINESTRING (-76.8874295 40.2652613, -76.8871735 40.2649101, -76.8869685 40.2646257, -76.8869464 40.2645951, -76.8869153 40.264552)",,,,,
9064945,True,Green Street,residential,False,14.75,"LINESTRING (-76.8878876 40.265898, -76.887804 40.2657817)",,,,,
475123029,True,Forster Street,primary,False,63.312,"LINESTRING (-76.8878876 40.265898, -76.8879669 40.2658657, -76.8879809 40.26586, -76.8885461 40.2656302)",3,35 mph,,,
9064945,True,Green Street,residential,False,73.245,"LINESTRING (-76.8890051 40.2674498, -76.8889763 40.2674099, -76.8886168 40.2669114, -76.8885889 40.2668727)",,,,,
9065632,True,Herr Street,residential,False,122.42500000000001,"LINESTRING (-76.8890051 40.2674498, -76.8889481 40.2674742, -76.8883464 40.2677322, -76.8882555 40.2677642, -76.8878304 40.267943, -76.8878054 40.2679535, -76.8877412 40.2679805)",,,,,
9064945,True,Green Street,residential,False,94.985,"LINESTRING (-76.8895448 40.2681982, -76.8894016 40.2679995, -76.8891597 40.2676642, -76.8890666 40.267535, -76.8890282 40.2674818, -76.8890051 40.2674498)",,,,,
9065473,True,Cumberland Street,residential,False,63.416999999999994,"LINESTRING (-76.8895448 40.2681982, -76.8896209 40.2681663, -76.8901382 40.267949, -76.8901537 40.2679425, -76.8901996 40.2679232)",,,,,
1040354773,False,Verbeke Street,tertiary,False,6.499,"LINESTRING (-76.8901784 40.2690767, -76.8901113 40.2691049)",,,,,
1040354773,False,Verbeke Street,tertiary,True,8.6,"LINESTRING (-76.8901784 40.2690767, -76.8902672 40.2690394)",,,,,
9064945,True,Green Street,residential,False,111.5,"LINESTRING (-76.8901784 40.2690767, -76.8901214 40.2689976, -76.8898834 40.2686677, -76.8898058 40.2685601, -76.8895728 40.268237, -76.8895693 40.2682321, -76.8895448 40.2681982)",,,,,
9064945,True,Green Street,residential,False,136.96,"LINESTRING (-76.8909567 40.2701558, -76.890541 40.2695795, -76.8902479 40.2691731, -76.8902378 40.2691591, -76.8901784 40.2690767)",,,,,
1090991405,False,Calder Street,residential,False,61.357,"LINESTRING (-76.8909567 40.2701558, -76.8908821 40.2701865, -76.8903203 40.2704179)",,,,,
1090991405,False,Calder Street,residential,True,63.417,"LINESTRING (-76.8909567 40.2701558, -76.8910438 40.2701176, -76.8916049 40.2698718)",,,,,
877735593,True,North 2nd Street,primary,False,109.942,"LINESTRING (-76.8908546 40.2676482, -76.8908791 40.2676821, -76.891116 40.26801, -76.8914114 40.2684084, -76.8914855 40.2685118)",3,25 mph,,,
9065473,True,Cumberland Street,residential,False,63.431000000000004,"LINESTRING (-76.8901996 40.2679232, -76.8907481 40.2676929, -76.8907751 40.2676816, -76.8908546 40.2676482)",,,,,
1040354775,True,Penn Street,residential,False,94.98500000000001,"LINESTRING (-76.8901996 40.2679232, -76.8901645 40.2678746, -76.8900677 40.2677403, -76.8900563 40.2677246, -76.8896926 40.2672202, -76.8896828 40.2672065, -76.8896599 40.2671748)",1,,yes,,
9065473,True,Cumberland Street,residential,False,65.494,"LINESTRING (-76.8888694 40.2684834, -76.8894865 40.2682219, -76.8894888 40.268221, -76.8895448 40.2681982)",,,,,
252828702,True,Susquehanna Street,residential,False,26.314,"LINESTRING (-76.8888694 40.2684834, -76.8888303 40.2684388, -76.8886882 40.2682914)",1,,,,
9065473,True,Cumberland Street,residential,False,56.907,"LINESTRING (-76.8882809 40.2687289, -76.8883319 40.2687067, -76.8888694 40.2684834)",,,,,
877735597,False,North 3rd Street,secondary,False,91.946,"LINESTRING (-76.8882809 40.2687289, -76.8885063 40.2690414, -76.8885149 40.2690536, -76.8885734 40.2691366, -76.8887708 40.2694166, -76.8887982 40.2694555)",,25 mph,,,
877735597,False,North 3rd Street,secondary,True,14.838000000000001,"LINESTRING (-76.8882809 40.2687289, -76.8882441 40.2686766, -76.8881966 40.268612)",,25 mph,,,
9065632,True,Herr Street,residential,False,63.412000000000006,"LINESTRING (-76.8903147 40.2668999, -76.8902139 40.2669422, -76.8896599 40.2671748)",,,,,
877735593,True,North 2nd Street,primary,False,94.988,"LINESTRING (-76.8903147 40.2668999, -76.8907101 40.2674405, -76.8908195 40.2675977, -76.8908546 40.2676482)",3,25 mph,,,
9065632,True,Herr Street,residential,False,63.416000000000004,"LINESTRING (-76.8896599 40.2671748, -76.8890947 40.2674122, -76.8890051 40.2674498)",,,,,
1040354775,True,Penn Street,residential,False,73.011,"LINESTRING (-76.8896599 40.2671748, -76.889629 40.2671333, -76.8892619 40.2666406, -76.8892346 40.266604)",1,,yes,,
9065632,True,Herr Street,residential,False,111.009,"LINESTRING (-76.8861683 40.2686409, -76.8851404 40.2690725, -76.8851331 40.2690756, -76.8850742 40.2691003, -76.885022 40.2691222)",,,,,
9068574,False,Plum Street,residential,True,73.23700000000001,"LINESTRING (-76.8861683 40.2686409, -76.8861488 40.2686134, -76.885985 40.2683824, -76.885786 40.2681102, -76.8857521 40.2680639)",,,,,
814094827,False,North River Street,residential,False,53.578,"LINESTRING (-76.8864985 40.2618202, -76.8869425 40.2621628)",,,,,
814094827,False,North River Street,residential,True,53.578,"LINESTRING (-76.8869425 40.2621628, -76.8864985 40.2618202)",,,,,
"[66297925, 116291351]",True,Forster Street,primary,False,116.23800000000001,"LINESTRING (-76.8891981 40.2653651, -76.8893866 40.2652854, -76.8898017 40.26511, -76.890289 40.2649334, -76.8903317 40.2649179, -76.8904159 40.2648874)",2,35 mph,,,
877735593,True,North 2nd Street,primary,False,121.952,"LINESTRING (-76.8891981 40.2653651, -76.889246 40.2654313, -76.8895624 40.2658683, -76.8898497 40.2662651, -76.8898931 40.2663251)",3,25 mph,,,
475123029,True,Forster Street,primary,False,62.685,"LINESTRING (-76.8885461 40.2656302, -76.8890815 40.2654125, -76.8891004 40.2654048, -76.8891981 40.2653651)",3,35 mph,,,
876618647,False,North 3rd Street,secondary,True,14.77,"LINESTRING (-76.8866112 40.2664175, -76.8865166 40.266306)",,,,,
285558837,True,Forster Street,primary,False,122.742,"LINESTRING (-76.8866112 40.2664175, -76.8867053 40.2663793, -76.8872482 40.266158, -76.8877828 40.2659406, -76.887821 40.2659251, -76.8878876 40.265898)",3,35 mph,,,
877735597,False,North 3rd Street,secondary,False,125.271,"LINESTRING (-76.8866112 40.2664175, -76.8866728 40.26649, -76.8866973 40.2665243, -76.886775 40.2666337, -76.8869767 40.2669176, -76.887286 40.267349, -76.887325 40.2674034)",,25 mph,,,
9066342,False,North 3rd Street,secondary,False,75.625,"LINESTRING (-76.8826943 40.2619921, -76.8827766 40.2620546, -76.8833261 40.2624718)",2,25 mph,,,
9066342,False,North 3rd Street,secondary,True,14.352,"LINESTRING (-76.8826943 40.2619921, -76.8826146 40.2619332, -76.8825728 40.2619023)",2,25 mph,,,
9066342,False,North 3rd Street,secondary,False,74.818,"LINESTRING (-76.8833261 40.2624718, -76.8839933 40.2629117)",2,25 mph,,,
9066342,False,North 3rd Street,secondary,True,75.625,"LINESTRING (-76.8833261 40.2624718, -76.8827766 40.2620546, -76.8826943 40.2619921)",2,25 mph,,,
9066342,False,North 3rd Street,secondary,True,74.818,"LINESTRING (-76.8839933 40.2629117, -76.8833261 40.2624718)",2,25 mph,,,
9066342,False,North 3rd Street,secondary,False,50.024,"LINESTRING (-76.8839933 40.2629117, -76.8843554 40.2631921, -76.884396 40.263239)",2,25 mph,,,
814094824,True,Pine Street,residential,False,155.00900000000001,"LINESTRING (-76.8839933 40.2629117, -76.8840416 40.2628716, -76.8843076 40.2626512, -76.8846031 40.2624063, -76.8851555 40.2619484, -76.8852306 40.2618861)",,,,,
9066342,False,North 3rd Street,secondary,False,84.266,"LINESTRING (-76.884396 40.263239, -76.8846686 40.2636493, -76.8847969 40.2638407, -76.8848464 40.2639144)",2,25 mph,,,
9066342,False,North 3rd Street,secondary,True,50.024,"LINESTRING (-76.884396 40.263239, -76.8843554 40.2631921, -76.8839933 40.2629117)",2,25 mph,,,
9068142,True,South Street,residential,False,41.006,"LINESTRING (-76.884396 40.263239, -76.8844995 40.2631971, -76.8848228 40.263066)",,,,,
9066342,False,North 3rd Street,secondary,False,64.49600000000001,"LINESTRING (-76.8861508 40.2657978, -76.8864345 40.266205, -76.8864447 40.2662187, -76.8865166 40.266306)",2,25 mph,,,
9066342,False,North 3rd Street,secondary,True,91.845,"LINESTRING (-76.8861508 40.2657978, -76.8858903 40.2654236, -76.8857262 40.2651872, -76.8856629 40.2650614)",2,25 mph,,,
1040354760,False,Verbeke Street,tertiary,True,8.956,"LINESTRING (-76.8889145 40.2696074, -76.889007 40.2695686)",,,,,
877735597,False,North 3rd Street,secondary,False,19.154,"LINESTRING (-76.8889145 40.2696074, -76.8889878 40.2697156, -76.8890182 40.2697604)",,25 mph,,,
877735597,False,North 3rd Street,secondary,True,19.561999999999998,"LINESTRING (-76.8889145 40.2696074, -76.8888596 40.2695357, -76.8887982 40.2694555)",,25 mph,,,
"[877735597, 1125701670]",False,North 3rd Street,secondary,False,118.55199999999999,"LINESTRING (-76.8890182 40.2697604, -76.889051 40.2698048, -76.889326 40.270178, -76.889393 40.2702709, -76.8894794 40.2703907, -76.8896598 40.2706408, -76.889697 40.2706923)",,25 mph,,,
877735597,False,North 3rd Street,secondary,True,19.154,"LINESTRING (-76.8890182 40.2697604, -76.8889878 40.2697156, -76.8889145 40.2696074)",,25 mph,,,
"[9066393, 1090991405]",False,Calder Street,residential,True,61.053,"LINESTRING (-76.889697 40.2706923, -76.8897593 40.2706649, -76.889775 40.270658, -76.8900345 40.2705437, -76.8903203 40.2704179)",,,,,
"[877735597, 1125701670]",False,North 3rd Street,secondary,True,118.55199999999999,"LINESTRING (-76.889697 40.2706923, -76.8896598 40.2706408, -76.8894794 40.2703907, -76.889393 40.2702709, -76.889326 40.270178, -76.889051 40.2698048, -76.8890182 40.2697604)",,25 mph,,,
60838636,True,Penn Street,residential,False,135.80399999999997,"LINESTRING (-76.8916049 40.2698718, -76.8915709 40.2698246, -76.8912091 40.2693229, -76.8911958 40.2693045, -76.8909067 40.2689038, -76.890881 40.2688681, -76.8908332 40.2688018)",1,,yes,,
1090991405,False,Calder Street,residential,False,63.417,"LINESTRING (-76.8916049 40.2698718, -76.8910438 40.2701176, -76.8909567 40.2701558)",,,,,
"[9066393, 1090991405]",False,Calder Street,residential,False,61.053,"LINESTRING (-76.8903203 40.2704179, -76.8900345 40.2705437, -76.889775 40.270658, -76.8897593 40.2706649, -76.889697 40.2706923)",,,,,
1090991405,False,Calder Street,residential,True,61.357,"LINESTRING (-76.8903203 40.2704179, -76.8908821 40.2701865, -76.8909567 40.2701558)",,,,,
9071321,True,Verbeke Street,residential,False,43.418,"LINESTRING (-76.8885729 40.2699528, -76.8887896 40.2698592, -76.88892 40.2698029, -76.8890182 40.2697604)",1,25 mph,,,
9070140,True,State Street,tertiary,False,55.17,"LINESTRING (-76.8859923 40.2635267, -76.8865613 40.2632866)",,,,,
9067384,False,Willow Street,residential,False,72.197,"LINESTRING (-76.8859923 40.2635267, -76.8860443 40.2636023, -76.8863875 40.2641017)",,,,,
877735590,True,South Street,residential,False,81.029,"LINESTRING (-76.8861163 40.2625272, -76.8862267 40.2624676, -76.8866634 40.26228, -76.8869425 40.2621628)",,,,,
877735591,True,North 2nd Street,primary,False,90.431,"LINESTRING (-76.8861163 40.2625272, -76.8867777 40.2629977, -76.8868014 40.2630145, -76.8869002 40.263078)",3,25 mph,,,
9068142,True,South Street,residential,False,48.839,"LINESTRING (-76.8856148 40.2627415, -76.886005 40.2625847, -76.8860261 40.2625762, -76.8861163 40.2625272)",,,,,
"[9069772, 1113403741]",False,Spring Street,residential,False,84.736,"LINESTRING (-76.8856148 40.2627415, -76.885836 40.2630786, -76.8860118 40.263332, -76.8860721 40.2634189)",,,,yes,
9068142,True,South Street,residential,False,56.905,"LINESTRING (-76.8850253 40.2629852, -76.8852636 40.2628798, -76.8856148 40.2627415)",,,,,
"[1134937763, 877922212]",True,North 2nd Street,primary,False,103.585,"LINESTRING (-76.8852306 40.2618861, -76.8852836 40.2619243, -76.8858684 40.2623459, -76.8861163 40.2625272)",3,25 mph,,,
9070140,True,State Street,tertiary,False,121.18799999999999,"LINESTRING (-76.8869665 40.2631213, -76.8870903 40.2630744, -76.8871791 40.2630388, -76.8876507 40.2628515, -76.888226 40.2626077)",,,,,
