osmid,oneway,name,highway,reversed,length,geometry,lanes,ref,bridge,tunnel
9463548,False,East Doyle Street,residential,False,141.636,"LINESTRING (-83.3284426 34.5793804, -83.32921 34.5793542, -83.3293575 34.5793498, -83.3299881 34.5793236)",,,,
340373648,False,North Pond Street,tertiary,False,85.774,"LINESTRING (-83.3284426 34.5793804, -83.3284613 34.5797648, -83.3284819 34.5801511)",2,,,
340373648,False,North Pond Street,tertiary,True,83.529,"LINESTRING (-83.3284426 34.5793804, -83.3284194 34.5789891, -83.3284036 34.5786299)",2,,,
340377254,False,North Sage Street,tertiary,False,12.752,"LINESTRING (-83.3299881 34.5793236, -83.3299959 34.5794381)",2,,,
9463548,False,East Doyle Street,residential,True,141.636,"LINESTRING (-83.3299881 34.5793236, -83.3293575 34.5793498, -83.32921 34.5793542, -83.3284426 34.5793804)",,,,
340377255,False,North Sage Street,tertiary,True,84.036,"LINESTRING (-83.3299881 34.5793236, -83.3299662 34.578935, -83.3299445 34.5785687)",2,,,
9465995,False,North Alexander Street,unclassified,False,12.815,"LINESTRING (-83.3315606 34.5792759, -83.3315676 34.579391)",,,,
"[9465977, 9465995]",False,"['West Foreacre Street', 'North Alexander Street']",unclassified,True,224.706,"LINESTRING (-83.3315606 34.5792759, -83.3315542 34.5791813, -83.3315391 34.5788831, -83.3315313 34.5786842, -83.3315297 34.5786432, -83.3315216 34.578588, -83.3314908 34.5785471, -83.3314465 34.5785195, -83.3313982 34.5785151, -83.3313218 34.5785162, -83.330869 34.5785346, -83.3308041 34.5785372, -83.330652 34.5785428, -83.3304239 34.5785511, -83.3299445 34.5785687)",,,,
340133327,False,West Doyle Street,unclassified,False,143.70999999999998,"LINESTRING (-83.3315606 34.5792759, -83.3326733 34.5792342, -83.332747 34.5792304, -83.3331286 34.5792157)",2,,,
340133328,True,West Doyle Street,unclassified,False,145.02,"LINESTRING (-83.3315606 34.5792759, -83.3314566 34.5792494, -83.3301289 34.5792902, -83.3299881 34.5793236)",1,,,
9465896,False,West Doyle Street,residential,False,145.88,"LINESTRING (-83.3331286 34.5792157, -83.3347208 34.5791644)",,,,
340141559,False,North Broad Street,primary,True,31.477,"LINESTRING (-83.3331286 34.5792157, -83.3331108 34.578933)",4,GA 184,,
340133327,False,West Doyle Street,unclassified,True,143.70999999999998,"LINESTRING (-83.3331286 34.5792157, -83.332747 34.5792304, -83.3326733 34.5792342, -83.3315606 34.5792759)",2,,,
340141559,False,North Broad Street,primary,False,84.285,"LINESTRING (-83.3331286 34.5792157, -83.3331537 34.5796009, -83.3331822 34.5799724)",4,GA 184,,
9464441,False,,residential,False,140.844,"LINESTRING (-83.3274263 34.5755024, -83.3275506 34.5767649)",,,,
9465690,False,East Whitman Street,residential,False,68.54,"LINESTRING (-83.3274263 34.5755024, -83.3280373 34.5754807, -83.3281738 34.5754907)",,,,
9464441,False,,residential,True,140.844,"LINESTRING (-83.3275506 34.5767649, -83.3274263 34.5755024)",,,,
9465889,False,East Franklin Street,residential,True,69.078,"LINESTRING (-83.3275506 34.5767649, -83.3283043 34.5767362)",,,,
9465923,False,Hughes Street,residential,False,216.172,"LINESTRING (-83.336896 34.573423, -83.334541 34.573562)",,,,
9465170,False,Emily Street,residential,False,183.74800000000002,"LINESTRING (-83.336896 34.573423, -83.3374118 34.5749435, -83.3374681 34.5750009)",,,,
9466419,False,South Pine Street,residential,False,18.484,"LINESTRING (-83.3374681 34.5750009, -83.337476 34.575167)",,,,
9465170,False,Emily Street,residential,True,183.74800000000002,"LINESTRING (-83.3374681 34.5750009, -83.3374118 34.5749435, -83.336896 34.573423)",,,,
9465173,False,North Pine Street,residential,False,18.804,"LINESTRING (-83.3376471 34.5790109, -83.3377225 34.5791682)",,,,
9465896,False,West Doyle Street,residential,True,131.87199999999999,"LINESTRING (-83.3376471 34.5790109, -83.3375559 34.5790352, -83.3374124 34.5790539, -83.3372636 34.5790617, -83.3362148 34.5791058)",,,,
9465173,False,North Pine Street,residential,False,73.691,"LINESTRING (-83.3377225 34.5791682, -83.3377291 34.5798309)",,,,
9465173,False,North Pine Street,residential,True,18.804,"LINESTRING (-83.3377225 34.5791682, -83.3376471 34.5790109)",,,,
9465173,False,North Pine Street,residential,False,84.927,"LINESTRING (-83.3377291 34.5798309, -83.3377956 34.5805927)",,,,
9465173,False,North Pine Street,residential,True,73.691,"LINESTRING (-83.3377291 34.5798309, -83.3377225 34.5791682)",,,,
9465639,False,West Tugalo Street,residential,False,133.445,"LINESTRING (-83.3377291 34.5798309, -83.3362742 34.579904)",,,,
9465173,False,North Pine Street,residential,False,120.099,"LINESTRING (-83.3377956 34.5805927, -83.3378452 34.581672)",,,,
9465173,False,North Pine Street,residential,True,84.927,"LINESTRING (-83.3377956 34.5805927, -83.3377291 34.5798309)",,,,
