osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,width,bridge,access,junction,ref
1185358417,3,Allées Boufflers,secondary,30,False,False,68.30199999999999,"LINESTRING (-1.4713338 43.4925133, -1.471775 43.4926982, -1.4718716 43.4927351, -1.471973 43.4927754, -1.472072 43.492814)",,,,,
39729517,,Rue Jacques Laffitte,residential,30,False,False,56.385000000000005,"LINESTRING (-1.472072 43.492814, -1.4721221 43.4927296, -1.4722723 43.492402, -1.4723034 43.4923358)",,,,,
"[360608818, 748937347, 967069348, 360608823]",3,Allées Boufflers,secondary,30,False,"[False, True]",80.432,"LINESTRING (-1.472072 43.492814, -1.4721224 43.4928309, -1.4721677 43.4928469, -1.4723196 43.4929008, -1.4725427 43.4929919, -1.4726043 43.4930216, -1.4727376 43.4930766, -1.4728274 43.4931159, -1.4729587 43.4931349)",,,,,D 936
1185358417,3,Allées Boufflers,secondary,30,False,True,68.30199999999999,"LINESTRING (-1.472072 43.492814, -1.471973 43.4927754, -1.4718716 43.4927351, -1.471775 43.4926982, -1.4713338 43.4925133)",,,,,
33898659,,Place des Basques,residential,30,False,False,33.061,"LINESTRING (-1.4777685 43.4945593, -1.4778249 43.4945001, -1.4779052 43.4944158, -1.4779724 43.4943452, -1.4780015 43.4943147)",,,,,
807118287,2,Avenue Léon Bonnat,secondary,30,False,False,68.298,"LINESTRING (-1.4777685 43.4945593, -1.4776052 43.4945159, -1.4772531 43.4943961, -1.477012 43.4942874)",,,,,
812903156,,Avenue Léon Bonnat,secondary,30,True,False,44.83,"LINESTRING (-1.4777685 43.4945593, -1.4779414 43.494679, -1.4779911 43.4947318, -1.4780349 43.4947783, -1.4780959 43.4948785)",,,,,
309692287,,Rue de l'Esté,residential,30,True,False,59.108,"LINESTRING (-1.4677088 43.4942868, -1.4677753 43.4942616, -1.4678269 43.4942375, -1.4682054 43.4939717, -1.468264 43.4939445)",,,,,
"[360758512, 1150555225, 1150555220]",3,Boulevard Alsace-Lorraine,secondary,30,False,False,60.861999999999995,"LINESTRING (-1.4677088 43.4942868, -1.4678147 43.4943461, -1.4680105 43.4944369, -1.4681181 43.4944867, -1.4683378 43.4945885)",,,,,
172035337,,Rue Ulysse Darracq,residential,30,True,False,16.284,"LINESTRING (-1.4685094 43.4946547, -1.4684021 43.4947, -1.4683251 43.4947077)",,,,,
172035343,,Rue Ulysse Darracq,residential,30,True,False,42.74,"LINESTRING (-1.4685094 43.4946547, -1.468602 43.4946023, -1.4689273 43.4944184)",,,,,
495037237,3,Boulevard Alsace-Lorraine,secondary,30,False,False,38.083,"LINESTRING (-1.4685094 43.4946547, -1.468771 43.4947773, -1.4689131 43.4948317)",,,,,
495037237,3,Boulevard Alsace-Lorraine,secondary,30,False,True,15.677,"LINESTRING (-1.4685094 43.4946547, -1.4684422 43.4946288, -1.4683378 43.4945885)",,,,,
176030865,,Rue Lormand,residential,30,True,False,50.574,"LINESTRING (-1.4759449 43.4931892, -1.4760672 43.4932712, -1.4764052 43.493498)",,,,,
649902779,,Rue Adolphe Thiers,living_street,,False,True,26.762,"LINESTRING (-1.4759449 43.4931892, -1.4758573 43.4932717, -1.4758265 43.493296, -1.4757168 43.4933622)",,,,,
"[57015136, 169454701]",2,"['Place de la Liberté', 'Rue Bernède']",secondary,30,False,False,162.76799999999997,"LINESTRING (-1.4757168 43.4933622, -1.4756501 43.493315, -1.4756176 43.493292, -1.475514 43.4932187, -1.4754172 43.493146, -1.4750013 43.492846, -1.4749105 43.4927629, -1.4748334 43.4926772, -1.4747627 43.4926057, -1.4746345 43.492452, -1.4745456 43.4923582, -1.474476 43.4923153, -1.4743893 43.4922733)",,,,,
57015142,,Place Général de Gaulle,secondary,30,False,True,102.60499999999999,"LINESTRING (-1.4757168 43.4933622, -1.4757828 43.4934089, -1.4758352 43.4934439, -1.4761522 43.4937034, -1.4761629 43.4937108, -1.476599 43.4940262)",,,,,
649902779,,Rue Adolphe Thiers,living_street,,False,False,26.762,"LINESTRING (-1.4757168 43.4933622, -1.4758265 43.493296, -1.4758573 43.4932717, -1.4759449 43.4931892)",,,,,
23585359,2,Allées Boufflers,secondary,30,True,False,65.89099999999999,"LINESTRING (-1.4681755 43.4909459, -1.4680387 43.4908525, -1.4679066 43.4907756, -1.4678456 43.4907236, -1.4678047 43.490672, -1.4677671 43.490601, -1.4677571 43.4905599, -1.4677524 43.4905406, -1.4677497 43.4904915, -1.4677584 43.4904735)",,,,,
"[634170313, 39729514]",4,Allées Boufflers,secondary,30,False,False,113.269,"LINESTRING (-1.4681755 43.4909459, -1.4683076 43.490998, -1.4684122 43.4910456, -1.4691464 43.4914003, -1.4692642 43.491455, -1.469353 43.4915)",,,,,
449694685,,Rue Jacques Laffitte,residential,30,True,False,48.038,"LINESTRING (-1.472986 43.4909007, -1.4729542 43.4909487, -1.4728625 43.4910999, -1.4727319 43.4912913)",,,,,
203402383,,Rue des Lisses,residential,30,False,True,3.196,"LINESTRING (-1.4715238 43.490656, -1.4715199 43.4906274)",,,,,
78629001,,Rue des Lisses,residential,30,False,False,19.646,"LINESTRING (-1.4715238 43.490656, -1.4715327 43.4907354, -1.4715436 43.4908321)",,,,,
701044328,,Rue Marengo,living_street,20,True,False,56.80799999999999,"LINESTRING (-1.4715238 43.490656, -1.4715874 43.4906641, -1.4722175 43.4907439)",,,,,
"[33898646, 1152751878]",,Rue des Gouverneurs,"['residential', 'living_street']",30,True,False,59.418000000000006,"LINESTRING (-1.4777399 43.4909025, -1.4777166 43.4909402, -1.4775062 43.4912786, -1.4774691 43.4913974)",,,,,
33898651,,Rue des Gouverneurs,residential,30,False,True,27.853,"LINESTRING (-1.4777399 43.4909025, -1.477782 43.4908412, -1.4778939 43.4906783)",,,,,
33898649,,Rue des Prébendés,residential,30,True,False,36.686,"LINESTRING (-1.4786147 43.4906049, -1.4785526 43.4905859, -1.4782107 43.4904538)",,,,,
1152753836,1,Rue des Prébendés,residential,30,False,True,27.956,"LINESTRING (-1.4786147 43.4906049, -1.4788192 43.4906652, -1.4789345 43.4907017)",,,,,
33898657,,Boulevard du Rempart Lachepaillet,residential,30,False,False,101.026,"LINESTRING (-1.4789345 43.4907017, -1.4787548 43.491085, -1.4785121 43.4915569)",,,,,
1152753836,1,Rue des Prébendés,residential,30,False,False,27.956,"LINESTRING (-1.4789345 43.4907017, -1.4788192 43.4906652, -1.4786147 43.4906049)",,,,,
33898655,,Place du Château-Vieux,residential,30,True,False,86.287,"LINESTRING (-1.4785121 43.4915569, -1.4784645 43.4915501, -1.4783102 43.4915258, -1.4775405 43.4913921, -1.4774691 43.4913974)",,,,,
33898657,,Boulevard du Rempart Lachepaillet,residential,30,False,False,136.86499999999998,"LINESTRING (-1.4785121 43.4915569, -1.4784464 43.4916883, -1.4784088 43.4917739, -1.4784024 43.4917947, -1.4783894 43.4918371, -1.4783887 43.4918926, -1.4783934 43.4919344, -1.4784128 43.4919748, -1.478439 43.4920118, -1.4784725 43.4920478, -1.478624 43.4921679, -1.4786737 43.4922141, -1.4787065 43.4922482, -1.4787313 43.4922856, -1.4787454 43.4923212, -1.4787515 43.4923645, -1.4787474 43.492417, -1.478728 43.4924613, -1.4786931 43.4925196, -1.4786167 43.4926043, -1.4785666 43.4926549)",,,,,
33898657,,Boulevard du Rempart Lachepaillet,residential,30,False,True,101.026,"LINESTRING (-1.4785121 43.4915569, -1.4787548 43.491085, -1.4789345 43.4907017)",,,,,
369713607,,Rue des Gouverneurs,living_street,,True,False,28.677,"LINESTRING (-1.4774691 43.4913974, -1.477442 43.4914543, -1.4773484 43.4916121, -1.4773343 43.4916359)",,,,,
786321718,,Rue Frédéric Bastiat,residential,30,True,False,60.238,"LINESTRING (-1.4723034 43.4923358, -1.4716154 43.4921252)",,,,,
39729517,,Rue Jacques Laffitte,residential,30,False,True,56.385000000000005,"LINESTRING (-1.4723034 43.4923358, -1.4722723 43.492402, -1.4721221 43.4927296, -1.472072 43.492814)",,,,,
57015927,,Rue Jacques Laffitte,residential,30,True,False,121.189,"LINESTRING (-1.4727319 43.4912913, -1.4727011 43.491373, -1.4724751 43.491914, -1.4724298 43.4920288, -1.4723356 43.4922672, -1.4723034 43.4923358)",,,,,
449694684,,Rue Bourgneuf,residential,30,True,False,60.697,"LINESTRING (-1.4727319 43.4912913, -1.4726923 43.4912213, -1.472628 43.491177, -1.4725247 43.4911059, -1.4723478 43.4910014, -1.4721697 43.4909557)",,,,,
46760482,,Rue Bourgneuf,residential,30,True,False,74.00800000000001,"LINESTRING (-1.4715436 43.4908321, -1.4714907 43.4908251, -1.4709262 43.4907501, -1.470851 43.4907401, -1.4706408 43.4907138)",,,,,
78629001,,Rue des Lisses,residential,30,False,True,19.646,"LINESTRING (-1.4715436 43.4908321, -1.4715327 43.4907354, -1.4715238 43.490656)",,,,,
809282022,,Rue Frédéric Bastiat,residential,30,True,False,68.491,"LINESTRING (-1.4695563 43.4912396, -1.4696497 43.4912826, -1.4701872 43.4915297, -1.4702314 43.4915725, -1.4702408 43.4915919)",,,,,
1185358418,,Rue de Ravignan,tertiary,30,False,False,33.311,"LINESTRING (-1.4695563 43.4912396, -1.4694327 43.4914111, -1.469353 43.4915)",,,,,
"[1185358418, 1185358419, 352268623]",,Rue de Ravignan,tertiary,30,False,True,92.03699999999999,"LINESTRING (-1.4695563 43.4912396, -1.4695678 43.4912187, -1.4696388 43.4910898, -1.4697191 43.490944, -1.4697593 43.4908875, -1.4697902 43.490854, -1.4698546 43.4907854, -1.4699028 43.490745, -1.4699652 43.4906993, -1.470053 43.4906394, -1.4701739 43.4905615)",,,,,
39729515,3,Allées Boufflers,secondary,30,False,False,66.472,"LINESTRING (-1.469353 43.4915, -1.4694085 43.49153, -1.4695021 43.4915791, -1.4700255 43.4918454)",,,,,
"[634170313, 39729514]",4,Allées Boufflers,secondary,30,False,True,113.269,"LINESTRING (-1.469353 43.4915, -1.4692642 43.491455, -1.4691464 43.4914003, -1.4684122 43.4910456, -1.4683076 43.490998, -1.4681755 43.4909459)",,,,,
1185358418,,Rue de Ravignan,tertiary,30,False,True,33.311,"LINESTRING (-1.469353 43.4915, -1.4694327 43.4914111, -1.4695563 43.4912396)",,,,,
172034639,,Allée Marcel Suarès,residential,30,False,True,55.543,"LINESTRING (-1.4698545 43.4952404, -1.4698177 43.4952768, -1.4694469 43.495643)",,,,,
230352078,3,Place de la République,secondary,30,False,False,39.937000000000005,"LINESTRING (-1.4698545 43.4952404, -1.4700302 43.495325, -1.4701281 43.4953873, -1.4701624 43.495415, -1.470188 43.4954385, -1.4702261 43.4954734)",,,,,
"[309692288, 871590577, 409051988]",,"['Place de la République', 'Quai Amiral Bergeret']",residential,30,True,False,110.15400000000001,"LINESTRING (-1.4698545 43.4952404, -1.4698947 43.4951876, -1.4699055 43.4951769, -1.4701737 43.4949091, -1.4702093 43.4948634, -1.4702193 43.4948266, -1.4698397 43.4945805, -1.4697166 43.4944906)",,,,,
"[657250680, 1124402299]","['3', '2']",Boulevard Alsace-Lorraine,secondary,30,False,True,88.52,"LINESTRING (-1.4698545 43.4952404, -1.4697787 43.495207, -1.4695549 43.4951158, -1.4694321 43.4950604, -1.4692216 43.4949621, -1.4691965 43.4949515, -1.4690868 43.4949051, -1.4689783 43.4948593, -1.4689131 43.4948317)",,,,,
176030866,,Rue Lormand,residential,30,True,False,48.642,"LINESTRING (-1.4764052 43.493498, -1.4768592 43.4937859)",,,,,
649576210,,Rue du 49e Régiment d'Infanterie,residential,30,True,False,65.865,"LINESTRING (-1.4781564 43.4924774, -1.4781144 43.492524, -1.4776772 43.4929569)",,,,,
884708906,,Avenue du 11 Novembre 1918,residential,30,False,False,38.577,"LINESTRING (-1.4781564 43.4924774, -1.4784742 43.4926232, -1.4785666 43.4926549)",,,,,
33881157,,Rue du 49e Régiment d'Infanterie,residential,30,True,False,33.995,"LINESTRING (-1.4768592 43.4937859, -1.4768283 43.493817, -1.4767383 43.4939022, -1.4766701 43.4939668, -1.476599 43.4940262)",,,,,
169009966,,Rue Lormand,residential,30,True,False,38.974000000000004,"LINESTRING (-1.4768592 43.4937859, -1.477177 43.4939659, -1.4772387 43.4940028)",,,,,
57015142,,Place Général de Gaulle,secondary,30,False,False,102.60499999999999,"LINESTRING (-1.476599 43.4940262, -1.4761629 43.4937108, -1.4761522 43.4937034, -1.4758352 43.4934439, -1.4757828 43.4934089, -1.4757168 43.4933622)",,,,,
807118287,2,Avenue Léon Bonnat,secondary,30,False,True,44.207,"LINESTRING (-1.476599 43.4940262, -1.4767002 43.4940938, -1.4767502 43.4941252, -1.4769604 43.4942573, -1.477012 43.4942874)",,,,,
33881166,,Rue Jules Labat,residential,30,False,False,67.684,"LINESTRING (-1.4785666 43.4926549, -1.4784973 43.4927225, -1.4783283 43.4928885, -1.478073 43.4931471)",,,,,
33898657,,Boulevard du Rempart Lachepaillet,residential,30,False,True,136.865,"LINESTRING (-1.4785666 43.4926549, -1.4786167 43.4926043, -1.4786931 43.4925196, -1.478728 43.4924613, -1.4787474 43.492417, -1.4787515 43.4923645, -1.4787454 43.4923212, -1.4787313 43.4922856, -1.4787065 43.4922482, -1.4786737 43.4922141, -1.478624 43.4921679, -1.4784725 43.4920478, -1.478439 43.4920118, -1.4784128 43.4919748, -1.4783934 43.4919344, -1.4783887 43.4918926, -1.4783894 43.4918371, -1.4784024 43.4917947, -1.4784088 43.4917739, -1.4784464 43.4916883, -1.4785121 43.4915569)",,,,,
"[227649027, 57016148]",,Avenue du 11 Novembre 1918,residential,30,False,False,64.001,"LINESTRING (-1.4785666 43.4926549, -1.4786612 43.4926932, -1.4788291 43.4927792, -1.4789266 43.4928257, -1.4791532 43.4929398, -1.4792239 43.4929766)",,,,,
884708906,,Avenue du 11 Novembre 1918,residential,30,False,True,38.577,"LINESTRING (-1.4785666 43.4926549, -1.4784742 43.4926232, -1.4781564 43.4924774)",,,,,
33881166,,Rue Jules Labat,residential,30,False,False,10.335,"LINESTRING (-1.478073 43.4931471, -1.4779964 43.4932216)",,,,,
33881166,,Rue Jules Labat,residential,30,False,True,67.684,"LINESTRING (-1.478073 43.4931471, -1.4783283 43.4928885, -1.4784973 43.4927225, -1.4785666 43.4926549)",,,,,
33881168,,Rue du Temple,residential,30,False,True,38.456,"LINESTRING (-1.478073 43.4931471, -1.477737 43.4929729, -1.4776772 43.4929569)",,,,,
33898658,,Rue de Gramont,residential,30,True,False,49.659,"LINESTRING (-1.4782646 43.4933724, -1.4779213 43.4937431)",,,,,
886419015,,Rue de Gramont,residential,30,True,False,27.372,"LINESTRING (-1.4782646 43.4933724, -1.4779964 43.4932216)",,,,,
649576209,,Rue du 49e Régiment d'Infanterie,residential,30,True,False,42.28,"LINESTRING (-1.477173 43.4934814, -1.477118 43.4935343, -1.47689 43.4937586, -1.4768592 43.4937859)",,,,,
33881170,,Rue André Bouillar,residential,,True,False,38.54600000000001,"LINESTRING (-1.4776021 43.4936224, -1.4774821 43.4936105, -1.4772266 43.4935057, -1.477173 43.4934814)",,,,,
57359593,,Rue de Gramont,residential,30,True,False,30.857,"LINESTRING (-1.4776021 43.4936224, -1.477688 43.4936117, -1.4779213 43.4937431)",,,,,
409051985,,Rue Jules Labat,residential,30,True,False,54.779999999999994,"LINESTRING (-1.4776021 43.4936224, -1.4776437 43.4935839, -1.4777376 43.4934969, -1.4777673 43.4934655, -1.4779495 43.4932732, -1.4779964 43.4932216)",,,,,
33881166,,Rue Jules Labat,residential,30,False,True,10.335,"LINESTRING (-1.4779964 43.4932216, -1.478073 43.4931471)",,,,,
33898659,,Place des Basques,residential,30,False,True,33.061,"LINESTRING (-1.4780015 43.4943147, -1.4779724 43.4943452, -1.4779052 43.4944158, -1.4778249 43.4945001, -1.4777685 43.4945593)",,,,,
"[1207538885, 1188992812, 1188967794, 1187916574, 590422463]",,Place des Basques,residential,30,True,False,181.48100000000002,"LINESTRING (-1.4780015 43.4943147, -1.4780661 43.4943151, -1.4781232 43.494301, -1.4785934 43.4938593, -1.4786986 43.4937458, -1.4787391 43.493706, -1.4788602 43.4935868, -1.4789975 43.4934518, -1.4791684 43.4932836, -1.4793247 43.4931298, -1.4793934 43.4930656)",,,,,
886419016,,Rue de Gramont,residential,30,False,True,35.512,"LINESTRING (-1.4780015 43.4943147, -1.4779121 43.4942523, -1.4776548 43.494119)",,,,,
227649027,,Avenue du 11 Novembre 1918,residential,30,False,False,16.883,"LINESTRING (-1.4792239 43.4929766, -1.4792835 43.4930059, -1.4793934 43.4930656)",,,,,
"[227649027, 57016148]",,Avenue du 11 Novembre 1918,residential,30,False,True,64.001,"LINESTRING (-1.4792239 43.4929766, -1.4791532 43.4929398, -1.4789266 43.4928257, -1.4788291 43.4927792, -1.4786612 43.4926932, -1.4785666 43.4926549)",,,,,
590422462,,Place des Basques,residential,30,True,False,180.35099999999997,"LINESTRING (-1.4792239 43.4929766, -1.4791726 43.4930532, -1.4788725 43.4933576, -1.4780067 43.4942356, -1.477987 43.4942743, -1.4780015 43.4943147)",,,,,
33881168,,Rue du Temple,residential,30,False,False,38.456,"LINESTRING (-1.4776772 43.4929569, -1.477737 43.4929729, -1.478073 43.4931471)",,,,,
33898660,,Rue du Temple,living_street,,False,False,46.134,"LINESTRING (-1.4776772 43.4929569, -1.4775988 43.4929442, -1.4771991 43.4927366)",,,,,
649576210,,Rue du 49e Régiment d'Infanterie,residential,30,True,False,71.104,"LINESTRING (-1.4776772 43.4929569, -1.4776343 43.4930007, -1.477173 43.4934814)",,,,,
33898660,,Rue du Temple,living_street,,False,True,46.134,"LINESTRING (-1.4771991 43.4927366, -1.4775988 43.4929442, -1.4776772 43.4929569)",,,,,
755253895,,Rue Albert 1er,residential,30,True,False,106.158,"LINESTRING (-1.4771991 43.4927366, -1.4767733 43.4931462, -1.4764052 43.493498)",,,,,
33898649,,Rue des Prébendés,residential,30,True,False,17.193,"LINESTRING (-1.4782107 43.4904538, -1.4780179 43.4903879)",,,,,
1187916539,1,Giratoire de la Nautique,secondary,30,True,False,11.359,"LINESTRING (-1.4677584 43.4904735, -1.4677798 43.4904602, -1.4677971 43.4904441, -1.4678098 43.4904259, -1.4678173 43.4904062, -1.4678194 43.4903858)",,,,roundabout,
39676220,1,Allées Boufflers,secondary,30,True,False,77.63600000000001,"LINESTRING (-1.4675629 43.4904527, -1.4675899 43.4905286, -1.4676055 43.4905485, -1.4676357 43.4905966, -1.467688 43.4906584, -1.4677336 43.4907192, -1.4677779 43.4907606, -1.4678536 43.4908126, -1.4679455 43.4908647, -1.4681044 43.4909401, -1.4681755 43.4909459)",,,,,
1188967775,1,Giratoire de la Nautique,secondary,30,True,False,17.509999999999998,"LINESTRING (-1.4675629 43.4904527, -1.4675946 43.4904742, -1.4676337 43.4904879, -1.4676767 43.4904925, -1.4677195 43.4904875, -1.4677584 43.4904735)",,,,roundabout,
45018219,,Rue Maubec,secondary,30,True,False,10.417000000000002,"LINESTRING (-1.4699741 43.496323, -1.4699542 43.4963335, -1.4699419 43.4963458, -1.4699349 43.4963601, -1.4699337 43.4963752, -1.4699386 43.49639, -1.469949 43.4964031)",,,,roundabout,
"[45453473, 816154878]",2,"['Rue Maubec', 'Place de la République']",secondary,30,False,False,47.495,"LINESTRING (-1.4699741 43.496323, -1.4699439 43.4962593, -1.4698888 43.4961664, -1.4697969 43.4960167, -1.4697768 43.4959788, -1.469755 43.495927)",,,,,
45018222,,Rue Sainte-Ursule,residential,30,True,False,25.52,"LINESTRING (-1.4715778 43.4963333, -1.4717241 43.4963378, -1.4718937 43.49633)",,,,,
"[45018242, 655225094]",,Rue Sainte-Ursule,residential,30,False,"[False, True]",83.945,"LINESTRING (-1.4715778 43.4963333, -1.4708684 43.4962984, -1.4706398 43.4962906, -1.4705398 43.4962998)",,,,,
33881281,,Quai de Lesseps,residential,30,False,True,139.066,"LINESTRING (-1.4755783 43.4967297, -1.4769691 43.4970907, -1.4772011 43.497152)",,,,,
789683716,,Quai de Lesseps,residential,30,True,False,60.738,"LINESTRING (-1.4755783 43.4967297, -1.4755217 43.4966991, -1.4754543 43.4966699, -1.4751625 43.4966083, -1.4749722 43.4965999, -1.4748665 43.4965796)",,,,,
45018241,,Place Sainte-Ursule,unclassified,30,True,False,41.843,"LINESTRING (-1.4716248 43.4959622, -1.4716403 43.4959895, -1.471598 43.4962191, -1.4715778 43.4963333)",,,,,
169316598,,Rue Neuve,residential,30,False,False,67.037,"LINESTRING (-1.4716248 43.4959622, -1.4709382 43.4958422, -1.4708282 43.4957994)",,,,,
309692287,,Rue de l'Esté,residential,30,True,False,45.696000000000005,"LINESTRING (-1.468264 43.4939445, -1.4686194 43.4937027, -1.468661 43.4936798, -1.4686811 43.4936667)",,,,,
409051989,,Rue de Belfort,residential,30,True,False,75.098,"LINESTRING (-1.468264 43.4939445, -1.4683096 43.4939777, -1.4688803 43.4943855, -1.4689273 43.4944184)",,,,,
"[887047050, 1189232116]",,Rue Maubec,secondary,30,True,False,15.976999999999999,"LINESTRING (-1.469949 43.4964031, -1.4699656 43.4964144, -1.4699862 43.4964214, -1.4700137 43.4964232, -1.4700401 43.4964174, -1.4700617 43.496405, -1.4700775 43.4963824, -1.470077 43.4963571)",,,,roundabout,
45453482,,Rue Tombeloli,residential,30,False,True,44.225,"LINESTRING (-1.4690643 43.4963073, -1.4691283 43.4964491, -1.4691475 43.49649, -1.4692196 43.4966325, -1.4692335 43.4966567, -1.469248 43.4966819)",,,,,
570446597,,Rue de la Cabotte,residential,30,False,True,9.806000000000001,"LINESTRING (-1.4690643 43.4963073, -1.4691126 43.4962825, -1.4691669 43.4962602)",,,,,
933276398,,Rue Tombeloli,residential,30,False,False,33.58,"LINESTRING (-1.4690643 43.4963073, -1.468952 43.4963694, -1.4687639 43.4964392, -1.4687086 43.4964623)",,,,,
360608812,2,Allées Paulmy,secondary,30,True,False,17.309,"LINESTRING (-1.4782103 43.4947468, -1.4780959 43.4948785)",,,,,
360608814,,Avenue Léon Bonnat,secondary,30,True,False,41.591,"LINESTRING (-1.4782103 43.4947468, -1.4781323 43.4946998, -1.4779549 43.4946143, -1.4777685 43.4945593)",,,,,
