osmid,highway,oneway,reversed,length,geometry,name,lanes,maxspeed,ref
509801656,residential,False,False,43.348,"LINESTRING (-73.6470466 40.7922313, -73.6474699 40.7921961, -73.6475556 40.7921777)",,,,
1107535759,residential,True,False,61.116,"LINESTRING (-73.6470466 40.7922313, -73.6470401 40.7922051, -73.6470236 40.7921817, -73.6469986 40.7921631, -73.6469673 40.7921509, -73.6469327 40.7921465, -73.6468979 40.79215, -73.6468638 40.7921625, -73.6468368 40.7921827, -73.6468198 40.7922084, -73.6468147 40.7922368, -73.6468225 40.792266, -73.6468427 40.7922916, -73.646873 40.7923105, -73.64691 40.7923207, -73.6469493 40.792321, -73.6469812 40.7923134, -73.6470088 40.7922992, -73.64703 40.7922797, -73.647043 40.7922564, -73.6470466 40.7922313)",,,,
24126720,residential,False,True,72.05799999999999,"LINESTRING (-73.6475556 40.7921777, -73.6474491 40.7916002, -73.6474372 40.7915359)",Edwards Street,,,
509801656,residential,False,False,53.44,"LINESTRING (-73.6475556 40.7921777, -73.647638 40.7921599, -73.6481813 40.7920996)",,,,
509801656,residential,False,True,43.348,"LINESTRING (-73.6475556 40.7921777, -73.6474699 40.7921961, -73.6470466 40.7922313)",,,,
509801656,residential,False,True,53.44,"LINESTRING (-73.6481813 40.7920996, -73.647638 40.7921599, -73.6475556 40.7921777)",,,,
1107535757,residential,True,False,65.13799999999999,"LINESTRING (-73.6481813 40.7920996, -73.6482129 40.7921045, -73.6482451 40.7921032, -73.6482815 40.7920933, -73.648312 40.7920754, -73.6483338 40.7920512, -73.6483446 40.7920231, -73.6483435 40.7919939, -73.6483308 40.7919668, -73.6483078 40.7919439, -73.6482768 40.7919273, -73.6482406 40.7919187, -73.6482026 40.7919188, -73.6481668 40.7919275, -73.6481361 40.7919439, -73.6481134 40.7919666, -73.6481007 40.7919934, -73.6480992 40.7920218, -73.6481082 40.7920477, -73.6481264 40.7920706, -73.6481525 40.7920886, -73.6481813 40.7920996)",,,,
24129309,residential,False,True,253.266,"LINESTRING (-73.6467421 40.7852936, -73.6467535 40.78537, -73.6468041 40.7856541, -73.6468206 40.7857466, -73.6469195 40.786301, -73.6470042 40.7867758, -73.647135 40.7874751, -73.6471491 40.7875503)",Jefferson Avenue,,,
1209634390,secondary,True,False,39.735,"LINESTRING (-73.6467421 40.7852936, -73.6470404 40.7852988, -73.6472138 40.7853047)",Powerhouse Road,2,30 mph,
24121028,residential,False,False,129.229,"LINESTRING (-73.6532839 40.7867626, -73.6518396 40.7869169, -73.651764 40.786925)",Maple Street,,,
24120044,residential,False,False,81.78399999999999,"LINESTRING (-73.6483337 40.7886746, -73.6474496 40.788765, -73.647371 40.788773)",Forest Street,,,
24129309,residential,False,False,55.187,"LINESTRING (-73.647371 40.788773, -73.6472819 40.7882813)",Jefferson Avenue,,,
24120044,residential,False,False,128.032,"LINESTRING (-73.647371 40.788773, -73.6472898 40.7887814, -73.6459416 40.7889207, -73.6458642 40.7889287)",Forest Street,,,
24120044,residential,False,True,81.78399999999999,"LINESTRING (-73.647371 40.788773, -73.6474496 40.788765, -73.6483337 40.7886746)",Forest Street,,,
24129309,residential,False,True,76.22,"LINESTRING (-73.647371 40.788773, -73.6474857 40.7894013, -73.647495 40.789452)",Jefferson Avenue,,,
24123696,residential,False,False,27.523,"LINESTRING (-73.6458642 40.7889287, -73.645788 40.788688)",Carlyle Place,,,
24123696,residential,False,True,77.09,"LINESTRING (-73.6458642 40.7889287, -73.6460266 40.789611)",Carlyle Place,,,
24120044,residential,False,True,128.032,"LINESTRING (-73.6458642 40.7889287, -73.6459416 40.7889207, -73.6472898 40.7887814, -73.647371 40.788773)",Forest Street,,,
525038573,secondary,False,True,84.999,"LINESTRING (-73.651021 40.78839, -73.650455 40.787757)",Mineola Avenue,,30 mph,CR E64
24120408,residential,False,False,113.51599999999999,"LINESTRING (-73.651021 40.78839, -73.6508865 40.7884039, -73.6507982 40.788413, -73.6506867 40.7884245, -73.6506015 40.7884333, -73.6504126 40.7884528, -73.6503511 40.7884592, -73.6497657 40.7885197, -73.649685 40.788528)",Villa Place,,,
24136949,residential,False,False,84.19200000000001,"LINESTRING (-73.651021 40.78839, -73.6511404 40.7883771, -73.651385 40.7883506, -73.6517921 40.7883066, -73.6519294 40.7882918, -73.652011 40.788283)",Villa Street,,,
525037402,secondary,False,False,86.045,"LINESTRING (-73.651021 40.78839, -73.6511795 40.7885559, -73.6512758 40.7886567, -73.6514919 40.7888829, -73.6515773 40.7889723, -73.65162 40.789017)",Mineola Avenue,,30 mph,CR E64
"[24120408, 24125007]",residential,False,"[False, True]",148.487,"LINESTRING (-73.649685 40.788528, -73.649614 40.7885355, -73.6488832 40.7886127, -73.648861 40.788615, -73.6488433 40.7886207, -73.6488279 40.7886305, -73.64882 40.7886442, -73.648819 40.788658, -73.6489162 40.7892523, -73.648924 40.7893)","['Marwill Place', 'Villa Place']",,,
24120408,residential,False,True,113.516,"LINESTRING (-73.649685 40.788528, -73.6497657 40.7885197, -73.6503511 40.7884592, -73.6504126 40.7884528, -73.6506015 40.7884333, -73.6506867 40.7884245, -73.6507982 40.788413, -73.6508865 40.7884039, -73.651021 40.78839)",Villa Place,,,
24137674,residential,False,False,76.08200000000001,"LINESTRING (-73.649685 40.788528, -73.649698 40.7885951, -73.6498064 40.7891555, -73.649816 40.789205)",Madison Avenue,,,
721814537,residential,False,True,87.969,"LINESTRING (-73.649685 40.788528, -73.649674 40.7884755, -73.6496156 40.7881978, -73.6496012 40.7881452, -73.6495826 40.788092, -73.6494271 40.7877645)",Madison Place,,,
24120864,residential,False,False,155.47600000000003,"LINESTRING (-73.6471491 40.7875503, -73.647062 40.7875462, -73.6453988 40.7874682, -73.6453059 40.7874639)",Harding Avenue,,,
