osmid,lanes,name,highway,oneway,reversed,length,geometry,maxspeed,junction
169815223,2,D Avenue,tertiary,False,False,100.882,"LINESTRING (-117.104149 32.680431, -117.1039863 32.6799987, -117.103813 32.679569)",,
169815232,2,East 4th Street,tertiary,False,False,101.793,"LINESTRING (-117.104149 32.680431, -117.1036504 32.6805742, -117.103119 32.680725)",,
"[1223984437, 6001031]","['3', '2']",D Avenue,tertiary,False,True,101.494,"LINESTRING (-117.104149 32.680431, -117.104249 32.6806962, -117.104477 32.681301)",,
6016860,2,E Avenue,residential,False,False,101.07,"LINESTRING (-117.103119 32.680725, -117.1030868 32.6806399, -117.102791 32.679859)",,
6016860,2,E Avenue,residential,False,True,101.07,"LINESTRING (-117.103119 32.680725, -117.1031615 32.6808372, -117.1034135 32.6815026, -117.103447 32.681591)",,
169815232,2,East 4th Street,tertiary,False,False,100.663,"LINESTRING (-117.103119 32.680725, -117.102618 32.680867, -117.102097 32.681007)",,
169815232,2,East 4th Street,tertiary,False,True,101.793,"LINESTRING (-117.103119 32.680725, -117.1036504 32.6805742, -117.104149 32.680431)",,
5975604,2,F Avenue,residential,False,False,100.877,"LINESTRING (-117.102097 32.681007, -117.102066 32.6809275, -117.1018072 32.6802634, -117.101761 32.680145)",,
5975604,2,F Avenue,residential,False,True,102.117,"LINESTRING (-117.102097 32.681007, -117.1021419 32.6811241, -117.102432 32.681881)",,
169815232,2,East 4th Street,tertiary,False,False,100.13900000000001,"LINESTRING (-117.102097 32.681007, -117.1016045 32.6811546, -117.101089 32.681309)",,
169815232,2,East 4th Street,tertiary,False,True,100.663,"LINESTRING (-117.102097 32.681007, -117.102618 32.680867, -117.103119 32.680725)",,
5961086,,G Avenue,residential,False,False,101.693,"LINESTRING (-117.101089 32.681309, -117.1010538 32.6812175, -117.1007976 32.6805523, -117.100754 32.680439)",,
5961086,,G Avenue,residential,False,True,100.27000000000001,"LINESTRING (-117.101089 32.681309, -117.1011321 32.681416, -117.1013971 32.6820739, -117.101433 32.682163)",,
"[169815232, 1223984438]","['3', '2']",East 4th Street,tertiary,False,False,98.904,"LINESTRING (-117.101089 32.681309, -117.1006128 32.68143, -117.1004922 32.6814693, -117.1002073 32.6815518, -117.1000856 32.6815871)",,
169815232,2,East 4th Street,tertiary,False,True,100.13900000000001,"LINESTRING (-117.101089 32.681309, -117.1016045 32.6811546, -117.102097 32.681007)",,
"[169815235, 436309724]","['5', '2']",Highland Avenue,secondary,False,False,85.357,"LINESTRING (-117.1000856 32.6815871, -117.1001216 32.6816794, -117.1001816 32.681833, -117.1003713 32.6823161)",,
"[683367640, 436309735]","['5', '2']",Highland Avenue,secondary,False,True,100.78200000000001,"LINESTRING (-117.1000856 32.6815871, -117.1000583 32.6815217, -117.0999929 32.6813647, -117.0998893 32.6811066, -117.0997962 32.6808726, -117.099739 32.680729)",,
"[169815232, 1223984438]","['3', '2']",East 4th Street,tertiary,False,True,98.904,"LINESTRING (-117.1000856 32.6815871, -117.1002073 32.6815518, -117.1004922 32.6814693, -117.1006128 32.68143, -117.101089 32.681309)",,
"[169815230, 1223984439]","['3', '2']",East 4th Street,tertiary,False,False,101.96700000000001,"LINESTRING (-117.1000856 32.6815871, -117.0999802 32.681617, -117.0997568 32.6816802, -117.0995633 32.681735, -117.099052 32.681877)",,
5958474,,I Avenue,residential,False,False,100.848,"LINESTRING (-117.099052 32.681877, -117.098717 32.681015)",,
169815230,2,East 4th Street,tertiary,False,False,100.80099999999999,"LINESTRING (-117.099052 32.681877, -117.098946 32.6819059, -117.0986262 32.6819929, -117.098545 32.682015, -117.09803 32.682163)",,
