osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,lanes,bridge
20190188,Phyllis Drive,residential,False,False,168.373,"LINESTRING (-72.996202 40.767123, -72.9962108 40.767229, -72.9962142 40.7672704, -72.9962669 40.767905, -72.9962691 40.7679375, -72.9962765 40.7680454, -72.996361 40.768632)",,,,
1076518118,East Main Street,primary,False,False,293.403,"LINESTRING (-72.996202 40.767123, -72.9959755 40.7671602, -72.995806 40.767188, -72.9954088 40.7672493, -72.9949774 40.7673159, -72.994867 40.767333, -72.994235 40.767447, -72.993991 40.767485, -72.993071 40.7676477, -72.9928013 40.7676953)",CR 80,,,
1076518118,East Main Street,primary,False,True,57.847,"LINESTRING (-72.996202 40.767123, -72.9963228 40.7671061, -72.9963775 40.7670853, -72.9965232 40.7670655, -72.9968738 40.7670242)",CR 80,,,
20190188,Phyllis Drive,residential,False,True,168.373,"LINESTRING (-72.996361 40.768632, -72.9962765 40.7680454, -72.9962691 40.7679375, -72.9962669 40.767905, -72.9962142 40.7672704, -72.9962108 40.767229, -72.996202 40.767123)",,,,
20244415,Beatrice Court,residential,False,False,123.766,"LINESTRING (-72.996361 40.768632, -72.9971464 40.7685961, -72.9973011 40.7685891, -72.997828 40.768565)",,,,
1076736061,Swan Lake Drive,residential,False,False,135.692,"LINESTRING (-72.996361 40.768632, -72.9959984 40.7686624, -72.9958687 40.7687011, -72.9957784 40.7687546, -72.995568 40.769043, -72.9955398 40.7691008, -72.9954693 40.7692455, -72.995375 40.769439)",,,,
20196986,Links Court,residential,False,False,124.26,"LINESTRING (-73.001757 40.7665178, -73.0017649 40.7665944, -73.0017711 40.7666493, -73.0017767 40.7666994, -73.0017921 40.7668361, -73.0018134 40.767025, -73.0018816 40.7676313)",,,,
139602237,East Main Street,primary,False,False,82.627,"LINESTRING (-73.001757 40.7665178, -73.0015433 40.7665436, -73.0013192 40.7665707, -73.001008 40.7666083, -73.0009655 40.7666134, -73.0007867 40.7666264)",CR 80,,,
20196986,Links Court,residential,False,True,124.25999999999999,"LINESTRING (-73.0018816 40.7676313, -73.0018134 40.767025, -73.0017921 40.7668361, -73.0017767 40.7666994, -73.0017711 40.7666493, -73.0017649 40.7665944, -73.001757 40.7665178)",,,,
49166208,Grove Avenue,residential,False,False,56.387,"LINESTRING (-73.001475 40.76287, -73.00139 40.763373)",,,,
20203153,Avery Avenue,residential,False,True,376.144,"LINESTRING (-73.000735 40.769973, -73.0007287 40.7698951, -73.0005167 40.7672855, -73.0005783 40.7671383, -73.0007453 40.7667392, -73.0007512 40.7667251, -73.0007867 40.7666264)",,,,
20216269,Oak Street,residential,False,False,132.031,"LINESTRING (-73.000735 40.769973, -72.999864 40.770018, -72.999171 40.770056)",,30 mph,,
20206025,Cornell Place,residential,False,False,72.63,"LINESTRING (-72.991426 40.765823, -72.990564 40.765803)",,,,
20255349,Pine Neck Avenue,residential,False,False,83.891,"LINESTRING (-72.991426 40.765823, -72.991556 40.765075)",,,,
20255349,Pine Neck Avenue,residential,False,True,122.589,"LINESTRING (-72.991426 40.765823, -72.9913586 40.7661964, -72.9912498 40.7669173)",,,,
20206025,Cornell Place,residential,False,True,72.63,"LINESTRING (-72.990564 40.765803, -72.991426 40.765823)",,,,
20215045,Swezey Street,tertiary,False,False,5.811,"LINESTRING (-72.995859 40.764464, -72.99579 40.764464)",,,,
20215045,Swezey Street,tertiary,False,True,106.033,"LINESTRING (-72.995859 40.764464, -72.997118 40.764468)",,,,
20207303,River Court,residential,False,False,86.291,"LINESTRING (-72.995859 40.764464, -72.995867 40.76493, -72.995867 40.76524)",,,,
20207303,River Court,residential,False,True,86.291,"LINESTRING (-72.995867 40.76524, -72.995867 40.76493, -72.995859 40.764464)",,,,
49670231,River Court,residential,False,False,72.274,"LINESTRING (-72.997012 40.765113, -72.997118 40.764468)",,,,
20215045,Swezey Street,tertiary,False,False,106.033,"LINESTRING (-72.997118 40.764468, -72.995859 40.764464)",,,,
20215045,Swezey Street,tertiary,False,True,141.287,"LINESTRING (-72.997118 40.764468, -72.9987956 40.7644649)",,,,
49670231,River Court,residential,False,True,72.274,"LINESTRING (-72.997118 40.764468, -72.997012 40.765113)",,,,
49166208,Grove Avenue,residential,False,False,15.894,"LINESTRING (-73.00117 40.764327, -73.001139 40.764468)",,,,
49166208,Grove Avenue,residential,False,True,107.686,"LINESTRING (-73.00117 40.764327, -73.00139 40.763373)",,,,
20213358,South Country Road,secondary,False,False,85.506,"LINESTRING (-72.9921598 40.7672577, -72.9918967 40.7671681, -72.9916847 40.7670889, -72.9915046 40.7670209, -72.9913429 40.7669564, -72.9912498 40.7669173)",CR 36,40 mph,2,
"[1206760699, 20213358]",South Country Road,secondary,False,True,81.60199999999999,"LINESTRING (-72.9921598 40.7672577, -72.9923278 40.7673122, -72.9924687 40.7673555, -72.9926472 40.7674146, -72.9926924 40.7674309, -72.9927267 40.7674505, -72.9927504 40.7674713, -72.9927775 40.7675011, -72.9927935 40.7675317, -72.9928074 40.7675711, -72.9928123 40.7675944, -72.9928118 40.7676173, -72.992809 40.7676406, -72.9928013 40.7676953)",CR 36,40 mph,"['3', '2']",
20254155,Chapel Avenue,residential,False,False,92.119,"LINESTRING (-72.9921598 40.7672577, -72.9921881 40.767199, -72.9923388 40.7664416)",,,,
20213358,South Country Road,secondary,False,True,85.506,"LINESTRING (-72.9912498 40.7669173, -72.9913429 40.7669564, -72.9915046 40.7670209, -72.9916847 40.7670889, -72.9918967 40.7671681, -72.9921598 40.7672577)",CR 36,40 mph,2,
20255349,Pine Neck Avenue,residential,False,False,122.589,"LINESTRING (-72.9912498 40.7669173, -72.9913586 40.7661964, -72.991426 40.765823)",,,,
20215045,Swezey Street,tertiary,False,False,197.36,"LINESTRING (-73.001139 40.764468, -72.9987956 40.7644649)",,,,
49166208,Grove Avenue,residential,False,True,15.894,"LINESTRING (-73.001139 40.764468, -73.00117 40.764327)",,,,
49166522,Grove Avenue,tertiary,False,False,241.86499999999998,"LINESTRING (-73.001139 40.764468, -73.001026 40.7650446, -73.0010056 40.7651516, -73.000992 40.7652334, -73.0009312 40.7656424, -73.0009111 40.7657807, -73.0008372 40.7662895, -73.0008063 40.7665018, -73.0008012 40.766537, -73.0007867 40.7666264)",,,,
20215045,Swezey Street,tertiary,False,False,141.287,"LINESTRING (-72.9987956 40.7644649, -72.997118 40.764468)",,,,
20215045,Swezey Street,tertiary,False,True,197.36,"LINESTRING (-72.9987956 40.7644649, -73.001139 40.764468)",,,,
"[20239217, 1206760700]",Conklin Avenue,residential,False,False,264.383,"LINESTRING (-72.9987956 40.7644649, -72.9987725 40.764527, -72.9987529 40.7653956, -72.9987376 40.7660387, -72.9987387 40.7660953, -72.9987427 40.7661453, -72.9987488 40.7661942, -72.9987598 40.7662398, -72.9987733 40.7662831, -72.9987895 40.7663319, -72.9988061 40.7663734, -72.9988806 40.7665331, -72.9989123 40.7666008, -72.9989271 40.7666358, -72.998938 40.7666717, -72.9989463 40.7667002, -72.9989724 40.7668154)",,30 mph,,
20239217,Conklin Avenue,residential,False,True,215.06199999999998,"LINESTRING (-72.9987956 40.7644649, -72.9988147 40.7644096, -72.998827 40.763854, -72.999025 40.763163, -72.999217 40.7625663)",,30 mph,,
20215045,Swezey Street,tertiary,False,True,5.811,"LINESTRING (-72.99579 40.764464, -72.995859 40.764464)",,,,
"[238482278, 20215045, 238482277]",Swezey Street,tertiary,False,False,252.762,"LINESTRING (-72.99579 40.764464, -72.995226 40.764483, -72.9947572 40.7644701, -72.9945729 40.7644518, -72.9942686 40.7644189, -72.9936292 40.7643524, -72.9934059 40.7643292, -72.992808 40.764267)",,,,yes
238482278,Swezey Street,tertiary,False,False,95.014,"LINESTRING (-72.992808 40.764267, -72.991694 40.764132)",,,,
49670229,Chapel Avenue,residential,False,True,195.42399999999998,"LINESTRING (-72.992808 40.764267, -72.9925062 40.7656458, -72.9924307 40.7660011)",,,,
"[20215045, 238482277, 238482278]",Swezey Street,tertiary,False,True,252.762,"LINESTRING (-72.992808 40.764267, -72.9934059 40.7643292, -72.9936292 40.7643524, -72.9942686 40.7644189, -72.9945729 40.7644518, -72.9947572 40.7644701, -72.995226 40.764483, -72.99579 40.764464)",,,,yes
238482278,Swezey Street,tertiary,False,True,95.014,"LINESTRING (-72.991694 40.764132, -72.992808 40.764267)",,,,
20255349,Pine Neck Avenue,residential,False,True,105.507,"LINESTRING (-72.991694 40.764132, -72.991618 40.764705, -72.991556 40.765075)",,,,
20216269,Oak Street,residential,False,False,179.044,"LINESTRING (-72.999171 40.770056, -72.997049 40.770156)",,30 mph,,
20216269,Oak Street,residential,False,True,132.031,"LINESTRING (-72.999171 40.770056, -72.999864 40.770018, -73.000735 40.769973)",,30 mph,,
20238957,Washington Avenue,residential,False,False,135.251,"LINESTRING (-72.999171 40.770056, -72.999193 40.770716, -72.9992079 40.7709014, -72.9992198 40.7710506, -72.9992376 40.7712711)",,,,
20238957,Washington Avenue,residential,False,True,360.81,"LINESTRING (-72.999171 40.770056, -72.9990682 40.7682058, -72.9990155 40.7672945, -72.9990068 40.7671438, -72.9989954 40.7669462, -72.9989939 40.7669204, -72.9989929 40.7669034, -72.9989724 40.7668154)",,,,
20216269,Oak Street,residential,False,True,179.044,"LINESTRING (-72.997049 40.770156, -72.999171 40.770056)",,30 mph,,
1076736061,Swan Lake Drive,residential,False,True,135.69199999999998,"LINESTRING (-72.995375 40.769439, -72.9954693 40.7692455, -72.9955398 40.7691008, -72.995568 40.769043, -72.9957784 40.7687546, -72.9958687 40.7687011, -72.9959984 40.7686624, -72.996361 40.768632)",,,,
20230192,Rosalie Place,residential,False,False,170.33,"LINESTRING (-72.9992376 40.7712711, -72.9972191 40.7713694)",,,,
20238957,Washington Avenue,residential,False,True,135.251,"LINESTRING (-72.9992376 40.7712711, -72.9992198 40.7710506, -72.9992079 40.7709014, -72.999193 40.770716, -72.999171 40.770056)",,,,
49166208,Grove Avenue,residential,False,False,107.686,"LINESTRING (-73.00139 40.763373, -73.00117 40.764327)",,,,
49166208,Grove Avenue,residential,False,True,56.387,"LINESTRING (-73.00139 40.763373, -73.001475 40.76287)",,,,
20203153,Avery Avenue,residential,False,False,376.144,"LINESTRING (-73.0007867 40.7666264, -73.0007512 40.7667251, -73.0007453 40.7667392, -73.0005783 40.7671383, -73.0005167 40.7672855, -73.0007287 40.7698951, -73.000735 40.769973)",,,,
49166522,Grove Avenue,tertiary,False,True,241.865,"LINESTRING (-73.0007867 40.7666264, -73.0008012 40.766537, -73.0008063 40.7665018, -73.0008372 40.7662895, -73.0009111 40.7657807, -73.0009312 40.7656424, -73.000992 40.7652334, -73.0010056 40.7651516, -73.001026 40.7650446, -73.001139 40.764468)",,,,
139602237,East Main Street,primary,False,True,82.627,"LINESTRING (-73.0007867 40.7666264, -73.0009655 40.7666134, -73.001008 40.7666083, -73.0013192 40.7665707, -73.0015433 40.7665436, -73.001757 40.7665178)",CR 80,,,
"[1076518118, 1076518119]",East Main Street,primary,False,False,154.238,"LINESTRING (-73.0007867 40.7666264, -73.0006055 40.766643, -73.0005641 40.7666476, -73.0004486 40.7666589, -72.9997879 40.7667268, -72.9995163 40.7667557, -72.9992942 40.7667811, -72.9991346 40.7667987, -72.9990911 40.7668035, -72.9989724 40.7668154)",CR 80,,,
20238957,Washington Avenue,residential,False,False,360.80999999999995,"LINESTRING (-72.9989724 40.7668154, -72.9989929 40.7669034, -72.9989939 40.7669204, -72.9989954 40.7669462, -72.9990068 40.7671438, -72.9990155 40.7672945, -72.9990682 40.7682058, -72.999171 40.770056)",,,,
1076518118,East Main Street,primary,False,False,178.28300000000002,"LINESTRING (-72.9989724 40.7668154, -72.998851 40.766827, -72.9988051 40.7668324, -72.9984739 40.7668646, -72.9981953 40.7668915, -72.997966 40.7669105, -72.9975163 40.7669521, -72.9973132 40.7669732, -72.9971099 40.7669923, -72.9968738 40.7670242)",CR 80,,,
"[1076518118, 1076518119]",East Main Street,primary,False,True,154.238,"LINESTRING (-72.9989724 40.7668154, -72.9990911 40.7668035, -72.9991346 40.7667987, -72.9992942 40.7667811, -72.9995163 40.7667557, -72.9997879 40.7667268, -73.0004486 40.7666589, -73.0005641 40.7666476, -73.0006055 40.766643, -73.0007867 40.7666264)",CR 80,,,
"[20239217, 1206760700]",Conklin Avenue,residential,False,True,264.383,"LINESTRING (-72.9989724 40.7668154, -72.9989463 40.7667002, -72.998938 40.7666717, -72.9989271 40.7666358, -72.9989123 40.7666008, -72.9988806 40.7665331, -72.9988061 40.7663734, -72.9987895 40.7663319, -72.9987733 40.7662831, -72.9987598 40.7662398, -72.9987488 40.7661942, -72.9987427 40.7661453, -72.9987387 40.7660953, -72.9987376 40.7660387, -72.9987529 40.7653956, -72.9987725 40.764527, -72.9987956 40.7644649)",,30 mph,,
20238698,Pitts Road,residential,False,False,81.141,"LINESTRING (-72.9968738 40.7670242, -72.9968748 40.7669432, -72.9968798 40.7664934, -72.9968816 40.7663349, -72.996882 40.7662945)",,,,
1076518118,East Main Street,primary,False,False,57.847,"LINESTRING (-72.9968738 40.7670242, -72.9965232 40.7670655, -72.9963775 40.7670853, -72.9963228 40.7671061, -72.996202 40.767123)",CR 80,,,
1076518118,East Main Street,primary,False,True,178.28300000000002,"LINESTRING (-72.9968738 40.7670242, -72.9971099 40.7669923, -72.9973132 40.7669732, -72.9975163 40.7669521, -72.997966 40.7669105, -72.9981953 40.7668915, -72.9984739 40.7668646, -72.9988051 40.7668324, -72.998851 40.766827, -72.9989724 40.7668154)",CR 80,,,
20238698,Pitts Road,residential,False,True,81.141,"LINESTRING (-72.996882 40.7662945, -72.9968816 40.7663349, -72.9968798 40.7664934, -72.9968748 40.7669432, -72.9968738 40.7670242)",,,,
20239217,Conklin Avenue,residential,False,False,215.062,"LINESTRING (-72.999217 40.7625663, -72.999025 40.763163, -72.998827 40.763854, -72.9988147 40.7644096, -72.9987956 40.7644649)",,30 mph,,
20244415,Beatrice Court,residential,False,True,123.766,"LINESTRING (-72.997828 40.768565, -72.9973011 40.7685891, -72.9971464 40.7685961, -72.996361 40.768632)",,,,
20247807,Victory Place,residential,False,False,73.099,"LINESTRING (-72.991556 40.765075, -72.990694 40.764998)",,,,
20255349,Pine Neck Avenue,residential,False,True,83.891,"LINESTRING (-72.991556 40.765075, -72.991426 40.765823)",,,,
20255349,Pine Neck Avenue,residential,False,False,105.507,"LINESTRING (-72.991556 40.765075, -72.991618 40.764705, -72.991694 40.764132)",,,,
20247807,Victory Place,residential,False,True,73.099,"LINESTRING (-72.990694 40.764998, -72.991556 40.765075)",,,,
49670229,Chapel Avenue,residential,False,False,195.42399999999998,"LINESTRING (-72.9924307 40.7660011, -72.9925062 40.7656458, -72.992808 40.764267)",,,,
20254155,Chapel Avenue,residential,False,True,92.119,"LINESTRING (-72.9923388 40.7664416, -72.9921881 40.767199, -72.9921598 40.7672577)",,,,
20230192,Rosalie Place,residential,False,True,170.33,"LINESTRING (-72.9972191 40.7713694, -72.9992376 40.7712711)",,,,
1076518118,East Main Street,primary,False,True,293.403,"LINESTRING (-72.9928013 40.7676953, -72.993071 40.7676477, -72.993991 40.767485, -72.994235 40.767447, -72.994867 40.767333, -72.9949774 40.7673159, -72.9954088 40.7672493, -72.995806 40.767188, -72.9959755 40.7671602, -72.996202 40.767123)",CR 80,,,
