osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,width,tunnel,junction
943892122,,Rue du Maréchal Foch,residential,50,True,False,109.33200000000001,"LINESTRING (3.9091582 47.4921787, 3.9091403 47.4921273, 3.9091424 47.4920527, 3.9092179 47.4914464, 3.9092487 47.4911999)",,,,
9229982,,Avenue Président Doumer,residential,50,True,False,28.597,"LINESTRING (3.9094808 47.4922188, 3.9093975 47.4922479, 3.909351 47.4922533, 3.9093039 47.4922521, 3.9092581 47.4922444, 3.9092214 47.4922329, 3.9091883 47.4922172, 3.9091582 47.4921787)",,,,
280766917,,Avenue Président Doumer,residential,50,False,True,14.267,"LINESTRING (3.9094808 47.4922188, 3.9094189 47.4921442, 3.9093879 47.4921069)",,,,
366303245,,,residential,50,True,False,21.22,"LINESTRING (3.9094808 47.4922188, 3.9093727 47.4922205, 3.9093128 47.492209, 3.9092778 47.4921937, 3.9092466 47.4921511)",,,,
118300609,D 127,Route de Cousin-le-Pont,tertiary,50,False,False,266.394,"LINESTRING (3.902221 47.4854325, 3.9020643 47.4856884, 3.9020298 47.4857784, 3.901955 47.4861119, 3.9019786 47.4865413, 3.9021635 47.4869393, 3.9024598 47.4874797, 3.902498 47.4875403, 3.902562 47.4876247, 3.902614 47.4876907, 3.9026378 47.4877159)",,,,
794424795,D 944,Route de Lormes,secondary,50,False,False,12.191,"LINESTRING (3.9125855 47.490721, 3.912492 47.4908106)",2,,,
108683387,,Rue des Chaumes,residential,50,False,False,37.211999999999996,"LINESTRING (3.9125855 47.490721, 3.9125817 47.4906552, 3.9127008 47.4904679, 3.9127512 47.4904126)",,,,
"[20025145, 955282329]",,Rue du Maréchal Foch,residential,,True,False,143.84400000000002,"LINESTRING (3.9092487 47.4911999, 3.9092549 47.4911542, 3.9093102 47.4907458, 3.9093753 47.4902655, 3.9093862 47.490184, 3.9093951 47.4901098, 3.9094041 47.4900349, 3.9094233 47.4899117)",,,,
665289566,,Rue Raudot,residential,50,False,False,107.289,"LINESTRING (3.9092487 47.4911999, 3.9079235 47.4911087, 3.9078281 47.4911021)",1,,,
943892123,,Rue Raudot,living_street,50,False,True,38.546,"LINESTRING (3.9092487 47.4911999, 3.9094198 47.491215, 3.9095037 47.4912224, 3.9096124 47.4912311, 3.9097578 47.4912427)",1,,,
413682079,D 127,Grande Rue Aristide Briand,tertiary,30,True,False,28.315,"LINESTRING (3.9071416 47.4871343, 3.9070951 47.4868816)",,,,
"[108819121, 173087623]",,Rue de la Maladière,residential,,True,False,112.412,"LINESTRING (3.9048667 47.4915398, 3.9048189 47.4915579, 3.9047822 47.4915949, 3.9047378 47.4916852, 3.9046975 47.4917931, 3.9046714 47.4918837, 3.9046613 47.4919738, 3.9046814 47.4922307, 3.9046808 47.4922688, 3.9046734 47.4923037, 3.9046573 47.4923268, 3.9044501 47.4924464)",1,,,
"[1214066595, 1214066596]",,Rue de l'Hôpital,residential,50,False,True,172.433,"LINESTRING (3.9048667 47.4915398, 3.9048784 47.4914457, 3.904965 47.4912059, 3.9049866 47.4911451, 3.9050311 47.4910198, 3.9050854 47.4908531, 3.9051531 47.4906315, 3.9051636 47.4905897, 3.9052715 47.4901616, 3.9052903 47.4900177)",,,,
"[1237535544, 1237535546, 1237535547, 1237535548, 1237535550]",,Rue de la Maladière,residential,,False,False,166.06799999999998,"LINESTRING (3.9048667 47.4915398, 3.9049764 47.4915257, 3.9053897 47.49147, 3.9056783 47.4914311, 3.9057089 47.4914269, 3.9057168 47.4914258, 3.9057499 47.4914212, 3.9059362 47.4913954, 3.9061968 47.4913593, 3.9063044 47.4913444, 3.9070266 47.4912243)",,,,
108819132,,Chemin Saint-Nicolas,residential,50,True,False,233.937,"LINESTRING (3.9014373 47.4904549, 3.901515 47.4904314, 3.9015866 47.490422, 3.9016573 47.4904218, 3.9017262 47.4904253, 3.9018004 47.4904392, 3.9018718 47.4904645, 3.9019227 47.4904956, 3.9019991 47.4905877, 3.9020699 47.4906823, 3.9022939 47.4910407, 3.9029191 47.4919059, 3.9029952 47.492019, 3.9029945 47.4920569, 3.9029944 47.4920624, 3.9029941 47.492081)",,,,
136184145,,Rue de l'Abbé Ferrand,residential,50,False,False,63.981,"LINESTRING (3.9014373 47.4904549, 3.9013602 47.4904344, 3.9007735 47.4902913, 3.9006372 47.490258)",,,,
"[321595049, 280766924]",,"['Avenue de la Morlande', ""Chemin du Château d'Alger""]",residential,50,False,False,314.949,"LINESTRING (3.9014373 47.4904549, 3.9014389 47.4904071, 3.9013704 47.4902414, 3.9013116 47.4900848, 3.9012021 47.489733, 3.9008525 47.4885688, 3.9008158 47.4884425, 3.9007415 47.4881523, 3.900727 47.4879496, 3.9007292 47.4876722)",,,,
321595049,,Avenue de la Morlande,residential,50,False,True,72.49000000000001,"LINESTRING (3.9014373 47.4904549, 3.90146 47.490475, 3.9014809 47.4904977, 3.9016333 47.4907145, 3.9018685 47.4910374)",,,,
"[173087632, 321585201]",,"['Rue Basse du Rempart', 'Rue du Bel Air']",residential,30,True,False,137.791,"LINESTRING (3.9087749 47.4879944, 3.9088803 47.4881167, 3.908906 47.488155, 3.9089274 47.4881954, 3.9089299 47.4882213, 3.9089277 47.488253, 3.9088761 47.4882875, 3.9087853 47.4883377, 3.90873 47.4883607, 3.9084916 47.4884418, 3.9081637 47.488549, 3.9081385 47.4885601, 3.9079046 47.4886634, 3.9077204 47.4887419)",,3.1,,
321595049,,Avenue de la Morlande,residential,50,False,False,69.895,"LINESTRING (3.9022831 47.4916001, 3.9018685 47.4910374)",,,,
108819127,,Rue Romain Rolland,residential,,False,True,125.33899999999998,"LINESTRING (3.9022831 47.4916001, 3.9021377 47.4916311, 3.9017301 47.4916545, 3.9016693 47.4916679, 3.9015409 47.4917032, 3.9013604 47.4917508, 3.9012196 47.4917731, 3.9010227 47.4917853, 3.900655 47.4917953)",,,,
321595049,,Avenue de la Morlande,residential,50,False,True,52.337999999999994,"LINESTRING (3.9022831 47.4916001, 3.9023728 47.4917218, 3.9024595 47.491845, 3.9025855 47.4920241)",,,,
173087648,,Rue Maison Dieu,residential,,False,True,18.793,"LINESTRING (3.9064702 47.4872436, 3.9064052 47.4870804)",,,,
1234154523,,Rue Maison Dieu,residential,,False,False,24.9,"LINESTRING (3.9064702 47.4872436, 3.9064496 47.4874671)",,,,
108819139,,Rue Masquée,residential,,True,False,52.13699999999999,"LINESTRING (3.9064702 47.4872436, 3.9066598 47.4872108, 3.9068176 47.4871709, 3.9069076 47.4871528, 3.9070056 47.4871422, 3.9071416 47.4871343)",,,,
321595049,,Avenue de la Morlande,residential,50,False,True,69.895,"LINESTRING (3.9018685 47.4910374, 3.9022831 47.4916001)",,,,
108819137,,Rue Marie Noël,residential,,False,True,100.826,"LINESTRING (3.9018685 47.4910374, 3.9015791 47.4910884, 3.9014992 47.4911068, 3.9014334 47.4911298, 3.9013469 47.4911694, 3.9013281 47.4911795, 3.9012553 47.4912186, 3.9011841 47.4912345, 3.901036 47.4912393, 3.9005968 47.4912523)",,,,
321595049,,Avenue de la Morlande,residential,50,False,False,72.49000000000001,"LINESTRING (3.9018685 47.4910374, 3.9016333 47.4907145, 3.9014809 47.4904977, 3.90146 47.490475, 3.9014373 47.4904549)",,,,
108819117,,Rue Tour du Magasin,residential,,False,False,56.353,"LINESTRING (3.9084033 47.4890105, 3.9084203 47.4891344, 3.9084234 47.4893021, 3.9084067 47.4894553, 3.9083909 47.4895154)",,,,
108819136,,Rue de l'Arquebuse,residential,,True,False,140.441,"LINESTRING (3.9070266 47.4912243, 3.9070193 47.4911775, 3.9069531 47.4907009, 3.9069504 47.4906815, 3.9069404 47.4906035, 3.9069042 47.4903205, 3.906902 47.4903036, 3.9068589 47.4899664)",,,,
173087624,,Rue de la Maladière,residential,,False,False,63.343,"LINESTRING (3.9070266 47.4912243, 3.9071429 47.4911987, 3.9073275 47.4911582, 3.9077575 47.4910636, 3.9078319 47.4910621)",,,,
"[1237535544, 1237535546, 1237535547, 1237535548, 1237535550]",,Rue de la Maladière,residential,,False,True,166.06799999999998,"LINESTRING (3.9070266 47.4912243, 3.9063044 47.4913444, 3.9061968 47.4913593, 3.9059362 47.4913954, 3.9057499 47.4914212, 3.9057168 47.4914258, 3.9057089 47.4914269, 3.9056783 47.4914311, 3.9053897 47.49147, 3.9049764 47.4915257, 3.9048667 47.4915398)",,,,
108819123,,Rue du Stade,residential,,True,False,89.189,"LINESTRING (3.9025855 47.4920241, 3.9023381 47.4920111, 3.9013993 47.4920213)",,,,
321595049,,Avenue de la Morlande,residential,50,False,False,52.338,"LINESTRING (3.9025855 47.4920241, 3.9024595 47.491845, 3.9023728 47.4917218, 3.9022831 47.4916001)",,,,
108819124,,Place Saint-Exupéry,residential,,False,False,63.179,"LINESTRING (3.9011654 47.4924524, 3.9013508 47.4924434, 3.9014319 47.4923775, 3.9013993 47.4920213)",,,,
321595048,,Chemin de la Maladière,residential,,True,False,31.345,"LINESTRING (3.9029941 47.492081, 3.9025855 47.4920241)",,,,
108819126,,Rue du Général Habert,residential,50,False,True,80.265,"LINESTRING (3.9006372 47.490258, 3.9005766 47.490379, 3.9005565 47.4904288, 3.9005417 47.4904833, 3.9005395 47.4905566, 3.9005575 47.4907686, 3.9005636 47.49084, 3.900574 47.4909697)",,,,
136184145,,Rue de l'Abbé Ferrand,residential,50,False,True,63.981,"LINESTRING (3.9006372 47.490258, 3.9007735 47.4902913, 3.9013602 47.4904344, 3.9014373 47.4904549)",,,,
108819126,,Rue du Général Habert,residential,50,False,True,31.036,"LINESTRING (3.900655 47.4917953, 3.9006712 47.4920742)",,,,
108819126,,Rue du Général Habert,residential,50,False,False,60.539,"LINESTRING (3.900655 47.4917953, 3.9006035 47.491336, 3.9005968 47.4912523)",,,,
108819127,,Rue Romain Rolland,residential,,False,False,125.339,"LINESTRING (3.900655 47.4917953, 3.9010227 47.4917853, 3.9012196 47.4917731, 3.9013604 47.4917508, 3.9015409 47.4917032, 3.9016693 47.4916679, 3.9017301 47.4916545, 3.9021377 47.4916311, 3.9022831 47.4916001)",,,,
108819123,,Rue du Stade,residential,,True,False,55.044,"LINESTRING (3.9013993 47.4920213, 3.9012581 47.4920259, 3.9007622 47.4920658, 3.9006712 47.4920742)",,,,
108819124,,Place Saint-Exupéry,residential,,False,True,63.179,"LINESTRING (3.9013993 47.4920213, 3.9014319 47.4923775, 3.9013508 47.4924434, 3.9011654 47.4924524)",,,,
108819118,,Rue du Collège,residential,,True,False,57.969,"LINESTRING (3.9070951 47.4868816, 3.906842 47.4869091, 3.9068013 47.4869419, 3.9064275 47.4870573, 3.9064052 47.4870804)",,,,
"[794424801, 413682076, 413682077]",D 127,"['Rue Bocquillot', 'Grande Rue Aristide Briand']",tertiary,,False,True,48.709999999999994,"LINESTRING (3.9070951 47.4868816, 3.9070748 47.4867942, 3.907062 47.4867301, 3.9070552 47.4865843, 3.9070886 47.4864471)",,,yes,
7954915,D 127,Rue de Paris,tertiary,50,False,False,4.457,"LINESTRING (3.9078281 47.4911021, 3.9078319 47.4910621)",,,,
7954915,D 127,Rue de Paris,tertiary,50,False,True,173.451,"LINESTRING (3.9078281 47.4911021, 3.907845 47.4915783, 3.9078465 47.4916206, 3.9078623 47.4917525, 3.9078659 47.491783, 3.9078724 47.4918372, 3.9079369 47.4923769, 3.9079609 47.4926589)",,,,
665289566,,Rue Raudot,residential,50,False,True,107.289,"LINESTRING (3.9078281 47.4911021, 3.9079235 47.4911087, 3.9092487 47.4911999)",1,,,
108819130,,Rue du Fort Mahon,residential,,False,False,145.725,"LINESTRING (3.9051537 47.4865736, 3.9053151 47.4864847, 3.9056195 47.4862803, 3.9058166 47.4860775, 3.9060435 47.4856559, 3.9061045 47.4855393, 3.9061106 47.4855164, 3.9061038 47.485475)",,,,
108819130,,Rue du Fort Mahon,residential,,False,True,75.88300000000001,"LINESTRING (3.9051537 47.4865736, 3.9050931 47.4866637, 3.9049193 47.4868759, 3.9049032 47.4869744, 3.9049102 47.4869893, 3.9049339 47.4870393, 3.9051186 47.4871601)",,,,
309540524,,Rue de la Fontaine Neuve,residential,,False,True,390.565,"LINESTRING (3.9051537 47.4865736, 3.9050963 47.486606, 3.9045469 47.4869154, 3.9044943 47.4869747, 3.9044392 47.4870722, 3.9043723 47.4872905, 3.9043234 47.4875017, 3.9043136 47.4876511, 3.904272 47.4880638, 3.9042444 47.4883922, 3.9041871 47.488775, 3.9041774 47.4888638, 3.9041731 47.4889458, 3.9041849 47.4889887, 3.9044161 47.4892736, 3.9045587 47.4894147, 3.9046622 47.489517, 3.9047007 47.4895533, 3.9047471 47.4895851, 3.9048002 47.4896117, 3.9048668 47.4896334, 3.9049707 47.4896538)",,,,
108819126,,Rue du Général Habert,residential,50,False,False,31.036,"LINESTRING (3.9006712 47.4920742, 3.900655 47.4917953)",,,,
173087648,,Rue Maison Dieu,residential,,False,False,18.793,"LINESTRING (3.9064052 47.4870804, 3.9064702 47.4872436)",,,,
1234154522,,Rue du Collège,residential,,True,False,132.383,"LINESTRING (3.9064052 47.4870804, 3.906349 47.4870809, 3.906239 47.4870685, 3.9061572 47.4870537, 3.9061006 47.4870042, 3.905901 47.4867577, 3.9058686 47.486755, 3.9057587 47.4867891, 3.9056347 47.4868415, 3.9055162 47.4868962, 3.9054179 47.4869544, 3.9053208 47.4870172, 3.9051186 47.4871601)",,,,
118277375,,Rue des Odebert,residential,,False,False,78.173,"LINESTRING (3.9068589 47.4899664, 3.9069194 47.4899644, 3.9071431 47.4899571, 3.9073591 47.48995, 3.9075879 47.4899425, 3.9077908 47.4899359, 3.9078217 47.4899349, 3.9078981 47.4899324)",,,,
118277375,,Rue des Odebert,residential,,False,True,117.99799999999999,"LINESTRING (3.9068589 47.4899664, 3.9067216 47.4899709, 3.9065059 47.4899779, 3.9064071 47.4899812, 3.9062966 47.4899848, 3.9062329 47.4899869, 3.9062095 47.4899876, 3.9061504 47.4899896, 3.9060531 47.4899927, 3.9059301 47.4899968, 3.9059074 47.4899975, 3.9057208 47.4900036, 3.905682 47.4900049, 3.9055063 47.4900106, 3.9054709 47.4900118, 3.9053396 47.4900161, 3.9052903 47.4900177)",,,,
108819130,,Rue du Fort Mahon,residential,,False,False,75.883,"LINESTRING (3.9051186 47.4871601, 3.9049339 47.4870393, 3.9049102 47.4869893, 3.9049032 47.4869744, 3.9049193 47.4868759, 3.9050931 47.4866637, 3.9051537 47.4865736)",,,,
136167855,,Rue des Merciers,residential,,True,False,83.294,"LINESTRING (3.9051186 47.4871601, 3.9050219 47.4872951, 3.9049851 47.4873455, 3.904979 47.4873821, 3.9049725 47.4874926, 3.9049683 47.4875633, 3.9049775 47.4877554, 3.9050141 47.4878856)",,,,
108819117,,Rue Tour du Magasin,residential,,False,True,56.352999999999994,"LINESTRING (3.9083909 47.4895154, 3.9084067 47.4894553, 3.9084234 47.4893021, 3.9084203 47.4891344, 3.9084033 47.4890105)",,,,
"[118277377, 173087618]",D 127A,Place Vauban,tertiary,50,False,"[False, True]",89.28099999999999,"LINESTRING (3.9083909 47.4895154, 3.9086595 47.4896079, 3.908913 47.4897147, 3.9093152 47.4898637, 3.9094233 47.4899117)",1,,,
173087618,D 127A,Place Vauban,tertiary,50,False,True,24.905,"LINESTRING (3.9083909 47.4895154, 3.908195 47.4894951, 3.9080626 47.4894848)",1,,,
108819126,,Rue du Général Habert,residential,50,False,False,31.47,"LINESTRING (3.9005968 47.4912523, 3.900574 47.4909697)",,,,
108819126,,Rue du Général Habert,residential,50,False,True,60.539,"LINESTRING (3.9005968 47.4912523, 3.9006035 47.491336, 3.900655 47.4917953)",,,,
108819137,,Rue Marie Noël,residential,,False,False,100.82600000000001,"LINESTRING (3.9005968 47.4912523, 3.901036 47.4912393, 3.9011841 47.4912345, 3.9012553 47.4912186, 3.9013281 47.4911795, 3.9013469 47.4911694, 3.9014334 47.4911298, 3.9014992 47.4911068, 3.9015791 47.4910884, 3.9018685 47.4910374)",,,,
7954915,D 127,Rue de Paris,tertiary,50,False,True,4.457,"LINESTRING (3.9078319 47.4910621, 3.9078281 47.4911021)",,,,
7954915,D 127,Rue de Paris,tertiary,50,False,False,125.71499999999999,"LINESTRING (3.9078319 47.4910621, 3.9078373 47.490978, 3.9078621 47.4905638, 3.9078928 47.4900269, 3.9078981 47.4899324)",,,,
173087624,,Rue de la Maladière,residential,,False,True,63.34299999999999,"LINESTRING (3.9078319 47.4910621, 3.9077575 47.4910636, 3.9073275 47.4911582, 3.9071429 47.4911987, 3.9070266 47.4912243)",,,,
38540983,D 127A,Rue de Lyon,tertiary,,False,True,136.174,"LINESTRING (3.9106989 47.4904834, 3.9108504 47.4905494, 3.9113553 47.4907693, 3.9116725 47.4909228, 3.9118785 47.4910225, 3.9120289 47.4910953, 3.912045 47.4911031, 3.9120658 47.4911188, 3.9121243 47.4912135)",,,,
118277376,,Rue Pasteur,residential,50,True,False,90.362,"LINESTRING (3.9106989 47.4904834, 3.9106907 47.4905333, 3.910629 47.4909089, 3.91058 47.491292)",1,,,
1237568808,D 127A,Rue de Lyon,tertiary,,False,False,71.048,"LINESTRING (3.9106989 47.4904834, 3.9101677 47.4902434, 3.9100274 47.49018, 3.909971 47.4901549, 3.9099123 47.4901288)",,,,
118277374,,Rue Nicolas Caristie,residential,50,True,False,124.40299999999999,"LINESTRING (3.9099123 47.4901288, 3.9099072 47.4901692, 3.9099053 47.4901809, 3.9099003 47.4902177, 3.909895 47.4902574, 3.9097578 47.4912427)",1,,,
1237568808,D 127A,Rue de Lyon,tertiary,,False,False,43.963,"LINESTRING (3.9099123 47.4901288, 3.9098168 47.4900864, 3.909508 47.4899493, 3.9094233 47.4899117)",,,,
1237568808,D 127A,Rue de Lyon,tertiary,,False,True,71.048,"LINESTRING (3.9099123 47.4901288, 3.909971 47.4901549, 3.9100274 47.49018, 3.9101677 47.4902434, 3.9106989 47.4904834)",,,,
341833983,D 606c,Rue Carnot,secondary,50,False,True,21.898,"LINESTRING (3.9096552 47.4920284, 3.9093879 47.4921069)",2,,,
9229982,,Avenue Président Doumer,residential,50,True,False,25.58,"LINESTRING (3.9096552 47.4920284, 3.9096438 47.4920698, 3.9096181 47.4921102, 3.9095843 47.4921477, 3.9095368 47.4921861, 3.9094808 47.4922188)",,,,
341833983,D 606c,Rue Carnot,secondary,50,False,False,60.979,"LINESTRING (3.9096552 47.4920284, 3.9097926 47.4919813, 3.9103925 47.4917994)",2,,,
118277375,,Rue des Odebert,residential,,False,False,117.99799999999999,"LINESTRING (3.9052903 47.4900177, 3.9053396 47.4900161, 3.9054709 47.4900118, 3.9055063 47.4900106, 3.905682 47.4900049, 3.9057208 47.4900036, 3.9059074 47.4899975, 3.9059301 47.4899968, 3.9060531 47.4899927, 3.9061504 47.4899896, 3.9062095 47.4899876, 3.9062329 47.4899869, 3.9062966 47.4899848, 3.9064071 47.4899812, 3.9065059 47.4899779, 3.9067216 47.4899709, 3.9068589 47.4899664)",,,,
"[1214066595, 1214066596]",,Rue de l'Hôpital,residential,50,False,False,172.433,"LINESTRING (3.9052903 47.4900177, 3.9052715 47.4901616, 3.9051636 47.4905897, 3.9051531 47.4906315, 3.9050854 47.4908531, 3.9050311 47.4910198, 3.9049866 47.4911451, 3.904965 47.4912059, 3.9048784 47.4914457, 3.9048667 47.4915398)",,,,
1214066595,,Rue de l'Hôpital,residential,50,False,True,39.32,"LINESTRING (3.9052903 47.4900177, 3.905318 47.4897156, 3.9053235 47.4896648)",,,,
665289568,,Rue Nicolas Caristie,residential,50,True,False,87.712,"LINESTRING (3.9097578 47.4912427, 3.9097516 47.4912972, 3.9096948 47.491681, 3.9096603 47.4919772, 3.9096552 47.4920284)",1,,,
943892123,,Rue Raudot,living_street,50,False,False,38.546,"LINESTRING (3.9097578 47.4912427, 3.9096124 47.4912311, 3.9095037 47.4912224, 3.9094198 47.491215, 3.9092487 47.4911999)",1,,,
665287452,D 606c,Rue Carnot,secondary,50,False,False,129.685,"LINESTRING (3.9105814 47.4917362, 3.9113618 47.4914755, 3.9116733 47.4913715, 3.9118766 47.4913003, 3.9119519 47.4912739, 3.9120119 47.4912529, 3.9121243 47.4912135)",2,,,
665287453,D 606,Rue Carnot,secondary,50,False,True,15.846,"LINESTRING (3.9105814 47.4917362, 3.9104754 47.4917742, 3.9103925 47.4917994)",2,,,
118277376,,Rue Pasteur,residential,50,True,False,49.72599999999999,"LINESTRING (3.91058 47.491292, 3.9105531 47.4916658, 3.9105642 47.4916921, 3.9105814 47.4917362)",1,,,
"[108819129, 1237567779]",,Rue Raudot,residential,,True,False,62.021,"LINESTRING (3.91058 47.491292, 3.9101759 47.4912684, 3.9097966 47.4912462, 3.9097578 47.4912427)",,,,
341833983,D 606c,Rue Carnot,secondary,50,False,True,60.979,"LINESTRING (3.9103925 47.4917994, 3.9097926 47.4919813, 3.9096552 47.4920284)",2,,,
665287453,D 606,Rue Carnot,secondary,50,False,False,15.846,"LINESTRING (3.9103925 47.4917994, 3.9104754 47.4917742, 3.9105814 47.4917362)",2,,,
665290115,,Rue des Prés,residential,50,True,False,142.411,"LINESTRING (3.9103925 47.4917994, 3.9104566 47.4919025, 3.9107561 47.4923842, 3.9110093 47.4927985, 3.9111317 47.4929786)",1,,,
794424795,D 944,Route de Lormes,secondary,50,False,True,12.191,"LINESTRING (3.912492 47.4908106, 3.9125855 47.490721)",2,,,
118300603,,Impasse Saint-Martin,residential,,False,True,96.614,"LINESTRING (3.912492 47.4908106, 3.9125944 47.4908109, 3.9129748 47.4908067, 3.9129778 47.4908577, 3.9129877 47.4910273, 3.9129282 47.4910979, 3.9128122 47.4912355, 3.9128004 47.4912707, 3.9127853 47.4913157)",,,,
1237568312,D 944,Route de Lormes,secondary,50,False,False,52.64,"LINESTRING (3.912492 47.4908106, 3.9124551 47.4908513, 3.9122633 47.491063, 3.9122319 47.4910936, 3.9121243 47.4912135)",2,,,
108683387,,Rue des Chaumes,residential,50,False,True,37.212,"LINESTRING (3.9127512 47.4904126, 3.9127008 47.4904679, 3.9125817 47.4906552, 3.9125855 47.490721)",,,,
118300603,,Impasse Saint-Martin,residential,,False,False,96.61399999999999,"LINESTRING (3.9127853 47.4913157, 3.9128004 47.4912707, 3.9128122 47.4912355, 3.9129282 47.4910979, 3.9129877 47.4910273, 3.9129778 47.4908577, 3.9129748 47.4908067, 3.9125944 47.4908109, 3.912492 47.4908106)",,,,
118336006,D 606c,Rue de Lyon,secondary,50,False,True,50.95399999999999,"LINESTRING (3.9127853 47.4913157, 3.9124664 47.49127, 3.9123436 47.4912497, 3.9122502 47.4912343, 3.9121243 47.4912135)",2,,,
118300616,,Rue des Écoles,residential,50,False,False,123.655,"LINESTRING (3.9111317 47.4929786, 3.9111776 47.4929667, 3.9112646 47.4929443, 3.91197 47.4927622, 3.9123782 47.4926601, 3.9126764 47.4925955)",,,,
413682079,D 127,Grande Rue Aristide Briand,tertiary,30,True,False,27.604,"LINESTRING (3.9071489 47.4873825, 3.9071416 47.4871343)",,,,
310344352,,Rue de la Vachère,residential,,True,False,78.03800000000001,"LINESTRING (3.9071489 47.4873825, 3.9076244 47.4873359, 3.90818 47.4873003)",1,,,
118300606,D 127,Route de Cousin-le-Pont,tertiary,50,False,False,463.16800000000006,"LINESTRING (3.9027581 47.4877791, 3.902842 47.4877975, 3.9029 47.4878163, 3.9029735 47.4878439, 3.9030227 47.4878571, 3.903096 47.4878684, 3.9031736 47.4878662, 3.9032308 47.4878571, 3.9032844 47.4878394, 3.9033383 47.4878096, 3.9033672 47.4877754, 3.9033864 47.4877362, 3.9033974 47.4876936, 3.9033853 47.4876391, 3.9030594 47.486841, 3.9030535 47.4867188, 3.9030803 47.4865993, 3.9031565 47.4864828, 3.9032584 47.4864077, 3.903369 47.4863566, 3.903483 47.4863356, 3.9036096 47.4863375, 3.9040167 47.4863717, 3.9042384 47.4863729, 3.9045214 47.4863385, 3.9049063 47.4862051, 3.9051666 47.4860586, 3.9052337 47.4860155, 3.9056213 47.4857626, 3.9056924 47.4857211, 3.9061038 47.485475)",,,,
173087633,,,tertiary,,True,False,7.442,"LINESTRING (3.9027581 47.4877791, 3.9027494 47.4877948, 3.9027343 47.4878081, 3.9027142 47.4878178, 3.9026908 47.4878232)",1,,,roundabout
108819130,,Rue du Fort Mahon,residential,,False,True,145.72500000000002,"LINESTRING (3.9061038 47.485475, 3.9061106 47.4855164, 3.9061045 47.4855393, 3.9060435 47.4856559, 3.9058166 47.4860775, 3.9056195 47.4862803, 3.9053151 47.4864847, 3.9051537 47.4865736)",,,,
