osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,maxspeed
130576276,4,MD 189,Falls Road,primary,False,False,127.102,"LINESTRING (-77.208526 39.019138, -77.2086018 39.0189236, -77.2086593 39.0187688, -77.208755 39.018486, -77.2087865 39.018413, -77.2088582 39.0182466, -77.2088765 39.0182041, -77.208946 39.018043)",
552147393,,,Glenolden Drive,tertiary,False,False,129.642,"LINESTRING (-77.208526 39.019138, -77.208282 39.019092, -77.207671 39.0189103, -77.2074762 39.0188524, -77.207115 39.018745)",
5966835,,,Glenolden Drive,residential,False,False,145.458,"LINESTRING (-77.207115 39.018745, -77.2065947 39.0186334, -77.206565 39.018627, -77.206222 39.018589, -77.205924 39.018585, -77.2058987 39.0185874, -77.205459 39.01863)",
552147393,,,Glenolden Drive,tertiary,False,True,129.642,"LINESTRING (-77.207115 39.018745, -77.2074762 39.0188524, -77.207671 39.0189103, -77.208282 39.019092, -77.208526 39.019138)",
"[915856072, 915856073, 552147394, 915856071]",,,Counselman Road,tertiary,False,True,173.307,"LINESTRING (-77.207115 39.018745, -77.2072852 39.0182411, -77.2073041 39.0181804, -77.2073435 39.018063, -77.207382 39.017948, -77.207504 39.017631, -77.2076093 39.0174505, -77.207633 39.01741, -77.2076805 39.017364, -77.207763 39.017284)",
5966835,,,Glenolden Drive,residential,False,False,83.843,"LINESTRING (-77.205459 39.01863, -77.204536 39.018863)",
5966835,,,Glenolden Drive,residential,False,True,145.458,"LINESTRING (-77.205459 39.01863, -77.2058987 39.0185874, -77.205924 39.018585, -77.206222 39.018589, -77.206565 39.018627, -77.2065947 39.0186334, -77.207115 39.018745)",
5983784,,,Bluegrass Road,residential,False,True,174.35,"LINESTRING (-77.205459 39.01863, -77.2054178 39.0184833, -77.205398 39.018413, -77.205322 39.018238, -77.205139 39.017982, -77.204956 39.017837, -77.204292 39.017417)",
5966835,,,Glenolden Drive,residential,False,True,83.843,"LINESTRING (-77.204536 39.018863, -77.205459 39.01863)",
130754642,2,,Falls Road,secondary,False,True,55.419,"LINESTRING (-77.215171 39.013858, -77.214759 39.01424)",
845383199,,MD 190,River Road,primary,False,False,391.0249999999999,"LINESTRING (-77.212394 39.02032, -77.211549 39.0197754, -77.2115349 39.0197668, -77.211448 39.019714, -77.2113666 39.0196579, -77.2110825 39.019462, -77.2110097 39.0194118, -77.2109568 39.0193753, -77.2108207 39.0192815, -77.2106339 39.0191527, -77.2103341 39.0189464, -77.2101405 39.0188125, -77.20996 39.018688, -77.2097377 39.0185478, -77.2096542 39.0184951, -77.2094316 39.0183547, -77.2093342 39.0182932, -77.2092256 39.0182247, -77.2090964 39.0181444, -77.208946 39.018043)",
50779518,3,,Falls Road,secondary,True,False,127.213,"LINESTRING (-77.208946 39.018043, -77.2090649 39.0179436, -77.2093287 39.0177076, -77.2096496 39.0174206, -77.2098267 39.0172497, -77.2098701 39.0171596)",
130576276,4,MD 189,Falls Road,primary,False,True,127.10199999999999,"LINESTRING (-77.208946 39.018043, -77.2088765 39.0182041, -77.2088582 39.0182466, -77.2087865 39.018413, -77.208755 39.018486, -77.2086593 39.0187688, -77.2086018 39.0189236, -77.208526 39.019138)",
