osmid,name,highway,oneway,reversed,length,geometry,maxspeed,lanes,ref,access
20200334,Irving Avenue,residential,False,False,75.686,"LINESTRING (-73.359123 40.750877, -73.35825 40.750716)",,,,
20200334,Irving Avenue,residential,False,True,76.776,"LINESTRING (-73.359123 40.750877, -73.360009 40.751039)",,,,
20188413,Jamaica Avenue,residential,False,True,21.560000000000002,"LINESTRING (-73.363185 40.749675, -73.3629962 40.749612, -73.3629508 40.7495968)",,,,
20252567,South 19th Street,residential,False,False,261.607,"LINESTRING (-73.363185 40.749675, -73.363767 40.751136, -73.3640426 40.7518432, -73.3640478 40.7518565, -73.364075 40.751929)",,,,
49219570,Nicolls Road,residential,False,True,77.352,"LINESTRING (-73.365584 40.758122, -73.364704 40.758321)",,,,
20248611,North 18th Street,tertiary,False,True,260.46299999999997,"LINESTRING (-73.365584 40.758122, -73.36556 40.7580622, -73.3647317 40.7559998, -73.364684 40.755881)",,,,
49219570,Nicolls Road,residential,False,False,77.352,"LINESTRING (-73.364704 40.758321, -73.365584 40.758122)",,,,
20193836,North 17th Street,residential,False,True,260.835,"LINESTRING (-73.364704 40.758321, -73.3646818 40.758265, -73.363815 40.756074)",,,,
20200334,Irving Avenue,residential,False,True,79.2,"LINESTRING (-73.357336 40.750549, -73.35825 40.750716)",,,,
20200334,Irving Avenue,residential,False,False,151.208,"LINESTRING (-73.357336 40.750549, -73.356464 40.750389, -73.356029 40.750306, -73.355593 40.750224)",,,,
785276452,Merritt Avenue,residential,False,False,75.446,"LINESTRING (-73.362989 40.753974, -73.362128 40.754161)",,,,
20193836,North 17th Street,residential,False,False,243.65499999999997,"LINESTRING (-73.362989 40.753974, -73.3630179 40.7540473, -73.3630624 40.7541605, -73.3637964 40.7560267, -73.363815 40.756074)",,,,
785276452,Merritt Avenue,residential,False,True,75.195,"LINESTRING (-73.362989 40.753974, -73.3635285 40.7538495, -73.3635722 40.7538394, -73.363843 40.753777)",,,,
608811384,Washington Avenue,residential,False,False,76.277,"LINESTRING (-73.363815 40.756074, -73.364684 40.755881)",,,,
608811384,Washington Avenue,residential,False,True,76.602,"LINESTRING (-73.363815 40.756074, -73.362948 40.756282)",,,,
20193836,North 17th Street,residential,False,False,260.835,"LINESTRING (-73.363815 40.756074, -73.3646818 40.758265, -73.364704 40.758321)",,,,
20193836,North 17th Street,residential,False,True,243.655,"LINESTRING (-73.363815 40.756074, -73.3637964 40.7560267, -73.3630624 40.7541605, -73.3630179 40.7540473, -73.362989 40.753974)",,,,
20194333,Doe Street,residential,False,False,56.402,"LINESTRING (-73.3584982 40.7502449, -73.35825 40.750716)",,,,
20194333,Doe Street,residential,False,False,76.759,"LINESTRING (-73.35825 40.750716, -73.358036 40.751387)",,,,
20194333,Doe Street,residential,False,True,56.402,"LINESTRING (-73.35825 40.750716, -73.3584982 40.7502449)",,,,
20200334,Irving Avenue,residential,False,False,79.2,"LINESTRING (-73.35825 40.750716, -73.357336 40.750549)",,,,
20200334,Irving Avenue,residential,False,True,75.686,"LINESTRING (-73.35825 40.750716, -73.359123 40.750877)",,,,
20194333,Doe Street,residential,False,True,76.759,"LINESTRING (-73.358036 40.751387, -73.35825 40.750716)",,,,
869994545,Arlington Avenue,residential,False,False,230.621,"LINESTRING (-73.358036 40.751387, -73.355377 40.750893)",,,,
20215676,Arlington Avenue,residential,False,True,302.754,"LINESTRING (-73.358036 40.751387, -73.3608762 40.7519107, -73.3614586 40.7520181, -73.3615282 40.7520309)",,,,
20194335,Doe Street,residential,False,False,80.622,"LINESTRING (-73.357986 40.752122, -73.357858 40.752539, -73.357768 40.752828)",30 mph,,,
20238240,Commonwealth Drive,residential,False,False,244.478,"LINESTRING (-73.357986 40.752122, -73.3578375 40.7520933, -73.355167 40.751599)",,,,
20238240,Commonwealth Drive,residential,False,True,276.52799999999996,"LINESTRING (-73.357986 40.752122, -73.359249 40.752352, -73.3600849 40.752505, -73.360255 40.7525361, -73.36064 40.7526065, -73.3611032 40.7526912, -73.3611774 40.7527048)",,,,
20194335,Doe Street,residential,False,False,99.978,"LINESTRING (-73.357768 40.752828, -73.3575328 40.753624, -73.3575064 40.753705)",30 mph,,,
20194335,Doe Street,residential,False,True,80.622,"LINESTRING (-73.357768 40.752828, -73.357858 40.752539, -73.357986 40.752122)",30 mph,,,
20245943,Elm Street,residential,False,False,206.85000000000002,"LINESTRING (-73.357768 40.752828, -73.356334 40.752569, -73.3553945 40.7527841)",,,,
20194335,Doe Street,residential,False,True,99.978,"LINESTRING (-73.3575064 40.753705, -73.3575328 40.753624, -73.357768 40.752828)",30 mph,,,
275527295,Doe Street,tertiary,True,False,41.038000000000004,"LINESTRING (-73.3575064 40.753705, -73.3574812 40.7537873, -73.3574171 40.7540318, -73.3574292 40.7540659)",30 mph,1,,
669049824,Grand Boulevard,tertiary,False,True,196.822,"LINESTRING (-73.3575064 40.753705, -73.3573904 40.7536961, -73.3552331 40.7532991)",30 mph,2,,
1221596139,Grand Boulevard,tertiary,False,True,89.11500000000001,"LINESTRING (-73.3575064 40.753705, -73.357584 40.7537089, -73.3578805 40.753767, -73.3585293 40.7539051)",30 mph,1,,
20214699,Lakewood Street,residential,False,False,183.88899999999998,"LINESTRING (-73.3574292 40.7540659, -73.3573098 40.7540928, -73.3553403 40.7545465)",30 mph,,,
"[1103346359, 275527295]",Doe Street,tertiary,True,False,76.786,"LINESTRING (-73.3574292 40.7540659, -73.3575565 40.7543856, -73.3576689 40.7546676, -73.3576926 40.754727)",30 mph,1,,
668575719,Long Island Avenue,tertiary,False,False,194.53300000000002,"LINESTRING (-73.3576926 40.754727, -73.3577587 40.7547122, -73.359443 40.7543284, -73.3599006 40.7542144)",30 mph,2,,
668575722,Long Island Avenue,tertiary,False,True,181.883,"LINESTRING (-73.3576926 40.754727, -73.3576236 40.7547427, -73.3557172 40.7551777, -73.3556233 40.7551938)",30 mph,2,,
20200334,Irving Avenue,residential,False,True,8.963,"LINESTRING (-73.3618759 40.7513828, -73.3619584 40.7514337)",,,,
20200334,Irving Avenue,residential,False,False,84.36500000000001,"LINESTRING (-73.3618759 40.7513828, -73.3618092 40.7513709, -73.360901 40.751209)",,,,
574345286,Straight Path,secondary,True,False,77.79,"LINESTRING (-73.3618759 40.7513828, -73.3618221 40.751483, -73.3615282 40.7520309)",35 mph,1,CR 2,
20200334,Irving Avenue,residential,False,False,77.48,"LINESTRING (-73.360901 40.751209, -73.360009 40.751039)",,,,
20200334,Irving Avenue,residential,False,True,84.36500000000001,"LINESTRING (-73.360901 40.751209, -73.3618092 40.7513709, -73.3618759 40.7513828)",,,,
20200334,Irving Avenue,residential,False,False,76.776,"LINESTRING (-73.360009 40.751039, -73.359123 40.750877)",,,,
20200334,Irving Avenue,residential,False,True,77.48,"LINESTRING (-73.360009 40.751039, -73.360901 40.751209)",,,,
20224901,Deer Street,residential,False,False,76.582,"LINESTRING (-73.355593 40.750224, -73.355377 40.750893)",,,,
20200334,Irving Avenue,residential,False,True,151.208,"LINESTRING (-73.355593 40.750224, -73.356029 40.750306, -73.356464 40.750389, -73.357336 40.750549)",,,,
20203160,South 18th Street,tertiary,False,False,12.683,"LINESTRING (-73.3624059 40.7503843, -73.3625042 40.7504707)",,,,
