osmid,oneway,lanes,highway,reversed,length,geometry,ref,name,maxspeed,bridge,access,tunnel,junction
"[143901024, 371878387, 1001900701, 1001900702]",False,2,secondary,True,102.809,"LINESTRING (-1.5036236 52.4093468, -1.5035426 52.4093225, -1.5034748 52.4092882, -1.5034316 52.4092528, -1.5034117 52.4092224, -1.5033967 52.4091893, -1.5033829 52.4091394, -1.5033872 52.4090497, -1.503406 52.4089782, -1.5034823 52.4087544, -1.5035593 52.4085241, -1.5035679 52.4084964)",B4544,Cox Street,20 mph,,,building_passage,
24022016,False,,unclassified,False,71.041,"LINESTRING (-1.5032996 52.4103696, -1.5039308 52.4104653, -1.5040428 52.4104799, -1.5041835 52.4105037, -1.5043173 52.4105199)",,Ford Street,,,,,
"[148452833, 167697247]",False,"['3', '2']",secondary,False,117.617,"LINESTRING (-1.5032996 52.4103696, -1.503334 52.4102322, -1.5033577 52.410008, -1.503346 52.4099073, -1.503346 52.40981, -1.503475 52.4095216, -1.5036236 52.4093468)",B4544,Cox Street,20 mph,,,,
"[16224203, 448170613, 448170614]",False,"['3', '2']",secondary,True,245.87699999999998,"LINESTRING (-1.5032996 52.4103696, -1.503263 52.4105363, -1.503229 52.410767, -1.5032251 52.4110288, -1.5032756 52.4112902, -1.5033454 52.4114733, -1.5035216 52.4118147, -1.5035931 52.4119074, -1.5037934 52.4121729, -1.5039818 52.4123884, -1.5040826 52.4124692)",B4544,Cox Street,20 mph,,,,
"[25290712, 25330563, 25290695]",True,2,trunk_link,False,223.43100000000004,"LINESTRING (-1.5053315 52.4110392, -1.5054952 52.4109919, -1.5056198 52.4109616, -1.5057615 52.410938, -1.505943 52.4109313, -1.5062234 52.4109567, -1.5064529 52.4109923, -1.5067006 52.4110881, -1.5067819 52.4111444, -1.5068309 52.4112006, -1.5068968 52.4113199, -1.5069951 52.4115546, -1.5070659 52.4116548, -1.507188 52.4117604, -1.5073376 52.411881, -1.5073849 52.411915, -1.5075753 52.4120516)",,,40 mph,yes,,,
88223141,True,2,secondary,False,83.91499999999999,"LINESTRING (-1.5053315 52.4110392, -1.5054867 52.4109272, -1.5055634 52.4108943, -1.5056517 52.410869, -1.5057293 52.4108553, -1.5058176 52.4108482, -1.5059676 52.4108473, -1.5061954 52.4108517, -1.5064495 52.4108777)",,White Street,,,,,
88223121,True,4,secondary,False,8.974,"LINESTRING (-1.5052695 52.4111105, -1.5053315 52.4110392)",,White Street,,,,,
"[25290715, 4838372]",True,2,trunk_link,False,178.048,"LINESTRING (-1.5052235 52.4116676, -1.5051458 52.4115867, -1.5049582 52.4112541, -1.5048383 52.410982, -1.5047402 52.4108069, -1.5046411 52.4107012, -1.5045125 52.4106012, -1.5041276 52.4103904, -1.5040781 52.4102696)",,,,yes,,,
224756517,True,2,secondary,False,63.11299999999999,"LINESTRING (-1.5052235 52.4116676, -1.5052146 52.4114731, -1.5051833 52.4112935, -1.5052084 52.4111903, -1.5052695 52.4111105)",B4109,,,,,,
148462831,True,4,trunk,False,24.694,"LINESTRING (-1.517158 52.4108167, -1.516877 52.4109579)",A4053,Ringway Hill Cross,40 mph,yes,,,
"[25290727, 148196028, 25290725, 4398412]",True,2,trunk,False,377.83,"LINESTRING (-1.516877 52.4109579, -1.5163675 52.4111699, -1.5157348 52.4114281, -1.5153783 52.4115581, -1.5148056 52.4117292, -1.5136916 52.4120064, -1.5129239 52.4122063, -1.5119081 52.4124663)",A4053,"['Ringway St Nicholas', 'Ringway Hill Cross']",40 mph,yes,,,
"[25290730, 1050291101]",True,2,trunk_link,False,137.858,"LINESTRING (-1.516877 52.4109579, -1.5166404 52.4111194, -1.5158052 52.4114902, -1.5155128 52.4116056, -1.5154657 52.4116278, -1.5154187 52.4116527, -1.5153613 52.4116843, -1.5152899 52.4117244)",,,,yes,,,
"[4398417, 25290694, 25330390]",True,2,trunk,False,317.771,"LINESTRING (-1.5074928 52.4122222, -1.5071509 52.4119796, -1.5059627 52.4112843, -1.5055085 52.4110348, -1.5042173 52.4103377, -1.5040781 52.4102696)",A4053,"['Ringway Whitefriars', 'Ringway Swanswell']",40 mph,yes,,,
"[25330393, 25290714, 25290713]",True,2,trunk_link,False,211.60799999999995,"LINESTRING (-1.5074928 52.4122222, -1.5070813 52.4120207, -1.5068845 52.4119205, -1.5065534 52.4117332, -1.5062971 52.4116861, -1.505927 52.4116487, -1.5058093 52.4116351, -1.5056938 52.4116138, -1.5055915 52.4115855, -1.505521 52.4115573, -1.5054475 52.4115161, -1.5053832 52.4114635, -1.5053413 52.4114135, -1.5053153 52.4113659, -1.5052996 52.4112911, -1.5052996 52.4112567, -1.5052972 52.41119, -1.5052695 52.4111105)",,,,yes,,,
224756522,True,4,trunk,False,54.108,"LINESTRING (-1.5040781 52.4102696, -1.5038664 52.4101505, -1.5036106 52.4099971, -1.5035089 52.409929)",A4053,Ringway Whitefriars,40 mph,yes,,,
148461000,True,4,secondary,False,11.306,"LINESTRING (-1.5052784 52.4117636, -1.5052235 52.4116676)",B4109,,,,,,
24237682,True,4,secondary,False,142.41299999999998,"LINESTRING (-1.5060161 52.4119713, -1.50584 52.412013, -1.505688 52.4120532, -1.5055104 52.4121001, -1.505051 52.412221, -1.5045654 52.4123464, -1.5043119 52.4124174, -1.5042881 52.4124258, -1.5040826 52.4124692)",B4109,White Street,40 mph,,,,
43858436,True,2,secondary,False,59.635,"LINESTRING (-1.5060161 52.4119713, -1.5058501 52.4119802, -1.5057294 52.411976, -1.5056366 52.4119631, -1.5055666 52.4119448, -1.5054742 52.4119101, -1.5053972 52.4118683, -1.5052784 52.4117636)",B4109,,,,,,
23222215,True,1,secondary,False,25.657,"LINESTRING (-1.5063428 52.411855, -1.5060161 52.4119713)",,White Street,,,,,
224756527,True,2,secondary,False,65.69000000000001,"LINESTRING (-1.5064495 52.4108777, -1.5065249 52.4108866, -1.5066771 52.4109124, -1.5067744 52.4109342, -1.5069095 52.4109726, -1.5069981 52.4110041, -1.5070831 52.4110392, -1.5071955 52.4110822, -1.5073032 52.4111397)",,White Street,,,,,
40459594,True,4,trunk,False,15.975,"LINESTRING (-1.5040466 52.4101216, -1.5042182 52.41022)",A4053,Ringway Whitefriars,40 mph,yes,,,
24355544,True,,tertiary,False,62.07799999999999,"LINESTRING (-1.514627 52.4115385, -1.514649 52.4114583, -1.5146586 52.4114122, -1.5146666 52.411367, -1.5146656 52.4113298, -1.514659 52.4113014, -1.5146469 52.4112751, -1.5146256 52.4112454, -1.5145865 52.411203, -1.5145462 52.4111564, -1.5144382 52.4110127)",,Upper Well Street,,,,,
148197069,True,2,secondary,False,30.113,"LINESTRING (-1.514627 52.4115385, -1.5146609 52.4115004, -1.5146824 52.411484, -1.514743 52.4114486, -1.5148383 52.4114182, -1.5149131 52.4114076, -1.5149833 52.4114063)",,,,,,,roundabout
148464019,True,2,secondary,False,3.333,"LINESTRING (-1.5149833 52.4114063, -1.515032 52.4114103)",,,,,,,roundabout
148197066,True,2,secondary,False,6.254,"LINESTRING (-1.5152899 52.4117244, -1.5152767 52.4117417, -1.5152419 52.4117722)",,,30 mph,,,,roundabout
43247672,True,2,secondary,False,28.441,"LINESTRING (-1.5152419 52.4117722, -1.5151938 52.4118017, -1.5151376 52.4118253, -1.515036 52.4118486, -1.514963 52.4118536, -1.5149138 52.4118509, -1.5148633 52.4118448)",,,,,,,roundabout
237968964,True,3,tertiary,False,18.307000000000002,"LINESTRING (-1.5087699 52.4037485, -1.5087143 52.4038516, -1.508697 52.4039067)",,,30 mph,,,,circular
"[220799763, 4838367]",True,2,tertiary,False,70.715,"LINESTRING (-1.508697 52.4039067, -1.5086932 52.4040397, -1.5086893 52.4041124, -1.5086971 52.4041591, -1.5087057 52.4041971, -1.5087211 52.4042411, -1.5087507 52.4042859, -1.5087979 52.4043461, -1.5088465 52.4044015, -1.5088664 52.4044265, -1.5089608 52.4045011)",,New Union Street,"['20 mph', '30 mph']",,,,
147623229,True,2,tertiary,False,35.714,"LINESTRING (-1.508697 52.4039067, -1.5086511 52.4039625, -1.5085808 52.4040252, -1.5085188 52.4040626, -1.5084503 52.4040914, -1.5083254 52.4041116)",,,30 mph,,,,circular
150783032,True,3,tertiary,False,9.228,"LINESTRING (-1.5083254 52.4041116, -1.5081894 52.4041101)",,New Union Street,30 mph,,,,circular
25330225,True,2,trunk_link,False,65.243,"LINESTRING (-1.5081894 52.4041101, -1.5079226 52.4041333, -1.5077499 52.4041367, -1.5076698 52.4041466, -1.5075709 52.4041623, -1.5074817 52.404189, -1.5072867 52.4042703)",,,,,,,
"[205978832, 8003314]",True,2,secondary,False,128.101,"LINESTRING (-1.5040826 52.4124692, -1.5041423 52.4124024, -1.5042794 52.412357, -1.5048433 52.4122107, -1.5049833 52.4121747, -1.5051882 52.412106, -1.5052793 52.4120484, -1.505313 52.4120079, -1.5053206 52.4119557, -1.5052962 52.4118605, -1.5052784 52.4117636)",B4109,White Street,,,,,
"[16224203, 448170613, 448170614]",False,"['3', '2']",secondary,False,245.87699999999998,"LINESTRING (-1.5040826 52.4124692, -1.5039818 52.4123884, -1.5037934 52.4121729, -1.5035931 52.4119074, -1.5035216 52.4118147, -1.5033454 52.4114733, -1.5032756 52.4112902, -1.5032251 52.4110288, -1.503229 52.410767, -1.503263 52.4105363, -1.5032996 52.4103696)",B4544,Cox Street,20 mph,,,,
"[25290717, 25290719]",True,2,trunk_link,False,170.593,"LINESTRING (-1.5042182 52.41022, -1.5044646 52.4102759, -1.5046663 52.4103851, -1.5051526 52.4106037, -1.5054117 52.4106766, -1.5055733 52.4107077, -1.505889 52.4107484, -1.5061482 52.4107936, -1.5064495 52.4108777)",,,,yes,,,
"[4398416, 132750868, 25290693]",True,2,trunk,False,305.693,"LINESTRING (-1.5042182 52.41022, -1.5046554 52.4104875, -1.5060531 52.4112288, -1.5072699 52.4119126, -1.5075753 52.4120516)",A4053,"['Ringway Whitefriars', 'Ringway Swanswell']",40 mph,yes,,,
25312600,True,1,secondary,False,113.70900000000002,"LINESTRING (-1.5085332 52.4059458, -1.5085253 52.406077, -1.5085018 52.4063894, -1.5084959 52.4065112, -1.5084907 52.4065754, -1.5084672 52.4066232, -1.508364 52.4067598, -1.5082974 52.4068302, -1.5082444 52.4068969, -1.5082039 52.4069241)",B4544,Little Park Street,20 mph,,,,
"[18163244, 1246416799]",True,,unclassified,False,190.77400000000003,"LINESTRING (-1.5085332 52.4059458, -1.5088564 52.405957, -1.5088993 52.4059618, -1.5089274 52.4059677, -1.5089668 52.4059788, -1.5090083 52.4060155, -1.5090285 52.4060481, -1.5090448 52.4060782, -1.5090602 52.4061065, -1.5091035 52.4061773, -1.5091476 52.4062513, -1.5091531 52.4062676, -1.509182 52.4063526, -1.5092227 52.4066153, -1.5092297 52.4066604, -1.5092477 52.4066911, -1.5092811 52.4067217, -1.5093389 52.4067454, -1.5093817 52.4067541, -1.5094258 52.4067595, -1.5094668 52.4067612, -1.5094913 52.4067597, -1.509539 52.4067532, -1.5096965 52.4067084, -1.5097352 52.4067022, -1.5097873 52.4067046, -1.5100733 52.4067584, -1.510257 52.4067837, -1.5103232 52.4067973)",,Salt Lane,20 mph,,,,
138705426,False,2,secondary,False,148.239,"LINESTRING (-1.5041476 52.406793, -1.5041141 52.4068435, -1.5039736 52.4072775, -1.5038373 52.4076502, -1.5036772 52.408094)",B4544,Cox Street,20 mph,,,,
247963488,False,2,secondary,True,132.75199999999998,"LINESTRING (-1.5041476 52.406793, -1.5042227 52.4067798, -1.5042851 52.4067743, -1.5044347 52.4067758, -1.5051243 52.406807, -1.5052337 52.4068119, -1.5056938 52.4068316, -1.5057822 52.4068389, -1.5060963 52.4068491)",B4544,Jordan Well,20 mph,,,,
"[1040704121, 1246416798]",False,,unclassified,False,119.828,"LINESTRING (-1.5106799 52.405198, -1.510612 52.4052956, -1.5104702 52.405452, -1.5103541 52.4055729, -1.5103339 52.4056003, -1.5103208 52.4056412, -1.5103106 52.4056825, -1.5103117 52.4057164, -1.510338 52.4057986, -1.5103723 52.4058373, -1.5104346 52.4058845, -1.5104756 52.4059073, -1.5105312 52.4059348, -1.5105634 52.4059491, -1.5105837 52.4059581, -1.5108217 52.4060955)",,Greyfriars Lane,20 mph,,,,
1040704122,True,,secondary,False,134.968,"LINESTRING (-1.5106799 52.405198, -1.5099675 52.404985, -1.5096409 52.4048897, -1.509546 52.404858, -1.5094818 52.404832, -1.5093536 52.4047766, -1.5092826 52.4047476, -1.5091942 52.4047105, -1.5091333 52.4046841, -1.5090857 52.4046689, -1.5090153 52.4046506, -1.5089287 52.4046281)",B4544,New Union Street,20 mph,,,,
1246416797,False,,unclassified,True,3.507,"LINESTRING (-1.5108217 52.4060955, -1.5108677 52.4061099)",,Barracks Way,,,,,
846903461,False,,unclassified,True,23.96,"LINESTRING (-1.5108217 52.4060955, -1.5107249 52.406171, -1.5106416 52.4062793)",,Greyfriars Lane,20 mph,,,,
"[1040704121, 1246416798]",False,,unclassified,True,119.828,"LINESTRING (-1.5108217 52.4060955, -1.5105837 52.4059581, -1.5105634 52.4059491, -1.5105312 52.4059348, -1.5104756 52.4059073, -1.5104346 52.4058845, -1.5103723 52.4058373, -1.510338 52.4057986, -1.5103117 52.4057164, -1.5103106 52.4056825, -1.5103208 52.4056412, -1.5103339 52.4056003, -1.5103541 52.4055729, -1.5104702 52.405452, -1.510612 52.4052956, -1.5106799 52.405198)",,Greyfriars Lane,20 mph,,,,
25312513,False,,unclassified,False,12.772,"LINESTRING (-1.5114146 52.4062787, -1.5112631 52.4063469)",,Warwick Lane,,,,,
"[25312512, 1246416796]",False,,unclassified,False,51.234,"LINESTRING (-1.5114146 52.4062787, -1.5113449 52.4062758, -1.5112943 52.4062591, -1.5112536 52.4062334, -1.5111953 52.4061234, -1.5111423 52.4060853, -1.511071 52.4060656, -1.5110377 52.4060653, -1.5109887 52.4060741, -1.5109314 52.4060863, -1.5108677 52.4061099)",,Warwick Lane,,,,,
25312512,False,,unclassified,True,51.388999999999996,"LINESTRING (-1.5114146 52.4062787, -1.5114933 52.4062517, -1.5116662 52.4061892, -1.5120594 52.4060363)",,Warwick Lane,,,,,
43246359,True,2,secondary,False,3.494,"LINESTRING (-1.5148633 52.4118448, -1.5148141 52.4118355)",,,,,,,roundabout
374010494,True,2,secondary,False,38.028,"LINESTRING (-1.5148141 52.4118355, -1.5147479 52.411813, -1.5146825 52.4117772, -1.5146236 52.4117211, -1.5145935 52.4116521, -1.5145952 52.4115988, -1.5146191 52.4115501)",,,,,,,roundabout
"[25271579, 1022981139, 1022981125]",True,"['1', '2']",trunk_link,False,209.47,"LINESTRING (-1.5148141 52.4118355, -1.514672 52.4118522, -1.514528 52.4118755, -1.5143021 52.4119215, -1.5131906 52.4122006, -1.5131731 52.412205, -1.5119081 52.4124663)",,,,,,,
25083670,True,,tertiary,False,21.363,"LINESTRING (-1.5175615 52.4063424, -1.5172853 52.4064347)",,Croft Road,,,,,
"[1246308276, 25372879]",True,,unclassified,False,297.501,"LINESTRING (-1.5175615 52.4063424, -1.5175221 52.4063802, -1.5174931 52.406412, -1.5174759 52.4064496, -1.5174745 52.4064644, -1.5174786 52.4064851, -1.5175228 52.4065127, -1.5175714 52.4065235, -1.5176255 52.4065306, -1.5177091 52.4065286, -1.5178604 52.4065157, -1.5179713 52.4064948, -1.5180762 52.406465, -1.518246 52.4064177, -1.5183261 52.4064145, -1.5187399 52.4065529, -1.5188878 52.4066021, -1.5189912 52.4066443, -1.5190826 52.4066898, -1.5191455 52.4067596, -1.5191577 52.4068068, -1.5191436 52.4068413, -1.5190933 52.4068732, -1.5190266 52.406896, -1.518846 52.4069336, -1.5185562 52.4069971, -1.5181371 52.407083, -1.5179441 52.4071228, -1.5178308 52.4071227, -1.5177521 52.4071038, -1.5177 52.4070861, -1.517647 52.4070646, -1.5175962 52.4070176, -1.5175473 52.4069548, -1.5174626 52.4068089)",,,,,,,
479181066,False,,unclassified,False,22.020000000000003,"LINESTRING (-1.5174626 52.4068089, -1.5174657 52.4067481, -1.5174587 52.4066671, -1.5174424 52.4066119)",,,,,,,
479181066,False,,unclassified,True,22.02,"LINESTRING (-1.5174424 52.4066119, -1.5174587 52.4066671, -1.5174657 52.4067481, -1.5174626 52.4068089)",,,,,,,
"[1246308274, 479181067]",True,,unclassified,False,22.438,"LINESTRING (-1.5174424 52.4066119, -1.5173832 52.4065566, -1.5173444 52.4065076, -1.5172853 52.4064347)",,,,,,,
148462257,False,,unclassified,False,84.48,"LINESTRING (-1.515989 52.4093491, -1.5151073 52.4098857)",,Bond Street,20 mph,,,,
377218072,False,,unclassified,False,98.563,"LINESTRING (-1.515989 52.4093491, -1.5158086 52.4092466, -1.5154316 52.4090326, -1.5151626 52.4089048, -1.514876 52.4087816)",,Hill Street,20 mph,,,,
377218072,False,,unclassified,True,64.26599999999999,"LINESTRING (-1.515989 52.4093491, -1.5164818 52.4096004, -1.5167117 52.4097228)",,Hill Street,20 mph,,,,
17281340,False,,residential,True,128.335,"LINESTRING (-1.5162473 52.4044513, -1.5161838 52.4046903, -1.5161738 52.4047279, -1.516114 52.4049532, -1.5160218 52.4053392, -1.5159798 52.4053866, -1.515723 52.4055137)",,Queen Victoria Road,20 mph,,,,
17281340,False,,residential,False,128.335,"LINESTRING (-1.515723 52.4055137, -1.5159798 52.4053866, -1.5160218 52.4053392, -1.516114 52.4049532, -1.5161738 52.4047279, -1.5161838 52.4046903, -1.5162473 52.4044513)",,Queen Victoria Road,20 mph,,,,
17281341,True,,tertiary,False,111.556,"LINESTRING (-1.515723 52.4055137, -1.5158002 52.4055739, -1.5158509 52.405623, -1.5158931 52.4056742, -1.5159131 52.4057292, -1.5159178 52.4057862, -1.5158935 52.4060119, -1.5158675 52.4062007, -1.5158617 52.4062432, -1.5158323 52.4064823)",,Queen Victoria Road,20 mph,,,,
41988522,True,,tertiary,False,8.539,"LINESTRING (-1.515832 52.4065773, -1.5157062 52.4065747)",,Croft Road,20 mph,,,,
"[25373105, 41988518]",True,2,tertiary,False,137.02100000000002,"LINESTRING (-1.515832 52.4065773, -1.5158186 52.4067467, -1.5158023 52.4068677, -1.5157957 52.4069061, -1.5156946 52.407609, -1.5156493 52.4078041)",,"['Queen Victoria Road', 'Corporation Street']",20 mph,,,,
131930483,False,,unclassified,False,17.545,"LINESTRING (-1.5102392 52.4045878, -1.5104094 52.404469)",,Manor Terrace,20 mph,,,,
131930483,False,,unclassified,True,22.553,"LINESTRING (-1.5102392 52.4045878, -1.5100054 52.404732)",,Manor Terrace,20 mph,,,,
17674657,False,,unclassified,False,96.06700000000001,"LINESTRING (-1.5102392 52.4045878, -1.5099595 52.4044469, -1.5097423 52.4043281, -1.5095975 52.4042434, -1.5095467 52.4042129, -1.5094898 52.4041735, -1.5094312 52.4041262, -1.5093217 52.4040326, -1.5092569 52.4039724)",,Cheylesmore,20 mph,,,,
18163240,True,2,tertiary,False,36.703,"LINESTRING (-1.5153146 52.4052972, -1.515723 52.4055137)",,Greyfriars Road,20 mph,,,,
24022018,True,,unclassified,False,6.878,"LINESTRING (-1.5153146 52.4052972, -1.5152447 52.405342)",,,20 mph,,,,
131930483,False,,unclassified,True,17.545,"LINESTRING (-1.5104094 52.404469, -1.5102392 52.4045878)",,Manor Terrace,20 mph,,,,
268336166,False,2,unclassified,True,239.99,"LINESTRING (-1.5104094 52.404469, -1.5106439 52.404576, -1.5107779 52.4046191, -1.510882 52.4046295, -1.5110289 52.4046358, -1.511164 52.4046681, -1.5113111 52.4047103, -1.5113751 52.4047317, -1.5114628 52.4047512, -1.5115206 52.4047569, -1.5115787 52.4047535, -1.5116997 52.4047303, -1.5118816 52.4047146, -1.5120356 52.4046602, -1.5121251 52.4046275, -1.5121687 52.4046061, -1.512269 52.404541, -1.5123632 52.4044728, -1.5123903 52.4044331, -1.5124029 52.4043581, -1.5124322 52.4043198, -1.5124969 52.4042714, -1.5126529 52.4041604, -1.5127176 52.4040981, -1.5127737 52.4040039, -1.5128086 52.403934, -1.5128893 52.403759)",,Manor House Drive,20 mph,,,,
25290682,False,,unclassified,False,10.573,"LINESTRING (-1.5098812 52.4076031, -1.5097398 52.4075631)",,High Street,20 mph,,,,
18199964,True,,secondary,False,158.74699999999999,"LINESTRING (-1.5060963 52.4068491, -1.5060958 52.4067146, -1.5060593 52.406645, -1.506021 52.4065661, -1.5060056 52.4065268, -1.5059956 52.4065014, -1.5059537 52.4064026, -1.5059133 52.406303, -1.5055624 52.4055332, -1.5055519 52.4054937, -1.5055547 52.4054662)",B4544,Much Park Street,20 mph,,,,
247963488,False,2,secondary,False,132.752,"LINESTRING (-1.5060963 52.4068491, -1.5057822 52.4068389, -1.5056938 52.4068316, -1.5052337 52.4068119, -1.5051243 52.406807, -1.5044347 52.4067758, -1.5042851 52.4067743, -1.5042227 52.4067798, -1.5041476 52.406793)",B4544,Jordan Well,20 mph,,,,
"[151665809, 25372857]",True,,"['unclassified', 'residential']",False,162.42,"LINESTRING (-1.50657 52.406873, -1.5065691 52.4069132, -1.5065777 52.4069557, -1.5065966 52.4070053, -1.5066806 52.4073227, -1.5067274 52.4074606, -1.5067518 52.4075119, -1.5068043 52.4075945, -1.506841 52.4076348, -1.5068901 52.4076674, -1.5069323 52.4076906, -1.5069894 52.4077117, -1.5070258 52.4077183, -1.5072311 52.4077279, -1.5072915 52.4073217)",,"['Saint Mary Street', 'Bayley Lane']",,,,,
"[4837336, 151665810]",True,1,secondary,False,32.317,"LINESTRING (-1.50657 52.406873, -1.5065324 52.4068698, -1.506439 52.4068693, -1.5061957 52.4068613, -1.5060963 52.4068491)",B4544,"['Earl Street', 'Jordan Well']",20 mph,,,,
25464446,False,2,tertiary,False,22.468,"LINESTRING (-1.5109269 52.4104643, -1.5112469 52.4104121)",,Corporation Street,20 mph,,,,
24022012,True,,unclassified,False,153.841,"LINESTRING (-1.5109269 52.4104643, -1.5108341 52.4104775, -1.5107196 52.4104919, -1.5104737 52.4105409, -1.5103088 52.4105687, -1.5102108 52.4105845, -1.5101325 52.4105933, -1.5100346 52.4105899, -1.5099309 52.4105822, -1.5098471 52.4105662, -1.5098134 52.4105598, -1.5097003 52.4105272, -1.5093986 52.4104384, -1.509038 52.4103321, -1.5089731 52.4103124, -1.5089315 52.4102932, -1.5089005 52.410264, -1.5088817 52.4102183)",,Hales Street,20 mph,,no,,
25464444,False,,tertiary,True,133.961,"LINESTRING (-1.5109269 52.4104643, -1.5109225 52.4105068, -1.5109315 52.410558, -1.5109582 52.4106138, -1.5110306 52.4107649, -1.511077 52.4108642, -1.5112161 52.4111616, -1.5114431 52.4115967, -1.5114602 52.4116205)",,Bishop Street,20 mph,,,,
25372759,False,,unclassified,False,66.174,"LINESTRING (-1.5095812 52.4093246, -1.5094487 52.4093058, -1.5093094 52.409295, -1.5092613 52.4093148, -1.5087296 52.4095333)",,New Buildings,,,,,
"[25373569, 143891197, 266185582]",True,,unclassified,False,150.45000000000005,"LINESTRING (-1.5095812 52.4093246, -1.5096195 52.4091856, -1.5096496 52.4090904, -1.5096613 52.4090766, -1.5096782 52.4090659, -1.5097094 52.4090505, -1.5097562 52.4090391, -1.5098576 52.4090299, -1.5100274 52.409028, -1.5103401 52.4090416, -1.5103983 52.4090538, -1.5104185 52.4090648, -1.5104339 52.4090793, -1.5104495 52.4091043, -1.5104632 52.4091377, -1.5104881 52.4092008, -1.5105052 52.4092764, -1.5105323 52.4093815, -1.510571 52.4094922, -1.5106313 52.4096672)",,"['Trinity Street', 'Ironmonger Row', 'Cross Cheaping']",20 mph,,,,
24022016,False,,unclassified,True,71.041,"LINESTRING (-1.5043173 52.4105199, -1.5041835 52.4105037, -1.5040428 52.4104799, -1.5039308 52.4104653, -1.5032996 52.4103696)",,Ford Street,,,,,
18163240,True,2,tertiary,False,49.983,"LINESTRING (-1.5147662 52.404997, -1.5153146 52.4052972)",,Greyfriars Road,20 mph,,,,
24022019,False,,unclassified,False,54.078,"LINESTRING (-1.5147662 52.404997, -1.5148783 52.4049109, -1.5149379 52.4048775, -1.5153645 52.4047555, -1.5153984 52.4047539, -1.5154284 52.4047583)",,Sheriffs Orchard,,,,,
24022019,False,,unclassified,True,54.078,"LINESTRING (-1.5154284 52.4047583, -1.5153984 52.4047539, -1.5153645 52.4047555, -1.5149379 52.4048775, -1.5148783 52.4049109, -1.5147662 52.404997)",,Sheriffs Orchard,,,,,
138705426,False,2,secondary,False,45.375,"LINESTRING (-1.5036772 52.408094, -1.5035963 52.4083562, -1.503581 52.4084315, -1.5035679 52.4084964)",B4544,Cox Street,20 mph,,,,
138705426,False,2,secondary,True,148.239,"LINESTRING (-1.5036772 52.408094, -1.5038373 52.4076502, -1.5039736 52.4072775, -1.5041141 52.4068435, -1.5041476 52.406793)",B4544,Cox Street,20 mph,,,,
