osmid,oneway,name,highway,maxspeed,reversed,length,lanes,geometry,ref,bridge,width
549665141,False,St Andrew's Road,residential,,True,141.65699999999998,,"LINESTRING (-0.0793693 51.6538442, -0.0792788 51.6528784, -0.0792502 51.6525724)",,,
580682539,False,Churchbury Lane,residential,,True,63.67700000000001,,"LINESTRING (-0.0793693 51.6538442, -0.079693 51.6538216, -0.0798469 51.6538139, -0.0799923 51.65381, -0.0802894 51.6538024)",,,
23681195,False,Orchard Way,residential,,False,99.035,,"LINESTRING (-0.0776352 51.6543616, -0.0761998 51.6543474)",,,
8010902,False,Churchbury Lane,residential,,False,201.846,,"LINESTRING (-0.0776352 51.6543616, -0.0774811 51.6547843, -0.0774481 51.6549198, -0.0774307 51.6550858, -0.0774347 51.6553088, -0.0774179 51.6555821, -0.077337 51.6561619)",,,
8010902,False,Churchbury Lane,residential,,True,72.857,,"LINESTRING (-0.0776352 51.6543616, -0.0777505 51.6540468, -0.0777713 51.6540075, -0.0778015 51.6539805, -0.0778421 51.6539636, -0.077896 51.6539528, -0.0782048 51.6539322)",,,
8010901,False,Silver Street,tertiary,30 mph,True,12.905,2,"LINESTRING (-0.0805841 51.6536788, -0.0805902 51.6537948)",,,
8010900,False,Church Lane,unclassified,,False,112.80699999999999,2,"LINESTRING (-0.0805841 51.6536788, -0.0808214 51.6536634, -0.0810087 51.6536549, -0.0815571 51.6536683, -0.0816305 51.6536718, -0.0816871 51.6536861, -0.0817277 51.6537119, -0.0817383 51.6537392, -0.081728 51.653772, -0.0816171 51.6539897)",,,
8010901,False,Silver Street,tertiary,30 mph,False,130.834,2,"LINESTRING (-0.0805841 51.6536788, -0.0806071 51.6527301, -0.0806432 51.6525034)",,,
2400047,False,Apple Grove,residential,,True,22.096,,"LINESTRING (-0.0748779 51.6529812, -0.0749743 51.6529877, -0.0750533 51.6530082, -0.0751139 51.6530336, -0.0751602 51.6530615)",,,
8898689,False,Apple Grove,residential,,True,48.007,,"LINESTRING (-0.0748779 51.6529812, -0.0749295 51.6529188, -0.0749892 51.6528809, -0.0750583 51.6528714, -0.0751247 51.6528759, -0.0751837 51.6528967, -0.0752152 51.6529296, -0.0752266 51.65297, -0.0752158 51.6530053, -0.0751602 51.6530615)",,,
2400047,False,Apple Grove,residential,,True,66.804,,"LINESTRING (-0.0751602 51.6530615, -0.0752367 51.6536604)",,,
2400047,False,Apple Grove,residential,,False,22.096000000000004,,"LINESTRING (-0.0751602 51.6530615, -0.0751139 51.6530336, -0.0750533 51.6530082, -0.0749743 51.6529877, -0.0748779 51.6529812)",,,
8898689,False,Apple Grove,residential,,False,48.007000000000005,,"LINESTRING (-0.0751602 51.6530615, -0.0752158 51.6530053, -0.0752266 51.65297, -0.0752152 51.6529296, -0.0751837 51.6528967, -0.0751247 51.6528759, -0.0750583 51.6528714, -0.0749892 51.6528809, -0.0749295 51.6529188, -0.0748779 51.6529812)",,,
2400047,False,Apple Grove,residential,,False,66.804,,"LINESTRING (-0.0752367 51.6536604, -0.0751602 51.6530615)",,,
2831763,False,Peartree Road,residential,,False,109.87599999999999,,"LINESTRING (-0.0752367 51.6536604, -0.0750647 51.6537041, -0.074828 51.6537985, -0.0740117 51.6542792)",,,
2831763,False,Peartree Road,residential,,True,71.038,,"LINESTRING (-0.0752367 51.6536604, -0.0753939 51.6536377, -0.0756349 51.6536208, -0.0761478 51.6536021, -0.0762596 51.6536063)",,,
2778967,True,Raleigh Road,residential,,False,107.114,,"LINESTRING (-0.0829548 51.6505981, -0.0830383 51.6496362)",,,
502942727,True,Cecil Road,primary,30 mph,False,238.10300000000007,1,"LINESTRING (-0.0829548 51.6505981, -0.0833569 51.6505826, -0.0836586 51.650567, -0.0839248 51.6505837, -0.0840109 51.6505882, -0.0842326 51.6506098, -0.0844576 51.6506515, -0.0846636 51.6507109, -0.0848218 51.6507824, -0.0850122 51.6508956, -0.0851656 51.6510419, -0.0852657 51.6511307, -0.0853151 51.6511626, -0.0854621 51.6512483, -0.0854959 51.6512671, -0.0855844 51.6513061, -0.0856806 51.6513408, -0.0859031 51.6514137)",,,
1252453223,False,Essex Road,residential,,True,58.473,,"LINESTRING (-0.083137 51.6483491, -0.0839805 51.6482981)",,,
2778966,False,Essex Road,residential,,False,111.527,,"LINESTRING (-0.083137 51.6483491, -0.0815994 51.6484385, -0.081531 51.6484527)",,,
2778966,False,Essex Road,residential,,True,111.527,,"LINESTRING (-0.081531 51.6484527, -0.0815994 51.6484385, -0.083137 51.6483491)",,,
"[729114122, 623825567]",True,Essex Road,residential,,False,44.495000000000005,,"LINESTRING (-0.081531 51.6484527, -0.0815098 51.6484459, -0.0814886 51.648442, -0.0814602 51.6484377, -0.0814381 51.6484376, -0.0808947 51.6484795)",,,
1252453223,False,Essex Road,residential,,False,58.473,,"LINESTRING (-0.0839805 51.6482981, -0.083137 51.6483491)",,,
"[1226204365, 1237671316, 2953916, 607189509]",False,Eaton Road,tertiary,,False,109.57199999999997,,"LINESTRING (-0.075052 51.6513021, -0.0751167 51.6513583, -0.0751513 51.6514327, -0.0751603 51.6516787, -0.0751542 51.6519101, -0.0751539 51.6519462, -0.0751535 51.651993, -0.0751514 51.6522251, -0.075151 51.6522715)",,,
607189509,False,Eaton Road,tertiary,,True,84.075,,"LINESTRING (-0.075052 51.6513021, -0.0749775 51.651222, -0.0749518 51.6510878, -0.0749362 51.6505594)",,,
"[607189509, 2953916, 1237671316, 1226204365]",False,Eaton Road,tertiary,,True,109.572,,"LINESTRING (-0.075151 51.6522715, -0.0751514 51.6522251, -0.0751535 51.651993, -0.0751539 51.6519462, -0.0751542 51.6519101, -0.0751603 51.6516787, -0.0751513 51.6514327, -0.0751167 51.6513583, -0.075052 51.6513021)",,,
"[549665146, 1237671317, 1237671318]",False,Southbury Road,primary,30 mph,True,61.123,3,"LINESTRING (-0.075151 51.6522715, -0.0752531 51.6522819, -0.0755615 51.6523187, -0.0757356 51.6523395, -0.0758904 51.652358, -0.0759577 51.6523655, -0.0760221 51.6523716)",A110,,
2953918,False,Beresford Gardens,residential,,True,38.552,,"LINESTRING (-0.0758062 51.6505359, -0.0758104 51.6508826)",,,
8125403,False,Beresford Gardens,residential,,False,60.08,,"LINESTRING (-0.0758062 51.6505359, -0.0749362 51.6505594)",,,
2953918,False,Beresford Gardens,residential,,False,99.81,,"LINESTRING (-0.0758062 51.6505359, -0.0757885 51.6502726, -0.0757735 51.6501395, -0.0757285 51.6500588, -0.075404 51.6496956)",,,
2953918,False,Beresford Gardens,residential,,False,38.552,,"LINESTRING (-0.0758104 51.6508826, -0.0758062 51.6505359)",,,
2953918,False,Beresford Gardens,residential,,True,99.81,,"LINESTRING (-0.075404 51.6496956, -0.0757285 51.6500588, -0.0757735 51.6501395, -0.0757885 51.6502726, -0.0758062 51.6505359)",,,
2953921,False,Waddington Close,residential,,False,82.83,,"LINESTRING (-0.0745303 51.6486246, -0.0741581 51.6479164)",,,
8125404,False,Waddington Close,residential,,False,38.655,,"LINESTRING (-0.0745303 51.6486246, -0.073995 51.6487272)",,,
2953921,False,Waddington Close,residential,,True,63.912,,"LINESTRING (-0.0745303 51.6486246, -0.0746566 51.6488935, -0.0747896 51.6491764)",,,
2953921,False,Waddington Close,residential,,False,63.912,,"LINESTRING (-0.0747896 51.6491764, -0.0746566 51.6488935, -0.0745303 51.6486246)",,,
2953921,False,Waddington Close,residential,,True,82.83,,"LINESTRING (-0.0741581 51.6479164, -0.0745303 51.6486246)",,,
3992079,False,Fir Tree Walk,residential,,True,239.525,,"LINESTRING (-0.07885 51.6560208, -0.0788727 51.6558365, -0.0789575 51.6550904, -0.0790427 51.6544004, -0.0790434 51.6543399, -0.0789672 51.6538735)",,,
8010902,False,Churchbury Lane,residential,,False,52.999,,"LINESTRING (-0.0789672 51.6538735, -0.0782048 51.6539322)",,,
8010902,False,Churchbury Lane,residential,,True,27.93,,"LINESTRING (-0.0789672 51.6538735, -0.0793693 51.6538442)",,,
3992079,False,Fir Tree Walk,residential,,False,239.52499999999998,,"LINESTRING (-0.0789672 51.6538735, -0.0790434 51.6543399, -0.0790427 51.6544004, -0.0789575 51.6550904, -0.0788727 51.6558365, -0.07885 51.6560208)",,,
23681179,False,River Front,residential,,False,81.382,,"LINESTRING (-0.0792502 51.6525724, -0.0780755 51.6526393)",,,
549665141,False,St Andrew's Road,residential,,False,141.65699999999998,,"LINESTRING (-0.0792502 51.6525724, -0.0792788 51.6528784, -0.0793693 51.6538442)",,,
549665141,False,St Andrew's Road,residential,,True,22.484,,"LINESTRING (-0.0792502 51.6525724, -0.0792431 51.6524756, -0.0792355 51.6523704)",,,
8010902,False,Churchbury Lane,residential,,True,52.999,,"LINESTRING (-0.0782048 51.6539322, -0.0789672 51.6538735)",,,
92235988,False,Fyfield Road,residential,,True,81.991,,"LINESTRING (-0.0782048 51.6539322, -0.0781326 51.6531962)",,,
8010902,False,Churchbury Lane,residential,,False,72.857,,"LINESTRING (-0.0782048 51.6539322, -0.077896 51.6539528, -0.0778421 51.6539636, -0.0778015 51.6539805, -0.0777713 51.6540075, -0.0777505 51.6540468, -0.0776352 51.6543616)",,,
23681179,False,River Front,residential,,False,35.694,,"LINESTRING (-0.0780755 51.6526393, -0.0775603 51.6526688)",,,
23681179,False,River Front,residential,,True,81.382,,"LINESTRING (-0.0780755 51.6526393, -0.0792502 51.6525724)",,,
92235988,False,Fyfield Road,residential,,False,62.05,,"LINESTRING (-0.0780755 51.6526393, -0.0781063 51.6529392, -0.0781326 51.6531962)",,,
4133082,False,The Vineries,residential,,False,76.562,,"LINESTRING (-0.0747771 51.6547778, -0.0740117 51.6542792)",,,
4133082,False,The Vineries,residential,,True,76.562,,"LINESTRING (-0.0740117 51.6542792, -0.0747771 51.6547778)",,,
2831763,False,Peartree Road,residential,,True,109.876,,"LINESTRING (-0.0740117 51.6542792, -0.074828 51.6537985, -0.0750647 51.6537041, -0.0752367 51.6536604)",,,
4234433,False,Gentleman's Row,residential,,False,31.42,,"LINESTRING (-0.0869505 51.6545177, -0.086896 51.6546243, -0.0868195 51.6546894, -0.0866883 51.6547282)",,,
"[4234441, 74962475]",False,Gentleman's Row,residential,,"[False, True]",44.316,,"LINESTRING (-0.0869505 51.6545177, -0.0868184 51.6545143, -0.0866744 51.654528, -0.0866458 51.6545338, -0.0866268 51.6545429, -0.0866168 51.6545605, -0.086619 51.6545813, -0.0866883 51.6547282)",,,
4234433,False,Gentleman's Row,residential,,True,193.625,,"LINESTRING (-0.0869505 51.6545177, -0.0869967 51.6543965, -0.0869881 51.6543237, -0.0869559 51.6542593, -0.0869431 51.6541927, -0.0869406 51.6541192, -0.0869522 51.6540175, -0.0870656 51.6537579, -0.0871549 51.6535465, -0.0871731 51.6534305, -0.0871518 51.6532782, -0.0871445 51.6532309, -0.0871343 51.6531929, -0.0870994 51.6528027)",,,
660135697,False,Gentleman's Row,residential,,False,53.794,,"LINESTRING (-0.0866883 51.6547282, -0.0868636 51.6551996)",,,
4234433,False,Gentleman's Row,residential,,True,31.42,,"LINESTRING (-0.0866883 51.6547282, -0.0868195 51.6546894, -0.086896 51.6546243, -0.0869505 51.6545177)",,,
"[4234441, 74962475]",False,Gentleman's Row,residential,,"[False, True]",44.316,,"LINESTRING (-0.0866883 51.6547282, -0.086619 51.6545813, -0.0866168 51.6545605, -0.0866268 51.6545429, -0.0866458 51.6545338, -0.0866744 51.654528, -0.0868184 51.6545143, -0.0869505 51.6545177)",,,
660135697,False,Gentleman's Row,residential,,True,53.794,,"LINESTRING (-0.0868636 51.6551996, -0.0866883 51.6547282)",,,
1010369028,False,Chapel Street,residential,,False,25.44,,"LINESTRING (-0.0855217 51.653882, -0.0858903 51.6538751)",,,
"[4234440, 74962822]",False,Chapel Street,residential,,True,88.006,,"LINESTRING (-0.0855217 51.653882, -0.0849102 51.6539219, -0.0848934 51.6538386, -0.0848632 51.6536889, -0.0848281 51.6535151)",,,
"[74962440, 1010369073]",False,Chapel Street,residential,,False,126.563,,"LINESTRING (-0.0855217 51.653882, -0.085557 51.6541264, -0.0856065 51.6544366, -0.0856376 51.654444, -0.0856694 51.6544515, -0.0858188 51.6544414, -0.0860945 51.6544256, -0.0862828 51.6545066, -0.0863541 51.6545358, -0.0864124 51.6545489, -0.086478 51.6545497)",,,
74963851,False,Little Park Gardens,residential,,False,68.653,,"LINESTRING (-0.0847803 51.6528984, -0.0848281 51.6535151)",,,
74963702,True,Little Park Gardens,residential,,False,80.304,,"LINESTRING (-0.0847803 51.6528984, -0.0858388 51.6529068, -0.0859421 51.6529199)",,,
29605408,True,Little Park Gardens,residential,,False,47.279,,"LINESTRING (-0.0846872 51.6522321, -0.0847133 51.6525095, -0.0847231 51.6525669, -0.0847383 51.652656)",,,
"[1425321, 549905825, 641955365]",True,"['The Town', 'Church Street']",primary,30 mph,False,274.622,"['3', '2']","LINESTRING (-0.0846872 51.6522321, -0.0843879 51.6522206, -0.0838842 51.6522003, -0.0833475 51.6521781, -0.0826398 51.6521486, -0.0826084 51.6521471, -0.0825008 51.6521433, -0.0823783 51.6521404, -0.0822696 51.652137, -0.0821442 51.6521341, -0.0820439 51.6521362, -0.0817978 51.6521499, -0.081518 51.6521726, -0.0812125 51.6522004, -0.0809998 51.6522269, -0.0807294 51.652265)",A110,,
4234436,False,Wilford Close,residential,,False,45.402,,"LINESTRING (-0.0847383 51.652656, -0.084082 51.6526863)",,,
29605408,True,Little Park Gardens,residential,,False,27.109,,"LINESTRING (-0.0847383 51.652656, -0.0847803 51.6528984)",,,
4234436,False,Wilford Close,residential,,True,45.402,,"LINESTRING (-0.084082 51.6526863, -0.0847383 51.652656)",,,
4234438,False,Little Park Gardens,residential,,False,121.88499999999999,,"LINESTRING (-0.0859421 51.6529199, -0.0859042 51.6529496, -0.0858904 51.6531706, -0.0858753 51.6532555, -0.0858455 51.6533415, -0.0857911 51.6533797, -0.0853559 51.653447, -0.0848281 51.6535151)",,,
"[91060417, 598181613, 598185174]",False,Little Park Gardens,residential,,True,72.488,,"LINESTRING (-0.0859421 51.6529199, -0.0861127 51.6528983, -0.0861918 51.6528948, -0.0863766 51.6528748, -0.0864141 51.6528666, -0.0865308 51.6528186, -0.0866154 51.6527653, -0.0866834 51.652665, -0.086696 51.6526452, -0.0867327 51.6525877)",,,
74963851,False,Little Park Gardens,residential,,True,68.653,,"LINESTRING (-0.0848281 51.6535151, -0.0847803 51.6528984)",,,
4234438,False,Little Park Gardens,residential,,True,121.88500000000003,,"LINESTRING (-0.0848281 51.6535151, -0.0853559 51.653447, -0.0857911 51.6533797, -0.0858455 51.6533415, -0.0858753 51.6532555, -0.0858904 51.6531706, -0.0859042 51.6529496, -0.0859421 51.6529199)",,,
"[4234440, 74962822]",False,Chapel Street,residential,,False,88.006,,"LINESTRING (-0.0848281 51.6535151, -0.0848632 51.6536889, -0.0848934 51.6538386, -0.0849102 51.6539219, -0.0855217 51.653882)",,,
1010369028,False,Chapel Street,residential,,True,25.44,,"LINESTRING (-0.0858903 51.6538751, -0.0855217 51.653882)",,,
478182060,False,Baker Street,tertiary,,False,67.729,2,"LINESTRING (-0.0805738 51.6550868, -0.0805887 51.6549823, -0.0806032 51.6548273, -0.0806048 51.654796, -0.0806103 51.6544784)",,,
478182060,False,Baker Street,tertiary,,True,47.184,2,"LINESTRING (-0.0805738 51.6550868, -0.0805563 51.65518, -0.0804376 51.6555022)",,,
641955365,True,Church Street,primary,30 mph,False,75.332,2,"LINESTRING (-0.0857764 51.6522801, -0.0846872 51.6522321)",,,
4238232,True,Sarnesfield Road,unclassified,,False,96.744,2,"LINESTRING (-0.0857764 51.6522801, -0.0857782 51.6522656, -0.0858233 51.6519095, -0.0858277 51.6518739, -0.0858461 51.6517573, -0.0858531 51.6517003, -0.0859031 51.6514137)",,,
214190588,True,Cecil Road,primary,30 mph,False,41.765,1,"LINESTRING (-0.0868568 51.6524679, -0.086867 51.6525669, -0.0869064 51.6526056, -0.0870994 51.6528027)",,,
214190599,True,Church Street,tertiary,,False,18.791999999999998,1,"LINESTRING (-0.0868568 51.6524679, -0.0867749 51.6524819, -0.0867052 51.6524914, -0.0866783 51.6524958, -0.0866347 51.6524985, -0.0865904 51.6524963)",,,5.5
4234433,False,Gentleman's Row,residential,,False,193.62499999999997,,"LINESTRING (-0.0870994 51.6528027, -0.0871343 51.6531929, -0.0871445 51.6532309, -0.0871518 51.6532782, -0.0871731 51.6534305, -0.0871549 51.6535465, -0.0870656 51.6537579, -0.0869522 51.6540175, -0.0869406 51.6541192, -0.0869431 51.6541927, -0.0869559 51.6542593, -0.0869881 51.6543237, -0.0869967 51.6543965, -0.0869505 51.6545177)",,,
214190592,True,Church Street,primary,30 mph,False,35.325,1,"LINESTRING (-0.0870994 51.6528027, -0.0870002 51.6527731, -0.086901 51.6527066, -0.0868625 51.6526872, -0.0867327 51.6525877)",,,
"[660135684, 972666219, 146467313, 74440561, 22761621, 22761626]",False,Windmill Hill,primary,30 mph,True,109.579,"['3', '2']","LINESTRING (-0.0870994 51.6528027, -0.0872054 51.6528671, -0.0872282 51.652883, -0.0874376 51.6530157, -0.0875318 51.6530759, -0.087907 51.6532764, -0.0880145 51.6533454, -0.0880231 51.6533504, -0.0882497 51.6534812)",A110,yes,
23681179,False,River Front,residential,,True,35.694,,"LINESTRING (-0.0775603 51.6526688, -0.0780755 51.6526393)",,,
23681195,False,Orchard Way,residential,,True,99.035,,"LINESTRING (-0.0761998 51.6543474, -0.0776352 51.6543616)",,,
478182051,False,Willow Road,tertiary,,False,19.784,2,"LINESTRING (-0.0761998 51.6543474, -0.0761957 51.6545253)",,,
478182051,False,Willow Road,tertiary,,True,82.576,2,"LINESTRING (-0.0761998 51.6543474, -0.0761984 51.654161, -0.0762064 51.6539799, -0.0762596 51.6536063)",,,
92235988,False,Fyfield Road,residential,,False,81.991,,"LINESTRING (-0.0781326 51.6531962, -0.0782048 51.6539322)",,,
23681207,False,Calder Close,residential,,True,66.749,,"LINESTRING (-0.0781326 51.6531962, -0.0778317 51.6532067, -0.0777069 51.6532308, -0.0776151 51.6532749, -0.0775138 51.6533585, -0.0775098 51.6534247, -0.0775225 51.6535137)",,,
92235988,False,Fyfield Road,residential,,True,62.05,,"LINESTRING (-0.0781326 51.6531962, -0.0781063 51.6529392, -0.0780755 51.6526393)",,,
29605377,False,Greencroft Gardens,residential,,False,71.456,,"LINESTRING (-0.0761957 51.6545253, -0.07516 51.6545162)",,,
478182051,False,Willow Road,tertiary,,True,19.784,2,"LINESTRING (-0.0761957 51.6545253, -0.0761998 51.6543474)",,,
478182051,False,Willow Road,tertiary,,False,79.098,2,"LINESTRING (-0.0761957 51.6545253, -0.076194 51.654801, -0.0761849 51.6552366)",,,
29605377,False,Greencroft Gardens,residential,,True,71.456,,"LINESTRING (-0.07516 51.6545162, -0.0761957 51.6545253)",,,
1259029148,True,Willow Road,tertiary,,False,6.09,1,"LINESTRING (-0.076473 51.6526085, -0.0764366 51.6526584)",,,
"[61114267, 313613902]",False,Tiptree Drive,unclassified,,False,74.055,,"LINESTRING (-0.0807258 51.6479538, -0.0807879 51.6479974, -0.0810289 51.6480613, -0.0810436 51.6481525, -0.0808813 51.6483511, -0.080868 51.6483831, -0.0808947 51.6484795)",,,
"[61114267, 313613902]",False,Tiptree Drive,unclassified,,True,74.055,,"LINESTRING (-0.0808947 51.6484795, -0.080868 51.6483831, -0.0808813 51.6483511, -0.0810436 51.6481525, -0.0810289 51.6480613, -0.0807879 51.6479974, -0.0807258 51.6479538)",,,
"[729114121, 729114124, 633762087]",True,Essex Road,residential,,False,71.516,,"LINESTRING (-0.0808947 51.6484795, -0.080771 51.6484887, -0.0807123 51.6484911, -0.0806673 51.6484941, -0.0805729 51.6485003, -0.080031 51.6485363, -0.0799945 51.6485427, -0.0799487 51.6485465, -0.079908 51.6485468, -0.0798664 51.6485398)",,,
2778967,True,Raleigh Road,residential,,False,143.281,,"LINESTRING (-0.0830383 51.6496362, -0.083137 51.6483491)",,,
61114273,False,Frobisher Mews,unclassified,,True,31.006,,"LINESTRING (-0.0830383 51.6496362, -0.0834876 51.6496422)",,,
61114273,False,Frobisher Mews,unclassified,,False,31.006,,"LINESTRING (-0.0834876 51.6496422, -0.0830383 51.6496362)",,,
4281487,True,Church Street,primary,30 mph,False,14.13,2,"LINESTRING (-0.0867327 51.6525877, -0.0865904 51.6524963)",,,
"[91060417, 598181613, 598185174]",False,Little Park Gardens,residential,,False,72.488,,"LINESTRING (-0.0867327 51.6525877, -0.086696 51.6526452, -0.0866834 51.652665, -0.0866154 51.6527653, -0.0865308 51.6528186, -0.0864141 51.6528666, -0.0863766 51.6528748, -0.0861918 51.6528948, -0.0861127 51.6528983, -0.0859421 51.6529199)",,,
