osmid,lanes,name,highway,oneway,reversed,length,geometry,ref
15663228,2,Walnut Street,residential,False,False,112.446,"LINESTRING (-80.8598179 39.6425036, -80.8596805 39.6435093)",
210231207,2,North Street,residential,False,False,39.075,"LINESTRING (-80.8598179 39.6425036, -80.8602726 39.6425335)",
210231207,2,North Street,residential,False,True,40.924,"LINESTRING (-80.8598179 39.6425036, -80.8593412 39.6424771)",
15663228,2,Walnut Street,residential,False,True,112.446,"LINESTRING (-80.8596805 39.6435093, -80.8598179 39.6425036)",
15665588,2,Franklin Street,residential,False,False,23.878,"LINESTRING (-80.8596805 39.6435093, -80.8599579 39.6435313)",
15665588,2,Franklin Street,residential,False,True,34.681,"LINESTRING (-80.8596805 39.6435093, -80.8592776 39.6434773)",
"[15663228, 15665557, 363981287]",2,"['Walnut Street', 'Linden Avenue', 'Lee Lane']",residential,False,"[False, True]",185.65,"LINESTRING (-80.8596805 39.6435093, -80.8596289 39.6441883, -80.8599792 39.6442314, -80.86009 39.6439268, -80.86029 39.6435577)",
15663239,,Willow Lane,residential,False,False,118.101,"LINESTRING (-80.855588 39.6428568, -80.856959 39.6429731)",
15665819,,Beech Street,residential,False,False,36.225,"LINESTRING (-80.855588 39.6428568, -80.8555569 39.6431817)",
15665819,,Beech Street,residential,False,True,34.144,"LINESTRING (-80.855588 39.6428568, -80.8556211 39.6425508)",
15663239,,Willow Lane,residential,False,True,118.101,"LINESTRING (-80.856959 39.6429731, -80.855588 39.6428568)",
15665840,,Pine Street,residential,False,False,35.435,"LINESTRING (-80.856959 39.6429731, -80.8569365 39.6432913)",
15665840,,Pine Street,residential,False,True,32.069,"LINESTRING (-80.856959 39.6429731, -80.8570461 39.6426926)",
15665853,,Virginia Street,residential,False,True,56.363,"LINESTRING (-80.8557877 39.6443698, -80.8551337 39.6443121)",
"[15663281, 15664581, 15665582]",,Short Street,residential,False,"[False, True]",131.814,"LINESTRING (-80.8557877 39.6443698, -80.8557682 39.6446799, -80.8550674 39.6446422, -80.8551337 39.6443121)",
15665851,,Virginia Street,residential,False,False,92.643,"LINESTRING (-80.8557877 39.6443698, -80.8558769 39.6443719, -80.8568648 39.6444474)",
