osmid,name,highway,oneway,reversed,length,geometry,maxspeed,bridge,lanes,ref
18714696,Sterling Place,residential,False,True,96.491,"LINESTRING (-90.3225048 38.5520768, -90.3214511 38.5523488)",,,,
18693342,Rambler Drive,residential,False,False,419.341,"LINESTRING (-90.3225048 38.5520768, -90.3222975 38.551552, -90.3222645 38.5512746, -90.3222131 38.5512182, -90.3220806 38.5510729, -90.3220016 38.5508778, -90.3219538 38.5483871)",,,,
18693342,Rambler Drive,residential,False,True,80.361,"LINESTRING (-90.3225048 38.5520768, -90.322616 38.5523183, -90.3227931 38.5527026, -90.3228181 38.5527567)",,,,
18714696,Sterling Place,residential,False,False,73.695,"LINESTRING (-90.3225048 38.5520768, -90.3228951 38.551965, -90.3233101 38.5518717)",,,,
18701588,Alpine Drive,residential,False,True,114.595,"LINESTRING (-90.3219538 38.5483871, -90.3206413 38.5482953)",,,,
18693342,Rambler Drive,residential,False,True,419.341,"LINESTRING (-90.3219538 38.5483871, -90.3220016 38.5508778, -90.3220806 38.5510729, -90.3222131 38.5512182, -90.3222645 38.5512746, -90.3222975 38.551552, -90.3225048 38.5520768)",,,,
18701588,Alpine Drive,residential,False,False,111.442,"LINESTRING (-90.3219538 38.5483871, -90.3229942 38.5484586, -90.3232308 38.5484702)",,,,
18711358,Weber Road,tertiary,False,True,97.558,"LINESTRING (-90.3281328 38.5554251, -90.3270213 38.5553057)",30 mph,,,
18694915,Webshire Lane,residential,False,False,171.35399999999998,"LINESTRING (-90.3281328 38.5554251, -90.3279491 38.5561881, -90.3278488 38.5566113, -90.3274243 38.5565725)",,,,
18711358,Weber Road,tertiary,False,False,78.11399999999999,"LINESTRING (-90.3281328 38.5554251, -90.3285205 38.5554677, -90.32866 38.5554796, -90.3290232 38.5555179)",30 mph,,,
18696279,New Hampshire Avenue,tertiary,False,False,228.516,"LINESTRING (-90.3290232 38.5555179, -90.3292028 38.5545007, -90.3293748 38.5534813)",30 mph,,,
18711358,Weber Road,tertiary,False,False,123.148,"LINESTRING (-90.3290232 38.5555179, -90.3301325 38.555636, -90.3304266 38.5556666)",30 mph,,,
18711358,Weber Road,tertiary,False,True,78.114,"LINESTRING (-90.3290232 38.5555179, -90.32866 38.5554796, -90.3285205 38.5554677, -90.3281328 38.5554251)",30 mph,,,
18718298,Bonnie Avenue,residential,False,False,103.38,"LINESTRING (-90.3293748 38.5534813, -90.3305559 38.5535873)",,,,
18696279,New Hampshire Avenue,tertiary,False,False,117.617,"LINESTRING (-90.3293748 38.5534813, -90.3294888 38.5527925, -90.3295454 38.552432)",30 mph,,,
18696279,New Hampshire Avenue,tertiary,False,True,228.516,"LINESTRING (-90.3293748 38.5534813, -90.3292028 38.5545007, -90.3290232 38.5555179)",30 mph,,,
18713668,Bonnie Court,residential,False,True,92.674,"LINESTRING (-90.3293748 38.5534813, -90.3284776 38.5533936, -90.3283559 38.5533105)",,,,
18696279,New Hampshire Avenue,tertiary,False,False,166.28500000000003,"LINESTRING (-90.3295454 38.552432, -90.3296801 38.5516148, -90.3297028 38.5514829, -90.3297352 38.5512945, -90.3297904 38.5509489)",30 mph,,,
18696279,New Hampshire Avenue,tertiary,False,True,117.617,"LINESTRING (-90.3295454 38.552432, -90.3294888 38.5527925, -90.3293748 38.5534813)",30 mph,,,
985784683,Aliceton Avenue,tertiary,False,False,149.22,"LINESTRING (-90.3295454 38.552432, -90.3304346 38.5525294, -90.330648 38.552553, -90.3312446 38.5526192)",25 mph,,,
18696279,New Hampshire Avenue,tertiary,False,True,166.285,"LINESTRING (-90.3297904 38.5509489, -90.3297352 38.5512945, -90.3297028 38.5514829, -90.3296801 38.5516148, -90.3295454 38.552432)",30 mph,,,
"[706910765, 706910766, 706910767]",Gravois Road,residential,True,False,500.663,"LINESTRING (-90.3297904 38.5509489, -90.3297199 38.5509122, -90.3295992 38.5509029, -90.3295087 38.5509149, -90.3292264 38.5509836, -90.3288127 38.551098, -90.328014 38.5513109, -90.327491 38.5514504, -90.3274059 38.551475, -90.3273335 38.551496, -90.3270417 38.551571, -90.3270129 38.5515867, -90.3270102 38.551604, -90.3270666 38.5517278, -90.3270867 38.5517388, -90.3271135 38.5517419, -90.3271685 38.5517283, -90.3277753 38.55156, -90.3284834 38.5513659, -90.3288985 38.5512532, -90.3291674 38.5511787, -90.3293223 38.5511347, -90.3294919 38.5510072)",,yes,,
983843506,Gravois Road,primary,False,True,26.756,"LINESTRING (-90.3297904 38.5509489, -90.3296321 38.5509784, -90.3294919 38.5510072)",35 mph,,4,MO 30
983843507,Gravois Road,primary,False,False,57.543,"LINESTRING (-90.3297904 38.5509489, -90.3298909 38.5509306, -90.3301719 38.5508934, -90.3304425 38.5508622)",35 mph,,4,MO 30
18697036,Consul Avenue,residential,False,False,159.111,"LINESTRING (-90.3304425 38.5508622, -90.3304713 38.5506616, -90.3306464 38.5494402)",,,,
740985632,Gravois Road,primary,True,False,93.689,"LINESTRING (-90.3304425 38.5508622, -90.3306077 38.5509003, -90.3308599 38.5508924, -90.3310818 38.5508872, -90.3312984 38.5508898, -90.3315123 38.5508971)",35 mph,,4,MO 30
983843507,Gravois Road,primary,False,True,57.543,"LINESTRING (-90.3304425 38.5508622, -90.3301719 38.5508934, -90.3298909 38.5509306, -90.3297904 38.5509489)",35 mph,,4,MO 30
18697036,Consul Avenue,residential,False,True,159.111,"LINESTRING (-90.3306464 38.5494402, -90.3304713 38.5506616, -90.3304425 38.5508622)",,,,
18700654,Bixby Avenue,residential,False,False,144.147,"LINESTRING (-90.3208769 38.556256, -90.3225176 38.5564414)",,,,
18699634,Deming Avenue,residential,False,False,22.823,"LINESTRING (-90.3208769 38.556256, -90.3207675 38.5561523, -90.3207401 38.5560848)",,,,
939093497,Deming Avenue,residential,False,False,36.252,"LINESTRING (-90.3208769 38.556256, -90.3208112 38.5562732, -90.3207522 38.5562711, -90.3207039 38.5562449, -90.3206771 38.5561904, -90.3206811 38.5561453, -90.3207401 38.5560848)",,,,
18700045,Judson Avenue,residential,False,False,143.139,"LINESTRING (-90.3245331 38.5531404, -90.3260803 38.552701)",,,,
18710140,Brenda Avenue,residential,False,False,91.041,"LINESTRING (-90.3245331 38.5531404, -90.3246035 38.5523235)",,,,
18710140,Brenda Avenue,residential,False,True,58.743,"LINESTRING (-90.3245331 38.5531404, -90.324515 38.5536685)",,,,
18700045,Judson Avenue,residential,False,True,143.139,"LINESTRING (-90.3260803 38.552701, -90.3245331 38.5531404)",,,,
18717984,Ivy Avenue,residential,False,True,84.619,"LINESTRING (-90.3260803 38.552701, -90.3264211 38.5534138)",,,,
18717984,Ivy Avenue,residential,False,False,72.15,"LINESTRING (-90.3260803 38.552701, -90.3259482 38.552388, -90.3258147 38.5520863)",,,,
18700654,Bixby Avenue,residential,False,True,144.147,"LINESTRING (-90.3225176 38.5564414, -90.3208769 38.556256)",,,,
151292024,Mackenzie Road,secondary,False,False,27.143,"LINESTRING (-90.3225176 38.5564414, -90.3225664 38.5562003)",40 mph,,,MO P
18700733,Gravois Road,primary,False,True,32.404,"LINESTRING (-90.3217754 38.5530908, -90.3221286 38.5529979)",35 mph,,4,MO 30
