osmid,ref,name,highway,oneway,reversed,length,access,geometry
24126274,,Glenlawn Avenue,residential,False,False,46.371,,"LINESTRING (-73.645806 40.8470066, -73.6456542 40.8466057)"
24118521,CR C89,Glen Avenue,tertiary,False,False,92.105,,"LINESTRING (-73.6462857 40.8469081, -73.6473407 40.8466863)"
24118521,CR C89,Glen Avenue,tertiary,False,True,41.81,,"LINESTRING (-73.6462857 40.8469081, -73.645806 40.8470066)"
24118521,CR C89,Glen Avenue,tertiary,False,True,92.105,,"LINESTRING (-73.6473407 40.8466863, -73.6462857 40.8469081)"
24128058,,Elm Place,residential,False,False,46.589,,"LINESTRING (-73.6473407 40.8466863, -73.6472003 40.846281)"
24118521,CR C89,Glen Avenue,tertiary,False,False,81.75800000000001,,"LINESTRING (-73.6473407 40.8466863, -73.647515 40.84662, -73.647751 40.846502, -73.647896 40.846404, -73.648097 40.846236)"
24132977,,19th Avenue,residential,False,False,118.56,,"LINESTRING (-73.648097 40.846236, -73.649503 40.846311)"
24118521,CR C89,Glen Avenue,tertiary,False,False,27.236,,"LINESTRING (-73.648097 40.846236, -73.64815 40.846199, -73.648305 40.846049)"
24118521,CR C89,Glen Avenue,tertiary,False,True,81.75800000000001,,"LINESTRING (-73.648097 40.846236, -73.647896 40.846404, -73.647751 40.846502, -73.647515 40.84662, -73.6473407 40.8466863)"
663384853,,Central Avenue,residential,False,True,84.918,,"LINESTRING (-73.648097 40.846236, -73.648051 40.846415, -73.647999 40.846995)"
24118521,CR C89,Glen Avenue,tertiary,False,False,24.914,,"LINESTRING (-73.648305 40.846049, -73.648474 40.845865)"
24120464,,Adams Street,residential,False,True,96.437,,"LINESTRING (-73.648305 40.846049, -73.6472003 40.846281)"
24118521,CR C89,Glen Avenue,tertiary,False,True,27.236,,"LINESTRING (-73.648305 40.846049, -73.64815 40.846199, -73.648097 40.846236)"
24118521,CR C89,Glen Avenue,tertiary,False,False,97.185,,"LINESTRING (-73.648474 40.845865, -73.649589 40.845636)"
24118521,CR C89,Glen Avenue,tertiary,False,True,24.914,,"LINESTRING (-73.648474 40.845865, -73.648305 40.846049)"
24127356,,Cedar Place,residential,False,False,26.683,,"LINESTRING (-73.648474 40.845865, -73.648435 40.845755, -73.648403 40.845664, -73.648393 40.845633)"
24128599,,20th Avenue,residential,True,False,89.877,,"LINESTRING (-73.648474 40.845865, -73.649409 40.845931, -73.649538 40.845923)"
24118521,CR C89,Glen Avenue,tertiary,False,True,97.185,,"LINESTRING (-73.649589 40.845636, -73.648474 40.845865)"
764456218,,Park Place,residential,False,False,27.694,,"LINESTRING (-73.649589 40.845636, -73.649501 40.845396)"
764456218,,Park Place,residential,False,True,32.275,,"LINESTRING (-73.649589 40.845636, -73.649559 40.845734, -73.649538 40.845923)"
24120464,,Adams Street,residential,False,False,33.729,,"LINESTRING (-73.6444375 40.8468609, -73.644824 40.8467801)"
24120464,,Adams Street,residential,False,True,162.143,,"LINESTRING (-73.6444375 40.8468609, -73.6425803 40.8472515)"
24118796,,East Roslyn Park,residential,True,False,42.659,,"LINESTRING (-73.644303 40.846491, -73.6444375 40.8468609)"
24128115,,Brown Street,residential,False,True,159.831,,"LINESTRING (-73.644303 40.846491, -73.6424725 40.8468766)"
24118796,,East Roslyn Park,residential,True,False,42.514,,"LINESTRING (-73.6441678 40.8461226, -73.644303 40.846491)"
24122840,,Franklin Avenue,residential,False,False,54.533,,"LINESTRING (-73.6441678 40.8461226, -73.6447927 40.845992)"
24122840,,Franklin Avenue,residential,False,True,105.176,,"LINESTRING (-73.6441678 40.8461226, -73.6429635 40.846377)"
24121545,,Roslyn Avenue,residential,False,False,39.788,,"LINESTRING (-73.644754 40.849899, -73.644786 40.849542)"
24121545,,Roslyn Avenue,residential,False,True,45.375,,"LINESTRING (-73.644754 40.849899, -73.644715 40.850306)"
24119025,,9th Avenue,residential,True,False,160.348,,"LINESTRING (-73.646654 40.850017, -73.644754 40.849899)"
757514996,,Summit Avenue,residential,False,False,55.947,,"LINESTRING (-73.646654 40.850017, -73.646706 40.849957, -73.646822 40.849837, -73.6471 40.849648)"
757514996,,Summit Avenue,residential,False,True,45.472,,"LINESTRING (-73.646654 40.850017, -73.646579 40.850144, -73.646513 40.850286, -73.646429 40.850387)"
24119576,,Carpenter Avenue,residential,False,False,136.381,,"LINESTRING (-73.6476699 40.8524949, -73.647351 40.852493, -73.647293 40.852515, -73.647191 40.852536, -73.647105 40.852531, -73.647047 40.852508, -73.646996 40.852473, -73.64695 40.852423, -73.646889 40.852313, -73.646784 40.852236, -73.646716 40.852211, -73.64655 40.852188, -73.64628 40.852125)"
24123185,CR E25,Shore Road,secondary,False,True,68.16399999999999,,"LINESTRING (-73.6476699 40.8524949, -73.6472488 40.8526997, -73.647179 40.8527384, -73.6469989 40.8528382)"
24119576,,Carpenter Avenue,residential,False,False,39.367,,"LINESTRING (-73.64628 40.852125, -73.645833 40.85202)"
24119576,,Carpenter Avenue,residential,False,True,136.381,,"LINESTRING (-73.64628 40.852125, -73.64655 40.852188, -73.646716 40.852211, -73.646784 40.852236, -73.646889 40.852313, -73.64695 40.852423, -73.646996 40.852473, -73.647047 40.852508, -73.647105 40.852531, -73.647191 40.852536, -73.647293 40.852515, -73.647351 40.852493, -73.6476699 40.8524949)"
24122253,,Prospect Avenue,secondary,False,True,246.277,,"LINESTRING (-73.64628 40.852125, -73.6461728 40.8521907, -73.64605 40.852404, -73.645995 40.852469, -73.645796 40.852623, -73.645484 40.852786, -73.645285 40.85286, -73.645136 40.852903, -73.644231 40.8531136, -73.643863 40.853208)"
24122254,,Prospect Avenue,secondary,False,False,178.996,,"LINESTRING (-73.64628 40.852125, -73.646804 40.851956, -73.647471 40.851656, -73.6478125 40.8514684, -73.648048 40.851262)"
24119576,,Carpenter Avenue,residential,False,True,39.367,,"LINESTRING (-73.645833 40.85202, -73.64628 40.852125)"
24119576,,Carpenter Avenue,residential,False,False,207.973,,"LINESTRING (-73.645833 40.85202, -73.645523 40.852144, -73.645089 40.85234, -73.644987 40.852362, -73.6449 40.852365, -73.644517 40.852344, -73.64446 40.852347, -73.644394 40.852363, -73.644371 40.852368, -73.644112 40.852379, -73.643953 40.852364, -73.643838 40.852342, -73.643726 40.852309, -73.643501 40.852271)"
24121676,,The Drive,residential,False,False,120.51599999999999,,"LINESTRING (-73.645833 40.85202, -73.645826 40.851717, -73.645812 40.851618, -73.645812 40.851486, -73.645827 40.851431, -73.645845 40.851399, -73.645889 40.85136, -73.646157 40.851235, -73.646256 40.851158, -73.646305 40.851109)"
"[24133775, 24129767]",,"['The Ridge', 'Winding Way']",residential,False,False,235.31000000000003,,"LINESTRING (-73.645833 40.85202, -73.6452414 40.8518545, -73.644912 40.851516, -73.644567 40.851181, -73.644575 40.851115, -73.644596 40.851087, -73.644647 40.851052, -73.645354 40.850694)"
24131928,,Daniel Place,residential,False,True,38.588,,"LINESTRING (-73.64216 40.851928, -73.641706 40.851978)"
24119577,,Carpenter Avenue,residential,False,False,93.709,,"LINESTRING (-73.64216 40.851928, -73.642153 40.85176, -73.642168 40.851728, -73.642204 40.851678, -73.642367 40.851544, -73.6424 40.851489, -73.642404 40.851421, -73.642311 40.851157)"
24119577,,Carpenter Avenue,residential,False,True,157.899,,"LINESTRING (-73.64216 40.851928, -73.64221 40.852068, -73.642277 40.852255, -73.642352 40.852343, -73.642406 40.852387, -73.642475 40.852432, -73.642521 40.852462, -73.642594 40.852495, -73.642651 40.852509, -73.642742 40.852509, -73.64281 40.852498, -73.642941 40.852463, -73.643245 40.852348, -73.643501 40.852271)"
24133344,,7th Avenue,residential,False,False,114.671,,"LINESTRING (-73.642311 40.851157, -73.6436244 40.8508804)"
24119577,,Carpenter Avenue,residential,False,False,79.931,,"LINESTRING (-73.642311 40.851157, -73.642101 40.850597, -73.642065 40.850463)"
24119577,,Carpenter Avenue,residential,False,True,93.709,,"LINESTRING (-73.642311 40.851157, -73.642404 40.851421, -73.6424 40.851489, -73.642367 40.851544, -73.642204 40.851678, -73.642168 40.851728, -73.642153 40.85176, -73.64216 40.851928)"
24129794,,8th Avenue,residential,False,False,114.26,,"LINESTRING (-73.642065 40.850463, -73.6433813 40.850209)"
24119577,,Carpenter Avenue,residential,False,False,141.105,,"LINESTRING (-73.642065 40.850463, -73.642034 40.850344, -73.641624 40.849239)"
24119577,,Carpenter Avenue,residential,False,True,79.931,,"LINESTRING (-73.642065 40.850463, -73.642101 40.850597, -73.642311 40.851157)"
24129794,,8th Avenue,residential,False,True,134.56400000000002,,"LINESTRING (-73.642065 40.850463, -73.641968 40.850503, -73.6415553 40.850581, -73.6409045 40.8507039, -73.640523 40.850776)"
24119577,,Carpenter Avenue,residential,False,False,145.632,,"LINESTRING (-73.641624 40.849239, -73.641161 40.847977)"
24136997,,Sea Cliff Avenue,tertiary,False,True,135.459,,"LINESTRING (-73.641624 40.849239, -73.640073 40.849567)"
24119577,,Carpenter Avenue,residential,False,True,141.105,,"LINESTRING (-73.641624 40.849239, -73.642034 40.850344, -73.642065 40.850463)"
24136997,,Sea Cliff Avenue,tertiary,False,False,126.064,,"LINESTRING (-73.641624 40.849239, -73.6426511 40.8490277, -73.6428744 40.8490064, -73.6430834 40.8490147)"
24119577,,Carpenter Avenue,residential,False,True,126.256,,"LINESTRING (-73.6407587 40.8468831, -73.641161 40.847977)"
328442658,,Carpenter Avenue,residential,False,False,72.983,,"LINESTRING (-73.6407587 40.8468831, -73.6405397 40.846248)"
24122844,,Franklin Avenue,residential,False,True,135.434,,"LINESTRING (-73.6407587 40.8468831, -73.6399298 40.8470466, -73.639203 40.847197)"
328442658,,Carpenter Avenue,residential,False,True,72.983,,"LINESTRING (-73.6405397 40.846248, -73.6407587 40.8468831)"
945398205,,Littleworth Lane,residential,False,True,93.789,,"LINESTRING (-73.6405397 40.846248, -73.641609 40.846009)"
945398206,,Carpenter Avenue,residential,False,False,119.191,,"LINESTRING (-73.6405397 40.846248, -73.640176 40.845212)"
945398207,,Littleworth Lane,residential,False,False,134.764,,"LINESTRING (-73.6405397 40.846248, -73.6398657 40.846381, -73.6397107 40.8464116, -73.6389899 40.8465552)"
945398206,,Carpenter Avenue,residential,False,True,119.191,,"LINESTRING (-73.640176 40.845212, -73.6405397 40.846248)"
24129007,,Lafayette Avenue,residential,False,False,134.702,,"LINESTRING (-73.640176 40.845212, -73.640392 40.845176, -73.641722 40.844897)"
24119585,,16th Avenue,residential,False,False,88.525,,"LINESTRING (-73.6495098 40.8474761, -73.65056 40.847528)"
24119585,,16th Avenue,residential,False,True,88.525,,"LINESTRING (-73.65056 40.847528, -73.6495098 40.8474761)"
715669468,CR E25,Prospect Avenue,secondary,False,False,44.596,,"LINESTRING (-73.65056 40.847528, -73.650713 40.847144)"
715669468,CR E25,Prospect Avenue,secondary,False,True,43.173,,"LINESTRING (-73.65056 40.847528, -73.650413 40.8479)"
24131670,,Central Park Street,residential,False,False,42.351,,"LINESTRING (-73.647154 40.847336, -73.647188 40.846956)"
24131670,,Central Park Street,residential,False,True,43.804,,"LINESTRING (-73.647154 40.847336, -73.647118 40.847729)"
24119586,,16th Avenue,residential,True,False,68.006,,"LINESTRING (-73.647154 40.847336, -73.6472011 40.8473388, -73.64796 40.847384)"
24119586,,16th Avenue,residential,True,False,65.835,,"LINESTRING (-73.64796 40.847384, -73.64874 40.847433)"
663384853,,Central Avenue,residential,False,False,43.379,,"LINESTRING (-73.64796 40.847384, -73.647999 40.846995)"
663384853,,Central Avenue,residential,False,True,50.489,,"LINESTRING (-73.64796 40.847384, -73.647919 40.847837)"
24130358,,Park Place,residential,False,True,82.383,,"LINESTRING (-73.64874 40.847433, -73.647919 40.847837)"
24130358,,Park Place,residential,False,False,61.118,,"LINESTRING (-73.64874 40.847433, -73.648921 40.847349, -73.649088 40.847253, -73.649182 40.847179, -73.64928 40.847075)"
24119637,,Dubois Court,residential,False,False,106.731,,"LINESTRING (-73.640523 40.850776, -73.640837 40.851706)"
24129794,,8th Avenue,residential,False,True,79.437,,"LINESTRING (-73.640523 40.850776, -73.639607 40.85095)"
24129794,,8th Avenue,residential,False,False,134.564,,"LINESTRING (-73.640523 40.850776, -73.6409045 40.8507039, -73.6415553 40.850581, -73.641968 40.850503, -73.642065 40.850463)"
24131770,,Dubois Avenue,residential,False,False,139.688,,"LINESTRING (-73.640523 40.850776, -73.640471 40.850663, -73.640073 40.849567)"
24119637,,Dubois Court,residential,False,True,106.731,,"LINESTRING (-73.640837 40.851706, -73.640523 40.850776)"
24120464,,Adams Street,residential,False,False,162.143,,"LINESTRING (-73.6425803 40.8472515, -73.6444375 40.8468609)"
24122191,,Main Avenue,residential,False,False,45.907,yes,"LINESTRING (-73.6425803 40.8472515, -73.6426964 40.8476549)"
24122191,,Main Avenue,residential,False,True,42.662,yes,"LINESTRING (-73.6425803 40.8472515, -73.6424725 40.8468766)"
24120464,,Adams Street,residential,False,False,20.795,,"LINESTRING (-73.644824 40.8467801, -73.6450623 40.8467303)"
24120464,,Adams Street,residential,False,True,33.729,,"LINESTRING (-73.644824 40.8467801, -73.6444375 40.8468609)"
730975485,,Roslyn Avenue,residential,False,True,46.865,,"LINESTRING (-73.644824 40.8467801, -73.6449702 40.8471868)"
24120464,,Adams Street,residential,False,False,51.679,,"LINESTRING (-73.6450623 40.8467303, -73.6456542 40.8466057)"
24120464,,Adams Street,residential,False,True,20.795,,"LINESTRING (-73.6450623 40.8467303, -73.644824 40.8467801)"
24125806,,West Roslyn Park Drive,residential,True,False,42.545,,"LINESTRING (-73.6450623 40.8467303, -73.644935 40.84636)"
24120464,,Adams Street,residential,False,False,134.969,,"LINESTRING (-73.6456542 40.8466057, -73.6472003 40.846281)"
24120464,,Adams Street,residential,False,True,51.679,,"LINESTRING (-73.6456542 40.8466057, -73.6450623 40.8467303)"
24126274,,Glenlawn Avenue,residential,False,False,42.451,,"LINESTRING (-73.6456542 40.8466057, -73.6455161 40.8462385)"
24126274,,Glenlawn Avenue,residential,False,True,46.371,,"LINESTRING (-73.6456542 40.8466057, -73.645806 40.8470066)"
24120464,,Adams Street,residential,False,False,96.437,,"LINESTRING (-73.6472003 40.846281, -73.648305 40.846049)"
24120464,,Adams Street,residential,False,True,134.969,,"LINESTRING (-73.6472003 40.846281, -73.6456542 40.8466057)"
24128058,,Elm Place,residential,False,False,42.969,,"LINESTRING (-73.6472003 40.846281, -73.647062 40.845909)"
24128058,,Elm Place,residential,False,True,46.589,,"LINESTRING (-73.6472003 40.846281, -73.6473407 40.8466863)"
24131770,,Dubois Avenue,residential,False,True,73.582,,"LINESTRING (-73.6389899 40.8465552, -73.639203 40.847197)"
945398207,,Littleworth Lane,residential,False,True,134.764,,"LINESTRING (-73.6389899 40.8465552, -73.6397107 40.8464116, -73.6398657 40.846381, -73.6405397 40.846248)"
24120978,,Prospect Park Terrace,residential,False,False,42.516,,"LINESTRING (-73.649454 40.848233, -73.64951 40.847853)"
663384845,,14th Avenue,residential,False,True,131.892,,"LINESTRING (-73.649454 40.848233, -73.649029 40.848216, -73.64789 40.848149)"
745292829,,14th Avenue,residential,True,False,69.831,,"LINESTRING (-73.649454 40.848233, -73.649932 40.848252, -73.650282 40.848277)"
24120978,,Prospect Park Terrace,residential,False,True,42.516,,"LINESTRING (-73.64951 40.847853, -73.649454 40.848233)"
715669470,,West 15th Avenue,residential,True,False,105.07300000000001,,"LINESTRING (-73.64951 40.847853, -73.648669 40.847795, -73.648554 40.847809, -73.648525 40.847817, -73.648394 40.847859, -73.6482964 40.8479051)"
633098904,CR E25,Prospect Avenue,secondary,False,False,19.017,,"LINESTRING (-73.650282 40.848277, -73.6503395 40.8481116)"
633098904,CR E25,Prospect Avenue,secondary,False,True,43.663,,"LINESTRING (-73.650282 40.848277, -73.6502081 40.84855, -73.650206 40.848664)"
730975485,,Roslyn Avenue,residential,False,True,42.831,,"LINESTRING (-73.644975 40.847607, -73.644935 40.847991)"
24121503,,15th Avenue,residential,True,False,133.41199999999998,,"LINESTRING (-73.644975 40.847607, -73.644145 40.847564, -73.643394 40.847512)"
730975485,,Roslyn Avenue,residential,False,False,47.22,,"LINESTRING (-73.644975 40.847607, -73.645007 40.847295, -73.6449702 40.8471868)"
24131670,,Central Park Street,residential,False,False,43.804,,"LINESTRING (-73.647118 40.847729, -73.647154 40.847336)"
24131670,,Central Park Street,residential,False,True,41.931,,"LINESTRING (-73.647118 40.847729, -73.64708 40.848105)"
764429409,,15th Avenue,residential,True,False,180.765,,"LINESTRING (-73.647118 40.847729, -73.644975 40.847607)"
24121545,,Roslyn Avenue,residential,False,False,39.134,,"LINESTRING (-73.644681 40.850657, -73.644715 40.850306)"
24133344,,7th Avenue,residential,False,False,56.755,,"LINESTRING (-73.644681 40.850657, -73.645354 40.850694)"
24133344,,7th Avenue,residential,False,True,92.293,,"LINESTRING (-73.644681 40.850657, -73.644367 40.850716, -73.6436244 40.8508804)"
24121545,,Roslyn Avenue,residential,False,False,45.375,,"LINESTRING (-73.644715 40.850306, -73.644754 40.849899)"
24121545,,Roslyn Avenue,residential,False,True,39.134,,"LINESTRING (-73.644715 40.850306, -73.644681 40.850657)"
24129801,,8th Avenue,residential,False,True,56.88,,"LINESTRING (-73.644715 40.850306, -73.644042 40.8502559)"
24129801,,8th Avenue,residential,False,False,73.994,,"LINESTRING (-73.644715 40.850306, -73.644947 40.850331, -73.6451123 40.8503392, -73.645591 40.850363)"
24121545,,Roslyn Avenue,residential,False,True,39.788,,"LINESTRING (-73.644786 40.849542, -73.644754 40.849899)"
24129695,,10th Avenue,residential,False,True,56.634,,"LINESTRING (-73.644786 40.849542, -73.6441149 40.8495007)"
730975485,,Roslyn Avenue,residential,False,False,45.714,,"LINESTRING (-73.644786 40.849542, -73.644826 40.849132)"
730975486,,10th Avenue,residential,True,False,195.213,,"LINESTRING (-73.644786 40.849542, -73.644901 40.849529, -73.6471 40.849648)"
730975485,,Roslyn Avenue,residential,False,False,41.901,,"LINESTRING (-73.644826 40.849132, -73.644859 40.848756)"
730975485,,Roslyn Avenue,residential,False,True,45.714,,"LINESTRING (-73.644826 40.849132, -73.644786 40.849542)"
714695040,,Sea Cliff Avenue,tertiary,False,False,249.396,,"LINESTRING (-73.644826 40.849132, -73.645445 40.84918, -73.647252 40.84927, -73.647782 40.849304)"
714695040,,Sea Cliff Avenue,tertiary,False,True,147.15699999999998,,"LINESTRING (-73.644826 40.849132, -73.6444233 40.8491057, -73.6442185 40.8490924, -73.6438571 40.8490688, -73.643263 40.84903, -73.6430834 40.8490147)"
730975485,,Roslyn Avenue,residential,False,False,42.246,,"LINESTRING (-73.644859 40.848756, -73.644894 40.848377)"
730975485,,Roslyn Avenue,residential,False,True,41.901,,"LINESTRING (-73.644859 40.848756, -73.644826 40.849132)"
633098901,,12th Avenue,residential,True,False,249.529,,"LINESTRING (-73.644859 40.848756, -73.646163 40.848819, -73.647818 40.848916)"
663384861,,Maple Avenue,residential,True,False,170.664,,"LINESTRING (-73.644894 40.848377, -73.6428708 40.8482612)"
730975485,,Roslyn Avenue,residential,False,False,43.06,,"LINESTRING (-73.644894 40.848377, -73.644935 40.847991)"
730975485,,Roslyn Avenue,residential,False,True,42.246,,"LINESTRING (-73.644894 40.848377, -73.644859 40.848756)"
24132369,,14th Avenue,residential,True,False,180.868,,"LINESTRING (-73.644935 40.847991, -73.64708 40.848105)"
730975485,,Roslyn Avenue,residential,False,False,42.831,,"LINESTRING (-73.644935 40.847991, -73.644975 40.847607)"
730975485,,Roslyn Avenue,residential,False,True,43.06,,"LINESTRING (-73.644935 40.847991, -73.644894 40.848377)"
24121676,,The Drive,residential,False,True,120.51599999999999,,"LINESTRING (-73.646305 40.851109, -73.646256 40.851158, -73.646157 40.851235, -73.645889 40.85136, -73.645845 40.851399, -73.645827 40.851431, -73.645812 40.851486, -73.645812 40.851618, -73.645826 40.851717, -73.645833 40.85202)"
24131656,,Park Way,residential,False,False,147.847,,"LINESTRING (-73.646305 40.851109, -73.646671 40.85111, -73.646801 40.851119, -73.647272 40.851173, -73.6476318 40.8512143, -73.648048 40.851262)"
24131656,,Park Way,residential,False,True,88.39300000000001,,"LINESTRING (-73.646305 40.851109, -73.645977 40.851105, -73.645898 40.851094, -73.645797 40.85105, -73.645656 40.85094, -73.6455792 40.8508433, -73.645545 40.850714)"
714695041,,Main Avenue,residential,False,True,66.959,yes,"LINESTRING (-73.6437937 40.8514688, -73.6436244 40.8508804)"
24133344,,7th Avenue,residential,False,True,114.671,,"LINESTRING (-73.6436244 40.8508804, -73.642311 40.851157)"
714695041,,Main Avenue,residential,False,False,66.959,yes,"LINESTRING (-73.6436244 40.8508804, -73.6437937 40.8514688)"
24133344,,7th Avenue,residential,False,False,92.293,,"LINESTRING (-73.6436244 40.8508804, -73.644367 40.850716, -73.644681 40.850657)"
714695041,,Main Avenue,residential,False,True,77.408,yes,"LINESTRING (-73.6436244 40.8508804, -73.6433901 40.850237, -73.6433813 40.850209)"
24129794,,8th Avenue,residential,False,True,114.26,,"LINESTRING (-73.6433813 40.850209, -73.642065 40.850463)"
24129801,,8th Avenue,residential,False,False,55.864,,"LINESTRING (-73.6433813 40.850209, -73.6434866 40.8502241, -73.644042 40.8502559)"
714695041,,Main Avenue,residential,False,False,77.408,yes,"LINESTRING (-73.6433813 40.850209, -73.6433901 40.850237, -73.6436244 40.8508804)"
714695039,,Main Avenue,residential,True,False,86.385,yes,"LINESTRING (-73.6432108 40.8494429, -73.6433813 40.850209)"
24129695,,10th Avenue,residential,False,False,76.31700000000001,,"LINESTRING (-73.6432108 40.8494429, -73.643766 40.849476, -73.6438181 40.8494797, -73.6441149 40.8495007)"
714695039,,Main Avenue,residential,True,False,48.805,yes,"LINESTRING (-73.6430834 40.8490147, -73.6432108 40.8494429)"
24122191,,Main Avenue,residential,False,True,41.717,yes,"LINESTRING (-73.6430834 40.8490147, -73.643063 40.848929, -73.642982 40.8486475)"
24136997,,Sea Cliff Avenue,tertiary,False,True,126.064,,"LINESTRING (-73.6430834 40.8490147, -73.6428744 40.8490064, -73.6426511 40.8490277, -73.641624 40.849239)"
714695040,,Sea Cliff Avenue,tertiary,False,False,147.15699999999998,,"LINESTRING (-73.6430834 40.8490147, -73.643263 40.84903, -73.6438571 40.8490688, -73.6442185 40.8490924, -73.6444233 40.8491057, -73.644826 40.849132)"
24122191,,Main Avenue,residential,False,True,43.961,yes,"LINESTRING (-73.642982 40.8486475, -73.6428708 40.8482612)"
633098901,,12th Avenue,residential,True,False,158.339,,"LINESTRING (-73.642982 40.8486475, -73.644859 40.848756)"
24122191,,Main Avenue,residential,False,False,41.717,yes,"LINESTRING (-73.642982 40.8486475, -73.643063 40.848929, -73.6430834 40.8490147)"
24122191,,Main Avenue,residential,False,False,43.961,yes,"LINESTRING (-73.6428708 40.8482612, -73.642982 40.8486475)"
24122191,,Main Avenue,residential,False,True,44.95,yes,"LINESTRING (-73.6428708 40.8482612, -73.6427941 40.8479894, -73.6427572 40.8478662)"
24122191,,Main Avenue,residential,False,True,24.046,yes,"LINESTRING (-73.6427572 40.8478662, -73.6426964 40.8476549)"
24122191,,Main Avenue,residential,False,False,44.95,yes,"LINESTRING (-73.6427572 40.8478662, -73.6427941 40.8479894, -73.6428708 40.8482612)"
24132369,,14th Avenue,residential,True,False,183.709,,"LINESTRING (-73.6427572 40.8478662, -73.643406 40.8479, -73.644935 40.847991)"
24122191,,Main Avenue,residential,False,False,42.662,yes,"LINESTRING (-73.6424725 40.8468766, -73.6425803 40.8472515)"
24128115,,Brown Street,residential,False,False,159.831,,"LINESTRING (-73.6424725 40.8468766, -73.644303 40.846491)"
"[24122840, 24122191]",,"['Main Avenue', 'Franklin Avenue']",residential,False,"[False, True]",95.886,yes,"LINESTRING (-73.6424725 40.8468766, -73.6424646 40.8468493, -73.64239 40.84659, -73.6423742 40.8465436, -73.64236 40.8465018, -73.6429664 40.8463792, -73.6429635 40.846377)"
24129509,,Maple Avenue,residential,True,False,198.276,,"LINESTRING (-73.650206 40.848664, -73.647855 40.848534)"
373748023,CR E25,Prospect Avenue,secondary,False,True,49.409,,"LINESTRING (-73.650206 40.848664, -73.6504034 40.8490825)"
633098904,CR E25,Prospect Avenue,secondary,False,False,43.663,,"LINESTRING (-73.650206 40.848664, -73.6502081 40.84855, -73.650282 40.848277)"
633098904,CR E25,Prospect Avenue,secondary,False,True,24.328,,"LINESTRING (-73.650413 40.8479, -73.6503395 40.8481116)"
715669468,CR E25,Prospect Avenue,secondary,False,False,43.173,,"LINESTRING (-73.650413 40.8479, -73.65056 40.847528)"
715669470,,West 15th Avenue,residential,True,False,76.134,,"LINESTRING (-73.650413 40.8479, -73.64951 40.847853)"
715669468,CR E25,Prospect Avenue,secondary,False,True,44.596,,"LINESTRING (-73.650713 40.847144, -73.65056 40.847528)"
24127876,,17th Avenue,residential,False,True,120.827,,"LINESTRING (-73.650713 40.847144, -73.650567 40.847128, -73.650083 40.847105, -73.64928 40.847075)"
24122254,,Prospect Avenue,secondary,False,False,59.45099999999999,,"LINESTRING (-73.648048 40.851262, -73.6481495 40.8511907, -73.648545 40.850882)"
24122254,,Prospect Avenue,secondary,False,True,178.996,,"LINESTRING (-73.648048 40.851262, -73.6478125 40.8514684, -73.647471 40.851656, -73.646804 40.851956, -73.64628 40.852125)"
24131656,,Park Way,residential,False,True,147.847,,"LINESTRING (-73.648048 40.851262, -73.6476318 40.8512143, -73.647272 40.851173, -73.646801 40.851119, -73.646671 40.85111, -73.646305 40.851109)"
