osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,ref,access
13306241,North Gertruda Avenue,residential,False,False,203.47400000000002,"LINESTRING (-118.3857546 33.8462017, -118.3858341 33.8463175, -118.3863509 33.8470633, -118.3866379 33.8473886, -118.3869789 33.8477159)",,,,
13435446,Diamond Street,tertiary,False,False,76.00900000000001,"LINESTRING (-118.3857546 33.8462017, -118.3854457 33.8464435, -118.3852256 33.8466248, -118.3851627 33.8466766)",4,,,
"[398006587, 13435446]",Diamond Street,tertiary,False,True,77.554,"LINESTRING (-118.3857546 33.8462017, -118.3859489 33.8460311, -118.386264 33.8457709, -118.386344 33.845705)","['4', '5']",,,
13370553,Carnelian Street,tertiary,False,False,102.012,"LINESTRING (-118.3869789 33.8477159, -118.3861978 33.8483646)",2,,,
13306241,North Gertruda Avenue,residential,False,False,173.639,"LINESTRING (-118.3869789 33.8477159, -118.3871709 33.8478852, -118.3881525 33.8487507, -118.3882681 33.8488526)",,,,
13306241,North Gertruda Avenue,residential,False,True,203.474,"LINESTRING (-118.3869789 33.8477159, -118.3866379 33.8473886, -118.3863509 33.8470633, -118.3858341 33.8463175, -118.3857546 33.8462017)",,,,
13370553,Carnelian Street,tertiary,False,True,114.232,"LINESTRING (-118.3869789 33.8477159, -118.3874959 33.8473385, -118.387792 33.8471087, -118.387802 33.8471013, -118.3878998 33.8470302)",2,,,
"[397491753, 397491756]",Beryl Street,tertiary,False,True,113.13100000000001,"LINESTRING (-118.388516 33.8491005, -118.3886354 33.8490098, -118.3888233 33.8488637, -118.389348 33.8484681, -118.38942 33.8484139)","['3', '2']",30 mph,,
"[1085420104, 397977524]",Beryl Street,tertiary,False,False,115.72200000000001,"LINESTRING (-118.388516 33.8491005, -118.3884481 33.8491573, -118.3884352 33.8491683, -118.388184 33.849376, -118.3876215 33.8498293)","['4', '2']",,,
"[397997210, 397997211, 397997198]",Pacific Coast Highway,primary,False,False,237.14200000000002,"LINESTRING (-118.388516 33.8491005, -118.3884914 33.8490155, -118.3883073 33.8483853, -118.3881094 33.8477109, -118.3880657 33.8475621, -118.3879366 33.8471497, -118.3878998 33.8470302)","['5', '6']",,CA 1,
652548462,Vincent Street,residential,False,False,48.717,"LINESTRING (-118.3842424 33.844338, -118.3837597 33.8445147)",,,,
13307486,Vincent Park,residential,True,False,177.959,"LINESTRING (-118.3842424 33.844338, -118.3839879 33.8438733, -118.3839154 33.8438198, -118.3838223 33.8437872, -118.3837143 33.8437864, -118.3836412 33.8438189, -118.3836163 33.84383, -118.3835641 33.8438889, -118.3835212 33.8439936, -118.3835426 33.8440938, -118.3837597 33.8445147)",,,,
652548462,Vincent Street,residential,False,True,93.642,"LINESTRING (-118.3842424 33.844338, -118.3850602 33.8440424, -118.385172 33.8440017)",,,,
652548462,Vincent Street,residential,False,True,48.717,"LINESTRING (-118.3837597 33.8445147, -118.3842424 33.844338)",,,,
1042006184,Vincent Park,residential,True,False,177.75899999999996,"LINESTRING (-118.3837597 33.8445147, -118.3839664 33.8449092, -118.3840227 33.8449782, -118.3841139 33.8450428, -118.3841998 33.8450718, -118.3842936 33.8450584, -118.3844197 33.8449961, -118.3844733 33.8449136, -118.3844759 33.8448736, -118.3844787 33.844829, -118.384417 33.8446775, -118.3842424 33.844338)",,,,
13382508,Emerald Street,tertiary,False,True,15.021,"LINESTRING (-118.3883667 33.8419155, -118.3885281 33.8418988)",2,,,
13382508,Emerald Street,tertiary,False,False,116.054,"LINESTRING (-118.3883667 33.8419155, -118.3882855 33.8419189, -118.3882687 33.8419196, -118.3882042 33.8419224, -118.387249 33.8419736, -118.3871128 33.8419832)",2,,,
"[397477952, 397477964, 1009721966]",North Catalina Avenue,tertiary,True,False,190.17399999999998,"LINESTRING (-118.3883667 33.8419155, -118.3884066 33.8420217, -118.3885183 33.8423133, -118.3885494 33.8423934, -118.3886947 33.8426881, -118.3887539 33.8428017, -118.3887856 33.8428625, -118.3888683 33.8429745, -118.388946 33.8430782, -118.3891213 33.8433092, -118.3891363 33.8433325, -118.3892301 33.8434576)","['4', '3', '2']",35 mph,,
13335831,North Broadway,residential,False,False,134.40499999999997,"LINESTRING (-118.3871128 33.8419832, -118.3871411 33.8420857, -118.3871503 33.8421107, -118.3872139 33.842319, -118.3872979 33.842564, -118.3873384 33.8426617, -118.3875045 33.8430251, -118.3875236 33.8430632, -118.3875568 33.8431324)",2,30 mph,,
13382508,Emerald Street,tertiary,False,False,122.049,"LINESTRING (-118.3871128 33.8419832, -118.386978 33.8419872, -118.386404 33.8420131, -118.385949 33.8420418, -118.385794 33.8420516)",2,,,
13382508,Emerald Street,tertiary,False,True,116.054,"LINESTRING (-118.3871128 33.8419832, -118.387249 33.8419736, -118.3882042 33.8419224, -118.3882687 33.8419196, -118.3882855 33.8419189, -118.3883667 33.8419155)",2,,,
13335831,North Broadway,residential,False,False,134.06900000000002,"LINESTRING (-118.3875568 33.8431324, -118.3877599 33.8434744, -118.3878549 33.8436257, -118.3879148 33.8437128, -118.3880502 33.8439111, -118.3881974 33.8441069, -118.388261 33.8441854)",2,30 mph,,
13335831,North Broadway,residential,False,True,134.405,"LINESTRING (-118.3875568 33.8431324, -118.3875236 33.8430632, -118.3875045 33.8430251, -118.3873384 33.8426617, -118.3872979 33.842564, -118.3872139 33.842319, -118.3871503 33.8421107, -118.3871411 33.8420857, -118.3871128 33.8419832)",2,30 mph,,
13400418,Vincent Street,residential,False,False,108.137,"LINESTRING (-118.3875568 33.8431324, -118.3874382 33.8431717, -118.3866052 33.8434735, -118.386482 33.8435181)",,,,
13335831,North Broadway,residential,False,False,85.318,"LINESTRING (-118.388261 33.8441854, -118.3883386 33.8442705, -118.3883589 33.8442941, -118.3885735 33.8445357, -118.3888283 33.8447906)",2,30 mph,,
13335831,North Broadway,residential,False,True,134.069,"LINESTRING (-118.388261 33.8441854, -118.3881974 33.8441069, -118.3880502 33.8439111, -118.3879148 33.8437128, -118.3878549 33.8436257, -118.3877599 33.8434744, -118.3875568 33.8431324)",2,30 mph,,
"[398004793, 398004794, 822065674]",Diamond Street,tertiary,False,False,128.963,"LINESTRING (-118.388261 33.8441854, -118.3881667 33.8442598, -118.3881566 33.8442672, -118.388063 33.8443416, -118.3877047 33.8446252, -118.3875636 33.8447376, -118.3874043 33.8448646, -118.3872516 33.8449868)",4,,,
"[402067684, 398004799]",Diamond Street,tertiary,False,True,120.66400000000002,"LINESTRING (-118.388261 33.8441854, -118.3883687 33.8441041, -118.3889829 33.8436416, -118.389069 33.8435775, -118.3891226 33.8435376, -118.389136 33.8435276, -118.3892301 33.8434576)",3,,,
13335831,North Broadway,residential,False,False,206.72699999999998,"LINESTRING (-118.389725 33.8456201, -118.3898252 33.8457083, -118.3902536 33.8460845, -118.391274 33.8469622)",2,30 mph,,
13335831,North Broadway,residential,False,True,123.995,"LINESTRING (-118.389725 33.8456201, -118.3894504 33.8453506, -118.389025 33.844959, -118.3888283 33.8447906)",2,30 mph,,
13370553,Carnelian Street,tertiary,False,False,120.057,"LINESTRING (-118.389725 33.8456201, -118.3896453 33.8456804, -118.3892466 33.8459823, -118.3888474 33.8462843, -118.3887641 33.8463473)",2,,,
13370553,Carnelian Street,tertiary,False,True,119.792,"LINESTRING (-118.389725 33.8456201, -118.3901355 33.8452817, -118.3905574 33.8449333, -118.390573 33.8449204, -118.3906454 33.844861)",2,,,
13335831,North Broadway,residential,False,False,95.91099999999999,"LINESTRING (-118.391274 33.8469622, -118.3916809 33.8473235, -118.3919181 33.8475346, -118.3919984 33.8475771)",2,30 mph,,
13335831,North Broadway,residential,False,True,206.727,"LINESTRING (-118.391274 33.8469622, -118.3902536 33.8460845, -118.3898252 33.8457083, -118.389725 33.8456201)",2,30 mph,,
397491756,Beryl Street,tertiary,False,False,119.45299999999999,"LINESTRING (-118.391274 33.8469622, -118.3911773 33.8470376, -118.390331 33.8476975)",2,30 mph,,
"[397491754, 397491756]",Beryl Street,tertiary,False,True,77.314,"LINESTRING (-118.391274 33.8469622, -118.3914811 33.8468061, -118.391692 33.846647, -118.3918035 33.8465639, -118.391817 33.8465538, -118.3918998 33.8465007)","['4', '2']",30 mph,,
13335831,North Broadway,residential,False,False,11.845,"LINESTRING (-118.3919984 33.8475771, -118.3921259 33.8475887)",2,30 mph,,
13335831,North Broadway,residential,False,True,95.911,"LINESTRING (-118.3919984 33.8475771, -118.3919181 33.8475346, -118.3916809 33.8473235, -118.391274 33.8469622)",2,30 mph,,
397491791,North Catalina Avenue,tertiary,True,False,158.224,"LINESTRING (-118.3919984 33.8475771, -118.3919961 33.8477363, -118.3919882 33.847896, -118.3919809 33.8480565, -118.3919623 33.8482175, -118.3919386 33.8483945, -118.3919039 33.848571, -118.3918614 33.8487701, -118.3918044 33.8489874)",2,35 mph,,
13382508,Emerald Street,tertiary,False,False,51.978,"LINESTRING (-118.385794 33.8420516, -118.3856486 33.8420595, -118.3852324 33.8420822)",2,,,
13382508,Emerald Street,tertiary,False,True,122.049,"LINESTRING (-118.385794 33.8420516, -118.385949 33.8420418, -118.386404 33.8420131, -118.386978 33.8419872, -118.3871128 33.8419832)",2,,,
"[397997194, 397997195, 397997213]",Pacific Coast Highway,primary,False,True,175.179,"LINESTRING (-118.385794 33.8420516, -118.3858323 33.8421574, -118.385911 33.8423745, -118.3859832 33.8425353, -118.3861129 33.8427979, -118.3862039 33.8429782, -118.3862167 33.8430057, -118.3862522 33.8430761, -118.3863566 33.843274, -118.386443 33.8434428, -118.386482 33.8435181)","['4', '5']",,CA 1,
13400418,Vincent Street,residential,False,True,108.137,"LINESTRING (-118.386482 33.8435181, -118.3866052 33.8434735, -118.3874382 33.8431717, -118.3875568 33.8431324)",,,,
"[397997194, 397997195, 397997213]",Pacific Coast Highway,primary,False,False,175.179,"LINESTRING (-118.386482 33.8435181, -118.386443 33.8434428, -118.3863566 33.843274, -118.3862522 33.8430761, -118.3862167 33.8430057, -118.3862039 33.8429782, -118.3861129 33.8427979, -118.3859832 33.8425353, -118.385911 33.8423745, -118.3858323 33.8421574, -118.385794 33.8420516)","['4', '5']",,CA 1,
"[398004800, 398004801, 397997203, 397997212]",Pacific Coast Highway,primary,False,True,178.207,"LINESTRING (-118.386482 33.8435181, -118.3865331 33.8436159, -118.3866894 33.8439145, -118.3868287 33.8441543, -118.3869029 33.8442821, -118.3871312 33.8447142, -118.387206 33.8448748, -118.3872516 33.8449868)","['4', '5']",,CA 1,
998680465,Vincent Street,residential,False,False,63.771,"LINESTRING (-118.386482 33.8435181, -118.3864028 33.8435471, -118.3859912 33.8436979, -118.3858502 33.8437495)",,,,
"[403664008, 397997209, 397491826, 397997192]",Pacific Coast Highway,primary,False,True,235.00599999999997,"LINESTRING (-118.3872516 33.8449868, -118.3872929 33.8451025, -118.3873524 33.8452656, -118.3874139 33.845454, -118.387581 33.8460021, -118.3876545 33.8462301, -118.3878368 33.8468465, -118.3878664 33.8469352, -118.3878998 33.8470302)","['5', '6']",,CA 1,
"[398004793, 822065674, 398004794]",Diamond Street,tertiary,False,True,128.963,"LINESTRING (-118.3872516 33.8449868, -118.3874043 33.8448646, -118.3875636 33.8447376, -118.3877047 33.8446252, -118.388063 33.8443416, -118.3881566 33.8442672, -118.3881667 33.8442598, -118.388261 33.8441854)",4,,,
"[398004795, 398004797, 398004798]",Diamond Street,tertiary,False,False,115.793,"LINESTRING (-118.3872516 33.8449868, -118.3871521 33.8450684, -118.3868945 33.845281, -118.3868299 33.8453311, -118.386545 33.8455552, -118.3864142 33.8456527, -118.386344 33.845705)","['4', '5']",,,
"[398004800, 398004801, 397997203, 397997212]",Pacific Coast Highway,primary,False,False,178.20699999999997,"LINESTRING (-118.3872516 33.8449868, -118.387206 33.8448748, -118.3871312 33.8447142, -118.3869029 33.8442821, -118.3868287 33.8441543, -118.3866894 33.8439145, -118.3865331 33.8436159, -118.386482 33.8435181)","['4', '5']",,CA 1,
13370553,Carnelian Street,tertiary,False,False,114.232,"LINESTRING (-118.3878998 33.8470302, -118.387802 33.8471013, -118.387792 33.8471087, -118.3874959 33.8473385, -118.3869789 33.8477159)",2,,,
13370553,Carnelian Street,tertiary,False,True,110.18599999999999,"LINESTRING (-118.3878998 33.8470302, -118.388044 33.8469112, -118.3882752 33.8467215, -118.3885784 33.8464894, -118.3887641 33.8463473)",2,,,
"[397997192, 397997209, 397491826, 403664008]",Pacific Coast Highway,primary,False,False,235.006,"LINESTRING (-118.3878998 33.8470302, -118.3878664 33.8469352, -118.3878368 33.8468465, -118.3876545 33.8462301, -118.387581 33.8460021, -118.3874139 33.845454, -118.3873524 33.8452656, -118.3872929 33.8451025, -118.3872516 33.8449868)","['5', '6']",,CA 1,
"[397997210, 397997211, 397997198]",Pacific Coast Highway,primary,False,True,237.142,"LINESTRING (-118.3878998 33.8470302, -118.3879366 33.8471497, -118.3880657 33.8475621, -118.3881094 33.8477109, -118.3883073 33.8483853, -118.3884914 33.8490155, -118.388516 33.8491005)","['5', '6']",,CA 1,
13382508,Emerald Street,tertiary,False,True,68.59700000000001,"LINESTRING (-118.384491 33.842119, -118.3848619 33.8420993, -118.3850652 33.8420885, -118.3852324 33.8420822)",2,,,
13406991,North Francisca Avenue,residential,False,False,87.463,"LINESTRING (-118.384491 33.842119, -118.3844207 33.8425775, -118.384321 33.8427934, -118.3842813 33.8428805)",,,,
"[13369152, 13406990]","['El Redondo', 'North Francisca Avenue']",residential,False,"[False, True]",230.65299999999996,"LINESTRING (-118.385172 33.8440017, -118.385222 33.8440965, -118.3855084 33.8446471, -118.3855383 33.8447109, -118.3855629 33.8447747, -118.3855822 33.8448407, -118.3855933 33.8449067, -118.3855978 33.8449738, -118.385597 33.845041, -118.3855952 33.8451753, -118.385633 33.8452522, -118.3856468 33.8452786, -118.385844 33.8453786, -118.3860467 33.8455007, -118.3861971 33.8455984, -118.3862541 33.8456398, -118.386344 33.845705)",,,,destination
652548461,El Redondo,residential,False,False,152.87400000000002,"LINESTRING (-118.385172 33.8440017, -118.385124 33.8439184, -118.3846997 33.8431924, -118.3845173 33.8429963, -118.3842813 33.8428805)",,,,
652548462,Vincent Street,residential,False,False,93.642,"LINESTRING (-118.385172 33.8440017, -118.3850602 33.8440424, -118.3842424 33.844338)",,,,
998680465,Vincent Street,residential,False,True,68.626,"LINESTRING (-118.385172 33.8440017, -118.3852812 33.8439613, -118.3858502 33.8437495)",,,,
13406991,North Francisca Avenue,residential,False,True,87.463,"LINESTRING (-118.3842813 33.8428805, -118.384321 33.8427934, -118.3844207 33.8425775, -118.384491 33.842119)",,,,
652548461,El Redondo,residential,False,True,152.87400000000002,"LINESTRING (-118.3842813 33.8428805, -118.3845173 33.8429963, -118.3846997 33.8431924, -118.385124 33.8439184, -118.385172 33.8440017)",,,,
13370553,Carnelian Street,tertiary,False,True,14.514,"LINESTRING (-118.3906454 33.844861, -118.390766 33.8447773)",2,,,
13370553,Carnelian Street,tertiary,False,False,119.792,"LINESTRING (-118.3906454 33.844861, -118.390573 33.8449204, -118.3905574 33.8449333, -118.3901355 33.8452817, -118.389725 33.8456201)",2,,,
"[397477961, 397477955]",North Catalina Avenue,tertiary,True,False,116.58,"LINESTRING (-118.3906454 33.844861, -118.3907502 33.8449543, -118.3909175 33.8451023, -118.3913322 33.8454693, -118.3914919 33.8456379)","['3', '2']",35 mph,,
13370553,Carnelian Street,tertiary,False,False,110.18599999999999,"LINESTRING (-118.3887641 33.8463473, -118.3885784 33.8464894, -118.3882752 33.8467215, -118.388044 33.8469112, -118.3878998 33.8470302)",2,,,
13370553,Carnelian Street,tertiary,False,True,120.05699999999999,"LINESTRING (-118.3887641 33.8463473, -118.3888474 33.8462843, -118.3892466 33.8459823, -118.3896453 33.8456804, -118.389725 33.8456201)",2,,,
13382624,North Elena Avenue,residential,False,False,208.52,"LINESTRING (-118.3887641 33.8463473, -118.3888652 33.8464346, -118.3895139 33.8469933, -118.3902308 33.8476113, -118.3902507 33.847629, -118.390331 33.8476975)",,,,
13382508,Emerald Street,tertiary,False,False,68.59700000000001,"LINESTRING (-118.3852324 33.8420822, -118.3850652 33.8420885, -118.3848619 33.8420993, -118.384491 33.842119)",2,,,
13382508,Emerald Street,tertiary,False,True,51.978,"LINESTRING (-118.3852324 33.8420822, -118.3856486 33.8420595, -118.385794 33.8420516)",2,,,
13382624,North Elena Avenue,residential,False,False,197.70700000000002,"LINESTRING (-118.390331 33.8476975, -118.3904125 33.8477677, -118.3904493 33.8477991, -118.3908771 33.8481666, -118.3917303 33.8489221, -118.3917585 33.8489472, -118.3918044 33.8489874)",,,,
13382624,North Elena Avenue,residential,False,True,208.51999999999998,"LINESTRING (-118.390331 33.8476975, -118.3902507 33.847629, -118.3902308 33.8476113, -118.3895139 33.8469933, -118.3888652 33.8464346, -118.3887641 33.8463473)",,,,
397491756,Beryl Street,tertiary,False,False,115.861,"LINESTRING (-118.390331 33.8476975, -118.3902346 33.8477733, -118.38942 33.8484139)",2,30 mph,,
397491756,Beryl Street,tertiary,False,True,119.45299999999999,"LINESTRING (-118.390331 33.8476975, -118.3911773 33.8470376, -118.391274 33.8469622)",2,30 mph,,
1018708701,North Elena Avenue,residential,False,False,12.472,"LINESTRING (-118.3918044 33.8489874, -118.3919312 33.849026)",,,,
13382624,North Elena Avenue,residential,False,True,197.70700000000002,"LINESTRING (-118.3918044 33.8489874, -118.3917585 33.8489472, -118.3917303 33.8489221, -118.3908771 33.8481666, -118.3904493 33.8477991, -118.3904125 33.8477677, -118.390331 33.8476975)",,,,
"[397491763, 1018708702]",North Catalina Avenue,tertiary,True,False,122.289,"LINESTRING (-118.3918044 33.8489874, -118.3917186 33.8492516, -118.3916147 33.8495358, -118.3915396 33.84976, -118.3914335 33.850043)","['3', '2']",35 mph,,
"[1018708704, 22372393, 1018708703]",North Harbor Drive,residential,False,"[False, True]",306.27900000000005,"LINESTRING (-118.393526 33.8460764, -118.39347 33.8459766, -118.3934545 33.8459505, -118.3931693 33.8454705, -118.3930681 33.8453, -118.3923963 33.8441669, -118.3923101 33.8440283, -118.392252 33.8439385, -118.3922319 33.8439077, -118.3921443 33.8437714, -118.3921171 33.8437308, -118.3920873 33.8436927, -118.3920447 33.8436636, -118.3920028 33.8436407)","['3', '2']",,,
"[397477946, 397477947, 397477948, 402155798]",Beryl Street,tertiary,False,False,143.18500000000003,"LINESTRING (-118.393526 33.8460764, -118.39342 33.8461057, -118.3933827 33.8461142, -118.3930943 33.8461802, -118.3928184 33.8462413, -118.3925102 33.8463095, -118.3924757 33.8463172, -118.3922778 33.8463631, -118.3921472 33.8463926, -118.392105 33.8464021, -118.3920317 33.8464192)","['4', '5']",30 mph,,
13418253,Central Court,residential,True,False,198.15200000000002,"LINESTRING (-118.3858502 33.8437495, -118.3855875 33.843254, -118.3855267 33.8431392, -118.385434 33.8429644, -118.3854251 33.8429508, -118.3852047 33.8425468, -118.3852324 33.8420822)",,,,
998680465,Vincent Street,residential,False,False,68.626,"LINESTRING (-118.3858502 33.8437495, -118.3852812 33.8439613, -118.385172 33.8440017)",,,,
998680465,Vincent Street,residential,False,True,63.771,"LINESTRING (-118.3858502 33.8437495, -118.3859912 33.8436979, -118.3864028 33.8435471, -118.386482 33.8435181)",,,,
13406990,North Francisca Avenue,residential,False,False,174.763,"LINESTRING (-118.386344 33.845705, -118.3864233 33.8457735, -118.3871097 33.8463659, -118.3876267 33.8467975, -118.3876655 33.8468299)",,,,
"[13369152, 13406990]","['North Francisca Avenue', 'El Redondo']",residential,False,"[False, True]",230.653,"LINESTRING (-118.386344 33.845705, -118.3862541 33.8456398, -118.3861971 33.8455984, -118.3860467 33.8455007, -118.385844 33.8453786, -118.3856468 33.8452786, -118.385633 33.8452522, -118.3855952 33.8451753, -118.385597 33.845041, -118.3855978 33.8449738, -118.3855933 33.8449067, -118.3855822 33.8448407, -118.3855629 33.8447747, -118.3855383 33.8447109, -118.3855084 33.8446471, -118.385222 33.8440965, -118.385172 33.8440017)",,,,destination
"[398004795, 398004797, 398004798]",Diamond Street,tertiary,False,True,115.79299999999999,"LINESTRING (-118.386344 33.845705, -118.3864142 33.8456527, -118.386545 33.8455552, -118.3868299 33.8453311, -118.3868945 33.845281, -118.3871521 33.8450684, -118.3872516 33.8449868)","['4', '5']",,,
"[398006587, 13435446]",Diamond Street,tertiary,False,False,77.554,"LINESTRING (-118.386344 33.845705, -118.386264 33.8457709, -118.3859489 33.8460311, -118.3857546 33.8462017)","['4', '5']",,,
"[397491753, 397491756]",Beryl Street,tertiary,False,False,113.131,"LINESTRING (-118.38942 33.8484139, -118.389348 33.8484681, -118.3888233 33.8488637, -118.3886354 33.8490098, -118.388516 33.8491005)","['3', '2']",30 mph,,
397491756,Beryl Street,tertiary,False,True,115.861,"LINESTRING (-118.38942 33.8484139, -118.3902346 33.8477733, -118.390331 33.8476975)",2,30 mph,,
439541239,North Francisca Avenue,residential,False,False,260.105,"LINESTRING (-118.38942 33.8484139, -118.3895008 33.8484861, -118.3895139 33.8484967, -118.3906961 33.849512, -118.3909995 33.8497722, -118.3912089 33.8499032, -118.3913553 33.8499947, -118.3914335 33.850043)",,,,
439541239,North Francisca Avenue,residential,False,True,260.105,"LINESTRING (-118.3914335 33.850043, -118.3913553 33.8499947, -118.3912089 33.8499032, -118.3909995 33.8497722, -118.3906961 33.849512, -118.3895139 33.8484967, -118.3895008 33.8484861, -118.38942 33.8484139)",,,,
397491755,Beryl Street,tertiary,False,False,15.182,"LINESTRING (-118.3918998 33.8465007, -118.3920317 33.8464192)",4,,,
"[397491754, 397491756]",Beryl Street,tertiary,False,False,77.31400000000001,"LINESTRING (-118.3918998 33.8465007, -118.391817 33.8465538, -118.3918035 33.8465639, -118.391692 33.846647, -118.3914811 33.8468061, -118.391274 33.8469622)","['4', '2']",30 mph,,
397491791,North Catalina Avenue,tertiary,True,False,120.06899999999999,"LINESTRING (-118.3918998 33.8465007, -118.391911 33.8466181, -118.3919413 33.8468831, -118.391961 33.8470649, -118.3919878 33.8473219, -118.3919984 33.8475771)",2,35 mph,,
397495990,Diamond Street,tertiary,False,False,11.37,"LINESTRING (-118.3892301 33.8434576, -118.3893195 33.8433873)",,,,
"[397477953, 13459583]",North Catalina Avenue,tertiary,True,False,204.06199999999998,"LINESTRING (-118.3892301 33.8434576, -118.3893038 33.8435519, -118.3895108 33.8438152, -118.3895837 33.8438904, -118.3897636 33.8440733, -118.3900749 33.844348, -118.3903 33.844549, -118.3903427 33.8445872, -118.3905314 33.8447587, -118.3905634 33.8447873, -118.3906454 33.844861)","['4', '2']",35 mph,,
"[402067684, 398004799]",Diamond Street,tertiary,False,False,120.66400000000002,"LINESTRING (-118.3892301 33.8434576, -118.389136 33.8435276, -118.3891226 33.8435376, -118.389069 33.8435775, -118.3889829 33.8436416, -118.3883687 33.8441041, -118.388261 33.8441854)",3,,,
13435446,Diamond Street,tertiary,False,False,58.391000000000005,"LINESTRING (-118.38439 33.8472705, -118.3841429 33.8474142, -118.3838963 33.8475971)",4,,,
13435446,Diamond Street,tertiary,False,True,97.23899999999999,"LINESTRING (-118.38439 33.8472705, -118.3844612 33.847218, -118.3846524 33.8470772, -118.3851627 33.8466766)",4,,,
13439774,North Helberta Avenue,residential,False,False,254.35099999999994,"LINESTRING (-118.38439 33.8472705, -118.3846675 33.8475408, -118.3848426 33.8477419, -118.384982 33.8480359, -118.3850786 33.848428, -118.3850786 33.8488111, -118.38499 33.8491522, -118.3849115 33.8493788)",,,,
13435446,Diamond Street,tertiary,False,False,71.079,"LINESTRING (-118.3838963 33.8475971, -118.3833357 33.8480351)",4,,,
13435446,Diamond Street,tertiary,False,True,58.391000000000005,"LINESTRING (-118.3838963 33.8475971, -118.3841429 33.8474142, -118.38439 33.8472705)",4,,,
13445991,Sea Hawk Way,residential,False,False,68.822,"LINESTRING (-118.3838963 33.8475971, -118.3838141 33.8475219, -118.3837141 33.8474312, -118.3836817 33.8474018, -118.3835635 33.8472947, -118.383419 33.8471233)",,,,
439541241,North Pacific Avenue,residential,True,False,52.2,"LINESTRING (-118.3917711 33.8451535, -118.3917388 33.8452224, -118.3917463 33.8453102, -118.3917499 33.8453857, -118.3917463 33.8454338, -118.3917221 33.8454728, -118.3916738 33.8455007, -118.3915644 33.8454958)",,,,
610339135,North Pacific Avenue,residential,False,True,130.916,"LINESTRING (-118.3917711 33.8451535, -118.3917194 33.844409, -118.3916788 33.8439787)",,,,
13370553,Carnelian Street,tertiary,False,False,10.913,"LINESTRING (-118.3849115 33.8493788, -118.3848247 33.8494454)",2,,,
13370553,Carnelian Street,tertiary,False,True,163.794,"LINESTRING (-118.3849115 33.8493788, -118.3861978 33.8483646)",2,,,
13439774,North Helberta Avenue,residential,False,True,254.351,"LINESTRING (-118.3849115 33.8493788, -118.38499 33.8491522, -118.3850786 33.8488111, -118.3850786 33.848428, -118.384982 33.8480359, -118.3848426 33.8477419, -118.3846675 33.8475408, -118.38439 33.8472705)",,,,
13382508,Emerald Street,tertiary,False,False,15.021,"LINESTRING (-118.3885281 33.8418988, -118.3883667 33.8419155)",2,,,
