osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,tunnel,junction,width
39424129,3,A6040,York Place,primary,30 mph,False,False,26.585,"LINESTRING (-1.5356442 53.988408, -1.5355631 53.9884364, -1.5354317 53.9884825, -1.5352955 53.988531)",,,,
4316751,3,A6040,York Place,primary,30 mph,False,False,11.294,"LINESTRING (-1.5350752 53.9886039, -1.5349264 53.9886555)",,,,
4549602,3,A6040,York Place,primary,30 mph,False,True,16.527,"LINESTRING (-1.5350752 53.9886039, -1.5352955 53.988531)",,,,
352683292,,A6040,York Place,primary,30 mph,False,True,36.649,"LINESTRING (-1.532021 53.9896615, -1.5325039 53.9894941)",,,,
8678990,,,Princes Villa Road,residential,,False,False,124.661,"LINESTRING (-1.532021 53.9896615, -1.5324739 53.9901241, -1.5325485 53.9902002, -1.5329724 53.9906331)",,,,
4545257,,,Strawberry Dale,residential,30 mph,False,True,92.874,"LINESTRING (-1.5394175 53.9965485, -1.5379987 53.9965034)",,,,
4545251,,,Franklin Road,residential,30 mph,False,False,20.128999999999998,"LINESTRING (-1.5394175 53.9965485, -1.5394432 53.9964693, -1.5394444 53.9963689)",,,,
4480188,,,Cambridge Crescent,residential,,True,False,81.882,"LINESTRING (-1.5414246 53.9930743, -1.5415706 53.9929803, -1.5416688 53.992949, -1.5418377 53.9929194, -1.5419765 53.9929006, -1.5421524 53.9929071, -1.5423404 53.9929471, -1.5425084 53.9929993, -1.542536 53.9930159)",,,,
338786770,,,Cambridge Road,residential,,True,False,91.80499999999999,"LINESTRING (-1.5414246 53.9930743, -1.541358 53.9932295, -1.5413284 53.9933504, -1.5412921 53.993499, -1.5412361 53.9937958, -1.5412492 53.993851, -1.5412602 53.9938894)",,,,
4317177,,,Oxford Street,residential,,True,False,36.788,"LINESTRING (-1.5412602 53.9938894, -1.5415735 53.9938623, -1.541817 53.9938413)",,,,
8024427,,,Oxford Street,unclassified,,False,False,15.701,"LINESTRING (-1.5394126 53.9944324, -1.5393912 53.9944777, -1.5393705 53.9945711)",,,,
4435062,,A61,Cheltenham Parade,trunk,30 mph,True,False,29.579,"LINESTRING (-1.5391229 53.9945769, -1.5390591 53.9945791, -1.5388659 53.9945906, -1.5387658 53.9945843, -1.5386843 53.9945571)",,,,
219092025,,,Commercial Street,residential,,True,False,130.961,"LINESTRING (-1.5391229 53.9945769, -1.5391843 53.9949194, -1.5393325 53.9957482)",,,,
1046969712,2,A61,Station Parade,trunk,30 mph,True,False,13.384,"LINESTRING (-1.5372672 53.9909522, -1.537202 53.9908381)",,,,
"[7398638, 7398641, 791943686]",,,Victoria Avenue,residential,,True,False,135.01,"LINESTRING (-1.5372672 53.9909522, -1.5370468 53.9909565, -1.5369501 53.9909667, -1.5365366 53.9910106, -1.5364842 53.9910151, -1.5362115 53.9910522, -1.5352427 53.9911814)",yes,,,
8024428,,,Cheltenham Road,residential,30 mph,True,False,31.401,"LINESTRING (-1.5413833 53.9942917, -1.5418589 53.994252)",,,,
4435064,,,Cheltenham Crescent,residential,30 mph,True,False,45.458000000000006,"LINESTRING (-1.5413833 53.9942917, -1.5413794 53.9942705, -1.5412602 53.9938894)",,,,
39251315,2,,Union Street,residential,30 mph,False,True,42.39,"LINESTRING (-1.5426372 53.9941739, -1.5425433 53.9937967)",,,,
