osmid,oneway,lanes,ref,name,highway,maxspeed,access,reversed,length,geometry
"[560599881, 20002571]",False,2,VA 55,"['John Marshall Highway', 'Main Street']",primary,"['35 mph', '25 mph']",yes,False,267.745,"LINESTRING (-77.770902 38.860196, -77.771143 38.860331, -77.7721655 38.8609099, -77.7725558 38.8611308, -77.773046 38.8614083, -77.7731223 38.8614515, -77.7732546 38.8615264, -77.773404 38.861611)"
19987550,False,,,,residential,,,False,62.123,"LINESTRING (-77.7741385 38.863029, -77.7735909 38.862668)"
20002832,False,,,Bragg Street,residential,,,False,106.85,"LINESTRING (-77.7741385 38.863029, -77.773451 38.863827)"
20002832,False,,,Bragg Street,residential,,,True,102.471,"LINESTRING (-77.7741385 38.863029, -77.7741745 38.8629581, -77.7741871 38.8629109, -77.7741857 38.8628672, -77.774178 38.862831, -77.7741696 38.8627871, -77.77417 38.8627443, -77.774175 38.862712, -77.774189 38.862675, -77.774447 38.862154)"
20003711,False,,,Ewell Street,residential,,,False,55.596000000000004,"LINESTRING (-77.7741385 38.863029, -77.7742152 38.8630796, -77.7742679 38.8631118, -77.7743913 38.8631703, -77.7746898 38.8632801)"
19987550,False,,,,residential,,,True,62.123,"LINESTRING (-77.7735909 38.862668, -77.7741385 38.863029)"
20000182,False,,,Broad Street,residential,,,False,42.425,"LINESTRING (-77.776098 38.864681, -77.775757 38.864407)"
20000182,False,,,Broad Street,residential,,,False,31.094,"LINESTRING (-77.775757 38.864407, -77.775506 38.864207)"
20000182,False,,,Broad Street,residential,,,True,42.425,"LINESTRING (-77.775757 38.864407, -77.776098 38.864681)"
20004238,False,,,Pickett Street,residential,,,True,58.763,"LINESTRING (-77.775757 38.864407, -77.776193 38.864002)"
20000182,False,,,Broad Street,residential,,,True,31.094,"LINESTRING (-77.775506 38.864207, -77.775757 38.864407)"
20000291,False,,SR 601,Hopewell Road,tertiary,,,False,123.321,"LINESTRING (-77.77166 38.863634, -77.7712964 38.8635411, -77.7710147 38.8634692, -77.770749 38.863399, -77.770289 38.863348)"
20004236,False,,SR 626,Loudoun Avenue,tertiary,,,True,20.39,"LINESTRING (-77.77166 38.863634, -77.771671 38.863587, -77.7716793 38.8635629, -77.771689 38.863535, -77.771716 38.863456)"
20000291,False,,SR 601,Hopewell Road,tertiary,,,True,123.321,"LINESTRING (-77.770289 38.863348, -77.770749 38.863399, -77.7710147 38.8634692, -77.7712964 38.8635411, -77.77166 38.863634)"
20002975,False,,,Mosby Street,residential,,,False,447.401,"LINESTRING (-77.770289 38.863348, -77.770184 38.864, -77.770097 38.864498, -77.770074 38.864534, -77.770036 38.864561, -77.769988 38.864576, -77.769464 38.864625, -77.768304 38.864822, -77.767846 38.864924, -77.7678 38.864951, -77.767767 38.864988, -77.767752 38.865032, -77.767755 38.865077, -77.767762 38.865095, -77.767906 38.865237, -77.768012 38.865358, -77.76813 38.865515, -77.768233 38.865679, -77.768304 38.865814)"
20000980,False,,SR 804,Stuart Street,tertiary,,,False,318.33900000000006,"LINESTRING (-77.7764564 38.8626067, -77.7764276 38.8627057, -77.7763783 38.8628383, -77.776309 38.8629589, -77.7762366 38.8630548, -77.776148 38.863142, -77.776052 38.863212, -77.775876 38.863323, -77.775689 38.863422, -77.7755189 38.8634904, -77.775333 38.863551, -77.775095 38.863617, -77.774313 38.863793, -77.7741 38.863828, -77.773884 38.86385, -77.773627 38.863844, -77.773451 38.863827)"
20002571,False,2,VA 55,Main Street,primary,25 mph,yes,False,90.547,"LINESTRING (-77.7764564 38.8626067, -77.7765918 38.8626372, -77.7768013 38.8626844, -77.7770524 38.862741, -77.777461 38.862833)"
20002571,False,2,VA 55,Main Street,primary,25 mph,yes,True,181.11399999999998,"LINESTRING (-77.7764564 38.8626067, -77.7761653 38.8625411, -77.7757403 38.8624453, -77.775486 38.862388, -77.7754472 38.8623793, -77.7746262 38.8621944, -77.774447 38.862154)"
20002832,False,,,Bragg Street,residential,,,True,106.85,"LINESTRING (-77.773451 38.863827, -77.7741385 38.863029)"
20000980,False,,SR 804,Stuart Street,tertiary,,,False,156.107,"LINESTRING (-77.773451 38.863827, -77.773045 38.863775, -77.772812 38.86373, -77.772223 38.863595, -77.771716 38.863456)"
20000980,False,,SR 804,Stuart Street,tertiary,,,True,318.33899999999994,"LINESTRING (-77.773451 38.863827, -77.773627 38.863844, -77.773884 38.86385, -77.7741 38.863828, -77.774313 38.863793, -77.775095 38.863617, -77.775333 38.863551, -77.7755189 38.8634904, -77.775689 38.863422, -77.775876 38.863323, -77.776052 38.863212, -77.776148 38.863142, -77.7762366 38.8630548, -77.776309 38.8629589, -77.7763783 38.8628383, -77.7764276 38.8627057, -77.7764564 38.8626067)"
20000980,False,,SR 804,Stuart Street,tertiary,,,True,156.107,"LINESTRING (-77.771716 38.863456, -77.772223 38.863595, -77.772812 38.86373, -77.773045 38.863775, -77.773451 38.863827)"
20004236,False,,SR 626,Loudoun Avenue,tertiary,,,False,20.39,"LINESTRING (-77.771716 38.863456, -77.771689 38.863535, -77.7716793 38.8635629, -77.771671 38.863587, -77.77166 38.863634)"
20004236,False,,SR 626,Loudoun Avenue,tertiary,,,True,97.532,"LINESTRING (-77.771716 38.863456, -77.771737 38.863407, -77.771805 38.863284, -77.771888 38.863167, -77.772315 38.862719)"
20002280,False,,,Adams Lane,residential,,,False,147.81900000000002,"LINESTRING (-77.778245 38.859074, -77.778815 38.859441, -77.778944 38.859547, -77.779113 38.859663, -77.779364 38.859827, -77.779406 38.859881, -77.779432 38.859941, -77.77944 38.859991)"
"[20005055, 1078955335]",False,2,VA 245,"['Fauquier Avenue', 'Old Tavern Road']",secondary,25 mph,,False,71.059,"LINESTRING (-77.778245 38.859074, -77.777947 38.859299, -77.777656 38.859519)"
20002280,False,,,Adams Lane,residential,,,True,147.81900000000002,"LINESTRING (-77.77944 38.859991, -77.779432 38.859941, -77.779406 38.859881, -77.779364 38.859827, -77.779113 38.859663, -77.778944 38.859547, -77.778815 38.859441, -77.778245 38.859074)"
20002571,False,2,VA 55,Main Street,primary,25 mph,yes,False,88.37100000000001,"LINESTRING (-77.773404 38.861611, -77.7734521 38.8616385, -77.7736667 38.8617611, -77.773698 38.861779, -77.774047 38.86198, -77.7740788 38.8619958, -77.774234 38.862073)"
"[560599881, 20002571]",False,2,VA 55,"['John Marshall Highway', 'Main Street']",primary,"['35 mph', '25 mph']",yes,True,267.745,"LINESTRING (-77.773404 38.861611, -77.7732546 38.8615264, -77.7731223 38.8614515, -77.773046 38.8614083, -77.7725558 38.8611308, -77.7721655 38.8609099, -77.771143 38.860331, -77.770902 38.860196)"
20004236,False,,SR 626,Loudoun Avenue,tertiary,,,False,155.143,"LINESTRING (-77.773404 38.861611, -77.7733398 38.8616763, -77.7732072 38.8618113, -77.7730362 38.8619853, -77.772315 38.862719)"
20002571,False,2,VA 55,Main Street,primary,25 mph,yes,False,20.54,"LINESTRING (-77.774234 38.862073, -77.774326 38.862112, -77.774447 38.862154)"
20002571,False,2,VA 55,Main Street,primary,25 mph,yes,True,88.37100000000001,"LINESTRING (-77.774234 38.862073, -77.7740788 38.8619958, -77.774047 38.86198, -77.773698 38.861779, -77.7736667 38.8617611, -77.7734521 38.8616385, -77.773404 38.861611)"
20005055,False,,VA 245,Fauquier Avenue,secondary,25 mph,,True,146.918,"LINESTRING (-77.774234 38.862073, -77.7743104 38.8620164, -77.7747818 38.8616669, -77.7752847 38.8612941, -77.775463 38.861162)"
20002571,False,2,VA 55,Main Street,primary,25 mph,yes,False,181.114,"LINESTRING (-77.774447 38.862154, -77.7746262 38.8621944, -77.7754472 38.8623793, -77.775486 38.862388, -77.7757403 38.8624453, -77.7761653 38.8625411, -77.7764564 38.8626067)"
20002571,False,2,VA 55,Main Street,primary,25 mph,yes,True,20.54,"LINESTRING (-77.774447 38.862154, -77.774326 38.862112, -77.774234 38.862073)"
20002832,False,,,Bragg Street,residential,,,False,102.471,"LINESTRING (-77.774447 38.862154, -77.774189 38.862675, -77.774175 38.862712, -77.77417 38.8627443, -77.7741696 38.8627871, -77.774178 38.862831, -77.7741857 38.8628672, -77.7741871 38.8629109, -77.7741745 38.8629581, -77.7741385 38.863029)"
20002571,False,2,VA 55,Main Street,primary,25 mph,yes,True,90.547,"LINESTRING (-77.777461 38.862833, -77.7770524 38.862741, -77.7768013 38.8626844, -77.7765918 38.8626372, -77.7764564 38.8626067)"
20003035,False,,,Jackson Street,residential,,,True,82.893,"LINESTRING (-77.777461 38.862833, -77.777405 38.863288, -77.777361 38.863395, -77.777299 38.863498, -77.777257 38.863551)"
20002975,False,,,Mosby Street,residential,,,True,447.401,"LINESTRING (-77.768304 38.865814, -77.768233 38.865679, -77.76813 38.865515, -77.768012 38.865358, -77.767906 38.865237, -77.767762 38.865095, -77.767755 38.865077, -77.767752 38.865032, -77.767767 38.864988, -77.7678 38.864951, -77.767846 38.864924, -77.768304 38.864822, -77.769464 38.864625, -77.769988 38.864576, -77.770036 38.864561, -77.770074 38.864534, -77.770097 38.864498, -77.770184 38.864, -77.770289 38.863348)"
20004238,False,,,Pickett Street,residential,,,False,58.763,"LINESTRING (-77.776193 38.864002, -77.775757 38.864407)"
20003035,False,,,Jackson Street,residential,,,False,132.35799999999998,"LINESTRING (-77.776193 38.864002, -77.776494 38.864173, -77.776519 38.864181, -77.776563 38.864188, -77.776609 38.864179, -77.776641 38.864163, -77.777202 38.863611, -77.777257 38.863551)"
20004238,False,,,Pickett Street,residential,,,True,121.026,"LINESTRING (-77.776193 38.864002, -77.776718 38.863517, -77.776783 38.863484, -77.776871 38.86346, -77.776949 38.863455, -77.777026 38.863465, -77.777257 38.863551)"
20003035,False,,,Jackson Street,residential,,,False,82.893,"LINESTRING (-77.777257 38.863551, -77.777299 38.863498, -77.777361 38.863395, -77.777405 38.863288, -77.777461 38.862833)"
20003035,False,,,Jackson Street,residential,,,True,132.358,"LINESTRING (-77.777257 38.863551, -77.777202 38.863611, -77.776641 38.864163, -77.776609 38.864179, -77.776563 38.864188, -77.776519 38.864181, -77.776494 38.864173, -77.776193 38.864002)"
20004238,False,,,Pickett Street,residential,,,False,121.02600000000001,"LINESTRING (-77.777257 38.863551, -77.777026 38.863465, -77.776949 38.863455, -77.776871 38.86346, -77.776783 38.863484, -77.776718 38.863517, -77.776193 38.864002)"
20003615,False,,,Ashby Lane,residential,,,False,171.63,"LINESTRING (-77.777656 38.859519, -77.779202 38.860485)"
20005055,False,,VA 245,Fauquier Avenue,secondary,25 mph,,False,197.368,"LINESTRING (-77.777656 38.859519, -77.7762554 38.8605742, -77.776184 38.860628, -77.7760544 38.8607238, -77.7760168 38.8607524)"
"[1078955335, 20005055]",False,2,VA 245,"['Fauquier Avenue', 'Old Tavern Road']",secondary,25 mph,,True,71.059,"LINESTRING (-77.777656 38.859519, -77.777947 38.859299, -77.778245 38.859074)"
20003615,False,,,Ashby Lane,residential,,,True,171.63,"LINESTRING (-77.779202 38.860485, -77.777656 38.859519)"
20004236,False,,SR 626,Loudoun Avenue,tertiary,,,False,97.532,"LINESTRING (-77.772315 38.862719, -77.771888 38.863167, -77.771805 38.863284, -77.771737 38.863407, -77.771716 38.863456)"
20004236,False,,SR 626,Loudoun Avenue,tertiary,,,True,155.143,"LINESTRING (-77.772315 38.862719, -77.7730362 38.8619853, -77.7732072 38.8618113, -77.7733398 38.8616763, -77.773404 38.861611)"
